memory_active_anon%	memory%	sensor_count	net_send	host_cpu	name	timestamp	container_cpu%	host_moving_avg_cpu	memory_rss%	net_receive
38.17	82.89	100	0.0	158.04	cassandra-001	2018-08-18T23:36:46.358676613Z	132.59	109.81	38.17	0.0
38.17	84.8	101	0.0	132.59	cassandra-001	2018-08-18T23:36:53.381482874Z	113.83	119.03	38.17	0.0
38.17	86.71	102	0.0	113.83	cassandra-001	2018-08-18T23:37:00.389531295Z	120.86	109.72	38.17	0.0
38.17	88.38	104	0.342	120.86	cassandra-001	2018-08-18T23:37:07.396426068Z	85.64	115.7	38.17	0.282
38.18	83.81	105	0.0	85.64	cassandra-001	2018-08-18T23:37:14.403821911Z	79.47	115.83	38.18	0.0
38.18	84.3	106	0.0	79.47	cassandra-001	2018-08-18T23:37:21.41084421Z	73.93	115.07	38.18	0.0
38.18	84.8	107	0.0	73.93	cassandra-001	2018-08-18T23:37:28.417226644Z	62.05	101.05	38.18	0.0
38.18	86.5	108	0.342	62.05	cassandra-001	2018-08-18T23:37:35.425388618Z	171.03	89.3	38.18	0.282
38.18	86.38	109	0.0	171.03	cassandra-001	2018-08-18T23:37:42.432754752Z	83.67	98.83	38.18	0.0
38.17	86.9	111	0.0	83.67	cassandra-001	2018-08-18T23:37:49.439698703Z	69.13	92.63	38.17	0.0
38.17	87.47	112	0.0	69.13	cassandra-001	2018-08-18T23:37:56.44592569Z	87.84	89.88	38.17	0.0
38.18	87.76	113	0.342	87.84	cassandra-001	2018-08-18T23:38:03.453426197Z	92.54	91.28	38.18	0.282
38.17	88.32	114	0.0	92.54	cassandra-001	2018-08-18T23:38:10.460945258Z	91.35	94.38	38.17	0.0
38.18	88.85	115	0.0	91.35	cassandra-001	2018-08-18T23:38:17.468263907Z	51.34	99.26	38.18	0.0
38.17	89.23	116	0.0	51.34	cassandra-001	2018-08-18T23:38:24.47565044Z	68.95	79.31	38.17	0.0
38.18	90.27	117	0.0	68.95	cassandra-001	2018-08-18T23:38:31.482332846Z	103.51	76.86	38.18	0.0
38.18	92.27	119	0.342	103.51	cassandra-001	2018-08-18T23:38:38.488942221Z	120.37	82.59	38.18	0.282
38.18	91.99	120	0.0	120.37	cassandra-001	2018-08-18T23:38:45.496830173Z	134.22	88.01	38.18	0.0
38.18	92.23	121	0.0	134.22	cassandra-001	2018-08-18T23:38:52.504436271Z	133.51	94.96	38.18	0.0
38.18	92.07	122	0.0	133.51	cassandra-001	2018-08-18T23:38:59.511857454Z	94.58	101.98	38.18	0.0
38.17	87.94	123	0.342	94.58	cassandra-001	2018-08-18T23:39:06.518987357Z	128.54	109.19	38.17	0.282
38.17	90.38	124	0.0	128.54	cassandra-001	2018-08-18T23:39:13.526275954Z	131.95	119.12	38.17	0.0
38.17	92.01	125	0.0	131.95	cassandra-001	2018-08-18T23:39:20.53327061Z	145.33	123.86	38.17	0.0
38.17	92.11	126	0.0	145.33	cassandra-001	2018-08-18T23:39:27.541168139Z	125.68	128.02	38.17	0.0
38.17	92.24	127	0.342	125.68	cassandra-001	2018-08-18T23:39:34.547424141Z	109.72	126.6	38.17	0.282
38.18	91.11	128	0.0	109.72	cassandra-001	2018-08-18T23:39:41.553689093Z	143.5	122.63	38.18	0.0
38.18	92.21	129	0.0	143.5	cassandra-001	2018-08-18T23:39:48.560111721Z	128.51	130.79	38.18	0.0
38.18	92.24	130	0.0	128.51	cassandra-001	2018-08-18T23:39:55.566514532Z	131.14	130.78	38.18	0.0
38.18	91.91	131	0.342	131.14	cassandra-001	2018-08-18T23:40:02.573063144Z	119.7	130.65	38.18	0.282
38.18	91.91	132	0.0	119.7	cassandra-001	2018-08-18T23:40:09.579765225Z	159.54	126.38	38.18	0.0
38.18	92.12	133	0.0	159.54	cassandra-001	2018-08-18T23:40:16.588692614Z	129.47	132.02	38.18	0.0
38.18	91.96	134	0.0	129.47	cassandra-001	2018-08-18T23:40:23.596296113Z	136.71	135.31	38.18	0.0
38.18	91.84	135	0.0	136.71	cassandra-001	2018-08-18T23:40:30.602701616Z	105.29	134.18	38.18	0.0
38.18	92.18	136	0.342	105.29	cassandra-001	2018-08-18T23:40:37.609527237Z	97.22	130.31	38.18	0.282
38.18	92.2	137	0.0	97.22	cassandra-001	2018-08-18T23:40:44.616649294Z	114.78	124.66	38.18	0.0
38.19	89.33	138	0.0	114.78	cassandra-001	2018-08-18T23:40:51.625642729Z	135.26	123.84	38.19	0.0
38.19	92.2	139	0.0	135.26	cassandra-001	2018-08-18T23:40:58.632058921Z	137.8	119.79	38.19	0.0
38.19	90.99	140	0.342	137.8	cassandra-001	2018-08-18T23:41:05.641486129Z	118.02	121.18	38.19	0.282
38.19	92.17	141	0.0	118.02	cassandra-001	2018-08-18T23:41:12.648550146Z	164.65	118.06	38.19	0.0
38.19	92.06	142	0.0	164.65	cassandra-001	2018-08-18T23:41:19.656918016Z	150.28	127.96	38.19	0.0
38.17	92.27	143	0.0	150.28	cassandra-001	2018-08-18T23:41:26.663717314Z	137.99	136.8	38.17	0.0
38.18	92.22	144	0.342	137.99	cassandra-001	2018-08-18T23:41:33.675529012Z	148.33	140.67	38.18	0.282
38.18	92.3	145	0.0	148.33	cassandra-001	2018-08-18T23:41:40.682350928Z	122.12	142.85	38.18	0.0
38.18	92.01	146	0.0	122.12	cassandra-001	2018-08-18T23:41:47.691703124Z	142.21	140.23	38.18	0.0
38.18	92.2	146	0.0	142.21	cassandra-001	2018-08-18T23:41:54.698868754Z	88.01	144.26	38.18	0.0
38.18	67.79	147	0.0	88.01	cassandra-001	2018-08-18T23:42:01.705795997Z	164.93	131.49	38.18	0.0
38.18	67.98	148	0.342	164.93	cassandra-001	2018-08-18T23:42:08.713818671Z	106.79	133.93	38.18	0.282
38.18	68.72	149	0.0	106.79	cassandra-001	2018-08-18T23:42:15.725326253Z	102.88	128.73	38.18	0.0
38.18	70.79	150	0.0	102.88	cassandra-001	2018-08-18T23:42:22.732278348Z	117.78	121.16	38.18	0.0
38.18	70.29	151	0.0	117.78	cassandra-001	2018-08-18T23:42:29.738779646Z	102.59	120.43	38.18	0.0
38.18	71.04	152	0.342	102.59	cassandra-001	2018-08-18T23:42:36.744704999Z	121.95	113.83	38.18	0.282
38.18	71.94	152	0.0	121.95	cassandra-001	2018-08-18T23:42:43.751284943Z	137.54	119.49	38.18	0.0
38.18	74.11	152	0.0	137.54	cassandra-001	2018-08-18T23:42:50.757316734Z	150.73	114.92	38.18	0.0
38.18	76.53	152	0.0	150.73	cassandra-001	2018-08-18T23:42:57.763272123Z	167.36	122.25	38.18	0.0
38.18	78.13	152	0.342	167.36	cassandra-001	2018-08-18T23:43:04.77005983Z	144.97	132.99	38.18	0.282
38.18	79.38	152	0.0	144.97	cassandra-001	2018-08-18T23:43:11.777025696Z	105.16	137.52	38.18	0.0
38.18	76.19	152	0.0	105.16	cassandra-001	2018-08-18T23:43:18.784526159Z	136.56	137.95	38.18	0.0
38.18	76.5	152	0.0	136.56	cassandra-001	2018-08-18T23:43:25.791652169Z	115.52	140.39	38.18	0.0
38.18	77.23	152	0.342	115.52	cassandra-001	2018-08-18T23:43:32.797847661Z	120.01	136.72	38.18	0.282
38.18	79.21	152	0.0	120.01	cassandra-001	2018-08-18T23:43:39.804963596Z	115.99	131.6	38.18	0.0
38.18	77.86	152	0.0	115.99	cassandra-001	2018-08-18T23:43:46.814305143Z	119.78	123.04	38.18	0.0
38.18	78.58	152	0.0	119.78	cassandra-001	2018-08-18T23:43:53.821730216Z	112.11	118.84	38.18	0.0
38.18	79.77	152	0.0	112.11	cassandra-001	2018-08-18T23:44:00.828286466Z	106.12	120.0	38.18	0.0
