sensor_count	memory_rss%	net_receive	net_send	container_cpu%	timestamp	host_cpu	host_moving_avg_cpu	memory_active_anon%	name	memory%
97	15.97	399.353	321.148	24.19	2018-08-19T10:09:37.511080698Z	22.27	21.64	15.97	kafka-001	89.34
99	15.97	407.279	327.696	23.91	2018-08-19T10:09:44.524350627Z	24.19	21.89	15.97	kafka-001	89.35
100	15.97	404.426	502.463	23.98	2018-08-19T10:09:51.538849207Z	23.91	22.78	15.97	kafka-001	89.35
101	15.97	416.931	334.238	26.36	2018-08-19T10:09:58.54885432Z	23.98	23.22	15.97	kafka-001	89.36
102	15.97	430.137	517.738	16.94	2018-08-19T10:10:05.558329098Z	26.36	24.05	15.97	kafka-001	89.36
104	15.97	421.859	340.362	23.11	2018-08-19T10:10:12.567924608Z	16.94	22.94	15.97	kafka-001	89.36
105	15.97	434.226	344.3	25.27	2018-08-19T10:10:19.578964447Z	23.11	23.08	15.97	kafka-001	89.36
106	15.97	435.628	530.116	25.23	2018-08-19T10:10:26.58991737Z	25.27	23.26	15.97	kafka-001	89.37
108	15.97	432.545	351.783	25.65	2018-08-19T10:10:33.601490517Z	25.23	23.48	15.97	kafka-001	89.37
109	15.97	443.26	545.893	26.25	2018-08-19T10:10:40.611772683Z	25.65	23.76	15.97	kafka-001	89.37
110	15.97	453.413	363.85	26.06	2018-08-19T10:10:47.626576452Z	26.25	23.74	15.97	kafka-001	89.38
111	15.97	459.245	364.688	26.51	2018-08-19T10:10:54.636533624Z	26.06	25.26	15.97	kafka-001	89.38
113	15.97	466.454	565.34	27.02	2018-08-19T10:11:01.649973811Z	26.51	25.83	15.97	kafka-001	89.38
114	15.97	471.263	377.904	27.43	2018-08-19T10:11:08.664621556Z	27.02	26.12	15.97	kafka-001	89.39
115	15.97	457.368	573.983	26.96	2018-08-19T10:11:15.676695638Z	27.43	26.49	15.97	kafka-001	89.39
116	15.97	476.113	385.008	23.84	2018-08-19T10:11:22.687527375Z	26.96	26.7	15.97	kafka-001	89.39
117	15.97	487.005	389.018	27.37	2018-08-19T10:11:29.700164663Z	23.84	26.3	15.97	kafka-001	89.39
118	15.97	479.705	579.385	27.17	2018-08-19T10:11:36.711911347Z	27.37	26.52	15.97	kafka-001	89.4
120	15.97	493.204	398.32	29.39	2018-08-19T10:11:43.723620867Z	27.17	26.63	15.97	kafka-001	89.4
121	15.97	498.812	612.123	29.4	2018-08-19T10:11:50.735005224Z	29.39	27.03	15.97	kafka-001	89.4
122	15.97	504.469	397.878	28.78	2018-08-19T10:11:57.747935527Z	29.4	27.35	15.97	kafka-001	89.41
123	15.97	509.459	406.934	29.37	2018-08-19T10:12:04.758983117Z	28.78	27.66	15.97	kafka-001	89.41
124	15.97	514.982	631.271	27.99	2018-08-19T10:12:11.770949415Z	29.37	28.58	15.97	kafka-001	89.42
125	15.97	495.661	408.802	27.07	2018-08-19T10:12:18.780615134Z	27.99	28.68	15.97	kafka-001	89.42
126	15.97	501.78	635.83	30.35	2018-08-19T10:12:25.792935251Z	27.07	28.67	15.97	kafka-001	89.42
127	15.97	522.261	413.842	29.89	2018-08-19T10:12:32.804420054Z	30.35	28.83	15.97	kafka-001	89.43
129	15.97	522.039	411.182	29.27	2018-08-19T10:12:39.816717931Z	29.89	28.91	15.97	kafka-001	89.43
130	15.97	536.338	655.746	31.15	2018-08-19T10:12:46.831053039Z	29.27	28.99	15.97	kafka-001	89.43
131	15.97	543.377	430.624	31.78	2018-08-19T10:12:53.842160155Z	31.15	29.29	15.97	kafka-001	89.44
132	15.97	547.646	672.483	32.64	2018-08-19T10:13:00.855043667Z	31.78	29.92	15.97	kafka-001	89.44
133	15.97	550.614	439.262	27.19	2018-08-19T10:13:07.864806181Z	32.64	30.85	15.97	kafka-001	89.45
134	15.97	550.224	441.25	32.53	2018-08-19T10:13:14.874213607Z	27.19	30.32	15.97	kafka-001	89.45
135	15.97	561.446	684.786	32.13	2018-08-19T10:13:21.888317021Z	32.53	30.76	15.97	kafka-001	89.45
136	15.97	550.739	448.974	33.08	2018-08-19T10:13:28.902838038Z	32.13	31.24	15.97	kafka-001	89.46
137	15.97	569.584	680.886	33.06	2018-08-19T10:13:35.913266769Z	33.08	31.56	15.97	kafka-001	89.46
138	15.97	575.502	458.893	32.5	2018-08-19T10:13:42.922950236Z	33.06	31.77	15.97	kafka-001	89.46
139	15.97	574.027	461.092	32.67	2018-08-19T10:13:49.933802106Z	32.5	31.75	15.97	kafka-001	89.47
140	15.97	580.471	710.875	34.54	2018-08-19T10:13:56.948382759Z	32.67	32.66	15.97	kafka-001	89.47
141	15.97	575.829	466.954	34.28	2018-08-19T10:14:03.961089018Z	34.54	33.0	15.97	kafka-001	89.48
142	15.97	595.776	713.444	34.51	2018-08-19T10:14:10.971795878Z	34.28	33.35	15.97	kafka-001	89.48
143	15.97	596.979	475.044	33.23	2018-08-19T10:14:17.983010894Z	34.51	33.59	15.97	kafka-001	89.49
144	15.97	596.246	478.298	35.23	2018-08-19T10:14:24.999232192Z	33.23	33.62	15.97	kafka-001	89.49
145	15.97	605.941	733.347	34.71	2018-08-19T10:14:32.010314993Z	35.23	34.08	15.97	kafka-001	89.5
146	15.97	604.371	487.238	35.6	2018-08-19T10:14:39.025830489Z	34.71	34.42	15.97	kafka-001	89.5
147	15.97	614.152	746.805	33.74	2018-08-19T10:14:46.038779315Z	35.6	34.59	15.97	kafka-001	89.5
148	15.97	597.165	478.741	34.97	2018-08-19T10:14:53.051698619Z	33.74	34.5	15.97	kafka-001	89.51
149	15.97	615.524	756.675	35.07	2018-08-19T10:15:00.063794133Z	34.97	34.58	15.97	kafka-001	89.51
150	15.97	612.899	496.128	35.41	2018-08-19T10:15:07.078127656Z	35.07	34.89	15.97	kafka-001	89.52
151	15.97	623.511	505.751	32.27	2018-08-19T10:15:14.09016306Z	35.41	34.92	15.97	kafka-001	89.52
152	15.97	620.8	767.261	36.24	2018-08-19T10:15:21.103859239Z	32.27	34.51	15.97	kafka-001	89.53
153	15.97	633.189	510.608	34.03	2018-08-19T10:15:28.115674832Z	36.24	34.62	15.97	kafka-001	89.53
154	15.97	638.438	782.846	38.03	2018-08-19T10:15:35.127527902Z	34.03	34.66	15.97	kafka-001	89.54
155	15.97	640.413	511.16	34.87	2018-08-19T10:15:42.138476274Z	38.03	35.17	15.97	kafka-001	89.54
156	15.97	646.163	511.096	36.87	2018-08-19T10:15:49.152373812Z	34.87	35.14	15.97	kafka-001	89.54
157	15.97	646.463	786.453	35.5	2018-08-19T10:15:56.164072507Z	36.87	35.38	15.97	kafka-001	89.55
158	15.97	653.811	522.032	38.2	2018-08-19T10:16:03.176705595Z	35.5	35.92	15.97	kafka-001	89.55
159	15.97	657.3	805.003	38.86	2018-08-19T10:16:10.190183231Z	38.2	36.25	15.97	kafka-001	89.56
160	15.97	669.411	527.739	37.71	2018-08-19T10:16:17.202938596Z	38.86	37.06	15.97	kafka-001	89.56
161	15.97	672.457	534.205	36.43	2018-08-19T10:16:24.222899506Z	37.71	37.0	15.97	kafka-001	89.57
162	15.97	675.938	821.869	38.05	2018-08-19T10:16:31.234443144Z	36.43	37.26	15.97	kafka-001	89.57
163	15.97	684.727	537.739	37.61	2018-08-19T10:16:38.245853176Z	38.05	37.46	15.97	kafka-001	89.58
164	15.97	688.894	831.184	40.0	2018-08-19T10:16:45.259521125Z	37.61	37.81	15.97	kafka-001	89.58
164	15.97	680.25	544.202	38.09	2018-08-19T10:16:52.273167481Z	40.0	38.11	15.97	kafka-001	89.59
165	15.97	681.976	543.972	39.31	2018-08-19T10:16:59.286523109Z	38.09	37.98	15.97	kafka-001	89.59
166	15.97	689.036	837.279	37.06	2018-08-19T10:17:06.298422005Z	39.31	38.25	15.97	kafka-001	89.6
167	15.97	679.461	547.138	40.28	2018-08-19T10:17:13.311346275Z	37.06	38.35	15.97	kafka-001	89.32
168	15.97	693.094	831.034	38.32	2018-08-19T10:17:20.324488949Z	40.28	38.72	15.97	kafka-001	89.33
169	15.97	691.399	550.52	39.56	2018-08-19T10:17:27.337581621Z	38.32	38.84	15.97	kafka-001	89.33
170	15.97	691.171	546.345	35.77	2018-08-19T10:17:34.348304267Z	39.56	38.77	15.97	kafka-001	89.34
170	15.97	683.968	837.212	39.43	2018-08-19T10:17:41.362721459Z	35.77	38.38	15.97	kafka-001	89.34
171	15.97	692.813	548.415	37.71	2018-08-19T10:17:48.374347403Z	39.43	38.4	15.97	kafka-001	89.35
172	15.97	693.344	834.843	40.86	2018-08-19T10:17:55.385670846Z	37.71	38.51	15.97	kafka-001	89.35
173	15.97	700.065	551.365	37.63	2018-08-19T10:18:02.397809461Z	40.86	38.61	15.97	kafka-001	89.36
174	15.97	696.913	548.551	39.01	2018-08-19T10:18:09.410364303Z	37.63	38.49	15.97	kafka-001	89.36
175	15.97	699.588	838.415	33.36	2018-08-19T10:18:16.421113145Z	39.01	38.4	15.97	kafka-001	89.37
176	15.97	695.449	545.613	40.88	2018-08-19T10:18:23.432770234Z	33.36	38.0	15.97	kafka-001	89.37
176	15.97	697.994	841.227	37.01	2018-08-19T10:18:30.444516491Z	40.88	38.24	15.97	kafka-001	89.38
177	15.97	696.943	548.734	39.78	2018-08-19T10:18:37.454747244Z	37.01	38.12	15.97	kafka-001	89.38
178	15.97	698.691	548.668	38.7	2018-08-19T10:18:44.467497006Z	39.78	37.94	15.97	kafka-001	89.39
179	15.97	702.124	833.171	39.03	2018-08-19T10:18:51.481224959Z	38.7	38.12	15.97	kafka-001	89.39
180	15.97	699.459	548.393	40.91	2018-08-19T10:18:58.493052748Z	39.03	38.13	15.97	kafka-001	89.39
181	15.97	695.47	839.677	39.17	2018-08-19T10:19:05.503713841Z	40.91	39.38	15.97	kafka-001	89.4
181	15.97	694.386	545.751	39.2	2018-08-19T10:19:12.516612038Z	39.17	39.1	15.97	kafka-001	89.41
182	15.97	683.404	544.308	39.11	2018-08-19T10:19:19.53050051Z	39.2	39.46	15.97	kafka-001	89.41
183	15.97	697.284	840.985	40.1	2018-08-19T10:19:26.54099186Z	39.11	39.35	15.97	kafka-001	89.41
184	15.97	681.687	546.167	40.77	2018-08-19T10:19:33.551251347Z	40.1	39.59	15.97	kafka-001	89.42
185	15.97	698.014	838.069	36.7	2018-08-19T10:19:40.562630354Z	40.77	39.88	15.97	kafka-001	89.42
185	15.97	685.193	543.768	39.41	2018-08-19T10:19:47.573019448Z	36.7	39.17	15.97	kafka-001	89.43
186	15.97	690.386	549.67	35.78	2018-08-19T10:19:54.58409363Z	39.41	39.21	15.97	kafka-001	89.43
187	15.97	689.723	834.936	38.54	2018-08-19T10:20:01.595676993Z	35.78	38.64	15.97	kafka-001	89.44
188	15.97	699.294	548.724	38.71	2018-08-19T10:20:08.607899942Z	38.54	38.55	15.97	kafka-001	89.44
189	15.97	689.567	837.825	39.83	2018-08-19T10:20:15.622630836Z	38.71	38.32	15.97	kafka-001	89.45
189	15.97	690.423	547.765	38.54	2018-08-19T10:20:22.632598426Z	39.83	38.16	15.97	kafka-001	89.45
190	15.97	684.932	546.636	39.81	2018-08-19T10:20:29.649485861Z	38.54	38.47	15.97	kafka-001	89.46
191	15.97	696.529	836.838	39.78	2018-08-19T10:20:36.662206057Z	39.81	38.53	15.97	kafka-001	89.46
192	15.97	694.741	548.156	41.2	2018-08-19T10:20:43.673045854Z	39.78	39.2	15.97	kafka-001	89.47
193	15.97	695.69	837.694	37.19	2018-08-19T10:20:50.686543985Z	41.2	39.64	15.97	kafka-001	89.47
193	15.97	700.235	549.892	40.5	2018-08-19T10:20:57.699841273Z	37.19	39.39	15.97	kafka-001	89.48
194	15.97	702.004	549.226	35.22	2018-08-19T10:21:04.71331497Z	40.5	39.5	15.97	kafka-001	89.48
195	15.97	702.485	841.286	39.87	2018-08-19T10:21:11.725485131Z	35.22	38.95	15.97	kafka-001	89.49
196	15.97	694.841	539.936	41.07	2018-08-19T10:21:18.737157449Z	39.87	38.96	15.97	kafka-001	89.49
196	15.97	701.082	839.542	40.95	2018-08-19T10:21:25.747782908Z	41.07	39.17	15.97	kafka-001	89.5
197	15.97	699.827	550.46	40.43	2018-08-19T10:21:32.761236758Z	40.95	39.13	15.97	kafka-001	89.5
198	15.97	697.921	548.363	40.17	2018-08-19T10:21:39.772883068Z	40.43	39.67	15.97	kafka-001	89.51
199	15.97	704.08	842.065	38.36	2018-08-19T10:21:46.783538692Z	40.17	39.62	15.97	kafka-001	89.51
199	15.97	697.445	547.695	40.85	2018-08-19T10:21:53.793874462Z	38.36	40.14	15.97	kafka-001	89.52
200	15.97	704.232	840.073	38.96	2018-08-19T10:22:00.807374248Z	40.85	40.3	15.97	kafka-001	89.52
201	15.97	703.339	548.33	38.87	2018-08-19T10:22:07.819613067Z	38.96	39.95	15.97	kafka-001	89.53
202	15.97	697.839	548.488	37.43	2018-08-19T10:22:14.836092611Z	38.87	39.61	15.97	kafka-001	89.53
202	15.97	705.366	840.887	39.69	2018-08-19T10:22:21.847059598Z	37.43	39.11	15.97	kafka-001	89.53
203	15.97	701.069	549.33	41.39	2018-08-19T10:22:28.857917348Z	39.69	39.03	15.97	kafka-001	89.54
204	15.97	703.662	840.797	41.07	2018-08-19T10:22:35.869358232Z	41.39	39.53	15.97	kafka-001	89.54
205	15.97	692.978	550.208	39.86	2018-08-19T10:22:42.882167366Z	41.07	39.57	15.97	kafka-001	89.55
205	15.97	697.532	548.632	40.34	2018-08-19T10:22:49.895374217Z	39.86	39.72	15.97	kafka-001	89.55
206	15.97	702.551	841.027	39.65	2018-08-19T10:22:56.907183222Z	40.34	39.96	15.97	kafka-001	89.56
207	15.97	699.183	549.406	40.65	2018-08-19T10:23:03.919022919Z	39.65	40.33	15.97	kafka-001	89.56
207	15.97	703.667	836.033	39.94	2018-08-19T10:23:10.931238662Z	40.65	40.49	15.97	kafka-001	89.57
208	15.97	696.283	547.197	38.76	2018-08-19T10:23:17.942731991Z	39.94	40.25	15.97	kafka-001	89.57
209	15.97	700.235	545.722	40.76	2018-08-19T10:23:24.954377461Z	38.76	39.87	15.97	kafka-001	89.58
210	15.97	699.502	839.457	39.64	2018-08-19T10:23:31.967131941Z	40.76	40.02	15.97	kafka-001	89.58
210	15.97	699.173	548.694	40.25	2018-08-19T10:23:38.977158337Z	39.64	39.9	15.97	kafka-001	89.59
211	15.97	708.936	839.454	40.77	2018-08-19T10:23:45.988478556Z	40.25	40.0	15.97	kafka-001	89.59
212	15.97	704.149	549.19	40.12	2018-08-19T10:23:52.999811829Z	40.77	40.02	15.97	kafka-001	89.6
213	15.97	703.362	551.826	39.16	2018-08-19T10:24:00.011062015Z	40.12	40.05	15.97	kafka-001	89.6
213	15.97	704.489	835.444	41.52	2018-08-19T10:24:07.021643556Z	39.16	40.12	15.97	kafka-001	89.61
214	15.97	705.427	549.513	41.13	2018-08-19T10:24:14.033000524Z	41.52	40.24	15.97	kafka-001	89.61
215	15.97	709.855	839.83	38.3	2018-08-19T10:24:21.043326164Z	41.13	40.49	15.97	kafka-001	89.34
215	15.97	701.046	546.352	40.54	2018-08-19T10:24:28.054281Z	38.3	40.17	15.97	kafka-001	89.34
216	15.97	709.706	839.695	37.02	2018-08-19T10:24:35.06458387Z	40.54	40.13	15.97	kafka-001	89.35
217	15.97	707.087	550.318	41.21	2018-08-19T10:24:42.076446453Z	37.02	39.61	15.97	kafka-001	89.35
217	15.97	697.771	546.297	38.77	2018-08-19T10:24:49.088457242Z	41.21	39.95	15.97	kafka-001	89.36
218	15.97	704.548	839.462	39.82	2018-08-19T10:24:56.098873009Z	38.77	39.49	15.97	kafka-001	89.36
219	15.97	703.732	551.64	25.32	2018-08-19T10:25:03.108995591Z	39.82	39.28	15.97	kafka-001	89.37
220	15.97	710.397	841.053	41.8	2018-08-19T10:25:10.118595192Z	25.32	37.11	15.97	kafka-001	89.37
220	15.97	702.811	545.715	40.42	2018-08-19T10:25:17.129290919Z	41.8	37.32	15.97	kafka-001	89.38
221	15.97	700.435	546.624	38.15	2018-08-19T10:25:24.141833598Z	40.42	37.89	15.97	kafka-001	89.38
222	15.97	701.632	839.138	39.11	2018-08-19T10:25:31.153294584Z	38.15	37.38	15.97	kafka-001	89.39
222	15.97	703.946	551.16	35.65	2018-08-19T10:25:38.165444107Z	39.11	37.44	15.97	kafka-001	89.39
223	15.97	706.167	837.768	38.51	2018-08-19T10:25:45.177193911Z	35.65	36.74	15.97	kafka-001	89.39
224	15.97	704.851	549.432	38.97	2018-08-19T10:25:52.188438681Z	38.51	38.94	15.97	kafka-001	89.4
224	15.97	700.993	550.365	39.18	2018-08-19T10:25:59.199277131Z	38.97	38.47	15.97	kafka-001	89.41
225	15.97	700.126	839.146	38.02	2018-08-19T10:26:06.211972987Z	39.18	38.26	15.97	kafka-001	89.41
226	15.97	701.458	550.59	42.19	2018-08-19T10:26:13.223042533Z	38.02	38.24	15.97	kafka-001	89.41
226	15.97	703.957	840.009	41.34	2018-08-19T10:26:20.237452514Z	42.19	38.75	15.97	kafka-001	89.42
227	15.97	696.211	549.68	39.56	2018-08-19T10:26:27.246964087Z	41.34	39.7	15.97	kafka-001	89.42
228	15.97	703.299	548.582	41.41	2018-08-19T10:26:34.257901594Z	39.56	39.88	15.97	kafka-001	89.43
228	15.97	698.986	836.238	40.57	2018-08-19T10:26:41.26934549Z	41.41	40.28	15.97	kafka-001	89.44
229	15.97	700.549	548.044	44.28	2018-08-19T10:26:48.280681352Z	40.57	40.51	15.97	kafka-001	89.44
230	15.97	701.758	836.954	40.9	2018-08-19T10:26:55.298171823Z	44.28	41.56	15.97	kafka-001	89.45
230	15.97	698.856	549.74	40.13	2018-08-19T10:27:02.311565187Z	40.9	41.34	15.97	kafka-001	89.45
231	15.97	690.792	546.942	39.57	2018-08-19T10:27:09.324277455Z	40.13	41.14	15.97	kafka-001	89.46
232	15.97	702.018	846.172	39.07	2018-08-19T10:27:16.334518258Z	39.57	41.14	15.97	kafka-001	89.46
232	15.97	689.259	540.188	39.65	2018-08-19T10:27:23.34335696Z	39.07	40.75	15.97	kafka-001	89.46
233	15.97	697.453	837.891	38.36	2018-08-19T10:27:30.354441228Z	39.65	40.6	15.97	kafka-001	89.47
234	15.97	695.888	551.125	40.28	2018-08-19T10:27:37.365863435Z	38.36	39.61	15.97	kafka-001	89.47
234	15.97	695.6	550.149	41.29	2018-08-19T10:27:44.376485381Z	40.28	39.51	15.97	kafka-001	89.48
235	15.97	698.739	838.992	41.1	2018-08-19T10:27:51.389085322Z	41.29	39.7	15.97	kafka-001	89.48
236	15.97	699.095	548.622	38.95	2018-08-19T10:27:58.40178726Z	41.1	39.96	15.97	kafka-001	89.49
236	15.97	699.352	837.761	41.63	2018-08-19T10:28:05.416385854Z	38.95	39.94	15.97	kafka-001	89.49
237	15.97	698.775	544.202	39.39	2018-08-19T10:28:12.428399204Z	41.63	40.27	15.97	kafka-001	89.5
238	15.97	696.237	547.484	40.27	2018-08-19T10:28:19.439064369Z	39.39	40.44	15.97	kafka-001	89.5
238	15.97	703.68	840.496	40.48	2018-08-19T10:28:26.451072466Z	40.27	40.44	15.97	kafka-001	89.51
239	15.97	697.254	548.124	40.25	2018-08-19T10:28:33.462529101Z	40.48	40.3	15.97	kafka-001	89.51
239	15.97	693.656	838.322	37.16	2018-08-19T10:28:40.475464274Z	40.25	40.16	15.97	kafka-001	89.52
240	15.97	699.86	549.948	40.08	2018-08-19T10:28:47.486625878Z	37.16	39.86	15.97	kafka-001	89.52
241	15.97	696.819	546.662	37.57	2018-08-19T10:28:54.497489593Z	40.08	39.6	15.97	kafka-001	89.53
241	15.97	698.879	841.804	38.98	2018-08-19T10:29:01.50836762Z	37.57	39.3	15.97	kafka-001	89.53
242	15.97	692.673	545.648	40.79	2018-08-19T10:29:08.519511968Z	38.98	39.09	15.97	kafka-001	89.54
243	15.97	703.189	835.251	40.55	2018-08-19T10:29:15.540897241Z	40.79	39.14	15.97	kafka-001	89.54
243	15.97	693.333	547.528	36.41	2018-08-19T10:29:22.552790836Z	40.55	39.19	15.97	kafka-001	89.55
244	15.97	693.457	551.105	39.66	2018-08-19T10:29:29.565916693Z	36.41	39.06	15.97	kafka-001	89.55
244	15.97	698.396	836.299	40.31	2018-08-19T10:29:36.576547792Z	39.66	38.99	15.97	kafka-001	89.56
245	15.97	700.763	549.958	41.14	2018-08-19T10:29:43.588562505Z	40.31	39.45	15.97	kafka-001	89.56
246	15.97	700.854	836.792	39.77	2018-08-19T10:29:50.603204139Z	41.14	39.81	15.97	kafka-001	89.56
246	15.97	696.263	550.857	40.97	2018-08-19T10:29:57.61554599Z	39.77	39.64	15.97	kafka-001	89.57
247	15.97	696.529	548.947	35.32	2018-08-19T10:30:04.626409464Z	40.97	39.71	15.97	kafka-001	89.57
247	15.97	699.224	839.74	40.76	2018-08-19T10:30:11.637052531Z	35.32	39.53	15.97	kafka-001	89.58
247	15.97	700.629	546.468	38.54	2018-08-19T10:30:18.647990883Z	40.76	39.71	15.97	kafka-001	89.59
247	15.97	703.692	841.122	41.64	2018-08-19T10:30:25.660882138Z	38.54	39.42	15.97	kafka-001	89.59
247	15.97	703.925	548.48	37.78	2018-08-19T10:30:32.672381238Z	41.64	39.5	15.97	kafka-001	89.59
247	15.97	699.385	546.358	41.32	2018-08-19T10:30:39.684001883Z	37.78	39.17	15.97	kafka-001	89.6
247	15.97	699.032	837.53	37.19	2018-08-19T10:30:46.697357958Z	41.32	39.23	15.97	kafka-001	89.6
247	15.97	696.629	543.899	40.58	2018-08-19T10:30:53.708604219Z	37.19	39.54	15.97	kafka-001	89.61
247	15.97	704.93	840.07	41.22	2018-08-19T10:31:00.721294894Z	40.58	39.51	15.97	kafka-001	89.61
247	15.97	699.475	549.842	40.63	2018-08-19T10:31:07.733506209Z	41.22	39.95	15.97	kafka-001	89.62
247	15.97	704.571	549.026	38.58	2018-08-19T10:31:14.744725975Z	40.63	39.79	15.97	kafka-001	89.62
247	15.97	702.3	838.691	39.4	2018-08-19T10:31:21.757150921Z	38.58	39.92	15.97	kafka-001	89.35
247	15.97	699.379	549.87	41.58	2018-08-19T10:31:28.770177231Z	39.4	39.6	15.97	kafka-001	89.35
