sensor_count	memory_rss%	net_receive	net_send	container_cpu%	timestamp	host_cpu	host_moving_avg_cpu	memory_active_anon%	name	memory%
153	15.97	641.186	768.371	36.88	2018-08-19T06:31:26.209129851Z	36.32	35.06	15.97	kafka-001	89.17
154	15.97	632.369	510.824	36.73	2018-08-19T06:31:33.220506957Z	36.88	35.26	15.97	kafka-001	89.18
155	15.97	626.06	772.344	36.39	2018-08-19T06:31:40.234680114Z	36.73	35.91	15.97	kafka-001	89.18
155	15.97	635.049	509.8	34.91	2018-08-19T06:31:47.246221869Z	36.39	36.2	15.97	kafka-001	89.19
156	15.97	626.741	512.17	36.58	2018-08-19T06:31:54.257240409Z	34.91	36.3	15.97	kafka-001	89.19
157	15.97	651.956	797.799	34.38	2018-08-19T06:32:01.270886862Z	36.58	36.3	15.97	kafka-001	89.2
158	15.97	654.483	523.345	38.35	2018-08-19T06:32:08.28149132Z	34.38	35.98	15.97	kafka-001	89.2
159	15.97	661.558	800.472	38.97	2018-08-19T06:32:15.299110402Z	38.35	36.22	15.97	kafka-001	89.2
160	15.97	666.292	526.244	37.66	2018-08-19T06:32:22.313216176Z	38.97	36.6	15.97	kafka-001	89.21
161	15.97	666.646	529.62	36.59	2018-08-19T06:32:29.324456539Z	37.66	36.81	15.97	kafka-001	89.21
161	15.97	666.431	815.574	37.09	2018-08-19T06:32:36.336165891Z	36.59	37.09	15.97	kafka-001	89.22
162	15.97	643.443	527.252	35.36	2018-08-19T06:32:43.346519941Z	37.09	37.17	15.97	kafka-001	89.22
163	15.97	673.335	824.445	40.29	2018-08-19T06:32:50.36660874Z	35.36	37.34	15.97	kafka-001	89.23
164	15.97	682.901	547.606	39.21	2018-08-19T06:32:57.377890859Z	40.29	37.66	15.97	kafka-001	89.23
165	15.97	687.147	550.667	40.35	2018-08-19T06:33:04.389092011Z	39.21	37.7	15.97	kafka-001	89.24
166	15.97	686.986	839.835	35.18	2018-08-19T06:33:11.40031559Z	40.35	38.15	15.97	kafka-001	89.24
167	15.97	678.695	543.665	41.04	2018-08-19T06:33:18.412299745Z	35.18	37.91	15.97	kafka-001	89.25
168	15.97	692.428	841.429	39.32	2018-08-19T06:33:25.424296772Z	41.04	38.57	15.97	kafka-001	89.25
169	15.97	686.275	549.906	40.29	2018-08-19T06:33:32.435038479Z	39.32	39.23	15.97	kafka-001	89.26
169	15.97	677.655	544.256	39.32	2018-08-19T06:33:39.446190776Z	40.29	39.23	15.97	kafka-001	89.26
170	15.97	688.558	834.56	39.53	2018-08-19T06:33:46.457980643Z	39.32	39.25	15.97	kafka-001	89.27
171	15.97	690.789	549.514	36.42	2018-08-19T06:33:53.468827772Z	39.53	39.11	15.97	kafka-001	89.27
172	15.97	690.296	829.389	40.07	2018-08-19T06:34:00.485189303Z	36.42	39.32	15.97	kafka-001	89.28
173	15.97	680.417	549.623	34.55	2018-08-19T06:34:07.496580563Z	40.07	39.16	15.97	kafka-001	89.28
174	15.97	684.051	548.558	38.91	2018-08-19T06:34:14.508335389Z	34.55	38.36	15.97	kafka-001	89.29
174	15.97	693.208	830.72	38.65	2018-08-19T06:34:21.519294193Z	38.91	38.13	15.97	kafka-001	89.29
175	15.97	693.821	549.935	41.42	2018-08-19T06:34:28.530257836Z	38.65	38.02	15.97	kafka-001	89.29
176	15.97	696.68	842.053	39.17	2018-08-19T06:34:35.543647377Z	41.42	38.34	15.97	kafka-001	89.3
177	15.97	694.905	549.58	37.65	2018-08-19T06:34:42.554335601Z	39.17	38.8	15.97	kafka-001	89.31
178	15.97	681.773	541.632	39.65	2018-08-19T06:34:49.567303492Z	37.65	38.39	15.97	kafka-001	89.31
179	15.97	700.368	843.446	39.97	2018-08-19T06:34:56.579265226Z	39.65	39.24	15.97	kafka-001	89.32
179	15.97	693.845	551.339	25.95	2018-08-19T06:35:03.591128415Z	39.97	39.42	15.97	kafka-001	89.32
180	15.97	697.274	835.21	41.87	2018-08-19T06:35:10.601356718Z	25.95	37.3	15.97	kafka-001	89.32
181	15.97	683.313	539.423	39.66	2018-08-19T06:35:17.612430093Z	41.87	37.38	15.97	kafka-001	89.33
182	15.97	698.717	551.514	38.96	2018-08-19T06:35:24.623635024Z	39.66	37.46	15.97	kafka-001	89.33
183	15.97	690.955	840.273	40.17	2018-08-19T06:35:31.637560179Z	38.96	37.68	15.97	kafka-001	89.34
184	15.97	688.51	544.319	40.85	2018-08-19T06:35:38.648055731Z	40.17	37.76	15.97	kafka-001	89.34
184	15.97	704.116	841.208	38.47	2018-08-19T06:35:45.659113797Z	40.85	37.91	15.97	kafka-001	89.35
185	15.97	702.321	550.126	40.48	2018-08-19T06:35:52.673455977Z	38.47	40.0	15.97	kafka-001	89.35
186	15.97	697.927	547.638	39.16	2018-08-19T06:35:59.683628156Z	40.48	39.76	15.97	kafka-001	89.36
187	15.97	703.04	837.424	37.79	2018-08-19T06:36:06.69466115Z	39.16	39.68	15.97	kafka-001	89.36
188	15.97	700.051	549.528	36.34	2018-08-19T06:36:13.704458484Z	37.79	39.49	15.97	kafka-001	89.37
188	15.97	699.234	839.976	40.33	2018-08-19T06:36:20.720627595Z	36.34	38.85	15.97	kafka-001	89.37
189	15.97	699.889	550.83	39.68	2018-08-19T06:36:27.730737345Z	40.33	38.76	15.97	kafka-001	89.38
190	15.97	699.783	547.785	40.44	2018-08-19T06:36:34.742085065Z	39.68	38.96	15.97	kafka-001	89.38
191	15.97	696.587	833.502	40.15	2018-08-19T06:36:41.75312228Z	40.44	38.96	15.97	kafka-001	89.39
191	15.97	700.428	549.718	40.74	2018-08-19T06:36:48.764237712Z	40.15	39.12	15.97	kafka-001	89.39
192	15.97	704.079	840.438	39.38	2018-08-19T06:36:55.774236796Z	40.74	39.61	15.97	kafka-001	89.4
193	15.97	698.384	546.651	40.78	2018-08-19T06:37:02.785920218Z	39.38	40.12	15.97	kafka-001	89.14
194	15.97	700.677	545.513	39.26	2018-08-19T06:37:09.795938663Z	40.78	40.19	15.97	kafka-001	89.14
194	15.97	700.931	840.138	39.68	2018-08-19T06:37:16.809341968Z	39.26	40.12	15.97	kafka-001	89.14
195	15.97	700.362	550.636	38.04	2018-08-19T06:37:23.820476103Z	39.68	40.0	15.97	kafka-001	89.15
196	15.97	706.088	839.755	40.38	2018-08-19T06:37:30.834816148Z	38.04	39.65	15.97	kafka-001	89.15
197	15.97	704.682	550.086	40.78	2018-08-19T06:37:37.848917443Z	40.38	39.59	15.97	kafka-001	89.16
197	15.97	702.876	547.82	38.94	2018-08-19T06:37:44.862481921Z	40.78	39.82	15.97	kafka-001	89.16
198	15.97	703.24	837.059	40.67	2018-08-19T06:37:51.873980434Z	38.94	39.51	15.97	kafka-001	89.17
199	15.97	700.761	551.358	41.16	2018-08-19T06:37:58.886472718Z	40.67	39.75	15.97	kafka-001	89.17
200	15.97	698.944	840.399	41.56	2018-08-19T06:38:05.902938204Z	41.16	39.99	15.97	kafka-001	89.18
200	15.97	702.947	549.954	40.44	2018-08-19T06:38:12.914459694Z	41.56	40.58	15.97	kafka-001	89.18
201	15.97	700.309	548.264	37.67	2018-08-19T06:38:19.923262997Z	40.44	40.59	15.97	kafka-001	89.19
202	15.97	705.344	844.852	41.34	2018-08-19T06:38:26.934272667Z	37.67	40.07	15.97	kafka-001	89.19
203	15.97	703.817	544.758	40.5	2018-08-19T06:38:33.945893066Z	41.34	40.47	15.97	kafka-001	89.2
203	15.97	705.338	840.871	37.54	2018-08-19T06:38:40.964314012Z	40.5	40.44	15.97	kafka-001	89.2
204	15.97	703.885	549.73	39.25	2018-08-19T06:38:47.973615658Z	37.54	39.84	15.97	kafka-001	89.21
205	15.97	695.474	549.075	44.81	2018-08-19T06:38:54.984991463Z	39.25	39.46	15.97	kafka-001	89.21
206	15.97	708.349	838.902	40.06	2018-08-19T06:39:01.994571366Z	44.81	40.18	15.97	kafka-001	89.22
206	15.97	698.593	547.164	43.28	2018-08-19T06:39:09.00572556Z	40.06	40.58	15.97	kafka-001	89.22
207	15.97	709.537	839.201	41.51	2018-08-19T06:39:16.020885613Z	43.28	40.91	15.97	kafka-001	89.23
208	15.97	697.695	544.871	40.39	2018-08-19T06:39:23.031794132Z	41.51	41.07	15.97	kafka-001	89.23
208	15.97	707.827	838.028	42.24	2018-08-19T06:39:30.041914342Z	40.39	41.55	15.97	kafka-001	89.24
209	15.97	702.675	551.69	35.09	2018-08-19T06:39:37.052012565Z	42.24	42.05	15.97	kafka-001	89.24
210	15.97	699.937	552.045	40.24	2018-08-19T06:39:44.062530457Z	35.09	40.43	15.97	kafka-001	89.25
211	15.97	702.96	839.576	39.29	2018-08-19T06:39:51.07552395Z	40.24	40.46	15.97	kafka-001	89.25
211	15.97	700.867	550.342	39.26	2018-08-19T06:39:58.087470719Z	39.29	39.79	15.97	kafka-001	89.26
212	15.97	704.261	838.294	37.92	2018-08-19T06:40:05.102682754Z	39.26	39.42	15.97	kafka-001	89.26
213	15.97	697.552	547.418	39.57	2018-08-19T06:40:12.116290365Z	37.92	39.01	15.97	kafka-001	89.27
213	15.97	702.421	551.473	41.35	2018-08-19T06:40:19.127295917Z	39.57	38.56	15.97	kafka-001	89.27
214	15.97	703.152	839.123	40.2	2018-08-19T06:40:26.13897478Z	41.35	39.6	15.97	kafka-001	89.28
215	15.97	700.891	547.972	43.0	2018-08-19T06:40:33.156623728Z	40.2	39.6	15.97	kafka-001	89.28
215	15.97	701.394	832.84	40.37	2018-08-19T06:40:40.168426715Z	43.0	40.22	15.97	kafka-001	89.29
216	15.97	698.794	546.106	35.55	2018-08-19T06:40:47.180494779Z	40.37	40.4	15.97	kafka-001	89.29
217	15.97	688.055	546.504	40.72	2018-08-19T06:40:54.195248251Z	35.55	40.01	15.97	kafka-001	89.3
218	15.97	700.959	842.53	37.62	2018-08-19T06:41:01.209108916Z	40.72	40.2	15.97	kafka-001	89.3
218	15.97	696.671	546.055	40.31	2018-08-19T06:41:08.227354175Z	37.62	39.58	15.97	kafka-001	89.3
219	15.97	700.088	838.991	37.76	2018-08-19T06:41:15.239378873Z	40.31	39.6	15.97	kafka-001	89.31
220	15.97	692.936	548.696	39.53	2018-08-19T06:41:22.251390636Z	37.76	38.72	15.97	kafka-001	89.31
220	15.97	693.732	547.142	38.0	2018-08-19T06:41:29.264903041Z	39.53	38.58	15.97	kafka-001	89.32
221	15.97	702.657	841.528	39.44	2018-08-19T06:41:36.279939581Z	38.0	38.99	15.97	kafka-001	89.32
222	15.97	699.456	544.028	37.27	2018-08-19T06:41:43.293116713Z	39.44	38.78	15.97	kafka-001	89.33
222	15.97	701.838	840.172	40.43	2018-08-19T06:41:50.305488641Z	37.27	38.72	15.97	kafka-001	89.34
223	15.97	689.461	546.91	38.03	2018-08-19T06:41:57.318124976Z	40.43	38.74	15.97	kafka-001	89.34
224	15.97	701.094	550.89	39.92	2018-08-19T06:42:04.330668725Z	38.03	38.78	15.97	kafka-001	89.34
224	15.97	705.451	841.099	36.67	2018-08-19T06:42:11.342600354Z	39.92	38.85	15.97	kafka-001	89.35
225	15.97	698.745	544.314	48.99	2018-08-19T06:42:18.356427016Z	36.67	38.63	15.97	kafka-001	89.35
226	15.97	697.081	838.236	40.06	2018-08-19T06:42:25.367472872Z	48.99	40.22	15.97	kafka-001	89.36
226	15.97	698.598	548.68	39.92	2018-08-19T06:42:32.379996849Z	40.06	40.68	15.97	kafka-001	89.36
227	15.97	702.197	550.947	39.95	2018-08-19T06:42:39.390538494Z	39.92	40.6	15.97	kafka-001	89.37
228	15.97	698.344	836.029	40.19	2018-08-19T06:42:46.40142292Z	39.95	40.92	15.97	kafka-001	89.37
228	15.97	698.659	550.256	40.63	2018-08-19T06:42:53.413314422Z	40.19	40.96	15.97	kafka-001	89.38
229	15.97	698.994	835.835	40.14	2018-08-19T06:43:00.425977177Z	40.63	41.62	15.97	kafka-001	89.38
230	15.97	692.449	546.944	40.4	2018-08-19T06:43:07.437019294Z	40.14	40.15	15.97	kafka-001	89.39
230	15.97	695.499	546.18	40.01	2018-08-19T06:43:14.45211008Z	40.4	40.2	15.97	kafka-001	89.39
231	15.97	702.282	840.682	37.09	2018-08-19T06:43:21.464451544Z	40.01	40.22	15.97	kafka-001	89.4
232	15.97	700.386	551.289	41.71	2018-08-19T06:43:28.481194756Z	37.09	39.74	15.97	kafka-001	89.4
232	15.97	704.417	839.939	39.84	2018-08-19T06:43:35.493322143Z	41.71	40.0	15.97	kafka-001	89.14
233	15.97	701.15	548.636	40.12	2018-08-19T06:43:42.503782614Z	39.84	39.86	15.97	kafka-001	89.14
233	15.97	692.922	546.361	38.47	2018-08-19T06:43:49.514640842Z	40.12	39.86	15.97	kafka-001	89.15
234	15.97	700.144	840.289	40.02	2018-08-19T06:43:56.525873159Z	38.47	39.54	15.97	kafka-001	89.15
235	15.97	701.279	549.251	37.14	2018-08-19T06:44:03.538222315Z	40.02	39.54	15.97	kafka-001	89.16
235	15.97	696.374	839.557	41.4	2018-08-19T06:44:10.551156914Z	37.14	39.55	15.97	kafka-001	89.16
236	15.97	701.273	549.628	36.71	2018-08-19T06:44:17.562645329Z	41.4	39.5	15.97	kafka-001	89.17
237	15.97	700.175	549.132	40.01	2018-08-19T06:44:24.576189799Z	36.71	38.98	15.97	kafka-001	89.17
237	15.97	703.052	836.493	40.96	2018-08-19T06:44:31.587730143Z	40.01	38.96	15.97	kafka-001	89.18
238	15.97	695.346	546.887	39.62	2018-08-19T06:44:38.599892278Z	40.96	39.37	15.97	kafka-001	89.18
238	15.97	701.767	841.266	34.69	2018-08-19T06:44:45.615097482Z	39.62	39.31	15.97	kafka-001	89.19
239	15.97	700.605	547.83	39.53	2018-08-19T06:44:52.626229617Z	34.69	38.9	15.97	kafka-001	89.19
240	15.97	702.485	545.664	38.64	2018-08-19T06:44:59.6392446Z	39.53	38.59	15.97	kafka-001	89.2
240	15.97	706.724	841.602	30.68	2018-08-19T06:45:06.650016595Z	38.64	38.91	15.97	kafka-001	89.2
241	15.97	700.936	549.274	37.92	2018-08-19T06:45:13.660121212Z	30.68	37.35	15.97	kafka-001	89.21
242	15.97	700.847	841.238	40.22	2018-08-19T06:45:20.676065233Z	37.92	36.85	15.97	kafka-001	89.21
242	15.97	699.868	548.122	37.58	2018-08-19T06:45:27.687627702Z	40.22	36.95	15.97	kafka-001	89.22
243	15.97	697.646	547.97	40.39	2018-08-19T06:45:34.698678715Z	37.58	37.43	15.97	kafka-001	89.22
243	15.97	704.584	840.925	36.26	2018-08-19T06:45:41.711058984Z	40.39	37.57	15.97	kafka-001	89.23
244	15.97	705.649	549.388	41.72	2018-08-19T06:45:48.721857241Z	36.26	37.17	15.97	kafka-001	89.23
245	15.97	702.789	836.925	42.91	2018-08-19T06:45:55.736507241Z	41.72	39.01	15.97	kafka-001	89.24
245	15.97	704.398	547.686	40.25	2018-08-19T06:46:02.747330771Z	42.91	39.85	15.97	kafka-001	89.24
246	15.97	703.249	547.46	36.63	2018-08-19T06:46:09.758619407Z	40.25	39.85	15.97	kafka-001	89.25
246	15.97	707.892	841.8	40.15	2018-08-19T06:46:16.771303659Z	36.63	39.69	15.97	kafka-001	89.25
247	15.97	705.681	550.892	35.61	2018-08-19T06:46:23.78254541Z	40.15	39.65	15.97	kafka-001	89.25
247	15.97	708.504	842.029	41.87	2018-08-19T06:46:30.796508571Z	35.61	39.55	15.97	kafka-001	89.26
247	15.97	695.463	547.754	36.19	2018-08-19T06:46:37.809501831Z	41.87	39.57	15.97	kafka-001	89.26
247	15.97	698.389	548.534	32.56	2018-08-19T06:46:44.821970197Z	36.19	38.45	15.97	kafka-001	89.27
247	15.97	706.538	839.083	37.15	2018-08-19T06:46:51.835606312Z	32.56	37.17	15.97	kafka-001	89.28
247	15.97	703.247	549.182	41.83	2018-08-19T06:46:58.846447888Z	37.15	37.25	15.97	kafka-001	89.28
247	15.97	708.938	840.883	36.17	2018-08-19T06:47:05.861730857Z	41.83	37.53	15.97	kafka-001	89.28
247	15.97	705.533	552.944	40.17	2018-08-19T06:47:12.87332308Z	36.17	37.63	15.97	kafka-001	89.29
247	15.97	697.431	545.588	40.22	2018-08-19T06:47:19.883551977Z	40.17	37.34	15.97	kafka-001	89.29
247	15.97	703.611	838.491	40.96	2018-08-19T06:47:26.894461718Z	40.22	38.02	15.97	kafka-001	89.3
247	15.97	698.758	557.93	38.88	2018-08-19T06:47:33.905655994Z	40.96	39.42	15.97	kafka-001	89.3
