net_receive	container_cpu%	memory%	host_moving_avg_cpu	sensor_count	net_send	memory_active_anon%	host_cpu	memory_rss%	name	timestamp
299.927	17.97	39.7	16.12	70	251.884	15.93	17.58	15.93	kafka-001	2018-08-17T02:13:48.728733287Z
315.854	18.27	39.7	16.59	72	380.422	15.93	17.97	15.93	kafka-001	2018-08-17T02:13:55.742998166Z
318.509	18.5	39.7	16.79	73	264.283	15.93	18.27	15.93	kafka-001	2018-08-17T02:14:02.753154121Z
329.021	19.07	39.7	17.07	75	271.257	15.93	18.5	15.93	kafka-001	2018-08-17T02:14:09.766495795Z
338.25	20.06	39.71	17.53	76	410.242	15.93	19.07	15.93	kafka-001	2018-08-17T02:14:16.778236881Z
338.489	21.27	39.71	18.57	78	277.318	15.93	20.06	15.93	kafka-001	2018-08-17T02:14:23.790141891Z
347.44	21.58	39.71	19.19	80	425.504	15.93	21.27	15.93	kafka-001	2018-08-17T02:14:30.803150023Z
355.905	19.69	39.71	19.79	81	299.108	15.93	21.58	15.93	kafka-001	2018-08-17T02:14:37.81605743Z
358.867	20.74	39.72	20.03	83	297.992	15.93	19.69	15.93	kafka-001	2018-08-17T02:14:44.827116892Z
371.062	21.05	39.72	20.4	84	454.838	15.93	20.74	15.93	kafka-001	2018-08-17T02:14:51.839965168Z
358.817	22.36	39.72	20.73	86	300.549	15.93	21.05	15.93	kafka-001	2018-08-17T02:14:58.849357376Z
378.444	22.23	39.72	21.12	87	465.202	15.93	22.36	15.93	kafka-001	2018-08-17T02:15:05.871390868Z
379.171	21.84	39.72	21.28	89	321.488	15.93	22.23	15.93	kafka-001	2018-08-17T02:15:12.88352811Z
386.849	21.93	39.73	21.32	90	320.222	15.93	21.84	15.93	kafka-001	2018-08-17T02:15:19.895324618Z
398.708	23.18	39.73	21.69	92	497.572	15.93	21.93	15.93	kafka-001	2018-08-17T02:15:26.908040531Z
396.985	21.37	39.73	22.1	93	332.984	15.93	23.18	15.93	kafka-001	2018-08-17T02:15:33.918640595Z
399.88	25.71	39.73	22.15	94	504.794	15.93	21.37	15.93	kafka-001	2018-08-17T02:15:40.929856647Z
389.545	23.89	39.74	22.71	96	334.221	15.93	25.71	15.93	kafka-001	2018-08-17T02:15:47.942374842Z
408.807	24.29	39.74	22.99	97	335.546	15.93	23.89	15.93	kafka-001	2018-08-17T02:15:54.954568759Z
423.986	24.13	39.74	23.39	99	520.283	15.93	24.29	15.93	kafka-001	2018-08-17T02:16:01.965231849Z
427.927	25.06	39.75	23.76	100	358.212	15.93	24.13	15.93	kafka-001	2018-08-17T02:16:08.975993331Z
435.59	24.54	39.75	24.07	101	540.086	15.93	25.06	15.93	kafka-001	2018-08-17T02:16:15.988228754Z
436.165	25.43	39.75	24.6	102	369.256	15.93	24.54	15.93	kafka-001	2018-08-17T02:16:23.000447936Z
443.159	22.26	39.75	24.56	104	370.164	15.93	25.43	15.93	kafka-001	2018-08-17T02:16:30.012215871Z
445.686	23.66	39.76	24.28	105	553.456	15.93	22.26	15.93	kafka-001	2018-08-17T02:16:37.023976245Z
436.893	26.1	39.76	24.18	106	363.122	15.93	23.66	15.93	kafka-001	2018-08-17T02:16:44.035741296Z
457.792	26.9	39.76	24.51	108	568.364	15.93	26.1	15.93	kafka-001	2018-08-17T02:16:51.048651066Z
464.631	26.6	39.77	24.81	109	385.614	15.93	26.9	15.93	kafka-001	2018-08-17T02:16:58.061054835Z
470.446	27.81	39.77	25.16	110	581.31	15.93	26.6	15.93	kafka-001	2018-08-17T02:17:05.072420642Z
476.777	27.27	39.77	25.55	111	394.12	15.93	27.81	15.93	kafka-001	2018-08-17T02:17:12.084060472Z
482.255	27.16	39.78	26.39	112	395.515	15.93	27.27	15.93	kafka-001	2018-08-17T02:17:19.094880193Z
475.017	28.1	39.78	26.97	114	588.311	15.93	27.16	15.93	kafka-001	2018-08-17T02:17:26.105781069Z
494.266	29.16	39.78	27.31	115	405.966	15.93	28.1	15.93	kafka-001	2018-08-17T02:17:33.119114858Z
497.777	28.34	39.79	27.68	116	605.672	15.93	29.16	15.93	kafka-001	2018-08-17T02:17:40.129794832Z
491.932	29.55	39.79	27.97	117	409.613	15.93	28.34	15.93	kafka-001	2018-08-17T02:17:47.141192672Z
507.937	24.27	39.79	28.26	118	415.457	15.93	29.55	15.93	kafka-001	2018-08-17T02:17:54.154284425Z
516.425	30.29	39.8	27.76	119	625.786	15.93	24.27	15.93	kafka-001	2018-08-17T02:18:01.168692352Z
515.716	28.7	39.8	28.28	120	420.8	15.93	30.29	15.93	kafka-001	2018-08-17T02:18:08.179956993Z
524.516	31.81	39.81	28.38	122	643.34	15.93	28.7	15.93	kafka-001	2018-08-17T02:18:15.193157135Z
515.667	28.25	39.81	28.83	123	431.016	15.93	31.81	15.93	kafka-001	2018-08-17T02:18:22.204279904Z
526.007	30.77	39.81	28.81	124	439.215	15.93	28.25	15.93	kafka-001	2018-08-17T02:18:29.218235011Z
539.736	27.97	39.82	29.01	125	665.01	15.93	30.77	15.93	kafka-001	2018-08-17T02:18:36.229675664Z
539.319	31.41	39.82	29.63	126	444.363	15.93	27.97	15.93	kafka-001	2018-08-17T02:18:43.242198053Z
547.436	33.25	39.82	29.82	127	669.664	15.93	31.41	15.93	kafka-001	2018-08-17T02:18:50.255640768Z
554.921	31.98	39.83	30.58	128	453.466	15.93	33.25	15.93	kafka-001	2018-08-17T02:18:57.267091702Z
544.077	28.87	39.83	30.6	129	449.743	15.93	31.98	15.93	kafka-001	2018-08-17T02:19:04.27917027Z
560.646	33.12	39.83	30.71	130	680.51	15.93	28.87	15.93	kafka-001	2018-08-17T02:19:11.291655043Z
564.311	32.59	39.84	31.1	132	460.998	15.93	33.12	15.93	kafka-001	2018-08-17T02:19:18.30473756Z
568.787	33.32	39.84	31.87	133	701.41	15.93	32.59	15.93	kafka-001	2018-08-17T02:19:25.316140014Z
557.269	32.24	39.85	32.19	134	467.291	15.93	33.32	15.93	kafka-001	2018-08-17T02:19:32.329405901Z
579.636	33.26	39.85	32.02	135	475.685	15.93	32.24	15.93	kafka-001	2018-08-17T02:19:39.342961296Z
587.878	32.28	39.85	32.23	136	729.183	15.93	33.26	15.93	kafka-001	2018-08-17T02:19:46.354110588Z
591.223	34.82	39.86	32.8	137	486.113	15.93	32.28	15.93	kafka-001	2018-08-17T02:19:53.366937046Z
599.216	30.86	39.86	33.08	138	728.468	15.93	34.82	15.93	kafka-001	2018-08-17T02:20:00.378563884Z
594.795	34.56	39.87	32.8	139	485.064	15.93	30.86	15.93	kafka-001	2018-08-17T02:20:07.390631912Z
602.634	30.6	39.87	33.0	140	488.52	15.93	34.56	15.93	kafka-001	2018-08-17T02:20:14.40410661Z
607.945	36.15	39.88	32.73	141	739.513	15.93	30.6	15.93	kafka-001	2018-08-17T02:20:21.416780901Z
604.185	33.96	39.88	33.21	142	493.176	15.93	36.15	15.93	kafka-001	2018-08-17T02:20:28.427496056Z
609.716	35.82	39.88	33.49	143	754.95	15.93	33.96	15.93	kafka-001	2018-08-17T02:20:35.439897007Z
617.749	35.6	39.89	33.66	144	506.08	15.93	35.82	15.93	kafka-001	2018-08-17T02:20:42.452353915Z
615.659	35.57	39.89	34.45	145	505.002	15.93	35.6	15.93	kafka-001	2018-08-17T02:20:49.463896479Z
630.21	29.68	39.9	34.62	146	768.98	15.93	35.57	15.93	kafka-001	2018-08-17T02:20:56.475570384Z
628.127	36.86	39.9	34.46	147	511.792	15.93	29.68	15.93	kafka-001	2018-08-17T02:21:03.489153116Z
641.814	39.33	39.9	34.58	148	781.164	15.93	36.86	15.93	kafka-001	2018-08-17T02:21:10.500596359Z
647.251	37.32	39.91	35.48	149	523.822	15.93	39.33	15.93	kafka-001	2018-08-17T02:21:17.513652825Z
638.459	37.73	39.91	35.73	150	517.314	15.93	37.32	15.93	kafka-001	2018-08-17T02:21:24.525170104Z
656.906	45.37	39.92	36.08	151	796.555	15.93	37.73	15.93	kafka-001	2018-08-17T02:21:31.536648286Z
643.425	38.51	39.92	37.71	152	528.818	15.93	45.37	15.93	kafka-001	2018-08-17T02:21:38.548010241Z
665.794	27.96	39.93	39.19	153	806.98	15.93	38.51	15.93	kafka-001	2018-08-17T02:21:45.558451698Z
657.603	34.51	39.93	37.7	154	536.879	15.93	27.96	15.93	kafka-001	2018-08-17T02:21:52.567850943Z
660.857	37.1	39.94	36.9	155	541.661	15.93	34.51	15.93	kafka-001	2018-08-17T02:21:59.580147855Z
671.001	35.47	39.94	36.86	156	817.107	15.93	37.1	15.93	kafka-001	2018-08-17T02:22:06.591197407Z
670.554	39.09	39.94	36.49	157	542.339	15.93	35.47	15.93	kafka-001	2018-08-17T02:22:13.602915508Z
674.398	36.11	39.95	35.44	158	828.726	15.93	39.09	15.93	kafka-001	2018-08-17T02:22:20.614865863Z
672.855	39.82	39.95	35.04	159	544.427	15.93	36.11	15.93	kafka-001	2018-08-17T02:22:27.628801579Z
682.097	39.77	39.96	37.02	159	548.748	15.93	39.82	15.93	kafka-001	2018-08-17T02:22:34.641508867Z
688.271	39.48	39.96	37.89	160	837.702	15.93	39.77	15.93	kafka-001	2018-08-17T02:22:41.651880678Z
694.952	38.16	39.97	38.29	161	560.178	15.93	39.48	15.93	kafka-001	2018-08-17T02:22:48.663339058Z
698.056	40.73	39.97	38.74	162	846.293	15.93	38.16	15.93	kafka-001	2018-08-17T02:22:55.673883292Z
695.255	39.56	39.98	39.01	163	563.409	15.93	40.73	15.93	kafka-001	2018-08-17T02:23:02.685716965Z
703.531	39.81	39.98	39.59	164	568.616	15.93	39.56	15.93	kafka-001	2018-08-17T02:23:09.697132625Z
710.058	36.86	39.99	39.58	165	856.048	15.93	39.81	15.93	kafka-001	2018-08-17T02:23:16.709500317Z
706.077	41.16	39.99	39.1	166	568.922	15.93	36.86	15.93	kafka-001	2018-08-17T02:23:23.721725067Z
716.961	40.5	40.0	39.38	167	868.994	15.93	41.16	15.93	kafka-001	2018-08-17T02:23:30.733538924Z
715.244	42.05	40.0	39.77	167	575.241	15.93	40.5	15.93	kafka-001	2018-08-17T02:23:37.745949647Z
722.791	37.89	40.01	39.99	168	585.627	15.93	42.05	15.93	kafka-001	2018-08-17T02:23:44.758660935Z
726.492	40.86	40.01	39.71	169	880.378	15.93	37.89	15.93	kafka-001	2018-08-17T02:23:51.771342675Z
722.173	36.89	40.02	39.89	170	584.896	15.93	40.86	15.93	kafka-001	2018-08-17T02:23:58.78326438Z
734.876	41.63	40.02	39.89	171	885.017	15.93	36.89	15.93	kafka-001	2018-08-17T02:24:05.794608365Z
729.419	40.94	40.03	39.97	172	593.1	15.93	41.63	15.93	kafka-001	2018-08-17T02:24:12.807133398Z
737.903	40.71	40.03	40.04	172	598.39	15.93	40.94	15.93	kafka-001	2018-08-17T02:24:19.818140501Z
737.726	38.81	40.04	39.82	173	894.322	15.93	40.71	15.93	kafka-001	2018-08-17T02:24:26.829699448Z
735.201	42.54	40.04	39.97	174	600.48	15.93	38.81	15.93	kafka-001	2018-08-17T02:24:33.841280516Z
737.068	42.77	40.05	40.25	175	908.74	15.93	42.54	15.93	kafka-001	2018-08-17T02:24:40.850758569Z
746.437	42.36	40.05	41.23	176	608.461	15.93	42.77	15.93	kafka-001	2018-08-17T02:24:47.863234911Z
734.677	39.18	40.06	41.35	177	598.274	15.93	42.36	15.93	kafka-001	2018-08-17T02:24:54.874746162Z
753.946	41.44	40.06	41.06	177	922.977	15.93	39.18	15.93	kafka-001	2018-08-17T02:25:01.886179869Z
760.155	43.46	40.07	41.18	178	618.145	15.93	41.44	15.93	kafka-001	2018-08-17T02:25:08.896452403Z
749.79	43.6	40.07	41.96	179	923.912	15.93	43.46	15.93	kafka-001	2018-08-17T02:25:15.908632103Z
757.565	43.49	40.08	42.13	180	620.663	15.93	43.6	15.93	kafka-001	2018-08-17T02:25:22.920554489Z
755.299	46.86	40.08	42.25	181	610.454	15.93	43.49	15.93	kafka-001	2018-08-17T02:25:29.93181547Z
769.796	44.86	40.09	43.0	182	948.409	15.93	46.86	15.93	kafka-001	2018-08-17T02:25:36.942753163Z
773.405	45.83	40.09	43.95	182	625.693	15.93	44.86	15.93	kafka-001	2018-08-17T02:25:43.953711268Z
781.09	46.48	40.1	44.68	183	955.547	15.93	45.83	15.93	kafka-001	2018-08-17T02:25:50.966680274Z
775.373	43.55	40.1	45.19	184	635.501	15.93	46.48	15.93	kafka-001	2018-08-17T02:25:57.984465453Z
786.669	38.88	40.11	45.18	185	640.01	15.93	43.55	15.93	kafka-001	2018-08-17T02:26:04.993817009Z
784.558	41.33	40.12	44.41	186	962.843	15.93	38.88	15.93	kafka-001	2018-08-17T02:26:12.003658056Z
791.093	45.91	40.12	43.49	186	642.543	15.93	41.33	15.93	kafka-001	2018-08-17T02:26:19.013894353Z
799.127	44.91	40.12	43.66	187	977.095	15.93	45.91	15.93	kafka-001	2018-08-17T02:26:26.024473337Z
789.036	45.09	40.13	43.51	188	638.551	15.93	44.91	15.93	kafka-001	2018-08-17T02:26:33.035497464Z
804.547	46.69	40.14	43.28	189	982.938	15.93	45.09	15.93	kafka-001	2018-08-17T02:26:40.052119941Z
797.932	45.73	40.14	43.8	190	651.726	15.93	46.69	15.93	kafka-001	2018-08-17T02:26:47.063429235Z
787.733	46.15	40.15	44.94	190	647.214	15.93	45.73	15.93	kafka-001	2018-08-17T02:26:54.075897661Z
805.006	44.84	40.15	45.75	191	990.911	15.93	46.15	15.93	kafka-001	2018-08-17T02:27:01.087602106Z
811.759	42.89	40.16	45.57	192	664.663	15.93	44.84	15.93	kafka-001	2018-08-17T02:27:08.099445232Z
808.384	45.66	40.16	45.23	193	998.606	15.93	42.89	15.93	kafka-001	2018-08-17T02:27:15.112344663Z
804.829	44.37	40.17	45.33	194	659.545	15.93	45.66	15.93	kafka-001	2018-08-17T02:27:22.124795787Z
807.135	46.29	40.18	44.94	194	668.077	15.93	44.37	15.93	kafka-001	2018-08-17T02:27:29.136250371Z
810.856	45.45	40.18	45.03	195	1006.839	15.93	46.29	15.93	kafka-001	2018-08-17T02:27:36.149198725Z
821.023	46.41	40.19	44.92	196	671.86	15.93	45.45	15.93	kafka-001	2018-08-17T02:27:43.159245889Z
834.628	47.71	40.19	45.18	197	1031.203	15.93	46.41	15.93	kafka-001	2018-08-17T02:27:50.170582114Z
832.815	44.42	40.2	45.98	197	679.809	15.93	47.71	15.93	kafka-001	2018-08-17T02:27:57.180397749Z
833.617	45.73	40.2	45.77	198	687.983	15.93	44.42	15.93	kafka-001	2018-08-17T02:28:04.191590705Z
842.158	45.29	40.21	46.0	199	1043.21	15.93	45.73	15.93	kafka-001	2018-08-17T02:28:11.207087312Z
843.327	45.58	40.22	45.83	200	689.708	15.93	45.29	15.93	kafka-001	2018-08-17T02:28:18.217965037Z
848.986	48.75	40.22	45.86	200	1027.053	15.93	45.58	15.93	kafka-001	2018-08-17T02:28:25.228312054Z
835.509	45.47	40.23	46.25	201	688.117	15.93	48.75	15.93	kafka-001	2018-08-17T02:28:32.239515592Z
848.157	47.82	40.23	45.87	202	695.896	15.93	45.47	15.93	kafka-001	2018-08-17T02:28:39.251691154Z
861.913	46.47	40.24	46.44	203	1052.667	15.93	47.82	15.93	kafka-001	2018-08-17T02:28:46.261810003Z
853.618	47.55	40.24	46.56	203	698.233	15.93	46.47	15.93	kafka-001	2018-08-17T02:28:53.270916468Z
859.278	55.57	40.25	46.94	204	1061.089	15.93	47.55	15.93	kafka-001	2018-08-17T02:29:00.282639847Z
872.233	46.82	40.26	48.6	205	711.554	15.93	55.57	15.93	kafka-001	2018-08-17T02:29:07.293323024Z
874.941	47.81	40.26	48.28	206	712.126	15.93	46.82	15.93	kafka-001	2018-08-17T02:29:14.304172328Z
884.846	50.11	40.27	48.67	206	1076.382	15.93	47.81	15.93	kafka-001	2018-08-17T02:29:21.314963568Z
882.848	47.22	40.27	49.05	207	717.736	15.93	50.11	15.93	kafka-001	2018-08-17T02:29:28.326917553Z
884.398	48.71	40.28	49.18	208	1086.288	15.93	47.22	15.93	kafka-001	2018-08-17T02:29:35.337806819Z
886.694	48.53	40.29	49.37	209	714.192	15.93	48.71	15.93	kafka-001	2018-08-17T02:29:42.35043978Z
892.695	50.26	40.3	48.2	209	718.005	15.93	48.53	15.93	kafka-001	2018-08-17T02:29:49.362731931Z
903.37	46.48	40.3	48.77	210	1094.542	15.93	50.26	15.93	kafka-001	2018-08-17T02:29:56.374588627Z
899.465	53.5	40.31	48.55	211	722.778	15.93	46.48	15.93	kafka-001	2018-08-17T02:30:03.387175718Z
899.176	47.78	40.31	49.12	211	1085.857	15.93	53.5	15.93	kafka-001	2018-08-17T02:30:10.401212287Z
898.673	51.49	40.32	49.21	212	723.24	15.93	47.78	15.93	kafka-001	2018-08-17T02:30:17.412430984Z
898.963	49.73	40.33	49.67	213	727.056	15.93	51.49	15.93	kafka-001	2018-08-17T02:30:24.425738115Z
911.842	50.79	40.33	49.87	214	1104.848	15.93	49.73	15.93	kafka-001	2018-08-17T02:30:31.437304772Z
912.101	48.97	40.34	49.96	214	737.299	15.93	50.79	15.93	kafka-001	2018-08-17T02:30:38.448631042Z
907.438	51.28	40.34	50.38	215	1114.024	15.93	48.97	15.93	kafka-001	2018-08-17T02:30:45.465313217Z
910.477	51.14	40.35	50.01	216	737.342	15.93	51.28	15.93	kafka-001	2018-08-17T02:30:52.477694112Z
917.337	52.62	40.35	50.57	216	741.729	15.93	51.14	15.93	kafka-001	2018-08-17T02:30:59.48925172Z
919.866	49.07	40.36	50.75	217	1118.932	15.93	52.62	15.93	kafka-001	2018-08-17T02:31:06.49967097Z
928.789	51.88	40.37	50.64	218	745.989	15.93	49.07	15.93	kafka-001	2018-08-17T02:31:13.511955621Z
938.166	52.5	40.37	50.83	218	1139.653	15.93	51.88	15.93	kafka-001	2018-08-17T02:31:20.525735052Z
929.999	51.24	40.38	51.41	219	749.637	15.93	52.5	15.93	kafka-001	2018-08-17T02:31:27.536653616Z
924.573	52.46	40.39	51.41	220	750.432	15.93	51.24	15.93	kafka-001	2018-08-17T02:31:34.548310759Z
937.876	52.5	40.39	51.63	221	1148.281	15.93	52.46	15.93	kafka-001	2018-08-17T02:31:41.559233939Z
942.197	53.57	40.4	51.61	221	765.528	15.93	52.5	15.93	kafka-001	2018-08-17T02:31:48.571180371Z
950.238	53.5	40.41	52.36	222	1159.814	15.93	53.57	15.93	kafka-001	2018-08-17T02:31:55.585609782Z
944.578	51.74	40.41	52.63	223	763.688	15.93	53.5	15.93	kafka-001	2018-08-17T02:32:02.596836423Z
944.04	52.14	40.42	52.5	223	763.144	15.93	51.74	15.93	kafka-001	2018-08-17T02:32:09.607496833Z
940.954	52.21	40.43	52.65	224	1157.583	15.93	52.14	15.93	kafka-001	2018-08-17T02:32:16.618845627Z
948.083	51.96	40.43	52.61	225	771.166	15.93	52.21	15.93	kafka-001	2018-08-17T02:32:23.630729207Z
947.304	49.47	40.44	52.52	225	1174.762	15.93	51.96	15.93	kafka-001	2018-08-17T02:32:30.646872848Z
956.175	53.48	40.45	51.84	226	777.736	15.93	49.47	15.93	kafka-001	2018-08-17T02:32:37.65886885Z
956.685	51.51	40.45	51.83	227	777.186	15.93	53.48	15.93	kafka-001	2018-08-17T02:32:44.669678224Z
957.007	53.78	40.46	51.79	227	1178.295	15.93	51.51	15.93	kafka-001	2018-08-17T02:32:51.681561343Z
967.116	52.01	40.46	52.07	228	789.684	15.93	53.78	15.93	kafka-001	2018-08-17T02:32:58.692227863Z
972.495	55.36	40.47	52.03	229	1182.18	15.93	52.01	15.93	kafka-001	2018-08-17T02:33:05.703561286Z
969.578	46.69	40.48	52.6	229	783.604	15.93	55.36	15.93	kafka-001	2018-08-17T02:33:12.720673026Z
976.826	53.01	40.48	52.14	230	789.663	15.93	46.69	15.93	kafka-001	2018-08-17T02:33:19.738952587Z
988.397	51.12	40.49	52.06	231	1199.756	15.93	53.01	15.93	kafka-001	2018-08-17T02:33:26.751666399Z
981.723	56.86	40.5	51.99	231	794.728	15.93	51.12	15.93	kafka-001	2018-08-17T02:33:33.762864857Z
993.664	57.09	40.51	52.51	232	1203.099	15.93	56.86	15.93	kafka-001	2018-08-17T02:33:40.775097755Z
998.063	56.22	40.51	53.35	233	802.833	15.93	57.09	15.93	kafka-001	2018-08-17T02:33:47.786822455Z
1001.34	52.62	40.52	53.5	233	802.335	15.93	56.22	15.93	kafka-001	2018-08-17T02:33:54.798139919Z
1001.351	57.45	40.53	54.49	234	1218.332	15.93	52.62	15.93	kafka-001	2018-08-17T02:34:01.809968789Z
1004.685	50.68	40.53	55.23	235	807.912	15.93	57.45	15.93	kafka-001	2018-08-17T02:34:08.820395807Z
1004.7	57.26	40.54	55.15	235	1220.047	15.93	50.68	15.93	kafka-001	2018-08-17T02:34:15.832296063Z
1007.489	55.42	40.55	55.22	236	814.272	15.93	57.26	15.93	kafka-001	2018-08-17T02:34:22.843532034Z
1014.683	55.76	40.55	54.94	237	809.578	15.93	55.42	15.93	kafka-001	2018-08-17T02:34:29.854431741Z
1015.178	52.8	40.56	54.86	237	1231.432	15.93	55.76	15.93	kafka-001	2018-08-17T02:34:36.865689748Z
1014.519	56.6	40.57	54.89	238	813.033	15.93	52.8	15.93	kafka-001	2018-08-17T02:34:43.877564419Z
1023.98	54.48	40.58	54.75	239	1235.895	15.93	56.6	15.93	kafka-001	2018-08-17T02:34:50.893007083Z
1012.841	56.66	40.58	55.39	239	823.655	15.93	54.48	15.93	kafka-001	2018-08-17T02:34:57.902684628Z
1007.938	49.29	40.59	55.29	240	816.766	15.93	56.66	15.93	kafka-001	2018-08-17T02:35:04.912875396Z
1019.843	56.45	40.6	54.26	241	1244.145	15.93	49.29	15.93	kafka-001	2018-08-17T02:35:11.922179861Z
1024.033	55.58	40.6	54.38	241	820.687	15.93	56.45	15.93	kafka-001	2018-08-17T02:35:18.934713542Z
1033.854	56.48	40.61	54.84	242	1254.59	15.93	55.58	15.93	kafka-001	2018-08-17T02:35:25.945716122Z
1025.88	55.9	40.62	54.82	242	823.28	15.93	56.48	15.93	kafka-001	2018-08-17T02:35:32.958590732Z
1021.918	56.88	40.63	55.06	243	829.192	15.93	55.9	15.93	kafka-001	2018-08-17T02:35:39.971059532Z
1038.44	54.62	40.63	55.1	244	1253.368	15.93	56.88	15.93	kafka-001	2018-08-17T02:35:46.983166973Z
1029.369	59.26	40.64	55.98	244	829.468	15.93	54.62	15.93	kafka-001	2018-08-17T02:35:53.996194557Z
1045.75	52.14	40.65	56.45	245	1265.564	15.93	59.26	15.93	kafka-001	2018-08-17T02:36:01.0077775Z
1040.319	59.44	40.65	55.88	246	838.998	15.93	52.14	15.93	kafka-001	2018-08-17T02:36:08.024239456Z
1048.368	58.99	40.66	56.37	246	844.481	15.93	59.44	15.93	kafka-001	2018-08-17T02:36:15.03587222Z
1056.705	58.73	40.67	56.89	247	1281.617	15.93	58.99	15.93	kafka-001	2018-08-17T02:36:22.047345845Z
1055.541	57.32	40.68	57.2	247	847.969	15.93	58.73	15.93	kafka-001	2018-08-17T02:36:29.059081193Z
1053.08	57.43	40.68	57.65	248	1281.442	15.93	57.32	15.93	kafka-001	2018-08-17T02:36:36.069239746Z
1060.676	60.4	40.69	57.34	249	853.032	15.93	57.43	15.93	kafka-001	2018-08-17T02:36:43.083885615Z
1062.854	61.18	40.7	58.72	249	1291.202	15.93	60.4	15.93	kafka-001	2018-08-17T02:36:50.095786317Z
1056.364	56.82	40.71	59.01	250	840.752	15.93	61.18	15.93	kafka-001	2018-08-17T02:36:57.108380496Z
1057.787	57.13	40.71	58.65	251	856.031	15.93	56.82	15.93	kafka-001	2018-08-17T02:37:04.119855354Z
1067.476	56.33	40.72	58.38	251	1289.606	15.93	57.13	15.93	kafka-001	2018-08-17T02:37:11.130858553Z
1072.161	58.58	40.73	58.21	252	853.938	15.93	56.33	15.93	kafka-001	2018-08-17T02:37:18.145069787Z
1066.344	56.32	40.73	58.41	252	1298.226	15.93	58.58	15.93	kafka-001	2018-08-17T02:37:25.15604918Z
1063.581	57.41	40.74	57.73	253	863.749	15.93	56.32	15.93	kafka-001	2018-08-17T02:37:32.166905335Z
1072.441	60.83	40.75	57.1	254	865.275	15.93	57.41	15.93	kafka-001	2018-08-17T02:37:39.177415687Z
1083.318	59.22	40.76	57.77	254	1313.815	15.93	60.83	15.93	kafka-001	2018-08-17T02:37:46.190824427Z
1078.089	61.95	40.76	58.11	255	872.07	15.93	59.22	15.93	kafka-001	2018-08-17T02:37:53.205624003Z
