net_receive	container_cpu%	memory%	host_moving_avg_cpu	sensor_count	net_send	memory_active_anon%	host_cpu	memory_rss%	name	timestamp
107.073	1.08	74.57	2.89	89	8.69	38.11	1.18	38.11	cassandra-001	2018-08-16T23:54:03.599122423Z
217.285	11.08	74.57	2.88	90	17.392	38.11	1.08	38.11	cassandra-001	2018-08-16T23:54:10.60759742Z
114.446	1.07	74.57	4.55	91	11.54	38.11	11.08	38.11	cassandra-001	2018-08-16T23:54:17.615682843Z
112.582	1.26	74.57	2.9	93	12.793	38.11	1.07	38.11	cassandra-001	2018-08-16T23:54:24.624302034Z
234.368	1.18	74.57	2.93	94	26.246	38.11	1.26	38.11	cassandra-001	2018-08-16T23:54:31.632443165Z
118.666	1.1	74.57	2.81	95	10.852	38.11	1.18	38.11	cassandra-001	2018-08-16T23:54:38.639310059Z
243.123	10.11	74.57	2.8	97	24.158	38.11	1.1	38.11	cassandra-001	2018-08-16T23:54:45.645269402Z
122.625	1.17	74.57	4.3	98	11.563	38.11	10.11	38.11	cassandra-001	2018-08-16T23:54:52.654736992Z
121.094	1.08	74.57	2.65	99	12.21	38.11	1.17	38.11	cassandra-001	2018-08-16T23:54:59.664303354Z
248.89	1.16	74.58	2.65	101	22.782	38.11	1.08	38.11	cassandra-001	2018-08-16T23:55:06.672128445Z
127.611	1.1	74.58	2.63	102	12.222	38.11	1.16	38.11	cassandra-001	2018-08-16T23:55:13.681366041Z
252.131	13.51	74.58	2.62	103	24.957	38.11	1.1	38.11	cassandra-001	2018-08-16T23:55:20.691387608Z
128.372	1.08	74.58	4.69	104	11.508	38.11	13.51	38.11	cassandra-001	2018-08-16T23:55:27.698676219Z
131.859	1.14	74.58	3.18	106	15.006	38.11	1.08	38.11	cassandra-001	2018-08-16T23:55:34.705650562Z
264.886	1.09	74.58	3.18	107	25.998	38.11	1.14	38.11	cassandra-001	2018-08-16T23:55:41.713209146Z
133.339	1.12	74.58	3.18	108	13.566	38.11	1.09	38.11	cassandra-001	2018-08-16T23:55:48.723355372Z
271.798	11.89	74.58	3.17	110	29.097	38.11	1.12	38.11	cassandra-001	2018-08-16T23:55:55.730467358Z
136.337	1.12	74.58	4.97	111	12.522	38.11	11.89	38.11	cassandra-001	2018-08-16T23:56:02.737375259Z
139.611	1.13	74.58	2.91	112	14.99	38.1	1.12	38.1	cassandra-001	2018-08-16T23:56:09.744168668Z
282.429	1.3	74.58	2.92	113	30.19	38.1	1.13	38.1	cassandra-001	2018-08-16T23:56:16.753768618Z
144.162	1.2	74.58	2.94	114	15.543	38.1	1.3	38.1	cassandra-001	2018-08-16T23:56:23.760792324Z
285.83	13.47	74.58	2.96	116	26.598	38.1	1.2	38.1	cassandra-001	2018-08-16T23:56:30.768268738Z
143.542	1.11	74.58	5.02	117	14.196	38.1	13.47	38.1	cassandra-001	2018-08-16T23:56:37.775135436Z
146.581	2.81	74.58	3.22	118	13.166	38.1	1.11	38.1	cassandra-001	2018-08-16T23:56:44.783527896Z
296.182	1.38	74.58	3.5	119	30.053	38.1	2.81	38.1	cassandra-001	2018-08-16T23:56:51.790608902Z
148.821	1.07	74.58	3.54	120	12.822	38.1	1.38	38.1	cassandra-001	2018-08-16T23:56:58.800544434Z
300.489	12.49	74.58	3.51	122	24.93	38.1	1.07	38.1	cassandra-001	2018-08-16T23:57:05.807900108Z
150.683	1.24	74.58	5.39	123	15.738	38.1	12.49	38.1	cassandra-001	2018-08-16T23:57:12.815249998Z
153.324	2.23	74.58	3.35	124	12.767	38.1	1.24	38.1	cassandra-001	2018-08-16T23:57:19.821994058Z
313.369	1.16	74.59	3.54	125	29.508	38.1	2.23	38.1	cassandra-001	2018-08-16T23:57:26.829753788Z
156.864	1.24	74.58	3.26	126	14.232	38.1	1.16	38.1	cassandra-001	2018-08-16T23:57:33.838453113Z
313.364	20.34	74.59	3.24	127	31.42	38.1	1.24	38.1	cassandra-001	2018-08-16T23:57:40.84624177Z
158.58	1.21	74.59	6.45	128	14.35	38.1	20.34	38.1	cassandra-001	2018-08-16T23:57:47.853538637Z
160.058	1.16	74.59	4.57	129	15.339	38.1	1.21	38.1	cassandra-001	2018-08-16T23:57:54.861791753Z
315.595	1.44	74.59	4.56	130	27.576	38.1	1.16	38.1	cassandra-001	2018-08-16T23:58:01.870057841Z
164.839	1.13	74.59	4.43	131	15.748	38.1	1.44	38.1	cassandra-001	2018-08-16T23:58:08.876902938Z
326.275	14.08	74.59	4.42	132	31.376	38.1	1.13	38.1	cassandra-001	2018-08-16T23:58:15.884120048Z
169.491	1.19	74.59	6.56	134	18.373	38.1	14.08	38.1	cassandra-001	2018-08-16T23:58:22.896248699Z
171.364	1.22	74.59	3.37	135	19.588	38.1	1.19	38.1	cassandra-001	2018-08-16T23:58:29.906390117Z
338.173	1.2	74.59	3.37	136	28.958	38.1	1.22	38.1	cassandra-001	2018-08-16T23:58:36.914229947Z
173.867	2.57	74.59	3.38	137	18.346	38.1	1.2	38.1	cassandra-001	2018-08-16T23:58:43.922050925Z
344.368	14.55	74.6	3.56	138	30.883	38.1	2.57	38.1	cassandra-001	2018-08-16T23:58:50.93062327Z
170.891	0.99	74.6	5.8	139	18.53	38.1	14.55	38.1	cassandra-001	2018-08-16T23:58:57.936903363Z
171.196	1.22	74.6	3.62	140	17.21	38.1	0.99	38.1	cassandra-001	2018-08-16T23:59:04.949301677Z
353.401	1.14	74.6	3.62	141	39.25	38.1	1.22	38.1	cassandra-001	2018-08-16T23:59:11.957350552Z
174.326	1.14	74.6	3.61	142	18.212	38.1	1.14	38.1	cassandra-001	2018-08-16T23:59:18.964536975Z
357.658	14.98	74.6	3.6	143	40.119	38.1	1.14	38.1	cassandra-001	2018-08-16T23:59:25.971316822Z
180.395	1.12	74.6	5.67	144	20.574	38.1	14.98	38.1	cassandra-001	2018-08-16T23:59:32.979636117Z
176.989	1.28	74.6	3.43	145	14.858	38.1	1.12	38.1	cassandra-001	2018-08-16T23:59:39.988892059Z
363.409	1.13	74.6	3.48	146	39.84	38.1	1.28	38.1	cassandra-001	2018-08-16T23:59:46.99782565Z
183.576	1.3	74.6	3.47	147	19.239	38.1	1.13	38.1	cassandra-001	2018-08-16T23:59:54.007726981Z
370.24	15.09	74.61	3.49	148	39.944	38.1	1.3	38.1	cassandra-001	2018-08-17T00:00:01.017588578Z
184.688	1.07	74.61	5.82	149	21.337	38.1	15.09	38.1	cassandra-001	2018-08-17T00:00:08.024872465Z
187.606	1.21	74.6	3.5	150	20.506	38.1	1.07	38.1	cassandra-001	2018-08-17T00:00:15.032833844Z
376.931	1.42	74.61	3.51	150	39.809	38.1	1.21	38.1	cassandra-001	2018-08-17T00:00:22.040247211Z
187.635	1.04	74.61	3.54	151	15.278	38.1	1.42	38.1	cassandra-001	2018-08-17T00:00:29.046448961Z
380.962	14.56	74.61	3.52	152	32.878	38.1	1.04	38.1	cassandra-001	2018-08-17T00:00:36.054359736Z
191.573	1.39	74.61	5.73	153	18.788	38.1	14.56	38.1	cassandra-001	2018-08-17T00:00:43.063476167Z
189.404	2.21	74.61	3.45	154	16.319	38.1	1.39	38.1	cassandra-001	2018-08-17T00:00:50.073291496Z
383.507	1.16	74.61	3.64	155	33.364	38.1	2.21	38.1	cassandra-001	2018-08-17T00:00:57.081415047Z
192.735	0.96	74.61	3.63	156	16.002	38.1	1.16	38.1	cassandra-001	2018-08-17T00:01:04.090118636Z
388.425	8.09	74.61	3.55	157	34.59	38.1	0.96	38.1	cassandra-001	2018-08-17T00:01:11.096012092Z
194.245	1.2	74.61	4.73	158	14.8	38.1	8.09	38.1	cassandra-001	2018-08-17T00:01:18.102568483Z
386.821	12.48	74.61	2.5	159	42.012	38.1	1.2	38.1	cassandra-001	2018-08-17T00:01:25.109996365Z
210.851	1.15	74.62	4.35	160	18.397	38.1	12.48	38.1	cassandra-001	2018-08-17T00:01:32.115622553Z
204.391	1.11	74.62	4.17	161	21.808	38.1	1.15	38.1	cassandra-001	2018-08-17T00:01:39.122686945Z
402.487	2.17	74.62	4.17	162	38.718	38.1	1.11	38.1	cassandra-001	2018-08-17T00:01:46.13292719Z
203.784	1.2	74.62	4.37	163	21.305	38.1	2.17	38.1	cassandra-001	2018-08-17T00:01:53.140871596Z
407.329	15.8	74.62	3.22	164	41.898	38.1	1.2	38.1	cassandra-001	2018-08-17T00:02:00.150136295Z
203.015	1.14	74.62	5.65	164	18.48	38.1	15.8	38.1	cassandra-001	2018-08-17T00:02:07.15768207Z
207.975	3.54	74.62	3.76	165	18.546	38.1	1.14	38.1	cassandra-001	2018-08-17T00:02:14.164585937Z
411.024	1.07	74.63	4.16	166	40.113	38.1	3.54	38.1	cassandra-001	2018-08-17T00:02:21.171313756Z
207.245	1.12	74.63	4.15	167	22.624	38.1	1.07	38.1	cassandra-001	2018-08-17T00:02:28.180129538Z
422.891	16.35	74.63	3.98	168	41.934	38.1	1.12	38.1	cassandra-001	2018-08-17T00:02:35.186272254Z
212.25	1.25	74.63	6.5	169	20.96	38.1	16.35	38.1	cassandra-001	2018-08-17T00:02:42.192672466Z
210.988	1.95	74.63	4.08	170	20.497	38.1	1.25	38.1	cassandra-001	2018-08-17T00:02:49.199394547Z
418.201	1.15	74.63	4.21	170	41.8	38.1	1.95	38.1	cassandra-001	2018-08-17T00:02:56.207879764Z
213.122	1.12	74.63	3.81	171	21.87	38.1	1.15	38.1	cassandra-001	2018-08-17T00:03:03.215298834Z
434.184	17.01	74.63	3.82	172	41.838	38.1	1.12	38.1	cassandra-001	2018-08-17T00:03:10.222625018Z
216.443	1.18	74.63	6.47	173	22.846	38.1	17.01	38.1	cassandra-001	2018-08-17T00:03:17.229822738Z
216.582	1.19	74.64	3.94	174	20.601	38.1	1.18	38.1	cassandra-001	2018-08-17T00:03:24.240677314Z
430.391	1.18	74.64	3.93	175	35.342	38.1	1.19	38.1	cassandra-001	2018-08-17T00:03:31.249148824Z
215.364	1.32	74.64	3.8	175	19.096	38.1	1.18	38.1	cassandra-001	2018-08-17T00:03:38.257036389Z
435.915	17.19	74.64	3.83	176	44.752	38.1	1.32	38.1	cassandra-001	2018-08-17T00:03:45.265556897Z
222.65	1.23	74.64	6.51	177	24.573	38.1	17.19	38.1	cassandra-001	2018-08-17T00:03:52.2764134Z
223.676	1.19	74.64	3.88	178	21.656	38.1	1.23	38.1	cassandra-001	2018-08-17T00:03:59.282941874Z
451.328	1.18	74.65	3.88	179	49.304	38.1	1.19	38.1	cassandra-001	2018-08-17T00:04:06.292818042Z
224.863	1.19	74.64	3.88	180	21.906	38.1	1.18	38.1	cassandra-001	2018-08-17T00:04:13.303934683Z
456.061	19.33	74.65	3.88	180	51.269	38.1	1.19	38.1	cassandra-001	2018-08-17T00:04:20.311629833Z
224.925	1.15	74.65	6.88	181	22.328	38.1	19.33	38.1	cassandra-001	2018-08-17T00:04:27.318369223Z
227.946	1.1	74.65	4.21	182	25.35	38.1	1.15	38.1	cassandra-001	2018-08-17T00:04:34.327216302Z
461.247	1.2	74.65	4.19	183	50.726	38.1	1.1	38.1	cassandra-001	2018-08-17T00:04:41.334671823Z
227.854	1.15	74.65	4.19	184	23.198	38.1	1.2	38.1	cassandra-001	2018-08-17T00:04:48.341004014Z
456.693	19.23	74.65	4.19	184	47.385	38.1	1.15	38.1	cassandra-001	2018-08-17T00:04:55.34853502Z
230.238	4.88	74.66	7.19	185	23.884	38.1	19.23	38.1	cassandra-001	2018-08-17T00:05:02.356278006Z
234.436	1.1	74.66	4.78	186	25.428	38.1	4.88	38.1	cassandra-001	2018-08-17T00:05:09.364355376Z
466.813	1.22	74.66	4.78	187	44.11	38.1	1.1	38.1	cassandra-001	2018-08-17T00:05:16.374083777Z
233.658	1.24	74.66	4.8	188	21.427	38.1	1.22	38.1	cassandra-001	2018-08-17T00:05:23.38306321Z
470.736	16.35	74.66	4.8	188	45.244	38.1	1.24	38.1	cassandra-001	2018-08-17T00:05:30.391146108Z
235.76	1.19	74.66	7.34	189	23.592	38.1	16.35	38.1	cassandra-001	2018-08-17T00:05:37.399860168Z
237.537	3.99	74.66	4.33	190	27.182	38.1	1.19	38.1	cassandra-001	2018-08-17T00:05:44.407452118Z
477.999	1.08	74.67	4.18	191	53.267	38.1	3.99	38.1	cassandra-001	2018-08-17T00:05:51.414784822Z
241.466	1.2	74.67	4.18	192	26.574	38.1	1.08	38.1	cassandra-001	2018-08-17T00:05:58.42421939Z
480.227	17.99	74.67	4.18	192	53.438	38.1	1.2	38.1	cassandra-001	2018-08-17T00:06:05.431141388Z
244.68	1.39	74.67	6.97	193	25.28	38.1	17.99	38.1	cassandra-001	2018-08-17T00:06:12.438089037Z
245.124	2.06	74.68	4.47	194	25.477	38.1	1.39	38.1	cassandra-001	2018-08-17T00:06:19.447106824Z
492.05	1.21	74.68	4.62	195	47.562	38.1	2.06	38.1	cassandra-001	2018-08-17T00:06:26.45686625Z
246.004	1.26	74.68	4.15	195	23.18	38.1	1.21	38.1	cassandra-001	2018-08-17T00:06:33.467590049Z
494.073	19.42	74.68	4.18	196	47.244	38.1	1.26	38.1	cassandra-001	2018-08-17T00:06:40.478717032Z
247.719	1.23	74.68	7.22	197	24.526	38.1	19.42	38.1	cassandra-001	2018-08-17T00:06:47.487248494Z
242.965	1.32	74.68	4.43	198	25.317	38.1	1.23	38.1	cassandra-001	2018-08-17T00:06:54.495978538Z
497.124	1.18	74.68	4.42	198	50.846	38.1	1.32	38.1	cassandra-001	2018-08-17T00:07:01.503649898Z
250.059	1.18	74.68	4.27	199	24.116	38.1	1.18	38.1	cassandra-001	2018-08-17T00:07:08.51182038Z
499.256	19.27	74.69	4.26	200	46.436	38.1	1.18	38.1	cassandra-001	2018-08-17T00:07:15.519030535Z
248.204	1.16	74.69	7.27	201	24.273	38.1	19.27	38.1	cassandra-001	2018-08-17T00:07:22.52975209Z
245.959	1.02	74.69	4.22	201	19.772	38.1	1.16	38.1	cassandra-001	2018-08-17T00:07:29.537099747Z
502.509	1.26	74.69	4.19	202	48.216	38.1	1.02	38.1	cassandra-001	2018-08-17T00:07:36.548927234Z
252.422	1.23	74.69	4.18	203	20.92	38.1	1.26	38.1	cassandra-001	2018-08-17T00:07:43.558784737Z
507.911	20.63	74.69	4.19	204	46.089	38.1	1.23	38.1	cassandra-001	2018-08-17T00:07:50.567454995Z
254.886	1.24	74.69	7.43	204	24.074	38.1	20.63	38.1	cassandra-001	2018-08-17T00:07:57.576566061Z
252.006	1.19	74.69	4.42	205	23.546	38.1	1.24	38.1	cassandra-001	2018-08-17T00:08:04.585348664Z
513.36	1.13	74.7	4.43	206	52.49	38.1	1.19	38.1	cassandra-001	2018-08-17T00:08:11.592659792Z
261.647	1.0	74.7	4.45	207	27.756	38.1	1.13	38.1	cassandra-001	2018-08-17T00:08:18.598834989Z
526.145	22.85	74.7	4.4	207	54.336	38.1	1.0	38.1	cassandra-001	2018-08-17T00:08:25.605604264Z
263.162	1.13	74.7	8.01	208	28.31	38.1	22.85	38.1	cassandra-001	2018-08-17T00:08:32.613136314Z
261.154	1.17	74.7	4.76	209	24.706	38.1	1.13	38.1	cassandra-001	2018-08-17T00:08:39.6214857Z
527.785	1.25	74.7	4.74	210	53.596	38.1	1.17	38.1	cassandra-001	2018-08-17T00:08:46.629525393Z
260.733	1.43	74.7	4.75	210	25.827	38.1	1.25	38.1	cassandra-001	2018-08-17T00:08:53.636142679Z
527.808	19.91	74.71	4.8	211	52.618	38.1	1.43	38.1	cassandra-001	2018-08-17T00:09:00.642708703Z
266.245	1.18	74.71	7.96	212	26.83	38.1	19.91	38.1	cassandra-001	2018-08-17T00:09:07.650823076Z
268.219	3.06	74.71	4.34	212	28.044	38.1	1.18	38.1	cassandra-001	2018-08-17T00:09:14.661848405Z
531.524	1.04	74.71	4.67	213	54.767	38.1	3.06	38.1	cassandra-001	2018-08-17T00:09:21.671239241Z
265.917	1.31	74.71	4.64	214	30.842	38.1	1.04	38.1	cassandra-001	2018-08-17T00:09:28.680936378Z
537.581	22.51	74.72	4.65	215	59.426	38.1	1.31	38.1	cassandra-001	2018-08-17T00:09:35.692912437Z
265.688	1.14	74.72	8.17	215	23.568	38.1	22.51	38.1	cassandra-001	2018-08-17T00:09:42.70114215Z
271.424	2.03	74.72	5.04	216	27.237	38.1	1.14	38.1	cassandra-001	2018-08-17T00:09:49.708973475Z
542.3	1.24	74.72	5.18	217	47.848	38.1	2.03	38.1	cassandra-001	2018-08-17T00:09:56.716380235Z
270.769	1.35	74.72	4.88	217	24.557	38.1	1.24	38.1	cassandra-001	2018-08-17T00:10:03.723143117Z
550.153	21.14	74.72	4.93	218	54.46	38.1	1.35	38.1	cassandra-001	2018-08-17T00:10:10.732488121Z
272.825	1.27	74.73	8.24	219	23.58	38.1	21.14	38.1	cassandra-001	2018-08-17T00:10:17.740547457Z
273.57	1.12	74.72	4.69	219	25.097	38.1	1.27	38.1	cassandra-001	2018-08-17T00:10:24.750262761Z
544.534	1.17	74.73	4.69	220	39.978	38.1	1.12	38.1	cassandra-001	2018-08-17T00:10:31.756357651Z
270.229	1.11	74.73	4.55	221	19.738	38.1	1.17	38.1	cassandra-001	2018-08-17T00:10:38.764973055Z
556.337	18.73	74.73	4.53	221	52.662	38.1	1.11	38.1	cassandra-001	2018-08-17T00:10:45.772420512Z
279.566	1.09	74.73	7.42	222	25.677	38.1	18.73	38.1	cassandra-001	2018-08-17T00:10:52.784277639Z
278.436	1.09	74.73	4.08	223	23.882	38.1	1.09	38.1	cassandra-001	2018-08-17T00:10:59.791094124Z
551.528	1.19	74.74	4.05	224	55.974	38.1	1.09	38.1	cassandra-001	2018-08-17T00:11:06.798232101Z
280.493	1.12	74.74	4.06	224	28.792	38.1	1.19	38.1	cassandra-001	2018-08-17T00:11:13.805466302Z
561.797	19.69	74.74	4.06	225	58.071	38.1	1.12	38.1	cassandra-001	2018-08-17T00:11:20.814317947Z
281.18	1.1	74.74	7.15	226	34.388	38.1	19.69	38.1	cassandra-001	2018-08-17T00:11:27.821117201Z
282.984	1.15	74.74	4.21	226	32.738	38.1	1.1	38.1	cassandra-001	2018-08-17T00:11:34.829997209Z
577.599	1.23	74.74	4.22	227	61.832	38.1	1.15	38.1	cassandra-001	2018-08-17T00:11:41.838334689Z
290.142	1.18	74.75	4.25	228	32.658	38.1	1.23	38.1	cassandra-001	2018-08-17T00:11:48.849938948Z
579.007	21.29	74.75	4.25	228	59.375	38.1	1.18	38.1	cassandra-001	2018-08-17T00:11:55.857246597Z
292.862	1.17	74.75	7.61	229	33.806	38.1	21.29	38.1	cassandra-001	2018-08-17T00:12:02.865617674Z
292.48	1.03	74.75	4.52	230	31.324	38.1	1.17	38.1	cassandra-001	2018-08-17T00:12:09.872057736Z
581.602	1.32	74.75	4.51	230	70.0	38.1	1.03	38.1	cassandra-001	2018-08-17T00:12:16.882030611Z
289.593	1.2	74.75	4.54	231	34.161	38.1	1.32	38.1	cassandra-001	2018-08-17T00:12:23.889515782Z
581.559	23.05	74.75	4.53	232	71.332	38.1	1.2	38.1	cassandra-001	2018-08-17T00:12:30.907097461Z
293.475	1.05	74.76	8.18	232	34.702	38.1	23.05	38.1	cassandra-001	2018-08-17T00:12:37.913910041Z
296.763	2.15	74.75	4.8	233	33.778	38.1	1.05	38.1	cassandra-001	2018-08-17T00:12:44.92010702Z
583.372	1.09	74.76	4.97	234	59.635	38.1	2.15	38.1	cassandra-001	2018-08-17T00:12:51.927745126Z
289.617	1.11	74.76	4.98	234	31.692	38.1	1.09	38.1	cassandra-001	2018-08-17T00:12:58.934745898Z
586.51	23.2	74.76	4.94	235	57.628	38.1	1.11	38.1	cassandra-001	2018-08-17T00:13:05.941004035Z
294.537	1.13	74.76	8.61	235	26.002	38.1	23.2	38.1	cassandra-001	2018-08-17T00:13:12.950872117Z
297.942	2.05	74.85	4.96	236	31.981	38.09	1.13	38.11	cassandra-001	2018-08-17T00:13:19.957799507Z
606.686	1.21	74.85	5.12	237	73.506	38.11	2.05	38.11	cassandra-001	2018-08-17T00:13:26.96594083Z
298.254	1.28	74.85	4.97	237	28.628	38.11	1.21	38.11	cassandra-001	2018-08-17T00:13:33.973259231Z
600.737	23.98	74.85	5.0	238	57.81	38.11	1.28	38.11	cassandra-001	2018-08-17T00:13:40.981168644Z
299.633	1.19	74.85	8.81	239	28.654	38.11	23.98	38.11	cassandra-001	2018-08-17T00:13:47.991842135Z
299.808	1.16	74.85	5.14	239	28.165	38.11	1.19	38.11	cassandra-001	2018-08-17T00:13:54.998894248Z
602.781	1.4	74.85	5.15	240	61.254	38.11	1.16	38.11	cassandra-001	2018-08-17T00:14:02.007995798Z
301.756	1.2	74.86	5.04	241	30.62	38.11	1.4	38.11	cassandra-001	2018-08-17T00:14:09.014892764Z
604.989	22.59	74.86	5.04	241	58.23	38.11	1.2	38.11	cassandra-001	2018-08-17T00:14:16.022091097Z
307.313	1.18	74.86	8.59	242	31.081	38.11	22.59	38.11	cassandra-001	2018-08-17T00:14:23.029996Z
303.56	1.2	74.86	4.79	242	27.966	38.11	1.18	38.11	cassandra-001	2018-08-17T00:14:30.038464888Z
612.27	1.31	74.86	4.79	243	64.776	38.11	1.2	38.11	cassandra-001	2018-08-17T00:14:37.046913795Z
306.121	3.68	74.86	4.81	244	30.698	38.11	1.31	38.11	cassandra-001	2018-08-17T00:14:44.054922506Z
615.66	20.72	74.86	5.19	244	59.019	38.11	3.68	38.11	cassandra-001	2018-08-17T00:14:51.063434118Z
296.56	1.09	74.86	8.45	245	35.608	38.11	20.72	38.11	cassandra-001	2018-08-17T00:14:58.070398889Z
309.541	1.16	74.86	4.86	246	29.826	38.11	1.09	38.11	cassandra-001	2018-08-17T00:15:05.082243111Z
618.52	1.24	74.87	4.86	246	67.268	38.11	1.16	38.11	cassandra-001	2018-08-17T00:15:12.091056156Z
313.673	1.22	74.87	4.87	247	32.228	38.11	1.24	38.11	cassandra-001	2018-08-17T00:15:19.09809389Z
620.851	16.24	74.88	4.85	247	55.149	38.11	1.22	38.11	cassandra-001	2018-08-17T00:15:26.105474235Z
308.442	1.24	74.87	6.95	248	27.238	38.11	16.24	38.11	cassandra-001	2018-08-17T00:15:33.111934737Z
410.599	7.21	74.88	3.7	249	33.886	38.11	1.24	38.11	cassandra-001	2018-08-17T00:15:40.118026067Z
517.001	1.14	74.88	4.72	249	44.764	38.11	7.21	38.11	cassandra-001	2018-08-17T00:15:47.126376729Z
308.351	1.3	74.88	4.72	250	29.309	38.11	1.14	38.11	cassandra-001	2018-08-17T00:15:54.133350013Z
617.041	16.05	74.88	4.73	250	54.434	38.11	1.3	38.11	cassandra-001	2018-08-17T00:16:01.141464039Z
310.384	0.93	74.88	7.2	251	29.89	38.11	16.05	38.11	cassandra-001	2018-08-17T00:16:08.147871638Z
598.383	20.13	74.88	4.65	252	69.794	38.1	0.93	38.1	cassandra-001	2018-08-17T00:16:15.155856568Z
339.271	1.11	74.88	7.79	252	43.581	38.1	20.13	38.1	cassandra-001	2018-08-17T00:16:22.163845477Z
