net_receive	container_cpu%	memory%	host_moving_avg_cpu	sensor_count	net_send	memory_active_anon%	host_cpu	memory_rss%	name	timestamp
371.393	1.23	75.14	4.97	294	40.406	38.11	1.75	38.11	cassandra-001	2018-08-17T01:35:48.232618569Z
743.774	26.04	75.14	4.35	295	70.291	38.11	1.23	38.11	cassandra-001	2018-08-17T01:35:55.239486404Z
373.721	1.14	75.14	8.47	295	37.198	38.11	26.04	38.11	cassandra-001	2018-08-17T01:36:02.246811018Z
371.985	1.11	75.14	5.43	296	37.594	38.11	1.14	38.11	cassandra-001	2018-08-17T01:36:09.254538218Z
747.735	1.22	75.15	5.41	296	78.976	38.11	1.11	38.11	cassandra-001	2018-08-17T01:36:16.262875125Z
367.533	2.08	75.14	5.42	297	31.719	38.11	1.22	38.11	cassandra-001	2018-08-17T01:36:23.269678769Z
739.51	27.18	75.15	5.47	297	67.372	38.11	2.08	38.11	cassandra-001	2018-08-17T01:36:30.276326922Z
372.513	1.17	75.15	9.8	298	31.178	38.11	27.18	38.11	cassandra-001	2018-08-17T01:36:37.28333699Z
368.989	3.73	75.15	5.65	298	34.504	38.11	1.17	38.11	cassandra-001	2018-08-17T01:36:44.292338241Z
749.588	88.91	75.23	6.08	299	71.912	38.11	3.73	38.11	cassandra-001	2018-08-17T01:36:51.299089327Z
375.792	1.35	75.24	20.72	299	37.935	38.11	88.91	38.11	cassandra-001	2018-08-17T01:36:58.305949689Z
750.679	28.13	75.24	20.74	300	81.098	38.11	1.35	38.11	cassandra-001	2018-08-17T01:37:05.317193408Z
373.786	1.04	75.24	25.08	301	34.49	38.11	28.13	38.11	cassandra-001	2018-08-17T01:37:12.323963385Z
377.625	1.18	75.24	20.72	301	36.008	38.11	1.04	38.11	cassandra-001	2018-08-17T01:37:19.330209854Z
753.98	1.15	75.25	20.72	302	73.77	38.11	1.18	38.11	cassandra-001	2018-08-17T01:37:26.337370826Z
379.242	1.15	75.24	20.29	302	36.892	38.11	1.15	38.11	cassandra-001	2018-08-17T01:37:33.347467436Z
762.262	28.4	75.25	5.67	303	76.278	38.11	1.15	38.11	cassandra-001	2018-08-17T01:37:40.354561054Z
383.982	1.13	75.25	10.18	303	37.208	38.11	28.4	38.11	cassandra-001	2018-08-17T01:37:47.367040343Z
378.347	1.09	75.24	5.68	304	30.119	38.11	1.13	38.11	cassandra-001	2018-08-17T01:37:54.374326514Z
758.562	1.12	75.25	5.68	304	65.796	38.11	1.09	38.11	cassandra-001	2018-08-17T01:38:01.384014418Z
383.424	1.2	75.25	5.67	305	37.234	38.11	1.12	38.11	cassandra-001	2018-08-17T01:38:08.390549916Z
766.669	25.3	75.25	5.68	305	77.2	38.11	1.2	38.11	cassandra-001	2018-08-17T01:38:15.39879148Z
381.281	1.11	75.25	9.71	306	34.224	38.11	25.3	38.11	cassandra-001	2018-08-17T01:38:22.405497426Z
384.873	1.12	75.26	5.16	306	38.355	38.11	1.11	38.11	cassandra-001	2018-08-17T01:38:29.413254118Z
757.18	1.17	75.26	5.16	306	74.124	38.11	1.12	38.11	cassandra-001	2018-08-17T01:38:36.421698265Z
380.324	1.35	75.26	5.17	306	36.006	38.11	1.17	38.11	cassandra-001	2018-08-17T01:38:43.429851273Z
763.654	31.25	75.26	5.21	306	71.22	38.11	1.35	38.11	cassandra-001	2018-08-17T01:38:50.43783432Z
376.251	1.17	75.26	10.22	306	32.415	38.11	31.25	38.11	cassandra-001	2018-08-17T01:38:57.44482461Z
384.145	1.21	75.26	6.2	306	32.046	38.11	1.17	38.11	cassandra-001	2018-08-17T01:39:04.45283051Z
750.918	1.21	75.27	6.21	306	63.696	38.11	1.21	38.11	cassandra-001	2018-08-17T01:39:11.463328167Z
384.801	1.12	75.27	6.23	306	37.062	38.11	1.21	38.11	cassandra-001	2018-08-17T01:39:18.472953217Z
769.293	27.61	75.27	6.22	306	81.687	38.11	1.12	38.11	cassandra-001	2018-08-17T01:39:25.482783562Z
387.274	1.21	75.28	10.6	306	38.646	38.11	27.61	38.11	cassandra-001	2018-08-17T01:39:32.491766606Z
383.733	1.13	75.27	5.59	306	38.91	38.11	1.21	38.11	cassandra-001	2018-08-17T01:39:39.499921469Z
768.878	1.09	75.28	5.58	306	77.16	38.11	1.13	38.11	cassandra-001	2018-08-17T01:39:46.510582397Z
