net_receive	container_cpu%	memory%	host_moving_avg_cpu	sensor_count	net_send	memory_active_anon%	host_cpu	memory_rss%	name	timestamp
74.603	1.11	75.32	2.63	63	7.182	38.07	1.15	38.07	cassandra-001	2018-08-17T03:23:38.711121033Z
159.062	8.24	75.33	2.62	65	13.056	38.07	1.11	38.07	cassandra-001	2018-08-17T03:23:45.71916567Z
82.483	1.13	75.32	3.76	67	6.824	38.07	8.24	38.07	cassandra-001	2018-08-17T03:23:52.727643749Z
84.851	1.13	75.32	2.32	68	8.473	38.07	1.13	38.07	cassandra-001	2018-08-17T03:23:59.736233011Z
168.34	1.14	75.33	2.31	70	13.646	38.07	1.13	38.07	cassandra-001	2018-08-17T03:24:06.744862632Z
87.891	1.32	75.34	2.32	72	8.116	38.09	1.14	38.09	cassandra-001	2018-08-17T03:24:13.753819229Z
179.274	8.75	75.35	2.34	74	17.748	38.09	1.32	38.09	cassandra-001	2018-08-17T03:24:20.760584765Z
92.663	2.09	75.35	3.62	75	10.041	38.09	8.75	38.09	cassandra-001	2018-08-17T03:24:27.768539494Z
95.359	1.14	75.35	2.59	77	9.83	38.09	2.09	38.09	cassandra-001	2018-08-17T03:24:34.774477234Z
192.528	1.07	75.35	2.59	79	17.718	38.09	1.14	38.09	cassandra-001	2018-08-17T03:24:41.782836973Z
98.405	1.31	75.35	2.58	80	7.294	38.09	1.07	38.09	cassandra-001	2018-08-17T03:24:48.790952404Z
200.284	10.67	75.35	2.61	82	16.58	38.09	1.31	38.09	cassandra-001	2018-08-17T03:24:55.7975032Z
101.716	1.25	75.35	4.17	83	8.005	38.09	10.67	38.09	cassandra-001	2018-08-17T03:25:02.803997317Z
103.401	1.07	75.36	2.92	85	11.028	38.09	1.25	38.09	cassandra-001	2018-08-17T03:25:09.811585211Z
210.567	1.18	75.36	2.75	86	19.652	38.09	1.07	38.09	cassandra-001	2018-08-17T03:25:16.821557934Z
107.045	1.21	75.36	2.76	88	10.34	38.09	1.18	38.09	cassandra-001	2018-08-17T03:25:23.828165883Z
219.345	10.08	75.36	2.78	89	19.345	38.09	1.21	38.09	cassandra-001	2018-08-17T03:25:30.836624435Z
113.584	1.12	75.36	4.24	91	11.342	38.09	10.08	38.09	cassandra-001	2018-08-17T03:25:37.844849542Z
113.843	3.17	75.36	2.65	92	10.444	38.09	1.12	38.09	cassandra-001	2018-08-17T03:25:44.852108533Z
231.405	1.18	75.36	2.97	94	22.286	38.09	3.17	38.09	cassandra-001	2018-08-17T03:25:51.860388719Z
116.931	1.24	75.36	2.99	95	10.363	38.09	1.18	38.09	cassandra-001	2018-08-17T03:25:58.868366765Z
238.197	11.9	75.36	3.0	97	19.34	38.09	1.24	38.09	cassandra-001	2018-08-17T03:26:05.875374402Z
118.444	1.16	75.36	4.78	98	10.996	38.09	11.9	38.09	cassandra-001	2018-08-17T03:26:12.886465577Z
121.932	1.2	75.36	3.29	99	10.89	38.09	1.16	38.09	cassandra-001	2018-08-17T03:26:19.892921185Z
250.068	1.21	75.37	3.31	101	24.036	38.09	1.2	38.09	cassandra-001	2018-08-17T03:26:26.900188455Z
123.587	1.0	75.37	2.98	102	15.693	38.09	1.21	38.09	cassandra-001	2018-08-17T03:26:33.907164399Z
258.728	13.46	75.37	2.95	103	30.858	38.09	1.0	38.09	cassandra-001	2018-08-17T03:26:40.914804272Z
132.869	1.26	75.37	4.99	105	16.168	38.09	13.46	38.09	cassandra-001	2018-08-17T03:26:47.923730629Z
131.307	1.17	75.37	3.22	106	11.046	38.09	1.26	38.09	cassandra-001	2018-08-17T03:26:54.936151331Z
264.227	1.15	75.37	3.22	107	29.205	38.09	1.17	38.09	cassandra-001	2018-08-17T03:27:01.946666439Z
132.811	1.31	75.37	3.21	108	15.942	38.09	1.15	38.09	cassandra-001	2018-08-17T03:27:08.954953299Z
276.666	14.01	75.37	3.22	109	30.048	38.09	1.31	38.09	cassandra-001	2018-08-17T03:27:15.966355813Z
138.149	1.24	75.37	5.39	111	15.558	38.09	14.01	38.09	cassandra-001	2018-08-17T03:27:22.975012824Z
136.96	1.2	75.37	3.36	112	13.379	38.09	1.24	38.09	cassandra-001	2018-08-17T03:27:29.983238464Z
281.178	1.12	75.37	3.35	113	29.504	38.09	1.2	38.09	cassandra-001	2018-08-17T03:27:36.99185674Z
144.559	1.2	75.37	3.34	114	15.398	38.09	1.12	38.09	cassandra-001	2018-08-17T03:27:43.999040611Z
290.564	13.25	75.37	3.35	116	32.472	38.09	1.2	38.09	cassandra-001	2018-08-17T03:27:51.005403512Z
141.456	1.82	75.38	5.34	117	15.489	38.09	13.25	38.09	cassandra-001	2018-08-17T03:27:58.012087429Z
145.275	1.15	75.37	3.3	118	16.809	38.09	1.82	38.09	cassandra-001	2018-08-17T03:28:05.018643863Z
297.055	1.11	75.38	3.29	119	32.43	38.09	1.15	38.09	cassandra-001	2018-08-17T03:28:12.0256871Z
150.735	1.19	75.37	3.28	120	17.178	38.09	1.11	38.09	cassandra-001	2018-08-17T03:28:19.032529821Z
302.371	12.98	75.38	3.29	121	34.17	38.09	1.19	38.09	cassandra-001	2018-08-17T03:28:26.039718684Z
149.863	1.18	75.38	5.25	123	16.569	38.09	12.98	38.09	cassandra-001	2018-08-17T03:28:33.047011269Z
159.818	1.1	75.38	3.24	124	15.209	38.09	1.18	38.09	cassandra-001	2018-08-17T03:28:40.056449815Z
300.138	1.19	75.38	3.12	125	28.783	38.09	1.1	38.09	cassandra-001	2018-08-17T03:28:47.064882514Z
155.889	1.11	75.38	3.13	126	17.202	38.09	1.19	38.09	cassandra-001	2018-08-17T03:28:54.071814393Z
311.635	8.12	75.38	3.13	127	24.925	38.09	1.11	38.09	cassandra-001	2018-08-17T03:29:01.08347895Z
159.456	1.05	75.38	4.28	128	14.416	38.09	8.12	38.09	cassandra-001	2018-08-17T03:29:08.093003449Z
255.659	11.73	75.38	2.29	129	21.937	38.09	1.05	38.09	cassandra-001	2018-08-17T03:29:15.098978415Z
224.731	1.06	75.39	4.05	130	18.603	38.09	11.73	38.09	cassandra-001	2018-08-17T03:29:22.108425567Z
161.93	1.16	75.38	4.04	131	12.553	38.09	1.06	38.09	cassandra-001	2018-08-17T03:29:29.114583771Z
323.057	3.18	75.39	4.04	132	30.452	38.09	1.16	38.09	cassandra-001	2018-08-17T03:29:36.120919711Z
167.147	1.05	75.39	4.38	133	15.668	38.09	3.18	38.09	cassandra-001	2018-08-17T03:29:43.129779994Z
330.999	16.18	75.38	3.21	134	29.83	38.09	1.05	38.09	cassandra-001	2018-08-17T03:29:50.136271068Z
170.165	1.12	75.39	5.73	135	18.914	38.09	16.18	38.09	cassandra-001	2018-08-17T03:29:57.143953248Z
171.897	5.2	75.39	3.96	136	17.039	38.09	1.12	38.09	cassandra-001	2018-08-17T03:30:04.156190857Z
342.391	1.08	75.39	4.65	138	31.966	38.09	5.2	38.09	cassandra-001	2018-08-17T03:30:11.162606964Z
170.767	1.16	75.39	4.64	138	17.474	38.09	1.08	38.09	cassandra-001	2018-08-17T03:30:18.173156145Z
344.173	13.96	75.39	4.3	139	33.786	38.09	1.16	38.09	cassandra-001	2018-08-17T03:30:25.18297913Z
171.643	1.14	75.39	6.45	140	16.179	38.09	13.96	38.09	cassandra-001	2018-08-17T03:30:32.190430629Z
176.314	1.16	75.39	3.94	142	16.668	38.09	1.14	38.09	cassandra-001	2018-08-17T03:30:39.199436207Z
355.696	1.17	75.39	3.95	143	33.414	38.09	1.16	38.09	cassandra-001	2018-08-17T03:30:46.208296158Z
177.642	1.2	75.39	3.28	144	14.37	38.08	1.17	38.08	cassandra-001	2018-08-17T03:30:53.218150681Z
359.246	16.92	75.39	3.3	145	31.445	38.08	1.2	38.08	cassandra-001	2018-08-17T03:31:00.225680088Z
181.267	1.17	75.39	5.93	146	15.742	38.08	16.92	38.08	cassandra-001	2018-08-17T03:31:07.23466354Z
179.894	1.11	75.39	3.79	147	14.62	38.08	1.17	38.08	cassandra-001	2018-08-17T03:31:14.241480077Z
361.97	1.13	75.39	3.79	147	32.024	38.08	1.11	38.08	cassandra-001	2018-08-17T03:31:21.25033681Z
182.305	2.58	75.39	3.78	148	15.331	38.08	1.13	38.08	cassandra-001	2018-08-17T03:31:28.262239804Z
367.036	16.86	75.39	4.02	149	30.346	38.08	2.58	38.08	cassandra-001	2018-08-17T03:31:35.270065452Z
186.039	1.15	75.39	6.63	150	20.492	38.08	16.86	38.08	cassandra-001	2018-08-17T03:31:42.278519661Z
192.761	1.19	75.39	4.0	151	20.954	38.08	1.15	38.08	cassandra-001	2018-08-17T03:31:49.288216031Z
379.741	1.07	75.4	4.0	152	38.422	38.08	1.19	38.08	cassandra-001	2018-08-17T03:31:56.295416335Z
188.874	1.24	75.4	4.0	153	22.431	38.08	1.07	38.08	cassandra-001	2018-08-17T03:32:03.304055948Z
392.819	13.61	75.4	4.02	154	47.04	38.08	1.24	38.08	cassandra-001	2018-08-17T03:32:10.311958039Z
194.73	1.13	75.4	5.85	155	22.114	38.08	13.61	38.08	cassandra-001	2018-08-17T03:32:17.318625241Z
195.652	1.15	75.4	3.23	156	21.48	38.08	1.13	38.08	cassandra-001	2018-08-17T03:32:24.330086955Z
392.063	1.26	75.4	3.23	157	45.137	38.08	1.15	38.08	cassandra-001	2018-08-17T03:32:31.338937269Z
196.486	1.11	75.4	3.24	158	23.776	38.08	1.26	38.08	cassandra-001	2018-08-17T03:32:38.348839639Z
399.708	15.72	75.4	3.25	158	45.004	38.08	1.11	38.08	cassandra-001	2018-08-17T03:32:45.357455979Z
200.13	1.1	75.4	5.66	159	22.97	38.08	15.72	38.08	cassandra-001	2018-08-17T03:32:52.364882388Z
200.095	1.29	75.4	3.58	160	23.735	38.08	1.1	38.08	cassandra-001	2018-08-17T03:32:59.371632356Z
409.462	1.18	75.41	3.61	161	43.906	38.08	1.29	38.08	cassandra-001	2018-08-17T03:33:06.390935839Z
198.197	1.41	75.41	3.61	162	14.244	38.08	1.18	38.08	cassandra-001	2018-08-17T03:33:13.401377544Z
402.82	15.62	75.41	3.64	163	37.318	38.08	1.41	38.08	cassandra-001	2018-08-17T03:33:20.41056258Z
206.012	1.19	75.41	6.05	164	22.678	38.08	15.62	38.08	cassandra-001	2018-08-17T03:33:27.419483635Z
208.005	1.18	75.41	3.63	165	24.723	38.08	1.19	38.08	cassandra-001	2018-08-17T03:33:34.426404847Z
412.832	1.14	75.41	3.65	166	48.536	38.08	1.18	38.08	cassandra-001	2018-08-17T03:33:41.433384483Z
210.571	1.12	75.41	3.62	166	23.02	38.08	1.14	38.08	cassandra-001	2018-08-17T03:33:48.443764253Z
424.818	14.91	75.42	3.61	167	50.488	38.08	1.12	38.08	cassandra-001	2018-08-17T03:33:55.450973461Z
215.462	1.18	75.42	5.86	168	25.131	38.08	14.91	38.08	cassandra-001	2018-08-17T03:34:02.459301026Z
216.452	1.28	75.42	3.45	169	25.844	38.08	1.18	38.08	cassandra-001	2018-08-17T03:34:09.466295098Z
426.678	1.12	75.42	3.47	170	47.846	38.08	1.28	38.08	cassandra-001	2018-08-17T03:34:16.474626908Z
211.484	1.13	75.42	3.46	171	21.738	38.08	1.12	38.08	cassandra-001	2018-08-17T03:34:23.483102028Z
422.78	17.2	75.42	3.46	171	45.323	38.08	1.13	38.08	cassandra-001	2018-08-17T03:34:30.49172821Z
214.001	1.06	75.42	6.14	172	23.638	38.08	17.2	38.08	cassandra-001	2018-08-17T03:34:37.500695751Z
208.183	3.01	75.43	3.83	173	21.526	38.08	1.06	38.08	cassandra-001	2018-08-17T03:34:44.509685089Z
434.279	1.15	75.43	4.13	174	46.338	38.08	3.01	38.08	cassandra-001	2018-08-17T03:34:51.516986585Z
221.625	2.21	75.43	4.11	175	23.135	38.08	1.15	38.08	cassandra-001	2018-08-17T03:34:58.524542535Z
439.846	19.55	75.43	4.29	176	37.004	38.08	2.21	38.08	cassandra-001	2018-08-17T03:35:05.533424435Z
221.057	1.12	75.43	7.36	177	19.254	38.08	19.55	38.08	cassandra-001	2018-08-17T03:35:12.547616943Z
223.773	1.35	75.43	4.68	177	22.422	38.08	1.12	38.08	cassandra-001	2018-08-17T03:35:19.55466481Z
445.73	1.21	75.44	4.73	178	42.876	38.08	1.35	38.08	cassandra-001	2018-08-17T03:35:26.561779921Z
220.845	1.16	75.44	4.43	179	22.117	38.08	1.21	38.08	cassandra-001	2018-08-17T03:35:33.5692975Z
440.895	20.43	75.44	4.43	180	41.568	38.08	1.16	38.08	cassandra-001	2018-08-17T03:35:40.578108486Z
221.735	1.24	75.44	7.47	181	19.886	38.08	20.43	38.08	cassandra-001	2018-08-17T03:35:47.584019734Z
227.843	1.11	75.44	4.42	182	24.334	38.08	1.24	38.08	cassandra-001	2018-08-17T03:35:54.596501104Z
453.746	1.21	75.44	4.42	182	49.459	38.08	1.11	38.08	cassandra-001	2018-08-17T03:36:01.602754558Z
229.316	1.1	75.44	4.39	183	25.944	38.08	1.21	38.08	cassandra-001	2018-08-17T03:36:08.608619497Z
461.635	17.38	75.44	4.38	184	52.798	38.08	1.1	38.08	cassandra-001	2018-08-17T03:36:15.617915614Z
228.59	1.26	75.45	7.08	185	26.92	38.08	17.38	38.08	cassandra-001	2018-08-17T03:36:22.626079519Z
233.458	1.28	75.44	3.88	186	26.127	38.08	1.26	38.08	cassandra-001	2018-08-17T03:36:29.634153804Z
463.708	1.14	75.45	3.89	186	47.78	38.08	1.28	38.08	cassandra-001	2018-08-17T03:36:36.642291416Z
235.293	1.22	75.45	3.9	187	24.332	38.08	1.14	38.08	cassandra-001	2018-08-17T03:36:43.649045687Z
471.358	19.88	75.45	3.9	188	50.102	38.08	1.22	38.08	cassandra-001	2018-08-17T03:36:50.659604644Z
233.956	1.24	75.45	7.03	189	25.968	38.08	19.88	38.08	cassandra-001	2018-08-17T03:36:57.668232005Z
233.424	1.22	75.45	4.34	190	24.119	38.08	1.24	38.08	cassandra-001	2018-08-17T03:37:04.676847865Z
470.932	1.29	75.45	4.33	190	40.002	38.08	1.22	38.08	cassandra-001	2018-08-17T03:37:11.685027406Z
231.74	1.21	75.45	4.33	191	17.638	38.08	1.29	38.08	cassandra-001	2018-08-17T03:37:18.694735202Z
474.654	19.82	75.45	4.34	192	40.542	38.08	1.21	38.08	cassandra-001	2018-08-17T03:37:25.705072865Z
243.502	1.23	75.46	7.44	193	22.877	38.08	19.82	38.08	cassandra-001	2018-08-17T03:37:32.712451217Z
244.067	1.1	75.46	4.34	194	23.524	38.08	1.23	38.08	cassandra-001	2018-08-17T03:37:39.719603833Z
489.807	1.25	75.46	4.31	194	47.14	38.08	1.1	38.08	cassandra-001	2018-08-17T03:37:46.728782167Z
244.441	0.98	75.46	4.32	195	26.652	38.08	1.25	38.08	cassandra-001	2018-08-17T03:37:53.7366395Z
489.254	16.88	75.46	4.27	196	46.399	38.08	0.98	38.08	cassandra-001	2018-08-17T03:38:00.744853926Z
242.287	1.12	75.46	6.88	197	21.424	38.08	16.88	38.08	cassandra-001	2018-08-17T03:38:07.751819918Z
242.948	2.39	75.46	3.76	197	19.906	38.08	1.12	38.08	cassandra-001	2018-08-17T03:38:14.760498543Z
492.568	1.21	75.46	3.95	198	44.682	38.08	2.39	38.08	cassandra-001	2018-08-17T03:38:21.76820058Z
246.193	1.9	75.47	3.97	199	24.683	38.08	1.21	38.08	cassandra-001	2018-08-17T03:38:28.776015026Z
495.29	18.22	75.47	4.08	200	40.562	38.08	1.9	38.08	cassandra-001	2018-08-17T03:38:35.783291195Z
244.88	1.16	75.47	6.95	200	21.066	38.08	18.22	38.08	cassandra-001	2018-08-17T03:38:42.791739162Z
252.917	1.3	75.47	4.33	201	25.158	38.08	1.16	38.08	cassandra-001	2018-08-17T03:38:49.79893015Z
503.634	1.16	75.47	4.36	202	46.276	38.08	1.3	38.08	cassandra-001	2018-08-17T03:38:56.808520488Z
248.683	1.55	75.47	4.16	203	20.035	38.08	1.16	38.08	cassandra-001	2018-08-17T03:39:03.817583705Z
509.93	19.6	75.47	4.22	203	46.42	38.08	1.55	38.08	cassandra-001	2018-08-17T03:39:10.827756167Z
258.501	1.15	75.48	7.17	204	25.566	38.08	19.6	38.08	cassandra-001	2018-08-17T03:39:17.835916499Z
257.826	1.19	75.48	4.32	205	23.348	38.08	1.15	38.08	cassandra-001	2018-08-17T03:39:24.847177855Z
508.015	1.14	75.48	4.33	206	49.467	38.08	1.19	38.08	cassandra-001	2018-08-17T03:39:31.856268059Z
257.596	1.25	75.48	4.3	206	29.538	38.08	1.14	38.08	cassandra-001	2018-08-17T03:39:38.863253428Z
520.208	21.96	75.48	4.31	207	57.782	38.08	1.25	38.08	cassandra-001	2018-08-17T03:39:45.87139645Z
255.337	1.09	75.48	7.72	208	19.73	38.08	21.96	38.08	cassandra-001	2018-08-17T03:39:52.879395023Z
265.608	1.21	75.49	4.63	209	29.563	38.08	1.09	38.08	cassandra-001	2018-08-17T03:39:59.886791256Z
525.575	1.0	75.49	4.64	209	53.728	38.08	1.21	38.08	cassandra-001	2018-08-17T03:40:06.895475832Z
263.556	1.25	75.49	4.61	210	27.438	38.08	1.0	38.08	cassandra-001	2018-08-17T03:40:13.902751158Z
524.873	18.1	75.49	4.63	211	51.76	38.08	1.25	38.08	cassandra-001	2018-08-17T03:40:20.910205524Z
266.434	1.21	75.49	7.44	211	24.85	38.08	18.1	38.08	cassandra-001	2018-08-17T03:40:27.917440942Z
268.423	1.22	75.49	3.98	212	28.717	38.08	1.21	38.08	cassandra-001	2018-08-17T03:40:34.926479096Z
537.15	1.24	75.49	4.0	213	55.956	38.08	1.22	38.08	cassandra-001	2018-08-17T03:40:41.935750478Z
264.437	1.1	75.5	4.0	214	25.496	38.08	1.24	38.08	cassandra-001	2018-08-17T03:40:48.944180233Z
534.573	21.94	75.5	4.02	214	49.83	38.08	1.1	38.08	cassandra-001	2018-08-17T03:40:55.957120839Z
265.75	1.06	75.5	7.47	215	24.241	38.08	21.94	38.08	cassandra-001	2018-08-17T03:41:02.96732846Z
271.026	1.32	75.5	4.63	216	24.36	38.08	1.06	38.08	cassandra-001	2018-08-17T03:41:09.976966291Z
539.154	1.19	75.51	4.65	216	53.366	38.08	1.32	38.08	cassandra-001	2018-08-17T03:41:16.987061387Z
273.378	1.17	75.51	4.64	217	28.214	38.08	1.19	38.08	cassandra-001	2018-08-17T03:41:23.997628464Z
553.174	20.8	75.5	4.63	218	63.515	38.08	1.17	38.08	cassandra-001	2018-08-17T03:41:31.004177129Z
275.627	1.28	75.51	7.91	219	28.728	38.08	20.8	38.08	cassandra-001	2018-08-17T03:41:38.013225387Z
276.814	2.52	75.51	4.47	219	30.642	38.08	1.28	38.08	cassandra-001	2018-08-17T03:41:45.024804513Z
551.018	1.23	75.51	4.71	220	48.268	38.08	2.52	38.08	cassandra-001	2018-08-17T03:41:52.034961904Z
270.329	2.27	75.51	4.7	221	20.569	38.08	1.23	38.08	cassandra-001	2018-08-17T03:41:59.046884961Z
552.406	20.0	75.52	4.88	221	44.716	38.08	2.27	38.08	cassandra-001	2018-08-17T03:42:06.054297306Z
278.373	1.06	75.51	8.02	222	23.658	38.08	20.0	38.08	cassandra-001	2018-08-17T03:42:13.06287289Z
276.305	0.98	75.52	4.73	223	24.621	38.08	1.06	38.08	cassandra-001	2018-08-17T03:42:20.072982939Z
559.57	1.18	75.52	4.68	223	56.515	38.08	0.98	38.08	cassandra-001	2018-08-17T03:42:27.080557698Z
281.564	0.98	75.52	4.45	224	27.115	38.08	1.18	38.08	cassandra-001	2018-08-17T03:42:34.090104541Z
562.105	18.0	75.52	4.41	225	52.501	38.08	0.98	38.08	cassandra-001	2018-08-17T03:42:41.095641986Z
288.657	1.15	75.52	7.03	225	31.484	38.08	18.0	38.08	cassandra-001	2018-08-17T03:42:48.102154406Z
439.819	10.53	75.52	3.89	226	47.659	38.08	1.15	38.08	cassandra-001	2018-08-17T03:42:55.107645124Z
414.854	78.29	75.64	5.47	227	45.208	38.09	10.53	38.09	cassandra-001	2018-08-17T03:43:02.113755326Z
280.846	101.48	76.02	18.36	227	23.603	38.09	78.29	38.09	cassandra-001	2018-08-17T03:43:09.120327364Z
562.73	10.76	76.31	35.07	228	53.37	38.08	101.48	38.08	cassandra-001	2018-08-17T03:43:16.127051168Z
281.299	3.66	74.72	36.7	229	25.82	38.01	10.76	38.01	cassandra-001	2018-08-17T03:43:23.134309565Z
526.956	16.57	74.69	34.31	229	47.021	37.98	3.66	37.98	cassandra-001	2018-08-17T03:43:30.142262044Z
334.115	1.33	74.69	36.88	230	32.523	37.98	16.57	37.98	cassandra-001	2018-08-17T03:43:37.150454181Z
290.895	1.19	74.69	35.35	231	27.588	37.98	1.33	37.98	cassandra-001	2018-08-17T03:43:44.160214824Z
585.901	1.82	74.69	22.5	231	63.254	37.98	1.19	37.98	cassandra-001	2018-08-17T03:43:51.16655171Z
288.194	2.03	74.68	5.89	232	31.943	37.96	1.82	37.96	cassandra-001	2018-08-17T03:43:58.174449465Z
583.45	22.68	74.68	4.43	232	65.946	37.96	2.03	37.96	cassandra-001	2018-08-17T03:44:05.181086416Z
285.108	1.17	74.68	7.6	233	30.412	37.96	22.68	37.96	cassandra-001	2018-08-17T03:44:12.187869066Z
288.694	1.12	74.69	5.04	234	29.58	37.96	1.17	37.96	cassandra-001	2018-08-17T03:44:19.195958129Z
585.674	1.81	74.68	5.0	234	63.08	37.96	1.12	37.96	cassandra-001	2018-08-17T03:44:26.209445445Z
295.562	1.13	74.68	5.11	235	31.361	37.96	1.81	37.96	cassandra-001	2018-08-17T03:44:33.216587337Z
587.527	21.69	74.69	4.99	236	48.11	37.96	1.13	37.96	cassandra-001	2018-08-17T03:44:40.22494534Z
289.098	1.11	74.69	8.27	236	25.698	37.96	21.69	37.96	cassandra-001	2018-08-17T03:44:47.231628604Z
296.304	1.23	74.69	4.67	237	26.358	37.96	1.11	37.96	cassandra-001	2018-08-17T03:44:54.239911819Z
595.251	1.26	74.69	4.68	237	61.163	37.96	1.23	37.96	cassandra-001	2018-08-17T03:45:01.249097449Z
297.834	1.24	74.69	4.71	238	27.11	37.96	1.26	37.96	cassandra-001	2018-08-17T03:45:08.260892035Z
595.693	24.73	74.7	4.61	239	51.632	37.96	1.24	37.96	cassandra-001	2018-08-17T03:45:15.267774029Z
301.602	1.0	74.69	8.54	239	27.822	37.96	24.73	37.96	cassandra-001	2018-08-17T03:45:22.276710163Z
300.725	1.22	74.7	5.1	240	28.389	37.96	1.0	37.96	cassandra-001	2018-08-17T03:45:29.283376941Z
600.415	1.25	74.7	5.11	241	58.402	37.96	1.22	37.96	cassandra-001	2018-08-17T03:45:36.290615083Z
301.258	1.22	74.7	5.12	241	27.082	37.96	1.25	37.96	cassandra-001	2018-08-17T03:45:43.296992051Z
606.689	23.52	74.7	5.11	242	55.814	37.96	1.22	37.96	cassandra-001	2018-08-17T03:45:50.307875878Z
302.133	1.13	74.7	8.82	242	26.778	37.96	23.52	37.96	cassandra-001	2018-08-17T03:45:57.314189464Z
307.412	1.69	74.7	4.89	243	32.361	37.96	1.13	37.96	cassandra-001	2018-08-17T03:46:04.32299854Z
610.714	1.25	74.7	5.0	244	59.218	37.96	1.69	37.96	cassandra-001	2018-08-17T03:46:11.33057628Z
308.111	1.2	74.71	5.01	244	30.922	37.96	1.25	37.96	cassandra-001	2018-08-17T03:46:18.339425803Z
612.943	22.68	74.71	5.0	245	60.55	37.96	1.2	37.96	cassandra-001	2018-08-17T03:46:25.345229229Z
312.326	1.26	74.71	8.58	246	32.835	37.96	22.68	37.96	cassandra-001	2018-08-17T03:46:32.352661679Z
311.783	1.23	74.71	4.87	246	36.624	37.96	1.26	37.96	cassandra-001	2018-08-17T03:46:39.361077265Z
631.498	1.28	74.72	4.88	247	74.052	37.96	1.23	37.96	cassandra-001	2018-08-17T03:46:46.370414111Z
302.017	1.2	74.71	4.82	247	34.3	37.96	1.28	37.96	cassandra-001	2018-08-17T03:46:53.378786589Z
622.059	23.0	74.72	4.81	248	72.849	37.96	1.2	37.96	cassandra-001	2018-08-17T03:47:00.389640526Z
317.36	1.24	74.72	8.44	249	35.778	37.96	23.0	37.96	cassandra-001	2018-08-17T03:47:07.396812293Z
313.452	2.76	74.72	4.87	249	35.844	37.96	1.24	37.96	cassandra-001	2018-08-17T03:47:14.408229337Z
638.823	1.28	74.72	5.12	250	73.39	37.96	2.76	37.96	cassandra-001	2018-08-17T03:47:21.415617466Z
310.269	2.34	74.73	5.13	250	24.451	37.96	1.28	37.96	cassandra-001	2018-08-17T03:47:28.422446803Z
631.815	22.81	74.73	5.3	251	65.152	37.96	2.34	37.96	cassandra-001	2018-08-17T03:47:35.428724292Z
317.816	1.23	74.73	8.9	252	31.5	37.96	22.81	37.96	cassandra-001	2018-08-17T03:47:42.436845101Z
314.03	1.16	74.73	5.28	252	29.916	37.96	1.23	37.96	cassandra-001	2018-08-17T03:47:49.445361423Z
