net_receive	host_cpu	sensor_count	timestamp	memory%	net_send	memory_active_anon%	container_cpu%	host_moving_avg_cpu	name	memory_rss%
357.504	21.57	86	2018-08-17T19:55:17.884369554Z	88.31	285.212	15.93	19.62	17.95	kafka-001	15.93
366.695	19.62	88	2018-08-17T19:55:24.904955023Z	88.31	292.084	15.93	21.34	18.0	kafka-001	15.93
363.872	21.34	89	2018-08-17T19:55:31.916623155Z	88.31	447.827	15.93	22.03	18.97	kafka-001	15.93
362.041	22.03	91	2018-08-17T19:55:38.928172067Z	88.32	289.648	15.93	22.7	19.51	kafka-001	15.93
386.94	22.7	92	2018-08-17T19:55:45.939309526Z	88.32	460.784	15.93	23.42	20.12	kafka-001	15.93
388.155	23.42	93	2018-08-17T19:55:52.951756008Z	88.32	309.854	15.93	22.69	21.78	kafka-001	15.93
392.555	22.69	95	2018-08-17T19:55:59.965248918Z	88.32	314.606	15.93	22.08	21.97	kafka-001	15.93
395.65	22.08	96	2018-08-17T19:56:06.97773227Z	88.33	485.839	15.93	22.75	22.38	kafka-001	15.93
397.421	22.75	97	2018-08-17T19:56:13.991407209Z	88.33	321.542	15.93	24.44	22.61	kafka-001	15.93
407.72	24.44	99	2018-08-17T19:56:21.003114042Z	88.33	498.826	15.93	23.05	23.01	kafka-001	15.93
404.239	23.05	100	2018-08-17T19:56:28.014235302Z	88.34	329.76	15.93	21.48	23.07	kafka-001	15.93
404.314	21.48	101	2018-08-17T19:56:35.026125689Z	88.34	326.726	15.93	24.65	22.75	kafka-001	15.93
423.823	24.65	103	2018-08-17T19:56:42.036057168Z	88.34	511.838	15.93	23.86	23.07	kafka-001	15.93
417.547	23.86	104	2018-08-17T19:56:49.047661349Z	88.34	339.498	15.93	25.37	23.37	kafka-001	15.93
432.62	25.37	105	2018-08-17T19:56:56.057160361Z	88.35	530.72	15.93	24.49	23.81	kafka-001	15.93
436.245	24.49	107	2018-08-17T19:57:03.068543718Z	88.35	350.678	15.93	25.7	23.82	kafka-001	15.93
447.644	25.7	108	2018-08-17T19:57:10.079671487Z	88.35	548.073	15.93	26.73	24.26	kafka-001	15.93
447.237	26.73	109	2018-08-17T19:57:17.09009112Z	88.36	363.349	15.93	25.75	25.13	kafka-001	15.93
454.719	25.75	110	2018-08-17T19:57:24.099669244Z	88.36	365.876	15.93	27.24	25.32	kafka-001	15.93
450.596	27.24	111	2018-08-17T19:57:31.109941457Z	88.36	554.343	15.93	26.34	25.88	kafka-001	15.93
469.415	26.34	113	2018-08-17T19:57:38.121955294Z	88.37	375.492	15.93	27.95	26.04	kafka-001	15.93
470.15	27.95	114	2018-08-17T19:57:45.133530354Z	88.37	568.73	15.93	25.43	26.62	kafka-001	15.93
469.567	25.43	115	2018-08-17T19:57:52.141929625Z	88.37	374.23	15.93	26.35	26.57	kafka-001	15.93
476.967	26.35	116	2018-08-17T19:57:59.152803731Z	88.38	385.545	15.93	26.99	26.51	kafka-001	15.93
490.522	26.99	117	2018-08-17T19:58:06.163507506Z	88.38	596.412	15.93	28.29	26.72	kafka-001	15.93
495.963	28.29	119	2018-08-17T19:58:13.17543684Z	88.38	391.023	15.93	26.65	26.89	kafka-001	15.93
500.308	26.65	120	2018-08-17T19:58:20.187080771Z	88.39	610.448	15.93	28.38	26.94	kafka-001	15.93
492.089	28.38	121	2018-08-17T19:58:27.198452442Z	88.39	398.486	15.93	26.32	27.01	kafka-001	15.93
511.041	26.32	122	2018-08-17T19:58:34.213109702Z	88.39	400.981	15.93	30.07	27.16	kafka-001	15.93
514.921	30.07	123	2018-08-17T19:58:41.225277977Z	88.4	618.367	15.93	30.1	27.78	kafka-001	15.93
518.705	30.1	124	2018-08-17T19:58:48.238999337Z	88.4	410.02	15.93	30.41	28.3	kafka-001	15.93
530.007	30.41	125	2018-08-17T19:58:55.251180306Z	88.4	637.766	15.93	30.65	28.65	kafka-001	15.93
526.848	30.65	127	2018-08-17T19:59:02.261659029Z	88.41	418.273	15.93	31.11	29.32	kafka-001	15.93
532.308	31.11	128	2018-08-17T19:59:09.272930046Z	88.41	423.688	15.93	30.26	29.78	kafka-001	15.93
543.998	30.26	129	2018-08-17T19:59:16.283690709Z	88.42	653.165	15.93	31.48	30.43	kafka-001	15.93
546.111	31.48	130	2018-08-17T19:59:23.295988291Z	88.42	433.292	15.93	31.25	30.67	kafka-001	15.93
544.82	31.25	131	2018-08-17T19:59:30.309175789Z	88.42	664.996	15.93	31.95	30.86	kafka-001	15.93
549.439	31.95	132	2018-08-17T19:59:37.320022241Z	88.43	437.327	15.93	30.03	31.12	kafka-001	15.93
556.658	30.03	133	2018-08-17T19:59:44.333940535Z	88.43	441.877	15.93	32.08	31.01	kafka-001	15.93
565.8	32.08	134	2018-08-17T19:59:51.346157259Z	88.43	677.449	15.93	32.55	31.17	kafka-001	15.93
568.498	32.55	135	2018-08-17T19:59:58.360244116Z	88.44	451.734	15.93	33.89	31.56	kafka-001	15.93
573.132	33.89	136	2018-08-17T20:00:05.372208451Z	88.44	696.293	15.93	28.67	31.96	kafka-001	15.93
579.437	28.67	138	2018-08-17T20:00:12.383084485Z	88.44	452.152	15.93	33.22	31.53	kafka-001	15.93
585.673	33.22	139	2018-08-17T20:00:19.394843201Z	88.45	457.068	15.93	32.91	31.74	kafka-001	15.93
586.042	32.91	140	2018-08-17T20:00:26.410692359Z	88.46	704.072	15.93	33.77	32.22	kafka-001	15.93
585.471	33.77	141	2018-08-17T20:00:33.427648711Z	88.46	467.749	15.93	33.46	32.5	kafka-001	15.93
590.242	33.46	142	2018-08-17T20:00:40.438591918Z	88.46	717.23	15.93	34.67	32.65	kafka-001	15.93
587.67	34.67	143	2018-08-17T20:00:47.449446382Z	88.47	467.904	15.93	32.37	32.78	kafka-001	15.93
596.998	32.37	144	2018-08-17T20:00:54.46099175Z	88.47	474.137	15.93	34.51	33.4	kafka-001	15.93
608.944	34.51	145	2018-08-17T20:01:01.47203214Z	88.48	734.958	15.93	33.53	33.62	kafka-001	15.93
606.409	33.53	146	2018-08-17T20:01:08.483155372Z	88.48	483.853	15.93	35.76	33.72	kafka-001	15.93
607.774	35.76	147	2018-08-17T20:01:15.494905224Z	88.48	745.727	15.93	35.08	34.05	kafka-001	15.93
603.727	35.08	148	2018-08-17T20:01:22.508002346Z	88.49	487.852	15.93	33.69	34.32	kafka-001	15.93
612.533	33.69	149	2018-08-17T20:01:29.520277515Z	88.49	490.775	15.93	31.05	34.16	kafka-001	15.93
624.288	31.05	150	2018-08-17T20:01:36.531715106Z	88.5	753.158	15.93	36.59	33.94	kafka-001	15.93
626.95	36.59	151	2018-08-17T20:01:43.548029937Z	88.5	497.104	15.93	34.39	34.28	kafka-001	15.93
624.727	34.39	152	2018-08-17T20:01:50.560541114Z	88.51	761.927	15.93	36.06	34.43	kafka-001	15.93
633.673	36.06	153	2018-08-17T20:01:57.571686967Z	88.51	507.235	15.93	35.63	34.48	kafka-001	15.93
635.531	35.63	153	2018-08-17T20:02:04.583157073Z	88.52	501.143	15.93	36.83	34.57	kafka-001	15.93
644.966	36.83	154	2018-08-17T20:02:11.595431216Z	88.18	786.005	15.93	36.64	35.09	kafka-001	15.93
637.061	36.64	155	2018-08-17T20:02:18.608053282Z	88.19	514.204	15.93	37.76	36.02	kafka-001	15.93
652.99	37.76	156	2018-08-17T20:02:25.620427718Z	88.19	792.517	15.93	38.93	36.22	kafka-001	15.93
653.46	38.93	157	2018-08-17T20:02:32.635314822Z	88.2	518.624	15.93	38.23	36.97	kafka-001	15.93
660.685	38.23	158	2018-08-17T20:02:39.648114877Z	88.2	525.12	15.93	43.75	37.34	kafka-001	15.93
662.573	43.75	159	2018-08-17T20:02:46.658988006Z	88.21	802.311	15.93	38.98	38.69	kafka-001	15.93
662.001	38.98	160	2018-08-17T20:02:53.669414894Z	88.21	527.52	15.93	37.48	39.05	kafka-001	15.93
665.868	37.48	161	2018-08-17T20:03:00.683169489Z	88.21	812.609	15.93	39.77	39.19	kafka-001	15.93
664.363	39.77	162	2018-08-17T20:03:07.693812757Z	88.22	534.079	15.93	37.22	39.52	kafka-001	15.93
678.355	37.22	163	2018-08-17T20:03:14.705144523Z	88.22	538.35	15.93	38.63	39.24	kafka-001	15.93
686.794	38.63	164	2018-08-17T20:03:21.716641077Z	88.23	824.73	15.93	39.77	39.3	kafka-001	15.93
688.205	39.77	164	2018-08-17T20:03:28.725406155Z	88.23	540.159	15.93	40.61	38.64	kafka-001	15.93
699.37	40.61	165	2018-08-17T20:03:35.736463831Z	88.24	840.326	15.93	38.82	38.91	kafka-001	15.93
699.024	38.82	166	2018-08-17T20:03:42.747210743Z	88.24	550.889	15.93	38.82	39.14	kafka-001	15.93
696.146	38.82	167	2018-08-17T20:03:49.758860039Z	88.25	551.739	15.93	39.96	38.98	kafka-001	15.93
708.156	39.96	168	2018-08-17T20:03:56.771999365Z	88.25	852.992	15.93	40.37	39.44	kafka-001	15.93
705.705	40.37	169	2018-08-17T20:04:03.782983917Z	88.26	558.728	15.93	40.61	39.73	kafka-001	15.93
714.714	40.61	170	2018-08-17T20:04:10.795323607Z	88.26	861.733	15.93	41.25	39.87	kafka-001	15.93
714.839	41.25	171	2018-08-17T20:04:17.805377183Z	88.27	565.566	15.93	40.07	39.97	kafka-001	15.93
721.461	40.07	171	2018-08-17T20:04:24.817477749Z	88.27	565.792	15.93	40.92	40.18	kafka-001	15.93
722.376	40.92	172	2018-08-17T20:04:31.827975425Z	88.28	868.218	15.93	40.74	40.53	kafka-001	15.93
723.309	40.74	173	2018-08-17T20:04:38.841605145Z	88.28	575.094	15.93	41.72	40.66	kafka-001	15.93
719.924	41.72	174	2018-08-17T20:04:45.852457404Z	88.29	878.802	15.93	34.41	40.89	kafka-001	15.93
728.142	34.41	175	2018-08-17T20:04:52.86506925Z	88.3	580.933	15.93	46.99	39.85	kafka-001	15.93
733.664	46.99	176	2018-08-17T20:04:59.875848665Z	88.3	575.857	15.93	35.87	40.81	kafka-001	15.93
745.24	35.87	176	2018-08-17T20:05:06.885978836Z	88.3	895.325	15.93	35.05	40.11	kafka-001	15.93
737.613	35.05	177	2018-08-17T20:05:13.899179474Z	88.31	590.374	15.93	41.77	39.13	kafka-001	15.93
737.646	41.77	178	2018-08-17T20:05:20.911650533Z	88.31	897.961	15.93	42.69	39.3	kafka-001	15.93
734.357	42.69	179	2018-08-17T20:05:27.924508627Z	88.32	588.403	15.93	41.67	39.46	kafka-001	15.93
750.955	41.67	180	2018-08-17T20:05:34.936320194Z	88.32	595.621	15.93	42.36	40.67	kafka-001	15.93
747.452	42.36	181	2018-08-17T20:05:41.946647114Z	88.33	906.579	15.93	41.77	39.9	kafka-001	15.93
745.655	41.77	181	2018-08-17T20:05:48.95730849Z	88.33	599.022	15.93	43.29	40.88	kafka-001	15.93
756.384	43.29	182	2018-08-17T20:05:55.969335048Z	88.34	919.665	15.93	38.85	42.26	kafka-001	15.93
756.979	38.85	183	2018-08-17T20:06:02.980144531Z	88.35	609.254	15.93	41.67	41.77	kafka-001	15.93
760.843	41.67	184	2018-08-17T20:06:09.993603518Z	88.35	611.558	15.93	43.27	41.6	kafka-001	15.93
768.792	43.27	185	2018-08-17T20:06:17.005392412Z	88.36	937.121	15.93	43.38	41.87	kafka-001	15.93
771.015	43.38	185	2018-08-17T20:06:24.015966997Z	88.36	617.309	15.93	42.3	42.04	kafka-001	15.93
780.443	42.3	186	2018-08-17T20:06:31.028089221Z	88.37	939.145	15.93	45.09	42.13	kafka-001	15.93
785.844	45.09	187	2018-08-17T20:06:38.040628441Z	88.37	620.651	15.93	41.81	42.43	kafka-001	15.93
784.233	41.81	188	2018-08-17T20:06:45.051583142Z	88.38	944.912	15.93	44.28	42.92	kafka-001	15.93
791.75	44.28	189	2018-08-17T20:06:52.06251028Z	88.38	624.028	15.93	43.56	43.35	kafka-001	15.93
789.283	43.56	190	2018-08-17T20:06:59.074875806Z	88.39	626.988	15.93	45.05	43.4	kafka-001	15.93
792.676	45.05	190	2018-08-17T20:07:06.084528323Z	88.4	958.815	15.93	40.5	43.68	kafka-001	15.93
803.137	40.5	191	2018-08-17T20:07:13.095806592Z	88.4	637.0	15.93	46.3	43.38	kafka-001	15.93
810.794	46.3	192	2018-08-17T20:07:20.113774627Z	88.41	978.37	15.93	45.68	43.58	kafka-001	15.93
810.965	45.68	193	2018-08-17T20:07:27.125105217Z	88.41	641.804	15.93	46.24	44.23	kafka-001	15.93
814.079	46.24	193	2018-08-17T20:07:34.139303666Z	88.42	644.359	15.93	48.58	44.55	kafka-001	15.93
818.062	48.58	194	2018-08-17T20:07:41.151310257Z	88.43	988.505	15.93	47.47	45.39	kafka-001	15.93
820.279	47.47	195	2018-08-17T20:07:48.163973245Z	88.43	646.882	15.93	47.71	45.79	kafka-001	15.93
816.052	47.71	196	2018-08-17T20:07:55.176948434Z	88.43	989.233	15.93	45.68	47.0	kafka-001	15.93
824.849	45.68	197	2018-08-17T20:08:02.188956683Z	88.44	645.564	15.93	45.23	46.89	kafka-001	15.93
818.586	45.23	197	2018-08-17T20:08:09.200059131Z	88.45	649.592	15.93	45.93	46.82	kafka-001	15.93
816.551	45.93	198	2018-08-17T20:08:16.217744396Z	88.45	1001.943	15.93	46.69	46.77	kafka-001	15.93
827.835	46.69	199	2018-08-17T20:08:23.228969219Z	88.46	658.858	15.93	46.32	46.45	kafka-001	15.93
836.378	46.32	200	2018-08-17T20:08:30.239246926Z	88.46	1015.045	15.93	48.51	46.26	kafka-001	15.93
836.268	48.51	200	2018-08-17T20:08:37.251008823Z	88.47	660.865	15.93	47.89	46.39	kafka-001	15.93
839.096	47.89	201	2018-08-17T20:08:44.262524Z	88.48	667.49	15.93	42.64	46.76	kafka-001	15.93
844.61	42.64	202	2018-08-17T20:08:51.273045934Z	88.48	1027.176	15.93	47.4	46.33	kafka-001	15.93
846.341	47.4	203	2018-08-17T20:08:58.284714159Z	88.49	672.433	15.93	45.24	46.57	kafka-001	15.93
849.546	45.24	203	2018-08-17T20:09:05.297514282Z	88.49	1030.693	15.93	49.32	46.33	kafka-001	15.93
849.463	49.32	204	2018-08-17T20:09:12.309129447Z	88.5	683.092	15.93	45.54	46.83	kafka-001	15.93
850.367	45.54	205	2018-08-17T20:09:19.324942004Z	88.51	671.564	15.93	46.54	46.34	kafka-001	15.93
853.876	46.54	206	2018-08-17T20:09:26.344114139Z	88.51	1040.482	15.93	46.44	46.11	kafka-001	15.93
851.607	46.44	206	2018-08-17T20:09:33.355027831Z	88.52	677.777	15.93	45.21	46.75	kafka-001	15.93
868.302	45.21	207	2018-08-17T20:09:40.363812745Z	88.52	1049.269	15.93	48.15	46.38	kafka-001	15.93
868.661	48.15	208	2018-08-17T20:09:47.376956489Z	88.53	691.298	15.93	48.43	46.87	kafka-001	15.93
874.369	48.43	209	2018-08-17T20:09:54.388880836Z	88.54	693.688	15.93	43.66	46.72	kafka-001	15.93
880.726	43.66	209	2018-08-17T20:10:01.399911711Z	88.54	1062.772	15.93	48.79	46.4	kafka-001	15.93
878.335	48.79	210	2018-08-17T20:10:08.410441018Z	88.2	698.862	15.93	49.56	46.78	kafka-001	15.93
877.79	49.56	211	2018-08-17T20:10:15.422721447Z	88.21	1058.224	15.93	50.59	47.3	kafka-001	15.93
887.051	50.59	211	2018-08-17T20:10:22.430962169Z	88.22	700.84	15.93	46.6	48.2	kafka-001	15.93
886.154	46.6	212	2018-08-17T20:10:29.441679763Z	88.22	704.767	15.93	50.29	47.94	kafka-001	15.93
885.581	50.29	213	2018-08-17T20:10:36.453792644Z	88.23	1071.73	15.93	44.94	48.25	kafka-001	15.93
897.677	44.94	214	2018-08-17T20:10:43.466228695Z	88.23	709.063	15.93	47.67	48.46	kafka-001	15.93
899.998	47.67	214	2018-08-17T20:10:50.475679674Z	88.24	1088.075	15.93	47.16	48.28	kafka-001	15.93
904.045	47.16	215	2018-08-17T20:10:57.487645287Z	88.24	714.708	15.93	54.22	47.87	kafka-001	15.93
907.719	54.22	216	2018-08-17T20:11:04.49831394Z	88.25	713.115	15.93	51.83	48.48	kafka-001	15.93
904.458	51.83	217	2018-08-17T20:11:11.510524945Z	88.26	1092.238	15.93	52.21	49.35	kafka-001	15.93
913.827	52.21	217	2018-08-17T20:11:18.521738501Z	88.26	721.784	15.93	50.75	49.67	kafka-001	15.93
914.464	50.75	218	2018-08-17T20:11:25.533774463Z	88.27	1107.162	15.93	52.66	50.64	kafka-001	15.93
916.906	52.66	219	2018-08-17T20:11:32.5441596Z	88.28	723.952	15.93	49.65	51.47	kafka-001	15.93
926.889	49.65	219	2018-08-17T20:11:39.556290629Z	88.28	728.754	15.93	49.75	51.89	kafka-001	15.93
932.895	49.75	220	2018-08-17T20:11:46.568666503Z	88.29	1118.884	15.93	52.05	51.14	kafka-001	15.93
923.595	52.05	221	2018-08-17T20:11:53.580843484Z	88.3	727.559	15.93	51.52	51.18	kafka-001	15.93
935.368	51.52	221	2018-08-17T20:12:00.592506081Z	88.3	1119.422	15.93	53.61	51.06	kafka-001	15.93
937.899	53.61	222	2018-08-17T20:12:07.604416248Z	88.31	738.06	15.93	48.48	51.54	kafka-001	15.93
936.593	48.48	223	2018-08-17T20:12:14.616382094Z	88.32	741.126	15.93	54.53	50.84	kafka-001	15.93
943.018	54.53	224	2018-08-17T20:12:21.627966718Z	88.32	1133.888	15.93	51.03	51.66	kafka-001	15.93
939.398	51.03	224	2018-08-17T20:12:28.638647699Z	88.33	742.338	15.93	52.23	51.87	kafka-001	15.93
946.189	52.23	225	2018-08-17T20:12:35.653405891Z	88.33	1139.303	15.93	50.87	51.9	kafka-001	15.93
950.807	50.87	226	2018-08-17T20:12:42.665813483Z	88.34	746.838	15.93	53.36	51.79	kafka-001	15.93
952.114	53.36	226	2018-08-17T20:12:49.675902033Z	88.35	751.788	15.93	52.97	51.75	kafka-001	15.93
954.697	52.97	227	2018-08-17T20:12:56.69026838Z	88.35	1151.305	15.93	51.39	52.5	kafka-001	15.93
946.252	51.39	228	2018-08-17T20:13:03.700568Z	88.36	752.76	15.93	53.07	51.97	kafka-001	15.93
949.337	53.07	228	2018-08-17T20:13:10.71117203Z	88.37	1157.943	15.93	54.21	52.31	kafka-001	15.93
965.03	54.21	229	2018-08-17T20:13:17.721418482Z	88.37	762.335	15.93	48.71	52.64	kafka-001	15.93
959.764	48.71	230	2018-08-17T20:13:24.733278712Z	88.38	764.01	15.93	52.16	52.28	kafka-001	15.93
971.546	52.16	230	2018-08-17T20:13:31.746133817Z	88.39	1161.771	15.93	55.28	52.08	kafka-001	15.93
962.051	55.28	231	2018-08-17T20:13:38.760877228Z	88.39	764.2	15.93	55.82	52.47	kafka-001	15.93
974.58	55.82	232	2018-08-17T20:13:45.77133913Z	88.4	1175.646	15.93	55.83	53.21	kafka-001	15.93
963.447	55.83	232	2018-08-17T20:13:52.784129734Z	88.41	768.823	15.93	49.81	53.67	kafka-001	15.93
965.273	49.81	233	2018-08-17T20:13:59.794926008Z	88.41	764.412	15.93	54.52	52.93	kafka-001	15.93
980.874	54.52	234	2018-08-17T20:14:06.806207896Z	88.42	1187.759	15.93	55.19	53.9	kafka-001	15.93
978.784	55.19	234	2018-08-17T20:14:13.817432274Z	88.43	774.47	15.93	53.61	54.41	kafka-001	15.93
989.095	53.61	235	2018-08-17T20:14:20.828218108Z	88.44	1191.607	15.93	55.91	54.13	kafka-001	15.93
982.716	55.91	236	2018-08-17T20:14:27.839888573Z	88.44	783.971	15.93	55.35	54.14	kafka-001	15.93
983.918	55.35	236	2018-08-17T20:14:34.850261185Z	88.45	777.84	15.93	55.71	54.06	kafka-001	15.93
994.04	55.71	237	2018-08-17T20:14:41.860881212Z	88.46	1207.341	15.93	50.05	55.05	kafka-001	15.93
987.112	50.05	237	2018-08-17T20:14:48.872052796Z	88.46	787.923	15.93	59.96	54.3	kafka-001	15.93
1001.979	59.96	238	2018-08-17T20:14:55.883084256Z	88.47	1203.164	15.93	56.21	55.1	kafka-001	15.93
1003.902	56.21	239	2018-08-17T20:15:02.896004283Z	88.48	789.805	15.93	55.94	55.53	kafka-001	15.93
1000.805	55.94	239	2018-08-17T20:15:09.90741908Z	88.48	794.246	15.93	49.61	55.54	kafka-001	15.93
1010.944	49.61	240	2018-08-17T20:15:16.923030103Z	88.49	1216.424	15.93	58.06	54.58	kafka-001	15.93
1012.502	58.06	241	2018-08-17T20:15:23.935269874Z	88.5	799.454	15.93	54.97	54.97	kafka-001	15.93
1010.176	54.97	241	2018-08-17T20:15:30.947383402Z	88.51	1225.872	15.93	58.07	55.79	kafka-001	15.93
1017.835	58.07	242	2018-08-17T20:15:37.958695141Z	88.51	803.67	15.93	53.89	55.48	kafka-001	15.93
1021.781	53.89	243	2018-08-17T20:15:44.969840785Z	88.52	803.361	15.93	58.52	55.09	kafka-001	15.93
1025.306	58.52	243	2018-08-17T20:15:51.980557111Z	88.53	1233.352	15.93	54.67	55.52	kafka-001	15.93
1022.825	54.67	244	2018-08-17T20:15:58.995183791Z	88.53	808.87	15.93	58.09	56.36	kafka-001	15.93
1031.172	58.09	244	2018-08-17T20:16:06.009043417Z	88.54	1241.509	15.93	57.06	56.37	kafka-001	15.93
1017.431	57.06	245	2018-08-17T20:16:13.022565402Z	88.55	811.511	15.93	55.94	56.72	kafka-001	15.93
1029.3	55.94	246	2018-08-17T20:16:20.034753162Z	88.56	815.078	15.93	53.28	56.36	kafka-001	15.93
1031.99	53.28	246	2018-08-17T20:16:27.048752233Z	88.56	1247.13	15.93	56.5	56.26	kafka-001	15.93
1033.55	56.5	247	2018-08-17T20:16:34.06102195Z	88.57	823.138	15.93	50.93	55.92	kafka-001	15.93
1029.882	50.93	248	2018-08-17T20:16:41.07429883Z	88.58	1250.392	15.93	57.83	55.3	kafka-001	15.93
1036.819	57.83	248	2018-08-17T20:16:48.084931367Z	88.23	823.604	15.93	58.05	55.26	kafka-001	15.93
1033.776	58.05	249	2018-08-17T20:16:55.097206646Z	88.24	1261.699	15.93	58.95	55.42	kafka-001	15.93
1036.795	58.95	249	2018-08-17T20:17:02.10750863Z	88.25	828.164	15.93	54.22	55.92	kafka-001	15.93
1039.54	54.22	250	2018-08-17T20:17:09.117188741Z	88.25	828.689	15.93	57.77	56.08	kafka-001	15.93
1028.659	57.77	251	2018-08-17T20:17:16.128200238Z	88.26	1261.017	15.93	51.81	56.29	kafka-001	15.93
1050.137	51.81	251	2018-08-17T20:17:23.14260988Z	88.27	836.656	15.93	58.29	56.44	kafka-001	15.93
1055.824	58.29	252	2018-08-17T20:17:30.153759072Z	88.27	1278.8	15.93	56.01	56.51	kafka-001	15.93
1043.233	56.01	252	2018-08-17T20:17:37.168559055Z	88.28	835.094	15.93	57.55	56.17	kafka-001	15.93
1058.299	57.55	253	2018-08-17T20:17:44.178922325Z	88.29	837.953	15.93	54.23	55.94	kafka-001	15.93
1057.868	54.23	254	2018-08-17T20:17:51.192082843Z	88.3	1282.13	15.93	56.65	55.94	kafka-001	15.93
1064.331	56.65	254	2018-08-17T20:17:58.204055411Z	88.3	842.688	15.93	57.29	55.76	kafka-001	15.93
1056.312	57.29	255	2018-08-17T20:18:05.213024088Z	88.31	1287.318	15.93	54.28	56.67	kafka-001	15.93
1059.431	54.28	255	2018-08-17T20:18:12.224005141Z	88.32	847.892	15.93	59.99	56.0	kafka-001	15.93
