net_receive	host_cpu	sensor_count	timestamp	memory%	net_send	memory_active_anon%	container_cpu%	host_moving_avg_cpu	name	memory_rss%
536.158	30.32	123	2018-08-17T14:11:25.306940629Z	70.37	651.086	15.93	32.48	29.36	kafka-001	15.93
538.455	32.48	124	2018-08-17T14:11:32.318383585Z	70.38	432.52	15.93	31.29	29.98	kafka-001	15.93
539.065	31.29	125	2018-08-17T14:11:39.330428823Z	70.38	445.607	15.93	29.38	30.21	kafka-001	15.93
553.254	29.38	126	2018-08-17T14:11:46.344782876Z	70.38	670.613	15.93	31.49	30.4	kafka-001	15.93
553.965	31.49	127	2018-08-17T14:11:53.354191141Z	70.39	450.179	15.93	36.13	30.65	kafka-001	15.93
557.862	36.13	129	2018-08-17T14:12:00.364803941Z	70.39	674.77	15.93	30.5	31.85	kafka-001	15.93
557.851	30.5	130	2018-08-17T14:12:07.375631756Z	70.4	453.107	15.93	30.09	31.88	kafka-001	15.93
559.125	30.09	131	2018-08-17T14:12:14.38628763Z	70.4	448.321	15.93	31.7	31.48	kafka-001	15.93
573.778	31.7	132	2018-08-17T14:12:21.398206032Z	70.4	690.402	15.93	31.59	31.55	kafka-001	15.93
570.777	31.59	133	2018-08-17T14:12:28.411707898Z	70.41	466.133	15.93	31.72	31.92	kafka-001	15.93
578.23	31.72	134	2018-08-17T14:12:35.422003127Z	70.41	706.226	15.93	32.76	31.96	kafka-001	15.93
576.137	32.76	135	2018-08-17T14:12:42.43286369Z	70.41	475.584	15.93	32.72	31.39	kafka-001	15.93
587.524	32.72	136	2018-08-17T14:12:49.444747729Z	70.42	477.089	15.93	33.56	31.76	kafka-001	15.93
596.159	33.56	137	2018-08-17T14:12:56.458893653Z	70.42	722.205	15.93	33.93	32.34	kafka-001	15.93
597.363	33.93	138	2018-08-17T14:13:03.471743433Z	70.43	487.081	15.93	35.1	32.71	kafka-001	15.93
594.418	35.1	139	2018-08-17T14:13:10.482396433Z	70.43	721.178	15.93	35.21	33.3	kafka-001	15.93
593.203	35.21	140	2018-08-17T14:13:17.494661064Z	70.43	488.985	15.93	34.74	33.88	kafka-001	15.93
592.231	34.74	141	2018-08-17T14:13:24.506341124Z	70.44	489.327	15.93	33.56	34.21	kafka-001	15.93
603.424	33.56	142	2018-08-17T14:13:31.517012074Z	70.44	740.557	15.93	36.0	34.35	kafka-001	15.93
600.105	36.0	143	2018-08-17T14:13:38.529230254Z	70.45	497.843	15.93	35.63	34.76	kafka-001	15.93
599.888	35.63	144	2018-08-17T14:13:45.540738968Z	70.45	746.971	15.93	36.14	35.04	kafka-001	15.93
613.495	36.14	145	2018-08-17T14:13:52.555904267Z	70.46	501.012	15.93	34.03	35.21	kafka-001	15.93
619.077	34.03	146	2018-08-17T14:13:59.571872983Z	70.46	506.426	15.93	40.03	35.02	kafka-001	15.93
618.61	40.03	147	2018-08-17T14:14:06.584362027Z	70.46	762.593	15.93	34.78	35.9	kafka-001	15.93
621.825	34.78	148	2018-08-17T14:14:13.59594799Z	70.47	515.202	15.93	37.29	36.1	kafka-001	15.93
642.61	37.29	149	2018-08-17T14:14:20.606366161Z	70.47	788.29	15.93	34.86	36.32	kafka-001	15.93
629.883	34.86	150	2018-08-17T14:14:27.618130045Z	70.48	522.952	15.93	35.93	36.19	kafka-001	15.93
638.126	35.93	151	2018-08-17T14:14:34.628939695Z	70.48	528.98	15.93	34.42	36.15	kafka-001	15.93
646.361	34.42	152	2018-08-17T14:14:41.640626121Z	70.49	795.185	15.93	36.66	36.22	kafka-001	15.93
644.653	36.66	153	2018-08-17T14:14:48.655167517Z	70.49	532.728	15.93	37.92	35.66	kafka-001	15.93
660.516	37.92	154	2018-08-17T14:14:55.67516564Z	70.49	812.768	15.93	38.97	36.18	kafka-001	15.93
658.541	38.97	155	2018-08-17T14:15:02.687124807Z	70.5	538.404	15.93	25.48	36.46	kafka-001	15.93
668.111	25.48	156	2018-08-17T14:15:09.698159087Z	70.5	543.464	15.93	37.97	34.9	kafka-001	15.93
677.288	37.97	157	2018-08-17T14:15:16.712201997Z	70.51	826.072	15.93	37.98	35.24	kafka-001	15.93
676.741	37.98	158	2018-08-17T14:15:23.733414023Z	70.51	536.876	15.93	39.24	35.83	kafka-001	15.93
690.864	39.24	159	2018-08-17T14:15:30.749026378Z	70.52	836.474	15.93	34.69	36.26	kafka-001	15.93
689.077	34.69	160	2018-08-17T14:15:37.761374755Z	70.52	559.084	15.93	39.17	35.72	kafka-001	15.93
692.953	39.17	161	2018-08-17T14:15:44.772185637Z	70.53	561.149	15.93	36.53	35.76	kafka-001	15.93
698.42	36.53	161	2018-08-17T14:15:51.783195309Z	70.53	851.05	15.93	38.94	37.6	kafka-001	15.93
695.125	38.94	162	2018-08-17T14:15:58.797489265Z	70.54	568.942	15.93	40.06	37.76	kafka-001	15.93
698.496	40.06	163	2018-08-17T14:16:05.809462796Z	70.54	850.008	15.93	46.68	38.11	kafka-001	15.93
697.067	46.68	164	2018-08-17T14:16:12.822756175Z	70.55	571.052	15.93	39.03	39.35	kafka-001	15.93
700.797	39.03	165	2018-08-17T14:16:19.833866241Z	70.55	573.306	15.93	39.81	40.07	kafka-001	15.93
706.43	39.81	166	2018-08-17T14:16:26.848012178Z	70.56	867.238	15.93	38.2	40.18	kafka-001	15.93
686.725	38.2	167	2018-08-17T14:16:33.862935936Z	70.56	570.162	15.93	45.16	40.45	kafka-001	15.93
716.803	45.16	168	2018-08-17T14:16:40.875105461Z	70.57	879.837	15.93	40.55	41.49	kafka-001	15.93
714.818	40.55	169	2018-08-17T14:16:47.886587109Z	70.57	568.117	15.93	41.17	41.57	kafka-001	15.93
720.545	41.17	169	2018-08-17T14:16:54.906615307Z	70.58	584.925	15.93	39.66	40.65	kafka-001	15.93
731.396	39.66	170	2018-08-17T14:17:01.916984135Z	70.58	892.764	15.93	39.82	40.76	kafka-001	15.93
723.897	39.82	171	2018-08-17T14:17:08.928562607Z	70.59	588.396	15.93	44.84	40.76	kafka-001	15.93
725.172	44.84	172	2018-08-17T14:17:15.948295724Z	70.59	897.254	15.93	42.9	41.87	kafka-001	15.93
738.393	42.9	173	2018-08-17T14:17:22.959909853Z	70.6	591.73	15.93	40.41	41.49	kafka-001	15.93
743.855	40.41	174	2018-08-17T14:17:29.971073353Z	70.6	606.074	15.93	40.99	41.47	kafka-001	15.93
743.938	40.99	174	2018-08-17T14:17:36.982835385Z	70.61	913.464	15.93	42.57	41.44	kafka-001	15.93
739.113	42.57	175	2018-08-17T14:17:43.993996445Z	70.61	607.064	15.93	43.54	41.92	kafka-001	15.93
750.668	43.54	176	2018-08-17T14:17:51.006498034Z	70.61	918.559	15.93	48.36	42.54	kafka-001	15.93
755.705	48.36	177	2018-08-17T14:17:58.017924532Z	70.62	614.493	15.93	42.99	43.13	kafka-001	15.93
752.366	42.99	178	2018-08-17T14:18:05.028019439Z	70.63	617.217	15.93	37.3	43.14	kafka-001	15.93
758.677	37.3	179	2018-08-17T14:18:12.040706495Z	70.63	926.358	15.93	43.41	42.63	kafka-001	15.93
758.653	43.41	179	2018-08-17T14:18:19.052641267Z	70.64	623.113	15.93	43.57	43.03	kafka-001	15.93
764.279	43.57	180	2018-08-17T14:18:26.065501273Z	70.64	928.926	15.93	42.89	43.2	kafka-001	15.93
772.332	42.89	181	2018-08-17T14:18:33.081300646Z	70.65	626.376	15.93	41.87	43.09	kafka-001	15.93
781.712	41.87	182	2018-08-17T14:18:40.092582062Z	70.65	950.234	15.93	45.41	42.01	kafka-001	15.93
784.587	45.41	183	2018-08-17T14:18:47.105096566Z	70.66	631.143	15.93	45.12	42.41	kafka-001	15.93
772.531	45.12	184	2018-08-17T14:18:54.117098245Z	70.66	626.711	15.93	45.47	43.71	kafka-001	15.93
791.3	45.47	184	2018-08-17T14:19:01.129221815Z	70.67	957.679	15.93	45.03	44.06	kafka-001	15.93
786.451	45.03	185	2018-08-17T14:19:08.145957154Z	70.67	639.606	15.93	45.76	44.3	kafka-001	15.93
797.67	45.76	186	2018-08-17T14:19:15.156729834Z	70.68	960.67	15.93	46.33	44.78	kafka-001	15.93
800.233	46.33	187	2018-08-17T14:19:22.169242565Z	70.68	643.783	15.93	45.49	45.52	kafka-001	15.93
797.68	45.49	188	2018-08-17T14:19:29.180934921Z	70.69	639.412	15.93	45.38	45.53	kafka-001	15.93
811.853	45.38	188	2018-08-17T14:19:36.196147768Z	70.69	979.917	15.93	45.66	45.58	kafka-001	15.93
804.615	45.66	189	2018-08-17T14:19:43.210487005Z	70.7	649.219	15.93	40.94	45.61	kafka-001	15.93
820.172	40.94	190	2018-08-17T14:19:50.222284446Z	70.71	991.036	15.93	44.14	44.93	kafka-001	15.93
819.547	44.14	191	2018-08-17T14:19:57.234373146Z	70.71	655.402	15.93	43.61	44.66	kafka-001	15.93
824.589	43.61	192	2018-08-17T14:20:04.245753574Z	70.72	660.713	15.93	38.25	44.2	kafka-001	15.93
827.554	38.25	192	2018-08-17T14:20:11.256120606Z	70.72	1000.521	15.93	47.37	43.0	kafka-001	15.93
822.715	47.37	193	2018-08-17T14:20:18.268596168Z	70.73	660.671	15.93	47.44	43.33	kafka-001	15.93
837.31	47.44	194	2018-08-17T14:20:25.280514632Z	70.73	1016.487	15.93	48.99	43.63	kafka-001	15.93
833.897	48.99	195	2018-08-17T14:20:32.294434222Z	70.74	669.123	15.93	48.06	44.97	kafka-001	15.93
826.307	48.06	195	2018-08-17T14:20:39.306110079Z	70.75	672.06	15.93	44.07	45.62	kafka-001	15.93
844.964	44.07	196	2018-08-17T14:20:46.318874038Z	70.75	1021.72	15.93	47.59	45.7	kafka-001	15.93
845.423	47.59	197	2018-08-17T14:20:53.335994392Z	70.76	681.581	15.93	42.66	47.25	kafka-001	15.93
848.296	42.66	198	2018-08-17T14:21:00.347706288Z	70.76	1031.554	15.93	50.22	46.47	kafka-001	15.93
856.351	50.22	198	2018-08-17T14:21:07.359649555Z	70.77	687.814	15.93	50.84	46.93	kafka-001	15.93
850.283	50.84	199	2018-08-17T14:21:14.371184263Z	70.77	688.638	15.93	49.37	47.24	kafka-001	15.93
863.734	49.37	200	2018-08-17T14:21:21.383500512Z	70.78	1047.053	15.93	47.86	47.46	kafka-001	15.93
852.127	47.86	201	2018-08-17T14:21:28.394614534Z	70.79	690.071	15.93	47.88	48.09	kafka-001	15.93
870.16	47.88	201	2018-08-17T14:21:35.406533715Z	70.79	1051.193	15.93	49.18	48.14	kafka-001	15.93
862.384	49.18	202	2018-08-17T14:21:42.417711331Z	70.8	698.134	15.93	46.96	49.22	kafka-001	15.93
866.312	46.96	203	2018-08-17T14:21:49.427940075Z	70.8	697.379	15.93	45.3	48.68	kafka-001	15.93
869.178	45.3	204	2018-08-17T14:21:56.438602378Z	70.81	1054.208	15.93	45.25	47.76	kafka-001	15.93
876.859	45.25	204	2018-08-17T14:22:03.446837555Z	70.82	710.647	15.93	46.25	47.07	kafka-001	15.93
880.084	46.25	205	2018-08-17T14:22:10.457367879Z	70.82	1071.596	15.93	51.87	46.8	kafka-001	15.93
879.499	51.87	206	2018-08-17T14:22:17.468976265Z	70.83	707.369	15.93	48.78	47.47	kafka-001	15.93
881.827	48.78	207	2018-08-17T14:22:24.47958385Z	70.84	709.743	15.93	47.48	47.4	kafka-001	15.93
890.56	47.48	207	2018-08-17T14:22:31.489889086Z	70.84	1082.988	15.93	49.1	47.49	kafka-001	15.93
889.685	49.1	208	2018-08-17T14:22:38.501505538Z	70.85	718.258	15.93	51.1	48.12	kafka-001	15.93
898.756	51.1	209	2018-08-17T14:22:45.512525182Z	70.85	1089.19	15.93	51.75	49.1	kafka-001	15.93
896.543	51.75	210	2018-08-17T14:22:52.525036276Z	70.86	725.228	15.93	49.61	50.01	kafka-001	15.93
898.359	49.61	210	2018-08-17T14:22:59.537789211Z	70.86	724.416	15.93	49.21	49.64	kafka-001	15.93
895.428	49.21	211	2018-08-17T14:23:06.550544031Z	70.87	1096.633	15.93	50.04	49.71	kafka-001	15.93
902.835	50.04	212	2018-08-17T14:23:13.562177975Z	70.88	726.604	15.93	47.58	50.14	kafka-001	15.93
913.264	47.58	213	2018-08-17T14:23:20.575878098Z	70.88	1107.677	15.93	52.55	49.88	kafka-001	15.93
912.357	52.55	213	2018-08-17T14:23:27.588589936Z	70.89	732.008	15.93	50.3	50.12	kafka-001	15.93
915.997	50.3	214	2018-08-17T14:23:34.600362171Z	70.89	737.699	15.93	50.79	49.88	kafka-001	15.93
922.67	50.79	215	2018-08-17T14:23:41.609217244Z	70.9	1119.076	15.93	49.21	50.08	kafka-001	15.93
924.299	49.21	215	2018-08-17T14:23:48.619261347Z	70.91	737.285	15.93	51.93	50.08	kafka-001	15.93
932.092	51.93	216	2018-08-17T14:23:55.629844254Z	70.91	1122.206	15.93	51.49	50.39	kafka-001	15.93
922.073	51.49	217	2018-08-17T14:24:02.64165799Z	70.92	745.054	15.93	46.5	51.05	kafka-001	15.93
930.739	46.5	217	2018-08-17T14:24:09.652452604Z	70.93	749.692	15.93	52.38	50.04	kafka-001	15.93
939.268	52.38	218	2018-08-17T14:24:16.663854908Z	70.93	1133.792	15.93	47.63	50.38	kafka-001	15.93
936.087	47.63	219	2018-08-17T14:24:23.676493668Z	70.94	753.512	15.93	51.62	49.86	kafka-001	15.93
945.059	51.62	220	2018-08-17T14:24:30.688307408Z	70.95	1142.052	15.93	60.87	50.26	kafka-001	15.93
937.832	60.87	220	2018-08-17T14:24:37.699708106Z	70.95	759.531	15.93	52.81	51.75	kafka-001	15.93
932.901	52.81	221	2018-08-17T14:24:44.713353503Z	70.96	755.518	15.93	52.74	51.97	kafka-001	15.93
947.482	52.74	222	2018-08-17T14:24:51.723189864Z	70.97	1156.596	15.93	49.17	53.01	kafka-001	15.93
952.885	49.17	222	2018-08-17T14:24:58.734428551Z	70.97	766.64	15.93	53.66	52.47	kafka-001	15.93
959.289	53.66	223	2018-08-17T14:25:05.745230207Z	70.98	1162.296	15.93	41.54	53.48	kafka-001	15.93
946.552	41.54	224	2018-08-17T14:25:12.756019249Z	70.99	767.025	15.93	49.38	51.8	kafka-001	15.93
944.933	49.38	224	2018-08-17T14:25:19.767310967Z	70.99	765.844	15.93	53.07	49.88	kafka-001	15.93
962.122	53.07	225	2018-08-17T14:25:26.778295712Z	71.0	1171.406	15.93	53.83	49.93	kafka-001	15.93
956.203	53.83	226	2018-08-17T14:25:33.787500884Z	71.01	771.291	15.93	47.16	50.11	kafka-001	15.93
964.268	47.16	226	2018-08-17T14:25:40.800431968Z	71.01	1167.907	15.93	53.66	49.77	kafka-001	15.93
968.233	53.66	227	2018-08-17T14:25:47.81205314Z	71.02	784.429	15.93	53.32	49.77	kafka-001	15.93
972.217	53.32	228	2018-08-17T14:25:54.823019509Z	71.03	779.947	15.93	53.08	51.74	kafka-001	15.93
974.768	53.08	228	2018-08-17T14:26:01.832819428Z	71.03	1190.093	15.93	51.57	52.35	kafka-001	15.93
973.131	51.57	229	2018-08-17T14:26:08.845771557Z	71.04	785.432	15.93	53.23	52.1	kafka-001	15.93
983.21	53.23	230	2018-08-17T14:26:15.857155858Z	71.04	1198.154	15.93	55.75	52.0	kafka-001	15.93
984.927	55.75	230	2018-08-17T14:26:22.873991869Z	71.05	786.326	15.93	54.29	53.44	kafka-001	15.93
989.069	54.29	231	2018-08-17T14:26:29.884954898Z	71.06	797.778	15.93	55.1	53.54	kafka-001	15.93
992.612	55.1	232	2018-08-17T14:26:36.895466724Z	71.06	1202.069	15.93	47.85	53.84	kafka-001	15.93
982.407	47.85	232	2018-08-17T14:26:43.908751121Z	71.07	796.175	15.93	57.15	52.97	kafka-001	15.93
994.06	57.15	233	2018-08-17T14:26:50.922746716Z	71.08	1213.412	15.93	48.61	53.9	kafka-001	15.93
976.553	48.61	234	2018-08-17T14:26:57.937059371Z	71.09	800.091	15.93	53.57	53.13	kafka-001	15.93
995.683	53.57	234	2018-08-17T14:27:04.950459006Z	71.09	796.532	15.93	54.16	52.76	kafka-001	15.93
990.39	54.16	235	2018-08-17T14:27:11.963034453Z	71.1	1215.283	15.93	57.02	52.74	kafka-001	15.93
1003.139	57.02	235	2018-08-17T14:27:18.974535807Z	71.11	805.806	15.93	57.31	53.06	kafka-001	15.93
1007.568	57.31	236	2018-08-17T14:27:25.985498418Z	71.11	1230.187	15.93	60.99	54.64	kafka-001	15.93
1004.66	60.99	237	2018-08-17T14:27:32.99818939Z	71.12	810.522	15.93	55.9	55.28	kafka-001	15.93
1009.403	55.9	237	2018-08-17T14:27:40.012770531Z	71.13	813.067	15.93	57.51	56.49	kafka-001	15.93
1019.551	57.51	238	2018-08-17T14:27:47.027208435Z	71.13	1233.034	15.93	53.25	57.15	kafka-001	15.93
1012.065	53.25	239	2018-08-17T14:27:54.040545165Z	71.14	814.542	15.93	58.69	57.0	kafka-001	15.93
1023.3	58.69	239	2018-08-17T14:28:01.054003747Z	71.15	1248.232	15.93	54.38	57.28	kafka-001	15.93
1018.255	54.38	240	2018-08-17T14:28:08.064991929Z	71.15	826.813	15.93	56.11	56.79	kafka-001	15.93
1016.374	56.11	241	2018-08-17T14:28:15.077362264Z	71.16	1249.943	15.93	56.15	55.97	kafka-001	15.93
1014.631	56.15	241	2018-08-17T14:28:22.089381645Z	71.17	822.411	15.93	52.06	56.02	kafka-001	15.93
1009.665	52.06	242	2018-08-17T14:28:29.101132212Z	71.18	825.223	15.93	58.51	55.11	kafka-001	15.93
1032.958	58.51	243	2018-08-17T14:28:36.116945846Z	71.18	1256.292	15.93	58.62	55.98	kafka-001	15.93
1021.785	58.62	243	2018-08-17T14:28:43.129043747Z	71.19	828.62	15.93	53.16	55.97	kafka-001	15.93
1036.728	53.16	244	2018-08-17T14:28:50.14320561Z	71.2	1271.921	15.93	58.84	55.77	kafka-001	15.93
1036.407	58.84	244	2018-08-17T14:28:57.166992826Z	71.21	842.525	15.93	57.0	56.22	kafka-001	15.93
1031.319	57.0	245	2018-08-17T14:29:04.180767954Z	71.21	833.242	15.93	57.36	56.37	kafka-001	15.93
1042.216	57.36	246	2018-08-17T14:29:11.192006094Z	71.22	1274.842	15.93	50.14	57.25	kafka-001	15.93
1044.101	50.14	246	2018-08-17T14:29:18.204668153Z	71.23	847.251	15.93	58.08	55.85	kafka-001	15.93
1043.274	58.08	247	2018-08-17T14:29:25.216158152Z	71.23	1279.938	15.93	58.46	55.76	kafka-001	15.93
1038.943	58.46	248	2018-08-17T14:29:32.228673891Z	71.24	851.427	15.93	63.38	56.65	kafka-001	15.93
1047.065	63.38	248	2018-08-17T14:29:39.241326078Z	71.25	852.884	15.93	58.59	57.4	kafka-001	15.93
1051.094	58.59	249	2018-08-17T14:29:46.254877546Z	71.26	1285.615	15.93	60.57	57.67	kafka-001	15.93
1047.907	60.57	249	2018-08-17T14:29:53.266852291Z	71.26	848.718	15.93	57.35	58.2	kafka-001	15.93
1061.624	57.35	250	2018-08-17T14:30:00.278634536Z	71.27	1299.679	15.93	58.03	59.4	kafka-001	15.93
1066.159	58.03	251	2018-08-17T14:30:07.291782295Z	71.28	861.633	15.93	56.79	59.4	kafka-001	15.93
1049.159	56.79	251	2018-08-17T14:30:14.304072279Z	71.28	846.409	15.93	56.62	59.12	kafka-001	15.93
1057.306	56.62	252	2018-08-17T14:30:21.320769602Z	71.29	1307.176	15.93	58.62	57.99	kafka-001	15.93
1064.641	58.62	252	2018-08-17T14:30:28.333746945Z	71.3	866.647	15.93	60.64	58.0	kafka-001	15.93
1079.052	60.64	253	2018-08-17T14:30:35.347082542Z	71.31	1309.431	15.93	52.08	58.01	kafka-001	15.93
1066.895	52.08	254	2018-08-17T14:30:42.358221803Z	71.31	870.606	15.93	56.94	57.13	kafka-001	15.93
1050.781	56.94	254	2018-08-17T14:30:49.370462483Z	71.32	853.889	15.93	57.04	56.95	kafka-001	15.93
