sensor_count	memory_rss%	net_receive	net_send	container_cpu%	timestamp	host_cpu	host_moving_avg_cpu	memory_active_anon%	name	memory%
0	37.72	395593.296	47820.532	22.37	2018-08-19T10:53:27.411557855Z	0	nan	37.72	cassandra-001	91.86
0	37.72	0.0	0.0	46.89	2018-08-19T10:53:34.420523819Z	22.37	nan	37.72	cassandra-001	91.77
0	37.72	0.0	0.0	47.55	2018-08-19T10:53:41.428269557Z	46.89	nan	37.72	cassandra-001	91.85
0	37.72	0.0	0.0	30.02	2018-08-19T10:53:48.435808681Z	47.55	nan	37.72	cassandra-001	91.97
0	37.72	0.282	0.342	42.72	2018-08-19T10:53:55.44225657Z	30.02	nan	37.72	cassandra-001	91.95
0	37.71	0.0	0.0	19.05	2018-08-19T10:54:02.448864318Z	42.72	31.59	37.71	cassandra-001	91.94
0	37.71	0.0	0.0	58.18	2018-08-19T10:54:09.456143242Z	19.05	34.77	37.71	cassandra-001	92.04
0	37.71	0.0	0.0	32.99	2018-08-19T10:54:16.463384871Z	58.18	40.74	37.71	cassandra-001	91.95
0	37.71	0.0	0.0	60.61	2018-08-19T10:54:23.470357775Z	32.99	38.42	37.71	cassandra-001	92.11
0	37.72	0.282	0.342	32.79	2018-08-19T10:54:30.476680682Z	60.61	40.6	37.72	cassandra-001	91.92
0	37.72	0.0	0.0	18.36	2018-08-19T10:54:37.48370678Z	32.79	41.06	37.72	cassandra-001	91.98
0	37.7	0.0	0.0	3.32	2018-08-19T10:54:44.49244613Z	18.36	37.0	37.7	cassandra-001	92.11
