sensor_count	memory_rss%	net_receive	net_send	container_cpu%	timestamp	host_cpu	host_moving_avg_cpu	memory_active_anon%	name	memory%
104	37.24	263.407	31.716	1.11	2018-08-19T09:14:01.780393897Z	1.39	2.94	37.24	cassandra-001	69.19
105	37.24	132.415	16.365	1.36	2018-08-19T09:14:08.787115614Z	1.11	2.94	37.24	cassandra-001	69.19
106	37.24	265.947	28.968	12.91	2018-08-19T09:14:15.797666526Z	1.36	2.98	37.24	cassandra-001	69.19
108	37.24	135.1	14.358	1.28	2018-08-19T09:14:22.804967052Z	12.91	4.93	37.24	cassandra-001	69.2
109	37.24	135.78	13.83	1.14	2018-08-19T09:14:29.812156136Z	1.28	3.2	37.24	cassandra-001	69.19
110	37.24	268.508	28.305	1.17	2018-08-19T09:14:36.819030432Z	1.14	3.2	37.24	cassandra-001	69.2
111	37.24	140.197	15.69	1.31	2018-08-19T09:14:43.827297025Z	1.17	3.16	37.24	cassandra-001	69.2
112	37.24	279.427	26.904	11.23	2018-08-19T09:14:50.834976971Z	1.31	3.19	37.24	cassandra-001	69.2
114	37.24	142.397	15.042	1.19	2018-08-19T09:14:57.842120514Z	11.23	4.84	37.24	cassandra-001	69.2
115	37.24	144.522	15.306	1.24	2018-08-19T09:15:04.850790396Z	1.19	2.89	37.24	cassandra-001	69.2
116	37.24	288.807	31.587	1.25	2018-08-19T09:15:11.857768662Z	1.24	2.88	37.24	cassandra-001	69.2
117	37.23	147.629	16.242	1.15	2018-08-19T09:15:18.86536706Z	1.25	2.9	37.23	cassandra-001	69.19
118	37.23	294.904	31.44	11.65	2018-08-19T09:15:25.875997148Z	1.15	2.89	37.23	cassandra-001	69.2
119	37.23	145.957	16.452	1.29	2018-08-19T09:15:32.882902374Z	11.65	4.62	37.23	cassandra-001	69.2
121	37.23	148.971	14.511	1.37	2018-08-19T09:15:39.89015385Z	1.29	2.96	37.23	cassandra-001	69.2
122	37.23	303.876	29.022	1.23	2018-08-19T09:15:46.897113434Z	1.37	2.99	37.23	cassandra-001	69.2
123	37.23	154.55	16.332	1.26	2018-08-19T09:15:53.904165631Z	1.23	2.99	37.23	cassandra-001	69.2
124	37.23	309.469	32.716	11.73	2018-08-19T09:16:00.911214646Z	1.26	2.99	37.23	cassandra-001	69.2
125	37.23	156.752	15.565	3.05	2018-08-19T09:16:07.918214409Z	11.73	4.75	37.23	cassandra-001	69.2
126	37.23	157.368	16.806	1.22	2018-08-19T09:16:14.925628436Z	3.05	3.32	37.23	cassandra-001	69.2
127	37.23	308.704	32.146	1.08	2018-08-19T09:16:21.932726621Z	1.22	3.31	37.23	cassandra-001	69.2
128	37.23	153.072	13.162	1.28	2018-08-19T09:16:28.941668976Z	1.08	3.26	37.23	cassandra-001	69.2
129	37.23	322.311	33.701	13.8	2018-08-19T09:16:35.950023348Z	1.28	3.27	37.23	cassandra-001	69.2
130	37.23	163.496	16.844	1.21	2018-08-19T09:16:42.959150819Z	13.8	5.36	37.23	cassandra-001	69.21
131	37.23	162.736	18.124	1.13	2018-08-19T09:16:49.969018982Z	1.21	3.61	37.23	cassandra-001	69.2
132	37.23	333.346	33.884	1.2	2018-08-19T09:16:56.97586268Z	1.13	3.29	37.23	cassandra-001	69.21
133	37.23	167.188	16.988	1.23	2018-08-19T09:17:03.982361546Z	1.2	3.28	37.23	cassandra-001	69.21
134	37.23	339.743	35.743	14.76	2018-08-19T09:17:10.989573097Z	1.23	3.31	37.23	cassandra-001	69.21
135	37.23	165.415	16.908	1.21	2018-08-19T09:17:18.000926184Z	14.76	5.55	37.23	cassandra-001	69.21
136	37.23	172.047	16.802	1.39	2018-08-19T09:17:25.009768033Z	1.21	3.46	37.23	cassandra-001	69.21
137	37.23	343.894	36.322	1.22	2018-08-19T09:17:32.018270202Z	1.39	3.49	37.23	cassandra-001	69.21
138	37.23	164.295	17.355	1.22	2018-08-19T09:17:39.025342847Z	1.22	3.5	37.23	cassandra-001	69.21
139	37.24	346.543	34.644	14.18	2018-08-19T09:17:46.033091835Z	1.22	3.5	37.24	cassandra-001	66.83
140	37.24	175.753	20.034	1.24	2018-08-19T09:17:53.041950123Z	14.18	5.66	37.24	cassandra-001	66.83
141	37.24	178.641	16.8	1.17	2018-08-19T09:18:00.049100973Z	1.24	3.41	37.24	cassandra-001	66.83
143	37.24	348.309	36.423	1.3	2018-08-19T09:18:07.056844705Z	1.17	3.4	37.24	cassandra-001	66.83
144	37.24	178.969	15.598	1.14	2018-08-19T09:18:14.067735967Z	1.3	3.39	37.24	cassandra-001	66.83
145	37.24	360.928	38.534	12.98	2018-08-19T09:18:21.076367867Z	1.14	3.37	37.24	cassandra-001	66.83
145	37.24	179.073	22.738	1.16	2018-08-19T09:18:28.084323263Z	12.98	5.33	37.24	cassandra-001	66.83
146	37.24	323.997	37.916	9.04	2018-08-19T09:18:35.091468884Z	1.16	3.16	37.24	cassandra-001	66.83
147	37.23	238.132	27.445	1.36	2018-08-19T09:18:42.097944236Z	9.04	4.46	37.23	cassandra-001	66.82
148	37.23	187.244	22.46	1.35	2018-08-19T09:18:49.10656466Z	1.36	4.5	37.23	cassandra-001	66.82
149	37.23	368.974	44.206	21.83	2018-08-19T09:18:56.112425467Z	1.35	4.5	37.23	cassandra-001	66.82
150	37.23	189.729	22.05	1.27	2018-08-19T09:19:03.120630528Z	21.83	7.95	37.23	cassandra-001	66.82
151	37.23	382.604	43.821	15.57	2018-08-19T09:19:10.127842001Z	1.27	6.0	37.23	cassandra-001	66.82
152	37.23	189.858	15.7	1.2	2018-08-19T09:19:17.135608876Z	15.57	8.4	37.23	cassandra-001	66.82
153	37.23	195.145	22.986	1.23	2018-08-19T09:19:24.142872556Z	1.2	7.1	37.23	cassandra-001	66.83
154	37.23	382.191	34.672	1.11	2018-08-19T09:19:31.149998827Z	1.23	7.07	37.23	cassandra-001	66.83
155	37.23	192.334	18.721	2.98	2018-08-19T09:19:38.157995501Z	1.11	7.03	37.23	cassandra-001	66.83
156	37.23	385.244	38.076	17.68	2018-08-19T09:19:45.165160221Z	2.98	3.89	37.23	cassandra-001	66.83
157	37.23	191.829	22.364	1.22	2018-08-19T09:19:52.172096422Z	17.68	6.63	37.23	cassandra-001	66.83
158	37.23	195.958	20.872	1.15	2018-08-19T09:19:59.179426367Z	1.22	4.24	37.23	cassandra-001	66.83
159	37.23	398.909	37.585	2.61	2018-08-19T09:20:06.186484119Z	1.15	4.23	37.23	cassandra-001	66.83
160	37.23	200.161	18.957	1.15	2018-08-19T09:20:13.197137122Z	2.61	4.46	37.23	cassandra-001	66.83
161	37.23	396.851	37.716	16.7	2018-08-19T09:20:20.205680708Z	1.15	4.46	37.23	cassandra-001	66.83
161	37.23	197.772	15.63	1.06	2018-08-19T09:20:27.215379593Z	16.7	6.75	37.23	cassandra-001	66.84
162	37.23	201.868	17.016	1.23	2018-08-19T09:20:34.221649538Z	1.06	3.98	37.23	cassandra-001	66.83
163	37.23	400.375	41.541	1.22	2018-08-19T09:20:41.227924089Z	1.23	3.98	37.23	cassandra-001	66.84
164	37.23	203.815	17.398	1.14	2018-08-19T09:20:48.237380603Z	1.22	3.99	37.23	cassandra-001	66.84
165	37.25	412.497	42.306	31.31	2018-08-19T09:20:55.245472677Z	1.14	3.75	37.25	cassandra-001	66.87
166	37.24	204.884	22.176	3.81	2018-08-19T09:21:02.252491168Z	31.31	8.78	37.24	cassandra-001	66.86
167	37.23	208.573	20.631	3.42	2018-08-19T09:21:09.260664762Z	3.81	6.63	37.23	cassandra-001	66.86
168	37.24	406.8	38.148	5.75	2018-08-19T09:21:16.268328486Z	3.42	7.02	37.24	cassandra-001	66.89
169	37.24	203.214	22.11	5.22	2018-08-19T09:21:23.277277656Z	5.75	7.78	37.24	cassandra-001	66.91
169	37.23	404.431	41.514	28.65	2018-08-19T09:21:30.286062121Z	5.22	8.44	37.23	cassandra-001	66.92
170	37.23	205.789	19.245	12.76	2018-08-19T09:21:37.294428416Z	28.65	13.03	37.23	cassandra-001	66.96
171	37.3	208.185	21.186	23.12	2018-08-19T09:21:44.300455396Z	12.76	9.94	37.3	cassandra-001	67.05
172	37.23	412.457	37.224	10.43	2018-08-19T09:21:51.307463721Z	23.12	13.15	37.23	cassandra-001	67.02
173	37.23	211.217	24.552	11.77	2018-08-19T09:21:58.31652035Z	10.43	14.32	37.23	cassandra-001	67.06
174	37.24	414.201	41.052	24.79	2018-08-19T09:22:05.326571381Z	11.77	15.32	37.24	cassandra-001	66.75
174	37.24	206.989	22.017	13.13	2018-08-19T09:22:12.33565818Z	24.79	18.59	37.24	cassandra-001	66.8
175	37.24	208.981	22.704	14.43	2018-08-19T09:22:19.345460482Z	13.13	16.0	37.24	cassandra-001	66.85
176	37.24	417.519	46.53	26.59	2018-08-19T09:22:26.353790983Z	14.43	16.28	37.24	cassandra-001	66.92
177	37.24	207.572	19.536	19.79	2018-08-19T09:22:33.362429756Z	26.59	16.86	37.24	cassandra-001	66.98
178	37.24	415.469	42.873	34.35	2018-08-19T09:22:40.369365745Z	19.79	18.42	37.24	cassandra-001	67.04
179	37.25	209.241	21.516	25.73	2018-08-19T09:22:47.37681723Z	34.35	22.18	37.25	cassandra-001	67.12
179	37.25	207.046	21.648	20.74	2018-08-19T09:22:54.383785269Z	25.73	22.34	37.25	cassandra-001	67.2
180	37.25	409.097	36.168	33.07	2018-08-19T09:23:01.390423795Z	20.74	23.6	37.25	cassandra-001	67.28
181	37.23	204.807	19.245	19.6	2018-08-19T09:23:08.397472772Z	33.07	26.71	37.23	cassandra-001	67.35
182	37.23	412.178	42.306	36.08	2018-08-19T09:23:15.4048387Z	19.6	25.55	37.23	cassandra-001	67.44
183	37.24	208.352	21.252	29.07	2018-08-19T09:23:22.412822468Z	36.08	28.26	37.24	cassandra-001	67.54
183	37.24	206.032	18.084	24.05	2018-08-19T09:23:29.42100692Z	29.07	27.38	37.24	cassandra-001	67.63
184	37.23	415.228	39.507	25.9	2018-08-19T09:23:36.427740825Z	24.05	27.1	37.23	cassandra-001	67.73
185	37.23	208.191	22.11	32.62	2018-08-19T09:23:43.436440547Z	25.9	27.96	37.23	cassandra-001	67.83
186	37.23	413.328	38.676	36.06	2018-08-19T09:23:50.445511646Z	32.62	27.89	37.23	cassandra-001	68.7
186	37.24	207.687	21.912	34.44	2018-08-19T09:23:57.453292017Z	36.06	30.63	37.24	cassandra-001	68.82
186	37.24	207.942	20.394	27.59	2018-08-19T09:24:04.46049337Z	34.44	30.36	37.24	cassandra-001	68.94
187	37.24	413.757	46.173	25.78	2018-08-19T09:24:11.467124366Z	27.59	30.11	37.24	cassandra-001	69.05
187	37.24	207.664	22.374	27.4	2018-08-19T09:24:18.476095736Z	25.78	30.4	37.24	cassandra-001	69.17
188	37.24	413.346	43.758	49.15	2018-08-19T09:24:25.486229399Z	27.4	30.65	37.24	cassandra-001	69.28
189	37.24	207.03	18.282	33.46	2018-08-19T09:24:32.494123649Z	49.15	33.4	37.24	cassandra-001	69.41
190	37.24	208.71	21.027	30.95	2018-08-19T09:24:39.501625749Z	33.46	32.97	37.24	cassandra-001	69.54
190	37.25	414.144	41.184	29.9	2018-08-19T09:24:46.509228427Z	30.95	32.39	37.25	cassandra-001	69.68
191	37.25	206.391	21.12	39.32	2018-08-19T09:24:53.515956865Z	29.9	32.77	37.25	cassandra-001	70.52
192	37.26	410.557	48.642	81.86	2018-08-19T09:25:00.525405141Z	39.32	35.03	37.26	cassandra-001	72.34
193	37.25	209.21	22.875	76.78	2018-08-19T09:25:07.532046993Z	81.86	44.11	37.25	cassandra-001	74.17
193	37.25	207.291	20.988	29.23	2018-08-19T09:25:14.541532981Z	76.78	48.71	37.25	cassandra-001	71.55
194	37.25	413.212	39.798	42.35	2018-08-19T09:25:21.550961876Z	29.23	48.01	37.25	cassandra-001	71.7
195	37.25	208.041	19.734	32.56	2018-08-19T09:25:28.560116361Z	42.35	49.91	37.25	cassandra-001	71.85
196	37.25	411.977	47.19	46.32	2018-08-19T09:25:35.566899988Z	32.56	50.35	37.25	cassandra-001	72.01
196	37.25	207.884	21.357	47.49	2018-08-19T09:25:42.572772483Z	46.32	51.52	37.25	cassandra-001	72.86
197	37.25	207.757	20.856	44.42	2018-08-19T09:25:49.580865286Z	47.49	45.79	37.25	cassandra-001	73.03
198	37.25	410.874	38.412	35.22	2018-08-19T09:25:56.589148371Z	44.42	40.4	37.25	cassandra-001	73.2
199	37.28	208.594	23.298	41.91	2018-08-19T09:26:03.596482068Z	35.22	41.39	37.28	cassandra-001	73.39
199	37.27	412.084	38.187	53.24	2018-08-19T09:26:10.60243441Z	41.91	41.32	37.27	cassandra-001	73.56
200	37.33	204.629	16.5	61.57	2018-08-19T09:26:17.608382597Z	53.24	44.77	37.33	cassandra-001	73.81
201	37.35	204.699	18.942	38.04	2018-08-19T09:26:24.614485159Z	61.57	47.31	37.35	cassandra-001	74.66
202	37.34	410.819	34.254	41.34	2018-08-19T09:26:31.621526604Z	38.04	45.73	37.31	cassandra-001	74.84
202	37.34	205.19	19.113	42.79	2018-08-19T09:26:38.633739538Z	41.34	45.22	37.34	cassandra-001	75.05
203	37.35	414.709	39.798	58.65	2018-08-19T09:26:45.641002149Z	42.79	46.48	37.35	cassandra-001	75.25
204	37.38	207.709	22.242	44.49	2018-08-19T09:26:52.647625849Z	58.65	49.27	37.38	cassandra-001	75.48
205	37.38	208.615	21.145	63.83	2018-08-19T09:26:59.656380067Z	44.49	47.81	37.38	cassandra-001	74.5
205	37.38	413.973	37.659	50.7	2018-08-19T09:27:06.663681514Z	63.83	48.19	37.38	cassandra-001	74.71
206	37.38	202.65	20.13	61.32	2018-08-19T09:27:13.671634597Z	50.7	50.3	37.38	cassandra-001	74.92
207	37.38	406.692	36.696	62.99	2018-08-19T09:27:20.68041344Z	61.32	53.63	37.38	cassandra-001	75.14
207	37.37	205.465	19.206	61.33	2018-08-19T09:27:27.689292784Z	62.99	57.0	37.37	cassandra-001	75.35
208	37.39	207.188	19.932	57.98	2018-08-19T09:27:34.696293133Z	61.33	57.44	37.39	cassandra-001	76.47
209	37.37	413.123	39.111	48.35	2018-08-19T09:27:41.705148049Z	57.98	59.69	37.37	cassandra-001	76.67
210	37.37	209.368	24.75	57.37	2018-08-19T09:27:48.712366576Z	48.35	57.11	37.37	cassandra-001	76.91
210	37.37	419.583	47.586	62.33	2018-08-19T09:27:55.720600095Z	57.37	58.22	37.37	cassandra-001	77.14
211	37.45	205.062	17.82	62.57	2018-08-19T09:28:02.728971587Z	62.33	58.39	37.45	cassandra-001	77.46
212	37.45	205.698	18.123	46.52	2018-08-19T09:28:09.735484981Z	62.57	58.32	37.45	cassandra-001	77.71
212	37.46	408.417	42.504	57.87	2018-08-19T09:28:16.74174778Z	46.52	55.85	37.46	cassandra-001	77.95
213	37.45	206.462	19.206	53.76	2018-08-19T09:28:23.748171584Z	57.87	55.84	37.45	cassandra-001	78.2
214	37.45	417.964	44.286	117.77	2018-08-19T09:28:30.755887688Z	53.76	56.74	37.45	cassandra-001	80.03
215	37.45	206.917	20.697	89.6	2018-08-19T09:28:37.763020026Z	117.77	66.8	37.45	cassandra-001	81.69
215	37.5	207.381	18.678	94.41	2018-08-19T09:28:44.769995745Z	89.6	71.35	37.5	cassandra-001	83.42
216	37.58	415.515	39.798	88.75	2018-08-19T09:28:51.777154067Z	94.41	76.66	37.58	cassandra-001	85.17
217	37.58	207.354	20.328	67.3	2018-08-19T09:28:58.785308162Z	88.75	83.69	37.58	cassandra-001	80.87
217	37.62	413.443	38.214	71.01	2018-08-19T09:29:05.79151078Z	67.3	85.26	37.62	cassandra-001	81.19
218	37.61	207.177	19.377	55.59	2018-08-19T09:29:12.799429747Z	71.01	88.14	37.61	cassandra-001	81.45
219	37.62	207.795	20.658	52.92	2018-08-19T09:29:19.806288721Z	55.59	77.78	37.62	cassandra-001	82.95
219	37.62	414.604	42.636	71.72	2018-08-19T09:29:26.813181678Z	52.92	71.66	37.62	cassandra-001	83.23
220	37.59	202.037	19.272	63.6	2018-08-19T09:29:33.819757391Z	71.72	67.88	37.59	cassandra-001	83.48
221	37.59	413.097	39.507	76.69	2018-08-19T09:29:40.827105605Z	63.6	63.69	37.59	cassandra-001	83.78
221	37.63	207.147	19.8	62.94	2018-08-19T09:29:47.833747068Z	76.69	65.26	37.63	cassandra-001	84.11
222	37.7	204.723	18.084	61.31	2018-08-19T09:29:54.843135056Z	62.94	63.91	37.7	cassandra-001	84.47
223	37.69	415.347	45.078	132.92	2018-08-19T09:30:01.849506836Z	61.31	64.86	37.66	cassandra-001	85.45
223	37.68	210.489	24.129	60.4	2018-08-19T09:30:08.858237693Z	132.92	78.2	37.68	cassandra-001	86.23
224	37.68	419.818	46.477	80.17	2018-08-19T09:30:15.867011205Z	60.4	76.31	37.68	cassandra-001	86.54
225	37.68	204.18	20.737	59.68	2018-08-19T09:30:22.873343245Z	80.17	79.07	37.68	cassandra-001	86.84
225	37.68	206.109	22.374	65.78	2018-08-19T09:30:29.88026445Z	59.68	76.24	37.68	cassandra-001	87.16
226	37.7	413.866	45.077	62.18	2018-08-19T09:30:36.888021993Z	65.78	76.71	37.7	cassandra-001	87.5
227	37.73	206.744	23.641	70.44	2018-08-19T09:30:43.897939093Z	62.18	76.85	37.73	cassandra-001	88.99
227	37.73	413.858	47.19	73.07	2018-08-19T09:30:50.904524577Z	70.44	66.44	37.73	cassandra-001	89.31
228	37.73	206.871	22.11	63.43	2018-08-19T09:30:57.91194279Z	73.07	68.55	37.73	cassandra-001	89.65
229	37.73	206.731	22.176	60.15	2018-08-19T09:31:04.918921399Z	63.43	65.76	37.73	cassandra-001	89.97
229	37.73	416.201	43.731	62.32	2018-08-19T09:31:11.926115533Z	60.15	65.84	37.73	cassandra-001	90.3
230	37.73	208.301	21.252	65.28	2018-08-19T09:31:18.932962655Z	62.32	65.26	37.73	cassandra-001	90.64
231	37.74	417.807	43.098	118.74	2018-08-19T09:31:25.943772023Z	65.28	65.78	37.74	cassandra-001	92.5
231	37.74	207.762	20.064	101.09	2018-08-19T09:31:32.95096085Z	118.74	73.83	37.74	cassandra-001	92.42
232	37.74	207.849	22.347	111.74	2018-08-19T09:31:39.957761345Z	101.09	78.5	37.74	cassandra-001	92.51
233	37.72	412.56	46.2	37.51	2018-08-19T09:31:46.964180767Z	111.74	86.55	37.72	cassandra-001	92.4
233	37.71	207.743	24.948	53.97	2018-08-19T09:31:53.97040143Z	37.51	82.78	37.71	cassandra-001	88.08
234	37.71	414.272	45.936	79.0	2018-08-19T09:32:00.976729862Z	53.97	81.39	37.71	cassandra-001	89.54
235	37.72	204.114	21.027	69.84	2018-08-19T09:32:07.9845977Z	79.0	83.68	37.72	cassandra-001	89.9
235	37.72	207.484	20.46	92.79	2018-08-19T09:32:14.992072597Z	69.84	75.52	37.72	cassandra-001	90.26
236	37.71	418.478	46.134	58.85	2018-08-19T09:32:21.999249273Z	92.79	74.14	37.71	cassandra-001	90.61
237	37.71	205.941	18.15	114.4	2018-08-19T09:32:29.006231563Z	58.85	65.33	37.71	cassandra-001	92.06
237	37.72	411.599	36.168	73.67	2018-08-19T09:32:36.023583232Z	114.4	78.14	37.72	cassandra-001	92.44
238	37.72	207.341	21.753	64.78	2018-08-19T09:32:43.029390447Z	73.67	81.42	37.72	cassandra-001	92.5
238	37.71	203.397	16.236	73.61	2018-08-19T09:32:50.036597533Z	64.78	79.05	37.71	cassandra-001	92.58
239	37.71	411.041	36.432	94.58	2018-08-19T09:32:57.044732034Z	73.61	79.68	37.71	cassandra-001	92.35
240	37.71	207.718	20.196	73.31	2018-08-19T09:33:04.052259788Z	94.58	79.98	37.71	cassandra-001	92.5
240	37.72	413.366	40.233	86.72	2018-08-19T09:33:11.060087955Z	73.31	82.39	37.72	cassandra-001	92.32
241	37.7	207.016	19.602	68.23	2018-08-19T09:33:18.066452085Z	86.72	77.78	37.7	cassandra-001	92.39
242	37.7	256.697	24.709	80.17	2018-08-19T09:33:25.077552466Z	68.23	76.87	37.7	cassandra-001	92.47
242	37.7	369.143	40.829	117.44	2018-08-19T09:33:32.083985626Z	80.17	79.44	37.7	cassandra-001	92.57
243	37.7	207.009	17.661	103.23	2018-08-19T09:33:39.090999223Z	117.44	86.74	37.7	cassandra-001	92.35
243	37.7	417.381	44.022	103.94	2018-08-19T09:33:46.096083347Z	103.23	88.18	37.7	cassandra-001	92.57
244	37.71	207.297	19.668	90.53	2018-08-19T09:33:53.101836669Z	103.94	93.29	37.71	cassandra-001	92.49
245	37.66	372.801	41.596	101.93	2018-08-19T09:34:00.109050465Z	90.53	93.92	37.66	cassandra-001	88.97
245	37.68	254.094	27.743	102.69	2018-08-19T09:34:07.11556787Z	101.93	99.54	37.68	cassandra-001	91.49
246	37.67	207.562	20.064	108.44	2018-08-19T09:34:14.122076547Z	102.69	103.29	37.67	cassandra-001	92.39
246	37.67	412.572	39.798	120.35	2018-08-19T09:34:21.128462562Z	108.44	101.79	37.67	cassandra-001	92.51
247	37.67	205.234	22.308	97.02	2018-08-19T09:34:28.139087362Z	120.35	104.65	37.67	cassandra-001	91.92
247	37.67	409.525	35.64	115.38	2018-08-19T09:34:35.144804606Z	97.02	103.49	37.67	cassandra-001	92.35
247	37.67	209.382	21.687	119.09	2018-08-19T09:34:42.151941554Z	115.38	107.64	37.67	cassandra-001	92.6
247	37.67	208.577	20.856	161.07	2018-08-19T09:34:49.158805641Z	119.09	110.5	37.67	cassandra-001	92.54
247	37.67	415.021	44.814	112.6	2018-08-19T09:34:56.166207352Z	161.07	120.22	37.67	cassandra-001	92.45
247	37.67	210.852	22.506	90.88	2018-08-19T09:35:03.176216372Z	112.6	120.92	37.67	cassandra-001	92.43
