sensor_count	memory_rss%	net_receive	net_send	container_cpu%	timestamp	host_cpu	host_moving_avg_cpu	memory_active_anon%	name	memory%
64	36.86	159.556	16.7	7.29	2018-08-19T07:20:25.979018211Z	1.25	2.48	36.86	cassandra-001	83.75
66	36.86	81.84	7.722	1.24	2018-08-19T07:20:32.986748323Z	7.29	3.46	36.86	cassandra-001	83.74
68	36.86	84.094	8.936	1.28	2018-08-19T07:20:39.993354974Z	1.24	2.31	36.86	cassandra-001	83.74
70	36.86	163.396	16.629	1.29	2018-08-19T07:20:47.002437958Z	1.28	2.3	36.86	cassandra-001	83.75
71	36.86	88.033	9.37	1.29	2018-08-19T07:20:54.009847853Z	1.29	2.31	36.86	cassandra-001	83.75
73	36.86	183.356	20.864	9.27	2018-08-19T07:21:01.018014366Z	1.29	2.27	36.86	cassandra-001	83.75
75	36.86	91.631	8.524	3.36	2018-08-19T07:21:08.028587199Z	9.27	3.61	36.86	cassandra-001	83.75
76	36.86	95.722	10.859	1.17	2018-08-19T07:21:15.035599216Z	3.36	2.96	36.86	cassandra-001	83.75
78	36.85	196.817	23.962	1.44	2018-08-19T07:21:22.042850603Z	1.17	2.94	36.85	cassandra-001	83.74
80	36.85	96.388	7.598	1.31	2018-08-19T07:21:29.050710684Z	1.44	2.97	36.85	cassandra-001	83.74
81	36.85	195.956	21.94	9.22	2018-08-19T07:21:36.057542648Z	1.31	2.97	36.85	cassandra-001	83.74
83	36.85	103.787	12.427	1.54	2018-08-19T07:21:43.066946581Z	9.22	4.3	36.85	cassandra-001	83.75
84	36.85	209.22	20.96	8.45	2018-08-19T07:21:50.075875928Z	1.54	3.01	36.85	cassandra-001	83.74
86	36.85	106.142	9.43	1.37	2018-08-19T07:21:57.085630005Z	8.45	3.86	36.85	cassandra-001	83.74
87	36.85	109.044	11.832	1.22	2018-08-19T07:22:04.093363201Z	1.37	3.89	36.85	cassandra-001	83.75
89	36.85	220.766	23.913	2.98	2018-08-19T07:22:11.100047186Z	1.22	3.85	36.85	cassandra-001	83.75
90	36.85	112.375	11.976	1.35	2018-08-19T07:22:18.108361678Z	2.98	4.13	36.85	cassandra-001	83.75
91	36.85	220.529	20.532	11.08	2018-08-19T07:22:25.117196673Z	1.35	2.82	36.85	cassandra-001	83.75
93	36.85	115.991	11.592	1.48	2018-08-19T07:22:32.130470666Z	11.08	4.41	36.85	cassandra-001	83.75
94	36.85	115.972	11.948	1.3	2018-08-19T07:22:39.13980553Z	1.48	3.25	36.85	cassandra-001	83.75
96	36.85	234.689	19.459	1.23	2018-08-19T07:22:46.149378022Z	1.3	3.24	36.85	cassandra-001	83.75
97	36.85	119.496	10.574	1.4	2018-08-19T07:22:53.155799205Z	1.23	3.24	36.85	cassandra-001	83.74
98	36.85	240.198	23.14	11.44	2018-08-19T07:23:00.164142858Z	1.4	2.97	36.85	cassandra-001	83.75
100	36.85	123.573	12.104	3.04	2018-08-19T07:23:07.171999345Z	11.44	4.66	36.85	cassandra-001	83.75
101	36.85	125.762	13.687	1.35	2018-08-19T07:23:14.179116305Z	3.04	3.32	36.85	cassandra-001	83.75
102	36.85	249.87	25.394	1.32	2018-08-19T07:23:21.187444024Z	1.35	3.29	36.85	cassandra-001	83.75
104	36.85	128.888	10.888	1.27	2018-08-19T07:23:28.195044149Z	1.32	3.3	36.85	cassandra-001	83.75
105	36.88	256.405	23.518	16.38	2018-08-19T07:23:35.201690523Z	1.27	3.3	36.88	cassandra-001	83.78
106	36.89	131.702	11.771	1.49	2018-08-19T07:23:42.211075384Z	16.38	5.8	36.86	cassandra-001	83.79
107	36.88	126.886	12.154	1.3	2018-08-19T07:23:49.218745815Z	1.49	4.14	36.88	cassandra-001	83.78
109	36.88	263.376	22.604	1.18	2018-08-19T07:23:56.226361631Z	1.3	3.85	36.88	cassandra-001	83.78
110	36.88	134.627	10.714	1.41	2018-08-19T07:24:03.239674101Z	1.18	3.82	36.88	cassandra-001	83.78
111	36.88	275.949	25.506	12.76	2018-08-19T07:24:10.247191927Z	1.41	3.84	36.88	cassandra-001	83.79
112	36.88	140.373	14.237	1.23	2018-08-19T07:24:17.257077464Z	12.76	5.75	36.88	cassandra-001	83.79
113	36.88	141.307	13.432	1.13	2018-08-19T07:24:24.264819449Z	1.23	3.23	36.88	cassandra-001	83.79
115	36.89	278.242	27.8	4.49	2018-08-19T07:24:31.27263745Z	1.13	3.17	36.89	cassandra-001	83.8
116	36.88	140.992	14.236	1.19	2018-08-19T07:24:38.280456482Z	4.49	3.7	36.88	cassandra-001	83.79
117	36.88	294.525	32.391	11.8	2018-08-19T07:24:45.287626683Z	1.19	3.7	36.88	cassandra-001	83.79
118	36.88	148.412	15.542	1.25	2018-08-19T07:24:52.295441799Z	11.8	5.43	36.88	cassandra-001	83.79
119	36.88	147.639	14.842	1.13	2018-08-19T07:24:59.30200113Z	1.25	3.52	36.88	cassandra-001	83.79
120	36.88	300.923	31.148	1.92	2018-08-19T07:25:06.309086187Z	1.13	3.5	36.88	cassandra-001	83.79
122	36.88	149.808	15.223	1.24	2018-08-19T07:25:13.314861731Z	1.92	3.63	36.88	cassandra-001	83.79
123	36.88	304.961	34.618	14.27	2018-08-19T07:25:20.321135017Z	1.24	3.09	36.88	cassandra-001	83.79
124	36.88	153.473	17.942	1.21	2018-08-19T07:25:27.328777863Z	14.27	5.27	36.88	cassandra-001	83.79
125	36.88	151.939	16.582	1.24	2018-08-19T07:25:34.336237008Z	1.21	3.5	36.88	cassandra-001	83.79
126	36.88	318.73	36.819	1.4	2018-08-19T07:25:41.345667354Z	1.24	3.5	36.88	cassandra-001	83.79
127	36.88	160.388	16.106	1.24	2018-08-19T07:25:48.352646532Z	1.4	3.55	36.88	cassandra-001	83.8
128	36.88	320.687	34.402	15.78	2018-08-19T07:25:55.360039858Z	1.24	3.43	36.88	cassandra-001	83.8
129	36.88	162.264	18.27	1.33	2018-08-19T07:26:02.369744865Z	15.78	5.86	36.88	cassandra-001	83.8
130	36.88	164.495	17.174	1.24	2018-08-19T07:26:09.377171468Z	1.33	3.7	36.88	cassandra-001	83.8
132	36.88	329.15	38.029	1.06	2018-08-19T07:26:16.386627744Z	1.24	3.7	36.88	cassandra-001	83.8
133	36.88	165.73	21.08	1.24	2018-08-19T07:26:23.394683573Z	1.06	3.67	36.88	cassandra-001	83.8
134	36.88	331.074	36.576	15.73	2018-08-19T07:26:30.402191117Z	1.24	3.65	36.88	cassandra-001	83.8
135	36.88	170.702	21.594	2.51	2018-08-19T07:26:37.411103996Z	15.73	6.06	36.88	cassandra-001	83.8
136	36.88	169.617	19.283	1.2	2018-08-19T07:26:44.420006244Z	2.51	3.85	36.88	cassandra-001	83.8
137	36.88	346.333	39.636	1.22	2018-08-19T07:26:51.426552954Z	1.2	3.83	36.88	cassandra-001	83.8
138	36.88	171.748	17.184	1.21	2018-08-19T07:26:58.433497063Z	1.22	3.83	36.88	cassandra-001	83.81
139	36.88	346.642	37.126	18.39	2018-08-19T07:27:05.441176539Z	1.21	3.85	36.88	cassandra-001	83.81
140	36.88	175.948	20.245	1.29	2018-08-19T07:27:12.450536941Z	18.39	6.71	36.88	cassandra-001	83.81
141	36.88	175.6	19.44	1.24	2018-08-19T07:27:19.4590251Z	1.29	4.3	36.88	cassandra-001	83.81
142	36.88	351.95	38.272	1.29	2018-08-19T07:27:26.467096744Z	1.24	4.09	36.88	cassandra-001	83.81
143	36.88	173.253	19.558	1.36	2018-08-19T07:27:33.478474111Z	1.29	4.11	36.88	cassandra-001	83.81
144	36.88	357.495	34.692	16.56	2018-08-19T07:27:40.487866772Z	1.36	4.13	36.88	cassandra-001	83.81
145	36.88	179.438	16.376	1.22	2018-08-19T07:27:47.495761671Z	16.56	6.69	36.88	cassandra-001	83.81
146	36.88	183.92	19.504	1.12	2018-08-19T07:27:54.504243752Z	1.22	3.83	36.88	cassandra-001	83.81
147	36.88	363.854	34.638	1.18	2018-08-19T07:28:01.51098858Z	1.12	3.8	36.88	cassandra-001	83.81
148	36.88	183.525	15.596	1.36	2018-08-19T07:28:08.521754617Z	1.18	3.79	36.88	cassandra-001	83.81
149	36.88	374.286	37.909	14.9	2018-08-19T07:28:15.531122645Z	1.36	3.8	36.88	cassandra-001	83.82
150	36.88	188.884	22.776	1.29	2018-08-19T07:28:22.538183645Z	14.9	6.06	36.88	cassandra-001	83.82
151	36.88	184.868	22.01	1.26	2018-08-19T07:28:29.547155969Z	1.29	3.51	36.88	cassandra-001	83.82
152	36.88	385.001	46.316	1.23	2018-08-19T07:28:36.555630389Z	1.26	3.52	36.88	cassandra-001	83.82
153	36.88	193.817	22.563	1.0	2018-08-19T07:28:43.561799413Z	1.23	3.54	36.88	cassandra-001	83.83
154	36.88	383.569	44.11	14.6	2018-08-19T07:28:50.569481562Z	1.0	3.51	36.88	cassandra-001	83.83
155	36.88	198.466	23.632	1.31	2018-08-19T07:28:57.576128368Z	14.6	5.71	36.88	cassandra-001	83.83
156	36.88	188.695	13.758	1.45	2018-08-19T07:29:04.584578917Z	1.31	3.45	36.88	cassandra-001	83.83
157	36.88	394.575	40.385	1.29	2018-08-19T07:29:11.591615784Z	1.45	3.47	36.88	cassandra-001	83.83
158	36.88	197.817	19.42	1.33	2018-08-19T07:29:18.598419652Z	1.29	3.48	36.88	cassandra-001	83.83
158	36.88	390.841	35.83	15.51	2018-08-19T07:29:25.606175958Z	1.33	3.5	36.88	cassandra-001	83.83
159	36.95	202.559	24.158	1.09	2018-08-19T07:29:32.613259661Z	15.51	5.91	36.92	cassandra-001	83.9
160	36.95	199.187	18.218	1.13	2018-08-19T07:29:39.622879055Z	1.09	3.66	36.95	cassandra-001	83.9
161	37.01	401.327	34.613	1.13	2018-08-19T07:29:46.630476291Z	1.13	3.63	37.01	cassandra-001	83.97
162	37.02	201.022	16.422	1.25	2018-08-19T07:29:53.640954965Z	1.13	3.58	36.99	cassandra-001	83.98
163	37.02	396.047	35.932	17.84	2018-08-19T07:30:00.648303147Z	1.25	3.57	37.02	cassandra-001	83.98
164	37.02	204.1	19.444	3.07	2018-08-19T07:30:07.655973094Z	17.84	6.32	37.02	cassandra-001	83.98
165	37.03	204.903	19.311	1.31	2018-08-19T07:30:14.662258618Z	3.07	4.25	37.03	cassandra-001	83.99
166	37.01	409.82	34.98	2.65	2018-08-19T07:30:21.668950897Z	1.31	4.29	37.01	cassandra-001	83.98
167	37.01	204.947	15.708	4.13	2018-08-19T07:30:28.677627559Z	2.65	4.54	37.01	cassandra-001	83.98
167	37.03	413.347	41.382	19.7	2018-08-19T07:30:35.684157296Z	4.13	5.04	37.03	cassandra-001	84.01
168	37.03	206.031	21.555	9.3	2018-08-19T07:30:42.692027477Z	19.7	8.12	37.03	cassandra-001	84.03
169	37.03	204.95	21.78	7.4	2018-08-19T07:30:49.6995878Z	9.3	6.69	37.03	cassandra-001	84.06
170	37.11	407.543	37.158	11.99	2018-08-19T07:30:56.706998246Z	7.4	7.41	37.11	cassandra-001	84.17
171	37.12	206.003	16.896	15.72	2018-08-19T07:31:03.71455922Z	11.99	9.19	37.12	cassandra-001	84.21
172	37.11	418.208	45.843	28.65	2018-08-19T07:31:10.723458409Z	15.72	11.37	37.11	cassandra-001	84.23
173	37.11	208.092	23.694	12.98	2018-08-19T07:31:17.732289582Z	28.65	15.46	37.11	cassandra-001	84.28
173	37.11	210.359	23.43	20.99	2018-08-19T07:31:24.738884471Z	12.98	14.34	37.11	cassandra-001	84.32
174	37.12	407.865	41.316	16.67	2018-08-19T07:31:31.747187114Z	20.99	16.29	37.12	cassandra-001	84.38
175	37.1	204.396	18.348	15.48	2018-08-19T07:31:38.753843855Z	16.67	17.83	37.1	cassandra-001	84.42
176	37.16	411.729	44.787	30.13	2018-08-19T07:31:45.763181597Z	15.48	18.42	37.16	cassandra-001	84.54
177	37.25	204.23	20.13	19.13	2018-08-19T07:31:52.773244478Z	30.13	20.82	37.25	cassandra-001	84.69
178	37.26	204.155	22.704	16.3	2018-08-19T07:31:59.783167668Z	19.13	19.23	37.26	cassandra-001	67.39
178	37.27	415.806	41.25	22.54	2018-08-19T07:32:06.789747575Z	16.3	19.78	37.27	cassandra-001	67.48
179	37.29	210.086	24.327	22.75	2018-08-19T07:32:13.797645266Z	22.54	20.04	37.29	cassandra-001	67.57
180	37.25	415.737	45.288	43.71	2018-08-19T07:32:20.805493583Z	22.75	21.06	37.25	cassandra-001	67.61
181	37.25	206.062	18.678	21.26	2018-08-19T07:32:27.819574842Z	43.71	25.76	37.25	cassandra-001	67.69
182	37.27	202.065	16.236	22.78	2018-08-19T07:32:34.82861901Z	21.26	24.28	37.27	cassandra-001	67.8
182	37.38	413.417	39.969	65.99	2018-08-19T07:32:41.838182939Z	22.78	24.89	37.35	cassandra-001	68.0
183	37.37	205.478	18.744	32.03	2018-08-19T07:32:48.84660497Z	65.99	33.17	37.37	cassandra-001	68.09
184	37.38	419.6	45.54	37.99	2018-08-19T07:32:55.854440612Z	32.03	34.75	37.38	cassandra-001	68.2
185	37.36	206.77	18.414	37.42	2018-08-19T07:33:02.864106742Z	37.99	37.29	37.36	cassandra-001	68.28
185	37.33	208.363	20.658	29.25	2018-08-19T07:33:09.872367805Z	37.42	36.24	37.33	cassandra-001	68.36
186	37.33	416.062	41.355	33.95	2018-08-19T07:33:16.884876609Z	29.25	37.58	37.33	cassandra-001	68.47
187	37.33	206.042	17.886	29.96	2018-08-19T07:33:23.893468293Z	33.95	39.44	37.33	cassandra-001	68.59
188	37.37	412.905	40.986	40.23	2018-08-19T07:33:30.899359452Z	29.96	33.43	37.35	cassandra-001	68.74
189	37.38	206.163	20.46	41.7	2018-08-19T07:33:37.906060342Z	40.23	34.8	37.38	cassandra-001	68.88
189	37.33	203.579	17.463	29.9	2018-08-19T07:33:44.914089289Z	41.7	35.42	37.33	cassandra-001	70.2
190	37.33	413.256	46.002	28.14	2018-08-19T07:33:51.92251871Z	29.9	34.16	37.33	cassandra-001	70.32
191	37.32	206.219	19.8	26.36	2018-08-19T07:33:58.930949313Z	28.14	33.98	37.32	cassandra-001	70.45
192	37.45	413.347	45.672	139.26	2018-08-19T07:34:05.942145871Z	26.36	32.72	37.45	cassandra-001	70.72
192	37.03	207.452	22.809	34.41	2018-08-19T07:34:12.948619029Z	139.26	50.93	37.03	cassandra-001	70.44
193	37.02	208.147	22.374	36.01	2018-08-19T07:34:19.95558025Z	34.41	49.96	37.02	cassandra-001	70.58
194	37.02	415.436	43.758	32.4	2018-08-19T07:34:26.96175651Z	36.01	49.01	37.02	cassandra-001	70.73
195	37.02	203.864	19.404	46.19	2018-08-19T07:34:33.970933791Z	32.4	49.43	37.02	cassandra-001	70.89
195	37.03	411.881	45.975	54.02	2018-08-19T07:34:40.982451393Z	46.19	52.44	37.03	cassandra-001	71.04
196	37.01	207.684	19.074	36.29	2018-08-19T07:34:47.991063349Z	54.02	57.05	37.01	cassandra-001	71.19
197	37.02	206.139	17.952	30.17	2018-08-19T07:34:54.998574124Z	36.29	39.89	37.02	cassandra-001	71.36
198	37.01	412.428	38.28	41.07	2018-08-19T07:35:02.00812704Z	30.17	39.18	37.01	cassandra-001	71.52
198	37.07	202.119	18.876	41.43	2018-08-19T07:35:09.01502117Z	41.07	40.02	37.07	cassandra-001	72.93
199	37.01	417.423	47.097	57.06	2018-08-19T07:35:16.021199164Z	41.43	41.53	37.01	cassandra-001	73.05
200	37.01	209.282	21.12	45.85	2018-08-19T07:35:23.031799233Z	57.06	43.34	37.01	cassandra-001	73.23
201	37.02	201.751	18.612	37.76	2018-08-19T07:35:30.038373887Z	45.85	41.98	37.02	cassandra-001	73.42
201	37.02	409.646	36.234	42.03	2018-08-19T07:35:37.045430501Z	37.76	42.22	37.02	cassandra-001	73.61
202	37.02	205.976	19.707	53.52	2018-08-19T07:35:44.052719153Z	42.03	44.2	37.02	cassandra-001	73.8
203	37.02	409.121	33.924	62.17	2018-08-19T07:35:51.062180117Z	53.52	46.28	37.02	cassandra-001	73.99
204	37.01	208.652	24.42	53.34	2018-08-19T07:35:58.068932931Z	62.17	49.73	37.01	cassandra-001	74.18
204	37.01	309.194	29.471	59.01	2018-08-19T07:36:05.078902245Z	53.34	49.11	37.01	cassandra-001	74.39
205	37.01	311.851	35.182	76.3	2018-08-19T07:36:12.08671905Z	59.01	51.3	37.01	cassandra-001	75.73
206	37.01	208.701	20.46	53.28	2018-08-19T07:36:19.093574262Z	76.3	57.73	37.01	cassandra-001	75.94
206	37.01	414.333	43.23	61.99	2018-08-19T07:36:26.098963036Z	53.28	59.6	37.01	cassandra-001	76.15
207	37.01	205.751	18.216	55.01	2018-08-19T07:36:33.106079154Z	61.99	61.02	37.01	cassandra-001	76.38
208	37.01	383.595	36.588	50.7	2018-08-19T07:36:40.11336394Z	55.01	59.82	37.01	cassandra-001	76.59
209	37.01	236.062	26.151	49.12	2018-08-19T07:36:47.12004649Z	50.7	59.38	37.01	cassandra-001	76.82
209	37.01	206.061	17.358	50.76	2018-08-19T07:36:54.126880269Z	49.12	57.73	37.01	cassandra-001	77.05
210	37.01	415.246	39.6	51.38	2018-08-19T07:37:01.134088964Z	50.76	53.48	37.01	cassandra-001	77.28
211	37.01	204.971	16.632	105.42	2018-08-19T07:37:08.140101028Z	51.38	53.16	37.01	cassandra-001	79.11
211	37.01	412.807	41.025	101.91	2018-08-19T07:37:15.146845463Z	105.42	60.4	37.01	cassandra-001	80.77
212	37.0	205.041	18.282	80.33	2018-08-19T07:37:22.153356728Z	101.91	68.21	37.0	cassandra-001	82.4
213	37.01	207.892	22.11	83.96	2018-08-19T07:37:29.160490584Z	80.33	73.15	37.01	cassandra-001	83.99
214	37.01	408.472	38.502	43.32	2018-08-19T07:37:36.168784128Z	83.96	78.96	37.01	cassandra-001	79.6
214	37.0	204.846	20.103	56.45	2018-08-19T07:37:43.177190995Z	43.32	77.72	37.0	cassandra-001	79.84
215	37.0	413.178	51.81	81.41	2018-08-19T07:37:50.184263358Z	56.45	78.57	37.0	cassandra-001	80.1
216	37.01	209.138	23.826	58.75	2018-08-19T07:37:57.194060158Z	81.41	74.56	37.01	cassandra-001	81.44
216	37.02	207.418	18.744	50.88	2018-08-19T07:38:04.200825577Z	58.75	67.37	37.02	cassandra-001	81.71
217	37.01	414.803	39.903	66.61	2018-08-19T07:38:11.20990204Z	50.88	62.46	37.01	cassandra-001	81.98
218	37.01	205.867	19.47	65.13	2018-08-19T07:38:18.216371175Z	66.61	59.57	37.01	cassandra-001	82.25
218	37.01	416.783	48.444	72.56	2018-08-19T07:38:25.225148462Z	65.13	63.21	37.01	cassandra-001	82.52
219	37.01	209.878	23.76	52.66	2018-08-19T07:38:32.233656182Z	72.56	65.89	37.01	cassandra-001	82.81
220	37.01	209.168	23.694	53.11	2018-08-19T07:38:39.241788759Z	52.66	61.1	37.01	cassandra-001	84.14
220	37.01	409.425	36.537	57.45	2018-08-19T07:38:46.251624537Z	53.11	60.16	37.01	cassandra-001	84.41
221	37.0	206.913	21.648	63.47	2018-08-19T07:38:53.26251299Z	57.45	61.25	37.0	cassandra-001	84.7
222	37.04	411.528	44.022	73.09	2018-08-19T07:39:00.269508008Z	63.47	60.73	37.04	cassandra-001	85.03
223	37.0	210.543	26.664	59.41	2018-08-19T07:39:07.278633037Z	73.09	62.06	37.0	cassandra-001	85.29
223	37.0	206.814	19.905	75.45	2018-08-19T07:39:14.285069247Z	59.41	59.87	37.0	cassandra-001	86.6
224	37.0	410.534	47.124	58.83	2018-08-19T07:39:21.29234524Z	75.45	63.66	37.0	cassandra-001	86.9
225	37.0	202.345	16.962	67.46	2018-08-19T07:39:28.299590456Z	58.83	64.62	37.0	cassandra-001	87.21
225	37.0	416.491	42.702	74.99	2018-08-19T07:39:35.307393006Z	67.46	66.29	37.0	cassandra-001	87.52
226	37.0	207.231	19.047	77.02	2018-08-19T07:39:42.314086421Z	74.99	68.21	37.0	cassandra-001	87.84
227	37.17	205.725	17.952	133.83	2018-08-19T07:39:49.322335598Z	77.02	68.86	37.16	cassandra-001	89.8
227	37.01	408.739	37.884	97.57	2018-08-19T07:39:56.328202679Z	133.83	81.26	37.01	cassandra-001	91.36
228	37.01	206.184	18.612	97.05	2018-08-19T07:40:03.33600279Z	97.57	84.95	37.01	cassandra-001	92.38
229	37.01	413.922	43.626	102.94	2018-08-19T07:40:10.341608663Z	97.05	91.32	37.01	cassandra-001	92.32
229	36.99	206.602	21.621	62.5	2018-08-19T07:40:17.348487228Z	102.94	97.23	36.99	cassandra-001	92.29
230	36.99	205.558	18.546	75.21	2018-08-19T07:40:24.355866936Z	62.5	95.15	36.99	cassandra-001	87.31
231	37.0	409.784	35.178	81.27	2018-08-19T07:40:31.364235527Z	75.21	94.85	37.0	cassandra-001	87.66
231	37.0	206.098	16.962	66.96	2018-08-19T07:40:38.371330472Z	81.27	86.09	37.0	cassandra-001	88.0
232	37.0	414.583	46.305	90.89	2018-08-19T07:40:45.380557054Z	66.96	80.99	37.0	cassandra-001	88.34
232	37.0	208.386	22.506	75.49	2018-08-19T07:40:52.387342696Z	90.89	79.96	37.0	cassandra-001	89.64
233	37.0	206.543	18.414	60.92	2018-08-19T07:40:59.39465431Z	75.49	75.39	37.0	cassandra-001	89.99
234	37.01	414.727	42.108	71.96	2018-08-19T07:41:06.402067797Z	60.92	75.12	37.01	cassandra-001	90.35
234	37.01	208.355	23.403	84.25	2018-08-19T07:41:13.409791878Z	71.96	74.58	37.01	cassandra-001	90.72
235	37.0	412.866	44.418	89.99	2018-08-19T07:41:20.415988731Z	84.25	75.08	37.0	cassandra-001	91.99
236	37.0	206.395	22.928	68.35	2018-08-19T07:41:27.423203177Z	89.99	78.92	37.0	cassandra-001	92.36
236	37.0	206.77	19.932	72.23	2018-08-19T07:41:34.431612635Z	68.35	75.16	37.0	cassandra-001	92.37
237	37.0	412.641	38.781	71.25	2018-08-19T07:41:41.442947295Z	72.23	74.62	37.0	cassandra-001	92.38
238	37.01	203.651	15.576	123.82	2018-08-19T07:41:48.450916885Z	71.25	76.34	37.01	cassandra-001	92.31
238	37.01	410.878	39.93	134.67	2018-08-19T07:41:55.458456943Z	123.82	84.98	37.01	cassandra-001	92.31
239	37.01	204.405	19.206	117.01	2018-08-19T07:42:02.465680666Z	134.67	93.39	37.01	cassandra-001	92.32
239	37.01	205.051	17.49	84.65	2018-08-19T07:42:09.475245235Z	117.01	97.89	37.01	cassandra-001	88.47
240	37.01	416.86	43.071	76.67	2018-08-19T07:42:16.484742152Z	84.65	100.61	37.01	cassandra-001	89.76
241	37.01	206.806	19.602	71.12	2018-08-19T07:42:23.498428401Z	76.67	101.35	37.01	cassandra-001	90.15
241	37.01	415.464	42.57	96.07	2018-08-19T07:42:30.507568626Z	71.12	101.32	37.01	cassandra-001	90.54
242	37.01	209.679	22.902	79.23	2018-08-19T07:42:37.518084592Z	96.07	96.7	37.01	cassandra-001	91.82
242	37.01	205.551	20.235	102.0	2018-08-19T07:42:44.527105464Z	79.23	87.46	37.01	cassandra-001	92.22
243	37.01	410.881	35.64	74.97	2018-08-19T07:42:51.534216151Z	102.0	84.96	37.01	cassandra-001	92.25
244	37.01	208.909	21.318	76.92	2018-08-19T07:42:58.540035717Z	74.97	83.34	37.01	cassandra-001	92.3
244	37.0	417.32	45.078	85.74	2018-08-19T07:43:05.546506589Z	76.92	83.39	37.0	cassandra-001	92.57
245	37.0	206.058	19.047	81.61	2018-08-19T07:43:12.552936318Z	85.74	85.82	37.0	cassandra-001	92.25
245	37.0	206.219	21.054	67.35	2018-08-19T07:43:19.5594233Z	81.61	83.41	37.0	cassandra-001	92.32
246	37.0	417.703	43.23	122.97	2018-08-19T07:43:26.565998763Z	67.35	81.43	37.0	cassandra-001	92.28
246	37.0	205.299	18.612	117.55	2018-08-19T07:43:33.576357461Z	122.97	84.93	37.0	cassandra-001	92.34
247	37.0	408.986	36.102	141.28	2018-08-19T07:43:40.582841146Z	117.55	92.02	37.0	cassandra-001	92.34
247	37.01	211.23	23.205	120.8	2018-08-19T07:43:47.591796573Z	141.28	102.75	37.01	cassandra-001	90.19
247	37.01	209.281	23.628	101.72	2018-08-19T07:43:54.597398129Z	120.8	108.59	37.01	cassandra-001	92.39
247	37.01	417.372	43.362	109.22	2018-08-19T07:44:01.6046492Z	101.72	111.95	37.01	cassandra-001	92.52
247	37.01	203.458	17.556	118.09	2018-08-19T07:44:08.611239593Z	109.22	118.92	37.01	cassandra-001	92.53
247	37.01	413.904	38.979	88.94	2018-08-19T07:44:15.617982266Z	118.09	118.11	37.01	cassandra-001	92.62
247	37.01	210.759	23.76	101.5	2018-08-19T07:44:22.625176276Z	88.94	113.34	37.01	cassandra-001	92.48
247	37.01	206.013	22.638	127.91	2018-08-19T07:44:29.637195007Z	101.5	106.71	37.01	cassandra-001	92.68
247	37.01	409.293	38.148	116.42	2018-08-19T07:44:36.643607289Z	127.91	107.9	37.01	cassandra-001	92.4
