sensor_count	memory_rss%	net_receive	net_send	container_cpu%	timestamp	host_cpu	host_moving_avg_cpu	memory_active_anon%	name	memory%
96	37.57	115.934	10.192	1.14	2018-08-19T08:18:24.942590213Z	1.22	3.02	37.57	cassandra-001	80.88
97	37.57	237.049	19.076	1.26	2018-08-19T08:18:31.950929351Z	1.14	2.72	37.57	cassandra-001	80.88
99	37.64	123.008	13.108	1.22	2018-08-19T08:18:38.957585601Z	1.26	2.74	37.64	cassandra-001	80.95
100	37.55	244.891	24.353	14.96	2018-08-19T08:18:45.966096782Z	1.22	2.75	37.55	cassandra-001	80.87
101	37.55	124.598	10.018	1.24	2018-08-19T08:18:52.977091527Z	14.96	5.02	37.55	cassandra-001	80.87
103	37.56	124.188	11.43	1.29	2018-08-19T08:18:59.985493232Z	1.24	3.51	37.56	cassandra-001	80.87
104	37.55	256.358	23.928	1.27	2018-08-19T08:19:06.995007151Z	1.29	3.52	37.55	cassandra-001	80.87
105	37.55	128.446	12.036	1.18	2018-08-19T08:19:14.003750417Z	1.27	3.54	37.55	cassandra-001	80.87
107	37.55	260.329	25.377	12.16	2018-08-19T08:19:21.010447121Z	1.18	3.53	37.55	cassandra-001	80.87
108	37.55	135.239	12.18	1.66	2018-08-19T08:19:28.018268478Z	12.16	5.35	37.55	cassandra-001	80.87
109	37.54	134.437	12.602	1.21	2018-08-19T08:19:35.026838859Z	1.66	3.13	37.54	cassandra-001	80.86
110	37.54	271.532	28.318	1.22	2018-08-19T08:19:42.036739942Z	1.21	3.13	37.54	cassandra-001	80.87
112	37.54	135.742	14.237	1.21	2018-08-19T08:19:49.043836137Z	1.22	3.12	37.54	cassandra-001	80.86
113	37.54	280.515	30.138	13.79	2018-08-19T08:19:56.051394743Z	1.21	3.11	37.54	cassandra-001	80.87
114	37.54	140.107	12.006	1.24	2018-08-19T08:20:03.057808589Z	13.79	5.21	37.54	cassandra-001	80.87
115	37.54	231.181	23.872	5.65	2018-08-19T08:20:10.065930725Z	1.24	3.39	37.54	cassandra-001	80.87
116	37.54	202.677	20.459	1.21	2018-08-19T08:20:17.074984395Z	5.65	4.05	37.54	cassandra-001	80.87
118	37.54	145.966	11.648	1.29	2018-08-19T08:20:24.083190886Z	1.21	4.05	37.54	cassandra-001	80.87
119	37.54	290.721	26.358	5.63	2018-08-19T08:20:31.089776988Z	1.29	4.07	37.54	cassandra-001	80.87
120	37.54	144.985	14.604	2.83	2018-08-19T08:20:38.095003925Z	5.63	4.8	37.54	cassandra-001	80.87
121	37.54	274.03	25.375	13.0	2018-08-19T08:20:45.100539102Z	2.83	2.98	37.54	cassandra-001	80.87
122	37.54	181.373	20.85	1.26	2018-08-19T08:20:52.106697734Z	13.0	4.94	37.54	cassandra-001	80.87
123	37.54	152.591	15.276	1.2	2018-08-19T08:20:59.113162212Z	1.26	4.2	37.54	cassandra-001	80.87
124	37.54	311.607	32.874	1.47	2018-08-19T08:21:06.120853406Z	1.2	4.2	37.54	cassandra-001	80.87
126	37.54	158.906	16.938	1.13	2018-08-19T08:21:13.128693974Z	1.47	4.23	37.54	cassandra-001	80.87
127	37.54	319.987	30.047	13.04	2018-08-19T08:21:20.135143067Z	1.13	3.48	37.54	cassandra-001	80.88
128	37.54	157.863	15.604	1.17	2018-08-19T08:21:27.142727642Z	13.04	5.18	37.54	cassandra-001	80.88
129	37.54	154.706	16.62	1.26	2018-08-19T08:21:34.149107606Z	1.17	3.21	37.54	cassandra-001	80.88
130	37.54	324.702	31.154	1.23	2018-08-19T08:21:41.15549922Z	1.26	3.21	37.54	cassandra-001	80.88
131	37.54	164.271	15.457	1.54	2018-08-19T08:21:48.162986747Z	1.23	3.22	37.54	cassandra-001	80.88
132	37.54	330.811	32.208	13.64	2018-08-19T08:21:55.169446193Z	1.54	3.23	37.54	cassandra-001	80.88
133	37.54	167.462	17.582	1.24	2018-08-19T08:22:02.176006469Z	13.64	5.31	37.54	cassandra-001	80.88
134	37.55	168.6	18.202	1.17	2018-08-19T08:22:09.182125982Z	1.24	3.35	37.55	cassandra-001	80.88
135	37.55	336.666	32.825	2.06	2018-08-19T08:22:16.193347605Z	1.17	3.35	37.55	cassandra-001	80.89
136	37.55	167.668	15.416	1.3	2018-08-19T08:22:23.199890426Z	2.06	3.48	37.55	cassandra-001	80.89
137	37.55	285.535	27.38	7.76	2018-08-19T08:22:30.208248542Z	1.3	3.49	37.55	cassandra-001	80.89
138	37.55	232.292	23.116	4.19	2018-08-19T08:22:37.216067427Z	7.76	4.53	37.55	cassandra-001	80.89
140	37.55	174.129	14.438	1.17	2018-08-19T08:22:44.22376786Z	4.19	2.95	37.55	cassandra-001	80.89
141	37.55	345.396	28.201	1.17	2018-08-19T08:22:51.230196182Z	1.17	2.94	37.55	cassandra-001	80.89
142	37.55	171.134	15.572	1.41	2018-08-19T08:22:58.236336664Z	1.17	2.94	37.55	cassandra-001	80.89
143	37.55	349.681	30.048	13.51	2018-08-19T08:23:05.24528365Z	1.41	2.83	37.55	cassandra-001	80.89
144	37.55	179.1	16.086	1.25	2018-08-19T08:23:12.254051083Z	13.51	4.87	37.55	cassandra-001	80.89
145	37.55	181.011	17.405	1.05	2018-08-19T08:23:19.26089591Z	1.25	3.78	37.55	cassandra-001	80.89
146	37.55	362.541	31.656	1.08	2018-08-19T08:23:26.26909447Z	1.05	3.26	37.55	cassandra-001	80.9
147	37.55	181.745	15.702	1.23	2018-08-19T08:23:33.279876447Z	1.08	3.24	37.55	cassandra-001	80.9
148	37.55	366.464	33.304	16.19	2018-08-19T08:23:40.286338056Z	1.23	3.26	37.55	cassandra-001	80.9
149	37.55	188.478	19.555	1.07	2018-08-19T08:23:47.295832774Z	16.19	5.72	37.55	cassandra-001	80.9
150	37.55	184.48	20.466	1.11	2018-08-19T08:23:54.30466474Z	1.07	3.65	37.55	cassandra-001	80.9
151	37.56	378.442	36.404	80.28	2018-08-19T08:24:01.311229633Z	1.11	3.62	37.56	cassandra-001	81.77
152	37.54	190.742	20.518	46.67	2018-08-19T08:24:08.318403135Z	80.28	16.83	37.54	cassandra-001	82.16
153	37.47	382.064	38.422	59.24	2018-08-19T08:24:15.325105092Z	46.67	24.42	37.47	cassandra-001	83.75
153	37.47	194.943	20.213	2.42	2018-08-19T08:24:22.331637763Z	59.24	34.09	37.47	cassandra-001	84.72
154	37.47	190.753	18.656	1.28	2018-08-19T08:24:29.3382202Z	2.42	31.8	37.47	cassandra-001	81.07
155	37.47	379.334	41.548	1.24	2018-08-19T08:24:36.344688225Z	1.28	31.83	37.47	cassandra-001	81.07
156	37.47	194.919	23.13	1.16	2018-08-19T08:24:43.351711015Z	1.24	31.86	37.47	cassandra-001	81.07
157	37.47	386.705	36.411	15.08	2018-08-19T08:24:50.359447583Z	1.16	18.67	37.47	cassandra-001	81.07
158	37.47	196.969	20.08	1.17	2018-08-19T08:24:57.367149036Z	15.08	13.4	37.47	cassandra-001	81.08
159	37.47	201.945	23.406	1.14	2018-08-19T08:25:04.377038519Z	1.17	3.72	37.47	cassandra-001	81.07
160	37.47	402.605	41.69	1.24	2018-08-19T08:25:11.384387406Z	1.14	3.51	37.47	cassandra-001	81.07
161	37.47	198.724	20.857	1.25	2018-08-19T08:25:18.394783975Z	1.24	3.5	37.47	cassandra-001	81.07
161	37.47	401.92	42.454	18.05	2018-08-19T08:25:25.402847748Z	1.25	3.51	37.47	cassandra-001	81.08
162	37.47	203.383	18.56	1.12	2018-08-19T08:25:32.410175632Z	18.05	6.32	37.47	cassandra-001	81.08
163	37.47	201.887	16.646	1.24	2018-08-19T08:25:39.417703925Z	1.12	3.99	37.47	cassandra-001	81.08
164	37.47	406.91	37.039	1.86	2018-08-19T08:25:46.425345633Z	1.24	4.01	37.47	cassandra-001	81.08
165	37.47	206.202	18.612	9.11	2018-08-19T08:25:53.432169894Z	1.86	4.13	37.47	cassandra-001	81.08
166	37.47	406.166	40.194	21.86	2018-08-19T08:26:00.440188562Z	9.11	5.44	37.47	cassandra-001	81.09
167	37.46	206.577	20.262	6.58	2018-08-19T08:26:07.447887609Z	21.86	8.87	37.46	cassandra-001	81.09
168	37.46	202.148	19.008	5.47	2018-08-19T08:26:14.455696725Z	6.58	6.96	37.46	cassandra-001	81.11
169	37.46	405.934	36.801	7.73	2018-08-19T08:26:21.463598481Z	5.47	7.69	37.46	cassandra-001	81.13
170	37.46	206.63	19.074	8.28	2018-08-19T08:26:28.471329829Z	7.73	8.77	37.46	cassandra-001	81.16
171	37.46	412.604	37.752	25.46	2018-08-19T08:26:35.478630214Z	8.28	9.84	37.46	cassandra-001	81.19
171	37.46	204.936	16.368	9.16	2018-08-19T08:26:42.488937749Z	25.46	12.56	37.46	cassandra-001	81.22
172	37.46	205.009	18.585	14.0	2018-08-19T08:26:49.497215023Z	9.16	10.45	37.46	cassandra-001	81.26
173	37.46	415.607	42.438	11.14	2018-08-19T08:26:56.503981014Z	14.0	11.68	37.46	cassandra-001	81.31
174	37.46	204.382	19.932	12.32	2018-08-19T08:27:03.510206373Z	11.14	12.63	37.46	cassandra-001	81.35
175	37.46	413.073	39.336	28.36	2018-08-19T08:27:10.516816678Z	12.32	13.39	37.46	cassandra-001	81.4
176	37.45	204.227	19.707	15.8	2018-08-19T08:27:17.52323025Z	28.36	16.74	37.45	cassandra-001	81.44
176	37.45	201.508	17.424	17.76	2018-08-19T08:27:24.532140433Z	15.8	15.13	37.45	cassandra-001	81.51
177	37.45	408.582	34.716	25.31	2018-08-19T08:27:31.539838598Z	17.76	16.56	37.45	cassandra-001	81.58
178	37.44	203.967	18.414	27.58	2018-08-19T08:27:38.546682238Z	25.31	18.45	37.44	cassandra-001	81.63
179	37.44	413.694	38.583	36.28	2018-08-19T08:27:45.556319189Z	27.58	21.19	37.44	cassandra-001	81.71
180	37.44	211.624	25.845	25.43	2018-08-19T08:27:52.564122617Z	36.28	25.18	37.44	cassandra-001	81.79
180	37.45	207.608	21.846	25.53	2018-08-19T08:27:59.573536046Z	25.43	24.69	37.45	cassandra-001	81.88
181	37.45	410.478	37.039	24.82	2018-08-19T08:28:06.584316316Z	25.53	26.31	37.45	cassandra-001	81.96
182	37.44	205.489	22.572	29.63	2018-08-19T08:28:13.59219913Z	24.82	27.49	37.44	cassandra-001	82.05
183	37.45	409.045	37.725	44.71	2018-08-19T08:28:20.597785112Z	29.63	28.21	37.45	cassandra-001	82.15
184	37.45	205.271	24.354	21.83	2018-08-19T08:28:27.60672894Z	44.71	31.07	37.45	cassandra-001	82.94
185	37.45	208.836	22.11	30.12	2018-08-19T08:28:34.615446331Z	21.83	28.66	37.45	cassandra-001	83.04
185	37.46	413.953	40.524	26.21	2018-08-19T08:28:41.62229206Z	30.12	29.44	37.46	cassandra-001	83.16
186	37.45	208.062	20.169	27.75	2018-08-19T08:28:48.630196662Z	26.21	29.55	37.45	cassandra-001	83.26
187	37.45	414.115	40.26	41.93	2018-08-19T08:28:55.640563313Z	27.75	30.04	37.45	cassandra-001	83.38
188	37.45	205.901	19.338	24.34	2018-08-19T08:29:02.647935709Z	41.93	32.09	37.45	cassandra-001	83.5
189	37.45	205.002	17.886	33.12	2018-08-19T08:29:09.654617004Z	24.34	28.7	37.45	cassandra-001	83.62
189	37.45	415.362	43.018	28.22	2018-08-19T08:29:16.660907303Z	33.12	30.58	37.45	cassandra-001	83.76
190	37.45	206.679	18.546	96.51	2018-08-19T08:29:23.66817786Z	28.22	30.26	37.45	cassandra-001	76.16
191	37.46	406.93	34.056	42.4	2018-08-19T08:29:30.676545084Z	96.51	41.98	37.46	cassandra-001	76.37
192	37.46	209.567	21.912	34.26	2018-08-19T08:29:37.684070132Z	42.4	44.42	37.46	cassandra-001	76.52
193	37.46	207.255	21.582	36.18	2018-08-19T08:29:44.693844345Z	34.26	43.14	37.46	cassandra-001	76.66
193	37.46	413.015	38.517	33.65	2018-08-19T08:29:51.701199241Z	36.18	45.12	37.46	cassandra-001	76.81
194	37.46	210.918	24.42	37.41	2018-08-19T08:29:58.709704247Z	33.65	45.2	37.46	cassandra-001	76.96
195	37.46	407.753	33.924	40.17	2018-08-19T08:30:05.719511398Z	37.41	46.73	37.46	cassandra-001	77.11
196	37.46	208.695	21.648	34.97	2018-08-19T08:30:12.726532419Z	40.17	37.34	37.46	cassandra-001	78.55
196	37.46	205.897	18.004	45.13	2018-08-19T08:30:19.736815033Z	34.97	36.11	37.46	cassandra-001	78.71
197	37.46	411.802	41.778	42.07	2018-08-19T08:30:26.744201251Z	45.13	37.92	37.46	cassandra-001	78.87
198	37.46	204.5	17.556	34.45	2018-08-19T08:30:33.753609701Z	42.07	38.9	37.46	cassandra-001	79.04
198	37.46	412.032	39.27	48.21	2018-08-19T08:30:40.761011383Z	34.45	39.03	37.46	cassandra-001	79.22
199	37.46	210.918	24.591	39.61	2018-08-19T08:30:47.769987036Z	48.21	40.83	37.46	cassandra-001	79.4
200	37.46	206.83	19.602	42.48	2018-08-19T08:30:54.776343154Z	39.61	40.74	37.46	cassandra-001	79.57
201	37.46	413.462	47.058	44.17	2018-08-19T08:31:01.785377963Z	42.48	41.99	37.46	cassandra-001	79.76
201	37.45	207.222	23.43	38.85	2018-08-19T08:31:08.792489567Z	44.17	41.83	37.45	cassandra-001	79.94
202	37.47	408.592	36.3	65.09	2018-08-19T08:31:15.800941433Z	38.85	41.29	37.47	cassandra-001	80.15
203	37.45	208.093	21.093	49.0	2018-08-19T08:31:22.811358434Z	65.09	46.4	37.45	cassandra-001	80.33
204	37.46	203.626	17.094	53.6	2018-08-19T08:31:29.818093069Z	49.0	46.53	37.46	cassandra-001	81.75
204	37.46	410.258	44.418	44.64	2018-08-19T08:31:36.824683861Z	53.6	48.87	37.46	cassandra-001	81.96
205	37.45	206.003	18.348	62.66	2018-08-19T08:31:43.835653921Z	44.64	49.22	37.45	cassandra-001	82.17
206	37.46	416.346	47.229	60.94	2018-08-19T08:31:50.845081313Z	62.66	52.31	37.46	cassandra-001	82.38
207	37.46	205.567	22.572	61.3	2018-08-19T08:31:57.85263311Z	60.94	55.99	37.46	cassandra-001	82.6
207	37.46	207.486	23.958	47.23	2018-08-19T08:32:04.859292724Z	61.3	55.36	37.46	cassandra-001	82.82
208	37.47	415.194	46.002	60.54	2018-08-19T08:32:11.866437936Z	47.23	55.06	37.47	cassandra-001	83.06
209	37.45	208.881	21.225	48.97	2018-08-19T08:32:18.875767408Z	60.54	56.22	37.45	cassandra-001	83.26
210	37.45	415.921	41.448	62.71	2018-08-19T08:32:25.883300433Z	48.97	56.94	37.45	cassandra-001	84.67
210	37.45	206.003	22.836	45.76	2018-08-19T08:32:32.890785522Z	62.71	56.95	37.45	cassandra-001	84.91
211	37.45	206.244	22.968	53.35	2018-08-19T08:32:39.897000001Z	45.76	54.42	37.45	cassandra-001	85.15
212	37.45	412.439	44.391	58.88	2018-08-19T08:32:46.904584068Z	53.35	53.09	37.45	cassandra-001	85.39
212	37.45	206.23	20.856	49.57	2018-08-19T08:32:53.917273205Z	58.88	55.03	37.45	cassandra-001	85.63
213	37.44	409.859	41.25	63.79	2018-08-19T08:33:00.925040248Z	49.57	53.21	37.44	cassandra-001	85.88
214	37.45	209.16	26.862	53.29	2018-08-19T08:33:07.931789104Z	63.79	55.68	37.45	cassandra-001	86.13
215	37.45	203.312	18.612	82.0	2018-08-19T08:33:14.938585451Z	53.29	54.11	37.45	cassandra-001	86.65
215	37.45	412.483	37.659	101.34	2018-08-19T08:33:21.945654436Z	82.0	60.15	37.45	cassandra-001	88.68
216	37.48	208.525	21.463	84.39	2018-08-19T08:33:28.952968364Z	101.34	68.14	37.48	cassandra-001	90.38
217	37.45	413.031	38.57	95.23	2018-08-19T08:33:35.961096754Z	84.39	72.4	37.45	cassandra-001	92.02
217	37.46	207.295	21.846	59.75	2018-08-19T08:33:42.970406088Z	95.23	80.01	37.46	cassandra-001	92.5
218	37.46	209.647	22.875	23.61	2018-08-19T08:33:49.978374797Z	59.75	79.33	37.46	cassandra-001	92.38
219	37.45	415.699	41.646	80.84	2018-08-19T08:33:56.985671507Z	23.61	74.39	37.45	cassandra-001	89.32
219	37.45	206.945	19.866	158.63	2018-08-19T08:34:03.994490259Z	80.84	74.19	37.45	cassandra-001	91.83
220	37.45	417.288	43.758	104.7	2018-08-19T08:34:11.002699008Z	158.63	83.74	37.45	cassandra-001	92.49
221	37.45	204.269	18.585	75.29	2018-08-19T08:34:18.010030917Z	104.7	87.13	37.45	cassandra-001	92.45
222	37.44	210.227	26.466	85.64	2018-08-19T08:34:25.017640012Z	75.29	83.8	37.44	cassandra-001	92.43
222	37.45	414.787	40.92	84.52	2018-08-19T08:34:32.024477497Z	85.64	88.12	37.45	cassandra-001	92.52
223	37.44	207.15	22.638	94.39	2018-08-19T08:34:39.033234061Z	84.52	98.27	37.44	cassandra-001	92.22
224	37.44	410.877	39.336	114.29	2018-08-19T08:34:46.039280683Z	94.39	100.53	37.44	cassandra-001	92.42
224	37.45	207.862	24.327	97.45	2018-08-19T08:34:53.045649753Z	114.29	93.14	37.45	cassandra-001	92.61
225	37.45	203.936	18.81	85.85	2018-08-19T08:35:00.052029643Z	97.45	91.93	37.45	cassandra-001	92.19
226	37.45	408.174	41.052	100.98	2018-08-19T08:35:07.058692568Z	85.85	93.69	37.45	cassandra-001	92.66
226	37.45	204.814	20.79	84.19	2018-08-19T08:35:14.068625428Z	100.98	96.25	37.45	cassandra-001	92.57
227	37.46	410.749	41.883	82.55	2018-08-19T08:35:21.076070895Z	84.19	96.19	37.46	cassandra-001	92.53
228	37.45	207.75	22.968	44.63	2018-08-19T08:35:28.082347769Z	82.55	94.22	37.45	cassandra-001	75.73
228	37.46	287.502	22.547	59.51	2018-08-19T08:35:35.089890311Z	44.63	82.61	37.46	cassandra-001	77.08
229	37.46	331.326	34.845	59.48	2018-08-19T08:35:42.09814565Z	59.51	76.28	37.46	cassandra-001	77.39
230	37.45	204.867	22.083	54.74	2018-08-19T08:35:49.105057898Z	59.48	71.89	37.45	cassandra-001	77.68
230	37.45	412.666	44.022	68.16	2018-08-19T08:35:56.116085954Z	54.74	64.18	37.45	cassandra-001	77.97
231	37.45	205.794	22.374	59.17	2018-08-19T08:36:03.122714125Z	68.16	61.51	37.45	cassandra-001	78.29
232	37.44	414.979	42.438	103.25	2018-08-19T08:36:10.129228996Z	59.17	57.61	37.44	cassandra-001	80.13
232	37.45	205.244	18.255	99.93	2018-08-19T08:36:17.135758251Z	103.25	67.38	37.45	cassandra-001	81.84
233	37.45	208.248	22.638	101.63	2018-08-19T08:36:24.144666731Z	99.93	74.12	37.45	cassandra-001	83.58
234	37.45	411.719	40.602	59.67	2018-08-19T08:36:31.151925765Z	101.63	81.15	37.45	cassandra-001	84.9
234	37.45	210.899	23.76	72.89	2018-08-19T08:36:38.167041318Z	59.67	81.97	37.45	cassandra-001	80.91
235	37.45	410.205	33.264	78.96	2018-08-19T08:36:45.175093495Z	72.89	82.76	37.45	cassandra-001	82.26
236	37.45	209.553	20.961	61.0	2018-08-19T08:36:52.181959141Z	78.96	86.05	37.45	cassandra-001	82.59
236	37.45	205.328	17.16	72.47	2018-08-19T08:36:59.188218775Z	61.0	79.01	37.45	cassandra-001	82.93
237	37.45	412.944	38.082	59.4	2018-08-19T08:37:06.195174931Z	72.47	74.44	37.45	cassandra-001	83.26
237	37.45	208.495	20.803	95.06	2018-08-19T08:37:13.204125876Z	59.4	67.4	37.45	cassandra-001	83.92
238	37.46	415.663	44.655	76.06	2018-08-19T08:37:20.216989356Z	95.06	73.3	37.46	cassandra-001	84.95
239	37.45	211.547	24.948	59.17	2018-08-19T08:37:27.224343232Z	76.06	73.82	37.45	cassandra-001	85.3
239	37.45	210.588	23.232	81.0	2018-08-19T08:37:34.2320488Z	59.17	70.53	37.45	cassandra-001	85.63
240	37.44	417.618	45.87	75.73	2018-08-19T08:37:41.243717177Z	81.0	73.86	37.44	cassandra-001	85.99
241	37.45	204.384	20.763	99.43	2018-08-19T08:37:48.251152467Z	75.73	74.4	37.45	cassandra-001	88.34
241	37.45	408.784	34.98	119.35	2018-08-19T08:37:55.25754744Z	99.43	81.07	37.45	cassandra-001	90.34
242	37.45	211.485	26.268	103.71	2018-08-19T08:38:02.266386735Z	119.35	85.12	37.45	cassandra-001	92.34
243	37.45	201.9	17.226	69.76	2018-08-19T08:38:09.275226456Z	103.71	89.73	37.45	cassandra-001	89.04
243	37.45	418.731	47.823	90.71	2018-08-19T08:38:16.283903605Z	69.76	91.5	37.45	cassandra-001	90.37
244	37.45	205.94	18.81	67.58	2018-08-19T08:38:23.290895206Z	90.71	93.12	37.45	cassandra-001	90.74
244	37.45	411.985	39.666	79.47	2018-08-19T08:38:30.297850829Z	67.58	91.76	37.45	cassandra-001	91.12
245	37.45	207.156	23.364	62.79	2018-08-19T08:38:37.305314182Z	79.47	88.43	37.45	cassandra-001	91.5
246	37.45	205.269	23.43	72.79	2018-08-19T08:38:44.314529477Z	62.79	79.0	37.45	cassandra-001	92.52
246	37.45	413.442	44.259	72.04	2018-08-19T08:38:51.324369342Z	72.79	73.85	37.45	cassandra-001	92.59
247	37.45	207.91	20.79	67.76	2018-08-19T08:38:58.331716922Z	72.04	74.23	37.45	cassandra-001	92.68
247	37.45	412.546	41.923	158.43	2018-08-19T08:39:05.339630761Z	67.76	70.4	37.45	cassandra-001	92.66
247	37.45	206.287	19.668	72.82	2018-08-19T08:39:12.346461759Z	158.43	85.55	37.45	cassandra-001	92.5
247	37.45	207.306	22.017	77.4	2018-08-19T08:39:19.352754533Z	72.82	84.44	37.45	cassandra-001	92.58
247	37.44	415.237	43.164	85.52	2018-08-19T08:39:26.359365358Z	77.4	86.87	37.44	cassandra-001	92.66
247	37.45	209.325	20.922	114.82	2018-08-19T08:39:33.366464433Z	85.52	88.99	37.45	cassandra-001	92.74
247	37.45	414.957	38.676	115.32	2018-08-19T08:39:40.374378132Z	114.82	96.12	37.45	cassandra-001	92.69
247	37.45	209.972	23.799	105.62	2018-08-19T08:39:47.384476566Z	115.32	104.05	37.45	cassandra-001	92.55
247	37.45	208.483	23.628	84.33	2018-08-19T08:39:54.39544434Z	105.62	95.25	37.45	cassandra-001	89.01
247	37.45	416.07	45.408	62.98	2018-08-19T08:40:01.401837973Z	84.33	97.17	37.45	cassandra-001	90.26
247	37.43	203.477	16.764	74.96	2018-08-19T08:40:08.408550572Z	62.98	94.76	37.43	cassandra-001	90.64
247	37.43	407.631	42.174	87.72	2018-08-19T08:40:15.417560577Z	74.96	93.01	37.43	cassandra-001	91.03
