sensor_count	memory_rss%	net_receive	net_send	container_cpu%	timestamp	host_cpu	host_moving_avg_cpu	memory_active_anon%	name	memory%
113	28.48	141.682	13.828	1.54	2018-08-19T06:26:59.830470061Z	1.33	4.04	28.48	cassandra-001	29.4
114	28.49	279.458	28.17	3.53	2018-08-19T06:27:06.837193104Z	1.54	4.07	28.49	cassandra-001	29.42
115	28.48	143.615	16.19	1.43	2018-08-19T06:27:13.847392158Z	3.53	4.42	28.48	cassandra-001	29.4
117	28.48	290.481	27.943	14.49	2018-08-19T06:27:20.853685431Z	1.43	4.38	28.48	cassandra-001	29.41
118	28.48	141.069	11.186	1.56	2018-08-19T06:27:27.860772633Z	14.49	6.56	28.48	cassandra-001	29.41
119	28.47	145.754	11.806	1.37	2018-08-19T06:27:34.868382899Z	1.56	3.98	28.47	cassandra-001	29.39
120	28.48	298.519	30.04	1.39	2018-08-19T06:27:41.875024574Z	1.37	3.99	28.48	cassandra-001	29.4
121	28.48	153.637	16.121	1.31	2018-08-19T06:27:48.88203626Z	1.39	3.96	28.48	cassandra-001	29.4
122	28.48	306.084	30.83	13.62	2018-08-19T06:27:55.8908587Z	1.31	3.59	28.48	cassandra-001	29.41
123	28.48	153.876	17.058	1.57	2018-08-19T06:28:02.902369701Z	13.62	5.62	28.48	cassandra-001	29.4
124	28.48	151.671	12.53	1.47	2018-08-19T06:28:09.908725655Z	1.57	3.47	28.47	cassandra-001	29.4
125	28.48	311.985	27.289	1.3	2018-08-19T06:28:16.915290088Z	1.47	3.46	28.48	cassandra-001	29.41
126	28.48	153.586	17.994	1.3	2018-08-19T06:28:23.921146402Z	1.3	3.44	28.48	cassandra-001	29.41
127	28.48	321.597	38.706	14.77	2018-08-19T06:28:30.928541381Z	1.3	3.43	28.48	cassandra-001	29.41
129	28.51	161.803	19.194	1.39	2018-08-19T06:28:37.936227364Z	14.77	5.67	28.51	cassandra-001	29.45
130	28.48	160.715	14.244	1.39	2018-08-19T06:28:44.945667843Z	1.39	3.63	28.48	cassandra-001	29.42
131	28.5	323.761	25.371	1.53	2018-08-19T06:28:51.95462072Z	1.39	3.6	28.5	cassandra-001	29.44
132	28.48	163.211	13.134	1.22	2018-08-19T06:28:58.962954261Z	1.53	3.61	28.48	cassandra-001	29.42
133	28.48	332.795	28.142	18.36	2018-08-19T06:29:05.972698249Z	1.22	3.6	28.48	cassandra-001	29.42
134	28.47	165.232	14.308	1.26	2018-08-19T06:29:12.979622222Z	18.36	6.44	28.47	cassandra-001	29.41
135	28.48	169.962	19.389	1.83	2018-08-19T06:29:19.987541942Z	1.26	4.19	28.48	cassandra-001	29.42
136	28.48	329.493	27.07	1.44	2018-08-19T06:29:26.994762167Z	1.83	4.27	28.48	cassandra-001	29.42
137	28.48	166.409	13.66	1.35	2018-08-19T06:29:34.005082794Z	1.44	4.27	28.48	cassandra-001	29.42
138	28.48	346.324	37.232	14.23	2018-08-19T06:29:41.01353687Z	1.35	4.24	28.48	cassandra-001	29.43
139	28.48	175.574	17.843	1.28	2018-08-19T06:29:48.023949807Z	14.23	6.41	28.48	cassandra-001	29.43
140	28.48	176.275	18.358	1.5	2018-08-19T06:29:55.032835125Z	1.28	3.57	28.48	cassandra-001	29.42
141	28.48	355.8	38.906	1.31	2018-08-19T06:30:02.040568519Z	1.5	3.61	28.48	cassandra-001	29.43
142	28.48	179.367	19.07	1.27	2018-08-19T06:30:09.047834982Z	1.31	3.52	28.48	cassandra-001	29.43
143	28.48	359.845	32.911	16.27	2018-08-19T06:30:16.056575453Z	1.27	3.49	28.48	cassandra-001	29.42
144	28.48	180.798	19.65	1.3	2018-08-19T06:30:23.066258448Z	16.27	5.98	28.48	cassandra-001	29.42
145	28.48	217.163	21.091	4.27	2018-08-19T06:30:30.07747151Z	1.3	3.82	28.48	cassandra-001	29.42
146	28.48	331.557	36.141	3.01	2018-08-19T06:30:37.085076515Z	4.27	4.32	28.48	cassandra-001	29.43
147	28.48	184.046	18.21	1.32	2018-08-19T06:30:44.094747158Z	3.01	4.57	28.48	cassandra-001	29.43
148	28.49	371.922	40.933	25.14	2018-08-19T06:30:51.100397189Z	1.32	4.57	28.49	cassandra-001	29.45
149	28.48	189.976	20.374	1.41	2018-08-19T06:30:58.10919214Z	25.14	8.55	28.48	cassandra-001	29.43
150	28.48	325.557	30.39	11.07	2018-08-19T06:31:05.115760252Z	1.41	6.08	28.48	cassandra-001	29.43
151	28.47	239.643	25.16	1.24	2018-08-19T06:31:12.122385389Z	11.07	7.7	28.47	cassandra-001	29.43
152	28.47	192.861	19.765	1.24	2018-08-19T06:31:19.129087514Z	1.24	7.2	28.47	cassandra-001	29.43
153	28.47	379.006	39.808	3.04	2018-08-19T06:31:26.136490892Z	1.24	6.9	28.47	cassandra-001	29.43
153	28.48	195.808	21.824	1.2	2018-08-19T06:31:33.142312155Z	3.04	7.19	28.48	cassandra-001	29.43
154	28.48	309.231	30.223	23.98	2018-08-19T06:31:40.15121732Z	1.2	3.2	28.48	cassandra-001	29.44
155	28.47	260.749	21.15	1.22	2018-08-19T06:31:47.157964403Z	23.98	6.96	28.47	cassandra-001	29.43
156	28.47	194.792	19.83	1.24	2018-08-19T06:31:54.165212513Z	1.22	5.32	28.47	cassandra-001	29.43
157	28.49	393.911	36.65	1.9	2018-08-19T06:32:01.175911994Z	1.24	5.32	28.49	cassandra-001	29.46
157	28.49	196.239	17.506	1.3	2018-08-19T06:32:08.182944608Z	1.9	5.43	28.49	cassandra-001	29.45
158	28.48	391.73	33.52	18.42	2018-08-19T06:32:15.190951719Z	1.3	5.14	28.48	cassandra-001	29.44
159	28.48	196.105	20.633	1.29	2018-08-19T06:32:22.200223619Z	18.42	8.01	28.48	cassandra-001	29.44
160	28.48	199.866	21.98	1.25	2018-08-19T06:32:29.207533762Z	1.29	4.23	28.48	cassandra-001	29.44
161	28.48	404.245	44.104	1.46	2018-08-19T06:32:36.216320374Z	1.25	4.23	28.48	cassandra-001	29.45
162	28.48	201.585	20.25	1.32	2018-08-19T06:32:43.223264162Z	1.46	4.27	28.48	cassandra-001	29.45
163	28.48	404.897	36.631	18.98	2018-08-19T06:32:50.231338497Z	1.32	4.17	28.48	cassandra-001	29.45
164	28.48	205.445	16.738	1.19	2018-08-19T06:32:57.23861222Z	18.98	7.12	28.48	cassandra-001	29.45
165	28.48	207.323	21.978	1.2	2018-08-19T06:33:04.249551063Z	1.19	4.25	28.48	cassandra-001	29.45
166	28.53	413.205	41.382	4.85	2018-08-19T06:33:11.257855191Z	1.2	4.23	28.53	cassandra-001	29.51
167	28.66	208.203	24.657	6.21	2018-08-19T06:33:18.265736166Z	4.85	4.83	28.66	cassandra-001	29.65
167	28.57	412.503	43.164	38.17	2018-08-19T06:33:25.274190799Z	6.21	5.63	28.57	cassandra-001	29.58
168	28.58	204.417	20.988	12.61	2018-08-19T06:33:32.286924368Z	38.17	11.77	28.58	cassandra-001	29.6
169	28.56	204.408	22.506	32.76	2018-08-19T06:33:39.29481032Z	12.61	10.71	28.56	cassandra-001	29.61
170	28.52	408.518	39.507	11.94	2018-08-19T06:33:46.3038249Z	32.76	15.97	28.52	cassandra-001	29.6
171	28.54	201.272	18.084	13.17	2018-08-19T06:33:53.312178944Z	11.94	17.76	28.54	cassandra-001	29.65
172	28.51	416.498	41.052	33.39	2018-08-19T06:34:00.320689247Z	13.17	19.14	28.51	cassandra-001	29.66
172	28.55	206.601	17.292	19.99	2018-08-19T06:34:07.327992061Z	33.39	23.67	28.55	cassandra-001	29.74
173	28.53	206.193	21.978	15.59	2018-08-19T06:34:14.335061026Z	19.99	20.64	28.53	cassandra-001	29.76
174	28.53	412.321	41.289	14.9	2018-08-19T06:34:21.344420889Z	15.59	21.14	28.53	cassandra-001	29.81
175	28.54	209.478	23.43	27.14	2018-08-19T06:34:28.350797108Z	14.9	18.16	28.54	cassandra-001	29.87
176	28.52	421.075	44.88	44.26	2018-08-19T06:34:35.359629413Z	27.14	20.7	28.52	cassandra-001	29.91
177	28.52	206.069	22.374	17.22	2018-08-19T06:34:42.366175913Z	44.26	25.88	28.52	cassandra-001	29.97
178	28.54	207.009	17.727	27.1	2018-08-19T06:34:49.375535321Z	17.22	23.18	28.54	cassandra-001	30.06
178	28.52	419.771	44.352	20.82	2018-08-19T06:34:56.382205236Z	27.1	24.37	28.52	cassandra-001	30.11
179	28.56	202.912	17.754	28.17	2018-08-19T06:35:03.394168692Z	20.82	25.24	28.56	cassandra-001	30.23
180	28.53	412.158	39.534	42.8	2018-08-19T06:35:10.401626033Z	28.17	27.45	28.53	cassandra-001	30.27
181	28.56	207.117	20.631	22.28	2018-08-19T06:35:17.410748187Z	42.8	30.06	28.56	cassandra-001	30.39
182	28.52	210.462	24.42	30.57	2018-08-19T06:35:24.41865993Z	22.28	26.4	28.52	cassandra-001	30.44
182	28.59	416.699	42.042	46.49	2018-08-19T06:35:31.427722597Z	30.57	28.62	28.59	cassandra-001	30.6
183	28.53	209.178	21.714	28.4	2018-08-19T06:35:38.436009361Z	46.49	31.86	28.53	cassandra-001	30.64
184	28.53	410.399	39.6	54.59	2018-08-19T06:35:45.44257567Z	28.4	33.12	28.53	cassandra-001	30.74
185	28.53	207.277	21.291	21.75	2018-08-19T06:35:52.450612775Z	54.59	37.52	28.53	cassandra-001	30.84
186	28.67	207.629	19.602	44.24	2018-08-19T06:35:59.457704798Z	21.75	34.01	28.67	cassandra-001	31.97
186	28.58	416.745	46.398	28.25	2018-08-19T06:36:06.464256911Z	44.24	37.67	28.58	cassandra-001	31.99
187	28.58	204.157	15.642	28.49	2018-08-19T06:36:13.4710789Z	28.25	37.29	28.58	cassandra-001	32.11
188	28.6	417.873	40.431	60.68	2018-08-19T06:36:20.479489039Z	28.49	34.29	28.6	cassandra-001	32.25
189	28.58	206.945	22.242	27.77	2018-08-19T06:36:27.486329083Z	60.68	39.67	28.58	cassandra-001	32.35
190	28.61	203.518	16.038	29.7	2018-08-19T06:36:34.495069605Z	27.77	35.2	28.61	cassandra-001	32.51
190	28.59	419.321	46.794	48.69	2018-08-19T06:36:41.502489216Z	29.7	36.52	28.59	cassandra-001	32.63
191	28.59	205.663	22.677	35.74	2018-08-19T06:36:48.51142115Z	48.69	37.26	28.59	cassandra-001	32.76
192	28.61	419.638	51.348	56.87	2018-08-19T06:36:55.51857188Z	35.74	38.51	28.61	cassandra-001	32.93
193	28.57	206.894	20.988	40.6	2018-08-19T06:37:02.527582597Z	56.87	43.24	28.57	cassandra-001	33.03
193	28.6	207.268	21.714	34.93	2018-08-19T06:37:09.537727698Z	40.6	39.9	28.6	cassandra-001	34.04
194	28.58	418.936	45.513	31.51	2018-08-19T06:37:16.548348721Z	34.93	41.09	28.58	cassandra-001	34.16
195	28.74	209.701	21.78	40.44	2018-08-19T06:37:23.55867297Z	31.51	41.39	28.74	cassandra-001	34.48
196	28.74	413.206	39.468	49.61	2018-08-19T06:37:30.567554989Z	40.44	40.02	28.74	cassandra-001	34.64
196	28.61	206.159	23.826	48.86	2018-08-19T06:37:37.57805722Z	49.61	42.33	28.61	cassandra-001	34.67
197	28.66	204.714	23.298	57.62	2018-08-19T06:37:44.587013505Z	48.86	40.99	28.66	cassandra-001	34.88
198	28.61	422.564	50.265	48.11	2018-08-19T06:37:51.593818734Z	57.62	43.83	28.61	cassandra-001	35.0
199	28.6	209.1	22.506	41.24	2018-08-19T06:37:58.600673669Z	48.11	46.03	28.6	cassandra-001	35.18
199	28.64	419.46	44.748	56.61	2018-08-19T06:38:05.609791009Z	41.24	47.65	28.64	cassandra-001	36.19
200	28.59	206.713	21.978	47.37	2018-08-19T06:38:12.616008785Z	56.61	50.34	28.59	cassandra-001	36.31
201	28.63	205.974	22.809	35.48	2018-08-19T06:38:19.622027753Z	47.37	49.97	28.63	cassandra-001	36.54
201	28.6	408.831	39.996	47.83	2018-08-19T06:38:26.630366702Z	35.48	47.74	28.6	cassandra-001	36.71
202	28.63	205.542	20.988	55.61	2018-08-19T06:38:33.636685917Z	47.83	46.11	28.63	cassandra-001	36.92
203	28.65	419.055	49.17	65.96	2018-08-19T06:38:40.651655205Z	55.61	47.36	28.65	cassandra-001	37.15
204	28.7	205.129	18.981	58.41	2018-08-19T06:38:47.65951121Z	65.96	51.48	28.7	cassandra-001	38.16
204	31.98	206.826	18.81	104.21	2018-08-19T06:38:54.666076729Z	58.41	51.78	31.98	cassandra-001	43.26
205	34.87	409.155	36.168	86.95	2018-08-19T06:39:01.674299244Z	104.21	61.25	34.87	cassandra-001	47.76
206	35.45	203.677	19.47	44.74	2018-08-19T06:39:08.680909953Z	86.95	69.83	35.45	cassandra-001	45.54
207	35.38	418.531	50.094	71.47	2018-08-19T06:39:15.686935332Z	44.74	69.31	35.38	cassandra-001	45.69
207	35.37	202.81	21.819	53.5	2018-08-19T06:39:22.695176248Z	71.47	71.96	35.37	cassandra-001	45.89
208	35.39	208.984	24.42	55.68	2018-08-19T06:39:29.704224687Z	53.5	69.88	35.39	cassandra-001	46.88
209	35.37	414.38	49.566	49.65	2018-08-19T06:39:36.71235392Z	55.68	69.43	35.37	cassandra-001	47.09
209	35.49	208.907	24.156	75.56	2018-08-19T06:39:43.718568575Z	49.65	60.33	35.49	cassandra-001	47.44
210	35.4	411.727	33.831	77.04	2018-08-19T06:39:50.726023933Z	75.56	58.43	35.4	cassandra-001	47.58
211	35.57	208.235	24.75	201.28	2018-08-19T06:39:57.733736174Z	77.04	63.82	35.57	cassandra-001	48.71
212	35.41	204.918	22.638	51.72	2018-08-19T06:40:04.740609795Z	201.28	85.45	35.41	cassandra-001	48.8
212	35.39	416.528	44.418	58.19	2018-08-19T06:40:11.7471066Z	51.72	85.16	35.39	cassandra-001	49.03
213	35.39	207.486	19.509	72.78	2018-08-19T06:40:18.761275623Z	58.19	85.57	35.39	cassandra-001	49.27
214	35.39	415.814	39.468	67.65	2018-08-19T06:40:25.769660988Z	72.78	89.43	35.39	cassandra-001	49.52
214	35.41	207.253	23.1	55.0	2018-08-19T06:40:32.776010293Z	67.65	88.11	35.41	cassandra-001	50.5
215	35.42	207.005	18.414	44.04	2018-08-19T06:40:39.785051927Z	55.0	84.44	35.42	cassandra-001	50.76
216	35.42	415.505	44.127	52.29	2018-08-19T06:40:46.791899665Z	44.04	58.23	35.42	cassandra-001	51.02
217	35.41	207.314	19.866	58.04	2018-08-19T06:40:53.799941259Z	52.29	58.33	35.41	cassandra-001	51.28
217	35.45	415.273	42.372	111.33	2018-08-19T06:41:00.807346824Z	58.04	58.3	35.45	cassandra-001	52.91
218	35.41	208.392	20.526	109.58	2018-08-19T06:41:07.816617017Z	111.33	64.73	35.41	cassandra-001	54.55
219	35.44	208.49	21.78	64.88	2018-08-19T06:41:14.822622196Z	109.58	71.71	35.44	cassandra-001	52.8
219	35.45	419.407	44.325	68.49	2018-08-19T06:41:21.830287468Z	64.88	73.36	35.45	cassandra-001	53.09
220	35.43	209.463	25.278	67.34	2018-08-19T06:41:28.837204035Z	68.49	77.44	35.43	cassandra-001	54.02
221	35.42	410.326	35.31	68.97	2018-08-19T06:41:35.844358686Z	67.34	79.94	35.42	cassandra-001	54.3
221	35.42	204.813	18.084	55.01	2018-08-19T06:41:42.850910008Z	68.97	81.76	35.42	cassandra-001	54.59
222	35.42	207.385	20.367	59.33	2018-08-19T06:41:49.860579628Z	55.01	72.38	35.42	cassandra-001	48.1
223	35.42	418.359	41.976	54.83	2018-08-19T06:41:56.86716978Z	59.33	64.0	35.42	cassandra-001	48.4
223	35.42	209.322	23.628	67.27	2018-08-19T06:42:03.874251212Z	54.83	62.33	35.42	cassandra-001	48.7
224	35.43	409.454	34.584	131.24	2018-08-19T06:42:10.88068942Z	67.27	62.12	35.43	cassandra-001	49.59
225	35.42	208.893	24.591	67.32	2018-08-19T06:42:17.890763915Z	131.24	72.77	35.42	cassandra-001	49.38
225	35.43	207.613	20.922	63.36	2018-08-19T06:42:24.902322996Z	67.32	72.5	35.43	cassandra-001	49.71
226	35.41	412.722	39.534	87.91	2018-08-19T06:42:31.909488809Z	63.36	73.89	35.41	cassandra-001	50.01
227	35.42	210.938	25.476	77.62	2018-08-19T06:42:38.917185445Z	87.91	78.66	35.42	cassandra-001	50.33
227	35.43	413.626	43.032	79.83	2018-08-19T06:42:45.925765357Z	77.62	82.45	35.43	cassandra-001	50.66
228	35.42	207.561	21.093	65.64	2018-08-19T06:42:52.936839578Z	79.83	84.55	35.41	cassandra-001	50.96
229	35.42	206.202	18.678	74.64	2018-08-19T06:42:59.94326689Z	65.64	73.61	35.42	cassandra-001	52.55
229	35.42	405.624	40.326	64.58	2018-08-19T06:43:06.949623077Z	74.64	74.83	35.42	cassandra-001	52.89
230	35.4	206.562	18.942	71.06	2018-08-19T06:43:13.959367193Z	64.58	75.04	35.4	cassandra-001	53.21
231	35.41	413.429	43.401	81.32	2018-08-19T06:43:20.965488687Z	71.06	72.23	35.41	cassandra-001	53.55
231	35.41	204.874	22.638	69.47	2018-08-19T06:43:27.972049848Z	81.32	72.85	35.41	cassandra-001	53.89
232	35.42	207.797	19.668	138.76	2018-08-19T06:43:34.979740907Z	69.47	71.12	35.42	cassandra-001	55.47
232	35.41	418.83	44.352	65.1	2018-08-19T06:43:41.986599522Z	138.76	83.3	35.41	cassandra-001	55.82
233	35.42	209.159	21.555	105.1	2018-08-19T06:43:48.993148305Z	65.1	81.72	35.42	cassandra-001	56.16
234	35.41	415.715	44.022	84.62	2018-08-19T06:43:56.002567651Z	105.1	88.47	35.41	cassandra-001	56.52
234	35.4	209.317	22.242	79.45	2018-08-19T06:44:03.009713277Z	84.62	90.73	35.4	cassandra-001	56.86
235	35.41	209.07	21.648	91.13	2018-08-19T06:44:10.015738938Z	79.45	90.42	35.41	cassandra-001	57.23
236	35.41	417.795	43.335	130.75	2018-08-19T06:44:17.023934346Z	91.13	94.03	35.41	cassandra-001	59.69
236	35.44	210.516	25.872	118.02	2018-08-19T06:44:24.031283313Z	130.75	92.69	35.44	cassandra-001	61.49
237	36.3	412.884	41.25	124.76	2018-08-19T06:44:31.037919632Z	118.02	101.51	36.3	cassandra-001	64.12
237	36.28	205.711	18.546	79.67	2018-08-19T06:44:38.044386004Z	124.76	104.79	36.28	cassandra-001	65.73
238	36.34	208.779	20.526	63.57	2018-08-19T06:44:45.052886154Z	79.67	103.96	36.34	cassandra-001	61.2
239	36.3	413.821	42.213	77.11	2018-08-19T06:44:52.059491998Z	63.57	101.32	36.3	cassandra-001	62.71
239	36.3	212.194	25.806	75.32	2018-08-19T06:44:59.066267042Z	77.11	98.98	36.3	cassandra-001	63.09
240	36.31	414.55	45.078	82.09	2018-08-19T06:45:06.076818017Z	75.32	89.74	36.31	cassandra-001	63.49
241	36.3	212.137	25.74	76.81	2018-08-19T06:45:13.082944121Z	82.09	83.75	36.3	cassandra-001	63.86
241	36.34	206.655	25.119	109.71	2018-08-19T06:45:20.088804793Z	76.81	75.76	36.34	cassandra-001	65.45
242	36.33	413.069	38.412	74.98	2018-08-19T06:45:27.095074087Z	109.71	80.77	36.33	cassandra-001	65.83
242	36.33	208.23	20.394	73.31	2018-08-19T06:45:34.101231098Z	74.98	82.67	36.33	cassandra-001	66.23
243	36.33	413.671	38.148	113.4	2018-08-19T06:45:41.107802307Z	73.31	82.04	36.33	cassandra-001	66.63
244	36.33	214.101	27.561	103.88	2018-08-19T06:45:48.113838574Z	113.4	88.38	36.33	cassandra-001	67.04
244	36.32	406.747	46.06	90.69	2018-08-19T06:45:55.120957042Z	103.88	92.02	36.32	cassandra-001	68.57
245	36.32	220.378	23.504	78.57	2018-08-19T06:46:02.127590397Z	90.69	94.33	36.32	cassandra-001	68.99
245	36.33	205.287	17.16	97.66	2018-08-19T06:46:09.133930004Z	78.57	89.14	36.33	cassandra-001	69.4
246	36.44	415.914	40.326	89.61	2018-08-19T06:46:16.14035631Z	97.66	92.92	36.44	cassandra-001	69.93
247	36.34	208.52	23.007	140.72	2018-08-19T06:46:23.146837203Z	89.61	95.64	36.34	cassandra-001	71.77
247	36.37	386.709	32.044	136.01	2018-08-19T06:46:30.154949539Z	140.72	100.19	36.37	cassandra-001	73.63
247	36.36	227.278	20.69	154.51	2018-08-19T06:46:37.162637276Z	136.01	105.54	36.36	cassandra-001	75.45
247	36.37	207.771	20.46	115.6	2018-08-19T06:46:44.169072117Z	154.51	116.18	36.37	cassandra-001	77.26
247	36.38	413.239	47.493	53.25	2018-08-19T06:46:51.175704697Z	115.6	122.35	36.38	cassandra-001	74.19
247	36.36	210.342	24.288	72.34	2018-08-19T06:46:58.182418241Z	53.25	114.95	36.36	cassandra-001	74.58
247	36.39	416.682	41.316	66.14	2018-08-19T06:47:05.188886114Z	72.34	112.07	36.39	cassandra-001	74.99
