host_moving_avg_cpu	memory_rss%	timestamp	name	sensor_count	host_cpu	net_receive	container_cpu%	net_send	memory_active_anon%	memory%
43.69	15.97	2018-08-20T01:31:55.797848365Z	kafka-001	259	44.95	764.22	39.77	909.503	15.97	89.72
43.05	15.97	2018-08-20T01:32:02.810198345Z	kafka-001	260	39.77	760.653	43.38	595.328	15.97	89.73
43.05	15.97	2018-08-20T01:32:09.821921854Z	kafka-001	260	43.38	756.669	41.03	592.401	15.97	89.74
42.75	15.97	2018-08-20T01:32:16.833974362Z	kafka-001	261	41.03	756.719	41.65	910.011	15.97	89.74
42.51	15.97	2018-08-20T01:32:23.847811311Z	kafka-001	261	41.65	757.833	45.74	595.382	15.97	89.75
42.75	15.97	2018-08-20T01:32:30.860072621Z	kafka-001	262	45.74	765.675	43.47	911.25	15.97	89.75
42.51	15.97	2018-08-20T01:32:37.872698446Z	kafka-001	262	43.47	757.291	42.88	595.578	15.97	89.76
43.02	15.97	2018-08-20T01:32:44.884003596Z	kafka-001	263	42.88	761.485	43.53	596.047	15.97	89.76
43.05	15.97	2018-08-20T01:32:51.895673808Z	kafka-001	263	43.53	762.726	43.82	908.322	15.97	89.77
43.51	15.97	2018-08-20T01:32:58.907881415Z	kafka-001	264	43.82	756.791	41.82	597.601	15.97	89.77
43.54	15.97	2018-08-20T01:33:05.920609696Z	kafka-001	264	41.82	766.118	45.31	910.06	15.97	89.78
43.47	15.97	2018-08-20T01:33:12.932675596Z	kafka-001	265	45.31	762.322	43.22	597.692	15.97	89.78
43.43	15.97	2018-08-20T01:33:19.943382256Z	kafka-001	265	43.22	762.028	43.28	596.174	15.97	89.79
43.5	15.97	2018-08-20T01:33:26.954584485Z	kafka-001	266	43.28	757.018	41.49	908.964	15.97	89.79
43.16	15.97	2018-08-20T01:33:33.962421078Z	kafka-001	266	41.49	748.571	42.83	592.116	15.97	89.8
42.99	15.97	2018-08-20T01:33:40.973441516Z	kafka-001	267	42.83	761.224	42.77	906.622	15.97	89.8
43.15	15.97	2018-08-20T01:33:47.984597735Z	kafka-001	267	42.77	762.165	43.09	593.145	15.97	89.81
42.78	15.97	2018-08-20T01:33:54.995920692Z	kafka-001	268	43.09	761.957	43.79	595.758	15.97	89.81
42.87	15.97	2018-08-20T01:34:02.008144257Z	kafka-001	268	43.79	765.138	43.66	913.543	15.97	89.82
42.94	15.97	2018-08-20T01:34:09.020615097Z	kafka-001	269	43.66	758.061	42.02	596.732	15.97	89.82
43.03	15.97	2018-08-20T01:34:16.034172197Z	kafka-001	269	42.02	764.73	44.82	911.193	15.97	89.83
43.36	15.97	2018-08-20T01:34:23.044244554Z	kafka-001	269	44.82	755.129	39.74	594.245	15.97	89.83
42.85	15.97	2018-08-20T01:34:30.054474857Z	kafka-001	269	39.74	762.762	44.15	908.701	15.97	89.84
43.03	15.97	2018-08-20T01:34:37.065125733Z	kafka-001	269	44.15	759.583	41.52	595.46	15.97	89.84
42.65	15.97	2018-08-20T01:34:44.078416564Z	kafka-001	269	41.52	760.225	43.86	596.26	15.97	89.85
42.68	15.97	2018-08-20T01:34:51.094533373Z	kafka-001	269	43.86	764.468	43.35	911.412	15.97	89.85
42.91	15.97	2018-08-20T01:34:58.10655319Z	kafka-001	269	43.35	754.922	43.82	596.457	15.97	89.86
42.74	15.97	2018-08-20T01:35:05.115731934Z	kafka-001	269	43.82	765.965	27.14	910.238	15.97	89.87
40.64	15.97	2018-08-20T01:35:12.125665943Z	kafka-001	269	27.14	763.679	44.18	597.19	15.97	89.87
40.64	15.97	2018-08-20T01:35:19.136236612Z	kafka-001	269	44.18	757.156	41.84	596.507	15.97	89.88
40.7	15.97	2018-08-20T01:35:26.14904219Z	kafka-001	269	41.84	755.962	43.25	906.456	15.97	89.88
40.6	15.97	2018-08-20T01:35:33.159904162Z	kafka-001	269	43.25	756.098	41.71	594.823	15.97	89.89
