host_moving_avg_cpu	memory_rss%	timestamp	name	sensor_count	host_cpu	net_receive	container_cpu%	net_send	memory_active_anon%	memory%
32.04	15.97	2018-08-19T23:02:43.241055876Z	kafka-001	140	33.57	579.451	34.71	467.552	15.97	89.72
32.51	15.97	2018-08-19T23:02:50.252121739Z	kafka-001	141	34.71	582.205	30.89	713.762	15.97	89.72
32.5	15.97	2018-08-19T23:02:57.260406856Z	kafka-001	142	30.89	580.24	26.57	469.885	15.97	89.73
31.3	15.97	2018-08-19T23:03:04.274179077Z	kafka-001	143	26.57	591.917	33.6	475.556	15.97	89.73
32.15	15.97	2018-08-19T23:03:11.283590205Z	kafka-001	144	33.6	599.382	33.19	722.091	15.97	89.73
32.09	15.97	2018-08-19T23:03:18.297016759Z	kafka-001	145	33.19	605.407	33.56	484.255	15.97	89.46
32.09	15.97	2018-08-19T23:03:25.309087932Z	kafka-001	146	33.56	594.31	36.59	736.77	15.97	89.47
32.4	15.97	2018-08-19T23:03:32.330948208Z	kafka-001	147	36.59	610.495	33.87	483.011	15.97	89.47
32.9	15.97	2018-08-19T23:03:39.343663546Z	kafka-001	148	33.87	606.409	33.99	486.064	15.97	89.47
34.13	15.97	2018-08-19T23:03:46.354821506Z	kafka-001	149	33.99	602.142	34.53	754.378	15.97	89.48
34.29	15.97	2018-08-19T23:03:53.369185097Z	kafka-001	150	34.53	615.341	37.37	498.851	15.97	89.48
34.98	15.97	2018-08-19T23:04:00.38288356Z	kafka-001	151	37.37	629.616	36.61	768.435	15.97	89.49
35.49	15.97	2018-08-19T23:04:07.394679002Z	kafka-001	152	36.61	635.755	36.38	508.097	15.97	89.49
35.46	15.97	2018-08-19T23:04:14.406166119Z	kafka-001	153	36.38	636.351	36.5	505.092	15.97	89.49
35.9	15.97	2018-08-19T23:04:21.417178196Z	kafka-001	154	36.5	643.088	36.81	778.059	15.97	89.5
36.37	15.97	2018-08-19T23:04:28.430611114Z	kafka-001	155	36.81	643.845	38.12	514.347	15.97	89.5
36.96	15.97	2018-08-19T23:04:35.442468738Z	kafka-001	156	38.12	645.364	38.2	775.617	15.97	89.51
37.1	15.97	2018-08-19T23:04:42.455072501Z	kafka-001	157	38.2	654.671	36.03	518.182	15.97	89.51
37.01	15.97	2018-08-19T23:04:49.468173607Z	kafka-001	158	36.03	657.249	37.91	524.37	15.97	89.52
37.26	15.97	2018-08-19T23:04:56.479869027Z	kafka-001	158	37.91	663.05	37.38	803.725	15.97	89.52
37.41	15.97	2018-08-19T23:05:03.494607353Z	kafka-001	159	37.38	661.603	37.85	528.277	15.97	89.53
37.58	15.97	2018-08-19T23:05:10.50557217Z	kafka-001	160	37.85	668.346	36.68	808.882	15.97	89.53
37.34	15.97	2018-08-19T23:05:17.519869564Z	kafka-001	161	36.68	678.303	38.42	535.55	15.97	89.54
37.38	15.97	2018-08-19T23:05:24.52990322Z	kafka-001	162	38.42	669.221	38.31	535.484	15.97	89.54
37.76	15.97	2018-08-19T23:05:31.541623745Z	kafka-001	163	38.31	680.656	39.05	828.446	15.97	89.54
37.95	15.97	2018-08-19T23:05:38.552973788Z	kafka-001	164	39.05	688.273	37.13	542.07	15.97	89.55
37.91	15.97	2018-08-19T23:05:45.564411785Z	kafka-001	165	37.13	688.734	39.51	833.383	15.97	89.56
38.18	15.97	2018-08-19T23:05:52.57576677Z	kafka-001	166	39.51	692.909	36.68	550.91	15.97	89.56
38.18	15.97	2018-08-19T23:05:59.589542333Z	kafka-001	167	36.68	702.441	39.62	553.761	15.97	89.57
38.38	15.97	2018-08-19T23:06:06.600646435Z	kafka-001	168	39.62	707.054	37.98	841.837	15.97	89.57
38.33	15.97	2018-08-19T23:06:13.619589728Z	kafka-001	168	37.98	702.349	40.52	552.148	15.97	89.58
38.57	15.97	2018-08-19T23:06:20.630749468Z	kafka-001	169	40.52	711.796	41.47	861.981	15.97	89.58
39.3	15.97	2018-08-19T23:06:27.642539984Z	kafka-001	170	41.47	706.843	40.77	565.315	15.97	89.58
39.51	15.97	2018-08-19T23:06:34.654419746Z	kafka-001	171	40.77	708.555	39.6	566.429	15.97	89.59
39.99	15.97	2018-08-19T23:06:41.665802764Z	kafka-001	172	39.6	688.532	40.85	859.159	15.97	89.59
40.2	15.97	2018-08-19T23:06:48.679648563Z	kafka-001	173	40.85	712.155	42.32	574.7	15.97	89.6
40.92	15.97	2018-08-19T23:06:55.690446462Z	kafka-001	173	42.32	723.755	41.53	881.609	15.97	89.6
41.09	15.97	2018-08-19T23:07:02.701271253Z	kafka-001	174	41.53	712.572	40.31	573.846	15.97	89.61
40.9	15.97	2018-08-19T23:07:09.713159572Z	kafka-001	175	40.31	722.209	41.51	577.948	15.97	89.61
41.02	15.97	2018-08-19T23:07:16.724378921Z	kafka-001	176	41.51	723.164	39.39	879.492	15.97	89.62
40.99	15.97	2018-08-19T23:07:23.737985931Z	kafka-001	177	39.39	734.75	42.99	585.454	15.97	89.62
41.34	15.97	2018-08-19T23:07:30.750530247Z	kafka-001	178	42.99	738.373	40.07	901.888	15.97	89.63
40.97	15.97	2018-08-19T23:07:37.761367483Z	kafka-001	179	40.07	746.439	42.28	586.28	15.97	89.63
41.09	15.97	2018-08-19T23:07:44.774143151Z	kafka-001	179	42.28	741.545	39.03	593.125	15.97	89.64
40.88	15.97	2018-08-19T23:07:51.787082444Z	kafka-001	180	39.03	743.284	42.22	910.316	15.97	89.64
41.0	15.97	2018-08-19T23:07:58.801974257Z	kafka-001	181	42.22	743.729	42.71	593.318	15.97	89.65
41.55	15.97	2018-08-19T23:08:05.813437296Z	kafka-001	182	42.71	739.68	42.68	907.709	15.97	89.66
41.5	15.97	2018-08-19T23:08:12.826873603Z	kafka-001	183	42.68	723.289	37.7	587.517	15.97	89.66
41.1	15.97	2018-08-19T23:08:19.840278597Z	kafka-001	183	37.7	744.689	42.02	592.235	15.97	89.67
41.06	15.97	2018-08-19T23:08:26.851508034Z	kafka-001	184	42.02	748.626	41.22	902.878	15.97	89.67
41.42	15.97	2018-08-19T23:08:33.868641815Z	kafka-001	185	41.22	746.629	43.58	592.855	15.97	89.68
41.65	15.97	2018-08-19T23:08:40.881435616Z	kafka-001	186	43.58	753.346	42.62	911.455	15.97	89.68
41.64	15.97	2018-08-19T23:08:47.892985306Z	kafka-001	187	42.62	749.18	41.93	593.162	15.97	89.69
41.51	15.97	2018-08-19T23:08:54.904977644Z	kafka-001	187	41.93	752.484	42.34	597.447	15.97	89.69
42.28	15.97	2018-08-19T23:09:01.919371765Z	kafka-001	188	42.34	741.974	42.48	901.825	15.97	89.7
42.36	15.97	2018-08-19T23:09:08.934266499Z	kafka-001	189	42.48	751.3	41.73	594.047	15.97	89.7
42.45	15.97	2018-08-19T23:09:15.945969629Z	kafka-001	190	41.73	752.921	42.98	908.695	15.97	89.71
42.35	15.97	2018-08-19T23:09:22.956441232Z	kafka-001	190	42.98	750.945	38.88	594.823	15.97	89.72
41.72	15.97	2018-08-19T23:09:29.96714502Z	kafka-001	191	38.88	743.557	41.91	595.192	15.97	89.72
41.72	15.97	2018-08-19T23:09:36.977390103Z	kafka-001	192	41.91	742.45	39.31	907.11	15.97	89.72
41.22	15.97	2018-08-19T23:09:43.991998884Z	kafka-001	193	39.31	752.287	43.01	590.346	15.97	89.73
41.3	15.97	2018-08-19T23:09:51.003973569Z	kafka-001	194	43.01	755.392	38.78	909.194	15.97	89.73
40.81	15.97	2018-08-19T23:09:58.016120834Z	kafka-001	194	38.78	753.795	43.62	594.762	15.97	89.74
40.92	15.97	2018-08-19T23:10:05.025851348Z	kafka-001	195	43.62	759.472	34.22	596.169	15.97	89.74
40.14	15.97	2018-08-19T23:10:12.037924746Z	kafka-001	196	34.22	763.195	40.83	913.184	15.97	89.47
39.96	15.97	2018-08-19T23:10:19.052307475Z	kafka-001	197	40.83	749.707	44.84	587.718	15.97	89.48
40.88	15.97	2018-08-19T23:10:26.064354025Z	kafka-001	197	44.84	763.172	41.91	911.219	15.97	89.48
40.7	15.97	2018-08-19T23:10:33.076145219Z	kafka-001	198	41.91	758.065	44.13	595.86	15.97	89.49
41.59	15.97	2018-08-19T23:10:40.088579262Z	kafka-001	199	44.13	762.627	44.48	907.457	15.97	89.49
41.74	15.97	2018-08-19T23:10:47.098720212Z	kafka-001	200	44.48	755.242	43.68	594.814	15.97	89.5
43.31	15.97	2018-08-19T23:10:54.112678445Z	kafka-001	200	43.68	760.803	43.71	596.893	15.97	89.5
43.79	15.97	2018-08-19T23:11:01.123565231Z	kafka-001	201	43.71	762.55	43.18	909.368	15.97	89.51
43.52	15.97	2018-08-19T23:11:08.136549225Z	kafka-001	202	43.18	758.843	43.62	593.022	15.97	89.51
43.8	15.97	2018-08-19T23:11:15.146831612Z	kafka-001	203	43.62	749.2	40.87	896.459	15.97	89.52
43.26	15.97	2018-08-19T23:11:22.157221199Z	kafka-001	204	40.87	742.879	42.88	602.593	15.97	89.53
42.99	15.97	2018-08-19T23:11:29.168761177Z	kafka-001	204	42.88	747.959	42.43	588.278	15.97	89.53
42.78	15.97	2018-08-19T23:11:36.182134404Z	kafka-001	205	42.43	751.908	41.79	911.181	15.97	89.53
42.46	15.97	2018-08-19T23:11:43.192902477Z	kafka-001	206	41.79	752.559	38.75	596.78	15.97	89.54
41.72	15.97	2018-08-19T23:11:50.203742336Z	kafka-001	206	38.75	752.788	48.87	912.784	15.97	89.54
42.6	15.97	2018-08-19T23:11:57.216757958Z	kafka-001	207	48.87	759.314	41.29	593.043	15.97	89.55
42.67	15.97	2018-08-19T23:12:04.232660176Z	kafka-001	208	41.29	756.684	43.94	591.09	15.97	89.56
42.85	15.97	2018-08-19T23:12:11.244410172Z	kafka-001	209	43.94	761.206	40.32	912.361	15.97	89.56
42.49	15.97	2018-08-19T23:12:18.258386764Z	kafka-001	209	40.32	753.435	44.47	592.371	15.97	89.57
42.94	15.97	2018-08-19T23:12:25.269474516Z	kafka-001	210	44.47	755.162	42.42	906.944	15.97	89.57
43.55	15.97	2018-08-19T23:12:32.282161985Z	kafka-001	211	42.42	754.854	41.85	594.416	15.97	89.57
42.38	15.97	2018-08-19T23:12:39.29766544Z	kafka-001	212	41.85	758.088	41.99	596.956	15.97	89.58
42.5	15.97	2018-08-19T23:12:46.308166305Z	kafka-001	212	41.99	759.994	42.06	907.673	15.97	89.59
42.19	15.97	2018-08-19T23:12:53.320297551Z	kafka-001	213	42.06	752.407	41.36	596.614	15.97	89.59
42.36	15.97	2018-08-19T23:13:00.331307813Z	kafka-001	214	41.36	762.16	43.97	908.642	15.97	89.6
42.28	15.97	2018-08-19T23:13:07.340108202Z	kafka-001	214	43.97	750.979	43.85	593.71	15.97	89.6
42.51	15.97	2018-08-19T23:13:14.35361895Z	kafka-001	215	43.85	755.472	42.87	593.566	15.97	89.61
42.68	15.97	2018-08-19T23:13:21.364798Z	kafka-001	216	42.87	759.885	40.15	906.666	15.97	89.61
42.38	15.97	2018-08-19T23:13:28.375621118Z	kafka-001	217	40.15	756.093	41.44	596.828	15.97	89.62
42.27	15.97	2018-08-19T23:13:35.385482335Z	kafka-001	217	41.44	748.1	41.93	909.07	15.97	89.62
42.37	15.97	2018-08-19T23:13:42.3963159Z	kafka-001	218	41.93	740.765	42.63	589.576	15.97	89.63
42.14	15.97	2018-08-19T23:13:49.406607211Z	kafka-001	219	42.63	741.584	42.81	590.132	15.97	89.63
41.97	15.97	2018-08-19T23:13:56.419052424Z	kafka-001	219	42.81	748.859	42.56	908.395	15.97	89.64
41.92	15.97	2018-08-19T23:14:03.427781051Z	kafka-001	220	42.56	748.203	43.11	594.118	15.97	89.64
42.41	15.97	2018-08-19T23:14:10.439619006Z	kafka-001	221	43.11	754.79	44.43	913.182	15.97	89.65
42.91	15.97	2018-08-19T23:14:17.452934272Z	kafka-001	221	44.43	755.025	39.98	590.991	15.97	89.65
42.59	15.97	2018-08-19T23:14:24.466169706Z	kafka-001	222	39.98	748.749	42.85	593.54	15.97	89.66
42.62	15.97	2018-08-19T23:14:31.478555886Z	kafka-001	223	42.85	755.288	43.28	909.587	15.97	89.66
42.7	15.97	2018-08-19T23:14:38.488941114Z	kafka-001	223	43.28	758.723	40.89	597.515	15.97	89.67
42.42	15.97	2018-08-19T23:14:45.499923951Z	kafka-001	224	40.89	757.896	44.69	911.454	15.97	89.67
42.69	15.97	2018-08-19T23:14:52.512936435Z	kafka-001	225	44.69	754.138	41.88	595.962	15.97	89.68
42.26	15.97	2018-08-19T23:14:59.528235323Z	kafka-001	225	41.88	754.766	41.41	592.846	15.97	89.68
42.5	15.97	2018-08-19T23:15:06.537433425Z	kafka-001	226	41.41	753.04	35.39	904.356	15.97	89.69
41.26	15.97	2018-08-19T23:15:13.54975469Z	kafka-001	227	35.39	755.971	44.28	597.315	15.97	89.69
41.42	15.97	2018-08-19T23:15:20.561246802Z	kafka-001	227	44.28	756.725	43.22	910.452	15.97	89.7
41.81	15.97	2018-08-19T23:15:27.570782935Z	kafka-001	228	43.22	750.563	41.87	594.166	15.97	89.71
41.34	15.97	2018-08-19T23:15:34.583547641Z	kafka-001	229	41.87	751.29	41.68	596.388	15.97	89.71
41.31	15.97	2018-08-19T23:15:41.595050903Z	kafka-001	229	41.68	752.236	43.57	908.763	15.97	89.72
41.67	15.97	2018-08-19T23:15:48.605084543Z	kafka-001	230	43.57	750.273	41.68	593.727	15.97	89.72
42.72	15.97	2018-08-19T23:15:55.616053975Z	kafka-001	231	41.68	756.628	43.8	908.954	15.97	89.73
42.64	15.97	2018-08-19T23:16:02.627005896Z	kafka-001	231	43.8	754.791	41.57	596.044	15.97	89.73
42.36	15.97	2018-08-19T23:16:09.637454804Z	kafka-001	232	41.57	757.826	43.32	595.606	15.97	89.74
42.6	15.97	2018-08-19T23:16:16.647086711Z	kafka-001	233	43.32	757.771	41.88	902.87	15.97	89.74
42.64	15.97	2018-08-19T23:16:23.660090473Z	kafka-001	233	41.88	752.803	43.89	591.597	15.97	89.75
42.69	15.97	2018-08-19T23:16:30.672106584Z	kafka-001	234	43.89	763.87	40.46	913.682	15.97	89.75
42.49	15.97	2018-08-19T23:16:37.683914915Z	kafka-001	235	40.46	760.541	43.84	594.246	15.97	89.76
42.49	15.97	2018-08-19T23:16:44.695812341Z	kafka-001	235	43.84	757.825	40.01	594.26	15.97	89.48
42.23	15.97	2018-08-19T23:16:51.706622041Z	kafka-001	236	40.01	762.586	43.66	913.07	15.97	89.49
42.29	15.97	2018-08-19T23:16:58.719883427Z	kafka-001	237	43.66	754.769	44.7	591.824	15.97	89.49
42.76	15.97	2018-08-19T23:17:05.732631991Z	kafka-001	237	44.7	761.076	45.51	908.436	15.97	89.5
43.03	15.97	2018-08-19T23:17:12.746199029Z	kafka-001	238	45.51	763.257	42.35	596.274	15.97	89.51
43.35	15.97	2018-08-19T23:17:19.761276777Z	kafka-001	238	42.35	759.555	42.32	595.718	15.97	89.51
43.09	15.97	2018-08-19T23:17:26.772580199Z	kafka-001	239	42.32	760.26	44.63	909.538	15.97	89.52
43.86	15.97	2018-08-19T23:17:33.793950168Z	kafka-001	240	44.63	756.291	44.63	595.238	15.97	89.52
44.02	15.97	2018-08-19T23:17:40.807380885Z	kafka-001	240	44.63	762.996	41.42	907.986	15.97	89.52
43.48	15.97	2018-08-19T23:17:47.818956354Z	kafka-001	241	41.42	764.073	44.09	598.21	15.97	89.53
43.24	15.97	2018-08-19T23:17:54.836557866Z	kafka-001	242	44.09	763.189	41.16	596.618	15.97	89.54
43.04	15.97	2018-08-19T23:18:01.847616132Z	kafka-001	242	41.16	760.384	44.62	909.27	15.97	89.54
43.43	15.97	2018-08-19T23:18:08.859474929Z	kafka-001	243	44.62	759.495	42.08	595.36	15.97	89.55
43.0	15.97	2018-08-19T23:18:15.875464759Z	kafka-001	243	42.08	760.038	44.34	907.789	15.97	89.55
42.95	15.97	2018-08-19T23:18:22.887110339Z	kafka-001	244	44.34	758.633	36.29	595.263	15.97	89.56
42.1	15.97	2018-08-19T23:18:29.89955069Z	kafka-001	245	36.29	759.243	43.61	595.255	15.97	89.56
42.02	15.97	2018-08-19T23:18:36.911177442Z	kafka-001	245	43.61	767.03	38.69	910.605	15.97	89.57
41.61	15.97	2018-08-19T23:18:43.921987003Z	kafka-001	246	38.69	757.021	44.46	594.18	15.97	89.57
41.58	15.97	2018-08-19T23:18:50.933518801Z	kafka-001	246	44.46	759.92	41.63	910.947	15.97	89.58
41.5	15.97	2018-08-19T23:18:57.94414746Z	kafka-001	247	41.63	756.212	43.01	591.166	15.97	89.58
41.28	15.97	2018-08-19T23:19:04.955767957Z	kafka-001	248	43.01	762.368	43.02	594.686	15.97	89.59
42.4	15.97	2018-08-19T23:19:11.966814178Z	kafka-001	248	43.02	758.632	44.04	908.881	15.97	89.59
42.48	15.97	2018-08-19T23:19:18.97811486Z	kafka-001	249	44.04	759.705	43.35	593.446	15.97	89.6
43.25	15.97	2018-08-19T23:19:25.98963944Z	kafka-001	249	43.35	760.648	43.69	910.199	15.97	89.61
43.12	15.97	2018-08-19T23:19:33.001269385Z	kafka-001	250	43.69	760.279	41.86	597.0	15.97	89.61
43.16	15.97	2018-08-19T23:19:40.015453555Z	kafka-001	250	41.86	763.94	44.15	597.29	15.97	89.62
43.35	15.97	2018-08-19T23:19:47.027976079Z	kafka-001	251	44.15	759.936	37.9	911.892	15.97	89.62
42.5	15.97	2018-08-19T23:19:54.041230339Z	kafka-001	252	37.9	757.744	42.1	593.45	15.97	89.63
42.18	15.97	2018-08-19T23:20:01.052530659Z	kafka-001	252	42.1	759.505	39.84	905.928	15.97	89.63
41.59	15.97	2018-08-19T23:20:08.060422843Z	kafka-001	253	39.84	757.778	36.08	594.464	15.97	89.64
40.32	15.97	2018-08-19T23:20:15.071214297Z	kafka-001	253	36.08	761.958	39.51	911.332	15.97	89.64
39.93	15.97	2018-08-19T23:20:22.083000971Z	kafka-001	254	39.51	746.796	42.5	588.52	15.97	89.65
39.66	15.97	2018-08-19T23:20:29.093844489Z	kafka-001	254	42.5	742.602	43.03	601.735	15.97	89.65
