host_moving_avg_cpu	memory_rss%	timestamp	name	sensor_count	host_cpu	net_receive	container_cpu%	net_send	memory_active_anon%	memory%
32.7	38.16	2018-08-20T01:08:20.899231485Z	cassandra-001	96	38.52	234.796	13.61	20.977	38.16	91.67
28.76	38.16	2018-08-20T01:08:27.906578066Z	cassandra-001	97	13.61	118.756	45.33	11.828	38.16	91.32
34.89	38.16	2018-08-20T01:08:34.915817084Z	cassandra-001	98	45.33	119.671	37.64	13.24	38.16	91.22
35.65	38.16	2018-08-20T01:08:41.924944641Z	cassandra-001	100	37.64	246.318	38.54	24.908	38.16	91.39
36.07	38.16	2018-08-20T01:08:48.932155862Z	cassandra-001	101	38.54	123.967	42.38	9.925	38.16	91.49
36.0	38.16	2018-08-20T01:08:55.938674219Z	cassandra-001	102	42.38	252.994	13.71	21.566	38.16	91.42
31.87	38.16	2018-08-20T01:09:02.945575731Z	cassandra-001	104	13.71	126.615	42.94	10.756	38.16	91.66
36.76	38.16	2018-08-20T01:09:09.952468829Z	cassandra-001	105	42.94	128.125	32.64	11.376	38.16	91.31
34.64	38.16	2018-08-20T01:09:16.959194301Z	cassandra-001	106	32.64	261.175	35.94	22.447	38.16	91.56
34.36	38.16	2018-08-20T01:09:23.965843475Z	cassandra-001	107	35.94	132.914	32.32	12.352	38.16	91.65
33.32	38.16	2018-08-20T01:09:30.975154113Z	cassandra-001	109	32.32	267.71	18.49	24.386	38.16	91.39
29.34	38.16	2018-08-20T01:09:37.982901095Z	cassandra-001	110	18.49	133.196	43.86	11.44	38.16	91.65
34.36	38.16	2018-08-20T01:09:44.989255152Z	cassandra-001	111	43.86	136.916	38.54	15.096	38.16	91.58
33.63	38.16	2018-08-20T01:09:51.996517559Z	cassandra-001	112	38.54	275.748	28.03	29.781	38.16	91.43
32.86	38.16	2018-08-20T01:09:59.003545428Z	cassandra-001	114	28.03	141.217	31.43	11.914	38.16	91.38
32.11	38.16	2018-08-20T01:10:06.011100787Z	cassandra-001	115	31.43	288.512	56.66	31.232	38.16	91.58
36.17	38.16	2018-08-20T01:10:13.018122809Z	cassandra-001	116	56.66	142.153	48.71	11.662	38.16	91.2
41.2	38.16	2018-08-20T01:10:20.02512436Z	cassandra-001	117	48.71	145.31	42.02	12.519	38.16	91.4
40.9	38.16	2018-08-20T01:10:27.032295872Z	cassandra-001	118	42.02	294.447	37.83	28.47	38.16	91.57
40.78	38.16	2018-08-20T01:10:34.038560525Z	cassandra-001	119	37.83	149.171	33.98	13.852	38.16	91.43
41.77	38.16	2018-08-20T01:10:41.046393985Z	cassandra-001	121	33.98	296.943	22.72	27.584	38.16	91.34
40.32	38.14	2018-08-20T01:10:48.054095616Z	cassandra-001	122	22.72	152.549	1.12	13.969	38.14	73.53
31.06	38.14	2018-08-20T01:10:55.062158883Z	cassandra-001	123	1.12	190.498	3.65	19.674	38.14	73.53
23.55	38.14	2018-08-20T01:11:02.069530762Z	cassandra-001	124	3.65	271.799	1.19	30.074	38.14	73.53
16.75	38.14	2018-08-20T01:11:09.077002924Z	cassandra-001	125	1.19	158.485	2.97	18.364	38.14	73.53
10.94	38.14	2018-08-20T01:11:16.08405152Z	cassandra-001	126	2.97	315.328	5.54	34.865	38.14	73.53
6.2	38.14	2018-08-20T01:11:23.090311028Z	cassandra-001	127	5.54	157.944	1.34	16.04	38.14	73.53
2.63	38.14	2018-08-20T01:11:30.095668183Z	cassandra-001	129	1.34	259.523	8.5	28.338	38.14	73.53
3.86	38.14	2018-08-20T01:11:37.106875294Z	cassandra-001	130	8.5	221.097	1.31	23.964	38.14	73.53
3.47	38.14	2018-08-20T01:11:44.113426401Z	cassandra-001	131	1.31	163.214	1.3	17.728	38.14	73.53
3.49	38.14	2018-08-20T01:11:51.119746627Z	cassandra-001	132	1.3	331.054	3.26	34.333	38.14	73.53
3.54	38.14	2018-08-20T01:11:58.130460305Z	cassandra-001	133	3.26	166.026	1.11	15.866	38.14	73.53
2.8	38.14	2018-08-20T01:12:05.137579499Z	cassandra-001	134	1.11	334.231	15.8	36.338	38.14	73.53
5.21	38.14	2018-08-20T01:12:12.146189944Z	cassandra-001	135	15.8	174.269	1.13	21.396	38.14	73.54
3.98	38.14	2018-08-20T01:12:19.152321997Z	cassandra-001	136	1.13	165.29	1.25	19.019	38.14	73.54
3.97	38.14	2018-08-20T01:12:26.158528674Z	cassandra-001	137	1.25	343.274	13.65	39.24	38.14	73.54
6.03	38.14	2018-08-20T01:12:33.165335063Z	cassandra-001	138	13.65	174.679	1.23	18.57	38.14	73.54
5.69	38.14	2018-08-20T01:12:40.175069573Z	cassandra-001	139	1.23	344.713	14.56	30.196	38.14	73.54
7.94	38.14	2018-08-20T01:12:47.183397576Z	cassandra-001	140	14.56	172.384	1.22	17.737	38.14	73.54
5.51	38.14	2018-08-20T01:12:54.190081485Z	cassandra-001	141	1.22	176.813	1.25	16.602	38.14	73.54
5.53	38.14	2018-08-20T01:13:01.196413652Z	cassandra-001	142	1.25	355.805	1.18	35.764	38.14	73.55
5.51	38.14	2018-08-20T01:13:08.203387267Z	cassandra-001	143	1.18	179.236	1.13	17.248	38.14	73.54
3.43	38.14	2018-08-20T01:13:15.212078158Z	cassandra-001	144	1.13	361.811	15.11	35.828	38.14	73.55
5.74	38.14	2018-08-20T01:13:22.219318807Z	cassandra-001	145	15.11	178.477	1.23	16.151	38.14	73.55
3.52	38.14	2018-08-20T01:13:29.225270483Z	cassandra-001	146	1.23	183.189	1.2	18.58	38.14	73.55
3.52	38.14	2018-08-20T01:13:36.23243602Z	cassandra-001	147	1.2	372.027	1.25	39.746	38.14	73.55
3.52	38.14	2018-08-20T01:13:43.238886803Z	cassandra-001	148	1.25	183.374	1.18	15.596	38.14	73.55
3.52	38.14	2018-08-20T01:13:50.245751512Z	cassandra-001	149	1.18	369.467	17.35	30.847	38.14	73.56
6.22	38.14	2018-08-20T01:13:57.253359872Z	cassandra-001	150	17.35	187.312	1.19	16.704	38.14	73.56
3.9	38.14	2018-08-20T01:14:04.259833936Z	cassandra-001	151	1.19	188.938	1.25	16.862	38.14	73.55
3.9	38.14	2018-08-20T01:14:11.266443148Z	cassandra-001	152	1.25	373.581	1.14	32.06	38.14	73.56
3.89	38.14	2018-08-20T01:14:18.272909034Z	cassandra-001	153	1.14	188.11	1.31	15.303	38.14	73.56
3.9	38.14	2018-08-20T01:14:25.279124337Z	cassandra-001	154	1.31	381.072	14.32	40.282	38.14	73.56
6.09	38.14	2018-08-20T01:14:32.285555198Z	cassandra-001	155	14.32	189.695	1.21	16.306	38.14	73.56
3.4	38.14	2018-08-20T01:14:39.293593235Z	cassandra-001	156	1.21	194.48	2.91	16.662	38.14	73.56
3.69	38.14	2018-08-20T01:14:46.300251871Z	cassandra-001	157	2.91	389.126	1.89	32.544	38.14	73.56
3.8	38.14	2018-08-20T01:14:53.308450242Z	cassandra-001	158	1.89	194.498	1.28	16.912	38.14	73.56
3.82	38.14	2018-08-20T01:15:00.314309887Z	cassandra-001	158	1.28	395.735	18.99	41.968	38.14	73.57
6.77	38.14	2018-08-20T01:15:07.320825836Z	cassandra-001	159	18.99	199.23	1.17	21.65	38.14	73.56
4.57	38.14	2018-08-20T01:15:14.327178043Z	cassandra-001	160	1.17	195.615	1.36	20.0	38.14	73.56
4.6	38.14	2018-08-20T01:15:21.333316038Z	cassandra-001	161	1.36	402.288	1.2	34.771	38.14	73.57
4.31	38.14	2018-08-20T01:15:28.340765272Z	cassandra-001	162	1.2	200.402	1.3	17.808	38.14	73.57
4.22	38.14	2018-08-20T01:15:35.347384127Z	cassandra-001	163	1.3	405.325	16.43	34.612	38.14	73.57
6.74	38.14	2018-08-20T01:15:42.354250452Z	cassandra-001	164	16.43	205.1	1.0	18.52	38.14	73.57
3.74	38.14	2018-08-20T01:15:49.36113005Z	cassandra-001	165	1.0	201.993	1.08	16.737	38.14	73.57
3.73	38.14	2018-08-20T01:15:56.367763158Z	cassandra-001	166	1.08	408.861	1.21	36.194	38.14	73.57
3.7	38.14	2018-08-20T01:16:03.374867161Z	cassandra-001	167	1.21	198.21	1.19	15.826	38.14	73.58
3.7	38.14	2018-08-20T01:16:10.381621834Z	cassandra-001	167	1.19	418.732	19.84	38.608	38.14	73.58
6.79	38.14	2018-08-20T01:16:17.388521066Z	cassandra-001	168	19.84	211.519	1.07	22.913	38.14	73.58
4.23	38.14	2018-08-20T01:16:24.394712971Z	cassandra-001	169	1.07	212.748	1.29	22.94	38.14	73.58
4.28	38.14	2018-08-20T01:16:31.402450955Z	cassandra-001	170	1.29	430.308	1.16	43.952	38.14	73.58
4.29	38.14	2018-08-20T01:16:38.41018084Z	cassandra-001	171	1.16	211.344	1.07	20.22	38.14	73.58
4.27	38.14	2018-08-20T01:16:45.416970547Z	cassandra-001	172	1.07	433.896	17.98	45.112	38.14	73.58
7.07	38.14	2018-08-20T01:16:52.423971427Z	cassandra-001	173	17.98	220.317	1.2	23.809	38.14	73.58
3.96	38.14	2018-08-20T01:16:59.431099154Z	cassandra-001	173	1.2	217.618	1.25	20.932	38.14	73.58
3.99	38.14	2018-08-20T01:17:06.438472051Z	cassandra-001	174	1.25	441.271	1.5	51.354	38.14	73.59
4.03	38.14	2018-08-20T01:17:13.447328634Z	cassandra-001	175	1.5	223.408	1.21	27.848	38.14	73.59
4.03	38.14	2018-08-20T01:17:20.453592892Z	cassandra-001	176	1.21	450.288	16.89	54.203	38.14	73.59
6.67	38.14	2018-08-20T01:17:27.460093696Z	cassandra-001	177	16.89	226.15	1.16	27.042	38.14	73.59
3.87	38.14	2018-08-20T01:17:34.468034837Z	cassandra-001	177	1.16	220.874	1.28	27.438	38.14	73.59
3.88	38.14	2018-08-20T01:17:41.475887436Z	cassandra-001	178	1.28	451.423	2.94	52.182	38.14	73.6
4.16	38.14	2018-08-20T01:17:48.482379328Z	cassandra-001	179	2.94	226.269	10.09	26.407	38.14	73.61
5.59	38.14	2018-08-20T01:17:55.490317865Z	cassandra-001	180	10.09	455.83	20.03	52.076	38.14	73.62
8.73	38.14	2018-08-20T01:18:02.497309437Z	cassandra-001	181	20.03	228.508	3.95	24.916	38.14	73.63
6.57	38.15	2018-08-20T01:18:09.504132733Z	cassandra-001	182	3.95	226.271	8.38	25.114	38.15	73.65
7.78	38.15	2018-08-20T01:18:16.510686089Z	cassandra-001	182	8.38	455.502	8.53	47.825	38.15	73.67
8.99	38.15	2018-08-20T01:18:23.517360025Z	cassandra-001	183	8.53	223.188	19.3	21.682	38.15	73.74
11.71	38.17	2018-08-20T01:18:30.523911819Z	cassandra-001	184	19.3	450.428	43.76	44.948	38.17	73.79
17.32	38.17	2018-08-20T01:18:37.53110723Z	cassandra-001	185	43.76	223.836	9.81	18.118	38.17	73.82
15.62	38.17	2018-08-20T01:18:44.537439691Z	cassandra-001	186	9.81	225.251	11.16	22.54	38.17	73.86
16.82	38.17	2018-08-20T01:18:51.54462864Z	cassandra-001	186	11.16	452.07	12.18	48.551	38.17	73.9
17.46	38.18	2018-08-20T01:18:58.551827094Z	cassandra-001	187	12.18	227.973	12.22	26.104	38.18	73.95
18.07	38.18	2018-08-20T01:19:05.558239007Z	cassandra-001	188	12.22	447.16	31.8	48.974	38.18	74.0
20.15	38.18	2018-08-20T01:19:12.566333316Z	cassandra-001	189	31.8	222.039	12.55	18.184	38.18	74.06
14.95	38.22	2018-08-20T01:19:19.573192744Z	cassandra-001	190	12.55	221.545	11.66	16.573	38.19	74.15
15.26	38.22	2018-08-20T01:19:26.581803757Z	cassandra-001	190	11.66	443.525	18.3	34.982	38.22	74.22
16.45	38.22	2018-08-20T01:19:33.587758556Z	cassandra-001	191	18.3	223.836	16.27	24.388	38.22	74.28
17.13	38.22	2018-08-20T01:19:40.59434354Z	cassandra-001	192	16.27	445.203	37.66	41.252	38.22	74.35
21.37	38.22	2018-08-20T01:19:47.601058336Z	cassandra-001	193	37.66	224.474	16.87	24.757	38.22	74.43
18.88	38.21	2018-08-20T01:19:54.607960218Z	cassandra-001	193	16.87	220.697	20.42	20.692	38.21	74.49
20.2	38.22	2018-08-20T01:20:01.614374006Z	cassandra-001	194	20.42	449.272	18.6	50.03	38.22	74.58
21.35	38.22	2018-08-20T01:20:08.62076157Z	cassandra-001	195	18.6	223.734	16.5	20.692	38.22	74.66
21.05	38.22	2018-08-20T01:20:15.62727993Z	cassandra-001	196	16.5	449.872	34.42	44.882	38.22	74.75
24.08	38.22	2018-08-20T01:20:22.634966433Z	cassandra-001	196	34.42	227.776	30.72	24.823	38.22	76.07
22.92	38.23	2018-08-20T01:20:29.641249214Z	cassandra-001	197	30.72	222.229	29.28	17.986	38.23	76.17
24.99	38.23	2018-08-20T01:20:36.647075267Z	cassandra-001	198	29.28	452.863	20.83	47.852	38.23	76.28
25.06	38.23	2018-08-20T01:20:43.654511261Z	cassandra-001	199	20.83	222.998	29.83	23.86	38.23	76.38
26.93	38.22	2018-08-20T01:20:50.663963335Z	cassandra-001	199	29.83	451.844	42.51	42.413	38.22	76.48
31.26	38.23	2018-08-20T01:20:57.671031845Z	cassandra-001	200	42.51	216.953	26.3	21.088	38.23	76.59
29.91	38.23	2018-08-20T01:21:04.677508036Z	cassandra-001	201	26.3	223.611	26.7	24.058	38.23	76.71
29.24	38.23	2018-08-20T01:21:11.684106362Z	cassandra-001	201	26.7	451.545	25.25	42.572	38.23	76.83
28.57	38.27	2018-08-20T01:21:18.690788622Z	cassandra-001	202	25.25	226.759	28.09	23.965	38.27	76.98
29.78	38.27	2018-08-20T01:21:25.697585893Z	cassandra-001	203	28.09	457.076	42.95	52.208	38.27	77.11
31.97	38.28	2018-08-20T01:21:32.704100278Z	cassandra-001	204	42.95	223.295	27.15	20.824	38.28	77.26
29.41	38.28	2018-08-20T01:21:39.710432149Z	cassandra-001	204	27.15	225.746	32.55	22.342	38.28	77.38
30.45	38.26	2018-08-20T01:21:46.716594423Z	cassandra-001	205	32.55	453.753	77.07	47.231	38.26	77.5
38.84	38.26	2018-08-20T01:21:53.723394848Z	cassandra-001	206	77.07	223.321	34.01	21.22	38.26	77.64
40.3	38.26	2018-08-20T01:22:00.732116772Z	cassandra-001	207	34.01	452.998	47.69	43.364	38.26	77.79
43.57	38.28	2018-08-20T01:22:07.738368643Z	cassandra-001	207	47.69	224.543	36.62	21.022	38.26	79.1
42.51	38.29	2018-08-20T01:22:14.744865541Z	cassandra-001	208	36.62	224.59	41.8	21.352	38.29	79.26
44.96	38.31	2018-08-20T01:22:21.751593699Z	cassandra-001	209	41.8	448.855	35.17	45.119	38.31	79.43
45.39	38.31	2018-08-20T01:22:28.75842178Z	cassandra-001	209	35.17	225.555	31.28	25.18	38.31	79.59
37.76	38.31	2018-08-20T01:22:35.767248754Z	cassandra-001	210	31.28	456.219	59.63	54.518	38.31	79.75
42.03	38.31	2018-08-20T01:22:42.774947255Z	cassandra-001	211	59.63	227.872	36.53	25.576	38.31	79.92
40.17	38.31	2018-08-20T01:22:49.783976565Z	cassandra-001	212	36.53	229.69	38.38	28.519	38.31	80.09
40.46	38.32	2018-08-20T01:22:56.790470296Z	cassandra-001	212	38.38	444.105	39.06	36.104	38.29	80.28
40.01	38.31	2018-08-20T01:23:03.798507956Z	cassandra-001	213	39.06	225.09	43.64	22.672	38.31	80.45
41.42	38.33	2018-08-20T01:23:10.808678631Z	cassandra-001	214	43.64	453.31	61.09	47.654	38.33	80.65
46.39	38.33	2018-08-20T01:23:17.815083568Z	cassandra-001	214	61.09	228.987	128.4	25.351	38.33	81.92
57.85	38.33	2018-08-20T01:23:24.821790303Z	cassandra-001	215	128.4	224.255	42.77	20.23	38.33	82.11
58.89	38.34	2018-08-20T01:23:31.828320467Z	cassandra-001	216	42.77	449.635	50.78	46.73	38.34	82.3
60.96	38.34	2018-08-20T01:23:38.834604639Z	cassandra-001	217	50.78	226.724	41.52	22.672	38.34	82.5
61.37	38.34	2018-08-20T01:23:45.842222037Z	cassandra-001	217	41.52	452.548	63.17	46.136	38.34	82.7
64.62	38.34	2018-08-20T01:23:52.854016398Z	cassandra-001	218	63.17	222.749	52.52	19.543	38.34	82.9
63.19	38.34	2018-08-20T01:23:59.860705227Z	cassandra-001	219	52.52	223.772	46.63	18.58	38.34	83.11
49.56	38.34	2018-08-20T01:24:06.869087607Z	cassandra-001	219	46.63	447.518	46.88	42.176	38.34	83.32
50.25	38.34	2018-08-20T01:24:13.875787106Z	cassandra-001	220	46.88	227.453	48.66	25.972	38.34	83.53
49.9	38.34	2018-08-20T01:24:20.883028726Z	cassandra-001	221	48.66	450.29	93.32	43.535	38.34	85.92
58.53	38.34	2018-08-20T01:24:27.889156885Z	cassandra-001	221	93.32	223.308	84.7	22.276	38.34	87.55
62.12	38.34	2018-08-20T01:24:34.89630531Z	cassandra-001	222	84.7	221.204	94.1	22.738	38.34	89.18
69.05	38.34	2018-08-20T01:24:41.902764386Z	cassandra-001	223	94.1	445.076	45.44	42.11	38.34	89.99
68.85	38.34	2018-08-20T01:24:48.909789226Z	cassandra-001	223	45.44	227.207	43.58	22.381	38.34	85.7
68.3	38.34	2018-08-20T01:24:55.916570386Z	cassandra-001	224	43.58	455.847	57.8	49.832	38.34	85.93
69.82	38.35	2018-08-20T01:25:02.924859055Z	cassandra-001	225	57.8	223.525	51.69	18.844	38.35	86.18
62.88	38.26	2018-08-20T01:25:09.936201946Z	cassandra-001	225	51.69	228.066	47.91	25.708	38.26	87.35
56.75	38.27	2018-08-20T01:25:16.945700136Z	cassandra-001	226	47.91	450.998	50.64	45.053	38.27	87.59
49.51	38.27	2018-08-20T01:25:23.954760606Z	cassandra-001	227	50.64	223.463	59.7	22.012	38.27	87.85
51.89	38.27	2018-08-20T01:25:30.963107688Z	cassandra-001	227	59.7	453.841	60.92	46.202	38.27	88.09
54.78	38.27	2018-08-20T01:25:37.969830737Z	cassandra-001	228	60.92	222.685	50.31	19.174	38.27	88.34
53.53	38.27	2018-08-20T01:25:44.97629831Z	cassandra-001	229	50.31	226.364	53.62	23.794	38.27	88.61
53.85	38.27	2018-08-20T01:25:51.983840082Z	cassandra-001	229	53.62	452.425	56.66	47.033	38.27	89.85
55.31	38.27	2018-08-20T01:25:58.990554073Z	cassandra-001	230	56.66	227.559	48.73	24.586	38.27	90.11
54.99	38.27	2018-08-20T01:26:05.998171696Z	cassandra-001	231	48.73	444.023	64.82	37.358	38.27	90.38
55.84	38.27	2018-08-20T01:26:13.005598909Z	cassandra-001	231	64.82	230.219	55.3	27.16	38.27	90.65
54.91	38.26	2018-08-20T01:26:20.014224799Z	cassandra-001	232	55.3	224.649	47.5	20.995	38.26	90.92
54.44	38.27	2018-08-20T01:26:27.021333544Z	cassandra-001	233	47.5	453.575	84.21	45.674	38.27	91.56
59.54	38.27	2018-08-20T01:26:34.027582256Z	cassandra-001	233	84.21	226.63	63.29	24.52	38.27	91.84
60.64	38.27	2018-08-20T01:26:41.034523074Z	cassandra-001	234	63.29	447.131	66.85	39.602	38.27	91.72
63.66	38.27	2018-08-20T01:26:48.041494259Z	cassandra-001	235	66.85	226.572	54.47	23.437	38.27	91.59
61.94	38.27	2018-08-20T01:26:55.047875145Z	cassandra-001	235	54.47	225.723	64.76	23.332	38.27	91.87
63.51	38.27	2018-08-20T01:27:02.05518347Z	cassandra-001	236	64.76	449.892	132.66	46.004	38.27	91.86
77.71	38.27	2018-08-20T01:27:09.064684876Z	cassandra-001	236	132.66	220.121	96.16	24.85	38.27	91.92
79.7	38.27	2018-08-20T01:27:16.071435133Z	cassandra-001	237	96.16	445.326	110.0	44.75	38.27	91.56
87.48	38.27	2018-08-20T01:27:23.08089483Z	cassandra-001	238	110.0	223.007	57.65	20.071	38.27	91.71
85.95	38.26	2018-08-20T01:27:30.089247812Z	cassandra-001	238	57.65	306.786	69.8	29.075	38.26	88.1
88.5	38.27	2018-08-20T01:27:37.095919428Z	cassandra-001	239	69.8	367.287	66.5	40.525	38.27	89.32
88.79	38.27	2018-08-20T01:27:44.10221544Z	cassandra-001	240	66.5	226.23	62.54	23.2	38.27	89.64
77.11	38.27	2018-08-20T01:27:51.111008491Z	cassandra-001	240	62.54	450.101	52.34	41.885	38.27	89.95
69.8	38.26	2018-08-20T01:27:58.117443787Z	cassandra-001	241	52.34	223.905	72.9	20.56	38.26	90.26
63.62	38.26	2018-08-20T01:28:05.125027465Z	cassandra-001	241	72.9	426.767	104.78	38.343	38.26	90.93
71.48	38.27	2018-08-20T01:28:12.132322168Z	cassandra-001	242	104.78	245.312	84.34	23.271	38.27	91.8
73.9	38.27	2018-08-20T01:28:19.141293633Z	cassandra-001	243	84.34	223.613	63.79	20.137	38.27	91.72
73.45	38.27	2018-08-20T01:28:26.148569836Z	cassandra-001	243	63.79	448.717	67.36	46.334	38.27	91.63
74.25	38.27	2018-08-20T01:28:33.154710792Z	cassandra-001	244	67.36	222.61	66.55	19.042	38.27	91.54
76.62	38.26	2018-08-20T01:28:40.162859716Z	cassandra-001	244	66.55	448.626	77.63	44.222	38.26	91.67
77.41	38.27	2018-08-20T01:28:47.177585083Z	cassandra-001	245	77.63	227.683	55.56	25.747	38.27	91.61
69.2	38.27	2018-08-20T01:28:54.184230085Z	cassandra-001	245	55.56	226.847	76.92	24.718	38.27	91.53
67.97	38.26	2018-08-20T01:29:01.192079407Z	cassandra-001	246	76.92	447.81	100.14	42.506	38.26	91.6
74.03	38.26	2018-08-20T01:29:08.199831502Z	cassandra-001	247	100.14	225.273	120.04	23.002	38.26	91.74
82.81	38.26	2018-08-20T01:29:15.206912195Z	cassandra-001	247	120.04	449.954	114.28	46.61	38.26	91.84
90.76	38.26	2018-08-20T01:29:22.213344743Z	cassandra-001	248	114.28	226.733	76.73	23.173	38.26	91.55
90.61	38.26	2018-08-20T01:29:29.220356268Z	cassandra-001	248	76.73	226.767	87.28	23.134	38.26	90.93
95.9	38.27	2018-08-20T01:29:36.232668173Z	cassandra-001	249	87.28	447.231	101.16	45.542	38.27	91.61
99.94	38.27	2018-08-20T01:29:43.239378278Z	cassandra-001	249	101.16	222.825	91.86	20.692	38.27	91.57
98.56	38.27	2018-08-20T01:29:50.247521907Z	cassandra-001	250	91.86	448.641	115.19	45.515	38.27	91.52
97.75	38.27	2018-08-20T01:29:57.256811371Z	cassandra-001	250	115.19	221.266	71.59	18.448	38.27	91.77
90.64	38.27	2018-08-20T01:30:04.263360987Z	cassandra-001	251	71.59	227.89	99.53	23.134	38.27	91.69
94.44	38.27	2018-08-20T01:30:11.27026217Z	cassandra-001	251	99.53	453.121	101.53	47.456	38.27	91.57
