host_moving_avg_cpu	memory_rss%	timestamp	name	sensor_count	host_cpu	net_receive	container_cpu%	net_send	memory_active_anon%	memory%
14.72	15.97	2018-08-19T20:46:59.997625085Z	kafka-001	68	13.39	269.353	16.82	214.382	15.97	89.22
15.1	15.97	2018-08-19T20:47:07.010823775Z	kafka-001	70	16.82	286.911	18.08	347.212	15.97	89.22
15.58	15.97	2018-08-19T20:47:14.022971052Z	kafka-001	71	18.08	296.643	18.13	235.788	15.97	89.23
16.36	15.97	2018-08-19T20:47:21.034635951Z	kafka-001	73	18.13	307.067	18.36	367.332	15.97	89.23
16.53	15.97	2018-08-19T20:47:28.04797782Z	kafka-001	74	18.36	311.504	19.03	245.94	15.97	89.23
17.3	15.97	2018-08-19T20:47:35.059026882Z	kafka-001	76	19.03	319.956	18.26	380.77	15.97	89.23
18.11	15.97	2018-08-19T20:47:42.068953147Z	kafka-001	78	18.26	318.099	16.79	253.216	15.97	89.24
18.11	15.97	2018-08-19T20:47:49.082016316Z	kafka-001	79	16.79	324.981	20.42	254.502	15.97	89.24
18.5	15.97	2018-08-19T20:47:56.092830179Z	kafka-001	81	20.42	334.68	18.71	406.032	15.97	89.24
18.6	15.97	2018-08-19T20:48:03.105293485Z	kafka-001	82	18.71	343.681	21.19	273.584	15.97	89.24
19.07	15.97	2018-08-19T20:48:10.11965463Z	kafka-001	84	21.19	351.852	20.22	423.462	15.97	89.24
19.26	15.97	2018-08-19T20:48:17.135446824Z	kafka-001	85	20.22	347.567	21.24	283.232	15.97	89.25
19.76	15.97	2018-08-19T20:48:24.147540749Z	kafka-001	87	21.24	356.715	18.55	288.606	15.97	89.25
20.06	15.97	2018-08-19T20:48:31.159167634Z	kafka-001	88	18.55	349.343	18.53	427.688	15.97	89.25
19.74	15.97	2018-08-19T20:48:38.172284723Z	kafka-001	89	18.53	353.48	20.32	293.11	15.97	89.25
20.01	15.97	2018-08-19T20:48:45.184319406Z	kafka-001	90	20.32	373.84	20.67	459.376	15.97	89.26
19.92	15.97	2018-08-19T20:48:52.200180177Z	kafka-001	92	20.67	377.733	23.0	306.176	15.97	89.26
20.39	15.97	2018-08-19T20:48:59.212131734Z	kafka-001	93	23.0	382.903	22.95	308.845	15.97	89.26
20.67	15.97	2018-08-19T20:49:06.22381813Z	kafka-001	94	22.95	394.748	23.18	480.392	15.97	89.26
21.44	15.97	2018-08-19T20:49:13.23619844Z	kafka-001	96	23.18	392.835	24.09	314.312	15.97	89.26
22.37	15.97	2018-08-19T20:49:20.248417787Z	kafka-001	97	24.09	402.932	17.93	492.635	15.97	89.27
21.97	15.97	2018-08-19T20:49:27.262606346Z	kafka-001	98	17.93	404.459	23.55	316.727	15.97	89.27
22.45	15.97	2018-08-19T20:49:34.279560257Z	kafka-001	100	23.55	406.741	22.5	325.534	15.97	89.27
22.37	15.97	2018-08-19T20:49:41.294457238Z	kafka-001	101	22.5	412.914	24.03	509.861	15.97	89.28
22.55	15.97	2018-08-19T20:49:48.305751108Z	kafka-001	102	24.03	417.277	26.24	333.625	15.97	89.28
23.06	15.97	2018-08-19T20:49:55.317970275Z	kafka-001	104	26.24	427.896	26.04	522.028	15.97	89.28
23.38	15.97	2018-08-19T20:50:02.332125679Z	kafka-001	105	26.04	439.605	25.45	347.607	15.97	89.29
24.64	15.97	2018-08-19T20:50:09.343862418Z	kafka-001	106	25.45	442.259	25.84	351.754	15.97	89.29
25.02	15.97	2018-08-19T20:50:16.355673655Z	kafka-001	107	25.84	447.602	23.63	540.834	15.97	89.29
25.2	15.97	2018-08-19T20:50:23.366991158Z	kafka-001	108	23.63	449.241	27.65	359.122	15.97	89.3
25.81	15.97	2018-08-19T20:50:30.378407166Z	kafka-001	110	27.65	444.052	25.52	545.039	15.97	89.3
25.69	15.97	2018-08-19T20:50:37.390581898Z	kafka-001	111	25.52	455.383	26.58	367.444	15.97	89.3
25.78	15.97	2018-08-19T20:50:44.405503524Z	kafka-001	112	26.58	456.591	25.85	367.982	15.97	89.3
25.85	15.97	2018-08-19T20:50:51.417740854Z	kafka-001	113	25.85	455.918	26.22	564.119	15.97	89.31
25.91	15.97	2018-08-19T20:50:58.431167263Z	kafka-001	114	26.22	472.471	27.41	379.311	15.97	89.31
26.54	15.97	2018-08-19T20:51:05.445522517Z	kafka-001	115	27.41	473.77	28.28	581.388	15.97	89.32
26.64	15.97	2018-08-19T20:51:12.457838402Z	kafka-001	116	28.28	477.157	26.4	383.17	15.97	89.32
26.79	15.97	2018-08-19T20:51:19.469799832Z	kafka-001	117	26.4	485.215	27.9	384.804	15.97	89.32
27.01	15.97	2018-08-19T20:51:26.4817575Z	kafka-001	119	27.9	492.848	25.53	595.738	15.97	89.32
26.96	15.97	2018-08-19T20:51:33.492588353Z	kafka-001	120	25.53	488.583	29.78	391.415	15.97	89.33
27.55	15.97	2018-08-19T20:51:40.503456811Z	kafka-001	121	29.78	500.002	29.01	610.806	15.97	89.33
27.82	15.97	2018-08-19T20:51:47.515054238Z	kafka-001	122	29.01	499.827	28.93	399.05	15.97	89.34
27.93	15.97	2018-08-19T20:51:54.52753208Z	kafka-001	123	28.93	501.765	30.1	404.364	15.97	89.34
28.54	15.97	2018-08-19T20:52:01.539747977Z	kafka-001	124	30.1	509.632	29.67	627.285	15.97	89.34
28.84	15.97	2018-08-19T20:52:08.550540131Z	kafka-001	125	29.67	520.213	31.42	413.034	15.97	89.35
29.82	15.97	2018-08-19T20:52:15.563366233Z	kafka-001	126	31.42	519.956	30.66	640.363	15.97	89.35
29.97	15.97	2018-08-19T20:52:22.575960836Z	kafka-001	127	30.66	526.433	28.08	423.53	15.97	89.36
29.81	15.97	2018-08-19T20:52:29.588066576Z	kafka-001	128	28.08	532.851	32.04	418.053	15.97	89.36
30.33	15.97	2018-08-19T20:52:36.600561687Z	kafka-001	129	32.04	536.146	31.74	651.808	15.97	89.36
30.6	15.97	2018-08-19T20:52:43.612620578Z	kafka-001	131	31.74	532.179	32.35	428.406	15.97	89.36
31.05	15.97	2018-08-19T20:52:50.624859864Z	kafka-001	132	32.35	532.663	28.48	661.919	15.97	89.37
30.56	15.97	2018-08-19T20:52:57.640969673Z	kafka-001	133	28.48	545.088	31.0	445.348	15.97	89.37
30.62	15.97	2018-08-19T20:53:04.654435312Z	kafka-001	134	31.0	548.585	29.01	441.956	15.97	89.38
30.77	15.97	2018-08-19T20:53:11.667155942Z	kafka-001	135	29.01	550.886	32.19	672.183	15.97	89.38
30.8	15.97	2018-08-19T20:53:18.678388855Z	kafka-001	136	32.19	558.367	33.51	442.535	15.97	89.38
31.09	15.97	2018-08-19T20:53:25.689226101Z	kafka-001	137	33.51	567.666	33.81	695.82	15.97	89.39
31.33	15.97	2018-08-19T20:53:32.70346131Z	kafka-001	138	33.81	564.271	31.63	453.77	15.97	89.39
31.86	15.97	2018-08-19T20:53:39.716465416Z	kafka-001	139	31.63	570.067	33.4	458.768	15.97	89.4
32.26	15.97	2018-08-19T20:53:46.728750803Z	kafka-001	140	33.4	573.286	32.41	707.781	15.97	89.4
32.83	15.97	2018-08-19T20:53:53.739401708Z	kafka-001	141	32.41	571.245	32.64	466.258	15.97	89.41
32.9	15.97	2018-08-19T20:54:00.749340436Z	kafka-001	142	32.64	593.582	32.83	720.897	15.97	89.41
32.79	15.97	2018-08-19T20:54:07.760844999Z	kafka-001	143	32.83	585.965	34.58	469.704	15.97	89.41
32.92	15.97	2018-08-19T20:54:14.772256537Z	kafka-001	144	34.58	594.558	34.67	476.12	15.97	89.42
33.42	15.97	2018-08-19T20:54:21.78385397Z	kafka-001	145	34.67	605.516	34.45	732.138	15.97	89.42
33.6	15.97	2018-08-19T20:54:28.794626117Z	kafka-001	146	34.45	604.096	35.78	482.552	15.97	89.43
34.16	15.97	2018-08-19T20:54:35.807626716Z	kafka-001	147	35.78	616.012	41.09	738.162	15.97	89.43
35.57	15.97	2018-08-19T20:54:42.818184911Z	kafka-001	148	41.09	616.009	35.36	494.724	15.97	89.43
35.99	15.97	2018-08-19T20:54:49.830758565Z	kafka-001	149	35.36	615.157	35.52	489.391	15.97	89.44
36.15	15.97	2018-08-19T20:54:56.841273225Z	kafka-001	150	35.52	623.92	36.18	759.168	15.97	89.44
36.4	15.97	2018-08-19T20:55:03.853077783Z	kafka-001	151	36.18	625.361	36.41	502.896	15.97	89.45
36.72	15.97	2018-08-19T20:55:10.863268663Z	kafka-001	152	36.41	623.219	36.07	766.02	15.97	89.45
36.77	15.97	2018-08-19T20:55:17.875803978Z	kafka-001	153	36.07	629.406	36.8	509.24	15.97	89.46
36.06	15.97	2018-08-19T20:55:24.890194975Z	kafka-001	154	36.8	637.363	34.71	507.413	15.97	89.46
35.95	15.97	2018-08-19T20:55:31.901993874Z	kafka-001	155	34.71	637.534	34.46	776.372	15.97	89.47
35.77	15.97	2018-08-19T20:55:38.913511735Z	kafka-001	155	34.46	640.471	33.52	514.848	15.97	89.47
35.33	15.97	2018-08-19T20:55:45.92623851Z	kafka-001	156	33.52	644.547	38.34	788.776	15.97	89.47
35.65	15.97	2018-08-19T20:55:52.940088667Z	kafka-001	157	38.34	648.632	28.76	522.594	15.97	89.48
34.43	15.97	2018-08-19T20:55:59.951577066Z	kafka-001	158	28.76	645.135	41.09	515.772	15.97	89.48
35.15	15.97	2018-08-19T20:56:06.962415076Z	kafka-001	159	41.09	663.132	33.75	800.142	15.97	89.49
34.99	15.97	2018-08-19T20:56:13.973382705Z	kafka-001	160	33.75	662.105	38.1	528.846	15.97	89.49
35.59	15.97	2018-08-19T20:56:20.984880953Z	kafka-001	161	38.1	669.854	40.07	818.548	15.97	89.5
36.68	15.97	2018-08-19T20:56:27.996227646Z	kafka-001	162	40.07	671.065	38.62	537.614	15.97	89.5
36.73	15.97	2018-08-19T20:56:35.008567203Z	kafka-001	163	38.62	679.132	37.75	541.29	15.97	89.51
38.23	15.97	2018-08-19T20:56:42.019431912Z	kafka-001	164	37.75	682.914	39.13	825.745	15.97	89.51
37.9	15.97	2018-08-19T20:56:49.030272061Z	kafka-001	165	39.13	688.052	37.89	547.784	15.97	89.51
38.59	15.97	2018-08-19T20:56:56.041652978Z	kafka-001	165	37.89	685.206	39.79	836.962	15.97	89.52
38.88	15.97	2018-08-19T20:57:03.057282489Z	kafka-001	166	39.79	689.133	39.79	547.437	15.97	89.53
38.83	15.97	2018-08-19T20:57:10.067328673Z	kafka-001	167	39.79	694.786	39.16	845.154	15.97	89.53
38.92	15.97	2018-08-19T20:57:17.076895218Z	kafka-001	168	39.16	700.787	38.75	557.722	15.97	89.54
39.08	15.97	2018-08-19T20:57:24.089157757Z	kafka-001	169	38.75	700.579	40.94	557.786	15.97	89.54
39.39	15.97	2018-08-19T20:57:31.099342703Z	kafka-001	170	40.94	710.998	38.24	863.697	15.97	89.54
39.44	15.97	2018-08-19T20:57:38.11392873Z	kafka-001	171	38.24	712.829	41.09	567.998	15.97	89.55
39.66	15.97	2018-08-19T20:57:45.124405755Z	kafka-001	172	41.09	713.038	40.73	861.947	15.97	89.56
39.82	15.97	2018-08-19T20:57:52.1365091Z	kafka-001	172	40.73	705.077	41.34	569.602	15.97	89.56
40.18	15.97	2018-08-19T20:57:59.146350508Z	kafka-001	173	41.34	701.488	37.53	565.777	15.97	89.57
39.98	15.97	2018-08-19T20:58:06.157961191Z	kafka-001	174	37.53	716.247	40.12	881.715	15.97	89.57
39.84	15.97	2018-08-19T20:58:13.168395982Z	kafka-001	175	40.12	730.617	42.07	582.312	15.97	89.58
40.48	15.97	2018-08-19T20:58:20.178407977Z	kafka-001	176	42.07	729.466	41.83	892.08	15.97	89.58
40.6	15.97	2018-08-19T20:58:27.191949035Z	kafka-001	177	41.83	735.915	42.68	588.795	15.97	89.59
40.93	15.97	2018-08-19T20:58:34.203572758Z	kafka-001	177	42.68	734.537	41.19	591.136	15.97	89.59
40.9	15.97	2018-08-19T20:58:41.215877087Z	kafka-001	178	41.19	741.018	41.87	896.96	15.97	89.6
41.63	15.97	2018-08-19T20:58:48.230908084Z	kafka-001	179	41.87	729.293	43.44	589.672	15.97	89.32
42.18	15.97	2018-08-19T20:58:55.242806532Z	kafka-001	180	43.44	745.594	41.06	905.219	15.97	89.33
42.01	15.97	2018-08-19T20:59:02.253571808Z	kafka-001	181	41.06	734.273	41.54	593.302	15.97	89.33
41.96	15.97	2018-08-19T20:59:09.265473521Z	kafka-001	182	41.54	727.524	41.73	586.19	15.97	89.34
41.8	15.97	2018-08-19T20:59:16.276553217Z	kafka-001	182	41.73	733.513	40.63	904.314	15.97	89.35
41.71	15.97	2018-08-19T20:59:23.303613094Z	kafka-001	183	40.63	743.275	42.38	597.234	15.97	89.35
41.8	15.97	2018-08-19T20:59:30.31672252Z	kafka-001	184	42.38	743.05	43.49	909.857	15.97	89.36
41.8	15.97	2018-08-19T20:59:37.326978982Z	kafka-001	185	43.49	740.445	42.0	588.28	15.97	89.36
41.96	15.97	2018-08-19T20:59:44.33758401Z	kafka-001	186	42.0	742.055	43.25	591.626	15.97	89.37
42.25	15.97	2018-08-19T20:59:51.34704957Z	kafka-001	186	43.25	746.602	40.73	910.356	15.97	89.37
42.08	15.97	2018-08-19T20:59:58.358306748Z	kafka-001	187	40.73	737.743	42.97	590.954	15.97	89.37
42.47	15.97	2018-08-19T21:00:05.367675425Z	kafka-001	188	42.97	747.148	27.43	905.042	15.97	89.38
39.98	15.97	2018-08-19T21:00:12.378603933Z	kafka-001	189	27.43	743.851	39.08	594.394	15.97	89.39
39.24	15.97	2018-08-19T21:00:19.390725496Z	kafka-001	190	39.08	742.009	42.2	597.219	15.97	89.39
39.28	15.97	2018-08-19T21:00:26.404543478Z	kafka-001	190	42.2	737.5	42.7	907.044	15.97	89.4
39.18	15.97	2018-08-19T21:00:33.420298814Z	kafka-001	191	42.7	735.829	44.07	595.198	15.97	89.4
39.74	15.97	2018-08-19T21:00:40.431384569Z	kafka-001	192	44.07	744.66	41.46	901.3	15.97	89.41
39.49	15.97	2018-08-19T21:00:47.444067415Z	kafka-001	192	41.46	739.768	41.92	593.246	15.97	89.41
41.9	15.97	2018-08-19T21:00:54.454385955Z	kafka-001	193	41.92	728.889	40.7	589.338	15.97	89.42
42.17	15.97	2018-08-19T21:01:01.46617806Z	kafka-001	194	40.7	744.361	42.41	905.506	15.97	89.42
42.21	15.97	2018-08-19T21:01:08.481669823Z	kafka-001	194	42.41	748.561	41.55	598.205	15.97	89.43
42.02	15.97	2018-08-19T21:01:15.494550579Z	kafka-001	195	41.55	754.468	43.4	913.415	15.97	89.43
41.91	15.97	2018-08-19T21:01:22.50632577Z	kafka-001	196	43.4	742.269	41.23	594.415	15.97	89.44
41.87	15.97	2018-08-19T21:01:29.517837088Z	kafka-001	197	41.23	747.986	41.77	595.916	15.97	89.44
41.84	15.97	2018-08-19T21:01:36.53083461Z	kafka-001	197	41.77	748.599	41.02	906.198	15.97	89.45
41.9	15.97	2018-08-19T21:01:43.54564347Z	kafka-001	198	41.02	746.301	42.68	595.415	15.97	89.45
41.94	15.97	2018-08-19T21:01:50.555975009Z	kafka-001	199	42.68	745.527	42.98	905.893	15.97	89.46
42.18	15.97	2018-08-19T21:01:57.570143885Z	kafka-001	200	42.98	743.812	41.82	587.348	15.97	89.46
41.92	15.97	2018-08-19T21:02:04.580850118Z	kafka-001	200	41.82	740.515	41.5	604.727	15.97	89.47
41.96	15.97	2018-08-19T21:02:11.592767828Z	kafka-001	201	41.5	747.22	41.76	897.303	15.97	89.47
41.96	15.97	2018-08-19T21:02:18.604928473Z	kafka-001	202	41.76	746.415	43.55	591.198	15.97	89.48
42.38	15.97	2018-08-19T21:02:25.617867569Z	kafka-001	202	43.55	754.454	43.2	912.335	15.97	89.49
42.47	15.97	2018-08-19T21:02:32.631694404Z	kafka-001	203	43.2	752.889	40.59	594.919	15.97	89.49
42.07	15.97	2018-08-19T21:02:39.6457079Z	kafka-001	204	40.59	757.761	42.95	598.558	15.97	89.5
42.26	15.97	2018-08-19T21:02:46.656919619Z	kafka-001	205	42.95	762.4	37.73	907.692	15.97	89.5
41.63	15.97	2018-08-19T21:02:53.669231331Z	kafka-001	205	37.73	749.875	44.12	590.854	15.97	89.51
42.02	15.97	2018-08-19T21:03:00.681085874Z	kafka-001	206	44.12	749.988	40.71	907.7	15.97	89.51
41.55	15.97	2018-08-19T21:03:07.693238643Z	kafka-001	207	40.71	750.831	43.1	594.523	15.97	89.52
41.53	15.97	2018-08-19T21:03:14.704526801Z	kafka-001	207	43.1	753.315	38.18	595.354	15.97	89.52
41.13	15.97	2018-08-19T21:03:21.716397665Z	kafka-001	208	38.18	752.058	43.03	903.618	15.97	89.53
41.14	15.97	2018-08-19T21:03:28.736135762Z	kafka-001	209	43.03	756.479	42.28	596.012	15.97	89.53
41.9	15.97	2018-08-19T21:03:35.747506696Z	kafka-001	209	42.28	756.858	42.91	911.098	15.97	89.54
41.7	15.97	2018-08-19T21:03:42.758627615Z	kafka-001	210	42.91	760.029	36.82	593.344	15.97	89.55
41.05	15.97	2018-08-19T21:03:49.769942085Z	kafka-001	211	36.82	755.573	42.35	595.718	15.97	89.55
40.93	15.97	2018-08-19T21:03:56.783166501Z	kafka-001	212	42.35	762.295	36.82	910.69	15.97	89.55
40.7	15.97	2018-08-19T21:04:03.7952744Z	kafka-001	212	36.82	761.384	43.15	597.054	15.97	89.56
40.72	15.97	2018-08-19T21:04:10.807726078Z	kafka-001	213	43.15	758.004	41.36	910.195	15.97	89.57
40.57	15.97	2018-08-19T21:04:17.818360329Z	kafka-001	214	41.36	754.867	42.61	592.12	15.97	89.57
40.52	15.97	2018-08-19T21:04:24.829982683Z	kafka-001	214	42.61	762.007	42.88	596.498	15.97	89.58
41.53	15.97	2018-08-19T21:04:31.841009313Z	kafka-001	215	42.88	762.662	43.85	909.641	15.97	89.58
41.78	15.97	2018-08-19T21:04:38.854122652Z	kafka-001	216	43.85	757.414	41.65	593.389	15.97	89.59
42.58	15.97	2018-08-19T21:04:45.866328956Z	kafka-001	216	41.65	758.771	44.92	913.588	15.97	89.59
42.88	15.97	2018-08-19T21:04:52.877919698Z	kafka-001	217	44.92	757.696	40.52	594.681	15.97	89.6
42.74	15.97	2018-08-19T21:04:59.888482468Z	kafka-001	217	40.52	755.956	43.19	591.002	15.97	89.6
42.84	15.97	2018-08-19T21:05:06.897787523Z	kafka-001	218	43.19	765.234	34.45	910.257	15.97	89.61
41.43	15.97	2018-08-19T21:05:13.910143007Z	kafka-001	218	34.45	757.367	44.21	595.492	15.97	89.33
41.49	15.97	2018-08-19T21:05:20.923210661Z	kafka-001	219	44.21	757.82	41.7	909.378	15.97	89.34
41.5	15.97	2018-08-19T21:05:27.934276005Z	kafka-001	220	41.7	758.057	42.21	595.832	15.97	89.34
41.05	15.97	2018-08-19T21:05:34.945124439Z	kafka-001	220	42.21	757.095	38.08	592.18	15.97	89.35
40.64	15.97	2018-08-19T21:05:41.957742677Z	kafka-001	221	38.08	762.318	43.37	909.345	15.97	89.36
40.67	15.97	2018-08-19T21:05:48.970930416Z	kafka-001	222	43.37	762.867	42.04	596.124	15.97	89.36
41.93	15.97	2018-08-19T21:05:55.981627888Z	kafka-001	222	42.04	766.318	44.11	907.647	15.97	89.37
41.92	15.97	2018-08-19T21:06:02.99316204Z	kafka-001	223	44.11	764.999	37.95	596.729	15.97	89.37
41.29	15.97	2018-08-19T21:06:10.005161389Z	kafka-001	223	37.95	760.469	43.43	597.684	15.97	89.38
41.5	15.97	2018-08-19T21:06:17.015967466Z	kafka-001	224	43.43	761.622	39.99	911.687	15.97	89.38
41.82	15.97	2018-08-19T21:06:24.028306685Z	kafka-001	225	39.99	760.605	44.62	594.692	15.97	89.39
42.02	15.97	2018-08-19T21:06:31.039483146Z	kafka-001	225	44.62	767.005	37.24	909.31	15.97	89.39
41.22	15.97	2018-08-19T21:06:38.052356895Z	kafka-001	226	37.24	764.626	43.68	596.77	15.97	89.4
41.15	15.97	2018-08-19T21:06:45.064330154Z	kafka-001	227	43.68	771.514	43.15	912.58	15.97	89.4
42.02	15.97	2018-08-19T21:06:52.074946912Z	kafka-001	227	43.15	763.798	43.42	594.396	15.97	89.41
42.02	15.97	2018-08-19T21:06:59.089024009Z	kafka-001	228	43.42	760.745	43.93	594.633	15.97	89.41
42.67	15.97	2018-08-19T21:07:06.101939057Z	kafka-001	229	43.93	761.331	41.89	910.607	15.97	89.42
42.22	15.97	2018-08-19T21:07:13.113062974Z	kafka-001	229	41.89	764.426	39.26	594.472	15.97	89.42
42.55	15.97	2018-08-19T21:07:20.125740755Z	kafka-001	230	39.26	763.015	43.91	907.002	15.97	89.43
42.59	15.97	2018-08-19T21:07:27.136139874Z	kafka-001	231	43.91	755.863	41.78	593.72	15.97	89.43
42.36	15.97	2018-08-19T21:07:34.147885803Z	kafka-001	231	41.78	758.449	43.71	592.986	15.97	89.44
42.41	15.97	2018-08-19T21:07:41.160805728Z	kafka-001	232	43.71	762.334	40.47	909.444	15.97	89.44
41.84	15.97	2018-08-19T21:07:48.171992425Z	kafka-001	232	40.47	763.311	44.01	594.252	15.97	89.45
42.19	15.97	2018-08-19T21:07:55.183390898Z	kafka-001	233	44.01	767.246	42.91	908.245	15.97	89.46
42.8	15.97	2018-08-19T21:08:02.195214463Z	kafka-001	234	42.91	762.858	42.51	597.776	15.97	89.46
42.56	15.97	2018-08-19T21:08:09.206631967Z	kafka-001	234	42.51	761.95	44.43	598.054	15.97	89.46
43.01	15.97	2018-08-19T21:08:16.219343841Z	kafka-001	235	44.43	760.572	43.05	910.998	15.97	89.47
42.9	15.97	2018-08-19T21:08:23.232439065Z	kafka-001	236	43.05	756.118	40.37	596.005	15.97	89.48
42.88	15.97	2018-08-19T21:08:30.244098991Z	kafka-001	236	40.37	762.955	43.44	912.828	15.97	89.48
42.78	15.97	2018-08-19T21:08:37.25547892Z	kafka-001	237	43.44	759.897	42.02	599.61	15.97	89.49
42.64	15.97	2018-08-19T21:08:44.268435023Z	kafka-001	237	42.02	764.225	43.28	590.099	15.97	89.49
42.76	15.97	2018-08-19T21:08:51.28389935Z	kafka-001	238	43.28	767.736	40.68	909.05	15.97	89.5
42.14	15.97	2018-08-19T21:08:58.295872526Z	kafka-001	239	40.68	765.067	43.84	595.45	15.97	89.5
42.27	15.97	2018-08-19T21:09:05.308314909Z	kafka-001	239	43.84	762.262	42.83	910.115	15.97	89.51
42.68	15.97	2018-08-19T21:09:12.318890893Z	kafka-001	240	42.83	762.872	42.79	599.925	15.97	89.51
42.57	15.97	2018-08-19T21:09:19.328441506Z	kafka-001	241	42.79	756.502	42.74	591.974	15.97	89.52
42.69	15.97	2018-08-19T21:09:26.340232307Z	kafka-001	241	42.74	760.909	43.27	906.82	15.97	89.52
42.69	15.97	2018-08-19T21:09:33.351365862Z	kafka-001	242	43.27	754.904	39.52	595.032	15.97	89.53
42.5	15.97	2018-08-19T21:09:40.364297428Z	kafka-001	242	39.52	757.744	44.01	911.242	15.97	89.53
42.53	15.97	2018-08-19T21:09:47.37710063Z	kafka-001	243	44.01	757.003	41.8	590.143	15.97	89.54
42.35	15.97	2018-08-19T21:09:54.38968079Z	kafka-001	244	41.8	754.645	43.58	594.022	15.97	89.54
42.49	15.97	2018-08-19T21:10:01.403088369Z	kafka-001	244	43.58	756.976	36.94	909.31	15.97	89.55
41.52	15.97	2018-08-19T21:10:08.413595629Z	kafka-001	245	36.94	760.891	44.77	597.187	15.97	89.55
41.77	15.97	2018-08-19T21:10:15.423825984Z	kafka-001	245	44.77	754.83	41.23	907.366	15.97	89.56
42.05	15.97	2018-08-19T21:10:22.437408002Z	kafka-001	246	41.23	757.571	43.67	596.356	15.97	89.56
42.0	15.97	2018-08-19T21:10:29.448123751Z	kafka-001	247	43.67	753.263	41.81	595.035	15.97	89.57
42.0	15.97	2018-08-19T21:10:36.462936541Z	kafka-001	247	41.81	761.26	43.17	910.784	15.97	89.58
41.93	15.97	2018-08-19T21:10:43.472511645Z	kafka-001	248	43.17	760.095	41.82	593.388	15.97	89.58
42.74	15.97	2018-08-19T21:10:50.483240744Z	kafka-001	248	41.82	763.452	43.6	910.936	15.97	89.59
42.55	15.97	2018-08-19T21:10:57.494472013Z	kafka-001	249	43.6	754.533	40.1	593.457	15.97	89.59
42.36	15.97	2018-08-19T21:11:04.506971574Z	kafka-001	250	40.1	759.327	42.4	596.454	15.97	89.6
42.15	15.97	2018-08-19T21:11:11.52052249Z	kafka-001	250	42.4	761.436	43.0	907.793	15.97	89.6
