host_moving_avg_cpu	memory_rss%	timestamp	name	sensor_count	host_cpu	net_receive	container_cpu%	net_send	memory_active_anon%	memory%
1.98	37.86	2018-08-19T20:45:36.28464212Z	cassandra-001	46	1.15	113.761	1.21	11.672	37.86	72.65
2.02	37.86	2018-08-19T20:45:43.292785578Z	cassandra-001	48	1.21	57.906	1.39	6.594	37.86	72.65
2.04	37.86	2018-08-19T20:45:50.299507728Z	cassandra-001	50	1.39	117.891	8.03	12.447	37.86	72.65
3.17	37.86	2018-08-19T20:45:57.307252321Z	cassandra-001	52	8.03	63.6	1.26	5.114	37.86	72.65
2.42	37.87	2018-08-19T20:46:04.315564004Z	cassandra-001	54	1.26	66.883	1.12	7.318	37.87	72.66
2.36	37.87	2018-08-19T20:46:11.321587806Z	cassandra-001	56	1.12	135.503	1.29	11.44	37.87	72.66
2.38	37.87	2018-08-19T20:46:18.328718512Z	cassandra-001	58	1.29	70.167	1.21	5.046	37.87	72.66
2.38	37.87	2018-08-19T20:46:25.336722159Z	cassandra-001	59	1.21	140.844	9.23	12.215	37.87	72.66
3.69	37.87	2018-08-19T20:46:32.343630341Z	cassandra-001	61	9.23	74.918	1.14	6.602	37.87	72.66
2.54	37.87	2018-08-19T20:46:39.351341712Z	cassandra-001	63	1.14	77.633	1.41	7.222	37.87	72.66
2.57	37.87	2018-08-19T20:46:46.359173558Z	cassandra-001	65	1.41	155.722	1.19	15.604	37.87	72.66
2.58	37.87	2018-08-19T20:46:53.368530447Z	cassandra-001	66	1.19	82.959	1.34	8.883	37.87	72.66
2.59	37.87	2018-08-19T20:47:00.377512429Z	cassandra-001	68	1.34	161.839	8.92	15.337	37.87	72.67
3.87	37.87	2018-08-19T20:47:07.384952345Z	cassandra-001	69	8.92	84.336	1.37	7.272	37.87	72.67
2.56	37.87	2018-08-19T20:47:14.39214711Z	cassandra-001	71	1.37	86.704	1.19	8.512	37.87	72.66
2.57	37.87	2018-08-19T20:47:21.398736075Z	cassandra-001	73	1.19	180.139	1.46	17.207	37.87	72.67
2.58	37.92	2018-08-19T20:47:28.406660271Z	cassandra-001	74	1.46	92.462	1.32	9.25	37.92	72.71
2.6	37.92	2018-08-19T20:47:35.414287802Z	cassandra-001	76	1.32	187.165	10.19	18.578	37.9	72.72
4.08	37.92	2018-08-19T20:47:42.423400135Z	cassandra-001	77	10.19	93.204	1.21	9.064	37.92	72.72
2.79	37.92	2018-08-19T20:47:49.429737486Z	cassandra-001	79	1.21	98.152	1.3	10.806	37.92	72.71
2.78	37.92	2018-08-19T20:47:56.436788885Z	cassandra-001	81	1.3	198.886	1.24	19.801	37.92	72.72
2.79	37.92	2018-08-19T20:48:03.444113238Z	cassandra-001	82	1.24	102.502	1.26	8.93	37.92	72.72
2.75	37.92	2018-08-19T20:48:10.451327827Z	cassandra-001	83	1.26	205.747	11.27	17.542	37.92	72.72
4.41	37.92	2018-08-19T20:48:17.458144402Z	cassandra-001	85	11.27	105.106	1.23	8.282	37.92	72.72
2.92	37.92	2018-08-19T20:48:24.464887921Z	cassandra-001	86	1.23	107.479	1.18	12.175	37.92	72.72
2.91	37.92	2018-08-19T20:48:31.471391737Z	cassandra-001	88	1.18	212.853	1.28	23.294	37.92	72.72
2.91	37.92	2018-08-19T20:48:38.478127849Z	cassandra-001	89	1.28	110.804	2.34	10.762	37.92	72.72
3.09	37.9	2018-08-19T20:48:45.485242873Z	cassandra-001	90	2.34	228.781	15.91	24.308	37.9	72.71
5.54	37.89	2018-08-19T20:48:52.492495991Z	cassandra-001	92	15.91	116.453	1.18	12.991	37.89	72.69
3.85	37.89	2018-08-19T20:48:59.501814963Z	cassandra-001	93	1.18	116.07	1.19	11.658	37.89	72.69
3.85	37.89	2018-08-19T20:49:06.508633862Z	cassandra-001	94	1.19	234.398	1.53	25.11	37.89	72.7
3.91	37.89	2018-08-19T20:49:13.517706622Z	cassandra-001	95	1.53	119.321	1.35	13.822	37.89	72.69
3.92	37.9	2018-08-19T20:49:20.524772781Z	cassandra-001	97	1.35	239.044	15.87	21.227	37.9	72.71
6.17	37.9	2018-08-19T20:49:27.531236069Z	cassandra-001	98	15.87	112.711	1.2	9.874	37.9	72.71
3.72	37.9	2018-08-19T20:49:34.53932613Z	cassandra-001	99	1.2	123.018	1.27	11.22	37.9	72.71
3.74	37.9	2018-08-19T20:49:41.550129187Z	cassandra-001	101	1.27	248.455	1.28	23.574	37.9	72.71
3.75	37.9	2018-08-19T20:49:48.557468708Z	cassandra-001	102	1.28	127.688	1.18	12.829	37.9	72.71
3.69	37.9	2018-08-19T20:49:55.566292487Z	cassandra-001	103	1.18	258.071	13.16	24.825	37.9	72.71
5.66	37.9	2018-08-19T20:50:02.575579699Z	cassandra-001	105	13.16	131.894	1.22	14.28	37.9	72.71
3.22	37.91	2018-08-19T20:50:09.583097514Z	cassandra-001	106	1.22	131.856	1.19	12.656	37.89	72.72
3.22	37.95	2018-08-19T20:50:16.593646858Z	cassandra-001	107	1.19	262.812	1.22	23.622	37.93	72.76
3.21	37.95	2018-08-19T20:50:23.599373697Z	cassandra-001	108	1.22	133.453	1.31	12.813	37.95	72.76
3.21	37.96	2018-08-19T20:50:30.605247914Z	cassandra-001	109	1.31	268.226	12.35	26.814	37.96	72.77
5.08	37.96	2018-08-19T20:50:37.613193424Z	cassandra-001	110	12.35	137.641	1.22	14.832	37.96	72.77
3.09	37.96	2018-08-19T20:50:44.620602071Z	cassandra-001	112	1.22	135.863	1.24	13.182	37.96	72.77
3.09	37.96	2018-08-19T20:50:51.628588534Z	cassandra-001	113	1.24	281.979	1.14	26.943	37.96	72.77
3.08	37.98	2018-08-19T20:50:58.638075388Z	cassandra-001	114	1.14	141.201	1.23	15.966	37.98	72.79
3.08	38.05	2018-08-19T20:51:05.645821864Z	cassandra-001	115	1.23	287.315	13.25	30.532	38.02	72.86
5.07	38.05	2018-08-19T20:51:12.652950372Z	cassandra-001	116	13.25	142.627	1.29	14.038	38.05	72.86
3.23	38.05	2018-08-19T20:51:19.662755359Z	cassandra-001	117	1.29	144.763	1.28	13.866	38.05	72.86
3.24	38.05	2018-08-19T20:51:26.672373711Z	cassandra-001	118	1.28	290.515	1.18	29.499	38.05	72.86
3.23	38.05	2018-08-19T20:51:33.679929302Z	cassandra-001	120	1.18	148.079	1.35	13.35	38.05	72.86
3.26	38.05	2018-08-19T20:51:40.687795001Z	cassandra-001	121	1.35	298.289	13.92	32.402	38.05	72.87
5.38	38.05	2018-08-19T20:51:47.694247204Z	cassandra-001	122	13.92	152.317	1.18	15.712	38.05	72.87
3.37	38.07	2018-08-19T20:51:54.70069124Z	cassandra-001	123	1.18	154.291	1.17	16.767	38.05	72.89
3.35	38.07	2018-08-19T20:52:01.707815866Z	cassandra-001	124	1.17	306.505	1.11	31.066	38.07	72.9
3.32	38.07	2018-08-19T20:52:08.718712151Z	cassandra-001	125	1.11	157.331	2.9	16.054	38.07	72.9
3.61	38.07	2018-08-19T20:52:15.725477318Z	cassandra-001	126	2.9	317.504	12.36	31.13	38.07	72.9
5.44	38.07	2018-08-19T20:52:22.733161963Z	cassandra-001	127	12.36	158.895	1.23	13.769	38.07	72.9
3.33	38.07	2018-08-19T20:52:29.745412233Z	cassandra-001	128	1.23	153.788	1.28	15.736	38.07	72.9
3.34	38.07	2018-08-19T20:52:36.754360926Z	cassandra-001	129	1.28	322.508	1.24	32.012	38.07	72.9
3.35	38.07	2018-08-19T20:52:43.760953165Z	cassandra-001	130	1.24	162.559	1.29	17.24	38.07	72.9
3.38	38.07	2018-08-19T20:52:50.768723407Z	cassandra-001	131	1.29	327.767	16.67	30.043	38.07	72.9
5.68	38.07	2018-08-19T20:52:57.780639895Z	cassandra-001	132	16.67	165.501	1.02	15.008	38.07	72.9
3.79	38.07	2018-08-19T20:53:04.787748026Z	cassandra-001	134	1.02	163.804	1.11	16.328	38.05	72.9
3.77	38.07	2018-08-19T20:53:11.794855132Z	cassandra-001	135	1.11	333.712	1.19	38.806	38.07	72.9
3.75	38.08	2018-08-19T20:53:18.80464868Z	cassandra-001	136	1.19	167.714	1.28	17.198	38.08	72.91
3.76	38.08	2018-08-19T20:53:25.811328507Z	cassandra-001	137	1.28	339.652	94.5	38.883	38.08	72.91
19.3	38.08	2018-08-19T20:53:32.818323778Z	cassandra-001	137	94.5	173.294	1.13	22.002	38.08	72.91
16.71	38.08	2018-08-19T20:53:39.824351206Z	cassandra-001	138	1.13	171.112	1.23	21.474	38.08	72.91
16.74	38.08	2018-08-19T20:53:46.830657687Z	cassandra-001	140	1.23	349.32	1.22	37.284	38.08	72.91
16.76	38.08	2018-08-19T20:53:53.838706322Z	cassandra-001	141	1.22	175.186	1.28	18.225	38.08	72.91
16.77	38.08	2018-08-19T20:54:00.846479566Z	cassandra-001	142	1.28	349.484	14.88	30.986	38.08	72.92
19.04	38.08	2018-08-19T20:54:07.853434732Z	cassandra-001	143	14.88	176.126	0.97	14.08	38.08	72.92
3.45	38.08	2018-08-19T20:54:14.860100163Z	cassandra-001	144	0.97	180.034	1.24	17.34	38.08	72.91
3.47	38.08	2018-08-19T20:54:21.868538Z	cassandra-001	145	1.24	358.202	1.16	37.583	38.08	72.92
3.46	38.08	2018-08-19T20:54:28.87547684Z	cassandra-001	146	1.16	180.823	1.26	19.9	38.08	72.92
3.47	38.08	2018-08-19T20:54:35.884655118Z	cassandra-001	147	1.26	360.443	15.11	31.378	38.08	72.92
5.77	38.08	2018-08-19T20:54:42.893253921Z	cassandra-001	148	15.11	183.629	1.11	16.652	38.08	72.92
3.48	38.08	2018-08-19T20:54:49.902836729Z	cassandra-001	149	1.11	184.563	1.32	17.998	38.08	72.92
3.53	38.08	2018-08-19T20:54:56.915891704Z	cassandra-001	150	1.32	373.909	1.19	34.345	38.08	72.92
3.53	38.08	2018-08-19T20:55:03.92546467Z	cassandra-001	151	1.19	191.073	1.32	19.7	38.08	72.92
3.55	38.08	2018-08-19T20:55:10.933730597Z	cassandra-001	152	1.32	378.059	19.3	34.278	38.08	72.93
6.56	38.08	2018-08-19T20:55:17.943789457Z	cassandra-001	153	19.3	188.555	1.27	18.168	38.08	72.93
4.25	38.08	2018-08-19T20:55:24.952527167Z	cassandra-001	153	1.27	188.692	1.22	20.583	38.08	72.93
4.27	38.08	2018-08-19T20:55:31.961554962Z	cassandra-001	154	1.22	387.746	1.16	39.978	38.08	72.93
4.24	38.08	2018-08-19T20:55:38.969394508Z	cassandra-001	155	1.16	193.625	2.56	18.22	38.08	72.93
4.47	38.08	2018-08-19T20:55:45.976296446Z	cassandra-001	156	2.56	391.726	16.02	37.442	38.08	72.93
6.92	38.08	2018-08-19T20:55:52.985067754Z	cassandra-001	157	16.02	194.257	1.31	19.499	38.08	72.93
3.92	38.08	2018-08-19T20:55:59.994243876Z	cassandra-001	158	1.31	195.245	1.12	22.126	38.08	72.93
3.9	38.08	2018-08-19T20:56:07.002661679Z	cassandra-001	159	1.12	393.069	1.26	34.338	38.08	72.93
3.91	38.08	2018-08-19T20:56:14.010031118Z	cassandra-001	160	1.26	200.749	1.34	18.284	38.08	72.93
3.94	38.08	2018-08-19T20:56:21.019861162Z	cassandra-001	161	1.34	402.588	15.96	43.325	38.08	72.94
6.17	38.08	2018-08-19T20:56:28.027220222Z	cassandra-001	162	15.96	202.445	1.15	24.012	38.08	72.94
3.69	38.08	2018-08-19T20:56:35.034318278Z	cassandra-001	163	1.15	201.587	1.28	18.56	38.08	72.93
3.69	38.08	2018-08-19T20:56:42.041370018Z	cassandra-001	163	1.28	407.359	1.18	42.756	38.08	72.94
3.7	38.08	2018-08-19T20:56:49.04999966Z	cassandra-001	164	1.18	206.2	1.31	22.018	38.08	72.94
3.7	38.08	2018-08-19T20:56:56.057754905Z	cassandra-001	165	1.31	415.103	15.61	45.935	38.08	72.94
6.08	38.08	2018-08-19T20:57:03.064475277Z	cassandra-001	166	15.61	205.429	1.21	24.116	38.08	72.94
3.62	38.08	2018-08-19T20:57:10.073804012Z	cassandra-001	167	1.21	244.256	3.99	26.19	38.08	72.94
4.1	38.08	2018-08-19T20:57:17.082109333Z	cassandra-001	168	3.99	380.164	1.09	42.262	38.08	72.94
4.07	38.08	2018-08-19T20:57:24.092684083Z	cassandra-001	169	1.09	212.249	1.34	19.943	38.08	72.94
4.09	38.08	2018-08-19T20:57:31.100076049Z	cassandra-001	170	1.34	425.964	9.41	41.154	38.08	72.95
5.44	38.08	2018-08-19T20:57:38.10574946Z	cassandra-001	171	9.41	211.916	1.24	20.418	38.08	72.95
3.05	38.08	2018-08-19T20:57:45.112223412Z	cassandra-001	171	1.24	347.662	10.3	31.715	38.08	72.95
4.56	38.08	2018-08-19T20:57:52.119682225Z	cassandra-001	172	10.3	296.243	1.24	27.65	38.08	72.95
4.1	38.08	2018-08-19T20:57:59.127256069Z	cassandra-001	173	1.24	214.281	1.21	22.12	38.08	72.95
4.12	38.08	2018-08-19T20:58:06.135407244Z	cassandra-001	174	1.21	435.131	3.45	38.352	38.08	72.95
4.48	38.08	2018-08-19T20:58:13.141356835Z	cassandra-001	175	3.45	216.45	1.18	17.42	38.08	72.95
3.1	38.08	2018-08-19T20:58:20.14714982Z	cassandra-001	175	1.18	423.411	13.52	40.906	38.08	72.96
5.15	38.08	2018-08-19T20:58:27.154723494Z	cassandra-001	176	13.52	242.361	1.29	23.417	38.08	72.96
3.65	38.08	2018-08-19T20:58:34.162404948Z	cassandra-001	177	1.29	222.501	1.31	23.676	38.08	72.96
3.66	38.08	2018-08-19T20:58:41.169025689Z	cassandra-001	178	1.31	436.36	13.22	47.536	38.08	72.96
5.66	38.08	2018-08-19T20:58:48.175584731Z	cassandra-001	179	13.22	221.987	1.48	22.474	38.08	72.96
5.33	38.08	2018-08-19T20:58:55.184092116Z	cassandra-001	180	1.48	443.044	23.32	39.179	38.08	72.97
9.02	38.08	2018-08-19T20:59:02.191314525Z	cassandra-001	180	23.32	221.561	4.39	24.982	38.08	72.98
7.5	38.08	2018-08-19T20:59:09.197939696Z	cassandra-001	181	4.39	223.513	8.89	23.662	38.08	72.99
8.77	38.08	2018-08-19T20:59:16.205993599Z	cassandra-001	182	8.89	453.94	11.82	49.172	38.08	73.01
10.52	38.08	2018-08-19T20:59:23.214905671Z	cassandra-001	183	11.82	225.437	7.27	21.391	38.08	73.03
9.53	38.08	2018-08-19T20:59:30.221483733Z	cassandra-001	184	7.27	445.581	27.72	44.156	38.08	73.06
13.9	38.08	2018-08-19T20:59:37.22855887Z	cassandra-001	184	27.72	220.834	12.05	26.83	38.08	73.09
12.02	38.08	2018-08-19T20:59:44.237352107Z	cassandra-001	185	12.05	222.742	11.14	26.038	38.08	73.12
13.15	38.08	2018-08-19T20:59:51.246883859Z	cassandra-001	186	11.14	450.547	13.61	44.063	38.08	73.16
13.94	38.08	2018-08-19T20:59:58.256656373Z	cassandra-001	187	13.61	223.804	13.25	21.55	38.08	73.2
14.17	38.08	2018-08-19T21:00:05.264722774Z	cassandra-001	188	13.25	447.256	32.2	43.654	38.08	73.25
18.33	38.07	2018-08-19T21:00:12.274018389Z	cassandra-001	188	32.2	223.491	13.68	26.17	38.07	73.3
15.99	38.07	2018-08-19T21:00:19.283020486Z	cassandra-001	189	13.68	225.65	16.71	22.738	38.07	73.42
16.77	38.07	2018-08-19T21:00:26.290684159Z	cassandra-001	190	16.71	452.373	20.61	45.977	38.07	73.48
18.34	38.07	2018-08-19T21:00:33.299458621Z	cassandra-001	191	20.61	226.397	15.81	23.596	38.07	73.54
18.71	38.07	2018-08-19T21:00:40.308939534Z	cassandra-001	191	15.81	449.258	39.12	48.116	38.07	73.61
23.02	38.08	2018-08-19T21:00:47.316750591Z	cassandra-001	192	39.12	226.989	17.06	25.51	38.08	73.68
20.5	38.08	2018-08-19T21:00:54.324006585Z	cassandra-001	193	17.06	223.398	20.14	26.077	38.08	73.75
21.58	38.08	2018-08-19T21:01:01.331051114Z	cassandra-001	193	20.14	457.348	17.23	54.056	38.08	73.83
21.66	38.08	2018-08-19T21:01:08.339374492Z	cassandra-001	194	17.23	226.804	18.66	28.15	38.08	73.91
21.34	38.06	2018-08-19T21:01:15.347989561Z	cassandra-001	195	18.66	450.09	36.16	50.228	38.06	73.98
24.73	38.06	2018-08-19T21:01:22.359372818Z	cassandra-001	195	36.16	223.246	19.96	20.612	38.06	74.06
21.54	38.06	2018-08-19T21:01:29.365705413Z	cassandra-001	196	19.96	221.418	23.22	22.104	38.06	74.15
22.56	38.06	2018-08-19T21:01:36.374836349Z	cassandra-001	197	23.22	445.595	31.21	42.77	38.06	74.25
24.41	38.06	2018-08-19T21:01:43.384193288Z	cassandra-001	198	31.21	226.545	26.98	27.028	38.06	74.35
26.03	38.06	2018-08-19T21:01:50.392876528Z	cassandra-001	199	26.98	444.803	36.24	42.242	38.06	74.45
28.96	38.06	2018-08-19T21:01:57.402250239Z	cassandra-001	199	36.24	223.235	20.59	25.747	38.06	74.55
26.37	38.06	2018-08-19T21:02:04.409172774Z	cassandra-001	200	20.59	219.774	23.67	20.362	38.06	74.66
26.99	38.06	2018-08-19T21:02:11.417115907Z	cassandra-001	201	23.67	447.336	23.39	51.548	38.06	74.78
27.01	38.06	2018-08-19T21:02:18.425647631Z	cassandra-001	201	23.39	223.602	40.88	24.586	38.06	74.9
28.63	38.07	2018-08-19T21:02:25.43362945Z	cassandra-001	202	40.88	456.404	47.9	46.571	38.07	76.06
32.11	38.06	2018-08-19T21:02:32.442269243Z	cassandra-001	203	47.9	224.625	32.77	21.814	38.06	76.18
31.53	38.06	2018-08-19T21:02:39.44979231Z	cassandra-001	203	32.77	219.667	30.98	19.24	38.06	76.31
33.27	38.07	2018-08-19T21:02:46.457828705Z	cassandra-001	204	30.98	449.69	49.15	49.0	38.07	76.45
37.51	38.07	2018-08-19T21:02:53.465263006Z	cassandra-001	205	49.15	226.508	29.21	22.381	38.07	76.58
38.48	38.06	2018-08-19T21:03:00.472155607Z	cassandra-001	206	29.21	449.232	45.53	44.09	38.06	76.72
39.26	38.06	2018-08-19T21:03:07.480619693Z	cassandra-001	206	45.53	223.695	31.07	20.626	38.06	76.86
36.45	38.06	2018-08-19T21:03:14.488669803Z	cassandra-001	207	31.07	228.272	38.15	25.972	38.06	77.0
37.35	38.06	2018-08-19T21:03:21.496109889Z	cassandra-001	208	38.15	450.249	35.97	48.287	38.06	77.15
38.18	38.06	2018-08-19T21:03:28.502791885Z	cassandra-001	208	35.97	225.237	35.73	21.55	38.06	77.31
35.94	38.06	2018-08-19T21:03:35.509533889Z	cassandra-001	209	35.73	450.697	50.08	48.446	38.06	77.46
39.42	38.06	2018-08-19T21:03:42.518577895Z	cassandra-001	210	50.08	228.97	36.46	25.048	38.06	77.62
37.91	38.06	2018-08-19T21:03:49.526121732Z	cassandra-001	211	36.46	220.836	42.49	19.174	38.06	78.92
39.81	38.06	2018-08-19T21:03:56.533036158Z	cassandra-001	211	42.49	448.884	48.36	42.611	38.06	79.1
41.52	38.06	2018-08-19T21:04:03.540141724Z	cassandra-001	212	48.36	224.417	40.76	22.078	38.06	79.26
42.31	38.06	2018-08-19T21:04:10.548100926Z	cassandra-001	213	40.76	454.905	62.54	50.03	38.06	79.44
46.78	38.06	2018-08-19T21:04:17.55490181Z	cassandra-001	213	62.54	222.379	44.76	17.788	38.06	79.62
45.9	38.06	2018-08-19T21:04:24.563455958Z	cassandra-001	214	44.76	225.647	43.92	22.051	38.06	79.8
47.14	38.06	2018-08-19T21:04:31.570113687Z	cassandra-001	215	43.92	451.563	48.51	48.644	38.06	79.99
48.14	38.06	2018-08-19T21:04:38.577204445Z	cassandra-001	215	48.51	223.219	38.87	20.362	38.06	80.18
46.56	38.06	2018-08-19T21:04:45.586244938Z	cassandra-001	216	38.87	448.868	66.35	46.479	38.06	80.37
50.83	38.06	2018-08-19T21:04:52.592426093Z	cassandra-001	216	66.35	226.587	47.08	24.625	38.06	80.56
48.25	38.06	2018-08-19T21:04:59.598048955Z	cassandra-001	217	47.08	223.522	43.09	21.814	38.06	81.85
47.97	37.96	2018-08-19T21:05:06.604396957Z	cassandra-001	218	43.09	448.792	51.0	45.014	37.96	81.95
49.15	37.95	2018-08-19T21:05:13.610492586Z	cassandra-001	218	51.0	224.649	45.49	26.434	37.95	82.14
48.65	37.95	2018-08-19T21:05:20.616723881Z	cassandra-001	219	45.49	447.052	57.75	38.942	37.95	82.35
51.79	37.95	2018-08-19T21:05:27.626882837Z	cassandra-001	219	57.75	222.796	47.34	21.457	37.95	82.56
48.62	37.95	2018-08-19T21:05:34.634594535Z	cassandra-001	220	47.34	225.837	54.23	22.276	37.95	82.77
49.82	37.96	2018-08-19T21:05:41.643429735Z	cassandra-001	221	54.23	452.739	51.16	48.272	37.96	82.99
51.16	37.96	2018-08-19T21:05:48.650605681Z	cassandra-001	221	51.16	226.413	93.17	24.322	37.96	83.52
58.19	37.95	2018-08-19T21:05:55.662115261Z	cassandra-001	222	93.17	450.524	96.52	46.307	37.95	85.59
66.7	37.95	2018-08-19T21:06:02.668274932Z	cassandra-001	222	96.52	227.743	112.45	23.53	37.95	87.22
75.81	37.95	2018-08-19T21:06:09.675837747Z	cassandra-001	223	112.45	224.593	92.13	20.56	37.95	88.85
83.28	37.94	2018-08-19T21:06:16.683550168Z	cassandra-001	224	92.13	450.553	80.68	39.866	37.94	85.14
87.68	37.91	2018-08-19T21:06:23.691900196Z	cassandra-001	224	80.68	226.212	54.65	24.229	37.91	85.36
88.27	37.9	2018-08-19T21:06:30.698271735Z	cassandra-001	225	54.65	451.863	71.0	43.76	37.9	85.58
84.57	37.91	2018-08-19T21:06:37.705614323Z	cassandra-001	226	71.0	224.096	136.66	19.636	37.91	86.85
91.26	37.91	2018-08-19T21:06:44.712672649Z	cassandra-001	226	136.66	227.805	65.96	25.246	37.91	87.1
83.51	37.91	2018-08-19T21:06:51.722257459Z	cassandra-001	227	65.96	450.052	49.2	43.733	37.91	87.34
76.36	37.9	2018-08-19T21:06:58.73272048Z	cassandra-001	228	49.2	226.709	56.68	22.606	37.9	87.59
72.36	37.91	2018-08-19T21:07:05.741228217Z	cassandra-001	228	56.68	450.447	67.15	45.476	37.91	87.85
74.44	37.9	2018-08-19T21:07:12.747616946Z	cassandra-001	229	67.15	222.364	56.48	20.586	37.9	88.1
72.02	37.91	2018-08-19T21:07:19.754469578Z	cassandra-001	230	56.48	225.381	107.74	22.342	37.91	88.84
67.2	37.91	2018-08-19T21:07:26.761988704Z	cassandra-001	230	107.74	452.173	64.85	46.703	37.91	89.63
67.02	37.91	2018-08-19T21:07:33.769236917Z	cassandra-001	231	64.85	225.889	64.44	25.18	37.91	89.89
69.56	37.9	2018-08-19T21:07:40.779883541Z	cassandra-001	232	64.44	451.476	79.41	46.545	37.9	90.16
73.35	37.9	2018-08-19T21:07:47.787546806Z	cassandra-001	232	79.41	223.42	73.19	21.484	37.9	90.43
74.35	37.91	2018-08-19T21:07:54.79661555Z	cassandra-001	233	73.19	227.533	66.9	21.919	37.91	90.71
76.09	37.91	2018-08-19T21:08:01.803426918Z	cassandra-001	233	66.9	450.332	80.07	42.176	37.91	91.53
71.48	37.91	2018-08-19T21:08:08.81031622Z	cassandra-001	234	80.07	227.04	52.69	23.2	37.91	91.8
69.45	37.9	2018-08-19T21:08:15.817035758Z	cassandra-001	235	52.69	448.698	74.28	38.348	37.9	91.65
71.09	37.9	2018-08-19T21:08:22.825513673Z	cassandra-001	235	74.28	222.766	53.41	18.883	37.9	91.51
66.76	37.9	2018-08-19T21:08:29.832048059Z	cassandra-001	236	53.41	227.785	62.6	25.84	37.9	91.8
64.99	37.9	2018-08-19T21:08:36.838944914Z	cassandra-001	237	62.6	449.798	124.5	52.34	37.9	91.7
74.59	37.91	2018-08-19T21:08:43.845191745Z	cassandra-001	237	124.5	223.328	95.24	22.672	37.91	91.69
77.12	37.9	2018-08-19T21:08:50.853040737Z	cassandra-001	238	95.24	444.916	130.93	46.202	37.9	91.68
90.16	37.91	2018-08-19T21:08:57.85968348Z	cassandra-001	238	130.93	224.546	69.06	26.011	37.91	91.85
89.29	37.91	2018-08-19T21:09:04.866959394Z	cassandra-001	239	69.06	224.851	75.49	21.22	37.91	88.24
92.97	37.91	2018-08-19T21:09:11.87445391Z	cassandra-001	240	75.49	443.492	69.77	45.938	37.91	89.47
94.17	37.91	2018-08-19T21:09:18.881637857Z	cassandra-001	240	69.77	224.984	68.3	23.464	37.91	89.78
84.8	37.91	2018-08-19T21:09:25.887646349Z	cassandra-001	241	68.3	449.163	79.59	41.225	37.91	90.1
82.19	37.91	2018-08-19T21:09:32.893423256Z	cassandra-001	241	79.59	222.608	67.26	19.57	37.91	90.42
71.58	37.91	2018-08-19T21:09:39.901505846Z	cassandra-001	242	67.26	228.44	74.19	23.266	37.91	91.64
72.43	37.9	2018-08-19T21:09:46.908575571Z	cassandra-001	243	74.19	442.756	82.48	38.81	37.9	91.53
73.6	37.91	2018-08-19T21:09:53.91620571Z	cassandra-001	243	82.48	226.968	74.78	22.579	37.91	91.86
74.43	37.91	2018-08-19T21:10:00.924755217Z	cassandra-001	244	74.78	448.534	85.9	40.592	37.91	91.77
77.37	37.91	2018-08-19T21:10:07.93185241Z	cassandra-001	245	85.9	224.661	62.4	19.768	37.91	91.64
74.5	37.91	2018-08-19T21:10:14.940076078Z	cassandra-001	245	62.4	229.228	70.3	25.708	37.91	91.55
75.01	37.9	2018-08-19T21:10:21.948365139Z	cassandra-001	246	70.3	450.349	95.42	46.703	37.9	91.88
78.55	37.9	2018-08-19T21:10:28.957390295Z	cassandra-001	246	95.42	226.02	57.77	22.144	37.9	91.8
74.43	37.9	2018-08-19T21:10:35.966485082Z	cassandra-001	247	57.77	450.072	131.91	43.244	37.9	91.71
83.95	37.91	2018-08-19T21:10:42.975775838Z	cassandra-001	248	131.91	222.672	139.47	22.276	37.91	91.77
