host_moving_avg_cpu	memory_rss%	timestamp	name	sensor_count	host_cpu	net_receive	container_cpu%	net_send	memory_active_anon%	memory%
15.71	15.97	2018-08-19T21:51:34.318835988Z	kafka-001	69	15.17	284.1	16.81	228.778	15.97	89.51
15.99	15.97	2018-08-19T21:51:41.332797716Z	kafka-001	71	16.81	283.608	17.42	353.896	15.97	89.51
16.29	15.97	2018-08-19T21:51:48.344332981Z	kafka-001	73	17.42	298.113	18.49	240.14	15.97	89.51
16.85	15.97	2018-08-19T21:51:55.355488038Z	kafka-001	74	18.49	309.874	18.92	376.41	15.97	89.51
17.25	15.97	2018-08-19T21:52:02.366408935Z	kafka-001	76	18.92	314.677	16.33	250.266	15.97	89.52
17.19	15.97	2018-08-19T21:52:09.38045235Z	kafka-001	78	16.33	323.313	19.56	254.072	15.97	89.52
17.92	15.97	2018-08-19T21:52:16.39247442Z	kafka-001	79	19.56	326.028	14.23	391.072	15.97	89.52
17.49	15.97	2018-08-19T21:52:23.403903409Z	kafka-001	81	14.23	324.523	19.4	266.942	15.97	89.52
17.82	15.97	2018-08-19T21:52:30.415706887Z	kafka-001	82	19.4	330.466	20.26	412.794	15.97	89.52
18.12	15.97	2018-08-19T21:52:37.426216797Z	kafka-001	84	20.26	344.063	19.88	276.2	15.97	89.53
18.28	15.97	2018-08-19T21:52:44.436913713Z	kafka-001	85	19.88	350.367	19.45	277.33	15.97	89.53
18.8	15.97	2018-08-19T21:52:51.450682553Z	kafka-001	87	19.45	354.513	20.39	434.274	15.97	89.53
18.93	15.97	2018-08-19T21:52:58.461570449Z	kafka-001	88	20.39	362.673	22.41	287.85	15.97	89.54
20.3	15.97	2018-08-19T21:53:05.47279331Z	kafka-001	90	22.41	370.633	22.84	449.294	15.97	89.54
20.87	15.97	2018-08-19T21:53:12.484184963Z	kafka-001	91	22.84	378.483	22.31	303.794	15.97	89.54
21.21	15.97	2018-08-19T21:53:19.494388849Z	kafka-001	93	22.31	381.783	22.52	305.742	15.97	89.54
21.65	15.97	2018-08-19T21:53:26.508785984Z	kafka-001	94	22.52	389.456	23.35	474.706	15.97	89.54
22.3	15.97	2018-08-19T21:53:33.519919878Z	kafka-001	96	23.35	390.553	28.68	314.76	15.97	89.55
23.68	15.97	2018-08-19T21:53:40.531747051Z	kafka-001	97	28.68	395.99	23.11	486.777	15.97	89.55
23.8	15.97	2018-08-19T21:53:47.543847015Z	kafka-001	98	23.11	407.695	24.03	322.844	15.97	89.55
24.0	15.97	2018-08-19T21:53:54.554833562Z	kafka-001	100	24.03	409.377	19.63	327.6	15.97	89.56
23.55	15.97	2018-08-19T21:54:01.565811613Z	kafka-001	101	19.63	417.852	23.78	510.752	15.97	89.56
23.76	15.97	2018-08-19T21:54:08.57830452Z	kafka-001	102	23.78	420.225	25.61	329.458	15.97	89.56
24.14	15.97	2018-08-19T21:54:15.588995405Z	kafka-001	104	25.61	418.49	26.6	521.362	15.97	89.56
23.79	15.97	2018-08-19T21:54:22.600535327Z	kafka-001	105	26.6	432.987	24.39	350.072	15.97	89.57
24.01	15.97	2018-08-19T21:54:29.611424445Z	kafka-001	106	24.39	433.035	23.79	348.554	15.97	89.57
23.97	15.97	2018-08-19T21:54:36.622975685Z	kafka-001	107	23.79	433.45	25.37	536.684	15.97	89.58
24.92	15.97	2018-08-19T21:54:43.633317826Z	kafka-001	109	25.37	443.319	27.25	357.671	15.97	89.58
25.5	15.97	2018-08-19T21:54:50.64501327Z	kafka-001	110	27.25	454.916	22.7	555.584	15.97	89.58
25.02	15.97	2018-08-19T21:54:57.655500185Z	kafka-001	111	22.7	455.841	26.38	355.53	15.97	89.58
24.98	15.97	2018-08-19T21:55:04.666126286Z	kafka-001	112	26.38	455.933	23.61	371.342	15.97	89.59
24.85	15.97	2018-08-19T21:55:11.675341974Z	kafka-001	113	23.61	454.967	26.46	572.459	15.97	89.59
25.29	15.97	2018-08-19T21:55:18.6883977Z	kafka-001	115	26.46	467.138	28.59	377.988	15.97	89.59
25.83	15.97	2018-08-19T21:55:25.700890651Z	kafka-001	116	28.59	476.478	27.75	587.232	15.97	89.6
25.91	15.97	2018-08-19T21:55:32.713325582Z	kafka-001	117	27.75	473.661	28.32	381.55	15.97	89.6
26.85	15.97	2018-08-19T21:55:39.726711107Z	kafka-001	118	28.32	484.215	28.84	390.002	15.97	89.6
27.26	15.97	2018-08-19T21:55:46.740017128Z	kafka-001	119	28.84	497.02	22.73	604.998	15.97	89.61
27.11	15.97	2018-08-19T21:55:53.751203876Z	kafka-001	121	22.73	500.607	30.23	389.772	15.97	89.61
27.74	15.97	2018-08-19T21:56:00.763870655Z	kafka-001	122	30.23	507.302	29.18	611.927	15.97	89.61
27.84	15.97	2018-08-19T21:56:07.777248662Z	kafka-001	123	29.18	506.319	29.12	406.091	15.97	89.62
28.07	15.97	2018-08-19T21:56:14.788683485Z	kafka-001	124	29.12	514.297	27.21	408.158	15.97	89.62
27.88	15.97	2018-08-19T21:56:21.799230652Z	kafka-001	125	27.21	526.818	30.75	637.761	15.97	89.62
28.2	15.97	2018-08-19T21:56:28.811486549Z	kafka-001	126	30.75	515.011	31.46	415.012	15.97	89.63
29.66	15.97	2018-08-19T21:56:35.821357381Z	kafka-001	127	31.46	528.73	31.6	639.396	15.97	89.63
29.89	15.97	2018-08-19T21:56:42.833413381Z	kafka-001	128	31.6	526.319	30.59	421.716	15.97	89.64
30.12	15.97	2018-08-19T21:56:49.84451178Z	kafka-001	129	30.59	535.641	34.74	422.766	15.97	89.64
31.06	15.97	2018-08-19T21:56:56.856710479Z	kafka-001	131	34.74	542.522	30.44	659.238	15.97	89.64
31.6	15.97	2018-08-19T21:57:03.870720355Z	kafka-001	132	30.44	548.333	32.66	439.921	15.97	89.65
31.91	15.97	2018-08-19T21:57:10.884021429Z	kafka-001	133	32.66	552.169	31.46	674.316	15.97	89.37
31.91	15.97	2018-08-19T21:57:17.895147668Z	kafka-001	134	31.46	551.056	31.63	444.951	15.97	89.38
31.92	15.97	2018-08-19T21:57:24.905805273Z	kafka-001	135	31.63	545.705	28.99	444.36	15.97	89.38
31.65	15.97	2018-08-19T21:57:31.917503434Z	kafka-001	136	28.99	562.958	31.89	681.898	15.97	89.38
31.18	15.97	2018-08-19T21:57:38.930852573Z	kafka-001	137	31.89	560.351	33.14	454.646	15.97	89.39
31.63	15.97	2018-08-19T21:57:45.942789396Z	kafka-001	138	33.14	566.694	31.98	700.807	15.97	89.39
31.51	15.97	2018-08-19T21:57:52.955563082Z	kafka-001	139	31.98	551.443	33.97	454.322	15.97	89.4
31.93	15.97	2018-08-19T21:57:59.96816374Z	kafka-001	140	33.97	571.575	33.29	456.767	15.97	89.4
32.21	15.97	2018-08-19T21:58:06.980481182Z	kafka-001	141	33.29	581.862	32.48	705.537	15.97	89.4
32.79	15.97	2018-08-19T21:58:13.996833031Z	kafka-001	142	32.48	582.997	33.89	471.988	15.97	89.41
33.12	15.97	2018-08-19T21:58:21.007355002Z	kafka-001	143	33.89	592.798	32.16	722.272	15.97	89.41
32.96	15.97	2018-08-19T21:58:28.017281082Z	kafka-001	144	32.16	587.754	33.93	476.124	15.97	89.42
33.29	15.97	2018-08-19T21:58:35.027536262Z	kafka-001	145	33.93	601.195	36.88	728.996	15.97	89.42
33.77	15.97	2018-08-19T21:58:42.038807125Z	kafka-001	146	36.88	598.892	33.8	480.161	15.97	89.43
33.86	15.97	2018-08-19T21:58:49.053507318Z	kafka-001	147	33.8	599.424	30.89	483.894	15.97	89.43
33.59	15.97	2018-08-19T21:58:56.06506923Z	kafka-001	148	30.89	615.524	35.48	746.323	15.97	89.44
33.86	15.97	2018-08-19T21:59:03.075790459Z	kafka-001	149	35.48	618.151	34.32	498.331	15.97	89.4
34.22	15.97	2018-08-19T21:59:10.086338055Z	kafka-001	150	34.32	620.918	35.47	764.324	15.97	89.4
34.47	15.97	2018-08-19T21:59:17.095553127Z	kafka-001	151	35.47	623.213	34.2	502.183	15.97	89.41
34.03	15.97	2018-08-19T21:59:24.109717612Z	kafka-001	152	34.2	625.471	34.29	505.829	15.97	89.41
34.11	15.97	2018-08-19T21:59:31.119445275Z	kafka-001	153	34.29	638.326	35.48	776.624	15.97	89.42
34.87	15.97	2018-08-19T21:59:38.131590812Z	kafka-001	154	35.48	638.999	33.31	503.534	15.97	89.42
34.51	15.97	2018-08-19T21:59:45.14045287Z	kafka-001	155	33.31	628.366	34.14	773.302	15.97	89.43
34.48	15.97	2018-08-19T21:59:52.151848857Z	kafka-001	156	34.14	653.133	37.59	520.644	15.97	89.43
34.83	15.97	2018-08-19T21:59:59.168288337Z	kafka-001	157	37.59	647.248	37.52	516.774	15.97	89.44
35.39	15.97	2018-08-19T22:00:06.17863519Z	kafka-001	158	37.52	656.923	35.54	798.271	15.97	89.44
35.6	15.97	2018-08-19T22:00:13.189703423Z	kafka-001	159	35.54	664.789	36.01	528.738	15.97	89.45
35.68	15.97	2018-08-19T22:00:20.202154176Z	kafka-001	160	36.01	661.81	37.71	809.726	15.97	89.45
36.42	15.97	2018-08-19T22:00:27.213362396Z	kafka-001	161	37.71	668.293	38.23	531.775	15.97	89.45
37.1	15.97	2018-08-19T22:00:34.225386496Z	kafka-001	162	38.23	675.115	35.95	537.102	15.97	89.46
36.83	15.97	2018-08-19T22:00:41.239094692Z	kafka-001	162	35.95	681.286	37.88	822.153	15.97	89.46
36.89	15.97	2018-08-19T22:00:48.251343482Z	kafka-001	163	37.88	675.911	39.19	536.926	15.97	89.47
37.49	15.97	2018-08-19T22:00:55.263448651Z	kafka-001	164	39.19	679.022	38.8	827.148	15.97	89.47
37.96	15.97	2018-08-19T22:01:02.275392535Z	kafka-001	165	38.8	685.899	33.73	541.458	15.97	89.48
37.3	15.97	2018-08-19T22:01:09.286924444Z	kafka-001	166	33.73	685.297	37.15	547.642	15.97	89.48
37.12	15.97	2018-08-19T22:01:16.298703061Z	kafka-001	167	37.15	675.789	37.45	840.838	15.97	89.49
37.37	15.97	2018-08-19T22:01:23.308313633Z	kafka-001	168	37.45	691.76	36.62	554.703	15.97	89.49
37.16	15.97	2018-08-19T22:01:30.319834871Z	kafka-001	169	36.62	704.974	40.9	852.835	15.97	89.5
37.44	15.97	2018-08-19T22:01:37.330447256Z	kafka-001	170	40.9	701.227	40.68	559.888	15.97	89.5
37.76	15.97	2018-08-19T22:01:44.341913776Z	kafka-001	170	40.68	711.392	38.95	567.362	15.97	89.51
38.63	15.97	2018-08-19T22:01:51.350625657Z	kafka-001	171	38.95	708.373	41.09	863.15	15.97	89.51
39.28	15.97	2018-08-19T22:01:58.361664999Z	kafka-001	172	41.09	712.849	40.12	569.748	15.97	89.52
39.73	15.97	2018-08-19T22:02:05.370472798Z	kafka-001	173	40.12	720.429	40.86	866.763	15.97	89.52
40.43	15.97	2018-08-19T22:02:12.382010455Z	kafka-001	174	40.86	720.784	41.69	575.394	15.97	89.53
40.57	15.97	2018-08-19T22:02:19.397242807Z	kafka-001	175	41.69	721.787	40.63	578.855	15.97	89.53
40.56	15.97	2018-08-19T22:02:26.408304209Z	kafka-001	176	40.63	715.758	41.3	883.649	15.97	89.54
40.95	15.97	2018-08-19T22:02:33.418693558Z	kafka-001	176	41.3	727.963	42.18	581.362	15.97	89.54
41.13	15.97	2018-08-19T22:02:40.430149334Z	kafka-001	177	42.18	737.318	42.44	893.892	15.97	89.55
41.52	15.97	2018-08-19T22:02:47.442165182Z	kafka-001	178	42.44	739.108	42.08	588.689	15.97	89.55
41.72	15.97	2018-08-19T22:02:54.454748531Z	kafka-001	179	42.08	748.454	38.09	595.672	15.97	89.56
41.12	15.97	2018-08-19T22:03:01.46718742Z	kafka-001	180	38.09	738.872	42.67	909.681	15.97	89.56
41.46	15.97	2018-08-19T22:03:08.479087799Z	kafka-001	181	42.67	739.673	39.35	593.982	15.97	89.57
41.14	15.97	2018-08-19T22:03:15.491837101Z	kafka-001	181	39.35	748.254	42.43	906.244	15.97	89.57
41.18	15.97	2018-08-19T22:03:22.502701815Z	kafka-001	182	42.43	743.823	41.46	593.231	15.97	89.58
41.01	15.97	2018-08-19T22:03:29.514858973Z	kafka-001	183	41.46	743.877	42.03	595.4	15.97	89.58
41.0	15.97	2018-08-19T22:03:36.527238375Z	kafka-001	184	42.03	744.104	40.61	907.931	15.97	89.59
41.42	15.97	2018-08-19T22:03:43.538912461Z	kafka-001	185	40.61	749.039	42.6	591.933	15.97	89.6
41.41	15.97	2018-08-19T22:03:50.551412806Z	kafka-001	185	42.6	746.164	40.49	912.114	15.97	89.6
41.6	15.97	2018-08-19T22:03:57.563981412Z	kafka-001	186	40.49	751.073	41.48	598.092	15.97	89.6
41.44	15.97	2018-08-19T22:04:04.57818612Z	kafka-001	187	41.48	752.089	42.28	590.257	15.97	89.61
41.58	15.97	2018-08-19T22:04:11.593857059Z	kafka-001	188	42.28	753.458	41.38	905.614	15.97	89.62
41.47	15.97	2018-08-19T22:04:18.605734218Z	kafka-001	188	41.38	732.967	40.93	593.367	15.97	89.62
41.53	15.97	2018-08-19T22:04:25.618926122Z	kafka-001	189	40.93	752.51	42.97	908.726	15.97	89.63
41.59	15.97	2018-08-19T22:04:32.630245323Z	kafka-001	190	42.97	746.172	42.1	593.559	15.97	89.63
41.86	15.97	2018-08-19T22:04:39.640974748Z	kafka-001	191	42.1	751.69	41.88	597.97	15.97	89.64
41.92	15.97	2018-08-19T22:04:46.657661005Z	kafka-001	191	41.88	746.795	41.68	908.307	15.97	89.64
41.82	15.97	2018-08-19T22:04:53.669694339Z	kafka-001	192	41.68	749.595	43.71	589.336	15.97	89.65
42.21	15.97	2018-08-19T22:05:00.682610665Z	kafka-001	193	43.71	757.123	41.06	910.672	15.97	89.65
42.23	15.97	2018-08-19T22:05:07.695501939Z	kafka-001	194	41.06	760.809	43.91	597.125	15.97	89.66
42.39	15.97	2018-08-19T22:05:14.706965437Z	kafka-001	195	43.91	758.403	40.82	593.066	15.97	89.66
42.18	15.97	2018-08-19T22:05:21.719761344Z	kafka-001	195	40.82	760.282	42.64	913.36	15.97	89.67
42.3	15.97	2018-08-19T22:05:28.733687259Z	kafka-001	196	42.64	754.489	42.98	595.382	15.97	89.39
42.52	15.97	2018-08-19T22:05:35.745096502Z	kafka-001	197	42.98	757.746	45.2	912.418	15.97	89.4
42.77	15.97	2018-08-19T22:05:42.758240534Z	kafka-001	198	45.2	757.059	42.16	594.643	15.97	89.41
42.95	15.97	2018-08-19T22:05:49.769696157Z	kafka-001	198	42.16	744.551	41.22	592.648	15.97	89.41
42.5	15.97	2018-08-19T22:05:56.781297149Z	kafka-001	199	41.22	759.25	41.73	906.775	15.97	89.42
42.65	15.97	2018-08-19T22:06:03.792799926Z	kafka-001	200	41.73	755.833	42.25	597.996	15.97	89.42
42.59	15.97	2018-08-19T22:06:10.804116262Z	kafka-001	201	42.25	748.654	40.62	902.105	15.97	89.42
42.2	15.97	2018-08-19T22:06:17.815996664Z	kafka-001	201	40.62	753.181	43.21	594.9	15.97	89.43
41.86	15.97	2018-08-19T22:06:24.828301418Z	kafka-001	202	43.21	750.783	42.33	593.9	15.97	89.44
41.89	15.97	2018-08-19T22:06:31.842577066Z	kafka-001	203	42.33	750.704	43.52	905.451	15.97	89.44
42.28	15.97	2018-08-19T22:06:38.854920888Z	kafka-001	204	43.52	756.509	41.76	593.769	15.97	89.45
42.28	15.97	2018-08-19T22:06:45.867671906Z	kafka-001	204	41.76	759.664	42.95	917.415	15.97	89.45
42.4	15.97	2018-08-19T22:06:52.88075115Z	kafka-001	205	42.95	758.985	41.52	594.4	15.97	89.46
42.55	15.97	2018-08-19T22:06:59.893577409Z	kafka-001	206	41.52	753.443	42.56	593.94	15.97	89.47
42.44	15.97	2018-08-19T22:07:06.907619628Z	kafka-001	206	42.56	760.543	38.95	911.927	15.97	89.47
41.88	15.97	2018-08-19T22:07:13.91953439Z	kafka-001	207	38.95	752.664	44.12	596.174	15.97	89.47
41.98	15.97	2018-08-19T22:07:20.930375258Z	kafka-001	208	44.12	751.694	43.03	907.625	15.97	89.48
42.19	15.97	2018-08-19T22:07:27.942363885Z	kafka-001	209	43.03	755.197	41.63	597.03	15.97	89.48
41.97	15.97	2018-08-19T22:07:34.952773302Z	kafka-001	209	41.63	754.245	41.52	592.497	15.97	89.49
41.97	15.97	2018-08-19T22:07:41.966433099Z	kafka-001	210	41.52	762.882	43.46	912.276	15.97	89.49
42.12	15.97	2018-08-19T22:07:48.977336432Z	kafka-001	211	43.46	751.495	44.63	590.825	15.97	89.5
43.07	15.97	2018-08-19T22:07:55.989684812Z	kafka-001	211	44.63	756.122	44.07	906.238	15.97	89.5
43.06	15.97	2018-08-19T22:08:03.001035089Z	kafka-001	212	44.07	754.515	42.38	594.594	15.97	89.51
42.95	15.97	2018-08-19T22:08:10.012224732Z	kafka-001	213	42.38	755.644	43.13	595.598	15.97	89.52
43.2	15.97	2018-08-19T22:08:17.025728209Z	kafka-001	214	43.13	758.795	39.87	909.856	15.97	89.52
42.92	15.97	2018-08-19T22:08:24.037145347Z	kafka-001	214	39.87	757.645	43.83	593.496	15.97	89.53
42.99	15.97	2018-08-19T22:08:31.048726814Z	kafka-001	215	43.83	760.784	41.09	909.329	15.97	89.53
42.4	15.97	2018-08-19T22:08:38.059643139Z	kafka-001	216	41.09	761.089	44.51	598.097	15.97	89.54
42.47	15.97	2018-08-19T22:08:45.070814249Z	kafka-001	216	44.51	764.324	41.89	911.632	15.97	89.54
42.39	15.97	2018-08-19T22:08:52.083695223Z	kafka-001	217	41.89	759.737	43.33	595.603	15.97	89.55
42.42	15.97	2018-08-19T22:08:59.094755955Z	kafka-001	218	43.33	754.443	40.46	593.375	15.97	89.55
42.52	15.97	2018-08-19T22:09:06.106711708Z	kafka-001	219	40.46	755.954	43.67	906.397	15.97	89.56
42.49	15.97	2018-08-19T22:09:13.12102851Z	kafka-001	219	43.67	759.071	41.11	595.464	15.97	89.56
42.5	15.97	2018-08-19T22:09:20.133649357Z	kafka-001	220	41.11	760.26	42.55	912.829	15.97	89.57
42.17	15.97	2018-08-19T22:09:27.147079234Z	kafka-001	221	42.55	761.527	40.15	595.719	15.97	89.57
41.88	15.97	2018-08-19T22:09:34.158968051Z	kafka-001	221	40.15	763.573	44.65	596.594	15.97	89.58
42.1	15.97	2018-08-19T22:09:41.170015092Z	kafka-001	222	44.65	760.369	42.18	910.36	15.97	89.58
42.39	15.97	2018-08-19T22:09:48.181776068Z	kafka-001	223	42.18	760.036	43.98	593.536	15.97	89.59
42.44	15.97	2018-08-19T22:09:55.193473976Z	kafka-001	223	43.98	762.484	44.26	913.019	15.97	89.6
42.96	15.97	2018-08-19T22:10:02.207827161Z	kafka-001	224	44.26	752.057	43.33	594.43	15.97	89.6
43.09	15.97	2018-08-19T22:10:09.219153988Z	kafka-001	225	43.33	756.274	42.29	592.174	15.97	89.6
43.45	15.97	2018-08-19T22:10:16.230538796Z	kafka-001	225	42.29	759.287	42.47	910.756	15.97	89.61
43.09	15.97	2018-08-19T22:10:23.241542378Z	kafka-001	226	42.47	753.367	42.95	593.639	15.97	89.62
43.21	15.97	2018-08-19T22:10:30.253138081Z	kafka-001	227	42.95	754.024	44.86	906.399	15.97	89.62
43.36	15.97	2018-08-19T22:10:37.265115567Z	kafka-001	227	44.86	755.435	40.75	597.356	15.97	89.63
42.78	15.97	2018-08-19T22:10:44.27664832Z	kafka-001	228	40.75	755.18	43.48	594.136	15.97	89.63
42.8	15.97	2018-08-19T22:10:51.28800278Z	kafka-001	229	43.48	760.689	42.08	912.378	15.97	89.64
42.77	15.97	2018-08-19T22:10:58.298756943Z	kafka-001	229	42.08	755.441	43.82	592.81	15.97	89.64
42.99	15.97	2018-08-19T22:11:05.30955359Z	kafka-001	230	43.82	759.689	39.16	912.365	15.97	89.65
42.36	15.97	2018-08-19T22:11:12.323197028Z	kafka-001	231	39.16	758.222	43.37	594.784	15.97	89.65
42.11	15.97	2018-08-19T22:11:19.337265164Z	kafka-001	231	43.37	756.179	41.3	593.271	15.97	89.66
42.2	15.97	2018-08-19T22:11:26.349821966Z	kafka-001	232	41.3	758.371	43.57	910.231	15.97	89.66
42.22	15.97	2018-08-19T22:11:33.359468626Z	kafka-001	233	43.57	752.706	38.94	594.934	15.97	89.67
41.69	15.97	2018-08-19T22:11:40.371095358Z	kafka-001	233	38.94	759.176	43.01	913.303	15.97	89.67
41.56	15.97	2018-08-19T22:11:47.380892149Z	kafka-001	234	43.01	750.547	40.42	593.986	15.97	89.68
41.77	15.97	2018-08-19T22:11:54.396925772Z	kafka-001	235	40.42	756.107	43.26	596.034	15.97	89.4
41.75	15.97	2018-08-19T22:12:01.409391443Z	kafka-001	235	43.26	757.596	42.38	907.649	15.97	89.41
41.93	15.97	2018-08-19T22:12:08.420396193Z	kafka-001	236	42.38	756.837	43.45	596.744	15.97	89.42
41.91	15.97	2018-08-19T22:12:15.430588914Z	kafka-001	237	43.45	758.365	43.61	910.864	15.97	89.42
42.69	15.97	2018-08-19T22:12:22.442171705Z	kafka-001	237	43.61	759.693	42.95	597.405	15.97	89.43
42.68	15.97	2018-08-19T22:12:29.45221451Z	kafka-001	238	42.95	756.534	43.62	591.744	15.97	89.43
43.21	15.97	2018-08-19T22:12:36.46387545Z	kafka-001	238	43.62	757.808	42.94	903.005	15.97	89.44
43.16	15.97	2018-08-19T22:12:43.474646209Z	kafka-001	239	42.94	759.067	44.76	598.234	15.97	89.44
43.56	15.97	2018-08-19T22:12:50.486787703Z	kafka-001	240	44.76	760.558	42.59	909.284	15.97	89.45
43.41	15.97	2018-08-19T22:12:57.503503844Z	kafka-001	240	42.59	757.673	43.11	596.372	15.97	89.45
43.33	15.97	2018-08-19T22:13:04.514310532Z	kafka-001	241	43.11	744.835	43.55	588.908	15.97	89.46
43.43	15.97	2018-08-19T22:13:11.5235531Z	kafka-001	242	43.55	761.112	40.42	911.365	15.97	89.46
42.9	15.97	2018-08-19T22:13:18.533792477Z	kafka-001	242	40.42	754.329	42.07	595.272	15.97	89.47
42.75	15.97	2018-08-19T22:13:25.543138056Z	kafka-001	243	42.07	758.125	42.94	911.473	15.97	89.47
42.45	15.97	2018-08-19T22:13:32.564938093Z	kafka-001	243	42.94	758.533	40.19	594.69	15.97	89.48
42.05	15.97	2018-08-19T22:13:39.579451461Z	kafka-001	244	40.19	756.942	44.07	595.479	15.97	89.49
42.21	15.97	2018-08-19T22:13:46.591056398Z	kafka-001	245	44.07	762.798	40.86	905.222	15.97	89.49
41.76	15.97	2018-08-19T22:13:53.602823833Z	kafka-001	245	40.86	755.151	45.09	592.859	15.97	89.49
42.54	15.97	2018-08-19T22:14:00.613651308Z	kafka-001	246	45.09	765.336	40.74	914.56	15.97	89.5
42.32	15.97	2018-08-19T22:14:07.624810362Z	kafka-001	246	40.74	759.305	43.38	595.618	15.97	89.5
42.39	15.97	2018-08-19T22:14:14.639542287Z	kafka-001	247	43.38	753.446	42.7	594.463	15.97	89.51
42.81	15.97	2018-08-19T22:14:21.648262739Z	kafka-001	248	42.7	764.641	40.75	908.328	15.97	89.52
42.25	15.97	2018-08-19T22:14:28.659651515Z	kafka-001	248	40.75	763.012	42.91	596.282	15.97	89.52
42.6	15.97	2018-08-19T22:14:35.672173741Z	kafka-001	249	42.91	758.083	42.55	913.147	15.97	89.53
42.17	15.97	2018-08-19T22:14:42.684955567Z	kafka-001	249	42.55	756.098	44.05	591.885	15.97	89.53
42.72	15.97	2018-08-19T22:14:49.696090662Z	kafka-001	250	44.05	764.062	43.34	598.014	15.97	89.54
42.72	15.97	2018-08-19T22:14:56.709156323Z	kafka-001	250	43.34	765.348	44.04	910.537	15.97	89.54
42.94	15.97	2018-08-19T22:15:03.719790449Z	kafka-001	251	44.04	763.155	34.07	591.305	15.97	89.54
41.83	15.97	2018-08-19T22:15:10.730208995Z	kafka-001	251	34.07	762.106	43.09	909.706	15.97	89.55
41.86	15.97	2018-08-19T22:15:17.740080759Z	kafka-001	252	43.09	760.997	44.59	595.414	15.97	89.56
42.2	15.97	2018-08-19T22:15:24.750990136Z	kafka-001	253	44.59	756.007	41.61	595.063	15.97	89.56
41.79	15.97	2018-08-19T22:15:31.762928431Z	kafka-001	253	41.61	753.701	40.16	906.756	15.97	89.57
41.26	15.97	2018-08-19T22:15:38.775830188Z	kafka-001	254	40.16	760.801	41.78	597.356	15.97	89.57
40.88	15.97	2018-08-19T22:15:45.787776125Z	kafka-001	254	41.78	761.864	44.63	912.01	15.97	89.58
42.64	15.97	2018-08-19T22:15:52.801560157Z	kafka-001	255	44.63	760.018	41.88	599.373	15.97	89.58
