host_moving_avg_cpu	memory_rss%	timestamp	name	sensor_count	host_cpu	net_receive	container_cpu%	net_send	memory_active_anon%	memory%
78.78	38.08	2018-08-19T22:17:16.30153389Z	cassandra-001	261	85.39	450.454	79.71	48.314	38.08	92.05
78.77	38.07	2018-08-19T22:17:23.308192492Z	cassandra-001	262	79.71	228.645	108.5	27.094	38.07	91.79
84.64	38.07	2018-08-19T22:17:30.316523506Z	cassandra-001	262	108.5	447.357	131.53	39.641	38.07	91.82
95.58	38.08	2018-08-19T22:17:37.324189097Z	cassandra-001	263	131.53	224.753	124.61	22.21	38.08	90.26
101.13	38.08	2018-08-19T22:17:44.330815858Z	cassandra-001	263	124.61	223.145	106.97	25.114	38.08	91.0
106.12	38.08	2018-08-19T22:17:51.338035182Z	cassandra-001	264	106.97	446.298	123.87	50.162	38.08	92.06
112.53	38.08	2018-08-19T22:17:58.344480384Z	cassandra-001	264	123.87	224.049	119.31	26.803	38.08	91.9
119.13	38.08	2018-08-19T22:18:05.353269705Z	cassandra-001	265	119.31	446.977	134.5	45.542	38.08	91.44
123.47	38.08	2018-08-19T22:18:12.360273515Z	cassandra-001	265	134.5	224.482	77.31	23.728	38.08	92.06
114.43	38.08	2018-08-19T22:18:19.368688165Z	cassandra-001	266	77.31	224.265	115.97	19.768	38.08	92.03
112.99	38.08	2018-08-19T22:18:26.37559239Z	cassandra-001	266	115.97	447.602	126.92	41.423	38.08	91.95
116.31	38.08	2018-08-19T22:18:33.382789945Z	cassandra-001	267	126.92	224.164	126.99	20.428	38.08	91.77
116.83	38.08	2018-08-19T22:18:40.389710544Z	cassandra-001	267	126.99	451.238	120.24	45.026	38.08	92.03
116.99	38.08	2018-08-19T22:18:47.39608618Z	cassandra-001	268	120.24	226.885	106.34	21.088	38.08	91.82
112.3	38.08	2018-08-19T22:18:54.40494207Z	cassandra-001	268	106.34	227.738	84.85	24.586	38.08	89.24
113.55	38.08	2018-08-19T22:19:01.411072574Z	cassandra-001	269	84.85	453.78	108.33	48.683	38.08	91.74
112.28	38.08	2018-08-19T22:19:08.418167834Z	cassandra-001	269	108.33	226.945	88.35	21.55	38.08	91.91
105.85	38.08	2018-08-19T22:19:15.425023444Z	cassandra-001	269	88.35	443.836	94.55	40.856	38.08	78.65
100.44	38.07	2018-08-19T22:19:22.43165778Z	cassandra-001	269	94.55	223.885	63.55	19.438	38.07	79.78
91.0	38.07	2018-08-19T22:19:29.437853182Z	cassandra-001	269	63.55	224.994	92.72	21.589	38.07	80.21
88.73	38.07	2018-08-19T22:19:36.449451109Z	cassandra-001	269	92.72	451.784	110.62	46.004	38.07	81.6
93.02	38.07	2018-08-19T22:19:43.455717146Z	cassandra-001	269	110.62	220.789	111.28	25.774	38.07	83.47
93.51	38.07	2018-08-19T22:19:50.462406851Z	cassandra-001	269	111.28	448.549	109.3	42.242	38.07	84.91
97.0	38.07	2018-08-19T22:19:57.469434457Z	cassandra-001	269	109.3	225.904	83.46	24.493	38.07	78.91
95.16	38.07	2018-08-19T22:20:04.477038494Z	cassandra-001	269	83.46	224.869	91.62	21.22	38.07	79.38
99.83	38.07	2018-08-19T22:20:11.483803811Z	cassandra-001	269	91.62	450.464	84.98	47.72	38.07	80.71
98.54	38.07	2018-08-19T22:20:18.491511722Z	cassandra-001	269	84.98	230.053	80.51	26.5	38.07	81.17
