host_moving_avg_cpu	memory_rss%	timestamp	name	sensor_count	host_cpu	net_receive	container_cpu%	net_send	memory_active_anon%	memory%
5.53	38.1	2018-08-19T22:59:47.940034106Z	cassandra-001	112	14.96	138.719	1.25	14.924	38.1	73.22
3.49	38.1	2018-08-19T22:59:54.948063835Z	cassandra-001	114	1.25	139.936	1.04	13.894	38.1	73.22
3.48	38.1	2018-08-19T23:00:01.95723596Z	cassandra-001	115	1.04	285.788	1.27	24.566	38.1	73.22
3.48	38.1	2018-08-19T23:00:08.966831711Z	cassandra-001	116	1.27	145.587	2.35	13.747	38.1	73.22
3.67	38.1	2018-08-19T23:00:15.973991543Z	cassandra-001	117	2.35	290.042	13.92	28.392	38.1	73.23
5.8	38.1	2018-08-19T23:00:22.983555987Z	cassandra-001	118	13.92	144.871	1.12	12.954	38.1	73.23
3.49	38.1	2018-08-19T23:00:29.991759287Z	cassandra-001	119	1.12	147.423	1.22	16.426	38.1	73.23
3.49	38.1	2018-08-19T23:00:36.998972903Z	cassandra-001	120	1.22	299.052	1.23	35.807	38.1	73.23
3.52	38.1	2018-08-19T23:00:44.007718236Z	cassandra-001	122	1.23	148.918	1.08	15.29	38.1	73.23
3.49	38.1	2018-08-19T23:00:51.01442171Z	cassandra-001	123	1.08	309.654	13.14	31.78	38.1	73.23
5.28	38.1	2018-08-19T23:00:58.021366427Z	cassandra-001	124	13.14	153.746	1.04	14.708	38.1	73.23
3.14	38.1	2018-08-19T23:01:05.028686911Z	cassandra-001	125	1.04	155.896	1.23	15.262	38.1	73.23
3.16	38.09	2018-08-19T23:01:12.037201249Z	cassandra-001	126	1.23	307.702	1.18	29.533	38.09	73.22
3.15	38.09	2018-08-19T23:01:19.043536731Z	cassandra-001	127	1.18	160.401	1.17	16.37	38.09	73.22
3.14	38.09	2018-08-19T23:01:26.054677715Z	cassandra-001	128	1.17	316.672	13.57	26.812	38.09	73.22
5.22	38.09	2018-08-19T23:01:33.06202819Z	cassandra-001	129	13.57	161.595	1.32	16.052	38.09	73.22
3.25	38.09	2018-08-19T23:01:40.070867868Z	cassandra-001	131	1.32	259.488	7.11	25.857	38.09	73.22
4.26	38.09	2018-08-19T23:01:47.080044568Z	cassandra-001	132	7.11	237.09	1.22	24.264	38.09	73.23
4.26	38.09	2018-08-19T23:01:54.086581176Z	cassandra-001	133	1.22	167.958	1.1	17.49	38.09	73.23
4.25	38.09	2018-08-19T23:02:01.09300888Z	cassandra-001	134	1.1	331.718	5.01	34.464	38.09	73.23
4.89	38.09	2018-08-19T23:02:08.103144663Z	cassandra-001	135	5.01	169.01	1.16	14.703	38.09	73.23
2.82	38.09	2018-08-19T23:02:15.108515977Z	cassandra-001	136	1.16	170.39	1.16	19.244	38.09	73.23
2.79	38.09	2018-08-19T23:02:22.115990116Z	cassandra-001	137	1.16	334.667	1.13	31.914	38.09	73.23
1.8	38.09	2018-08-19T23:02:29.122072747Z	cassandra-001	138	1.13	171.675	1.19	20.484	38.09	73.23
1.79	38.09	2018-08-19T23:02:36.128396764Z	cassandra-001	139	1.19	345.585	4.69	36.505	38.09	73.23
2.39	38.09	2018-08-19T23:02:43.135532919Z	cassandra-001	140	4.69	174.754	1.28	15.652	38.09	73.23
1.77	38.1	2018-08-19T23:02:50.141396412Z	cassandra-001	141	1.28	350.283	110.24	31.58	38.1	73.61
19.95	38.1	2018-08-19T23:02:57.147377423Z	cassandra-001	142	110.24	176.942	103.07	13.328	38.1	74.2
36.93	38.11	2018-08-19T23:03:04.153629488Z	cassandra-001	143	103.07	177.634	1.04	13.882	38.11	73.77
36.92	38.11	2018-08-19T23:03:11.159768186Z	cassandra-001	144	1.04	351.541	1.23	30.323	38.11	73.77
36.92	38.11	2018-08-19T23:03:18.166856246Z	cassandra-001	145	1.23	181.5	1.23	16.442	38.11	73.77
36.35	38.11	2018-08-19T23:03:25.172856127Z	cassandra-001	146	1.23	365.004	16.26	35.008	38.11	73.77
38.84	38.11	2018-08-19T23:03:32.180132801Z	cassandra-001	147	16.26	178.168	1.09	17.352	38.11	73.77
20.65	38.11	2018-08-19T23:03:39.187559917Z	cassandra-001	148	1.09	184.195	3.17	18.143	38.11	73.77
4.0	38.11	2018-08-19T23:03:46.19460301Z	cassandra-001	149	3.17	373.133	1.29	34.346	38.11	73.77
4.04	38.1	2018-08-19T23:03:53.202308546Z	cassandra-001	150	1.29	187.735	1.0	17.43	38.1	73.77
4.01	38.1	2018-08-19T23:04:00.208547554Z	cassandra-001	151	1.0	377.448	16.08	31.612	38.1	73.78
6.48	38.1	2018-08-19T23:04:07.216621371Z	cassandra-001	152	16.08	191.092	1.13	19.765	38.1	73.78
3.96	38.1	2018-08-19T23:04:14.223474415Z	cassandra-001	153	1.13	189.299	1.18	20.214	38.1	73.78
3.97	38.1	2018-08-19T23:04:21.231690683Z	cassandra-001	154	1.18	386.362	1.19	38.738	38.1	73.78
3.64	38.1	2018-08-19T23:04:28.238443877Z	cassandra-001	155	1.19	185.941	1.2	18.418	38.1	73.78
3.63	38.1	2018-08-19T23:04:35.244595607Z	cassandra-001	155	1.2	391.229	16.56	40.03	38.1	73.78
6.22	38.1	2018-08-19T23:04:42.251814932Z	cassandra-001	156	16.56	197.338	1.2	20.489	38.1	73.78
3.74	38.1	2018-08-19T23:04:49.258608261Z	cassandra-001	157	1.2	197.889	1.12	19.79	38.1	73.78
3.74	38.1	2018-08-19T23:04:56.269256136Z	cassandra-001	158	1.12	397.947	1.23	36.688	38.1	73.78
3.75	38.1	2018-08-19T23:05:03.276475995Z	cassandra-001	159	1.23	197.602	1.15	18.39	38.1	73.79
3.74	38.1	2018-08-19T23:05:10.284286554Z	cassandra-001	160	1.15	399.627	16.78	38.943	38.1	73.79
6.34	38.1	2018-08-19T23:05:17.293472909Z	cassandra-001	161	16.78	203.83	1.31	20.224	38.1	73.79
3.8	38.1	2018-08-19T23:05:24.300427002Z	cassandra-001	162	1.31	203.21	1.17	18.996	38.1	73.79
3.79	38.1	2018-08-19T23:05:31.308682757Z	cassandra-001	163	1.17	408.791	1.11	38.44	38.1	73.79
3.79	38.1	2018-08-19T23:05:38.315865864Z	cassandra-001	164	1.11	206.653	1.45	21.199	38.1	73.79
3.83	38.1	2018-08-19T23:05:45.322729213Z	cassandra-001	165	1.45	413.976	17.79	40.96	38.1	73.79
6.6	38.1	2018-08-19T23:05:52.328841947Z	cassandra-001	165	17.79	207.011	1.32	18.044	38.1	73.79
4.02	38.1	2018-08-19T23:05:59.337493124Z	cassandra-001	166	1.32	207.553	1.14	18.77	38.1	73.79
4.0	38.1	2018-08-19T23:06:06.344408876Z	cassandra-001	167	1.14	414.692	2.16	37.789	38.1	73.79
4.16	38.1	2018-08-19T23:06:13.351088065Z	cassandra-001	168	2.16	208.658	1.27	22.188	38.1	73.79
4.19	38.1	2018-08-19T23:06:20.357928908Z	cassandra-001	169	1.27	428.6	17.14	46.474	38.1	73.8
6.8	38.1	2018-08-19T23:06:27.366215874Z	cassandra-001	170	17.14	213.072	1.23	21.448	38.1	73.8
4.04	38.1	2018-08-19T23:06:34.372262095Z	cassandra-001	171	1.23	211.111	1.28	23.388	38.1	73.8
4.04	38.1	2018-08-19T23:06:41.378707451Z	cassandra-001	171	1.28	433.083	1.35	41.429	38.1	73.8
4.07	38.1	2018-08-19T23:06:48.387633867Z	cassandra-001	172	1.35	218.824	1.36	21.645	38.1	73.8
3.94	38.1	2018-08-19T23:06:55.394650957Z	cassandra-001	173	1.36	432.198	17.45	35.422	38.1	73.8
6.63	38.1	2018-08-19T23:07:02.402540285Z	cassandra-001	174	17.45	214.949	1.14	17.922	38.1	73.8
3.97	38.1	2018-08-19T23:07:09.409052915Z	cassandra-001	175	1.14	218.773	2.51	24.389	38.1	73.8
4.18	38.1	2018-08-19T23:07:16.417552454Z	cassandra-001	176	2.51	434.75	1.18	40.568	38.1	73.81
4.16	38.1	2018-08-19T23:07:23.425397896Z	cassandra-001	176	1.18	223.833	1.13	24.204	38.1	73.81
4.13	38.1	2018-08-19T23:07:30.432654848Z	cassandra-001	177	1.13	438.788	19.85	35.96	38.1	73.81
7.21	38.1	2018-08-19T23:07:37.439520663Z	cassandra-001	178	19.85	217.931	1.33	19.055	38.1	73.81
4.52	38.1	2018-08-19T23:07:44.449029051Z	cassandra-001	179	1.33	226.556	8.96	23.794	38.1	73.81
5.83	38.1	2018-08-19T23:07:51.45584583Z	cassandra-001	180	8.96	447.572	2.82	41.846	38.1	73.82
5.88	38.1	2018-08-19T23:07:58.464692211Z	cassandra-001	181	2.82	221.059	3.84	19.768	38.1	73.83
6.32	38.1	2018-08-19T23:08:05.471543106Z	cassandra-001	182	3.84	451.088	21.27	43.496	38.1	73.84
9.68	38.1	2018-08-19T23:08:12.478255948Z	cassandra-001	182	21.27	221.071	7.62	26.473	38.1	73.86
7.64	38.1	2018-08-19T23:08:19.485501658Z	cassandra-001	183	7.62	221.113	7.1	25.444	38.1	73.89
8.6	38.1	2018-08-19T23:08:26.494399Z	cassandra-001	184	7.1	448.107	8.87	45.41	38.1	73.92
8.59	38.1	2018-08-19T23:08:33.501575788Z	cassandra-001	185	8.87	226.795	10.15	21.55	38.1	73.95
9.81	38.1	2018-08-19T23:08:40.508689376Z	cassandra-001	185	10.15	455.021	28.77	49.937	38.1	73.98
13.96	38.1	2018-08-19T23:08:47.515216908Z	cassandra-001	186	28.77	228.884	19.74	28.348	38.1	74.02
13.71	38.11	2018-08-19T23:08:54.521631642Z	cassandra-001	187	19.74	224.636	18.23	24.124	38.11	74.07
15.48	38.11	2018-08-19T23:09:01.528677608Z	cassandra-001	188	18.23	445.629	13.9	39.206	38.11	74.12
16.61	38.11	2018-08-19T23:09:08.537926747Z	cassandra-001	189	13.9	218.057	13.87	20.203	38.11	74.17
17.44	38.11	2018-08-19T23:09:15.546542906Z	cassandra-001	189	13.87	451.215	37.49	44.948	38.11	74.23
22.0	38.11	2018-08-19T23:09:22.552801584Z	cassandra-001	190	37.49	224.68	17.57	18.91	38.11	74.29
20.13	38.11	2018-08-19T23:09:29.560492787Z	cassandra-001	191	17.57	223.572	19.28	25.642	38.11	74.34
20.06	38.11	2018-08-19T23:09:36.567921219Z	cassandra-001	192	19.28	444.752	18.96	50.333	38.11	74.42
20.18	38.11	2018-08-19T23:09:43.579022574Z	cassandra-001	192	18.96	219.694	29.01	24.19	38.11	75.51
22.7	38.11	2018-08-19T23:09:50.589744073Z	cassandra-001	193	29.01	446.351	36.04	45.845	38.11	75.58
26.39	38.11	2018-08-19T23:09:57.595566799Z	cassandra-001	194	36.04	225.367	16.6	22.078	38.11	75.66
22.91	38.11	2018-08-19T23:10:04.601721075Z	cassandra-001	195	16.6	225.259	20.79	21.088	38.11	75.75
23.45	38.11	2018-08-19T23:10:11.608801682Z	cassandra-001	196	20.79	445.81	21.95	38.717	38.11	75.84
23.89	38.11	2018-08-19T23:10:18.614720854Z	cassandra-001	196	21.95	224.671	26.08	23.2	38.11	75.93
25.08	38.11	2018-08-19T23:10:25.621975355Z	cassandra-001	197	26.08	453.989	45.6	47.918	38.11	76.03
27.84	38.11	2018-08-19T23:10:32.629150771Z	cassandra-001	198	45.6	224.297	23.08	22.342	38.11	76.12
25.68	38.11	2018-08-19T23:10:39.636497016Z	cassandra-001	199	23.08	226.693	31.03	24.229	38.11	76.23
28.09	38.11	2018-08-19T23:10:46.642937356Z	cassandra-001	199	31.03	454.491	26.92	47.06	38.11	76.33
29.11	38.11	2018-08-19T23:10:53.65081676Z	cassandra-001	200	26.92	223.399	26.67	24.52	38.11	76.44
29.9	38.11	2018-08-19T23:11:00.657692063Z	cassandra-001	201	26.67	448.151	40.43	47.126	38.11	76.55
32.29	38.11	2018-08-19T23:11:07.665274373Z	cassandra-001	202	40.43	223.222	28.7	18.949	38.11	76.68
29.47	38.11	2018-08-19T23:11:14.674357708Z	cassandra-001	202	28.7	222.913	37.3	24.256	38.11	76.8
31.84	38.11	2018-08-19T23:11:21.680464342Z	cassandra-001	203	37.3	449.427	37.13	42.836	38.11	76.93
32.86	38.11	2018-08-19T23:11:28.689206452Z	cassandra-001	204	37.13	226.318	34.64	21.616	38.11	78.0
34.14	38.1	2018-08-19T23:11:35.695637382Z	cassandra-001	205	34.64	451.392	63.08	44.895	38.1	78.13
40.21	38.1	2018-08-19T23:11:42.701404183Z	cassandra-001	205	63.08	223.406	35.02	17.761	38.1	78.27
39.31	38.1	2018-08-19T23:11:49.708217512Z	cassandra-001	206	35.02	222.736	39.68	21.352	38.1	78.41
41.14	38.1	2018-08-19T23:11:56.721478954Z	cassandra-001	207	39.68	448.932	32.73	48.842	38.1	78.55
40.38	38.09	2018-08-19T23:12:03.730598285Z	cassandra-001	208	32.73	226.306	44.79	24.256	38.09	78.7
41.66	38.09	2018-08-19T23:12:10.737566444Z	cassandra-001	208	44.79	448.599	48.87	43.601	38.09	78.85
44.03	38.1	2018-08-19T23:12:17.745245987Z	cassandra-001	209	48.87	222.367	44.42	17.563	38.1	79.01
40.92	38.1	2018-08-19T23:12:24.751862543Z	cassandra-001	210	44.42	221.764	38.95	18.118	38.1	79.17
41.57	38.1	2018-08-19T23:12:31.759264272Z	cassandra-001	210	38.95	447.079	99.89	40.592	38.1	80.23
51.61	38.1	2018-08-19T23:12:38.767718936Z	cassandra-001	211	99.89	223.648	42.29	20.269	38.1	80.4
53.2	38.09	2018-08-19T23:12:45.774929535Z	cassandra-001	212	42.29	451.695	60.24	47.456	38.09	80.57
55.78	38.1	2018-08-19T23:12:52.781789013Z	cassandra-001	213	60.24	223.612	36.81	21.193	38.1	80.74
53.77	38.1	2018-08-19T23:12:59.788124413Z	cassandra-001	213	36.81	222.453	43.08	18.25	38.1	80.92
53.54	38.1	2018-08-19T23:13:06.798109147Z	cassandra-001	214	43.08	452.219	49.02	44.657	38.1	81.11
55.22	38.1	2018-08-19T23:13:13.807474572Z	cassandra-001	215	49.02	221.722	40.7	23.728	38.1	81.29
45.36	38.1	2018-08-19T23:13:20.815293526Z	cassandra-001	215	40.7	446.617	60.86	49.238	38.1	81.48
48.45	38.1	2018-08-19T23:13:27.822112949Z	cassandra-001	216	60.86	222.127	82.91	22.408	38.1	83.24
52.23	38.08	2018-08-19T23:13:34.828246446Z	cassandra-001	217	82.91	224.833	82.55	21.286	38.08	84.82
59.85	38.08	2018-08-19T23:13:41.836274816Z	cassandra-001	218	82.55	445.995	77.65	50.069	38.08	86.43
65.61	38.08	2018-08-19T23:13:48.844578154Z	cassandra-001	218	77.65	221.607	49.9	22.342	38.08	83.11
65.76	38.08	2018-08-19T23:13:55.851709634Z	cassandra-001	219	49.9	453.543	55.74	47.588	38.08	83.32
68.27	38.08	2018-08-19T23:14:02.859710429Z	cassandra-001	220	55.74	225.934	42.39	22.21	38.08	83.53
65.19	38.08	2018-08-19T23:14:09.867258985Z	cassandra-001	220	42.39	226.318	50.38	21.391	38.08	84.58
59.77	38.08	2018-08-19T23:14:16.874697997Z	cassandra-001	221	50.38	449.876	47.72	47.192	38.08	84.79
53.96	38.08	2018-08-19T23:14:23.881174575Z	cassandra-001	222	47.72	224.669	44.83	25.048	38.08	85.01
48.49	38.08	2018-08-19T23:14:30.88724166Z	cassandra-001	222	44.83	454.952	63.63	51.284	38.08	85.23
50.78	38.08	2018-08-19T23:14:37.893940653Z	cassandra-001	223	63.63	223.754	49.3	23.965	38.08	85.46
49.71	38.08	2018-08-19T23:14:44.901184777Z	cassandra-001	224	49.3	225.934	49.16	21.286	38.08	85.69
50.84	38.08	2018-08-19T23:14:51.90806952Z	cassandra-001	224	49.16	446.505	43.37	39.8	38.08	86.73
49.67	38.08	2018-08-19T23:14:58.914566737Z	cassandra-001	225	43.37	220.849	49.3	16.27	38.08	86.96
49.93	38.08	2018-08-19T23:15:05.92122975Z	cassandra-001	226	49.3	445.439	68.72	39.047	38.08	87.21
53.91	38.08	2018-08-19T23:15:12.928022329Z	cassandra-001	226	68.72	224.489	59.01	18.448	38.08	87.45
53.14	38.08	2018-08-19T23:15:19.935469512Z	cassandra-001	227	59.01	224.193	71.02	20.309	38.08	87.7
56.76	38.07	2018-08-19T23:15:26.94461492Z	cassandra-001	228	71.02	447.134	72.68	41.858	38.07	88.72
60.68	38.08	2018-08-19T23:15:33.952106853Z	cassandra-001	228	72.68	223.011	45.5	19.042	38.08	88.98
61.04	38.08	2018-08-19T23:15:40.95858463Z	cassandra-001	229	45.5	449.853	70.3	45.911	38.08	89.24
64.54	38.08	2018-08-19T23:15:47.96553042Z	cassandra-001	230	70.3	224.468	51.27	21.946	38.08	89.5
61.63	38.08	2018-08-19T23:15:54.973897406Z	cassandra-001	230	51.27	226.538	107.01	23.662	38.08	90.52
69.63	38.08	2018-08-19T23:16:01.980842502Z	cassandra-001	231	107.01	450.912	93.86	45.41	38.08	91.73
73.44	38.09	2018-08-19T23:16:08.989774693Z	cassandra-001	232	93.86	223.407	105.37	24.097	38.09	91.56
78.89	38.07	2018-08-19T23:16:15.995812117Z	cassandra-001	232	105.37	447.004	112.65	45.938	38.07	89.07
90.08	38.03	2018-08-19T23:16:23.004116221Z	cassandra-001	233	112.65	225.318	117.23	22.408	38.03	90.7
97.9	37.92	2018-08-19T23:16:30.011058495Z	cassandra-001	234	117.23	222.448	99.33	18.646	37.92	91.63
105.91	37.92	2018-08-19T23:16:37.018268416Z	cassandra-001	234	99.33	450.8	97.72	44.261	37.92	91.8
104.36	37.92	2018-08-19T23:16:44.025654865Z	cassandra-001	235	97.72	225.1	91.99	21.959	37.92	91.57
104.05	37.92	2018-08-19T23:16:51.034723529Z	cassandra-001	236	91.99	451.802	166.06	48.182	37.92	91.39
114.16	37.92	2018-08-19T23:16:58.044184134Z	cassandra-001	236	166.06	224.418	88.3	24.19	37.92	91.77
110.11	37.92	2018-08-19T23:17:05.051400906Z	cassandra-001	237	88.3	222.872	101.22	24.124	37.92	91.62
107.44	37.92	2018-08-19T23:17:12.058960346Z	cassandra-001	238	101.22	444.001	100.85	43.733	37.92	91.63
107.69	37.92	2018-08-19T23:17:19.067585316Z	cassandra-001	238	100.85	219.515	119.69	18.316	37.92	91.66
111.35	37.92	2018-08-19T23:17:26.073813659Z	cassandra-001	239	119.69	451.707	106.39	47.72	37.92	91.63
113.75	37.92	2018-08-19T23:17:33.081309466Z	cassandra-001	239	106.39	227.769	61.9	24.982	37.92	90.83
96.39	37.91	2018-08-19T23:17:40.089091196Z	cassandra-001	240	61.9	277.246	58.75	24.45	37.91	76.13
91.47	37.92	2018-08-19T23:17:47.101104334Z	cassandra-001	241	58.75	396.553	105.57	38.919	37.92	77.94
92.19	37.92	2018-08-19T23:17:54.108763422Z	cassandra-001	241	105.57	222.933	100.97	21.55	37.92	79.67
92.21	37.91	2018-08-19T23:18:01.116917198Z	cassandra-001	242	100.97	446.587	88.87	40.922	37.91	77.78
87.08	37.91	2018-08-19T23:18:08.123531982Z	cassandra-001	243	88.87	223.533	57.22	19.609	37.91	78.79
78.88	37.92	2018-08-19T23:18:15.13255232Z	cassandra-001	243	57.22	435.525	93.73	42.142	37.92	79.13
84.19	37.91	2018-08-19T23:18:22.140422042Z	cassandra-001	244	93.73	236.188	55.06	20.066	37.91	79.45
83.57	37.91	2018-08-19T23:18:29.147857251Z	cassandra-001	244	55.06	226.09	64.62	28.81	37.91	80.45
76.75	37.92	2018-08-19T23:18:36.1554019Z	cassandra-001	245	64.62	454.287	72.29	51.785	37.92	80.8
71.97	37.91	2018-08-19T23:18:43.163134749Z	cassandra-001	246	72.29	224.49	73.78	19.966	37.91	81.13
69.45	37.94	2018-08-19T23:18:50.170474436Z	cassandra-001	246	73.78	452.82	67.15	45.014	37.94	82.17
71.1	37.94	2018-08-19T23:18:57.178071408Z	cassandra-001	247	67.15	222.424	70.06	20.428	37.94	82.5
67.16	37.94	2018-08-19T23:19:04.187738087Z	cassandra-001	247	70.06	221.006	64.34	19.9	37.94	82.86
68.71	37.94	2018-08-19T23:19:11.196386068Z	cassandra-001	248	64.34	448.532	70.02	42.611	37.94	74.11
69.61	37.97	2018-08-19T23:19:18.203187313Z	cassandra-001	249	70.02	225.101	65.93	19.504	37.97	74.49
68.55	37.98	2018-08-19T23:19:25.211054147Z	cassandra-001	249	65.93	455.54	81.25	47.984	37.98	74.85
69.79	37.98	2018-08-19T23:19:32.220290118Z	cassandra-001	250	81.25	225.135	75.38	22.276	37.98	76.51
71.16	37.98	2018-08-19T23:19:39.229798385Z	cassandra-001	250	75.38	228.556	71.77	25.219	37.98	76.87
71.45	37.99	2018-08-19T23:19:46.238829302Z	cassandra-001	251	71.77	450.181	119.88	49.568	37.99	77.25
80.7	37.99	2018-08-19T23:19:53.245960021Z	cassandra-001	251	119.88	223.161	69.67	21.22	37.99	77.62
80.65	38.01	2018-08-19T23:20:00.253028713Z	cassandra-001	252	69.67	448.882	81.27	44.09	38.01	78.01
