host_moving_avg_cpu	memory_rss%	timestamp	name	sensor_count	host_cpu	net_receive	container_cpu%	net_send	memory_active_anon%	memory%
42.01	15.97	2018-08-20T00:26:09.471715667Z	kafka-001	259	43.81	755.293	43.66	595.244	15.97	89.7
41.94	15.97	2018-08-20T00:26:16.489423509Z	kafka-001	260	43.66	746.4	43.3	909.324	15.97	89.7
41.8	15.97	2018-08-20T00:26:23.500235871Z	kafka-001	260	43.3	755.151	44.25	594.874	15.97	89.71
42.42	15.97	2018-08-20T00:26:30.510578594Z	kafka-001	261	44.25	753.174	43.97	906.627	15.97	89.71
42.51	15.97	2018-08-20T00:26:37.523305031Z	kafka-001	261	43.97	758.118	37.7	596.437	15.97	89.72
42.78	15.97	2018-08-20T00:26:44.536762697Z	kafka-001	262	37.7	755.654	42.41	590.854	15.97	89.72
42.55	15.97	2018-08-20T00:26:51.548419848Z	kafka-001	262	42.41	755.086	42.57	911.199	15.97	89.73
42.37	15.97	2018-08-20T00:26:58.564249459Z	kafka-001	263	42.57	748.121	43.48	593.773	15.97	89.73
42.4	15.97	2018-08-20T00:27:05.575500419Z	kafka-001	263	43.48	755.78	44.0	909.361	15.97	89.74
42.35	15.97	2018-08-20T00:27:12.588023348Z	kafka-001	264	44.0	758.076	43.08	596.214	15.97	89.74
42.21	15.97	2018-08-20T00:27:19.598985629Z	kafka-001	264	43.08	758.778	40.85	593.108	15.97	89.75
42.73	15.97	2018-08-20T00:27:26.615519569Z	kafka-001	265	40.85	763.192	43.7	914.01	15.97	89.75
42.95	15.97	2018-08-20T00:27:33.625943791Z	kafka-001	265	43.7	751.675	44.24	592.8	15.97	89.76
43.22	15.97	2018-08-20T00:27:40.636907017Z	kafka-001	266	44.24	760.76	44.2	912.774	15.97	89.76
43.34	15.97	2018-08-20T00:27:47.649718936Z	kafka-001	266	44.2	758.653	40.37	596.317	15.97	89.77
42.74	15.97	2018-08-20T00:27:54.66282935Z	kafka-001	267	40.37	755.139	42.69	594.081	15.97	89.78
42.67	15.97	2018-08-20T00:28:01.674920964Z	kafka-001	267	42.69	754.524	41.88	907.657	15.97	89.78
42.85	15.97	2018-08-20T00:28:08.685815911Z	kafka-001	268	41.88	753.005	44.01	595.48	15.97	89.78
42.9	15.97	2018-08-20T00:28:15.699026723Z	kafka-001	268	44.01	753.766	43.17	907.173	15.97	89.79
42.72	15.97	2018-08-20T00:28:22.709488541Z	kafka-001	269	43.17	752.315	42.42	596.527	15.97	89.8
42.42	15.97	2018-08-20T00:28:29.721581127Z	kafka-001	269	42.42	755.565	36.97	596.511	15.97	89.8
41.86	15.97	2018-08-20T00:28:36.736419292Z	kafka-001	269	36.97	753.72	42.62	901.944	15.97	89.81
41.84	15.97	2018-08-20T00:28:43.748583885Z	kafka-001	269	42.62	755.883	43.89	596.197	15.97	89.81
42.18	15.97	2018-08-20T00:28:50.760736102Z	kafka-001	269	43.89	760.276	43.4	910.751	15.97	89.82
42.08	15.97	2018-08-20T00:28:57.770767996Z	kafka-001	269	43.4	753.491	41.92	593.25	15.97	89.82
41.87	15.97	2018-08-20T00:29:04.782667391Z	kafka-001	269	41.92	739.291	42.78	590.61	15.97	89.83
41.93	15.97	2018-08-20T00:29:11.794000252Z	kafka-001	269	42.78	758.58	43.92	905.807	15.97	89.83
43.09	15.97	2018-08-20T00:29:18.806050887Z	kafka-001	269	43.92	753.283	42.57	590.799	15.97	89.84
43.08	15.97	2018-08-20T00:29:25.818590104Z	kafka-001	269	42.57	757.554	43.44	911.494	15.97	89.56
43.0	15.97	2018-08-20T00:29:32.831998511Z	kafka-001	269	43.44	748.628	42.82	596.036	15.97	89.57
42.91	15.97	2018-08-20T00:29:39.841112029Z	kafka-001	269	42.82	749.492	41.55	597.431	15.97	89.57
42.85	15.97	2018-08-20T00:29:46.853600045Z	kafka-001	269	41.55	752.499	41.17	910.396	15.97	89.58
