host_cpu	memory_rss%	container_cpu%	name	host_moving_avg_cpu	memory_active_anon%	timestamp	net_send	memory%	sensor_count	net_receive
57.26	38.48	60.73	cassandra-001	75.77	38.48	2018-08-18T02:33:13.642121827Z	0.0	76.4	61	0.0
60.73	38.48	80.9	cassandra-001	75.46	38.48	2018-08-18T02:33:20.649207101Z	0.0	76.73	62	0.0
80.9	38.48	57.49	cassandra-001	78.44	38.48	2018-08-18T02:33:27.656474988Z	0.342	77.04	64	0.282
57.49	38.48	57.62	cassandra-001	76.72	38.48	2018-08-18T02:33:34.662501211Z	0.0	77.38	66	0.0
57.62	38.48	102.97	cassandra-001	62.46	38.48	2018-08-18T02:33:41.673640303Z	0.0	78.55	67	0.0
102.97	38.48	99.55	cassandra-001	69.49	38.48	2018-08-18T02:33:48.680675658Z	0.0	80.31	69	0.0
99.55	38.48	98.97	cassandra-001	76.54	38.48	2018-08-18T02:33:55.687789356Z	0.0	82.07	71	0.0
98.97	38.48	101.51	cassandra-001	82.92	38.48	2018-08-18T02:34:02.694810669Z	0.342	83.84	72	0.282
101.51	38.48	70.1	cassandra-001	86.35	38.48	2018-08-18T02:34:09.703918582Z	0.0	79.25	74	0.0
70.1	38.48	123.12	cassandra-001	88.45	38.48	2018-08-18T02:34:16.709950435Z	0.0	80.93	75	0.0
123.12	38.48	88.63	cassandra-001	99.37	38.48	2018-08-18T02:34:23.719396076Z	0.0	80.12	77	0.0
88.63	38.48	79.65	cassandra-001	96.98	38.48	2018-08-18T02:34:30.725849405Z	0.342	80.51	78	0.282
79.65	38.48	73.31	cassandra-001	93.66	38.48	2018-08-18T02:34:37.734837455Z	0.0	80.92	80	0.0
73.31	38.48	70.91	cassandra-001	89.39	38.48	2018-08-18T02:34:44.741801222Z	0.0	81.32	81	0.0
70.91	38.48	100.35	cassandra-001	84.29	38.48	2018-08-18T02:34:51.750347063Z	0.0	83.04	83	0.0
100.35	38.48	55.69	cassandra-001	89.33	38.48	2018-08-18T02:34:58.75746305Z	0.342	81.85	84	0.282
55.69	38.48	76.36	cassandra-001	78.09	38.48	2018-08-18T02:35:05.765007572Z	0.0	82.25	85	0.0
76.36	38.48	80.72	cassandra-001	76.04	38.48	2018-08-18T02:35:12.77335981Z	0.0	82.69	87	0.0
80.72	38.47	80.62	cassandra-001	76.22	38.47	2018-08-18T02:35:19.779498268Z	0.0	83.13	88	0.0
80.62	38.48	84.73	cassandra-001	77.44	38.48	2018-08-18T02:35:26.785708647Z	0.0	83.67	89	0.0
84.73	38.48	77.19	cassandra-001	79.74	38.48	2018-08-18T02:35:33.792092051Z	0.342	84.13	91	0.282
77.19	38.48	76.24	cassandra-001	75.88	38.48	2018-08-18T02:35:40.800325144Z	0.0	84.59	92	0.0
76.24	38.48	75.93	cassandra-001	79.31	38.48	2018-08-18T02:35:47.808734348Z	0.0	85.07	93	0.0
75.93	38.48	79.41	cassandra-001	79.24	38.48	2018-08-18T02:35:54.816286452Z	0.0	86.82	95	0.0
79.41	38.48	119.98	cassandra-001	79.02	38.48	2018-08-18T02:36:01.822423876Z	0.342	87.61	96	0.282
119.98	38.48	109.8	cassandra-001	85.58	38.48	2018-08-18T02:36:08.828592218Z	0.0	89.5	97	0.0
109.8	38.48	135.26	cassandra-001	89.76	38.48	2018-08-18T02:36:15.834601295Z	0.0	91.41	99	0.0
135.26	38.48	89.41	cassandra-001	99.44	38.48	2018-08-18T02:36:22.841416196Z	0.0	92.08	100	0.0
89.41	38.48	81.05	cassandra-001	101.63	38.48	2018-08-18T02:36:29.847453624Z	0.342	86.95	101	0.282
81.05	38.48	97.12	cassandra-001	102.48	38.48	2018-08-18T02:36:36.854061773Z	0.0	87.48	102	0.0
97.12	38.48	81.71	cassandra-001	105.44	38.48	2018-08-18T02:36:43.860804118Z	0.0	87.99	103	0.0
81.71	38.48	87.89	cassandra-001	99.06	38.48	2018-08-18T02:36:50.868080568Z	0.0	89.8	105	0.0
87.89	38.48	86.12	cassandra-001	95.41	38.48	2018-08-18T02:36:57.875588501Z	0.342	88.74	106	0.282
86.12	38.48	87.74	cassandra-001	87.22	38.48	2018-08-18T02:37:04.884323118Z	0.0	89.28	107	0.0
87.74	38.48	85.25	cassandra-001	86.94	38.48	2018-08-18T02:37:11.891127231Z	0.0	89.82	108	0.0
85.25	38.48	84.45	cassandra-001	87.64	38.48	2018-08-18T02:37:18.897485979Z	0.0	90.47	109	0.0
84.45	38.47	95.98	cassandra-001	85.53	38.47	2018-08-18T02:37:25.904515635Z	0.0	91.02	111	0.0
95.98	38.47	86.96	cassandra-001	87.9	38.47	2018-08-18T02:37:32.9136977Z	0.342	91.58	112	0.282
86.96	38.47	173.54	cassandra-001	87.75	38.47	2018-08-18T02:37:39.919821702Z	0.0	91.92	113	0.0
173.54	38.47	128.87	cassandra-001	102.32	38.47	2018-08-18T02:37:46.927196679Z	0.0	91.92	114	0.0
128.87	38.47	123.56	cassandra-001	109.17	38.47	2018-08-18T02:37:53.939862905Z	0.0	92.16	115	0.0
123.56	38.47	124.04	cassandra-001	115.56	38.47	2018-08-18T02:38:00.947473215Z	0.342	91.94	116	0.282
124.04	38.47	100.88	cassandra-001	122.16	38.47	2018-08-18T02:38:07.954845106Z	0.0	92.03	117	0.0
100.88	38.47	100.23	cassandra-001	122.97	38.47	2018-08-18T02:38:14.962715381Z	0.0	86.67	117	0.0
100.23	38.47	89.11	cassandra-001	125.19	38.47	2018-08-18T02:38:22.969781673Z	0.0	87.35	117	0.0
89.11	38.47	91.18	cassandra-001	111.11	38.47	2018-08-18T02:38:30.976319889Z	0.342	87.74	117	0.282
91.18	38.47	88.9	cassandra-001	104.83	38.47	2018-08-18T02:38:38.984727643Z	0.0	88.42	117	0.0
88.9	38.46	100.56	cassandra-001	99.06	38.46	2018-08-18T02:38:46.991885981Z	0.0	89.09	117	0.0
100.56	38.46	79.75	cassandra-001	95.14	38.46	2018-08-18T02:38:54.998882177Z	0.0	89.46	117	0.0
79.75	38.46	101.58	cassandra-001	91.62	38.46	2018-08-18T02:39:03.005823056Z	0.342	90.14	117	0.282
101.58	38.46	88.97	cassandra-001	91.85	38.46	2018-08-18T02:39:11.015186064Z	0.0	90.82	118	0.0
88.97	38.46	134.95	cassandra-001	91.82	38.46	2018-08-18T02:39:19.022798726Z	0.0	91.11	118	0.0
134.95	38.46	133.89	cassandra-001	99.12	38.46	2018-08-18T02:39:27.033794021Z	0.0	92.1	118	0.0
133.89	38.46	135.59	cassandra-001	106.62	38.46	2018-08-18T02:39:35.040326107Z	0.342	91.97	118	0.282
135.59	38.46	85.45	cassandra-001	112.45	38.46	2018-08-18T02:39:43.048543576Z	0.0	91.58	118	0.0
85.45	38.43	109.23	cassandra-001	113.4	38.43	2018-08-18T02:39:51.055926407Z	0.0	88.27	118	0.0
109.23	38.43	123.05	cassandra-001	114.68	38.43	2018-08-18T02:39:59.064591639Z	0.342	90.57	118	0.282
123.05	38.43	133.67	cassandra-001	120.36	38.43	2018-08-18T02:40:07.073379092Z	0.0	92.11	118	0.0
133.67	38.43	108.71	cassandra-001	120.15	38.43	2018-08-18T02:40:14.081161317Z	0.0	92.05	119	0.0
108.71	38.43	125.66	cassandra-001	115.95	38.43	2018-08-18T02:40:21.089754253Z	0.0	92.09	120	0.0
125.66	38.43	116.45	cassandra-001	114.29	38.43	2018-08-18T02:40:28.098068368Z	0.342	91.74	121	0.282
116.45	38.43	127.23	cassandra-001	119.46	38.43	2018-08-18T02:40:35.106484319Z	0.0	91.65	122	0.0
127.23	38.43	130.51	cassandra-001	122.46	38.43	2018-08-18T02:40:42.11283992Z	0.0	92.23	124	0.0
130.51	38.43	156.67	cassandra-001	123.7	38.43	2018-08-18T02:40:49.118629984Z	0.0	91.77	125	0.0
156.67	38.43	125.84	cassandra-001	127.54	38.43	2018-08-18T02:40:56.124463778Z	0.0	91.92	126	0.0
125.84	38.43	134.03	cassandra-001	130.39	38.43	2018-08-18T02:41:03.130584411Z	0.342	91.92	127	0.282
134.03	38.43	157.83	cassandra-001	131.79	38.43	2018-08-18T02:41:10.137765222Z	0.0	92.3	128	0.0
157.83	38.43	88.95	cassandra-001	138.68	38.43	2018-08-18T02:41:17.144415434Z	0.0	91.57	129	0.0
88.95	38.42	131.57	cassandra-001	132.3	38.42	2018-08-18T02:41:24.151537509Z	0.0	92.17	130	0.0
131.57	38.42	135.6	cassandra-001	132.48	38.42	2018-08-18T02:41:31.158464279Z	0.342	92.1	131	0.282
135.6	38.43	110.67	cassandra-001	128.97	38.43	2018-08-18T02:41:38.1712365Z	0.0	90.97	132	0.0
110.67	38.42	138.52	cassandra-001	126.44	38.42	2018-08-18T02:41:45.178023621Z	0.0	90.77	133	0.0
138.52	38.42	98.82	cassandra-001	127.19	38.42	2018-08-18T02:41:52.186800547Z	0.0	91.73	134	0.0
98.82	38.43	124.56	cassandra-001	117.35	38.43	2018-08-18T02:41:59.194619847Z	0.342	92.15	135	0.282
124.56	38.43	99.48	cassandra-001	123.29	38.43	2018-08-18T02:42:06.201055874Z	0.0	71.69	136	0.0
99.48	38.42	117.45	cassandra-001	117.94	38.42	2018-08-18T02:42:13.207931416Z	0.0	72.51	137	0.0
117.45	38.42	134.38	cassandra-001	114.92	38.42	2018-08-18T02:42:20.219039939Z	0.0	74.11	138	0.0
134.38	38.42	145.72	cassandra-001	118.87	38.42	2018-08-18T02:42:27.22595666Z	0.0	76.21	139	0.0
145.72	38.42	212.33	cassandra-001	120.07	38.42	2018-08-18T02:42:34.237126691Z	0.342	79.38	140	0.282
212.33	38.42	122.31	cassandra-001	138.99	38.42	2018-08-18T02:42:41.243571399Z	0.0	80.48	141	0.0
122.31	38.42	85.28	cassandra-001	138.61	38.42	2018-08-18T02:42:48.249647724Z	0.0	76.02	141	0.0
85.28	38.42	156.74	cassandra-001	136.24	38.42	2018-08-18T02:42:55.255793654Z	0.0	78.02	141	0.0
156.74	38.42	96.56	cassandra-001	142.79	38.42	2018-08-18T02:43:02.261990524Z	0.342	77.93	141	0.282
96.56	38.42	109.21	cassandra-001	136.49	38.42	2018-08-18T02:43:09.268629657Z	0.0	78.65	141	0.0
109.21	38.42	98.15	cassandra-001	130.4	38.42	2018-08-18T02:43:16.277141092Z	0.0	79.04	141	0.0
98.15	38.42	104.16	cassandra-001	111.37	38.42	2018-08-18T02:43:23.285288703Z	0.0	73.24	141	0.0
104.16	38.42	111.09	cassandra-001	108.35	38.42	2018-08-18T02:43:30.292746705Z	0.342	73.95	141	0.282
111.09	38.42	145.4	cassandra-001	112.65	38.42	2018-08-18T02:43:37.30126847Z	0.0	74.29	141	0.0
145.4	38.42	137.24	cassandra-001	110.76	38.42	2018-08-18T02:43:44.309549978Z	0.0	76.4	141	0.0
137.24	38.42	137.93	cassandra-001	117.54	38.42	2018-08-18T02:43:51.317606237Z	59.763	78.52	141	3.295
137.93	38.42	143.13	cassandra-001	122.33	38.42	2018-08-18T02:43:58.324074478Z	0.0	80.35	141	0.0
143.13	38.42	102.55	cassandra-001	129.82	38.42	2018-08-18T02:44:05.333234318Z	0.0	81.7	141	0.0
