net_receive	container_cpu%	memory%	host_moving_avg_cpu	sensor_count	net_send	memory_active_anon%	host_cpu	memory_rss%	name	timestamp
325.938	1.28	73.96	3.73	130	33.107	37.99	2.92	37.99	cassandra-001	2018-08-16T22:47:21.442918525Z
164.793	1.05	73.96	3.75	131	15.286	37.99	1.28	37.99	cassandra-001	2018-08-16T22:47:28.451445266Z
327.94	14.82	73.97	3.51	132	32.076	37.99	1.05	37.99	cassandra-001	2018-08-16T22:47:35.463199984Z
165.675	1.19	73.97	5.75	133	19.1	37.99	14.82	37.99	cassandra-001	2018-08-16T22:47:42.473682275Z
170.3	1.15	73.97	3.74	134	18.505	37.99	1.19	37.99	cassandra-001	2018-08-16T22:47:49.482996774Z
337.169	1.27	73.97	3.74	135	35.73	37.99	1.15	37.99	cassandra-001	2018-08-16T22:47:56.492406406Z
170.54	1.07	73.97	3.46	136	17.726	37.99	1.27	37.99	cassandra-001	2018-08-16T22:48:03.501618678Z
343.512	15.25	73.97	3.43	137	33.682	37.99	1.07	37.99	cassandra-001	2018-08-16T22:48:10.508880092Z
171.396	1.2	73.97	5.79	138	17.619	37.99	15.25	37.99	cassandra-001	2018-08-16T22:48:17.521269272Z
174.847	0.89	73.97	3.52	139	17.276	37.99	1.2	37.99	cassandra-001	2018-08-16T22:48:24.531972311Z
349.964	1.07	73.97	3.47	140	35.0	37.99	0.89	37.99	cassandra-001	2018-08-16T22:48:31.539566129Z
177.285	1.08	73.97	3.46	141	17.064	37.99	1.07	37.99	cassandra-001	2018-08-16T22:48:38.548797764Z
351.305	14.92	73.98	3.43	142	31.368	37.99	1.08	37.99	cassandra-001	2018-08-16T22:48:45.556152362Z
175.231	1.19	73.98	5.74	143	17.089	37.99	14.92	37.99	cassandra-001	2018-08-16T22:48:52.564929955Z
178.462	1.14	73.98	3.39	144	14.502	37.99	1.19	37.99	cassandra-001	2018-08-16T22:48:59.575829634Z
360.91	1.13	73.94	3.38	145	39.114	37.95	1.14	37.95	cassandra-001	2018-08-16T22:49:06.585061018Z
181.273	1.14	73.94	3.42	146	20.626	37.95	1.13	37.95	cassandra-001	2018-08-16T22:49:13.594841028Z
369.468	14.68	73.94	3.43	147	36.023	37.95	1.14	37.95	cassandra-001	2018-08-16T22:49:20.601208984Z
184.384	1.11	73.94	5.7	148	16.916	37.95	14.68	37.95	cassandra-001	2018-08-16T22:49:27.608745761Z
189.938	1.23	73.94	3.4	149	21.694	37.95	1.11	37.95	cassandra-001	2018-08-16T22:49:34.617066313Z
378.223	1.03	73.94	3.41	150	38.754	37.95	1.23	37.95	cassandra-001	2018-08-16T22:49:41.627931346Z
187.554	1.17	73.94	3.39	151	17.759	37.95	1.03	37.95	cassandra-001	2018-08-16T22:49:48.63539849Z
379.712	19.65	73.95	3.39	152	37.96	37.95	1.17	37.95	cassandra-001	2018-08-16T22:49:55.645328029Z
192.263	1.15	73.95	6.48	153	19.224	37.95	19.65	37.95	cassandra-001	2018-08-16T22:50:02.652418453Z
192.23	1.16	73.95	4.22	154	16.544	37.95	1.15	37.95	cassandra-001	2018-08-16T22:50:09.658295228Z
389.871	2.02	73.95	4.23	155	44.333	37.95	1.16	37.95	cassandra-001	2018-08-16T22:50:16.667284736Z
195.406	1.18	73.95	4.36	156	17.652	37.95	2.02	37.95	cassandra-001	2018-08-16T22:50:23.675115463Z
394.52	14.59	73.95	4.39	157	42.484	37.95	1.18	37.95	cassandra-001	2018-08-16T22:50:30.686205956Z
195.902	1.1	73.96	6.62	158	17.836	37.95	14.59	37.95	cassandra-001	2018-08-16T22:50:37.697350944Z
197.766	2.89	73.96	3.53	159	16.74	37.95	1.1	37.95	cassandra-001	2018-08-16T22:50:44.705327783Z
395.823	1.25	73.96	3.82	159	38.297	37.95	2.89	37.95	cassandra-001	2018-08-16T22:50:51.714356536Z
196.766	1.11	73.96	3.84	160	16.396	37.95	1.25	37.95	cassandra-001	2018-08-16T22:50:58.72254123Z
398.608	17.33	73.96	3.69	161	33.874	37.95	1.11	37.95	cassandra-001	2018-08-16T22:51:05.731363256Z
199.116	1.13	73.96	6.38	162	15.63	37.95	17.33	37.95	cassandra-001	2018-08-16T22:51:12.738821606Z
203.047	1.17	73.96	4.14	163	17.609	37.95	1.13	37.95	cassandra-001	2018-08-16T22:51:19.748508097Z
414.954	1.14	73.96	4.15	164	46.676	37.95	1.17	37.95	cassandra-001	2018-08-16T22:51:26.758251478Z
210.493	1.18	73.96	3.86	165	23.298	37.95	1.14	37.95	cassandra-001	2018-08-16T22:51:33.765289885Z
418.133	20.56	73.97	3.84	166	40.84	37.95	1.18	37.95	cassandra-001	2018-08-16T22:51:40.773120908Z
213.49	1.18	73.97	7.09	167	26.293	37.95	20.56	37.95	cassandra-001	2018-08-16T22:51:47.781319209Z
215.04	1.21	73.96	4.39	168	25.224	37.95	1.18	37.95	cassandra-001	2018-08-16T22:51:54.789485855Z
430.016	1.32	73.97	4.41	169	47.174	37.95	1.21	37.95	cassandra-001	2018-08-16T22:52:01.79699448Z
212.814	1.11	73.97	4.43	169	24.194	37.95	1.32	37.95	cassandra-001	2018-08-16T22:52:08.807398288Z
418.442	18.27	73.97	4.43	170	41.668	37.95	1.11	37.95	cassandra-001	2018-08-16T22:52:15.81455913Z
214.671	1.03	73.97	7.28	171	19.797	37.95	18.27	37.95	cassandra-001	2018-08-16T22:52:22.824605986Z
217.734	1.13	73.97	4.02	172	23.414	37.95	1.03	37.95	cassandra-001	2018-08-16T22:52:29.8320451Z
428.547	1.34	73.97	4.01	173	43.118	37.95	1.13	37.95	cassandra-001	2018-08-16T22:52:36.841345398Z
217.341	3.52	73.97	4.03	174	19.572	37.95	1.34	37.95	cassandra-001	2018-08-16T22:52:43.850597228Z
439.151	17.42	73.98	4.4	174	44.423	37.95	3.52	37.95	cassandra-001	2018-08-16T22:52:50.860853048Z
216.039	1.14	73.98	7.12	175	20.086	37.95	17.42	37.95	cassandra-001	2018-08-16T22:52:57.873456121Z
224.633	1.0	73.98	4.26	176	22.528	37.95	1.14	37.95	cassandra-001	2018-08-16T22:53:04.880357054Z
442.052	1.11	73.98	4.26	177	41.148	37.95	1.0	37.95	cassandra-001	2018-08-16T22:53:11.887291143Z
223.354	1.04	73.98	4.26	178	21.497	37.95	1.11	37.95	cassandra-001	2018-08-16T22:53:18.897358593Z
449.739	20.63	73.98	4.21	179	47.324	37.95	1.04	37.95	cassandra-001	2018-08-16T22:53:25.906771176Z
228.337	1.1	73.98	7.06	179	23.556	37.95	20.63	37.95	cassandra-001	2018-08-16T22:53:32.914781752Z
229.194	1.15	73.99	4.34	180	23.094	37.95	1.1	37.95	cassandra-001	2018-08-16T22:53:39.923669259Z
453.911	2.01	73.99	4.34	181	41.395	37.95	1.15	37.95	cassandra-001	2018-08-16T22:53:46.932083322Z
229.318	1.16	73.99	4.51	182	19.912	37.95	2.01	37.95	cassandra-001	2018-08-16T22:53:53.944336437Z
461.091	18.45	73.99	4.52	183	46.146	37.95	1.16	37.95	cassandra-001	2018-08-16T22:54:00.952413115Z
227.502	1.2	73.99	7.42	183	23.198	37.95	18.45	37.95	cassandra-001	2018-08-16T22:54:07.963522089Z
229.083	1.09	73.99	4.18	184	22.604	37.95	1.2	37.95	cassandra-001	2018-08-16T22:54:14.971619026Z
469.123	1.13	73.99	4.18	185	48.203	37.95	1.09	37.95	cassandra-001	2018-08-16T22:54:21.982406595Z
234.812	1.1	73.99	4.17	186	25.494	37.95	1.13	37.95	cassandra-001	2018-08-16T22:54:28.989638955Z
469.688	19.11	74.0	4.02	187	46.486	37.95	1.1	37.95	cassandra-001	2018-08-16T22:54:36.001442633Z
237.743	1.14	74.0	7.01	187	26.734	37.95	19.11	37.95	cassandra-001	2018-08-16T22:54:43.007893864Z
233.359	1.14	74.0	4.13	188	20.569	37.95	1.14	37.95	cassandra-001	2018-08-16T22:54:50.015110056Z
473.851	1.12	74.0	4.12	189	41.772	37.95	1.14	37.95	cassandra-001	2018-08-16T22:54:57.022951298Z
244.613	1.09	74.0	4.12	190	27.842	37.95	1.12	37.95	cassandra-001	2018-08-16T22:55:04.029636341Z
479.686	23.31	74.0	4.12	191	46.1	37.95	1.09	37.95	cassandra-001	2018-08-16T22:55:11.036162417Z
242.219	1.08	74.01	7.82	191	22.455	37.95	23.31	37.95	cassandra-001	2018-08-16T22:55:18.047708956Z
234.672	1.17	74.0	4.81	192	19.116	37.95	1.08	37.95	cassandra-001	2018-08-16T22:55:25.054843101Z
480.282	1.16	74.01	4.82	193	44.686	37.95	1.17	37.95	cassandra-001	2018-08-16T22:55:32.062864284Z
241.515	1.17	74.01	4.82	194	23.656	37.95	1.16	37.95	cassandra-001	2018-08-16T22:55:39.070007287Z
486.578	23.81	74.01	4.83	195	53.647	37.95	1.17	37.95	cassandra-001	2018-08-16T22:55:46.07815908Z
242.537	1.25	74.01	8.62	195	22.56	37.95	23.81	37.95	cassandra-001	2018-08-16T22:55:53.085938797Z
345.826	6.77	74.01	4.94	196	30.912	37.95	1.25	37.95	cassandra-001	2018-08-16T22:56:00.09489894Z
394.878	1.09	74.01	5.89	197	34.984	37.95	6.77	37.95	cassandra-001	2018-08-16T22:56:07.100732528Z
246.747	3.05	74.01	5.88	198	19.998	37.95	1.09	37.95	cassandra-001	2018-08-16T22:56:14.107668612Z
496.534	13.01	74.02	6.19	198	44.549	37.95	3.05	37.95	cassandra-001	2018-08-16T22:56:21.115107231Z
246.576	1.11	74.02	8.16	199	20.882	37.95	13.01	37.95	cassandra-001	2018-08-16T22:56:28.123549883Z
358.449	8.85	74.02	4.38	200	30.22	37.95	1.11	37.95	cassandra-001	2018-08-16T22:56:35.130512264Z
388.246	1.07	74.02	5.65	201	38.602	37.95	8.85	37.95	cassandra-001	2018-08-16T22:56:42.1381306Z
253.056	1.17	74.02	4.7	201	24.035	37.95	1.07	37.95	cassandra-001	2018-08-16T22:56:49.147923401Z
514.185	20.17	74.02	4.71	202	55.146	37.95	1.17	37.95	cassandra-001	2018-08-16T22:56:56.156593837Z
258.844	1.12	74.02	7.56	203	27.784	37.95	20.17	37.95	cassandra-001	2018-08-16T22:57:03.164052764Z
503.364	20.22	74.03	5.58	204	42.09	37.95	1.12	37.95	cassandra-001	2018-08-16T22:57:10.17173501Z
257.41	1.11	74.03	8.77	204	22.991	37.95	20.22	37.95	cassandra-001	2018-08-16T22:57:17.178080914Z
258.906	1.13	74.03	7.48	205	23.15	37.95	1.11	37.95	cassandra-001	2018-08-16T22:57:24.188791376Z
518.521	1.24	74.03	7.49	206	54.8	37.95	1.13	37.95	cassandra-001	2018-08-16T22:57:31.196092412Z
254.277	0.94	74.03	7.5	207	28.812	37.95	1.24	37.95	cassandra-001	2018-08-16T22:57:38.203207943Z
519.06	19.13	74.03	4.29	207	55.142	37.95	0.94	37.95	cassandra-001	2018-08-16T22:57:45.210611075Z
263.726	1.0	74.03	7.3	208	27.095	37.95	19.13	37.95	cassandra-001	2018-08-16T22:57:52.218269159Z
261.981	1.19	74.04	4.09	209	25.168	37.95	1.0	37.95	cassandra-001	2018-08-16T22:57:59.227839982Z
534.668	1.19	74.04	4.11	210	61.252	37.95	1.19	37.95	cassandra-001	2018-08-16T22:58:06.236405602Z
268.532	1.29	74.04	4.12	210	30.672	37.95	1.19	37.95	cassandra-001	2018-08-16T22:58:13.247492604Z
525.999	19.81	74.04	4.12	211	49.093	37.95	1.29	37.95	cassandra-001	2018-08-16T22:58:20.256453473Z
267.461	1.19	74.04	7.27	212	25.642	37.95	19.81	37.95	cassandra-001	2018-08-16T22:58:27.263249562Z
261.868	1.18	74.04	4.28	212	21.378	37.95	1.19	37.95	cassandra-001	2018-08-16T22:58:34.269678655Z
530.791	1.09	74.04	4.31	213	43.772	37.95	1.18	37.95	cassandra-001	2018-08-16T22:58:41.27754015Z
262.492	1.11	74.04	4.29	214	21.773	37.95	1.09	37.95	cassandra-001	2018-08-16T22:58:48.28562973Z
540.794	38.89	74.05	4.28	215	53.75	37.95	1.11	37.95	cassandra-001	2018-08-16T22:58:55.292320198Z
271.558	1.3	74.05	10.54	215	25.482	37.95	38.89	37.95	cassandra-001	2018-08-16T22:59:02.299297451Z
272.976	1.15	74.05	7.46	216	26.934	37.95	1.3	37.95	cassandra-001	2018-08-16T22:59:09.307250605Z
542.749	2.01	74.05	7.45	217	53.431	37.95	1.15	37.95	cassandra-001	2018-08-16T22:59:16.313483526Z
275.03	1.16	74.05	7.59	217	28.372	37.95	2.01	37.95	cassandra-001	2018-08-16T22:59:23.320289447Z
541.74	21.39	74.07	7.6	218	57.404	37.97	1.16	37.97	cassandra-001	2018-08-16T22:59:30.32955492Z
277.533	1.27	74.07	10.98	219	28.926	37.97	21.39	37.97	cassandra-001	2018-08-16T22:59:37.337121967Z
275.49	2.8	74.07	4.71	219	27.408	37.97	1.27	37.97	cassandra-001	2018-08-16T22:59:44.344116218Z
555.95	1.13	74.07	4.96	220	57.349	37.97	2.8	37.97	cassandra-001	2018-08-16T22:59:51.350753444Z
277.987	1.1	74.08	4.96	221	26.206	37.97	1.13	37.97	cassandra-001	2018-08-16T22:59:58.356897811Z
553.324	22.8	74.08	4.81	221	56.662	37.97	1.1	37.97	cassandra-001	2018-08-16T23:00:05.364077737Z
282.796	1.2	74.08	8.41	222	31.974	37.97	22.8	37.97	cassandra-001	2018-08-16T23:00:12.373384559Z
280.654	1.25	74.08	5.05	223	28.739	37.97	1.2	37.97	cassandra-001	2018-08-16T23:00:19.382256333Z
557.037	1.22	74.09	5.05	223	49.044	37.97	1.25	37.97	cassandra-001	2018-08-16T23:00:26.389586319Z
274.159	1.14	74.09	4.78	224	20.542	37.97	1.22	37.97	cassandra-001	2018-08-16T23:00:33.396361243Z
560.638	20.99	74.09	4.78	225	53.742	37.95	1.14	37.97	cassandra-001	2018-08-16T23:00:40.404770082Z
274.765	1.19	74.09	8.1	225	20.699	37.97	20.99	37.97	cassandra-001	2018-08-16T23:00:47.412895225Z
280.621	1.04	74.09	4.5	226	23.432	37.97	1.19	37.97	cassandra-001	2018-08-16T23:00:54.423752556Z
560.854	1.78	74.1	4.47	227	51.14	37.97	1.04	37.97	cassandra-001	2018-08-16T23:01:01.432723566Z
283.902	1.08	74.1	4.56	227	26.52	37.97	1.78	37.97	cassandra-001	2018-08-16T23:01:08.439306562Z
571.218	46.01	74.1	4.54	228	58.676	37.97	1.08	37.97	cassandra-001	2018-08-16T23:01:15.448314129Z
283.169	1.3	74.1	12.01	229	32.261	37.95	46.01	37.97	cassandra-001	2018-08-16T23:01:22.45817133Z
288.015	1.16	74.11	8.73	229	27.826	37.98	1.3	37.98	cassandra-001	2018-08-16T23:01:29.465809643Z
573.245	1.11	74.11	8.73	230	51.758	37.98	1.16	37.98	cassandra-001	2018-08-16T23:01:36.474590515Z
287.155	1.19	74.13	8.74	231	23.76	37.97	1.11	38.0	cassandra-001	2018-08-16T23:01:43.482091834Z
576.853	25.97	74.13	8.64	231	52.337	38.0	1.19	38.0	cassandra-001	2018-08-16T23:01:50.489041836Z
291.824	1.14	74.14	12.79	232	26.294	38.0	25.97	38.0	cassandra-001	2018-08-16T23:01:57.495985061Z
284.814	1.31	74.13	5.31	233	23.02	38.0	1.14	38.0	cassandra-001	2018-08-16T23:02:04.504528613Z
578.939	1.21	74.16	5.31	233	52.138	38.02	1.31	38.02	cassandra-001	2018-08-16T23:02:11.512779687Z
294.733	1.11	74.2	5.32	234	29.949	38.03	1.21	38.06	cassandra-001	2018-08-16T23:02:18.520398468Z
585.342	22.22	74.2	5.32	235	58.882	38.06	1.11	38.06	cassandra-001	2018-08-16T23:02:25.526891618Z
297.877	1.27	74.21	8.83	235	29.764	38.07	22.22	38.07	cassandra-001	2018-08-16T23:02:32.534490999Z
289.165	1.24	74.22	4.71	236	22.702	38.07	1.27	38.07	cassandra-001	2018-08-16T23:02:39.541712589Z
595.78	2.65	74.22	4.73	237	61.111	38.07	1.24	38.07	cassandra-001	2018-08-16T23:02:46.549349226Z
296.221	1.23	74.22	4.95	237	27.018	38.07	2.65	38.07	cassandra-001	2018-08-16T23:02:53.558287211Z
597.1	22.62	74.22	4.95	238	53.626	38.07	1.23	38.07	cassandra-001	2018-08-16T23:03:00.568032889Z
300.138	1.29	74.24	8.54	238	30.172	38.06	22.62	38.09	cassandra-001	2018-08-16T23:03:07.574691059Z
299.394	2.89	74.24	5.05	239	28.06	38.09	1.29	38.09	cassandra-001	2018-08-16T23:03:14.58203887Z
597.498	1.01	74.26	5.32	240	58.983	38.11	2.89	38.11	cassandra-001	2018-08-16T23:03:21.588393575Z
302.228	1.17	74.26	5.28	240	30.29	38.11	1.01	38.11	cassandra-001	2018-08-16T23:03:28.594700013Z
606.183	23.02	74.27	5.04	241	61.702	38.11	1.17	38.11	cassandra-001	2018-08-16T23:03:35.600426398Z
303.03	1.32	74.27	8.67	242	28.6	38.11	23.02	38.11	cassandra-001	2018-08-16T23:03:42.607910935Z
298.65	1.19	74.27	5.12	242	28.243	38.11	1.32	38.11	cassandra-001	2018-08-16T23:03:49.616565969Z
614.364	1.16	74.27	5.1	243	63.39	38.11	1.19	38.11	cassandra-001	2018-08-16T23:03:56.624258958Z
300.765	1.34	74.27	4.81	243	29.114	38.11	1.16	38.11	cassandra-001	2018-08-16T23:04:03.63333392Z
615.316	24.51	74.27	4.87	244	65.91	38.11	1.34	38.11	cassandra-001	2018-08-16T23:04:10.640727412Z
303.313	1.15	74.28	8.76	245	25.813	38.11	24.51	38.11	cassandra-001	2018-08-16T23:04:17.648351122Z
306.498	1.1	74.28	5.11	245	27.094	38.11	1.15	38.11	cassandra-001	2018-08-16T23:04:24.657079989Z
617.87	1.23	74.28	5.08	246	62.82	38.11	1.1	38.11	cassandra-001	2018-08-16T23:04:31.66320825Z
308.385	1.09	74.28	5.08	247	31.172	38.11	1.23	38.11	cassandra-001	2018-08-16T23:04:38.67032439Z
623.839	23.2	74.29	5.07	247	60.588	38.11	1.09	38.11	cassandra-001	2018-08-16T23:04:45.678829246Z
312.924	1.12	74.29	8.71	248	31.435	38.11	23.2	38.11	cassandra-001	2018-08-16T23:04:52.686836297Z
312.728	1.12	74.29	4.81	248	28.452	38.11	1.12	38.11	cassandra-001	2018-08-16T23:04:59.694290927Z
618.549	1.17	74.3	4.81	249	64.428	38.11	1.12	38.11	cassandra-001	2018-08-16T23:05:06.705480077Z
309.98	1.16	74.29	4.82	250	30.788	38.11	1.17	38.11	cassandra-001	2018-08-16T23:05:13.714202025Z
631.768	23.8	74.3	4.81	250	62.763	38.11	1.16	38.11	cassandra-001	2018-08-16T23:05:20.722534193Z
310.47	1.18	74.3	8.59	251	34.378	38.11	23.8	38.11	cassandra-001	2018-08-16T23:05:27.731519055Z
316.928	1.27	74.3	4.92	251	33.216	38.11	1.18	38.11	cassandra-001	2018-08-16T23:05:34.738520607Z
