net_receive	container_cpu%	memory%	host_moving_avg_cpu	sensor_count	net_send	memory_active_anon%	host_cpu	memory_rss%	name	timestamp
225.967	13.97	36.45	12.07	50	189.946	15.93	12.42	15.93	kafka-001	2018-08-17T01:02:09.723588611Z
239.02	14.76	36.45	12.72	53	298.026	15.93	13.97	15.93	kafka-001	2018-08-17T01:02:16.734626817Z
241.801	15.81	36.45	13.31	54	206.25	15.93	14.76	15.93	kafka-001	2018-08-17T01:02:23.749170043Z
246.01	15.9	36.45	14.07	56	310.354	15.93	15.81	15.93	kafka-001	2018-08-17T01:02:30.760617025Z
260.373	21.5	36.46	14.55	58	220.052	15.93	15.9	15.93	kafka-001	2018-08-17T01:02:37.773331188Z
261.407	14.89	36.46	15.73	60	220.808	15.93	21.5	15.93	kafka-001	2018-08-17T01:02:44.784282122Z
277.128	16.46	36.46	16.14	62	332.086	15.93	14.89	15.93	kafka-001	2018-08-17T01:02:51.796581959Z
283.315	17.57	36.46	16.55	64	237.54	15.93	16.46	15.93	kafka-001	2018-08-17T01:02:58.807211956Z
296.624	18.39	36.47	17.02	65	359.452	15.93	17.57	15.93	kafka-001	2018-08-17T01:03:05.819178278Z
294.69	17.16	36.47	17.45	67	243.702	15.93	18.39	15.93	kafka-001	2018-08-17T01:03:12.8322666Z
305.253	15.8	36.47	17.66	69	259.643	15.93	17.16	15.93	kafka-001	2018-08-17T01:03:19.844036739Z
309.197	18.46	36.47	16.71	71	385.392	15.93	15.8	15.93	kafka-001	2018-08-17T01:03:26.855559166Z
312.924	17.86	36.47	17.31	72	264.772	15.93	18.46	15.93	kafka-001	2018-08-17T01:03:33.870818271Z
322.433	20.86	36.47	17.54	74	397.487	15.93	17.86	15.93	kafka-001	2018-08-17T01:03:40.883623487Z
327.915	19.44	36.48	18.09	76	275.841	15.93	20.86	15.93	kafka-001	2018-08-17T01:03:47.897301339Z
335.601	26.09	36.48	18.26	77	278.68	15.93	19.44	15.93	kafka-001	2018-08-17T01:03:54.908386939Z
344.14	19.39	36.48	19.75	79	425.678	15.93	26.09	15.93	kafka-001	2018-08-17T01:04:01.919348859Z
350.921	21.4	36.48	20.35	81	294.837	15.93	19.39	15.93	kafka-001	2018-08-17T01:04:08.930612381Z
353.184	19.89	36.49	20.84	82	442.376	15.93	21.4	15.93	kafka-001	2018-08-17T01:04:15.94545389Z
345.859	19.77	36.49	21.18	83	295.446	15.93	19.89	15.93	kafka-001	2018-08-17T01:04:22.956457127Z
363.497	20.68	36.49	21.0	85	304.68	15.93	19.77	15.93	kafka-001	2018-08-17T01:04:29.967148634Z
374.462	22.09	36.5	21.2	86	465.742	15.93	20.68	15.93	kafka-001	2018-08-17T01:04:36.97904622Z
352.191	21.36	36.5	20.54	88	308.0	15.93	22.09	15.93	kafka-001	2018-08-17T01:04:43.989796434Z
378.43	23.15	36.5	20.86	89	462.66	15.93	21.36	15.93	kafka-001	2018-08-17T01:04:51.00019002Z
380.557	20.86	36.5	21.16	90	325.478	15.93	23.15	15.93	kafka-001	2018-08-17T01:04:58.013129826Z
373.422	19.3	36.51	21.32	92	339.998	15.93	20.86	15.93	kafka-001	2018-08-17T01:05:05.024315264Z
389.841	22.47	36.51	21.24	93	465.746	15.93	19.3	15.93	kafka-001	2018-08-17T01:05:12.035149547Z
387.241	24.33	36.51	21.54	95	327.722	15.93	22.47	15.93	kafka-001	2018-08-17T01:05:19.046852225Z
410.036	23.19	36.51	21.91	96	510.91	15.93	24.33	15.93	kafka-001	2018-08-17T01:05:26.059365494Z
409.968	24.52	36.52	22.22	97	343.05	15.93	23.19	15.93	kafka-001	2018-08-17T01:05:33.072239716Z
424.211	25.24	36.52	22.44	99	526.913	15.93	24.52	15.93	kafka-001	2018-08-17T01:05:40.082986718Z
424.225	23.58	36.52	23.17	100	361.012	15.93	25.24	15.93	kafka-001	2018-08-17T01:05:47.093416465Z
420.335	25.03	36.52	23.89	101	348.968	15.93	23.58	15.93	kafka-001	2018-08-17T01:05:54.104121533Z
415.58	24.62	36.53	24.31	103	529.934	15.93	25.03	15.93	kafka-001	2018-08-17T01:06:01.115341339Z
441.939	26.17	36.53	24.36	104	371.474	15.93	24.62	15.93	kafka-001	2018-08-17T01:06:08.128411463Z
442.782	26.57	36.53	24.86	105	552.18	15.93	26.17	15.93	kafka-001	2018-08-17T01:06:15.140882341Z
451.627	26.21	36.54	25.2	106	379.038	15.93	26.57	15.93	kafka-001	2018-08-17T01:06:22.152790259Z
455.771	27.15	36.54	25.36	108	379.48	15.93	26.21	15.93	kafka-001	2018-08-17T01:06:29.167198622Z
467.11	25.74	36.54	25.96	109	572.609	15.93	27.15	15.93	kafka-001	2018-08-17T01:06:36.17885747Z
457.459	27.42	36.55	26.08	110	382.046	15.93	25.74	15.93	kafka-001	2018-08-17T01:06:43.192296836Z
476.968	27.97	36.55	26.54	111	577.522	15.93	27.42	15.93	kafka-001	2018-08-17T01:06:50.203325099Z
469.419	27.6	36.55	26.84	113	392.091	15.93	27.97	15.93	kafka-001	2018-08-17T01:06:57.215368092Z
484.209	26.43	36.56	27.01	114	398.892	15.93	27.6	15.93	kafka-001	2018-08-17T01:07:04.2265475Z
493.528	28.76	36.56	27.05	115	602.608	15.93	26.43	15.93	kafka-001	2018-08-17T01:07:11.239935249Z
477.689	26.43	36.56	27.32	116	402.096	15.93	28.76	15.93	kafka-001	2018-08-17T01:07:18.251703987Z
501.512	29.28	36.57	27.43	117	621.818	15.93	26.43	15.93	kafka-001	2018-08-17T01:07:25.267052804Z
504.321	25.26	36.57	27.74	119	416.775	15.93	29.28	15.93	kafka-001	2018-08-17T01:07:32.279881195Z
507.723	28.98	36.57	27.29	120	423.369	15.93	25.26	15.93	kafka-001	2018-08-17T01:07:39.292231294Z
512.328	29.52	36.58	27.52	121	626.762	15.93	28.98	15.93	kafka-001	2018-08-17T01:07:46.303725352Z
493.323	28.69	36.58	28.04	122	419.758	15.93	29.52	15.93	kafka-001	2018-08-17T01:07:53.314386051Z
519.198	30.55	36.58	28.03	123	640.446	15.93	28.69	15.93	kafka-001	2018-08-17T01:08:00.326747886Z
514.581	29.75	36.59	28.71	124	427.111	15.93	30.55	15.93	kafka-001	2018-08-17T01:08:07.337892849Z
519.485	26.58	36.59	28.79	125	433.951	15.93	29.75	15.93	kafka-001	2018-08-17T01:08:14.350780237Z
534.482	30.48	36.6	29.01	126	663.45	15.93	26.58	15.93	kafka-001	2018-08-17T01:08:21.361379284Z
530.541	32.26	36.6	29.26	128	439.009	15.93	30.48	15.93	kafka-001	2018-08-17T01:08:28.373758432Z
550.874	31.89	36.6	29.72	129	672.872	15.93	32.26	15.93	kafka-001	2018-08-17T01:08:35.385769397Z
545.387	28.17	36.61	30.25	130	449.067	15.93	31.89	15.93	kafka-001	2018-08-17T01:08:42.396121807Z
549.193	31.66	36.61	29.85	131	454.736	15.93	28.17	15.93	kafka-001	2018-08-17T01:08:49.407998084Z
560.612	32.41	36.61	30.17	132	691.682	15.93	31.66	15.93	kafka-001	2018-08-17T01:08:56.421468949Z
555.929	33.34	36.62	31.14	133	461.821	15.93	32.41	15.93	kafka-001	2018-08-17T01:09:03.432015785Z
573.038	32.38	36.62	31.62	134	706.94	15.93	33.34	15.93	kafka-001	2018-08-17T01:09:10.444237297Z
579.863	33.09	36.63	31.64	135	474.298	15.93	32.38	15.93	kafka-001	2018-08-17T01:09:17.456206537Z
584.925	33.76	36.63	31.84	136	480.194	15.93	33.09	15.93	kafka-001	2018-08-17T01:09:24.467220334Z
588.918	33.59	36.63	32.77	137	716.895	15.93	33.76	15.93	kafka-001	2018-08-17T01:09:31.479742679Z
589.407	33.6	36.64	33.09	138	486.711	15.93	33.59	15.93	kafka-001	2018-08-17T01:09:38.492376091Z
590.848	36.28	36.64	33.29	139	728.575	15.93	33.6	15.93	kafka-001	2018-08-17T01:09:45.506949099Z
596.778	34.98	36.64	33.78	140	492.407	15.93	36.28	15.93	kafka-001	2018-08-17T01:09:52.518705998Z
608.852	34.1	36.65	34.22	141	497.573	15.93	34.98	15.93	kafka-001	2018-08-17T01:09:59.530340658Z
618.672	29.98	36.65	34.38	142	750.493	15.93	34.1	15.93	kafka-001	2018-08-17T01:10:06.541060586Z
614.555	33.25	36.66	33.75	143	504.705	15.93	29.98	15.93	kafka-001	2018-08-17T01:10:13.552127914Z
621.158	36.17	36.66	33.7	144	753.404	15.93	33.25	15.93	kafka-001	2018-08-17T01:10:20.562936172Z
605.161	34.68	36.66	34.13	145	500.01	15.93	36.17	15.93	kafka-001	2018-08-17T01:10:27.5753018Z
625.097	31.78	36.67	33.86	146	515.574	15.93	34.68	15.93	kafka-001	2018-08-17T01:10:34.588165856Z
623.048	44.14	36.67	33.33	147	777.044	15.93	31.78	15.93	kafka-001	2018-08-17T01:10:41.599980396Z
634.165	37.72	36.68	35.0	148	519.925	15.93	44.14	15.93	kafka-001	2018-08-17T01:10:48.612698501Z
631.726	37.32	36.68	36.29	149	779.904	15.93	37.72	15.93	kafka-001	2018-08-17T01:10:55.624156723Z
640.879	34.85	36.69	36.97	150	522.15	15.93	37.32	15.93	kafka-001	2018-08-17T01:11:02.634536743Z
638.405	37.62	36.69	36.75	151	519.624	15.93	34.85	15.93	kafka-001	2018-08-17T01:11:09.647625525Z
646.276	37.58	36.7	37.24	152	795.006	15.93	37.62	15.93	kafka-001	2018-08-17T01:11:16.662495763Z
651.063	38.19	36.7	38.2	153	531.546	15.93	37.58	15.93	kafka-001	2018-08-17T01:11:23.675172736Z
662.628	36.35	36.7	37.21	154	802.348	15.93	38.19	15.93	kafka-001	2018-08-17T01:11:30.68716576Z
652.449	38.32	36.71	36.98	155	535.193	15.93	36.35	15.93	kafka-001	2018-08-17T01:11:37.700385987Z
656.413	35.3	36.71	37.15	156	539.213	15.93	38.32	15.93	kafka-001	2018-08-17T01:11:44.712946698Z
657.292	44.56	36.72	37.23	157	813.057	15.93	35.3	15.93	kafka-001	2018-08-17T01:11:51.725424975Z
669.623	40.04	36.72	38.38	158	548.438	15.93	44.56	15.93	kafka-001	2018-08-17T01:11:58.737242134Z
668.3	37.52	36.73	38.79	159	824.666	15.93	40.04	15.93	kafka-001	2018-08-17T01:12:05.756383909Z
675.693	38.15	36.73	38.68	160	550.687	15.93	37.52	15.93	kafka-001	2018-08-17T01:12:12.766763677Z
681.665	38.34	36.74	38.98	161	555.323	15.93	38.15	15.93	kafka-001	2018-08-17T01:12:19.782373245Z
686.012	39.37	36.74	38.98	161	836.32	15.93	38.34	15.93	kafka-001	2018-08-17T01:12:26.793981031Z
683.27	38.25	36.75	39.66	162	558.602	15.93	39.37	15.93	kafka-001	2018-08-17T01:12:33.806897785Z
690.267	36.68	36.75	38.61	163	851.53	15.93	38.25	15.93	kafka-001	2018-08-17T01:12:40.819823275Z
699.111	39.48	36.76	38.05	164	562.048	15.93	36.68	15.93	kafka-001	2018-08-17T01:12:47.831953235Z
695.391	38.15	36.76	38.38	165	566.02	15.93	39.48	15.93	kafka-001	2018-08-17T01:12:54.84253462Z
714.148	40.42	36.77	38.38	166	867.434	15.93	38.15	15.93	kafka-001	2018-08-17T01:13:01.85305942Z
715.783	40.16	36.77	38.72	167	574.922	15.93	40.42	15.93	kafka-001	2018-08-17T01:13:08.86443644Z
717.854	41.07	36.77	38.86	168	870.427	15.93	40.16	15.93	kafka-001	2018-08-17T01:13:15.875359434Z
721.152	41.35	36.78	39.33	169	584.262	15.93	41.07	15.93	kafka-001	2018-08-17T01:13:22.885088688Z
727.37	38.83	36.78	40.1	169	581.996	15.93	41.35	15.93	kafka-001	2018-08-17T01:13:29.900580545Z
730.232	41.23	36.79	40.0	170	887.898	15.93	38.83	15.93	kafka-001	2018-08-17T01:13:36.910524517Z
727.503	38.08	36.8	40.51	171	590.444	15.93	41.23	15.93	kafka-001	2018-08-17T01:13:43.922971979Z
732.362	42.66	36.8	40.12	172	903.336	15.93	38.08	15.93	kafka-001	2018-08-17T01:13:50.932758873Z
725.831	41.17	36.8	40.54	173	595.284	15.93	42.66	15.93	kafka-001	2018-08-17T01:13:57.943643194Z
735.305	41.77	36.81	40.55	174	601.414	15.93	41.17	15.93	kafka-001	2018-08-17T01:14:04.954240112Z
743.07	39.2	36.81	40.62	175	904.16	15.93	41.77	15.93	kafka-001	2018-08-17T01:14:11.965155715Z
741.463	41.72	36.82	40.68	175	605.723	15.93	39.2	15.93	kafka-001	2018-08-17T01:14:18.976446654Z
755.4	42.83	36.83	40.77	176	922.479	15.93	41.72	15.93	kafka-001	2018-08-17T01:14:25.990943974Z
746.904	41.71	36.83	41.56	177	614.029	15.93	42.83	15.93	kafka-001	2018-08-17T01:14:33.002384384Z
756.597	38.58	36.83	41.4	178	612.197	15.93	41.71	15.93	kafka-001	2018-08-17T01:14:40.013023394Z
757.421	41.8	36.84	40.97	179	927.203	15.93	38.58	15.93	kafka-001	2018-08-17T01:14:47.024938875Z
763.769	40.88	36.85	40.97	180	616.36	15.93	41.8	15.93	kafka-001	2018-08-17T01:14:54.036941872Z
774.948	43.2	36.85	41.25	180	945.725	15.93	40.88	15.93	kafka-001	2018-08-17T01:15:01.04741322Z
771.085	42.98	36.86	41.5	181	622.124	15.93	43.2	15.93	kafka-001	2018-08-17T01:15:08.059121908Z
774.78	44.39	36.86	41.52	182	941.816	15.93	42.98	15.93	kafka-001	2018-08-17T01:15:15.071823901Z
774.227	45.78	36.87	41.97	183	629.556	15.93	44.39	15.93	kafka-001	2018-08-17T01:15:22.083076543Z
786.275	44.76	36.87	43.17	184	633.418	15.93	45.78	15.93	kafka-001	2018-08-17T01:15:29.095849262Z
791.88	44.93	36.88	43.66	184	962.386	15.93	44.76	15.93	kafka-001	2018-08-17T01:15:36.107642615Z
793.703	45.45	36.88	44.34	185	641.267	15.93	44.93	15.93	kafka-001	2018-08-17T01:15:43.118131898Z
799.759	43.04	36.89	44.72	186	969.666	15.93	45.45	15.93	kafka-001	2018-08-17T01:15:50.130878033Z
800.575	45.1	36.89	44.72	187	644.165	15.93	43.04	15.93	kafka-001	2018-08-17T01:15:57.142508562Z
802.271	47.01	36.9	44.84	188	649.366	15.93	45.1	15.93	kafka-001	2018-08-17T01:16:04.153620441Z
805.576	45.66	36.91	45.05	188	972.55	15.93	47.01	15.93	kafka-001	2018-08-17T01:16:11.170346738Z
816.121	43.53	36.91	45.2	189	661.558	15.93	45.66	15.93	kafka-001	2018-08-17T01:16:18.181517672Z
820.768	47.91	36.92	44.96	190	986.111	15.93	43.53	15.93	kafka-001	2018-08-17T01:16:25.192913598Z
816.333	43.83	36.92	45.37	191	657.19	15.93	47.91	15.93	kafka-001	2018-08-17T01:16:32.214565724Z
819.691	45.6	36.93	45.51	192	659.546	15.93	43.83	15.93	kafka-001	2018-08-17T01:16:39.228993542Z
819.332	42.35	36.93	45.59	192	993.232	15.93	45.6	15.93	kafka-001	2018-08-17T01:16:46.24163026Z
826.237	46.9	36.94	44.81	193	664.914	15.93	42.35	15.93	kafka-001	2018-08-17T01:16:53.251867793Z
831.532	45.79	36.95	45.02	194	1007.025	15.93	46.9	15.93	kafka-001	2018-08-17T01:17:00.263477473Z
827.231	45.38	36.95	45.4	195	672.537	15.93	45.79	15.93	kafka-001	2018-08-17T01:17:07.275199945Z
827.047	46.56	36.96	44.97	195	671.887	15.93	45.38	15.93	kafka-001	2018-08-17T01:17:14.288282818Z
833.604	46.82	36.96	45.43	196	1021.953	15.93	46.56	15.93	kafka-001	2018-08-17T01:17:21.301045137Z
838.455	45.73	36.97	45.63	197	674.467	15.93	46.82	15.93	kafka-001	2018-08-17T01:17:28.312553298Z
842.694	47.61	36.97	46.2	198	1025.876	15.93	45.73	15.93	kafka-001	2018-08-17T01:17:35.325637299Z
835.137	47.75	36.98	46.31	198	682.566	15.93	47.61	15.93	kafka-001	2018-08-17T01:17:42.345195711Z
849.814	47.06	36.99	46.64	199	677.539	15.93	47.75	15.93	kafka-001	2018-08-17T01:17:49.357284947Z
852.865	41.74	36.99	46.92	200	1032.753	15.93	47.06	15.93	kafka-001	2018-08-17T01:17:56.37048025Z
844.28	43.71	37.0	46.12	201	684.863	15.93	41.74	15.93	kafka-001	2018-08-17T01:18:03.383557149Z
863.965	38.32	37.0	45.6	202	1050.184	15.93	43.71	15.93	kafka-001	2018-08-17T01:18:10.394660526Z
857.211	49.74	37.01	44.36	202	695.003	15.93	38.32	15.93	kafka-001	2018-08-17T01:18:17.406832024Z
864.225	48.09	37.01	44.72	203	699.996	15.93	49.74	15.93	kafka-001	2018-08-17T01:18:24.41768777Z
861.106	47.66	37.02	44.78	204	1053.982	15.93	48.09	15.93	kafka-001	2018-08-17T01:18:31.428923963Z
852.199	49.01	37.03	44.88	204	699.218	15.93	47.66	15.93	kafka-001	2018-08-17T01:18:38.439909821Z
867.812	49.37	37.03	46.09	205	1054.841	15.93	49.01	15.93	kafka-001	2018-08-17T01:18:45.450230358Z
862.819	55.39	37.04	47.03	205	701.446	15.93	49.37	15.93	kafka-001	2018-08-17T01:18:52.464658075Z
864.769	49.67	37.05	49.88	206	698.77	15.93	55.39	15.93	kafka-001	2018-08-17T01:18:59.47479172Z
881.734	47.42	37.05	49.86	207	1073.563	15.93	49.67	15.93	kafka-001	2018-08-17T01:19:06.486310173Z
875.995	56.8	37.06	49.75	208	714.318	15.93	47.42	15.93	kafka-001	2018-08-17T01:19:13.497837161Z
881.613	48.77	37.06	51.28	208	1079.837	15.93	56.8	15.93	kafka-001	2018-08-17T01:19:20.507612984Z
870.822	48.81	37.07	51.24	209	715.575	15.93	48.77	15.93	kafka-001	2018-08-17T01:19:27.52027264Z
882.695	43.25	37.08	51.14	210	712.645	15.93	48.81	15.93	kafka-001	2018-08-17T01:19:34.532033202Z
892.4	49.94	37.08	49.12	211	1095.126	15.93	43.25	15.93	kafka-001	2018-08-17T01:19:41.54476524Z
892.658	49.16	37.09	49.16	211	720.21	15.93	49.94	15.93	kafka-001	2018-08-17T01:19:48.557757205Z
899.817	50.29	37.09	49.45	212	1094.738	15.93	49.16	15.93	kafka-001	2018-08-17T01:19:55.568307105Z
907.6	49.39	37.1	48.37	213	729.286	15.93	50.29	15.93	kafka-001	2018-08-17T01:20:02.580214731Z
911.748	51.37	37.11	48.47	213	734.641	15.93	49.39	15.93	kafka-001	2018-08-17T01:20:09.591945765Z
924.388	48.05	37.11	48.9	214	1111.266	15.93	51.37	15.93	kafka-001	2018-08-17T01:20:16.60322837Z
925.093	50.36	37.12	49.7	215	743.372	15.93	48.05	15.93	kafka-001	2018-08-17T01:20:23.61435976Z
931.624	47.8	37.13	49.77	216	1120.282	15.93	50.36	15.93	kafka-001	2018-08-17T01:20:30.627587044Z
928.291	50.95	37.13	49.54	216	741.65	15.93	47.8	15.93	kafka-001	2018-08-17T01:20:37.639603081Z
920.245	51.41	37.14	49.65	217	742.852	15.93	50.95	15.93	kafka-001	2018-08-17T01:20:44.650643507Z
930.406	50.99	37.14	49.99	218	1134.966	15.93	51.41	15.93	kafka-001	2018-08-17T01:20:51.661725664Z
922.471	50.85	37.15	49.93	218	751.086	15.93	50.99	15.93	kafka-001	2018-08-17T01:20:58.673885401Z
933.644	52.1	37.16	50.39	219	1141.527	15.93	50.85	15.93	kafka-001	2018-08-17T01:21:05.686691687Z
939.457	52.3	37.17	50.68	220	757.923	15.93	52.1	15.93	kafka-001	2018-08-17T01:21:12.698954712Z
936.101	52.39	37.17	51.43	220	753.49	15.93	52.3	15.93	kafka-001	2018-08-17T01:21:19.710226162Z
940.588	51.99	37.18	51.67	221	1149.014	15.93	52.39	15.93	kafka-001	2018-08-17T01:21:26.722952691Z
933.41	53.07	37.18	51.77	222	765.485	15.93	51.99	15.93	kafka-001	2018-08-17T01:21:33.732704529Z
938.495	52.27	37.19	52.12	223	1145.894	15.93	53.07	15.93	kafka-001	2018-08-17T01:21:40.743977187Z
952.025	53.55	37.2	52.35	223	759.033	15.93	52.27	15.93	kafka-001	2018-08-17T01:21:47.758107232Z
958.643	52.78	37.2	52.59	224	769.667	15.93	53.55	15.93	kafka-001	2018-08-17T01:21:54.769856982Z
960.8	53.11	37.21	52.67	225	1160.171	15.93	52.78	15.93	kafka-001	2018-08-17T01:22:01.781925178Z
961.821	54.91	37.22	52.79	225	766.717	15.93	53.11	15.93	kafka-001	2018-08-17T01:22:08.792914523Z
966.559	54.09	37.22	53.28	226	1178.797	15.93	54.91	15.93	kafka-001	2018-08-17T01:22:15.804357402Z
968.648	52.66	37.23	53.45	227	765.164	15.93	54.09	15.93	kafka-001	2018-08-17T01:22:22.818163336Z
966.015	53.85	37.24	53.52	227	773.742	15.93	52.66	15.93	kafka-001	2018-08-17T01:22:29.828895482Z
976.326	54.38	37.24	53.57	228	1180.882	15.93	53.85	15.93	kafka-001	2018-08-17T01:22:36.840163816Z
981.64	55.51	37.25	53.83	229	785.841	15.93	54.38	15.93	kafka-001	2018-08-17T01:22:43.850630717Z
978.153	51.15	37.26	54.23	229	1183.858	15.93	55.51	15.93	kafka-001	2018-08-17T01:22:50.861725807Z
976.371	55.97	37.26	53.61	230	790.984	15.93	51.15	15.93	kafka-001	2018-08-17T01:22:57.875324547Z
974.473	50.82	37.27	53.92	231	784.695	15.93	55.97	15.93	kafka-001	2018-08-17T01:23:04.887213814Z
985.332	55.12	37.27	53.61	231	1199.14	15.93	50.82	15.93	kafka-001	2018-08-17T01:23:11.899216231Z
974.65	52.02	37.28	53.82	232	790.539	15.93	55.12	15.93	kafka-001	2018-08-17T01:23:18.910911789Z
968.107	55.96	37.29	53.43	233	1194.043	15.93	52.02	15.93	kafka-001	2018-08-17T01:23:25.92316772Z
983.969	56.04	37.3	53.51	233	800.204	15.93	55.96	15.93	kafka-001	2018-08-17T01:23:32.940667798Z
980.965	53.84	37.3	54.32	234	790.826	15.93	56.04	15.93	kafka-001	2018-08-17T01:23:39.951353813Z
977.928	54.92	37.31	53.97	235	1207.953	15.93	53.84	15.93	kafka-001	2018-08-17T01:23:46.963103169Z
988.798	52.88	37.32	54.65	235	799.342	15.93	54.92	15.93	kafka-001	2018-08-17T01:23:53.973830555Z
1004.067	44.17	37.32	54.28	236	1227.599	15.93	52.88	15.93	kafka-001	2018-08-17T01:24:00.983780085Z
998.587	56.49	37.33	52.97	237	806.826	15.93	44.17	15.93	kafka-001	2018-08-17T01:24:07.995718054Z
1004.872	51.04	37.34	53.06	237	813.992	15.93	56.49	15.93	kafka-001	2018-08-17T01:24:15.005848329Z
1012.732	55.97	37.35	52.22	238	1235.796	15.93	51.04	15.93	kafka-001	2018-08-17T01:24:22.017635553Z
999.606	56.28	37.35	52.58	239	820.328	15.93	55.97	15.93	kafka-001	2018-08-17T01:24:29.028503716Z
1005.742	55.83	37.36	52.8	239	1233.303	15.93	56.28	15.93	kafka-001	2018-08-17T01:24:36.039520406Z
1005.113	55.98	37.37	53.3	240	818.179	15.93	55.83	15.93	kafka-001	2018-08-17T01:24:43.051684029Z
1007.858	57.77	37.37	55.26	240	1225.177	15.93	55.98	15.93	kafka-001	2018-08-17T01:24:50.062714618Z
1004.425	49.36	37.38	55.48	241	823.178	15.93	57.77	15.93	kafka-001	2018-08-17T01:24:57.07089989Z
1009.407	56.3	37.39	55.2	242	817.985	15.93	49.36	15.93	kafka-001	2018-08-17T01:25:04.081676339Z
1025.572	57.31	37.39	55.25	242	1253.854	15.93	56.3	15.93	kafka-001	2018-08-17T01:25:11.091252944Z
1022.605	57.51	37.4	55.42	243	830.782	15.93	57.31	15.93	kafka-001	2018-08-17T01:25:18.103956111Z
1029.236	53.7	37.41	55.7	244	1262.652	15.93	57.51	15.93	kafka-001	2018-08-17T01:25:25.11288898Z
1026.563	57.0	37.42	55.32	244	836.386	15.93	53.7	15.93	kafka-001	2018-08-17T01:25:32.124866137Z
1026.295	57.52	37.42	55.2	245	828.682	15.93	57.0	15.93	kafka-001	2018-08-17T01:25:39.136267616Z
1039.284	51.79	37.43	56.56	245	1267.246	15.93	57.52	15.93	kafka-001	2018-08-17T01:25:46.148747887Z
1039.089	52.24	37.44	55.8	246	833.404	15.93	51.79	15.93	kafka-001	2018-08-17T01:25:53.161223446Z
1045.042	57.06	37.45	54.96	247	1280.167	15.93	52.24	15.93	kafka-001	2018-08-17T01:26:00.173050377Z
1051.074	57.13	37.45	54.88	247	841.59	15.93	57.06	15.93	kafka-001	2018-08-17T01:26:07.187657169Z
1052.656	54.21	37.46	55.46	248	848.398	15.93	57.13	15.93	kafka-001	2018-08-17T01:26:14.198439446Z
1046.51	58.31	37.47	54.99	249	1283.417	15.93	54.21	15.93	kafka-001	2018-08-17T01:26:21.207782257Z
1059.031	59.77	37.47	55.12	249	855.366	15.93	58.31	15.93	kafka-001	2018-08-17T01:26:28.221471939Z
1071.24	59.33	37.48	56.45	250	1304.197	15.93	59.77	15.93	kafka-001	2018-08-17T01:26:35.234662307Z
1059.087	57.0	37.49	57.63	250	859.477	15.93	59.33	15.93	kafka-001	2018-08-17T01:26:42.24726399Z
1053.141	52.68	37.5	57.62	251	853.517	15.93	57.0	15.93	kafka-001	2018-08-17T01:26:49.25924631Z
1070.774	58.54	37.5	56.88	252	1312.903	15.93	52.68	15.93	kafka-001	2018-08-17T01:26:56.271026683Z
1067.559	57.84	37.51	57.6	252	855.458	15.93	58.54	15.93	kafka-001	2018-08-17T01:27:03.279436971Z
1076.02	56.79	37.52	57.53	253	1309.074	15.93	57.84	15.93	kafka-001	2018-08-17T01:27:10.290869185Z
1064.053	55.72	37.52	57.03	253	862.168	15.93	56.79	15.93	kafka-001	2018-08-17T01:27:17.301436265Z
1064.772	59.59	37.53	56.43	254	867.813	15.93	55.72	15.93	kafka-001	2018-08-17T01:27:24.311860849Z
