memory_rss%	host_moving_avg_cpu	name	sensor_count	host_cpu	container_cpu%	net_receive	memory%	timestamp	net_send	memory_active_anon%
30.33	52.64	kafka-001	74	58.15	57.03	67228.929	87.95	2019-04-23T09:34:23.035218111Z	467.61	30.33
30.33	55.03	kafka-001	76	57.03	57.52	70236.25	87.51	2019-04-23T09:34:30.046005528Z	472.009	30.33
30.33	56.7	kafka-001	78	57.52	60.7	74676.954	87.5	2019-04-23T09:34:37.062686087Z	608.56	30.33
30.33	58.73	kafka-001	79	60.7	58.44	76681.346	87.53	2019-04-23T09:34:44.07608828Z	491.273	30.33
30.33	58.38	kafka-001	81	58.44	59.14	74772.107	87.53	2019-04-23T09:34:51.087852652Z	642.097	30.33
30.33	58.5	kafka-001	82	59.14	54.97	76962.974	87.57	2019-04-23T09:34:58.104335684Z	508.285	30.33
30.33	57.97	kafka-001	84	54.97	66.67	76506.713	87.59	2019-04-23T09:35:05.11872321Z	651.128	30.33
30.33	59.57	kafka-001	85	66.67	65.11	76189.807	87.62	2019-04-23T09:35:12.127465528Z	513.933	30.33
30.33	60.84	kafka-001	86	65.11	61.48	75559.6	87.64	2019-04-23T09:35:19.139512119Z	515.026	30.33
30.33	60.97	kafka-001	88	61.48	59.76	75621.233	87.65	2019-04-23T09:35:26.147304863Z	671.543	30.33
30.33	61.19	kafka-001	89	59.76	62.1	77525.259	87.7	2019-04-23T09:35:33.164510754Z	525.09	30.33
30.33	61.68	kafka-001	90	62.1	72.6	78405.324	87.65	2019-04-23T09:35:40.176021099Z	689.615	30.33
30.33	64.62	kafka-001	92	72.6	65.89	78374.406	87.73	2019-04-23T09:35:47.187223114Z	541.351	30.33
30.33	64.49	kafka-001	93	65.89	61.5	77019.571	87.72	2019-04-23T09:35:54.196344294Z	537.346	30.33
30.33	63.89	kafka-001	95	61.5	72.22	78893.348	87.81	2019-04-23T09:36:01.210170754Z	707.53	30.33
30.33	65.68	kafka-001	96	72.22	61.19	78093.128	87.88	2019-04-23T09:36:08.222820685Z	548.43	30.33
30.35	65.92	kafka-001	97	61.19	67.45	76227.301	87.93	2019-04-23T09:36:15.236193707Z	718.339	30.35
30.35	66.81	kafka-001	98	67.45	68.65	77111.421	87.98	2019-04-23T09:36:22.247940754Z	576.432	30.35
30.35	66.15	kafka-001	100	68.65	73.08	78438.686	88.05	2019-04-23T09:36:29.260257518Z	564.592	30.35
30.35	67.35	kafka-001	101	73.08	64.4	78691.857	88.14	2019-04-23T09:36:36.272648015Z	735.414	30.35
30.36	67.83	kafka-001	102	64.4	66.74	78849.584	88.2	2019-04-23T09:36:43.28396521Z	575.576	30.36
30.36	66.92	kafka-001	104	66.74	67.17	78140.417	88.27	2019-04-23T09:36:50.296465327Z	760.301	30.36
30.36	67.91	kafka-001	105	67.17	60.25	79634.262	87.47	2019-04-23T09:36:57.314194755Z	587.895	30.36
30.36	66.71	kafka-001	106	60.25	65.47	78612.337	87.55	2019-04-23T09:37:04.321523228Z	589.208	30.36
30.36	66.18	kafka-001	107	65.47	61.5	77450.271	87.6	2019-04-23T09:37:11.333364858Z	773.548	30.36
30.36	64.25	kafka-001	108	61.5	69.07	78665.574	87.68	2019-04-23T09:37:18.346965489Z	592.315	30.36
30.36	65.03	kafka-001	109	69.07	71.37	77182.877	87.27	2019-04-23T09:37:25.358280557Z	766.432	30.36
30.36	65.8	kafka-001	111	71.37	72.01	79229.745	88.26	2019-04-23T09:37:32.369640792Z	604.8	30.36
30.36	66.61	kafka-001	112	72.01	70.58	79301.26	87.42	2019-04-23T09:37:39.380636339Z	598.776	30.36
30.36	68.33	kafka-001	113	70.58	65.38	77760.477	87.49	2019-04-23T09:37:46.389463244Z	784.225	30.36
30.36	68.32	kafka-001	114	65.38	65.47	79797.93	87.53	2019-04-23T09:37:53.3986371Z	607.194	30.36
30.36	68.98	kafka-001	115	65.47	66.75	79099.226	87.62	2019-04-23T09:38:00.409792897Z	806.635	30.36
30.36	68.59	kafka-001	117	66.75	66.16	79012.444	87.61	2019-04-23T09:38:07.421631283Z	619.01	30.36
30.36	67.72	kafka-001	118	66.16	69.67	79340.339	87.7	2019-04-23T09:38:14.429442346Z	621.416	30.36
30.36	67.33	kafka-001	119	69.67	65.18	78740.862	87.73	2019-04-23T09:38:21.441917251Z	821.473	30.36
30.36	66.43	kafka-001	120	65.18	71.69	78424.512	87.79	2019-04-23T09:38:28.44934653Z	627.401	30.36
30.36	67.49	kafka-001	121	71.69	78.1	77665.625	87.79	2019-04-23T09:38:35.462967491Z	820.384	30.36
30.36	69.59	kafka-001	122	78.1	73.32	78829.537	87.87	2019-04-23T09:38:42.47516913Z	630.473	30.36
30.36	70.69	kafka-001	123	73.32	71.99	79052.081	87.96	2019-04-23T09:38:49.489985095Z	645.073	30.36
30.36	71.66	kafka-001	124	71.99	75.24	80433.72	87.86	2019-04-23T09:38:56.54551683Z	863.516	30.36
30.36	72.59	kafka-001	125	75.24	64.62	78319.144	87.61	2019-04-23T09:39:03.560388601Z	642.865	30.36
30.36	72.49	kafka-001	126	64.62	72.11	79049.008	87.69	2019-04-23T09:39:10.575265435Z	863.475	30.36
30.36	72.56	kafka-001	128	72.11	67.47	79328.255	87.79	2019-04-23T09:39:17.591772955Z	655.575	30.36
30.36	70.79	kafka-001	129	67.47	71.03	78894.741	87.87	2019-04-23T09:39:24.604803002Z	658.578	30.36
30.36	70.41	kafka-001	130	71.03	77.55	76553.453	87.88	2019-04-23T09:39:31.616849469Z	876.534	30.36
30.36	71.34	kafka-001	131	77.55	66.98	78594.841	87.96	2019-04-23T09:39:38.632378655Z	663.278	30.36
30.36	69.96	kafka-001	132	66.98	72.73	75748.498	87.97	2019-04-23T09:39:45.643627609Z	890.33	30.36
30.36	71.31	kafka-001	133	72.73	78.89	77948.327	87.98	2019-04-23T09:39:52.657030084Z	651.591	30.36
30.36	72.44	kafka-001	134	78.89	71.31	78854.767	88.06	2019-04-23T09:39:59.666694798Z	666.144	30.36
30.36	73.08	kafka-001	135	71.31	75.78	78796.022	88.15	2019-04-23T09:40:06.678618494Z	897.527	30.36
30.36	73.87	kafka-001	136	75.78	69.21	78252.826	88.22	2019-04-23T09:40:13.69302964Z	670.561	30.36
30.36	72.48	kafka-001	137	69.21	58.37	76551.802	88.01	2019-04-23T09:40:20.706621235Z	919.908	30.36
30.36	71.05	kafka-001	138	58.37	61.35	77976.738	87.97	2019-04-23T09:40:27.721731767Z	678.122	30.36
30.36	69.15	kafka-001	139	61.35	77.75	78905.61	88.05	2019-04-23T09:40:34.736092561Z	684.893	30.36
30.36	68.96	kafka-001	140	77.75	67.76	78697.695	88.12	2019-04-23T09:40:41.749181334Z	918.653	30.36
30.36	68.37	kafka-001	141	67.76	84.64	78810.784	88.1	2019-04-23T09:40:48.76249836Z	706.15	30.36
30.36	69.85	kafka-001	142	84.64	77.53	78519.531	88.16	2019-04-23T09:40:55.77866106Z	922.266	30.36
30.36	71.23	kafka-001	143	77.53	78.83	76869.311	88.21	2019-04-23T09:41:02.804977838Z	693.08	30.36
30.36	74.64	kafka-001	144	78.83	78.39	78673.003	88.06	2019-04-23T09:41:09.816717598Z	735.245	30.36
30.36	77.48	kafka-001	145	78.39	78.71	78981.702	88.14	2019-04-23T09:41:16.830183489Z	945.049	30.36
30.36	77.64	kafka-001	146	78.71	68.57	78692.943	88.21	2019-04-23T09:41:23.842821202Z	699.357	30.36
30.36	77.78	kafka-001	147	68.57	79.44	77999.411	88.27	2019-04-23T09:41:30.856341652Z	946.929	30.36
30.36	76.91	kafka-001	148	79.44	70.86	79494.313	88.37	2019-04-23T09:41:37.867948091Z	714.198	30.36
30.36	75.8	kafka-001	149	70.86	76.02	79001.561	87.55	2019-04-23T09:41:44.881146648Z	712.273	30.36
30.36	75.33	kafka-001	149	76.02	52.84	79093.41	87.63	2019-04-23T09:41:51.89197122Z	957.138	30.36
30.36	71.07	kafka-001	150	52.84	74.29	79132.713	87.72	2019-04-23T09:41:58.905169912Z	719.821	30.36
30.36	70.34	kafka-001	151	74.29	75.45	79169.726	87.8	2019-04-23T09:42:05.920202501Z	973.259	30.36
30.36	71.48	kafka-001	152	75.45	77.77	78490.644	87.87	2019-04-23T09:42:12.933101533Z	724.637	30.36
30.36	71.2	kafka-001	153	77.77	71.05	76501.387	87.89	2019-04-23T09:42:19.956802111Z	737.329	30.36
30.36	71.24	kafka-001	154	71.05	67.45	77709.769	87.94	2019-04-23T09:42:26.967831925Z	992.626	30.36
30.36	69.81	kafka-001	155	67.45	80.48	79598.067	88.04	2019-04-23T09:42:33.977974999Z	738.342	30.36
30.36	74.42	kafka-001	156	80.48	83.63	79649.451	88.14	2019-04-23T09:42:40.989208559Z	989.849	30.36
30.36	75.97	kafka-001	157	83.63	76.98	78183.946	88.15	2019-04-23T09:42:48.006279009Z	736.305	30.36
30.36	76.23	kafka-001	158	76.98	74.52	78975.931	88.23	2019-04-23T09:42:55.016968356Z	739.031	30.36
30.36	75.68	kafka-001	159	74.52	79.95	78853.361	88.32	2019-04-23T09:43:02.02973155Z	1003.108	30.36
30.36	77.17	kafka-001	160	79.95	73.94	78529.174	88.39	2019-04-23T09:43:09.040772242Z	755.061	30.36
30.36	78.25	kafka-001	160	73.94	74.95	78769.131	88.36	2019-04-23T09:43:16.053823768Z	1013.647	30.36
30.36	77.33	kafka-001	161	74.95	82.37	78736.63	88.33	2019-04-23T09:43:23.069693475Z	768.047	30.36
30.36	77.12	kafka-001	162	82.37	76.02	78763.752	88.4	2019-04-23T09:43:30.078084558Z	1034.971	30.36
30.36	76.96	kafka-001	163	76.02	73.03	77998.595	88.46	2019-04-23T09:43:37.092545461Z	757.176	30.36
30.36	76.71	kafka-001	164	73.03	76.06	79009.061	87.64	2019-04-23T09:43:44.114600681Z	760.84	30.36
30.36	76.06	kafka-001	165	76.06	61.38	78448.126	87.71	2019-04-23T09:43:51.128649477Z	1039.688	30.36
30.36	73.97	kafka-001	166	61.38	68.69	78350.569	87.83	2019-04-23T09:43:58.138187858Z	765.795	30.36
30.36	72.92	kafka-001	167	68.69	74.98	78946.467	87.63	2019-04-23T09:44:05.150512885Z	1055.976	30.36
30.36	71.69	kafka-001	167	74.98	85.65	78009.404	87.69	2019-04-23T09:44:12.161824164Z	784.234	30.36
30.36	73.3	kafka-001	168	85.65	83.13	78424.55	87.76	2019-04-23T09:44:19.171848008Z	781.296	30.36
30.36	74.98	kafka-001	169	83.13	76.73	78799.899	87.83	2019-04-23T09:44:26.183769382Z	1059.274	30.36
30.36	75.09	kafka-001	170	76.73	68.59	77006.891	87.87	2019-04-23T09:44:33.200239924Z	784.554	30.36
30.36	76.3	kafka-001	171	68.59	81.08	79527.885	87.96	2019-04-23T09:44:40.212727681Z	1071.322	30.36
30.36	78.36	kafka-001	172	81.08	90.47	78903.592	88.04	2019-04-23T09:44:47.226037217Z	783.383	30.36
30.36	80.94	kafka-001	173	90.47	77.67	78513.134	88.0	2019-04-23T09:44:54.240579775Z	778.902	30.36
30.36	79.61	kafka-001	173	77.67	84.22	79776.892	88.1	2019-04-23T09:45:01.262780556Z	1071.343	30.36
30.36	79.79	kafka-001	174	84.22	81.37	78804.249	88.16	2019-04-23T09:45:08.28425098Z	788.305	30.36
30.36	80.57	kafka-001	175	81.37	90.34	79381.594	88.25	2019-04-23T09:45:15.300938749Z	1080.646	30.36
30.36	84.19	kafka-001	176	90.34	83.36	77431.344	88.24	2019-04-23T09:45:22.314711968Z	790.611	30.36
30.36	84.57	kafka-001	177	83.36	84.42	78642.393	88.32	2019-04-23T09:45:29.328262661Z	797.63	30.36
30.36	83.56	kafka-001	177	84.42	82.67	78631.126	88.17	2019-04-23T09:45:36.337607717Z	1091.161	30.36
30.36	84.4	kafka-001	178	82.67	86.22	78642.772	88.24	2019-04-23T09:45:43.359570435Z	798.698	30.36
30.36	84.73	kafka-001	179	86.22	80.44	79037.605	88.32	2019-04-23T09:45:50.374173062Z	1098.653	30.36
30.36	84.57	kafka-001	180	80.44	86.01	78755.853	88.08	2019-04-23T09:45:57.389257445Z	810.311	30.36
30.36	83.85	kafka-001	181	86.01	71.07	78229.877	88.13	2019-04-23T09:46:04.401738029Z	808.34	30.36
30.36	81.8	kafka-001	181	71.07	82.24	77504.511	88.18	2019-04-23T09:46:11.416866879Z	1097.449	30.36
30.36	81.44	kafka-001	182	82.24	76.98	77687.135	88.23	2019-04-23T09:46:18.429450683Z	808.465	30.36
30.36	80.49	kafka-001	183	76.98	88.68	78417.704	88.27	2019-04-23T09:46:25.457023628Z	1114.343	30.36
30.36	80.9	kafka-001	184	88.68	79.33	79380.43	88.37	2019-04-23T09:46:32.473816733Z	827.503	30.36
30.36	80.72	kafka-001	185	79.33	81.48	78609.957	88.43	2019-04-23T09:46:39.488649625Z	831.96	30.36
30.36	79.96	kafka-001	185	81.48	82.33	78218.297	88.39	2019-04-23T09:46:46.503728443Z	1136.033	30.36
30.36	81.84	kafka-001	186	82.33	80.36	76709.975	88.41	2019-04-23T09:46:53.517450722Z	832.455	30.36
30.36	81.53	kafka-001	187	80.36	80.96	79547.326	87.61	2019-04-23T09:47:00.529168018Z	1148.832	30.36
30.36	82.19	kafka-001	188	80.96	95.43	79129.399	88.44	2019-04-23T09:47:07.541491856Z	836.075	30.36
30.36	83.31	kafka-001	189	95.43	81.83	78552.621	87.6	2019-04-23T09:47:14.551227973Z	833.644	30.36
30.36	83.73	kafka-001	189	81.83	80.28	77376.514	87.61	2019-04-23T09:47:21.561018704Z	1138.762	30.36
30.36	83.53	kafka-001	190	80.28	80.89	78380.599	87.68	2019-04-23T09:47:28.570351706Z	851.77	30.36
30.36	83.29	kafka-001	191	80.89	91.82	79458.317	87.77	2019-04-23T09:47:35.582049898Z	1158.638	30.36
30.36	85.2	kafka-001	192	91.82	83.98	78637.865	87.85	2019-04-23T09:47:42.597035718Z	844.27	30.36
30.36	85.7	kafka-001	192	83.98	89.14	78500.248	87.91	2019-04-23T09:47:49.610016031Z	845.307	30.36
30.36	84.66	kafka-001	193	89.14	84.35	78379.816	87.98	2019-04-23T09:47:56.619549855Z	1161.83	30.36
30.36	85.08	kafka-001	194	84.35	82.24	79509.265	88.07	2019-04-23T09:48:03.636727434Z	851.259	30.36
30.36	85.4	kafka-001	195	82.24	94.2	78143.975	88.03	2019-04-23T09:48:10.646476876Z	1168.609	30.36
30.36	87.62	kafka-001	195	94.2	85.34	78862.481	88.08	2019-04-23T09:48:17.659918045Z	856.943	30.36
30.36	86.54	kafka-001	196	85.34	79.97	78298.385	87.71	2019-04-23T09:48:24.667541412Z	858.242	30.36
30.36	85.87	kafka-001	197	79.97	81.19	79019.404	87.73	2019-04-23T09:48:31.682154381Z	1182.012	30.36
30.36	84.55	kafka-001	198	81.19	85.97	76950.047	87.71	2019-04-23T09:48:38.693236109Z	858.402	30.36
30.36	84.82	kafka-001	198	85.97	86.53	77795.862	87.54	2019-04-23T09:48:45.708391944Z	1185.736	30.36
30.36	85.53	kafka-001	199	86.53	85.56	78364.793	87.6	2019-04-23T09:48:52.717824349Z	871.647	30.36
30.36	84.09	kafka-001	200	85.56	83.12	78671.901	87.65	2019-04-23T09:48:59.729027826Z	863.813	30.36
30.36	83.72	kafka-001	200	83.12	82.71	80514.896	87.77	2019-04-23T09:49:06.747063336Z	1200.533	30.36
30.36	84.18	kafka-001	201	82.71	78.72	78757.804	87.84	2019-04-23T09:49:13.760112884Z	870.34	30.36
30.36	83.77	kafka-001	202	78.72	82.33	79930.812	87.95	2019-04-23T09:49:20.775022112Z	1200.661	30.36
30.36	83.16	kafka-001	202	82.33	78.85	78408.017	88.01	2019-04-23T09:49:27.795740663Z	877.434	30.36
30.36	81.88	kafka-001	203	78.85	89.15	78771.07	88.09	2019-04-23T09:49:34.811421586Z	871.879	30.36
30.36	82.48	kafka-001	203	89.15	83.42	80451.902	88.09	2019-04-23T09:49:41.822201163Z	1215.494	30.36
30.36	82.53	kafka-001	204	83.42	86.29	79849.52	88.19	2019-04-23T09:49:48.831572418Z	884.584	30.36
30.36	83.13	kafka-001	205	86.29	87.27	79244.644	88.28	2019-04-23T09:49:55.842395677Z	1219.133	30.36
30.36	84.55	kafka-001	205	87.27	85.81	79183.11	88.36	2019-04-23T09:50:02.84883704Z	878.062	30.36
30.36	85.13	kafka-001	206	85.81	87.59	78322.865	88.32	2019-04-23T09:50:09.863582746Z	892.049	30.36
30.36	86.59	kafka-001	207	87.59	89.05	79708.5	88.42	2019-04-23T09:50:16.87396615Z	1223.59	30.36
30.36	86.57	kafka-001	207	89.05	80.08	80213.67	87.62	2019-04-23T09:50:23.88663546Z	906.193	30.36
30.36	86.01	kafka-001	208	80.08	89.16	79243.295	87.71	2019-04-23T09:50:30.898837977Z	1234.566	30.36
30.36	86.49	kafka-001	208	89.16	98.9	86320.089	87.97	2019-04-23T09:50:37.910225919Z	916.527	30.36
30.36	88.43	kafka-001	209	98.9	98.09	97445.257	87.59	2019-04-23T09:50:44.919605935Z	952.211	30.36
30.36	90.48	kafka-001	210	98.09	84.64	97303.62	88.11	2019-04-23T09:50:51.933129997Z	1295.086	30.36
30.36	89.99	kafka-001	210	84.64	100.4	96944.324	87.72	2019-04-23T09:50:58.94722201Z	952.182	30.36
30.36	91.88	kafka-001	211	100.4	94.71	96649.471	88.22	2019-04-23T09:51:05.95676973Z	1288.032	30.36
30.36	94.32	kafka-001	211	94.71	97.3	96482.973	87.82	2019-04-23T09:51:12.967578237Z	953.941	30.36
30.36	95.67	kafka-001	212	97.3	89.2	97235.711	88.33	2019-04-23T09:51:19.979746874Z	968.141	30.36
30.36	94.06	kafka-001	213	89.2	88.86	97045.131	87.94	2019-04-23T09:51:26.99475311Z	1306.483	30.36
30.36	92.52	kafka-001	213	88.86	92.19	96755.077	88.45	2019-04-23T09:51:34.004353085Z	961.958	30.36
30.36	93.78	kafka-001	214	92.19	96.21	95525.273	88.02	2019-04-23T09:51:41.017250088Z	1308.671	30.36
30.36	93.08	kafka-001	214	96.21	89.77	97983.411	87.66	2019-04-23T09:51:48.031573487Z	966.959	30.36
30.36	92.26	kafka-001	215	89.77	89.39	93613.206	88.08	2019-04-23T09:51:55.040055241Z	967.431	30.36
30.36	90.94	kafka-001	216	89.39	95.91	96784.273	87.69	2019-04-23T09:52:02.048974292Z	1312.128	30.36
30.36	92.06	kafka-001	216	95.91	98.34	96608.625	88.19	2019-04-23T09:52:09.060548159Z	968.215	30.36
30.36	93.64	kafka-001	217	98.34	97.66	96057.85	87.67	2019-04-23T09:52:16.074822824Z	1325.332	30.36
30.36	94.55	kafka-001	217	97.66	106.58	96815.322	88.19	2019-04-23T09:52:23.090004728Z	972.465	30.36
30.36	96.28	kafka-001	218	106.58	107.25	94954.53	87.74	2019-04-23T09:52:30.111559191Z	1328.61	30.36
30.36	99.19	kafka-001	218	107.25	106.09	96917.245	88.25	2019-04-23T09:52:37.123506665Z	974.743	30.36
30.36	101.97	kafka-001	219	106.09	100.6	96657.815	87.85	2019-04-23T09:52:44.13442429Z	984.018	30.36
30.36	102.75	kafka-001	219	100.6	104.81	102760.646	87.59	2019-04-23T09:52:51.142939948Z	1362.055	30.36
30.36	103.83	kafka-001	220	104.81	98.18	112553.678	88.26	2019-04-23T09:52:58.168361504Z	1027.545	30.36
30.36	103.92	kafka-001	220	98.18	104.24	110463.258	88.19	2019-04-23T09:53:05.183117325Z	1387.553	30.36
30.36	103.53	kafka-001	220	104.24	78.51	113907.902	88.21	2019-04-23T09:53:12.1938249Z	1035.772	30.36
30.36	98.74	kafka-001	220	78.51	108.21	112310.011	88.19	2019-04-23T09:53:19.206497155Z	1025.915	30.36
30.36	99.09	kafka-001	220	108.21	105.61	112406.185	88.16	2019-04-23T09:53:26.220502564Z	1385.748	30.36
30.36	99.93	kafka-001	220	105.61	99.01	113270.811	88.16	2019-04-23T09:53:33.234480653Z	1037.461	30.36
30.36	98.96	kafka-001	220	99.01	109.75	112704.72	88.14	2019-04-23T09:53:40.246480494Z	1381.646	30.36
30.36	100.89	kafka-001	220	109.75	102.7	113096.627	88.14	2019-04-23T09:53:47.262034075Z	1019.533	30.36
30.36	100.63	kafka-001	220	102.7	90.08	112484.033	88.12	2019-04-23T09:53:54.273619286Z	1024.945	30.36
30.36	102.56	kafka-001	220	90.08	106.59	112472.463	88.1	2019-04-23T09:54:01.291307863Z	1384.943	30.36
30.36	102.29	kafka-001	220	106.59	105.12	112982.233	87.65	2019-04-23T09:54:08.303630809Z	1028.811	30.36
30.36	102.21	kafka-001	220	105.12	115.81	112854.923	88.32	2019-04-23T09:54:15.314224263Z	1373.195	30.36
