----------------------------------------------------------------
container_cpu%	sensor_count	host_moving_avg_cpu	memory%	memory_active_anon%	host_cpu	memory_rss%	timestamp	net_receive	name	net_send
51.6	101	41.74	90.62	37.88	40.32	37.88	2018-08-07T19:02:20.852159135Z	165.336	cassandra-001	17.409
48.63	103	44.17	90.8	37.89	51.6	37.89	2018-08-07T19:02:27.858858666Z	84.947	cassandra-001	8.236
52.68	104	44.19	90.97	37.89	48.63	37.89	2018-08-07T19:02:34.872623055Z	87.008	cassandra-001	10.242
42.29	106	46.03	91.15	37.89	52.68	37.89	2018-08-07T19:02:41.881949761Z	174.897	cassandra-001	16.932
50.12	108	46.25	91.34	37.89	42.29	37.89	2018-08-07T19:02:48.89132903Z	87.741	cassandra-001	8.274
63.08	109	47.61	91.53	37.89	50.12	37.89	2018-08-07T19:02:55.901637214Z	183.283	cassandra-001	20.573
47.88	111	51.4	91.69	37.87	63.08	37.87	2018-08-07T19:03:02.911046354Z	92.78	cassandra-001	9.184
49.96	112	50.78	91.89	37.88	47.88	37.88	2018-08-07T19:03:09.9186794Z	91.214	cassandra-001	9.276
82.63	114	51.0	92.44	37.88	49.96	37.88	2018-08-07T19:03:16.925214455Z	192.422	cassandra-001	21.904
55.75	116	55.99	92.63	37.89	82.63	37.89	2018-08-07T19:03:23.932846944Z	97.82	cassandra-001	11.809
54.67	117	58.24	92.51	37.89	55.75	37.89	2018-08-07T19:03:30.942699299Z	194.797	cassandra-001	19.368
48.52	119	59.0	92.71	37.89	54.67	37.89	2018-08-07T19:03:37.949192415Z	99.891	cassandra-001	11.426
52.07	120	56.57	92.6	37.88	48.52	37.88	2018-08-07T19:03:44.960525895Z	101.708	cassandra-001	10.99
51.76	122	57.27	92.49	37.89	52.07	37.89	2018-08-07T19:03:51.971146282Z	203.613	cassandra-001	24.143
37.31	123	57.57	92.7	37.89	51.76	37.89	2018-08-07T19:03:58.979448785Z	103.907	cassandra-001	12.362
59.79	125	50.01	92.59	37.89	37.31	37.89	2018-08-07T19:04:05.986285389Z	205.852	cassandra-001	18.598
49.4	126	50.69	92.48	37.89	59.79	37.89	2018-08-07T19:04:12.996471018Z	103.377	cassandra-001	9.246
132.85	127	49.81	92.46	37.89	49.4	37.89	2018-08-07T19:04:20.003561706Z	106.819	cassandra-001	12.44
52.32	129	63.86	92.68	37.89	132.85	37.89	2018-08-07T19:04:27.012453585Z	215.03	cassandra-001	24.443
57.45	129	63.91	92.58	37.89	52.32	37.89	2018-08-07T19:04:34.025097133Z	108.536	cassandra-001	12.202
66.26	129	64.85	92.49	37.89	57.45	37.89	2018-08-07T19:04:41.035221111Z	214.072	cassandra-001	20.246
52.66	129	69.68	92.71	37.89	66.26	37.89	2018-08-07T19:04:48.042630336Z	108.063	cassandra-001	10.684
45.74	129	68.49	92.61	37.89	52.66	37.89	2018-08-07T19:04:55.050048067Z	118.283	cassandra-001	11.354
66.97	130	67.88	92.52	37.89	45.74	37.89	2018-08-07T19:05:02.060602313Z	205.344	cassandra-001	22.281
50.77	131	56.9	92.74	37.89	66.97	37.89	2018-08-07T19:05:09.068193434Z	109.609	cassandra-001	12.716
59.79	133	56.64	92.65	37.89	50.77	37.89	2018-08-07T19:05:16.077939468Z	220.851	cassandra-001	23.478
98.9	134	57.03	92.76	37.89	59.79	37.89	2018-08-07T19:05:23.08909614Z	112.857	cassandra-001	11.553
114.71	135	62.47	92.51	37.89	98.9	37.89	2018-08-07T19:05:30.098272097Z	227.754	cassandra-001	25.496
98.2	137	72.81	92.59	37.89	114.71	37.89	2018-08-07T19:05:37.104886198Z	116.087	cassandra-001	13.612
68.4	138	81.56	92.55	37.89	98.2	37.89	2018-08-07T19:05:44.11197784Z	114.806	cassandra-001	12.16
48.16	139	81.8	87.92	37.87	68.4	37.87	2018-08-07T19:05:51.119091053Z	234.743	cassandra-001	27.421
68.5	140	81.36	88.16	37.87	48.16	37.87	2018-08-07T19:05:58.135087945Z	117.982	cassandra-001	13.202
58.99	142	82.81	88.4	37.87	68.5	37.87	2018-08-07T19:06:05.143007811Z	233.37	cassandra-001	23.196
104.2	143	76.16	89.82	37.88	58.99	37.88	2018-08-07T19:06:12.151414629Z	117.149	cassandra-001	12.066
55.85	144	74.41	90.06	37.88	104.2	37.88	2018-08-07T19:06:19.161183756Z	119.165	cassandra-001	9.426
53.37	144	67.35	90.31	37.88	55.85	37.88	2018-08-07T19:06:26.169794592Z	240.803	cassandra-001	25.029
60.93	144	64.85	90.56	37.88	53.37	37.88	2018-08-07T19:06:33.177987373Z	121.617	cassandra-001	13.518
82.58	144	66.97	90.81	37.88	60.93	37.88	2018-08-07T19:06:40.187869665Z	237.517	cassandra-001	21.888
60.69	144	69.32	91.05	37.87	82.58	37.87	2018-08-07T19:06:47.196988184Z	120.483	cassandra-001	11.34
69.19	145	69.6	91.3	37.88	60.69	37.88	2018-08-07T19:06:54.208863584Z	120.091	cassandra-001	10.283
109.43	146	63.77	92.17	37.88	69.19	37.88	2018-08-07T19:07:01.215836638Z	244.755	cassandra-001	23.352
59.39	147	72.7	92.62	37.87	109.43	37.87	2018-08-07T19:07:08.222794763Z	124.064	cassandra-001	14.098
72.55	147	73.7	92.56	37.87	59.39	37.87	2018-08-07T19:07:15.231952753Z	246.547	cassandra-001	24.104
58.11	147	75.64	92.81	37.88	72.55	37.88	2018-08-07T19:07:22.240505349Z	122.78	cassandra-001	11.167
55.95	147	71.56	92.74	37.86	58.11	37.86	2018-08-07T19:07:29.249818963Z	120.906	cassandra-001	10.006
61.14	147	70.77	92.67	37.86	55.95	37.86	2018-08-07T19:07:36.258071295Z	244.199	cassandra-001	22.52
58.83	148	69.43	92.62	37.86	61.14	37.86	2018-08-07T19:07:43.265362061Z	125.105	cassandra-001	13.926
151.72	149	61.0	92.52	37.86	58.83	37.86	2018-08-07T19:07:50.273424441Z	252.266	cassandra-001	27.085
72.82	150	76.38	92.77	37.86	151.72	37.86	2018-08-07T19:07:57.281851Z	126.509	cassandra-001	13.358
72.77	150	76.43	92.72	37.86	72.82	37.86	2018-08-07T19:08:04.288990717Z	126.164	cassandra-001	13.226
58.09	150	78.87	92.66	37.86	72.77	37.86	2018-08-07T19:08:11.297503977Z	248.687	cassandra-001	23.878
66.91	150	79.23	92.61	37.86	58.09	37.86	2018-08-07T19:08:18.307018252Z	125.602	cassandra-001	12.434
86.69	150	80.19	92.54	37.86	66.91	37.86	2018-08-07T19:08:25.314582971Z	253.57	cassandra-001	27.217
73.96	151	84.83	92.81	37.86	86.69	37.86	2018-08-07T19:08:32.322504376Z	126.314	cassandra-001	11.734
110.03	152	71.87	92.53	37.86	73.96	37.86	2018-08-07T19:08:39.330694696Z	126.829	cassandra-001	14.07
103.44	153	78.07	92.64	37.86	110.03	37.86	2018-08-07T19:08:46.341018562Z	258.417	cassandra-001	32.034
89.14	153	83.19	92.76	37.86	103.44	37.86	2018-08-07T19:08:53.354310311Z	129.278	cassandra-001	14.439
91.69	153	88.36	92.68	37.86	89.14	37.86	2018-08-07T19:09:00.363736115Z	253.784	cassandra-001	23.322
52.36	153	92.49	88.4	37.86	91.69	37.86	2018-08-07T19:09:07.371881209Z	129.002	cassandra-001	15.588
61.75	153	86.77	88.66	37.86	52.36	37.86	2018-08-07T19:09:14.381660375Z	129.135	cassandra-001	13.938
78.57	154	84.73	89.26	37.86	61.75	37.86	2018-08-07T19:09:21.388634437Z	259.942	cassandra-001	28.759
62.73	155	79.49	90.28	37.86	78.57	37.86	2018-08-07T19:09:28.397277325Z	129.836	cassandra-001	12.472
76.56	156	72.71	90.54	37.87	62.73	37.87	2018-08-07T19:09:35.407499093Z	258.152	cassandra-001	22.264
71.05	158	70.61	90.8	37.85	76.56	37.85	2018-08-07T19:09:42.417157652Z	132.982	cassandra-001	14.24
54.31	159	67.17	91.08	37.86	71.05	37.86	2018-08-07T19:09:49.424685137Z	132.681	cassandra-001	13.118
59.51	160	67.49	91.35	37.86	54.31	37.86	2018-08-07T19:09:56.434825809Z	265.207	cassandra-001	27.951
65.22	161	67.12	91.62	37.86	59.51	37.86	2018-08-07T19:10:03.446066153Z	135.501	cassandra-001	13.434
64.45	162	64.9	92.65	37.86	65.22	37.86	2018-08-07T19:10:10.454220644Z	271.572	cassandra-001	28.452
64.79	163	65.18	92.62	37.86	64.45	37.86	2018-08-07T19:10:17.464156227Z	133.844	cassandra-001	12.602
61.69	164	63.22	92.59	37.86	64.79	37.86	2018-08-07T19:10:24.470989247Z	139.856	cassandra-001	15.967
72.54	165	61.66	92.56	37.86	61.69	37.86	2018-08-07T19:10:31.48080476Z	275.541	cassandra-001	28.358
69.59	166	64.7	92.53	37.85	72.54	37.85	2018-08-07T19:10:38.489419246Z	137.677	cassandra-001	12.258
110.63	167	66.38	92.53	37.85	69.59	37.85	2018-08-07T19:10:45.498342682Z	277.608	cassandra-001	25.822
79.49	168	73.95	92.5	37.86	110.63	37.86	2018-08-07T19:10:52.507800898Z	136.762	cassandra-001	13.115
62.31	168	76.46	92.79	37.86	79.49	37.86	2018-08-07T19:10:59.516511298Z	139.443	cassandra-001	14.33
73.0	168	76.04	92.77	37.86	62.31	37.86	2018-08-07T19:11:06.523698808Z	280.741	cassandra-001	26.812
60.94	168	77.93	92.75	37.86	73.0	37.86	2018-08-07T19:11:13.53260532Z	141.923	cassandra-001	16.112
79.63	168	75.99	92.73	37.86	60.94	37.86	2018-08-07T19:11:20.541807595Z	282.202	cassandra-001	30.217
129.19	169	77.67	92.52	37.86	79.63	37.86	2018-08-07T19:11:27.549862017Z	143.508	cassandra-001	16.732
110.13	170	80.76	92.68	37.86	129.19	37.86	2018-08-07T19:11:34.563451089Z	144.426	cassandra-001	17.22
98.54	171	85.87	92.54	37.86	110.13	37.86	2018-08-07T19:11:41.571322098Z	290.187	cassandra-001	34.77
81.29	171	91.9	91.45	37.86	98.54	37.86	2018-08-07T19:11:48.578812468Z	144.666	cassandra-001	16.692
126.32	171	93.29	90.52	37.86	81.29	37.86	2018-08-07T19:11:55.587666941Z	284.031	cassandra-001	28.737
152.31	171	104.18	92.6	37.86	126.32	37.86	2018-08-07T19:12:02.594019506Z	141.548	cassandra-001	12.534
107.06	171	116.3	92.62	37.86	152.31	37.86	2018-08-07T19:12:09.602141714Z	141.8	cassandra-001	12.798
108.29	171	112.61	92.78	37.86	107.06	37.86	2018-08-07T19:12:16.611499306Z	282.822	cassandra-001	26.982
85.44	171	112.3	92.73	37.86	108.29	37.86	2018-08-07T19:12:23.619078775Z	146.142	cassandra-001	18.513
102.64	171	110.12	92.55	37.86	85.44	37.86	2018-08-07T19:12:30.62741117Z	285.324	cassandra-001	32.526
