memory_rss%	host_moving_avg_cpu	name	sensor_count	host_cpu	container_cpu%	net_receive	memory%	timestamp	net_send	memory_active_anon%
30.17	26.85	kafka-001	46	32.09	35.38	44538.928	88.27	2019-04-23T07:23:30.268834529Z	383.744	30.17
30.17	29.02	kafka-001	48	35.38	37.36	45407.343	88.45	2019-04-23T07:23:37.276075703Z	311.132	30.17
30.17	31.13	kafka-001	50	37.36	28.77	43513.047	87.68	2019-04-23T07:23:44.288755296Z	312.006	30.17
30.17	30.7	kafka-001	52	28.77	33.6	45869.594	87.87	2019-04-23T07:23:51.299218011Z	411.114	30.17
30.17	32.14	kafka-001	54	33.6	33.24	43664.906	88.01	2019-04-23T07:23:58.310831551Z	323.088	30.17
30.17	33.41	kafka-001	56	33.24	43.51	52222.188	88.35	2019-04-23T07:24:05.320520255Z	458.507	30.17
30.17	35.31	kafka-001	58	43.51	39.74	54283.423	87.84	2019-04-23T07:24:12.330140269Z	368.319	30.17
30.17	36.04	kafka-001	60	39.74	37.41	54677.215	88.14	2019-04-23T07:24:19.338545751Z	372.208	30.17
30.17	36.05	kafka-001	61	37.41	39.62	53911.447	87.62	2019-04-23T07:24:26.348831134Z	481.238	30.17
30.17	37.85	kafka-001	63	39.62	39.32	55035.491	88.03	2019-04-23T07:24:33.359363929Z	384.656	30.17
30.18	38.81	kafka-001	65	39.32	40.62	54474.323	88.43	2019-04-23T07:24:40.36952873Z	498.593	30.18
30.18	40.04	kafka-001	66	40.62	43.41	57020.59	87.66	2019-04-23T07:24:47.376077858Z	399.57	30.18
30.18	40.02	kafka-001	68	43.41	43.36	60772.46	87.99	2019-04-23T07:24:54.386609777Z	416.613	30.18
30.18	40.62	kafka-001	70	43.36	44.46	60304.093	87.51	2019-04-23T07:25:01.395252762Z	537.002	30.18
30.18	41.8	kafka-001	71	44.46	39.68	60379.754	88.05	2019-04-23T07:25:08.410880569Z	427.121	30.18
30.18	41.81	kafka-001	73	39.68	46.75	61084.948	87.7	2019-04-23T07:25:15.41949928Z	562.455	30.18
30.18	43.05	kafka-001	74	46.75	42.84	60387.792	88.02	2019-04-23T07:25:22.430306959Z	434.262	30.18
30.18	43.42	kafka-001	76	42.84	45.43	60666.395	87.66	2019-04-23T07:25:29.438581861Z	439.611	30.18
30.18	43.75	kafka-001	77	45.43	46.83	66419.957	88.34	2019-04-23T07:25:36.449478094Z	601.942	30.18
30.18	44.33	kafka-001	79	46.83	51.69	75077.556	88.33	2019-04-23T07:25:43.457174608Z	493.26	30.18
30.18	45.54	kafka-001	80	51.69	53.78	76524.149	88.35	2019-04-23T07:25:50.466912495Z	632.691	30.18
30.18	47.89	kafka-001	82	53.78	50.32	76502.658	88.15	2019-04-23T07:25:57.472790798Z	507.433	30.18
30.18	48.48	kafka-001	83	50.32	51.33	75850.449	88.16	2019-04-23T07:26:04.483396347Z	518.425	30.18
30.18	49.9	kafka-001	85	51.33	55.65	76935.024	88.18	2019-04-23T07:26:11.493530621Z	657.622	30.18
30.18	51.6	kafka-001	86	55.65	52.84	77055.274	88.22	2019-04-23T07:26:18.511251948Z	523.357	30.18
30.18	52.6	kafka-001	87	52.84	53.14	75267.463	88.21	2019-04-23T07:26:25.522103936Z	662.196	30.18
30.18	52.84	kafka-001	89	53.14	49.51	77970.258	88.27	2019-04-23T07:26:32.532636836Z	530.873	30.18
30.18	52.13	kafka-001	90	49.51	51.87	75904.477	88.17	2019-04-23T07:26:39.542092487Z	530.498	30.18
30.18	52.39	kafka-001	91	51.87	49.66	78044.777	88.22	2019-04-23T07:26:46.551324187Z	694.006	30.18
30.17	52.11	kafka-001	93	49.66	57.47	77947.68	88.28	2019-04-23T07:26:53.561734241Z	563.223	30.17
30.17	52.42	kafka-001	94	57.47	56.52	76371.225	88.29	2019-04-23T07:27:00.572518627Z	704.166	30.17
30.17	53.03	kafka-001	95	56.52	57.88	78346.301	88.36	2019-04-23T07:27:07.584194186Z	549.087	30.17
30.17	53.82	kafka-001	97	57.88	55.09	77439.363	88.4	2019-04-23T07:27:14.597319869Z	551.728	30.17
30.18	54.75	kafka-001	98	55.09	52.37	76067.029	88.41	2019-04-23T07:27:21.609836394Z	714.89	30.18
30.18	54.83	kafka-001	99	52.37	51.95	76110.112	88.42	2019-04-23T07:27:28.622279253Z	561.469	30.18
30.18	55.21	kafka-001	101	51.95	58.17	77557.741	87.56	2019-04-23T07:27:35.633604534Z	734.947	30.18
30.18	55.33	kafka-001	102	58.17	45.35	79070.423	87.65	2019-04-23T07:27:42.643800694Z	579.656	30.18
30.18	53.47	kafka-001	103	45.35	54.01	77396.825	87.69	2019-04-23T07:27:49.655667453Z	581.684	30.18
30.18	52.82	kafka-001	104	54.01	55.3	79058.428	87.66	2019-04-23T07:27:56.669728668Z	763.431	30.18
30.18	52.86	kafka-001	106	55.3	56.93	78898.167	87.73	2019-04-23T07:28:03.681460849Z	583.895	30.18
30.18	53.62	kafka-001	107	56.93	58.33	77491.86	87.78	2019-04-23T07:28:10.690795888Z	763.336	30.18
30.18	54.68	kafka-001	108	58.33	55.85	77310.203	87.82	2019-04-23T07:28:17.701574144Z	581.782	30.18
30.18	54.3	kafka-001	109	55.85	49.82	77166.909	87.85	2019-04-23T07:28:24.712497831Z	591.521	30.18
30.18	55.04	kafka-001	110	49.82	67.39	79252.341	87.93	2019-04-23T07:28:31.723948317Z	783.224	30.18
30.18	57.27	kafka-001	112	67.39	53.52	78574.031	88.0	2019-04-23T07:28:38.73366786Z	598.152	30.18
30.18	56.97	kafka-001	113	53.52	66.89	78167.823	87.95	2019-04-23T07:28:45.742969968Z	789.604	30.18
30.18	58.63	kafka-001	114	66.89	54.07	77534.829	88.0	2019-04-23T07:28:52.75523013Z	615.733	30.18
30.18	57.92	kafka-001	115	54.07	57.32	78552.439	88.07	2019-04-23T07:28:59.766725377Z	607.812	30.18
30.18	58.17	kafka-001	116	57.32	54.48	78065.114	88.13	2019-04-23T07:29:06.777381743Z	804.595	30.18
30.18	58.94	kafka-001	117	54.48	51.72	79111.927	87.99	2019-04-23T07:29:13.785775911Z	625.843	30.18
30.18	56.33	kafka-001	119	51.72	61.36	76423.292	88.01	2019-04-23T07:29:20.796394563Z	816.023	30.18
30.18	57.64	kafka-001	120	61.36	65.26	78486.889	88.08	2019-04-23T07:29:27.805474557Z	622.709	30.18
30.19	57.37	kafka-001	121	65.26	59.72	77534.596	88.11	2019-04-23T07:29:34.813654209Z	643.493	30.19
30.19	58.31	kafka-001	122	59.72	62.82	79415.069	88.1	2019-04-23T07:29:41.825023697Z	838.449	30.19
30.19	59.23	kafka-001	123	62.82	58.13	78456.729	88.17	2019-04-23T07:29:48.836947498Z	639.188	30.19
30.19	59.84	kafka-001	124	58.13	62.21	78720.599	88.23	2019-04-23T07:29:55.851300698Z	840.478	30.19
30.19	61.58	kafka-001	125	62.21	57.15	79384.423	88.32	2019-04-23T07:30:02.862560326Z	642.832	30.19
30.19	60.88	kafka-001	126	57.15	58.4	78460.527	88.38	2019-04-23T07:30:09.873555798Z	647.544	30.19
30.19	59.74	kafka-001	127	58.4	59.26	79018.324	88.46	2019-04-23T07:30:16.88541981Z	857.588	30.19
30.18	59.66	kafka-001	128	59.26	64.45	77796.818	87.6	2019-04-23T07:30:23.898201105Z	654.153	30.18
30.18	59.93	kafka-001	129	64.45	64.88	78808.692	87.67	2019-04-23T07:30:30.907535256Z	871.848	30.18
30.18	61.06	kafka-001	130	64.88	62.17	79248.863	87.74	2019-04-23T07:30:37.921756149Z	658.354	30.18
30.18	61.05	kafka-001	131	62.17	57.06	78016.881	87.69	2019-04-23T07:30:44.960352684Z	665.94	30.18
30.18	61.04	kafka-001	133	57.06	54.15	79317.425	87.77	2019-04-23T07:30:51.969273124Z	879.279	30.18
30.18	60.33	kafka-001	134	54.15	61.62	79262.586	87.75	2019-04-23T07:30:58.97997994Z	669.305	30.18
30.18	60.72	kafka-001	135	61.62	68.51	79528.488	87.84	2019-04-23T07:31:05.995102154Z	893.472	30.18
30.18	61.4	kafka-001	136	68.51	64.05	77084.582	87.87	2019-04-23T07:31:13.008701905Z	670.422	30.18
30.18	61.26	kafka-001	137	64.05	68.76	77836.55	87.77	2019-04-23T07:31:20.018417314Z	672.7	30.18
30.18	62.36	kafka-001	138	68.76	59.61	79327.033	87.85	2019-04-23T07:31:27.030026286Z	901.087	30.18
30.18	62.78	kafka-001	139	59.61	61.63	78971.826	87.93	2019-04-23T07:31:34.038934448Z	691.156	30.18
30.18	64.03	kafka-001	140	61.63	63.47	77700.769	87.97	2019-04-23T07:31:41.049969411Z	908.082	30.18
30.18	64.34	kafka-001	141	63.47	73.42	79683.03	88.06	2019-04-23T07:31:48.062268009Z	699.08	30.18
30.18	65.16	kafka-001	142	73.42	58.47	78707.14	88.13	2019-04-23T07:31:55.073373141Z	942.436	30.18
30.18	64.23	kafka-001	142	58.47	64.72	77572.63	88.15	2019-04-23T07:32:02.083937399Z	699.867	30.18
30.18	63.55	kafka-001	143	64.72	61.42	78974.568	88.23	2019-04-23T07:32:09.093046332Z	699.599	30.18
30.18	63.85	kafka-001	144	61.42	68.38	79525.282	88.27	2019-04-23T07:32:16.103033803Z	936.068	30.18
30.18	64.98	kafka-001	145	68.38	63.38	78678.144	88.34	2019-04-23T07:32:23.117242892Z	705.456	30.18
30.18	64.96	kafka-001	146	63.38	75.99	79142.644	88.4	2019-04-23T07:32:30.128324054Z	947.344	30.18
30.18	65.39	kafka-001	147	75.99	67.55	78473.791	88.24	2019-04-23T07:32:37.141381897Z	704.548	30.18
30.18	66.91	kafka-001	148	67.55	68.9	78671.942	88.31	2019-04-23T07:32:44.169114114Z	713.407	30.18
30.18	67.6	kafka-001	149	68.9	68.37	79329.981	88.39	2019-04-23T07:32:51.178903376Z	968.575	30.18
30.19	68.76	kafka-001	150	68.37	65.92	79183.72	88.25	2019-04-23T07:32:58.194279946Z	717.805	30.19
30.19	68.35	kafka-001	151	65.92	68.89	78865.784	88.32	2019-04-23T07:33:05.205801388Z	972.586	30.19
30.19	69.27	kafka-001	152	68.89	57.91	79727.121	88.41	2019-04-23T07:33:12.216566195Z	730.786	30.19
30.19	66.26	kafka-001	153	57.91	66.22	79248.987	88.49	2019-04-23T07:33:19.226979808Z	734.22	30.19
30.19	66.03	kafka-001	154	66.22	69.21	77658.888	87.63	2019-04-23T07:33:26.238131568Z	976.91	30.19
30.19	66.09	kafka-001	155	69.21	62.35	78998.716	87.7	2019-04-23T07:33:33.249137648Z	729.931	30.19
30.19	65.08	kafka-001	156	62.35	74.75	78899.484	87.77	2019-04-23T07:33:40.260989649Z	987.827	30.19
30.19	66.55	kafka-001	157	74.75	64.84	78768.958	87.84	2019-04-23T07:33:47.270246151Z	736.361	30.19
30.19	65.88	kafka-001	157	64.84	68.82	79399.255	87.93	2019-04-23T07:33:54.282146081Z	741.697	30.19
30.19	67.7	kafka-001	158	68.82	70.5	78993.022	87.9	2019-04-23T07:34:01.292162418Z	1017.297	30.19
30.19	68.41	kafka-001	159	70.5	73.64	76872.326	87.93	2019-04-23T07:34:08.302884515Z	744.813	30.19
30.19	69.15	kafka-001	160	73.64	66.67	78445.178	87.99	2019-04-23T07:34:15.315534182Z	1026.43	30.19
30.19	69.87	kafka-001	161	66.67	72.97	79469.292	88.07	2019-04-23T07:34:22.331105595Z	753.0	30.19
30.18	69.57	kafka-001	162	72.97	63.05	78233.651	88.12	2019-04-23T07:34:29.341231332Z	754.739	30.18
30.18	69.27	kafka-001	163	63.05	54.81	78697.297	88.19	2019-04-23T07:34:36.353119878Z	1021.635	30.18
30.18	66.94	kafka-001	163	54.81	67.84	78657.894	88.26	2019-04-23T07:34:43.36223007Z	757.326	30.18
30.18	66.5	kafka-001	164	67.84	70.83	78658.947	88.22	2019-04-23T07:34:50.373762651Z	1030.191	30.18
30.18	66.03	kafka-001	165	70.83	69.92	80065.476	88.32	2019-04-23T07:34:57.387821791Z	759.522	30.18
30.18	66.57	kafka-001	165	69.92	74.34	78079.452	88.37	2019-04-23T07:35:04.401002903Z	766.207	30.18
30.18	66.8	kafka-001	166	74.34	70.87	78336.712	88.43	2019-04-23T07:35:11.412064056Z	1039.55	30.18
30.18	68.1	kafka-001	167	70.87	61.72	79120.427	88.51	2019-04-23T07:35:18.422636779Z	766.969	30.18
30.18	69.25	kafka-001	168	61.72	72.9	79083.977	88.37	2019-04-23T07:35:25.43381824Z	1044.672	30.18
30.18	70.1	kafka-001	169	72.9	74.86	78825.874	88.43	2019-04-23T07:35:32.444366376Z	776.415	30.18
30.18	70.77	kafka-001	170	74.86	72.21	78643.266	88.45	2019-04-23T07:35:39.47317974Z	774.866	30.18
30.18	71.15	kafka-001	170	72.21	57.19	78641.399	88.5	2019-04-23T07:35:46.482363837Z	1060.314	30.18
30.18	68.29	kafka-001	171	57.19	65.56	77887.58	88.44	2019-04-23T07:35:53.494336909Z	790.691	30.18
30.18	67.41	kafka-001	172	65.56	74.73	79074.282	87.72	2019-04-23T07:36:00.505746795Z	1064.834	30.18
30.19	69.57	kafka-001	173	74.73	71.08	80110.1	88.4	2019-04-23T07:36:07.517450839Z	799.062	30.19
30.19	69.27	kafka-001	174	71.08	75.8	78499.06	88.46	2019-04-23T07:36:14.530621147Z	787.927	30.19
30.19	69.43	kafka-001	175	75.8	70.22	77982.14	88.29	2019-04-23T07:36:21.541024233Z	1079.508	30.19
30.19	69.1	kafka-001	175	70.22	72.07	77396.076	88.33	2019-04-23T07:36:28.55339363Z	795.665	30.19
30.19	71.58	kafka-001	176	72.07	69.58	78161.604	88.38	2019-04-23T07:36:35.564387586Z	1085.059	30.19
30.19	72.25	kafka-001	177	69.58	72.8	79551.376	88.26	2019-04-23T07:36:42.575190478Z	808.0	30.19
30.19	71.92	kafka-001	178	72.8	67.18	78716.454	88.32	2019-04-23T07:36:49.586782998Z	798.323	30.19
30.19	71.27	kafka-001	179	67.18	62.24	78307.761	88.38	2019-04-23T07:36:56.602389405Z	1092.471	30.19
30.19	69.01	kafka-001	179	62.24	73.68	78575.198	88.45	2019-04-23T07:37:03.614360847Z	806.366	30.19
30.19	69.59	kafka-001	180	73.68	75.02	78366.531	88.09	2019-04-23T07:37:10.624759102Z	1101.234	30.19
30.19	70.08	kafka-001	181	75.02	66.69	79986.237	87.7	2019-04-23T07:37:17.636860905Z	810.965	30.19
30.19	69.6	kafka-001	182	66.69	69.34	78109.204	87.76	2019-04-23T07:37:24.64834308Z	811.953	30.19
30.19	69.02	kafka-001	183	69.34	72.38	76715.967	87.57	2019-04-23T07:37:31.657990169Z	1119.793	30.19
30.19	69.89	kafka-001	183	72.38	74.21	78775.084	87.63	2019-04-23T07:37:38.669146033Z	820.394	30.19
30.19	71.89	kafka-001	184	74.21	62.47	79268.96	87.71	2019-04-23T07:37:45.677655402Z	1131.301	30.19
30.19	70.02	kafka-001	185	62.47	72.25	78508.592	87.77	2019-04-23T07:37:52.689711656Z	831.772	30.19
30.19	69.56	kafka-001	185	72.25	78.53	78307.165	87.69	2019-04-23T07:37:59.69818266Z	825.003	30.19
30.19	71.53	kafka-001	186	78.53	72.5	76658.458	87.62	2019-04-23T07:38:06.705656879Z	1145.096	30.19
30.19	72.06	kafka-001	187	72.5	64.78	79503.659	87.6	2019-04-23T07:38:13.715127949Z	852.546	30.19
30.19	70.79	kafka-001	188	64.78	72.68	77948.422	87.64	2019-04-23T07:38:20.727087589Z	1143.619	30.19
30.19	70.53	kafka-001	188	72.68	77.29	75790.225	88.45	2019-04-23T07:38:27.737808346Z	830.52	30.19
30.19	73.0	kafka-001	189	77.29	76.02	77444.051	88.48	2019-04-23T07:38:34.749798988Z	832.481	30.19
30.19	73.63	kafka-001	190	76.02	71.69	79031.146	87.65	2019-04-23T07:38:41.758500574Z	1161.873	30.19
30.19	72.49	kafka-001	191	71.69	70.93	78698.241	87.72	2019-04-23T07:38:48.770552063Z	850.397	30.19
30.19	72.23	kafka-001	191	70.93	70.39	77624.718	87.71	2019-04-23T07:38:55.781229605Z	1152.016	30.19
30.19	73.17	kafka-001	192	70.39	68.73	77316.752	87.75	2019-04-23T07:39:02.791715035Z	842.875	30.19
30.19	72.51	kafka-001	193	68.73	73.95	79396.663	87.73	2019-04-23T07:39:09.801827101Z	840.783	30.19
30.19	71.95	kafka-001	194	73.95	75.1	78044.841	87.78	2019-04-23T07:39:16.815823571Z	1163.456	30.19
30.19	71.8	kafka-001	194	75.1	72.66	78314.06	87.84	2019-04-23T07:39:23.826927248Z	851.957	30.19
30.19	71.96	kafka-001	195	72.66	74.58	77412.329	87.82	2019-04-23T07:39:30.838029897Z	1171.044	30.19
30.19	72.57	kafka-001	196	74.58	74.67	79365.486	87.9	2019-04-23T07:39:37.85145582Z	861.047	30.19
30.19	73.28	kafka-001	197	74.67	71.46	77885.453	87.8	2019-04-23T07:39:44.862315465Z	849.221	30.19
30.19	73.74	kafka-001	197	71.46	73.0	76502.656	87.8	2019-04-23T07:39:51.872910479Z	1183.816	30.19
30.19	73.58	kafka-001	198	73.0	70.34	78359.649	87.86	2019-04-23T07:39:58.882272499Z	854.692	30.19
30.19	72.78	kafka-001	199	70.34	71.51	78880.53	87.93	2019-04-23T07:40:05.889725713Z	1186.828	30.19
30.19	72.59	kafka-001	199	71.51	68.95	77442.306	87.97	2019-04-23T07:40:12.899004005Z	860.747	30.19
30.19	71.65	kafka-001	200	68.95	78.42	78538.602	88.04	2019-04-23T07:40:19.907197775Z	871.878	30.19
30.19	72.28	kafka-001	201	78.42	75.82	78928.606	88.11	2019-04-23T07:40:26.916939345Z	1193.878	30.19
30.19	73.01	kafka-001	202	75.82	75.76	79730.618	87.98	2019-04-23T07:40:33.92368585Z	873.813	30.19
30.19	73.47	kafka-001	202	75.76	86.97	78362.84	88.03	2019-04-23T07:40:40.934643559Z	1209.157	30.19
30.19	76.24	kafka-001	203	86.97	78.95	78773.443	88.11	2019-04-23T07:40:47.945027564Z	884.578	30.19
30.19	77.48	kafka-001	204	78.95	72.84	78858.161	88.17	2019-04-23T07:40:54.95525271Z	884.141	30.19
30.19	78.13	kafka-001	204	72.84	80.77	79745.654	88.26	2019-04-23T07:41:01.96853888Z	1219.202	30.19
30.19	78.52	kafka-001	205	80.77	71.04	79267.755	88.24	2019-04-23T07:41:08.978172764Z	888.564	30.19
30.19	77.72	kafka-001	206	71.04	74.94	77209.218	88.27	2019-04-23T07:41:15.986115725Z	1219.737	30.19
30.19	77.58	kafka-001	207	74.94	75.14	77498.046	88.31	2019-04-23T07:41:22.996907606Z	894.84	30.19
30.19	75.61	kafka-001	207	75.14	79.88	78935.545	88.37	2019-04-23T07:41:30.00796635Z	889.425	30.19
30.19	75.77	kafka-001	208	79.88	77.99	79715.521	88.47	2019-04-23T07:41:37.016166127Z	1234.267	30.19
30.19	76.63	kafka-001	209	77.99	87.94	89438.195	87.67	2019-04-23T07:41:44.022037968Z	934.05	30.19
30.19	77.82	kafka-001	209	87.94	88.77	94997.028	88.12	2019-04-23T07:41:51.031673574Z	1280.472	30.19
30.19	80.78	kafka-001	210	88.77	88.7	96002.592	88.38	2019-04-23T07:41:58.042091731Z	956.803	30.19
30.19	83.07	kafka-001	211	88.7	82.95	95354.184	87.93	2019-04-23T07:42:05.05399247Z	985.307	30.19
30.2	84.37	kafka-001	211	82.95	72.35	96109.624	88.43	2019-04-23T07:42:12.06516127Z	1272.654	30.2
30.2	83.12	kafka-001	212	72.35	85.86	95899.578	88.0	2019-04-23T07:42:19.074374641Z	952.963	30.2
30.2	84.43	kafka-001	213	85.86	86.32	94486.516	88.44	2019-04-23T07:42:26.086027859Z	1303.288	30.2
30.2	84.16	kafka-001	213	86.32	81.41	96897.155	88.05	2019-04-23T07:42:33.098176844Z	964.886	30.2
30.2	82.93	kafka-001	214	81.41	96.53	96374.565	88.49	2019-04-23T07:42:40.10942802Z	1314.359	30.2
30.2	84.24	kafka-001	215	96.53	77.9	96401.939	88.07	2019-04-23T07:42:47.124027231Z	970.883	30.2
30.2	83.39	kafka-001	215	77.9	77.98	97554.012	87.69	2019-04-23T07:42:54.135661777Z	969.975	30.2
30.2	84.33	kafka-001	216	77.98	85.92	97174.396	88.19	2019-04-23T07:43:01.144887517Z	1326.522	30.2
30.2	84.34	kafka-001	217	85.92	79.33	96871.949	87.57	2019-04-23T07:43:08.15478127Z	971.792	30.2
30.2	83.18	kafka-001	217	79.33	85.9	94908.457	88.03	2019-04-23T07:43:15.163728607Z	1330.882	30.2
30.2	83.93	kafka-001	218	85.9	85.67	96293.56	87.61	2019-04-23T07:43:22.1790389Z	977.033	30.2
30.2	82.12	kafka-001	219	85.67	88.9	96388.321	88.1	2019-04-23T07:43:29.190105868Z	976.821	30.2
30.2	83.95	kafka-001	219	88.9	84.72	102470.114	87.83	2019-04-23T07:43:36.199278677Z	1360.067	30.2
30.2	85.07	kafka-001	220	84.72	89.77	112271.8	88.49	2019-04-23T07:43:43.212280404Z	1031.714	30.2
30.2	85.71	kafka-001	221	89.77	95.81	112664.771	88.46	2019-04-23T07:43:50.223716334Z	1386.371	30.2
30.2	88.46	kafka-001	221	95.81	85.87	111860.258	88.41	2019-04-23T07:43:57.23436387Z	1026.291	30.2
30.2	88.46	kafka-001	222	85.87	94.89	110497.019	88.34	2019-04-23T07:44:04.245609083Z	1028.975	30.2
30.2	89.99	kafka-001	223	94.89	84.9	114243.38	88.35	2019-04-23T07:44:11.257400022Z	1401.902	30.2
30.2	89.33	kafka-001	223	84.9	94.86	110875.054	88.28	2019-04-23T07:44:18.267097848Z	1032.263	30.2
30.2	91.02	kafka-001	224	94.86	76.68	112531.819	88.25	2019-04-23T07:44:25.277104494Z	1408.385	30.2
30.2	88.83	kafka-001	225	76.68	97.48	113618.174	88.15	2019-04-23T07:44:32.289600602Z	1046.256	30.2
30.2	89.11	kafka-001	225	97.48	89.52	110440.362	88.07	2019-04-23T07:44:39.306123982Z	1039.452	30.2
30.2	89.72	kafka-001	226	89.52	100.53	113199.153	88.06	2019-04-23T07:44:46.321072244Z	1417.541	30.2
30.2	90.66	kafka-001	227	100.53	93.3	112868.712	88.03	2019-04-23T07:44:53.333593706Z	1052.54	30.2
30.2	92.06	kafka-001	227	93.3	104.91	111107.422	87.98	2019-04-23T07:45:00.34806029Z	1423.947	30.2
30.2	93.74	kafka-001	228	104.91	81.34	111333.491	87.7	2019-04-23T07:45:07.358155528Z	1055.695	30.2
30.2	94.51	kafka-001	228	81.34	91.21	105505.998	88.41	2019-04-23T07:45:14.367940358Z	1044.383	30.2
30.2	93.47	kafka-001	229	91.21	97.34	112982.605	88.39	2019-04-23T07:45:21.37963098Z	1433.758	30.2
30.2	94.77	kafka-001	230	97.34	81.06	112506.823	88.36	2019-04-23T07:45:28.390607437Z	1062.61	30.2
30.2	91.53	kafka-001	230	81.06	109.52	116604.702	88.43	2019-04-23T07:45:35.403037521Z	1459.328	30.2
30.2	94.23	kafka-001	231	109.52	100.79	124761.683	87.74	2019-04-23T07:45:42.414148476Z	1104.677	30.2
30.2	93.54	kafka-001	231	100.79	93.21	127056.063	87.84	2019-04-23T07:45:49.423984849Z	1111.403	30.2
30.2	95.52	kafka-001	231	93.21	98.92	125087.661	88.11	2019-04-23T07:45:56.434678757Z	1476.062	30.2
30.2	96.81	kafka-001	231	98.92	99.59	126856.226	88.42	2019-04-23T07:46:03.444063718Z	1100.092	30.2
30.2	97.18	kafka-001	231	99.59	94.89	126202.66	87.6	2019-04-23T07:46:10.454167487Z	1468.972	30.2
30.2	99.49	kafka-001	231	94.89	100.29	125194.086	87.87	2019-04-23T07:46:17.464699184Z	1101.416	30.2
30.2	97.95	kafka-001	231	100.29	100.36	126806.829	88.19	2019-04-23T07:46:24.478168479Z	1104.793	30.2
30.2	97.88	kafka-001	231	100.36	95.42	125796.928	88.47	2019-04-23T07:46:31.489306986Z	1477.831	30.2
30.2	98.24	kafka-001	231	95.42	99.58	126324.659	88.35	2019-04-23T07:46:38.500892584Z	1099.135	30.2
30.2	98.35	kafka-001	231	99.58	90.47	125800.712	88.4	2019-04-23T07:46:45.517600474Z	1475.516	30.2
30.2	96.83	kafka-001	232	90.47	96.74	126339.807	87.35	2019-04-23T07:46:52.531956294Z	1106.935	30.2
30.21	97.14	kafka-001	232	96.74	100.98	127531.828	87.24	2019-04-23T07:46:59.545296269Z	1108.317	30.21
30.21	97.26	kafka-001	233	100.98	101.5	125952.485	88.42	2019-04-23T07:47:06.556210823Z	1483.42	30.21
30.21	97.45	kafka-001	234	101.5	101.44	120768.848	88.37	2019-04-23T07:47:13.567566176Z	1099.604	30.21
30.21	98.45	kafka-001	234	101.44	108.8	124685.184	87.65	2019-04-23T07:47:20.577413348Z	1488.52	30.21
30.21	99.99	kafka-001	235	108.8	93.37	126056.002	87.95	2019-04-23T07:47:27.587901273Z	1125.183	30.21
30.21	100.47	kafka-001	236	93.37	105.59	125072.554	88.23	2019-04-23T07:47:34.598298639Z	1113.457	30.21
30.21	101.95	kafka-001	236	105.59	94.05	124425.634	88.26	2019-04-23T07:47:41.608894129Z	1498.941	30.21
30.21	100.79	kafka-001	237	94.05	111.56	125265.679	87.86	2019-04-23T07:47:48.619870194Z	1120.281	30.21
30.21	102.47	kafka-001	237	111.56	102.46	125385.697	88.14	2019-04-23T07:47:55.632803443Z	1507.204	30.21
30.21	102.64	kafka-001	238	102.46	105.18	126154.965	88.45	2019-04-23T07:48:02.647877017Z	1119.487	30.21
30.21	102.03	kafka-001	238	105.18	92.09	126427.596	87.41	2019-04-23T07:48:09.658957403Z	1126.789	30.21
30.21	101.82	kafka-001	239	92.09	103.59	126175.444	87.69	2019-04-23T07:48:16.668712011Z	1516.372	30.21
