memory_rss%	host_moving_avg_cpu	container_cpu%	net_send	net_receive	memory_active_anon%	sensor_count	timestamp	host_cpu	name	memory%
38.08	3.08	1.14	8.32	68.798	38.08	57	2018-08-17T07:32:04.094352897Z	1.1	cassandra-001	75.72
38.08	3.1	1.01	18.103	146.59	38.08	59	2018-08-17T07:32:11.102198624Z	1.14	cassandra-001	75.73
38.08	3.08	1.14	9.018	71.234	38.08	61	2018-08-17T07:32:18.108019551Z	1.01	cassandra-001	75.73
38.08	2.08	14.65	17.546	154.273	38.08	62	2018-08-17T07:32:25.116184689Z	1.14	cassandra-001	75.73
38.08	4.34	1.21	8.99	80.752	38.08	64	2018-08-17T07:32:32.124442387Z	14.65	cassandra-001	75.73
38.08	3.38	1.28	7.405	81.365	38.08	66	2018-08-17T07:32:39.13190311Z	1.21	cassandra-001	75.73
38.08	3.4	1.08	14.836	165.692	38.08	67	2018-08-17T07:32:46.139408987Z	1.28	cassandra-001	75.73
38.08	3.39	1.38	8.394	85.549	38.08	69	2018-08-17T07:32:53.147978883Z	1.08	cassandra-001	75.73
38.08	3.46	9.14	19.506	174.769	38.08	71	2018-08-17T07:33:00.155346685Z	1.38	cassandra-001	75.73
38.08	4.79	1.21	9.66	89.599	38.08	72	2018-08-17T07:33:07.162462802Z	9.14	cassandra-001	75.73
38.08	2.55	1.08	8.761	92.471	38.08	74	2018-08-17T07:33:14.168742862Z	1.21	cassandra-001	75.73
38.08	2.53	1.18	19.832	185.499	38.08	76	2018-08-17T07:33:21.176280151Z	1.08	cassandra-001	75.73
38.08	2.51	1.17	10.582	95.574	38.08	77	2018-08-17T07:33:28.183827185Z	1.18	cassandra-001	75.73
38.08	2.53	8.89	20.318	196.203	38.08	79	2018-08-17T07:33:35.193123212Z	1.17	cassandra-001	75.73
38.08	3.78	1.25	10.963	101.19	38.08	80	2018-08-17T07:33:42.200232932Z	8.89	cassandra-001	75.73
38.08	2.46	1.09	11.108	102.382	38.08	82	2018-08-17T07:33:49.211500705Z	1.25	cassandra-001	75.73
38.08	2.44	1.18	17.872	205.799	38.08	83	2018-08-17T07:33:56.220232719Z	1.09	cassandra-001	75.73
38.08	2.46	1.1	7.688	103.535	38.08	85	2018-08-17T07:34:03.238674987Z	1.18	cassandra-001	75.73
38.08	2.45	10.92	20.311	212.909	38.08	86	2018-08-17T07:34:10.246444851Z	1.1	cassandra-001	75.74
38.08	4.07	1.2	10.406	107.943	38.08	88	2018-08-17T07:34:17.254603481Z	10.92	cassandra-001	75.73
38.08	2.79	1.55	12.808	112.735	38.08	89	2018-08-17T07:34:24.261577071Z	1.2	cassandra-001	75.73
38.08	2.84	1.3	21.272	222.005	38.08	91	2018-08-17T07:34:31.271687985Z	1.55	cassandra-001	75.74
38.08	2.87	2.12	13.585	114.437	38.08	92	2018-08-17T07:34:38.278258832Z	1.3	cassandra-001	75.74
38.08	3.03	13.68	23.474	233.736	38.08	94	2018-08-17T07:34:45.285030515Z	2.12	cassandra-001	75.74
38.08	5.13	1.16	9.334	117.278	38.08	95	2018-08-17T07:34:52.294380507Z	13.68	cassandra-001	75.74
38.08	3.5	1.08	10.02	118.764	38.08	96	2018-08-17T07:34:59.303491737Z	1.16	cassandra-001	75.74
38.08	3.48	5.74	20.646	238.28	38.08	98	2018-08-17T07:35:06.312205687Z	1.08	cassandra-001	75.74
38.08	4.18	1.03	13.239	125.112	38.08	99	2018-08-17T07:35:13.318270233Z	5.74	cassandra-001	75.74
38.08	4.13	11.51	19.614	246.194	38.08	100	2018-08-17T07:35:20.325360187Z	1.03	cassandra-001	75.74
38.08	5.7	1.03	11.76	120.656	38.08	102	2018-08-17T07:35:27.331895078Z	11.51	cassandra-001	75.74
38.08	3.59	1.27	14.03	127.624	38.08	103	2018-08-17T07:35:34.339373637Z	1.03	cassandra-001	75.74
38.08	3.61	1.2	27.517	262.752	38.08	104	2018-08-17T07:35:41.349076644Z	1.27	cassandra-001	75.75
38.08	3.63	1.14	13.158	128.764	38.08	106	2018-08-17T07:35:48.356344222Z	1.2	cassandra-001	75.74
38.08	2.86	10.93	28.374	268.345	38.08	107	2018-08-17T07:35:55.366086289Z	1.14	cassandra-001	75.75
38.08	4.51	1.18	13.368	134.552	38.08	108	2018-08-17T07:36:02.374047504Z	10.93	cassandra-001	75.75
38.08	2.79	1.06	13.961	132.005	38.08	109	2018-08-17T07:36:09.3819938Z	1.18	cassandra-001	75.75
38.08	2.8	1.03	27.922	273.483	38.08	111	2018-08-17T07:36:16.389825381Z	1.06	cassandra-001	75.75
38.08	2.76	1.07	10.964	136.762	38.08	112	2018-08-17T07:36:23.397469451Z	1.03	cassandra-001	75.75
38.08	2.73	12.23	22.904	278.052	38.08	113	2018-08-17T07:36:30.408745916Z	1.07	cassandra-001	75.75
38.08	4.58	1.07	13.392	142.936	38.08	114	2018-08-17T07:36:37.416634887Z	12.23	cassandra-001	75.75
38.08	2.94	1.16	13.325	143.368	38.08	115	2018-08-17T07:36:44.426343644Z	1.07	cassandra-001	75.75
38.08	2.94	1.2	26.98	287.136	38.08	116	2018-08-17T07:36:51.433740109Z	1.16	cassandra-001	75.75
38.08	2.96	0.98	13.76	144.089	38.08	118	2018-08-17T07:36:58.444804243Z	1.2	cassandra-001	75.75
38.08	2.95	12.99	28.536	295.181	38.08	119	2018-08-17T07:37:05.454143816Z	0.98	cassandra-001	75.75
38.08	4.94	1.08	12.531	148.591	38.08	120	2018-08-17T07:37:12.464967705Z	12.99	cassandra-001	75.75
38.08	3.08	1.19	12.584	150.248	38.08	121	2018-08-17T07:37:19.476122671Z	1.08	cassandra-001	75.76
38.08	3.1	0.96	27.16	303.988	38.08	122	2018-08-17T07:37:26.48503893Z	1.19	cassandra-001	75.76
38.08	3.07	1.25	13.758	151.332	38.08	123	2018-08-17T07:37:33.491843402Z	0.96	cassandra-001	75.76
38.08	3.07	14.19	26.643	308.481	38.08	125	2018-08-17T07:37:40.499222854Z	1.25	cassandra-001	75.76
38.08	5.28	1.15	11.526	154.781	38.08	126	2018-08-17T07:37:47.507854439Z	14.19	cassandra-001	75.76
38.08	3.3	1.26	12.146	156.618	38.08	127	2018-08-17T07:37:54.514376541Z	1.15	cassandra-001	75.76
38.08	3.33	1.22	28.014	318.975	38.08	128	2018-08-17T07:38:01.523403237Z	1.26	cassandra-001	75.76
38.08	3.34	2.59	16.395	160.768	38.08	129	2018-08-17T07:38:08.535570807Z	1.22	cassandra-001	75.76
38.08	3.61	16.05	29.424	317.119	38.08	130	2018-08-17T07:38:15.542811439Z	2.59	cassandra-001	75.76
38.08	6.08	1.1	17.992	164.221	38.08	131	2018-08-17T07:38:22.551650629Z	16.05	cassandra-001	75.76
38.08	3.89	1.33	19.8	166.875	38.08	132	2018-08-17T07:38:29.558221997Z	1.1	cassandra-001	75.76
38.08	3.92	1.21	37.698	330.934	38.08	133	2018-08-17T07:38:36.567450089Z	1.33	cassandra-001	75.77
38.08	3.92	1.26	13.951	164.494	38.08	134	2018-08-17T07:38:43.577793565Z	1.21	cassandra-001	75.77
38.08	3.92	15.09	28.43	336.672	38.08	136	2018-08-17T07:38:50.585256657Z	1.26	cassandra-001	75.77
38.08	6.01	1.24	14.386	169.529	38.08	137	2018-08-17T07:38:57.593407376Z	15.09	cassandra-001	75.77
38.08	3.54	1.17	14.32	170.722	38.08	138	2018-08-17T07:39:04.599675023Z	1.24	cassandra-001	75.77
38.08	3.55	1.07	29.813	343.762	38.08	139	2018-08-17T07:39:11.606098124Z	1.17	cassandra-001	75.77
38.08	3.51	1.21	16.576	174.721	38.08	140	2018-08-17T07:39:18.613203849Z	1.07	cassandra-001	75.77
38.08	3.51	15.91	33.376	345.022	38.08	141	2018-08-17T07:39:25.622573928Z	1.21	cassandra-001	75.77
38.08	5.95	1.23	20.786	179.517	38.08	142	2018-08-17T07:39:32.631705874Z	15.91	cassandra-001	75.77
38.08	3.64	1.15	18.805	176.468	38.08	143	2018-08-17T07:39:39.638636462Z	1.23	cassandra-001	75.77
38.08	3.62	1.08	37.03	359.91	38.08	144	2018-08-17T07:39:46.64514847Z	1.15	cassandra-001	75.77
38.08	3.61	1.2	18.686	183.003	38.08	145	2018-08-17T07:39:53.652091185Z	1.08	cassandra-001	75.78
38.08	3.63	13.67	34.494	367.618	38.08	146	2018-08-17T07:40:00.661252907Z	1.2	cassandra-001	75.78
38.08	5.71	2.16	19.78	183.68	38.08	147	2018-08-17T07:40:07.669584824Z	13.67	cassandra-001	75.78
38.08	3.41	1.3	19.028	184.265	38.08	148	2018-08-17T07:40:14.679106574Z	2.16	cassandra-001	75.78
38.08	3.43	1.15	33.132	364.516	38.08	149	2018-08-17T07:40:21.688869502Z	1.3	cassandra-001	75.78
38.08	3.43	1.15	17.958	188.242	38.08	150	2018-08-17T07:40:28.695249152Z	1.15	cassandra-001	75.78
38.08	3.44	14.97	33.962	375.47	38.08	151	2018-08-17T07:40:35.703429423Z	1.15	cassandra-001	75.78
38.08	5.73	1.15	22.273	189.348	38.08	152	2018-08-17T07:40:42.710756609Z	14.97	cassandra-001	75.78
38.08	3.65	1.09	20.65	187.657	38.08	152	2018-08-17T07:40:49.717584842Z	1.15	cassandra-001	75.78
38.08	3.47	1.18	39.662	383.258	38.08	153	2018-08-17T07:40:56.729058432Z	1.09	cassandra-001	75.79
38.08	3.45	1.13	17.666	192.061	38.08	154	2018-08-17T07:41:03.73948656Z	1.18	cassandra-001	75.79
38.08	3.44	17.47	36.769	385.349	38.08	155	2018-08-17T07:41:10.748222539Z	1.13	cassandra-001	75.79
38.08	6.16	1.12	19.988	195.036	38.08	156	2018-08-17T07:41:17.755553525Z	17.47	cassandra-001	75.79
38.08	3.86	1.16	18.998	197.625	38.08	157	2018-08-17T07:41:24.762295655Z	1.12	cassandra-001	75.79
38.08	3.86	1.17	44.054	400.13	38.08	158	2018-08-17T07:41:31.770181748Z	1.16	cassandra-001	75.79
38.08	3.87	1.15	22.917	202.871	38.08	159	2018-08-17T07:41:38.776799457Z	1.17	cassandra-001	75.79
38.08	3.87	33.37	46.006	404.159	38.08	160	2018-08-17T07:41:45.785731142Z	1.15	cassandra-001	75.79
38.08	9.24	1.1	22.204	205.994	38.08	161	2018-08-17T07:41:52.792217713Z	33.37	cassandra-001	75.79
38.08	6.51	1.02	19.92	202.43	38.08	162	2018-08-17T07:41:59.807324277Z	1.1	cassandra-001	75.8
38.08	6.49	1.05	34.586	396.238	38.08	163	2018-08-17T07:42:06.814116954Z	1.02	cassandra-001	75.8
38.08	6.48	1.16	21.133	206.21	38.08	164	2018-08-17T07:42:13.819898861Z	1.05	cassandra-001	75.8
38.08	6.47	19.1	38.98	411.06	38.06	164	2018-08-17T07:42:20.827167705Z	1.16	cassandra-001	75.8
38.08	9.47	1.15	20.09	206.239	38.08	165	2018-08-17T07:42:27.835940428Z	19.1	cassandra-001	75.8
38.08	4.1	1.21	20.552	209.093	38.08	166	2018-08-17T07:42:34.843463166Z	1.15	cassandra-001	75.8
38.08	4.11	1.21	39.809	415.892	38.08	167	2018-08-17T07:42:41.851317978Z	1.21	cassandra-001	75.81
38.08	4.15	0.99	16.38	207.621	38.08	168	2018-08-17T07:42:48.857977443Z	1.21	cassandra-001	75.8
38.08	4.14	16.29	36.574	416.687	38.08	169	2018-08-17T07:42:55.864707747Z	0.99	cassandra-001	75.81
38.08	6.66	1.12	17.224	211.747	38.08	170	2018-08-17T07:43:02.872993283Z	16.29	cassandra-001	75.81
38.08	3.66	1.18	16.933	212.013	38.08	171	2018-08-17T07:43:09.880737738Z	1.12	cassandra-001	75.81
38.08	3.67	1.21	34.592	419.122	38.08	171	2018-08-17T07:43:16.890230364Z	1.18	cassandra-001	75.81
38.09	3.67	1.09	18.464	211.842	38.09	172	2018-08-17T07:43:23.899033876Z	1.21	cassandra-001	75.42
38.09	3.65	17.37	43.012	432.953	38.09	173	2018-08-17T07:43:30.908239227Z	1.09	cassandra-001	75.42
38.09	6.38	2.03	19.347	215.938	38.09	174	2018-08-17T07:43:37.915063179Z	17.37	cassandra-001	75.42
38.09	4.0	3.67	17.486	217.005	38.09	175	2018-08-17T07:43:44.923003106Z	2.03	cassandra-001	75.42
38.09	4.42	1.19	37.44	439.22	38.09	176	2018-08-17T07:43:51.928906003Z	3.67	cassandra-001	75.42
38.09	4.43	1.01	16.482	217.959	38.09	177	2018-08-17T07:43:58.936308693Z	1.19	cassandra-001	75.42
38.09	4.39	20.66	45.794	445.904	38.09	177	2018-08-17T07:44:05.946474213Z	1.01	cassandra-001	75.42
38.09	7.65	1.02	24.599	221.295	38.09	178	2018-08-17T07:44:12.956211422Z	20.66	cassandra-001	75.42
38.09	4.93	1.04	20.824	223.526	38.09	179	2018-08-17T07:44:19.96264823Z	1.02	cassandra-001	75.42
38.08	4.76	1.17	38.466	444.934	38.08	180	2018-08-17T07:44:26.970008194Z	1.04	cassandra-001	75.42
38.08	4.35	1.08	24.638	230.465	38.08	181	2018-08-17T07:44:33.97791386Z	1.17	cassandra-001	75.42
38.08	4.33	16.22	45.645	459.266	38.08	181	2018-08-17T07:44:40.984348361Z	1.08	cassandra-001	75.42
38.08	6.86	1.08	26.314	231.457	38.08	182	2018-08-17T07:44:47.99134682Z	16.22	cassandra-001	75.43
38.08	3.6	1.25	26.934	232.005	38.08	183	2018-08-17T07:44:55.000583848Z	1.08	cassandra-001	75.42
38.08	3.64	1.06	53.392	457.186	38.08	184	2018-08-17T07:45:02.007263753Z	1.25	cassandra-001	75.43
38.08	3.64	1.09	26.431	229.625	38.08	185	2018-08-17T07:45:09.014508087Z	1.06	cassandra-001	75.43
38.08	3.63	16.12	53.074	463.464	38.08	185	2018-08-17T07:45:16.022343905Z	1.09	cassandra-001	75.43
38.08	6.14	1.01	23.91	229.619	38.08	186	2018-08-17T07:45:23.031038462Z	16.12	cassandra-001	75.43
38.09	3.6	1.04	18.854	234.897	38.09	187	2018-08-17T07:45:30.03898215Z	1.01	cassandra-001	75.44
38.09	3.59	1.21	47.594	469.439	38.09	188	2018-08-17T07:45:37.046882561Z	1.04	cassandra-001	75.45
38.09	3.59	1.15	27.921	241.473	38.09	189	2018-08-17T07:45:44.055311718Z	1.21	cassandra-001	75.45
38.09	3.6	18.85	49.256	478.182	38.09	189	2018-08-17T07:45:51.063893124Z	1.15	cassandra-001	75.45
38.09	6.56	1.15	22.126	235.458	38.09	190	2018-08-17T07:45:58.071881939Z	18.85	cassandra-001	75.45
38.09	4.07	2.59	25.015	243.849	38.09	191	2018-08-17T07:46:05.080414458Z	1.15	cassandra-001	75.45
38.1	4.33	1.09	43.83	469.791	38.1	192	2018-08-17T07:46:12.087889839Z	2.59	cassandra-001	75.46
38.11	4.34	1.12	22.244	238.163	38.11	193	2018-08-17T07:46:19.09678977Z	1.09	cassandra-001	75.46
38.11	4.32	14.43	49.794	488.93	38.11	193	2018-08-17T07:46:26.102683679Z	1.12	cassandra-001	75.47
38.11	6.54	1.21	20.158	241.467	38.11	194	2018-08-17T07:46:33.112394704Z	14.43	cassandra-001	75.47
38.11	3.6	14.17	36.843	447.125	38.11	195	2018-08-17T07:46:40.119497623Z	1.21	cassandra-001	75.47
38.11	5.77	1.21	25.45	283.517	38.11	196	2018-08-17T07:46:47.126894668Z	14.17	cassandra-001	75.47
38.11	5.54	1.25	21.622	245.613	38.11	197	2018-08-17T07:46:54.136117258Z	1.21	cassandra-001	75.47
38.11	5.56	2.82	48.352	488.851	38.11	197	2018-08-17T07:47:01.143217508Z	1.25	cassandra-001	75.47
38.12	5.85	2.27	22.347	246.69	38.09	198	2018-08-17T07:47:08.151526112Z	2.82	cassandra-001	75.49
38.12	3.82	19.58	50.74	492.185	38.12	199	2018-08-17T07:47:15.159578954Z	2.27	cassandra-001	75.49
38.12	6.88	1.22	27.508	255.268	38.12	200	2018-08-17T07:47:22.166674705Z	19.58	cassandra-001	75.49
38.12	4.72	1.18	20.974	249.59	38.12	200	2018-08-17T07:47:29.173648864Z	1.22	cassandra-001	75.49
38.12	4.72	1.24	46.646	498.502	38.12	201	2018-08-17T07:47:36.182197244Z	1.18	cassandra-001	75.49
38.12	4.72	1.05	25.302	254.513	38.12	202	2018-08-17T07:47:43.191247411Z	1.24	cassandra-001	75.49
38.12	4.42	17.45	56.492	516.477	38.12	203	2018-08-17T07:47:50.199213236Z	1.05	cassandra-001	75.5
38.12	6.95	1.19	31.902	260.729	38.12	203	2018-08-17T07:47:57.20783951Z	17.45	cassandra-001	75.5
38.12	3.89	1.22	29.473	260.193	38.12	204	2018-08-17T07:48:04.218203988Z	1.19	cassandra-001	75.5
38.12	3.89	1.06	51.421	513.049	38.12	205	2018-08-17T07:48:11.225078642Z	1.22	cassandra-001	75.5
38.12	3.87	1.03	22.252	256.32	38.09	206	2018-08-17T07:48:18.233094506Z	1.06	cassandra-001	75.5
38.12	3.83	22.69	45.85	511.076	38.12	206	2018-08-17T07:48:25.24035786Z	1.03	cassandra-001	75.5
38.12	7.44	1.16	24.522	259.487	38.12	207	2018-08-17T07:48:32.248104166Z	22.69	cassandra-001	75.5
38.12	4.72	1.14	29.075	265.55	38.12	208	2018-08-17T07:48:39.255756414Z	1.16	cassandra-001	75.5
38.12	4.72	1.0	53.676	528.729	38.12	209	2018-08-17T07:48:46.262390579Z	1.14	cassandra-001	75.51
38.12	4.68	1.05	23.214	262.352	38.12	209	2018-08-17T07:48:53.270329863Z	1.0	cassandra-001	75.5
38.12	4.68	20.68	55.232	532.547	38.12	210	2018-08-17T07:49:00.278675576Z	1.05	cassandra-001	75.51
38.12	7.95	1.11	32.15	266.449	38.12	211	2018-08-17T07:49:07.28639563Z	20.68	cassandra-001	75.51
38.12	4.36	1.16	31.357	264.296	38.12	211	2018-08-17T07:49:14.300936952Z	1.11	cassandra-001	75.51
38.12	4.36	1.07	62.992	538.761	38.12	212	2018-08-17T07:49:21.307673066Z	1.16	cassandra-001	75.51
38.12	4.34	1.07	29.496	271.394	38.12	213	2018-08-17T07:49:28.322384162Z	1.07	cassandra-001	75.51
38.12	4.36	19.44	46.636	534.783	38.12	214	2018-08-17T07:49:35.330257533Z	1.07	cassandra-001	75.51
38.12	7.42	1.08	21.865	263.211	38.12	214	2018-08-17T07:49:42.340745158Z	19.44	cassandra-001	75.52
38.12	4.15	1.13	23.344	264.369	38.12	215	2018-08-17T07:49:49.347662995Z	1.08	cassandra-001	75.52
38.12	4.16	1.24	45.42	533.341	38.12	216	2018-08-17T07:49:56.356248252Z	1.13	cassandra-001	75.52
38.12	4.17	1.27	23.33	270.55	38.12	216	2018-08-17T07:50:03.364590197Z	1.24	cassandra-001	75.52
38.12	4.2	21.36	43.557	534.859	38.12	217	2018-08-17T07:50:10.372882888Z	1.27	cassandra-001	75.53
38.12	7.59	1.15	22.564	271.834	38.12	218	2018-08-17T07:50:17.379961914Z	21.36	cassandra-001	75.52
38.12	4.54	1.11	23.461	267.822	38.12	219	2018-08-17T07:50:24.387504426Z	1.15	cassandra-001	75.53
38.12	4.54	89.63	46.79	545.937	38.12	219	2018-08-17T07:50:31.394191413Z	1.11	cassandra-001	75.9
38.1	19.29	1.82	23.645	275.574	38.1	220	2018-08-17T07:50:38.404151777Z	89.63	cassandra-001	75.58
38.1	19.39	26.69	51.224	554.649	38.1	221	2018-08-17T07:50:45.41167674Z	1.82	cassandra-001	75.59
38.08	23.63	1.1	21.546	271.932	38.08	221	2018-08-17T07:50:52.425805557Z	26.69	cassandra-001	75.57
38.08	20.25	0.96	21.81	276.274	38.08	222	2018-08-17T07:50:59.433909496Z	1.1	cassandra-001	75.57
38.08	20.22	1.41	48.358	552.699	38.08	223	2018-08-17T07:51:06.443512507Z	0.96	cassandra-001	75.57
38.08	20.27	1.13	24.409	277.776	38.08	223	2018-08-17T07:51:13.450152795Z	1.41	cassandra-001	75.58
38.08	5.52	23.01	46.522	559.232	38.08	224	2018-08-17T07:51:20.459623143Z	1.13	cassandra-001	75.58
38.07	9.05	1.17	30.468	280.268	38.07	225	2018-08-17T07:51:27.469205501Z	23.01	cassandra-001	75.56
38.07	4.8	1.11	30.098	280.507	38.07	225	2018-08-17T07:51:34.48058058Z	1.17	cassandra-001	75.57
38.07	4.8	1.17	59.337	560.853	38.07	226	2018-08-17T07:51:41.488081873Z	1.11	cassandra-001	75.57
38.07	4.83	0.99	28.21	285.388	38.07	227	2018-08-17T07:51:48.499746071Z	1.17	cassandra-001	75.57
38.07	4.76	20.55	50.07	569.112	38.07	228	2018-08-17T07:51:55.507231857Z	0.99	cassandra-001	75.57
38.07	8.0	1.06	24.5	285.658	38.07	228	2018-08-17T07:52:02.516542428Z	20.55	cassandra-001	75.57
38.07	4.34	1.08	27.971	288.34	38.07	229	2018-08-17T07:52:09.523733565Z	1.06	cassandra-001	75.57
38.07	4.33	1.29	56.55	574.077	38.07	230	2018-08-17T07:52:16.531649098Z	1.08	cassandra-001	75.57
38.07	4.36	1.19	23.404	286.447	38.07	230	2018-08-17T07:52:23.538502929Z	1.29	cassandra-001	75.58
38.07	4.36	23.31	45.936	573.726	38.07	231	2018-08-17T07:52:30.545591627Z	1.19	cassandra-001	75.58
38.07	8.08	1.17	25.568	285.651	38.07	232	2018-08-17T07:52:37.553477335Z	23.31	cassandra-001	75.58
38.07	4.85	1.24	28.049	291.772	38.07	232	2018-08-17T07:52:44.561810094Z	1.17	cassandra-001	75.58
38.07	4.88	1.15	57.854	586.33	38.07	233	2018-08-17T07:52:51.568617672Z	1.24	cassandra-001	75.58
38.07	4.89	1.13	23.706	291.885	38.07	233	2018-08-17T07:52:58.576542216Z	1.15	cassandra-001	75.58
38.07	4.86	34.38	63.212	583.233	38.07	234	2018-08-17T07:53:05.583028769Z	1.13	cassandra-001	75.58
38.07	10.4	1.25	35.651	290.814	38.07	235	2018-08-17T07:53:12.591117018Z	34.38	cassandra-001	75.59
38.07	6.72	1.21	28.642	293.453	38.07	235	2018-08-17T07:53:19.598434288Z	1.25	cassandra-001	75.59
38.07	6.73	1.12	51.172	588.838	38.07	236	2018-08-17T07:53:26.604333386Z	1.21	cassandra-001	75.59
38.07	6.71	1.03	31.836	299.37	38.07	237	2018-08-17T07:53:33.610009329Z	1.12	cassandra-001	75.59
38.07	6.69	20.56	56.477	598.036	38.07	237	2018-08-17T07:53:40.620686436Z	1.03	cassandra-001	75.59
38.07	9.92	1.11	27.044	290.701	38.07	238	2018-08-17T07:53:47.628445649Z	20.56	cassandra-001	75.59
38.07	4.38	1.19	28.126	300.935	38.07	239	2018-08-17T07:53:54.636145193Z	1.11	cassandra-001	75.6
38.07	4.37	0.98	57.598	600.909	38.07	239	2018-08-17T07:54:01.643206827Z	1.19	cassandra-001	75.6
38.07	4.33	1.83	32.652	298.917	38.07	240	2018-08-17T07:54:08.652166963Z	0.98	cassandra-001	75.6
38.07	4.45	27.89	59.959	591.518	38.07	241	2018-08-17T07:54:15.658939937Z	1.83	cassandra-001	75.6
38.07	8.93	1.25	25.432	298.994	38.07	241	2018-08-17T07:54:22.668584503Z	27.89	cassandra-001	75.6
38.07	5.71	1.15	24.574	299.455	38.07	242	2018-08-17T07:54:29.675081786Z	1.25	cassandra-001	75.6
38.07	5.71	1.15	54.348	604.563	38.07	243	2018-08-17T07:54:36.683735313Z	1.15	cassandra-001	75.61
38.07	5.71	1.15	34.605	311.728	38.07	243	2018-08-17T07:54:43.690683023Z	1.15	cassandra-001	75.61
38.07	5.74	20.16	71.626	623.862	38.07	244	2018-08-17T07:54:50.696994887Z	1.15	cassandra-001	75.61
38.07	8.79	1.11	29.668	307.226	38.07	244	2018-08-17T07:54:57.704409943Z	20.16	cassandra-001	75.61
38.07	4.33	1.18	35.41	299.477	38.07	245	2018-08-17T07:55:04.711467473Z	1.11	cassandra-001	75.61
38.07	4.32	1.18	66.027	625.002	38.07	246	2018-08-17T07:55:11.717656832Z	1.18	cassandra-001	75.62
38.07	4.32	1.19	34.512	312.786	38.07	246	2018-08-17T07:55:18.726289564Z	1.18	cassandra-001	75.62
38.07	4.33	23.63	55.018	613.593	38.07	247	2018-08-17T07:55:25.734834012Z	1.19	cassandra-001	75.62
38.07	8.07	1.09	23.74	302.887	38.07	248	2018-08-17T07:55:32.741671565Z	23.63	cassandra-001	75.62
38.07	4.9	1.0	32.953	307.796	38.07	248	2018-08-17T07:55:39.750316391Z	1.09	cassandra-001	75.62
38.07	4.88	1.08	54.99	619.442	38.07	249	2018-08-17T07:55:46.760997829Z	1.0	cassandra-001	75.62
38.07	4.86	1.23	28.94	314.644	38.07	249	2018-08-17T07:55:53.768161774Z	1.08	cassandra-001	75.63
38.07	4.87	23.45	55.966	623.084	38.07	250	2018-08-17T07:56:00.776980227Z	1.23	cassandra-001	75.63
38.07	8.58	1.09	27.448	312.268	38.07	251	2018-08-17T07:56:07.78648563Z	23.45	cassandra-001	75.63
38.07	4.82	2.84	28.939	314.849	38.07	251	2018-08-17T07:56:14.793750218Z	1.09	cassandra-001	75.63
38.07	5.11	1.03	73.098	634.418	38.07	252	2018-08-17T07:56:21.800239835Z	2.84	cassandra-001	75.63
38.07	5.12	1.23	31.856	318.276	38.07	252	2018-08-17T07:56:28.810890625Z	1.03	cassandra-001	75.63
38.07	5.14	21.64	68.53	638.818	38.07	253	2018-08-17T07:56:35.818460196Z	1.23	cassandra-001	75.64
38.07	8.55	1.12	31.987	321.371	38.07	254	2018-08-17T07:56:42.826429595Z	21.64	cassandra-001	75.64
