memory_rss%	host_moving_avg_cpu	container_cpu%	net_send	net_receive	memory_active_anon%	sensor_count	timestamp	host_cpu	name	memory%
38.11	2.68	1.25	16.798	142.802	38.11	57	2018-08-17T05:58:26.73238618Z	1.18	cassandra-001	75.2
38.11	2.42	2.11	8.411	72.613	38.11	59	2018-08-17T05:58:33.741406345Z	1.25	cassandra-001	75.2
38.11	2.6	10.41	19.382	153.886	38.11	61	2018-08-17T05:58:40.749056358Z	2.11	cassandra-001	75.2
38.11	4.16	1.18	9.268	73.919	38.11	62	2018-08-17T05:58:47.758566836Z	10.41	cassandra-001	75.2
38.11	2.88	0.98	9.492	77.799	38.11	64	2018-08-17T05:58:54.76718211Z	1.18	cassandra-001	75.2
38.11	2.85	1.18	19.048	162.863	38.11	66	2018-08-17T05:59:01.774556913Z	0.98	cassandra-001	75.2
38.11	2.85	0.97	10.295	84.25	38.11	68	2018-08-17T05:59:08.781840436Z	1.18	cassandra-001	75.2
38.11	2.8	12.62	21.619	177.039	38.11	69	2018-08-17T05:59:15.78930739Z	0.97	cassandra-001	75.2
38.11	4.56	0.87	9.898	88.525	38.11	71	2018-08-17T05:59:22.797813511Z	12.62	cassandra-001	75.2
38.11	2.97	1.21	8.736	88.235	38.11	73	2018-08-17T05:59:29.80388062Z	0.87	cassandra-001	75.2
38.11	2.97	1.1	22.869	186.422	38.11	74	2018-08-17T05:59:36.812465709Z	1.21	cassandra-001	75.2
38.11	2.99	1.22	9.012	93.79	38.11	75	2018-08-17T05:59:43.820272472Z	1.1	cassandra-001	75.2
38.11	3.0	9.84	20.016	194.191	38.11	77	2018-08-17T05:59:50.826997197Z	1.22	cassandra-001	75.2
38.11	4.48	1.11	10.344	99.456	38.11	78	2018-08-17T05:59:57.834120746Z	9.84	cassandra-001	75.2
38.11	2.56	4.92	9.881	100.399	38.11	79	2018-08-17T06:00:04.840743124Z	1.11	cassandra-001	75.21
38.11	3.23	1.34	20.818	199.094	38.11	81	2018-08-17T06:00:11.849238522Z	4.92	cassandra-001	75.21
38.11	3.25	1.18	9.986	102.658	38.11	82	2018-08-17T06:00:18.856811045Z	1.34	cassandra-001	75.21
38.11	3.27	12.57	20.446	209.481	38.11	83	2018-08-17T06:00:25.866011102Z	1.18	cassandra-001	75.21
38.11	5.16	1.34	9.866	106.357	38.11	85	2018-08-17T06:00:32.873651735Z	12.57	cassandra-001	75.21
38.11	3.74	1.12	12.373	108.028	38.11	86	2018-08-17T06:00:39.88190095Z	1.34	cassandra-001	75.21
38.11	3.74	1.22	21.512	219.213	38.11	88	2018-08-17T06:00:46.889429614Z	1.12	cassandra-001	75.21
38.11	3.13	1.39	10.762	112.38	38.11	89	2018-08-17T06:00:53.899093534Z	1.22	cassandra-001	75.21
38.11	3.14	15.54	17.444	221.675	38.11	90	2018-08-17T06:01:00.910207133Z	1.39	cassandra-001	75.21
38.11	5.53	1.22	12.133	116.942	38.11	92	2018-08-17T06:01:07.916936499Z	15.54	cassandra-001	75.21
38.11	3.64	3.29	12.648	116.583	38.11	93	2018-08-17T06:01:14.926091739Z	1.22	cassandra-001	75.21
38.11	3.96	1.24	24.398	236.406	38.11	94	2018-08-17T06:01:21.933781838Z	3.29	cassandra-001	75.22
38.11	3.98	1.11	12.568	120.514	38.11	95	2018-08-17T06:01:28.940206475Z	1.24	cassandra-001	75.21
38.11	3.96	11.03	26.177	246.184	38.11	97	2018-08-17T06:01:35.948963625Z	1.11	cassandra-001	75.22
38.11	5.57	1.2	12.25	124.091	38.11	98	2018-08-17T06:01:42.957958185Z	11.03	cassandra-001	75.22
38.11	3.18	1.11	10.23	123.678	38.11	99	2018-08-17T06:01:49.964824104Z	1.2	cassandra-001	75.21
38.11	3.16	1.08	23.31	245.775	38.11	101	2018-08-17T06:01:56.972776392Z	1.11	cassandra-001	75.22
38.11	2.79	1.93	12.921	129.123	38.11	102	2018-08-17T06:02:03.980683423Z	1.08	cassandra-001	75.22
38.11	2.91	12.26	26.212	254.737	38.11	103	2018-08-17T06:02:10.990694092Z	1.93	cassandra-001	75.22
38.11	4.77	1.17	13.924	131.72	38.11	104	2018-08-17T06:02:17.997169609Z	12.26	cassandra-001	75.22
38.11	3.12	1.2	13.488	131.749	38.11	105	2018-08-17T06:02:25.00874723Z	1.17	cassandra-001	75.22
38.11	3.12	1.16	32.466	268.12	38.11	107	2018-08-17T06:02:32.015720379Z	1.2	cassandra-001	75.22
38.11	3.13	1.2	14.001	133.3	38.11	108	2018-08-17T06:02:39.023084976Z	1.16	cassandra-001	75.22
38.11	3.15	14.4	27.514	273.645	38.11	109	2018-08-17T06:02:46.029223328Z	1.2	cassandra-001	75.22
38.11	5.23	1.2	17.974	140.827	38.11	110	2018-08-17T06:02:53.038116018Z	14.4	cassandra-001	75.22
38.11	3.39	1.09	13.71	139.911	38.11	112	2018-08-17T06:03:00.045532041Z	1.2	cassandra-001	75.22
38.11	3.38	1.26	26.56	275.239	38.11	113	2018-08-17T06:03:07.054430258Z	1.09	cassandra-001	75.23
38.11	3.39	1.13	14.25	138.559	38.11	114	2018-08-17T06:03:14.062025191Z	1.26	cassandra-001	75.23
38.11	3.38	25.15	26.598	281.194	38.11	115	2018-08-17T06:03:21.069074579Z	1.13	cassandra-001	75.23
38.11	7.37	1.09	12.19	144.194	38.11	116	2018-08-17T06:03:28.076083765Z	25.15	cassandra-001	75.23
38.11	5.15	4.9	17.234	180.306	38.11	118	2018-08-17T06:03:35.083013438Z	1.09	cassandra-001	75.23
38.11	5.77	1.21	26.923	261.099	38.11	119	2018-08-17T06:03:42.093141617Z	4.9	cassandra-001	75.23
38.11	5.79	1.07	15.594	151.878	38.11	120	2018-08-17T06:03:49.100476651Z	1.21	cassandra-001	75.23
38.11	5.76	3.18	29.524	294.274	38.11	121	2018-08-17T06:03:56.107332228Z	1.07	cassandra-001	75.23
38.11	6.1	1.17	15.514	152.761	38.11	122	2018-08-17T06:04:03.116583447Z	3.18	cassandra-001	75.23
38.11	2.1	12.45	31.343	306.478	38.11	123	2018-08-17T06:04:10.122546207Z	1.17	cassandra-001	75.23
38.11	4.0	1.08	16.556	157.256	38.11	124	2018-08-17T06:04:17.129471549Z	12.45	cassandra-001	75.23
38.11	3.36	1.15	13.678	154.527	38.11	125	2018-08-17T06:04:24.136644009Z	1.08	cassandra-001	75.23
38.11	3.35	1.25	27.434	313.859	38.11	126	2018-08-17T06:04:31.149683673Z	1.15	cassandra-001	75.23
38.11	3.38	1.13	11.749	156.826	38.11	128	2018-08-17T06:04:38.156806486Z	1.25	cassandra-001	75.23
38.11	3.04	15.48	36.184	324.769	38.11	129	2018-08-17T06:04:45.163578519Z	1.13	cassandra-001	75.24
38.11	5.42	1.21	17.174	162.419	38.11	130	2018-08-17T06:04:52.172234537Z	15.48	cassandra-001	75.24
38.11	3.55	1.2	18.718	163.782	38.11	131	2018-08-17T06:04:59.182591761Z	1.21	cassandra-001	75.24
38.11	3.57	1.14	35.455	327.42	38.11	132	2018-08-17T06:05:06.190979746Z	1.2	cassandra-001	75.24
38.11	3.57	1.25	20.42	170.853	38.11	133	2018-08-17T06:05:13.20248521Z	1.14	cassandra-001	75.24
38.11	3.57	14.14	37.684	338.052	38.11	134	2018-08-17T06:05:20.21089329Z	1.25	cassandra-001	75.24
38.11	5.74	1.14	21.462	171.589	38.11	135	2018-08-17T06:05:27.219113827Z	14.14	cassandra-001	75.24
38.11	3.35	1.82	16.973	169.197	38.11	136	2018-08-17T06:05:34.226921616Z	1.14	cassandra-001	75.24
38.11	3.45	2.62	30.026	339.002	38.11	137	2018-08-17T06:05:41.236395372Z	1.82	cassandra-001	75.25
38.11	3.69	1.13	18.702	173.367	38.11	138	2018-08-17T06:05:48.244291739Z	2.62	cassandra-001	75.25
38.11	3.68	14.43	38.076	352.462	38.11	139	2018-08-17T06:05:55.254188362Z	1.13	cassandra-001	75.25
38.11	5.88	1.19	19.876	176.269	38.11	140	2018-08-17T06:06:02.262547133Z	14.43	cassandra-001	75.25
38.11	3.72	1.24	17.169	176.733	38.11	141	2018-08-17T06:06:09.270974654Z	1.19	cassandra-001	75.25
38.11	3.74	1.13	35.724	356.04	38.11	142	2018-08-17T06:06:16.279470664Z	1.24	cassandra-001	75.25
38.11	3.62	1.09	19.162	171.892	38.11	143	2018-08-17T06:06:23.289576094Z	1.13	cassandra-001	75.25
38.11	3.37	14.91	33.584	355.215	38.11	144	2018-08-17T06:06:30.299186645Z	1.09	cassandra-001	75.25
38.11	5.66	1.1	15.953	178.733	38.11	145	2018-08-17T06:06:37.313499344Z	14.91	cassandra-001	75.25
38.11	3.44	1.08	12.838	176.078	38.11	146	2018-08-17T06:06:44.323324449Z	1.1	cassandra-001	75.25
38.11	3.42	1.35	28.5	365.069	38.11	147	2018-08-17T06:06:51.332122424Z	1.08	cassandra-001	75.26
38.11	3.44	1.09	15.992	181.057	38.11	148	2018-08-17T06:06:58.342621048Z	1.35	cassandra-001	75.25
38.11	3.44	20.2	39.401	367.421	38.11	149	2018-08-17T06:07:05.351553424Z	1.09	cassandra-001	75.25
38.11	6.62	1.33	18.354	187.917	38.11	150	2018-08-17T06:07:12.359850246Z	20.2	cassandra-001	75.26
38.11	4.36	1.06	18.116	189.159	38.11	151	2018-08-17T06:07:19.367845732Z	1.33	cassandra-001	75.26
38.11	4.35	1.13	32.43	378.318	38.11	152	2018-08-17T06:07:26.375053642Z	1.06	cassandra-001	75.26
38.11	4.36	1.06	17.904	192.22	38.11	152	2018-08-17T06:07:33.382196Z	1.13	cassandra-001	75.26
38.11	4.31	17.86	37.259	380.932	38.11	153	2018-08-17T06:07:40.391630167Z	1.06	cassandra-001	75.26
38.11	7.11	1.13	17.758	191.685	38.11	154	2018-08-17T06:07:47.399815949Z	17.86	cassandra-001	75.26
38.11	3.93	1.1	15.118	191.313	38.11	155	2018-08-17T06:07:54.40973858Z	1.13	cassandra-001	75.27
38.11	3.89	1.19	39.884	388.381	38.11	156	2018-08-17T06:08:01.418474551Z	1.1	cassandra-001	75.27
38.11	3.91	1.04	19.169	197.79	38.11	157	2018-08-17T06:08:08.427165028Z	1.19	cassandra-001	75.26
38.11	3.9	17.88	36.292	396.771	38.11	158	2018-08-17T06:08:15.436158054Z	1.04	cassandra-001	75.27
38.11	6.7	1.1	16.674	195.659	38.11	159	2018-08-17T06:08:22.443542931Z	17.88	cassandra-001	75.27
38.11	3.91	1.19	16.502	198.937	38.11	160	2018-08-17T06:08:29.451007182Z	1.1	cassandra-001	75.27
38.11	3.92	1.01	31.881	393.912	38.11	161	2018-08-17T06:08:36.45841933Z	1.19	cassandra-001	75.27
38.11	3.9	1.25	20.118	204.012	38.11	162	2018-08-17T06:08:43.468204749Z	1.01	cassandra-001	75.27
38.11	3.91	15.91	37.16	405.839	38.11	163	2018-08-17T06:08:50.478694981Z	1.25	cassandra-001	75.27
38.11	6.39	1.23	20.632	203.144	38.11	163	2018-08-17T06:08:57.49017595Z	15.91	cassandra-001	75.27
38.11	3.61	1.86	20.935	206.818	38.11	164	2018-08-17T06:09:04.499137882Z	1.23	cassandra-001	75.27
38.11	3.74	1.05	40.88	410.317	38.11	165	2018-08-17T06:09:11.508076097Z	1.86	cassandra-001	75.28
38.11	3.72	1.04	19.628	208.475	38.11	166	2018-08-17T06:09:18.515857784Z	1.05	cassandra-001	75.28
38.11	3.72	17.86	35.374	413.376	38.11	167	2018-08-17T06:09:25.52247125Z	1.04	cassandra-001	75.28
38.11	6.49	1.15	17.172	210.235	38.11	168	2018-08-17T06:09:32.529813653Z	17.86	cassandra-001	75.28
38.11	4.03	1.11	18.227	209.794	38.11	169	2018-08-17T06:09:39.54119962Z	1.15	cassandra-001	75.28
38.11	4.01	1.25	38.21	426.49	38.11	170	2018-08-17T06:09:46.548530092Z	1.11	cassandra-001	75.28
38.11	3.91	1.23	19.824	215.673	38.11	171	2018-08-17T06:09:53.558233801Z	1.25	cassandra-001	75.28
38.11	3.94	18.66	39.674	424.212	38.11	171	2018-08-17T06:10:00.567507603Z	1.23	cassandra-001	75.29
38.11	6.88	1.04	20.971	216.772	38.11	172	2018-08-17T06:10:07.575352973Z	18.66	cassandra-001	75.29
38.11	4.07	2.74	19.018	214.035	38.11	173	2018-08-17T06:10:14.584474908Z	1.04	cassandra-001	75.29
38.11	4.34	1.23	42.444	425.255	38.11	174	2018-08-17T06:10:21.59382358Z	2.74	cassandra-001	75.29
38.11	4.36	1.26	24.746	217.616	38.11	175	2018-08-17T06:10:28.601843897Z	1.23	cassandra-001	75.29
38.11	4.36	16.92	49.121	440.933	38.11	176	2018-08-17T06:10:35.610021995Z	1.26	cassandra-001	75.29
38.11	6.97	1.19	26.58	222.992	38.11	177	2018-08-17T06:10:42.618055706Z	16.92	cassandra-001	75.29
38.11	4.06	1.19	23.174	224.611	38.11	177	2018-08-17T06:10:49.629295488Z	1.19	cassandra-001	75.29
38.11	4.09	1.17	40.975	441.247	38.11	178	2018-08-17T06:10:56.638040467Z	1.19	cassandra-001	75.29
38.11	3.83	1.25	21.946	226.707	38.11	179	2018-08-17T06:11:03.644908516Z	1.17	cassandra-001	75.3
38.11	3.83	17.17	43.191	450.897	38.11	180	2018-08-17T06:11:10.651201556Z	1.25	cassandra-001	75.3
38.11	6.48	1.14	24.242	229.601	38.11	181	2018-08-17T06:11:17.658759847Z	17.17	cassandra-001	75.3
38.11	3.85	1.2	20.176	228.901	38.11	182	2018-08-17T06:11:24.669625964Z	1.14	cassandra-001	75.3
38.11	3.85	1.06	47.704	452.335	38.11	182	2018-08-17T06:11:31.685095889Z	1.2	cassandra-001	75.3
38.11	3.83	1.15	24.663	225.578	38.11	183	2018-08-17T06:11:38.69193454Z	1.06	cassandra-001	75.3
38.11	3.83	21.13	48.904	456.474	38.11	184	2018-08-17T06:11:45.701047138Z	1.15	cassandra-001	75.3
38.11	7.14	1.23	25.006	232.207	38.11	185	2018-08-17T06:11:52.710741043Z	21.13	cassandra-001	75.31
38.11	4.48	1.3	22.326	235.062	38.11	186	2018-08-17T06:11:59.71705408Z	1.23	cassandra-001	75.3
38.11	4.51	1.12	42.605	467.196	38.11	186	2018-08-17T06:12:06.724248535Z	1.3	cassandra-001	75.31
38.11	4.5	1.28	17.864	233.478	38.11	187	2018-08-17T06:12:13.732440293Z	1.12	cassandra-001	75.31
38.11	4.53	19.28	35.912	463.965	38.11	188	2018-08-17T06:12:20.741259373Z	1.28	cassandra-001	75.31
38.11	7.56	1.19	22.338	237.993	38.11	189	2018-08-17T06:12:27.75100443Z	19.28	cassandra-001	75.31
38.11	4.23	2.13	21.677	234.073	38.11	190	2018-08-17T06:12:34.759407529Z	1.19	cassandra-001	75.31
38.11	4.38	1.12	50.166	477.496	38.11	190	2018-08-17T06:12:41.76972753Z	2.13	cassandra-001	75.32
38.11	4.35	1.18	24.436	240.677	38.11	191	2018-08-17T06:12:48.77758703Z	1.12	cassandra-001	75.31
38.11	4.36	21.0	50.706	480.804	38.11	192	2018-08-17T06:12:55.789180492Z	1.18	cassandra-001	75.31
38.11	7.65	1.16	25.214	244.241	38.11	193	2018-08-17T06:13:02.798981701Z	21.0	cassandra-001	75.32
38.11	4.63	1.15	21.623	242.514	38.11	193	2018-08-17T06:13:09.806686612Z	1.16	cassandra-001	75.32
38.11	4.62	1.23	43.576	487.478	38.11	194	2018-08-17T06:13:16.815309626Z	1.15	cassandra-001	75.32
38.11	4.47	1.17	27.048	242.479	38.11	195	2018-08-17T06:13:23.823586613Z	1.23	cassandra-001	75.32
38.11	4.48	21.05	53.29	490.043	38.11	196	2018-08-17T06:13:30.830457304Z	1.17	cassandra-001	75.32
38.11	7.79	1.2	28.723	249.978	38.11	196	2018-08-17T06:13:37.840192072Z	21.05	cassandra-001	75.32
38.11	4.49	4.01	26.836	250.663	38.11	197	2018-08-17T06:13:44.848523473Z	1.2	cassandra-001	75.33
38.11	4.97	1.3	52.866	503.553	38.11	198	2018-08-17T06:13:51.856391036Z	4.01	cassandra-001	75.33
38.11	4.99	1.12	23.786	250.168	38.11	199	2018-08-17T06:13:58.863774462Z	1.3	cassandra-001	75.33
38.11	4.97	21.04	52.125	498.389	38.11	199	2018-08-17T06:14:05.870422172Z	1.12	cassandra-001	75.33
38.11	8.29	1.16	25.462	249.458	38.11	200	2018-08-17T06:14:12.879198082Z	21.04	cassandra-001	75.33
38.11	4.97	1.22	24.3	253.068	38.11	201	2018-08-17T06:14:19.887901941Z	1.16	cassandra-001	75.33
38.11	4.97	1.11	50.474	498.767	38.11	202	2018-08-17T06:14:26.896932835Z	1.22	cassandra-001	75.33
38.11	4.49	1.3	26.068	256.348	38.11	202	2018-08-17T06:14:33.903934285Z	1.11	cassandra-001	75.34
38.11	4.49	20.75	48.307	508.16	38.11	203	2018-08-17T06:14:40.91259044Z	1.3	cassandra-001	75.34
38.11	7.76	1.23	23.388	253.629	38.11	204	2018-08-17T06:14:47.92306276Z	20.75	cassandra-001	75.33
38.11	4.46	0.99	27.176	258.103	38.11	205	2018-08-17T06:14:54.93151107Z	1.23	cassandra-001	75.34
38.11	4.43	1.21	57.414	519.266	38.11	205	2018-08-17T06:15:01.939319652Z	0.99	cassandra-001	75.34
38.11	4.43	0.96	29.815	254.08	38.11	206	2018-08-17T06:15:08.946876638Z	1.21	cassandra-001	75.34
38.11	4.41	24.76	59.274	517.858	38.11	207	2018-08-17T06:15:15.95324323Z	0.96	cassandra-001	75.34
38.11	8.32	1.22	31.346	261.574	38.11	207	2018-08-17T06:15:22.960691948Z	24.76	cassandra-001	75.35
38.11	5.06	1.09	30.422	264.171	38.11	208	2018-08-17T06:15:29.968269351Z	1.22	cassandra-001	75.34
38.11	5.04	1.18	56.183	516.107	38.11	209	2018-08-17T06:15:36.97818168Z	1.09	cassandra-001	75.35
38.11	5.07	1.2	22.62	260.42	38.11	210	2018-08-17T06:15:43.984870935Z	1.18	cassandra-001	75.35
38.11	5.07	19.53	54.308	532.925	38.11	210	2018-08-17T06:15:50.994401476Z	1.2	cassandra-001	75.35
38.11	8.16	1.28	20.6	259.227	38.11	211	2018-08-17T06:15:58.003382316Z	19.53	cassandra-001	75.35
38.11	4.25	2.28	25.549	268.378	38.11	212	2018-08-17T06:16:05.01130928Z	1.28	cassandra-001	75.36
38.11	4.43	1.18	53.29	535.059	38.11	212	2018-08-17T06:16:12.020002767Z	2.28	cassandra-001	75.36
38.11	4.44	0.92	29.43	267.275	38.11	213	2018-08-17T06:16:19.026470108Z	1.18	cassandra-001	75.36
38.11	4.4	19.06	44.986	527.055	38.11	214	2018-08-17T06:16:26.032944255Z	0.92	cassandra-001	75.36
38.11	7.37	1.05	24.136	261.742	38.11	215	2018-08-17T06:16:33.040441803Z	19.06	cassandra-001	75.36
38.11	4.29	1.2	23.911	266.31	38.11	215	2018-08-17T06:16:40.047203399Z	1.05	cassandra-001	75.36
38.11	4.28	1.2	42.78	533.756	38.11	216	2018-08-17T06:16:47.054138377Z	1.2	cassandra-001	75.36
38.11	4.1	1.18	23.858	267.442	38.11	217	2018-08-17T06:16:54.061611848Z	1.2	cassandra-001	75.37
38.11	4.1	20.44	49.788	544.035	38.11	217	2018-08-17T06:17:01.069647999Z	1.18	cassandra-001	75.37
38.11	7.35	1.17	28.675	270.741	38.11	218	2018-08-17T06:17:08.077169043Z	20.44	cassandra-001	75.37
38.11	4.37	6.06	33.942	323.403	38.11	219	2018-08-17T06:17:15.084024534Z	1.17	cassandra-001	75.37
38.11	5.21	1.03	51.08	508.338	38.11	219	2018-08-17T06:17:22.090696906Z	6.06	cassandra-001	75.37
38.11	5.18	1.02	25.454	275.979	38.11	220	2018-08-17T06:17:29.096127808Z	1.03	cassandra-001	75.37
38.11	5.15	19.93	60.437	560.737	38.11	221	2018-08-17T06:17:36.102600661Z	1.02	cassandra-001	75.37
38.11	8.27	1.04	31.248	277.027	38.11	221	2018-08-17T06:17:43.109817924Z	19.93	cassandra-001	75.38
38.11	5.04	7.71	41.369	368.76	38.11	222	2018-08-17T06:17:50.115775191Z	1.04	cassandra-001	75.38
38.11	6.13	1.29	45.629	462.298	38.11	223	2018-08-17T06:17:57.123462195Z	7.71	cassandra-001	75.38
38.11	5.34	62.06	23.023	280.189	38.11	224	2018-08-17T06:18:04.13137134Z	1.29	cassandra-001	75.38
38.1	15.51	9.1	63.022	573.139	38.1	224	2018-08-17T06:18:11.137635624Z	62.06	cassandra-001	75.37
38.1	16.85	1.12	27.96	281.461	38.1	225	2018-08-17T06:18:18.143912463Z	9.1	cassandra-001	75.37
38.1	13.72	15.07	45.726	500.133	38.1	226	2018-08-17T06:18:25.151597104Z	1.12	cassandra-001	75.37
38.1	16.06	1.19	34.562	347.974	38.1	226	2018-08-17T06:18:32.158279853Z	15.07	cassandra-001	75.38
38.1	14.97	1.02	28.909	283.722	38.1	227	2018-08-17T06:18:39.164361014Z	1.19	cassandra-001	75.37
38.1	14.93	10.6	51.258	570.829	38.1	228	2018-08-17T06:18:46.171018468Z	1.02	cassandra-001	75.38
38.1	6.35	1.18	23.576	283.857	38.1	228	2018-08-17T06:18:53.177375703Z	10.6	cassandra-001	75.38
38.1	5.03	23.42	53.448	573.932	38.1	229	2018-08-17T06:19:00.184336409Z	1.18	cassandra-001	75.38
38.1	8.75	1.13	26.809	284.35	38.1	230	2018-08-17T06:19:07.192848621Z	23.42	cassandra-001	75.38
38.1	6.42	1.03	34.294	291.651	38.1	230	2018-08-17T06:19:14.19980556Z	1.13	cassandra-001	75.38
38.1	6.4	1.13	64.284	580.93	38.1	231	2018-08-17T06:19:21.20844184Z	1.03	cassandra-001	75.39
38.1	6.41	1.1	27.35	292.327	38.1	232	2018-08-17T06:19:28.215308523Z	1.13	cassandra-001	75.38
38.1	4.83	17.47	43.993	465.945	38.1	232	2018-08-17T06:19:35.22312698Z	1.1	cassandra-001	75.39
38.1	7.55	1.08	42.834	411.207	38.1	233	2018-08-17T06:19:42.230443622Z	17.47	cassandra-001	75.39
38.1	3.82	1.08	30.504	296.133	38.1	234	2018-08-17T06:19:49.238686777Z	1.08	cassandra-001	75.39
38.1	3.81	1.79	55.886	581.262	38.1	234	2018-08-17T06:19:56.248726981Z	1.08	cassandra-001	75.39
38.1	3.94	1.22	29.21	292.634	38.1	235	2018-08-17T06:20:03.25576013Z	1.79	cassandra-001	75.4
38.1	3.96	37.36	49.997	586.731	38.1	236	2018-08-17T06:20:10.263427651Z	1.22	cassandra-001	75.4
38.09	10.0	1.18	33.552	298.017	38.09	236	2018-08-17T06:20:17.271928074Z	37.36	cassandra-001	75.4
38.09	7.28	0.98	35.73	302.228	38.09	237	2018-08-17T06:20:24.280164Z	1.18	cassandra-001	75.4
38.09	7.27	1.16	67.262	600.92	38.09	237	2018-08-17T06:20:31.291294265Z	0.98	cassandra-001	75.4
38.09	7.28	1.18	28.667	297.996	38.09	238	2018-08-17T06:20:38.301079473Z	1.16	cassandra-001	75.4
38.09	7.18	27.16	63.974	598.456	38.09	239	2018-08-17T06:20:45.308234427Z	1.18	cassandra-001	75.4
38.09	11.5	1.15	24.918	299.385	38.09	239	2018-08-17T06:20:52.317058255Z	27.16	cassandra-001	75.4
38.09	5.47	1.23	27.492	299.365	38.09	240	2018-08-17T06:20:59.323636469Z	1.15	cassandra-001	75.4
38.09	5.48	1.1	53.953	605.17	38.09	241	2018-08-17T06:21:06.329899779Z	1.23	cassandra-001	75.41
38.09	5.5	1.18	34.144	304.017	38.09	241	2018-08-17T06:21:13.336843255Z	1.1	cassandra-001	75.41
38.09	5.5	24.02	57.596	611.578	38.09	242	2018-08-17T06:21:20.346037034Z	1.18	cassandra-001	75.41
38.09	9.31	1.1	31.86	306.088	38.09	243	2018-08-17T06:21:27.352473105Z	24.02	cassandra-001	75.41
38.09	4.96	2.04	32.163	301.148	38.09	243	2018-08-17T06:21:34.359374648Z	1.1	cassandra-001	75.41
38.09	5.11	1.09	56.749	611.938	38.09	244	2018-08-17T06:21:41.36789454Z	2.04	cassandra-001	75.42
38.09	5.09	1.14	28.216	305.366	38.09	244	2018-08-17T06:21:48.376493226Z	1.09	cassandra-001	75.41
38.09	5.09	23.49	57.844	614.946	38.09	245	2018-08-17T06:21:55.383477351Z	1.14	cassandra-001	75.42
38.09	8.81	0.97	31.74	311.367	38.09	246	2018-08-17T06:22:02.389926814Z	23.49	cassandra-001	75.42
38.09	4.97	1.11	29.997	310.444	38.09	246	2018-08-17T06:22:09.397027999Z	0.97	cassandra-001	75.42
38.09	4.97	1.11	59.77	622.363	38.09	247	2018-08-17T06:22:16.404583482Z	1.11	cassandra-001	75.42
38.1	4.82	1.18	29.284	313.585	38.1	248	2018-08-17T06:22:23.412569304Z	1.11	cassandra-001	75.43
38.1	4.83	25.79	60.772	624.465	38.1	248	2018-08-17T06:22:30.420034987Z	1.18	cassandra-001	75.43
38.1	8.94	1.02	30.009	310.091	38.1	249	2018-08-17T06:22:37.426725583Z	25.79	cassandra-001	75.43
38.1	5.2	1.12	29.27	303.195	38.1	249	2018-08-17T06:22:44.435487159Z	1.02	cassandra-001	75.43
38.1	5.22	1.17	50.29	617.597	38.1	250	2018-08-17T06:22:51.44202472Z	1.12	cassandra-001	75.44
38.1	5.23	1.1	24.214	310.0	38.1	251	2018-08-17T06:22:58.449137999Z	1.17	cassandra-001	75.43
