memory_rss%	host_moving_avg_cpu	container_cpu%	net_send	net_receive	memory_active_anon%	sensor_count	timestamp	host_cpu	name	memory%
38.1	6.35	1.09	25.036	222.046	38.1	176	2018-08-17T12:23:37.934802886Z	16.66	cassandra-001	76.42
38.1	3.76	1.13	23.28	222.534	38.1	177	2018-08-17T12:23:44.941118731Z	1.09	cassandra-001	76.41
38.1	3.74	1.15	52.631	454.375	38.1	178	2018-08-17T12:23:51.948036773Z	1.13	cassandra-001	76.42
38.1	3.73	1.24	27.226	227.232	38.1	178	2018-08-17T12:23:58.958708284Z	1.15	cassandra-001	76.42
38.1	3.75	17.61	53.092	450.291	38.1	179	2018-08-17T12:24:05.970312302Z	1.24	cassandra-001	76.42
38.1	6.48	1.08	23.424	223.527	38.1	180	2018-08-17T12:24:12.979162735Z	17.61	cassandra-001	76.42
38.1	3.88	1.91	25.337	228.453	38.1	181	2018-08-17T12:24:19.986203834Z	1.08	cassandra-001	76.42
38.1	4.02	1.1	54.806	456.264	38.1	182	2018-08-17T12:24:26.995316789Z	1.91	cassandra-001	76.42
38.1	4.02	1.04	23.7	227.735	38.1	183	2018-08-17T12:24:34.00236715Z	1.1	cassandra-001	76.42
38.1	4.0	19.12	45.314	461.168	38.1	183	2018-08-17T12:24:41.010275095Z	1.04	cassandra-001	76.43
38.1	6.98	1.12	21.244	232.085	38.1	184	2018-08-17T12:24:48.022277016Z	19.12	cassandra-001	76.43
38.1	4.23	1.16	25.243	230.712	38.1	185	2018-08-17T12:24:55.033954333Z	1.12	cassandra-001	76.43
38.1	4.24	1.24	49.074	462.261	38.1	186	2018-08-17T12:25:02.040790601Z	1.16	cassandra-001	76.43
38.1	4.13	1.16	25.916	236.361	38.1	187	2018-08-17T12:25:09.046576423Z	1.24	cassandra-001	76.43
38.1	4.14	19.31	48.426	467.634	38.1	187	2018-08-17T12:25:16.052838827Z	1.16	cassandra-001	76.44
38.1	7.18	1.15	24.727	230.511	38.1	188	2018-08-17T12:25:23.061091389Z	19.31	cassandra-001	76.44
38.1	4.19	2.81	29.486	259.695	38.1	189	2018-08-17T12:25:30.07168449Z	1.15	cassandra-001	76.44
38.1	4.47	1.14	47.81	451.416	38.1	190	2018-08-17T12:25:37.078045451Z	2.81	cassandra-001	76.44
38.1	4.47	1.31	22.39	240.056	38.1	191	2018-08-17T12:25:44.08454649Z	1.14	cassandra-001	76.44
38.1	4.48	14.02	46.561	477.176	38.1	191	2018-08-17T12:25:51.092711766Z	1.31	cassandra-001	76.44
38.1	6.62	1.25	22.416	241.088	38.1	192	2018-08-17T12:25:58.098215223Z	14.02	cassandra-001	76.44
38.1	3.61	13.23	46.021	447.072	38.1	193	2018-08-17T12:26:05.106132136Z	1.25	cassandra-001	76.44
38.1	5.63	1.12	32.049	286.036	38.1	194	2018-08-17T12:26:12.112870978Z	13.23	cassandra-001	76.45
38.1	5.34	1.28	29.094	246.535	38.1	195	2018-08-17T12:26:19.118944977Z	1.12	cassandra-001	76.45
38.1	5.37	2.65	50.531	486.846	38.1	195	2018-08-17T12:26:26.125221801Z	1.28	cassandra-001	76.45
38.1	5.59	1.27	21.134	244.871	38.1	196	2018-08-17T12:26:33.133283932Z	2.65	cassandra-001	76.45
38.1	3.47	17.35	39.746	487.384	38.1	197	2018-08-17T12:26:40.139524794Z	1.27	cassandra-001	76.45
38.1	6.15	1.2	20.064	245.557	38.1	198	2018-08-17T12:26:47.145602944Z	17.35	cassandra-001	76.45
38.1	4.14	1.26	25.119	244.082	38.1	198	2018-08-17T12:26:54.15262942Z	1.2	cassandra-001	76.45
38.1	4.17	1.56	48.588	501.442	38.1	199	2018-08-17T12:27:01.159813092Z	1.26	cassandra-001	76.45
38.1	4.21	1.46	26.452	252.897	38.1	200	2018-08-17T12:27:08.169027233Z	1.56	cassandra-001	76.46
38.1	4.02	18.99	57.642	509.476	38.1	201	2018-08-17T12:27:15.176461892Z	1.46	cassandra-001	76.46
38.1	6.97	1.13	29.513	252.167	38.1	201	2018-08-17T12:27:22.183324777Z	18.99	cassandra-001	76.46
38.1	4.27	1.2	29.54	248.599	38.1	202	2018-08-17T12:27:29.190474887Z	1.13	cassandra-001	76.46
38.1	4.27	1.03	54.446	507.669	38.1	203	2018-08-17T12:27:36.19718148Z	1.2	cassandra-001	76.46
38.1	4.23	1.01	30.912	254.692	38.1	204	2018-08-17T12:27:43.205334221Z	1.03	cassandra-001	76.46
38.1	4.14	23.21	52.979	507.285	38.1	204	2018-08-17T12:27:50.21255515Z	1.01	cassandra-001	76.46
38.1	7.76	1.15	27.506	258.41	38.1	205	2018-08-17T12:27:57.22119959Z	23.21	cassandra-001	76.47
38.1	4.79	1.26	26.872	260.943	38.1	206	2018-08-17T12:28:04.229681185Z	1.15	cassandra-001	76.46
38.1	4.81	1.17	61.386	519.321	38.1	207	2018-08-17T12:28:11.237193883Z	1.26	cassandra-001	76.47
38.1	4.8	1.22	24.68	255.207	38.1	207	2018-08-17T12:28:18.249346088Z	1.17	cassandra-001	76.47
38.1	4.84	19.93	50.151	520.448	38.1	208	2018-08-17T12:28:25.25962814Z	1.22	cassandra-001	76.47
38.1	7.99	1.08	23.782	261.795	38.1	209	2018-08-17T12:28:32.268791626Z	19.93	cassandra-001	76.47
38.1	4.3	1.2	27.768	264.466	38.1	210	2018-08-17T12:28:39.276684832Z	1.08	cassandra-001	76.47
38.1	4.31	1.2	54.572	527.77	38.1	210	2018-08-17T12:28:46.288641704Z	1.2	cassandra-001	76.48
38.1	4.3	1.14	25.061	262.165	38.1	211	2018-08-17T12:28:53.301757623Z	1.2	cassandra-001	76.48
38.1	4.29	21.41	45.608	527.941	38.1	212	2018-08-17T12:29:00.308163424Z	1.14	cassandra-001	76.48
38.1	7.66	1.04	24.81	267.607	38.1	212	2018-08-17T12:29:07.315366729Z	21.41	cassandra-001	76.48
38.1	4.51	1.16	24.612	263.26	38.1	213	2018-08-17T12:29:14.323729322Z	1.04	cassandra-001	76.48
38.1	4.52	1.17	54.331	533.569	38.1	214	2018-08-17T12:29:21.330966462Z	1.16	cassandra-001	76.48
38.1	4.52	1.17	30.604	269.434	38.1	214	2018-08-17T12:29:28.336714578Z	1.17	cassandra-001	76.49
38.1	4.51	20.76	56.878	534.938	38.1	215	2018-08-17T12:29:35.342925159Z	1.17	cassandra-001	76.49
38.1	7.78	1.11	27.858	269.678	38.1	216	2018-08-17T12:29:42.356030154Z	20.76	cassandra-001	76.49
38.1	4.4	1.2	29.798	273.442	38.1	217	2018-08-17T12:29:49.3638377Z	1.11	cassandra-001	76.49
38.1	4.43	1.21	54.051	543.275	38.1	217	2018-08-17T12:29:56.372107207Z	1.2	cassandra-001	76.49
38.1	4.44	1.17	32.794	277.218	38.1	218	2018-08-17T12:30:03.378374129Z	1.21	cassandra-001	76.49
38.1	4.44	24.02	63.396	557.469	38.1	219	2018-08-17T12:30:10.387120194Z	1.17	cassandra-001	76.5
38.1	8.24	1.17	31.196	277.084	38.1	219	2018-08-17T12:30:17.394929775Z	24.02	cassandra-001	76.5
38.1	4.98	1.23	27.803	275.594	38.1	220	2018-08-17T12:30:24.405471181Z	1.17	cassandra-001	76.5
38.1	5.0	1.16	60.53	554.941	38.1	221	2018-08-17T12:30:31.412914061Z	1.23	cassandra-001	76.5
38.1	4.99	1.27	34.218	278.44	38.1	221	2018-08-17T12:30:38.420470365Z	1.16	cassandra-001	76.5
38.1	5.0	24.11	66.35	553.231	38.1	222	2018-08-17T12:30:45.429254463Z	1.27	cassandra-001	76.51
38.1	8.83	1.15	29.993	275.898	38.1	223	2018-08-17T12:30:52.439576558Z	24.11	cassandra-001	76.51
38.1	5.01	1.11	31.828	283.255	38.1	224	2018-08-17T12:30:59.447727173Z	1.15	cassandra-001	76.51
38.1	5.0	1.18	52.0	563.933	38.1	224	2018-08-17T12:31:06.454466003Z	1.11	cassandra-001	76.51
38.1	5.0	1.3	27.63	283.504	38.1	225	2018-08-17T12:31:13.464811296Z	1.18	cassandra-001	76.5
38.1	5.02	21.41	53.173	562.331	38.1	226	2018-08-17T12:31:20.475128156Z	1.3	cassandra-001	76.51
38.1	8.38	1.14	26.956	281.504	38.1	226	2018-08-17T12:31:27.483883997Z	21.41	cassandra-001	76.51
38.1	4.55	1.25	25.768	283.21	38.1	227	2018-08-17T12:31:34.491409896Z	1.14	cassandra-001	76.51
38.1	4.56	1.27	53.634	572.103	38.1	228	2018-08-17T12:31:41.499479596Z	1.25	cassandra-001	76.51
38.1	4.59	1.31	29.714	288.423	38.1	228	2018-08-17T12:31:48.508948199Z	1.27	cassandra-001	76.51
38.1	4.61	24.05	58.107	572.339	38.1	229	2018-08-17T12:31:55.515909451Z	1.31	cassandra-001	76.52
38.1	8.4	1.16	32.38	284.789	38.1	230	2018-08-17T12:32:02.523661312Z	24.05	cassandra-001	76.52
38.1	5.03	1.2	29.806	289.596	38.1	230	2018-08-17T12:32:09.532510692Z	1.16	cassandra-001	76.52
38.1	5.04	1.2	59.664	582.892	38.1	231	2018-08-17T12:32:16.540458487Z	1.2	cassandra-001	76.52
38.1	5.03	1.11	27.719	286.941	38.1	232	2018-08-17T12:32:23.547182459Z	1.2	cassandra-001	76.52
38.1	5.0	22.04	56.97	582.279	38.1	232	2018-08-17T12:32:30.55362895Z	1.11	cassandra-001	76.52
38.1	8.46	1.08	31.072	293.516	38.1	233	2018-08-17T12:32:37.560169313Z	22.04	cassandra-001	76.52
38.1	4.63	1.18	31.56	295.371	38.1	234	2018-08-17T12:32:44.567865473Z	1.08	cassandra-001	76.52
38.1	4.63	1.03	62.327	594.17	38.1	234	2018-08-17T12:32:51.573852215Z	1.18	cassandra-001	76.53
38.1	4.61	1.14	31.652	295.593	38.1	235	2018-08-17T12:32:58.580436058Z	1.03	cassandra-001	76.53
38.1	4.6	23.41	57.35	591.911	38.1	236	2018-08-17T12:33:05.586649381Z	1.14	cassandra-001	76.53
38.1	8.31	1.31	30.714	296.05	38.1	236	2018-08-17T12:33:12.595189816Z	23.41	cassandra-001	76.53
38.1	4.86	1.14	30.78	294.453	38.1	237	2018-08-17T12:33:19.603529901Z	1.31	cassandra-001	76.53
38.1	4.87	1.21	56.873	590.886	38.1	238	2018-08-17T12:33:26.610965823Z	1.14	cassandra-001	76.54
38.1	4.87	1.03	31.004	302.578	38.1	238	2018-08-17T12:33:33.61952759Z	1.21	cassandra-001	76.54
38.1	4.87	21.56	60.344	600.35	38.1	239	2018-08-17T12:33:40.62838097Z	1.03	cassandra-001	76.54
38.1	8.28	1.14	31.518	300.536	38.1	239	2018-08-17T12:33:47.63693341Z	21.56	cassandra-001	76.54
38.1	4.56	1.2	36.309	305.489	38.1	240	2018-08-17T12:33:54.650356615Z	1.14	cassandra-001	76.54
38.1	4.55	1.2	73.318	614.728	38.1	241	2018-08-17T12:34:01.660314889Z	1.2	cassandra-001	76.54
38.1	4.56	1.48	36.058	306.7	38.1	241	2018-08-17T12:34:08.668703624Z	1.2	cassandra-001	76.54
38.1	4.6	25.35	74.756	617.011	38.1	242	2018-08-17T12:34:15.67646131Z	1.48	cassandra-001	76.55
38.1	8.65	1.2	36.915	306.35	38.1	243	2018-08-17T12:34:22.685675556Z	25.35	cassandra-001	76.55
38.1	5.26	1.23	33.114	305.224	38.1	243	2018-08-17T12:34:29.694495329Z	1.2	cassandra-001	76.55
38.1	5.28	1.35	54.202	608.039	38.1	244	2018-08-17T12:34:36.703290394Z	1.23	cassandra-001	76.55
38.1	5.3	1.23	32.77	306.785	38.1	244	2018-08-17T12:34:43.711735075Z	1.35	cassandra-001	76.55
38.1	5.31	28.5	56.761	605.061	38.1	245	2018-08-17T12:34:50.718826132Z	1.23	cassandra-001	76.55
38.1	9.81	1.24	23.028	306.339	38.1	246	2018-08-17T12:34:57.730317933Z	28.5	cassandra-001	76.56
38.1	5.79	1.17	31.806	308.87	38.1	246	2018-08-17T12:35:04.738143974Z	1.24	cassandra-001	76.56
38.1	5.79	1.24	52.312	613.431	38.1	247	2018-08-17T12:35:11.747871154Z	1.17	cassandra-001	76.56
38.1	5.79	1.26	26.908	306.957	38.1	247	2018-08-17T12:35:18.761986103Z	1.24	cassandra-001	76.56
38.09	5.77	22.51	67.015	630.407	38.09	248	2018-08-17T12:35:25.771541223Z	1.26	cassandra-001	76.56
38.09	9.32	1.22	33.138	314.295	38.09	249	2018-08-17T12:35:32.779764057Z	22.51	cassandra-001	76.57
38.09	4.77	1.09	30.194	313.149	38.09	249	2018-08-17T12:35:39.786826915Z	1.22	cassandra-001	76.56
38.09	4.75	1.14	67.648	629.939	38.09	250	2018-08-17T12:35:46.795884021Z	1.09	cassandra-001	76.57
38.09	4.74	1.12	34.615	315.075	38.09	251	2018-08-17T12:35:53.805743737Z	1.14	cassandra-001	76.57
38.09	4.72	21.78	61.06	633.085	38.09	251	2018-08-17T12:36:00.81577579Z	1.12	cassandra-001	76.57
38.09	8.14	1.56	35.922	319.283	38.09	252	2018-08-17T12:36:07.822256269Z	21.78	cassandra-001	76.57
38.09	4.65	1.17	31.79	314.373	38.09	252	2018-08-17T12:36:14.83102885Z	1.56	cassandra-001	76.58
38.09	4.64	1.27	73.453	645.656	38.09	253	2018-08-17T12:36:21.837308355Z	1.17	cassandra-001	76.58
38.09	4.67	1.19	30.958	312.711	38.09	254	2018-08-17T12:36:28.847420289Z	1.27	cassandra-001	76.58
