memory_rss%	host_moving_avg_cpu	container_cpu%	net_send	net_receive	memory_active_anon%	sensor_count	timestamp	host_cpu	name	memory%
15.93	25.19	26.21	527.922	440.666	15.93	102	2018-08-17T07:35:26.90456636Z	22.63	kafka-001	51.12
15.93	24.33	25.3	365.886	445.481	15.93	103	2018-08-17T07:35:33.915107458Z	26.21	kafka-001	51.12
15.93	24.73	26.39	552.445	449.122	15.93	104	2018-08-17T07:35:40.924280725Z	25.3	kafka-001	51.12
15.93	24.98	23.98	371.645	453.697	15.93	106	2018-08-17T07:35:47.936133824Z	26.39	kafka-001	51.12
15.93	24.99	26.74	376.456	455.057	15.93	107	2018-08-17T07:35:54.946875601Z	23.98	kafka-001	51.13
15.93	25.21	24.72	568.314	455.678	15.93	108	2018-08-17T07:36:01.959020906Z	26.74	kafka-001	51.13
15.93	25.56	27.7	380.359	467.853	15.93	110	2018-08-17T07:36:08.97115698Z	24.72	kafka-001	51.14
15.93	25.8	25.69	582.066	467.79	15.93	111	2018-08-17T07:36:15.983308865Z	27.7	kafka-001	51.14
15.93	25.87	27.26	389.484	473.434	15.93	112	2018-08-17T07:36:22.994841966Z	25.69	kafka-001	51.14
15.93	26.01	28.04	397.818	486.745	15.93	113	2018-08-17T07:36:30.0067348Z	27.26	kafka-001	51.15
15.93	26.69	28.66	602.978	495.319	15.93	114	2018-08-17T07:36:37.017759753Z	28.04	kafka-001	51.15
15.93	27.01	28.92	407.696	499.393	15.93	115	2018-08-17T07:36:44.028539008Z	28.66	kafka-001	51.15
15.93	27.71	29.4	615.702	501.812	15.93	117	2018-08-17T07:36:51.040177022Z	28.92	kafka-001	51.16
15.93	27.99	29.42	415.444	506.911	15.93	118	2018-08-17T07:36:58.051030094Z	29.4	kafka-001	51.16
15.93	28.62	30.8	623.997	516.522	15.93	119	2018-08-17T07:37:05.061290765Z	29.42	kafka-001	51.16
15.93	29.21	29.05	428.296	520.963	15.93	120	2018-08-17T07:37:12.072488554Z	30.8	kafka-001	51.17
15.93	29.37	30.27	430.518	528.929	15.93	121	2018-08-17T07:37:19.086391914Z	29.05	kafka-001	51.17
15.93	29.64	32.64	654.907	534.596	15.93	123	2018-08-17T07:37:26.10090644Z	30.27	kafka-001	51.17
15.93	30.26	30.47	431.68	532.839	15.93	124	2018-08-17T07:37:33.114588791Z	32.64	kafka-001	51.17
15.93	30.44	32.06	649.299	530.002	15.93	125	2018-08-17T07:37:40.125783117Z	30.47	kafka-001	51.18
15.93	30.88	31.38	441.779	540.359	15.93	126	2018-08-17T07:37:47.139822436Z	32.06	kafka-001	51.18
15.93	30.98	27.12	445.02	543.921	15.93	127	2018-08-17T07:37:54.151875418Z	31.38	kafka-001	51.19
15.93	30.66	31.95	671.937	547.906	15.93	128	2018-08-17T07:38:01.164712837Z	27.12	kafka-001	51.19
15.93	30.94	32.62	452.722	554.319	15.93	129	2018-08-17T07:38:08.176710912Z	31.95	kafka-001	51.19
15.93	30.93	33.43	676.082	562.056	15.93	130	2018-08-17T07:38:15.187961295Z	32.62	kafka-001	51.2
15.93	31.43	32.86	460.913	564.473	15.93	131	2018-08-17T07:38:22.200321774Z	33.43	kafka-001	51.2
15.93	31.56	32.96	460.592	562.355	15.93	133	2018-08-17T07:38:29.216701786Z	32.86	kafka-001	51.21
15.93	31.82	31.78	696.14	571.38	15.93	134	2018-08-17T07:38:36.229093948Z	32.96	kafka-001	51.21
15.93	32.6	34.83	464.944	568.788	15.93	135	2018-08-17T07:38:43.24058463Z	31.78	kafka-001	51.21
15.93	33.08	32.7	713.079	581.009	15.93	136	2018-08-17T07:38:50.251885858Z	34.83	kafka-001	51.22
15.93	33.09	34.46	481.697	584.537	15.93	137	2018-08-17T07:38:57.26263723Z	32.7	kafka-001	51.22
15.93	33.26	34.38	475.258	585.647	15.93	138	2018-08-17T07:39:04.273701106Z	34.46	kafka-001	51.22
15.93	33.52	34.09	729.519	593.146	15.93	139	2018-08-17T07:39:11.286439149Z	34.38	kafka-001	51.23
15.93	33.71	35.02	486.157	595.967	15.93	140	2018-08-17T07:39:18.299298679Z	34.09	kafka-001	51.23
15.93	34.25	35.2	736.79	605.362	15.93	141	2018-08-17T07:39:25.311700271Z	35.02	kafka-001	51.24
15.93	34.31	33.87	492.044	602.975	15.93	142	2018-08-17T07:39:32.323072283Z	35.2	kafka-001	51.24
15.93	34.5	34.29	490.648	600.387	15.93	143	2018-08-17T07:39:39.334748246Z	33.87	kafka-001	51.24
15.93	34.47	29.26	753.779	618.082	15.93	144	2018-08-17T07:39:46.349796623Z	34.29	kafka-001	51.25
15.93	33.62	29.74	510.529	622.553	15.93	145	2018-08-17T07:39:53.361347034Z	29.26	kafka-001	51.25
15.93	32.9	28.21	767.635	613.191	15.93	146	2018-08-17T07:40:00.372828727Z	29.74	kafka-001	51.26
15.93	31.76	33.37	514.101	618.857	15.93	147	2018-08-17T07:40:07.38183341Z	28.21	kafka-001	51.26
15.93	31.46	31.0	517.755	627.278	15.93	148	2018-08-17T07:40:14.393518564Z	33.37	kafka-001	51.27
15.93	30.98	35.77	771.346	624.156	15.93	149	2018-08-17T07:40:21.407525036Z	31.0	kafka-001	51.27
15.93	31.22	32.16	524.72	627.945	15.93	150	2018-08-17T07:40:28.419958403Z	35.77	kafka-001	51.28
15.93	31.71	37.2	792.925	634.936	15.93	151	2018-08-17T07:40:35.434783939Z	32.16	kafka-001	51.28
15.93	32.95	30.94	528.581	643.793	15.93	152	2018-08-17T07:40:42.445952772Z	37.2	kafka-001	51.28
15.93	33.41	36.32	536.058	646.735	15.93	153	2018-08-17T07:40:49.456911355Z	30.94	kafka-001	51.29
15.93	33.9	35.29	803.909	656.162	15.93	154	2018-08-17T07:40:56.468496729Z	36.32	kafka-001	51.29
15.93	34.61	37.89	538.346	650.635	15.93	155	2018-08-17T07:41:03.480048605Z	35.29	kafka-001	51.3
15.93	34.97	39.28	809.243	655.282	15.93	156	2018-08-17T07:41:10.492599825Z	37.89	kafka-001	51.3
15.93	36.15	38.95	540.071	659.013	15.93	157	2018-08-17T07:41:17.503321804Z	39.28	kafka-001	51.31
15.93	36.44	35.65	548.036	666.471	15.93	158	2018-08-17T07:41:24.515147601Z	38.95	kafka-001	51.31
15.93	37.23	38.72	831.822	668.776	15.93	158	2018-08-17T07:41:31.530482328Z	35.65	kafka-001	51.31
15.93	37.63	40.5	555.969	677.733	15.93	159	2018-08-17T07:41:38.542427479Z	38.72	kafka-001	51.32
15.93	38.5	40.36	838.667	676.757	15.93	160	2018-08-17T07:41:45.554912744Z	40.5	kafka-001	51.33
15.93	38.91	35.24	560.879	691.428	15.93	161	2018-08-17T07:41:52.566626479Z	40.36	kafka-001	51.33
15.93	38.24	39.52	561.298	689.755	15.93	162	2018-08-17T07:41:59.579155104Z	35.24	kafka-001	51.34
15.93	38.33	34.38	840.613	689.362	15.93	163	2018-08-17T07:42:06.598353482Z	39.52	kafka-001	51.34
15.93	38.12	41.7	565.851	696.375	15.93	164	2018-08-17T07:42:13.609933017Z	34.38	kafka-001	51.34
15.93	38.62	40.42	858.34	704.782	15.93	165	2018-08-17T07:42:20.620971249Z	41.7	kafka-001	51.35
15.93	38.6	40.05	577.756	704.781	15.93	166	2018-08-17T07:42:27.633333237Z	40.42	kafka-001	51.36
15.93	38.55	40.76	574.334	705.213	15.93	166	2018-08-17T07:42:34.644616968Z	40.05	kafka-001	51.36
15.93	39.47	41.26	867.546	709.574	15.93	167	2018-08-17T07:42:41.660403721Z	40.76	kafka-001	51.36
15.93	39.76	41.72	577.776	704.809	15.93	168	2018-08-17T07:42:48.674898708Z	41.26	kafka-001	51.37
15.93	40.98	48.43	877.418	709.336	15.93	169	2018-08-17T07:42:55.688132387Z	41.72	kafka-001	51.37
15.93	42.11	38.8	587.445	721.953	15.93	170	2018-08-17T07:43:02.700289835Z	48.43	kafka-001	51.38
15.93	41.84	41.65	588.64	721.669	15.93	171	2018-08-17T07:43:09.712813925Z	38.8	kafka-001	51.38
15.93	42.1	41.51	889.79	732.018	15.93	172	2018-08-17T07:43:16.724663751Z	41.65	kafka-001	51.39
15.93	42.23	43.0	593.65	729.571	15.93	173	2018-08-17T07:43:23.737223782Z	41.51	kafka-001	51.39
15.93	42.52	38.2	894.423	739.83	15.93	173	2018-08-17T07:43:30.751454855Z	43.0	kafka-001	51.4
15.93	41.93	43.31	600.993	741.563	15.93	174	2018-08-17T07:43:37.763971002Z	38.2	kafka-001	51.4
15.93	41.08	39.9	603.238	749.601	15.93	175	2018-08-17T07:43:44.776974627Z	43.31	kafka-001	51.41
15.93	41.26	42.8	921.95	755.182	15.93	176	2018-08-17T07:43:51.790732433Z	39.9	kafka-001	51.42
15.93	41.45	42.83	606.824	742.025	15.93	177	2018-08-17T07:43:58.804417151Z	42.8	kafka-001	51.42
15.93	41.67	43.17	922.616	753.136	15.93	178	2018-08-17T07:44:05.819928789Z	42.83	kafka-001	51.42
15.93	41.7	40.27	614.054	752.679	15.93	178	2018-08-17T07:44:12.834634296Z	43.17	kafka-001	51.43
15.93	42.05	42.45	618.499	758.477	15.93	179	2018-08-17T07:44:19.849650867Z	40.27	kafka-001	51.43
15.93	41.9	41.52	930.873	767.768	15.93	180	2018-08-17T07:44:26.8597046Z	42.45	kafka-001	51.44
15.93	42.17	38.92	621.596	769.292	15.93	181	2018-08-17T07:44:33.871866365Z	41.52	kafka-001	51.44
15.93	41.53	42.64	949.553	780.645	15.93	182	2018-08-17T07:44:40.882725383Z	38.92	kafka-001	51.45
15.93	41.49	43.75	627.757	774.725	15.93	182	2018-08-17T07:44:47.894573718Z	42.64	kafka-001	51.46
15.93	41.59	46.6	631.887	776.525	15.93	183	2018-08-17T07:44:54.906931039Z	43.75	kafka-001	51.46
15.93	42.65	43.18	949.82	778.001	15.93	184	2018-08-17T07:45:01.920749349Z	46.6	kafka-001	51.47
15.93	42.77	44.38	640.751	784.968	15.93	185	2018-08-17T07:45:08.930923548Z	43.18	kafka-001	51.47
15.93	43.24	46.73	962.09	771.442	15.93	186	2018-08-17T07:45:15.943202569Z	44.38	kafka-001	51.48
15.93	44.55	44.9	641.382	792.545	15.93	187	2018-08-17T07:45:22.956282389Z	46.73	kafka-001	51.48
15.93	44.92	44.22	646.025	793.851	15.93	187	2018-08-17T07:45:29.968910693Z	44.9	kafka-001	51.49
15.93	45.0	44.61	985.569	798.068	15.93	188	2018-08-17T07:45:36.983106181Z	44.22	kafka-001	51.49
15.93	44.67	47.7	650.998	801.555	15.93	189	2018-08-17T07:45:43.995198225Z	44.61	kafka-001	51.5
15.93	45.42	46.89	991.129	807.722	15.93	190	2018-08-17T07:45:51.010267416Z	47.7	kafka-001	51.5
15.93	45.84	45.05	650.929	800.541	15.93	191	2018-08-17T07:45:58.022665761Z	46.89	kafka-001	51.51
15.93	45.56	44.1	658.907	809.303	15.93	191	2018-08-17T07:46:05.033736319Z	45.05	kafka-001	51.51
15.93	45.43	45.6	990.179	809.084	15.93	192	2018-08-17T07:46:12.045616078Z	44.1	kafka-001	51.52
15.93	45.66	46.64	661.809	813.266	15.93	193	2018-08-17T07:46:19.056091086Z	45.6	kafka-001	51.53
15.93	46.0	44.34	1005.29	823.357	15.93	194	2018-08-17T07:46:26.067181518Z	46.64	kafka-001	51.53
15.93	45.44	44.85	660.53	815.261	15.93	194	2018-08-17T07:46:33.076183561Z	44.34	kafka-001	51.54
15.93	45.1	46.39	1018.021	831.652	15.93	195	2018-08-17T07:46:40.087919786Z	44.85	kafka-001	51.54
15.93	45.32	46.97	675.107	828.582	15.93	196	2018-08-17T07:46:47.096448058Z	46.39	kafka-001	51.55
15.93	45.8	46.99	674.464	826.674	15.93	197	2018-08-17T07:46:54.107893433Z	46.97	kafka-001	51.56
15.93	46.03	45.01	1019.282	835.36	15.93	198	2018-08-17T07:47:01.116919518Z	46.99	kafka-001	51.56
15.93	45.76	46.54	680.446	836.113	15.93	198	2018-08-17T07:47:08.127619542Z	45.01	kafka-001	51.57
15.93	46.12	47.79	1027.954	841.592	15.93	199	2018-08-17T07:47:15.140621563Z	46.54	kafka-001	51.57
15.93	46.61	47.56	680.634	828.275	15.93	200	2018-08-17T07:47:22.154874427Z	47.79	kafka-001	51.58
15.93	46.81	42.81	691.681	851.451	15.93	201	2018-08-17T07:47:29.168609367Z	47.56	kafka-001	51.58
15.93	46.12	49.21	1045.911	860.454	15.93	201	2018-08-17T07:47:36.180800879Z	42.81	kafka-001	51.59
15.93	46.49	49.81	693.095	867.281	15.93	202	2018-08-17T07:47:43.192495545Z	49.21	kafka-001	51.6
15.93	47.29	51.52	1060.495	872.832	15.93	203	2018-08-17T07:47:50.204857931Z	49.81	kafka-001	51.6
15.93	48.12	50.4	701.868	869.191	15.93	204	2018-08-17T07:47:57.219640371Z	51.52	kafka-001	51.61
15.93	48.55	50.03	719.574	874.869	15.93	204	2018-08-17T07:48:04.235345543Z	50.4	kafka-001	51.61
15.93	48.96	49.68	1048.399	877.828	15.93	205	2018-08-17T07:48:11.247628662Z	50.03	kafka-001	51.62
15.93	50.11	49.7	704.678	864.177	15.93	206	2018-08-17T07:48:18.257810767Z	49.68	kafka-001	51.63
15.93	50.19	54.61	1062.999	866.009	15.93	207	2018-08-17T07:48:25.269347327Z	49.7	kafka-001	51.63
15.93	50.99	49.14	702.838	879.408	15.93	207	2018-08-17T07:48:32.284593944Z	54.61	kafka-001	51.64
15.93	50.59	45.18	711.9	872.552	15.93	208	2018-08-17T07:48:39.293630734Z	49.14	kafka-001	51.64
15.93	49.72	49.14	1086.578	883.993	15.93	209	2018-08-17T07:48:46.306828493Z	45.18	kafka-001	51.65
15.93	49.57	49.99	721.174	887.417	15.93	210	2018-08-17T07:48:53.31809083Z	49.14	kafka-001	51.66
15.93	49.63	50.14	1089.926	890.596	15.93	210	2018-08-17T07:49:00.330208478Z	49.99	kafka-001	51.66
15.93	49.7	48.04	721.739	895.935	15.93	211	2018-08-17T07:49:07.339932111Z	50.14	kafka-001	51.67
15.93	48.6	50.48	720.143	895.397	15.93	212	2018-08-17T07:49:14.352135356Z	48.04	kafka-001	51.67
15.93	48.83	51.43	1096.619	905.016	15.93	213	2018-08-17T07:49:21.364732052Z	50.48	kafka-001	51.68
15.93	49.87	50.33	729.17	906.327	15.93	213	2018-08-17T07:49:28.3774679Z	51.43	kafka-001	51.69
15.93	50.07	52.54	1103.947	893.966	15.93	214	2018-08-17T07:49:35.389192072Z	50.33	kafka-001	51.69
15.93	50.49	49.53	737.813	907.363	15.93	215	2018-08-17T07:49:42.401601427Z	52.54	kafka-001	51.7
15.93	50.39	49.23	729.554	893.995	15.93	215	2018-08-17T07:49:49.415157811Z	49.53	kafka-001	51.7
15.93	50.59	49.43	1117.645	916.384	15.93	216	2018-08-17T07:49:56.42622648Z	49.23	kafka-001	51.71
15.93	50.41	31.94	743.724	919.437	15.93	217	2018-08-17T07:50:03.434993639Z	49.43	kafka-001	51.72
15.93	47.17	50.89	1120.319	926.226	15.93	217	2018-08-17T07:50:10.444429016Z	31.94	kafka-001	51.72
15.93	47.26	51.04	748.358	916.519	15.93	218	2018-08-17T07:50:17.455738802Z	50.89	kafka-001	51.73
15.93	47.01	45.69	745.852	921.027	15.93	219	2018-08-17T07:50:24.467021198Z	51.04	kafka-001	51.74
15.93	46.37	49.06	1133.841	933.107	15.93	220	2018-08-17T07:50:31.477537957Z	45.69	kafka-001	51.74
15.93	46.34	52.75	749.52	917.372	15.93	220	2018-08-17T07:50:38.489449643Z	49.06	kafka-001	51.75
15.93	46.89	54.28	1146.028	938.688	15.93	221	2018-08-17T07:50:45.500902043Z	52.75	kafka-001	51.76
15.93	50.62	50.25	758.256	939.001	15.93	222	2018-08-17T07:50:52.513131346Z	54.28	kafka-001	51.76
15.93	50.51	53.18	753.182	927.533	15.93	222	2018-08-17T07:50:59.527527052Z	50.25	kafka-001	51.77
15.93	50.87	50.09	1155.81	951.284	15.93	223	2018-08-17T07:51:06.539409386Z	53.18	kafka-001	51.77
15.93	51.6	54.68	759.935	950.149	15.93	224	2018-08-17T07:51:13.550676931Z	50.09	kafka-001	51.78
15.93	52.54	50.34	1165.812	955.036	15.93	224	2018-08-17T07:51:20.561789493Z	54.68	kafka-001	51.79
15.93	52.14	53.23	770.852	947.995	15.93	225	2018-08-17T07:51:27.573842511Z	50.34	kafka-001	51.8
15.93	51.96	51.0	760.996	948.866	15.93	226	2018-08-17T07:51:34.585015465Z	53.23	kafka-001	51.8
15.93	52.09	53.3	1169.399	951.109	15.93	226	2018-08-17T07:51:41.595557929Z	51.0	kafka-001	51.81
15.93	52.11	54.64	777.029	960.531	15.93	227	2018-08-17T07:51:48.607895751Z	53.3	kafka-001	51.81
15.93	52.86	55.42	1174.519	960.446	15.93	228	2018-08-17T07:51:55.619505047Z	54.64	kafka-001	51.82
15.93	52.99	53.49	780.116	956.691	15.93	228	2018-08-17T07:52:02.631757336Z	55.42	kafka-001	51.83
15.93	53.51	52.54	784.274	959.307	15.93	229	2018-08-17T07:52:09.643922067Z	53.49	kafka-001	51.84
15.93	53.4	52.15	1182.63	977.132	15.93	230	2018-08-17T07:52:16.655256657Z	52.54	kafka-001	51.84
15.93	53.59	54.26	789.014	975.173	15.93	230	2018-08-17T07:52:23.667488109Z	52.15	kafka-001	51.85
15.93	53.75	52.25	1192.58	978.807	15.93	231	2018-08-17T07:52:30.682452446Z	54.26	kafka-001	51.86
15.93	53.35	55.4	790.895	980.632	15.93	232	2018-08-17T07:52:37.694508351Z	52.25	kafka-001	51.86
15.93	53.35	55.38	799.672	986.005	15.93	232	2018-08-17T07:52:44.709343869Z	55.4	kafka-001	51.87
15.93	53.66	52.16	1208.256	987.98	15.93	233	2018-08-17T07:52:51.719674619Z	55.38	kafka-001	51.88
15.93	53.6	56.41	798.351	975.047	15.93	234	2018-08-17T07:52:58.731352977Z	52.16	kafka-001	51.88
15.93	54.31	58.94	1221.764	1002.338	15.93	234	2018-08-17T07:53:05.742867012Z	56.41	kafka-001	51.89
15.93	55.09	54.49	806.198	997.591	15.93	235	2018-08-17T07:53:12.753875796Z	58.94	kafka-001	51.9
15.93	55.46	55.32	804.406	998.089	15.93	236	2018-08-17T07:53:19.765075799Z	54.49	kafka-001	51.9
15.93	55.45	53.73	1223.895	1000.717	15.93	236	2018-08-17T07:53:26.778623704Z	55.32	kafka-001	51.91
15.93	55.17	54.6	812.166	990.32	15.93	237	2018-08-17T07:53:33.790905624Z	53.73	kafka-001	51.92
15.93	55.58	56.06	1235.448	1000.068	15.93	238	2018-08-17T07:53:40.804921991Z	54.6	kafka-001	51.93
15.93	55.52	56.49	807.724	999.871	15.93	238	2018-08-17T07:53:47.816501114Z	56.06	kafka-001	51.93
15.93	55.11	55.92	816.886	1002.972	15.93	239	2018-08-17T07:53:54.83037961Z	56.49	kafka-001	51.94
15.93	55.35	53.33	1240.468	1002.81	15.93	240	2018-08-17T07:54:01.842190884Z	55.92	kafka-001	51.95
15.93	55.02	55.79	827.407	1009.236	15.93	240	2018-08-17T07:54:08.854527631Z	53.33	kafka-001	51.95
15.93	55.36	58.04	1236.111	1018.148	15.93	241	2018-08-17T07:54:15.866862363Z	55.79	kafka-001	51.96
15.93	55.94	53.75	824.826	1025.359	15.93	242	2018-08-17T07:54:22.878837867Z	58.04	kafka-001	51.97
15.93	55.55	55.63	831.331	1025.819	15.93	242	2018-08-17T07:54:29.899958397Z	53.75	kafka-001	51.97
15.93	55.41	57.5	1255.75	1025.242	15.93	243	2018-08-17T07:54:36.910991947Z	55.63	kafka-001	51.98
15.93	55.67	58.2	836.494	1021.681	15.93	243	2018-08-17T07:54:43.922484029Z	57.5	kafka-001	51.99
15.93	56.48	57.64	1260.192	1020.046	15.93	244	2018-08-17T07:54:50.934015853Z	58.2	kafka-001	52.0
15.93	56.79	56.52	834.713	1021.973	15.93	245	2018-08-17T07:54:57.944596435Z	57.64	kafka-001	52.0
15.93	56.54	47.02	831.21	1029.229	15.93	245	2018-08-17T07:55:04.954571725Z	56.52	kafka-001	52.01
15.93	55.42	56.69	1267.649	1037.03	15.93	246	2018-08-17T07:55:11.96578926Z	47.02	kafka-001	52.02
15.93	55.59	59.74	837.103	1030.833	15.93	247	2018-08-17T07:55:18.975950103Z	56.69	kafka-001	52.02
15.93	55.97	59.05	1269.044	1031.666	15.93	247	2018-08-17T07:55:25.987700352Z	59.74	kafka-001	52.03
15.93	56.11	57.56	836.132	1030.029	15.93	248	2018-08-17T07:55:32.998926655Z	59.05	kafka-001	52.04
15.93	56.1	58.89	847.392	1044.684	15.93	248	2018-08-17T07:55:40.009691967Z	57.56	kafka-001	52.04
15.93	56.49	56.67	1281.367	1045.065	15.93	249	2018-08-17T07:55:47.023314034Z	58.89	kafka-001	52.05
15.93	58.1	60.22	852.451	1052.481	15.93	250	2018-08-17T07:55:54.035532603Z	56.67	kafka-001	52.06
15.93	58.69	58.74	1291.397	1054.842	15.93	250	2018-08-17T07:56:01.046868726Z	60.22	kafka-001	52.07
15.93	58.52	57.14	855.764	1055.167	15.93	251	2018-08-17T07:56:08.057943292Z	58.74	kafka-001	52.07
15.93	58.2	54.97	1297.465	1050.547	15.93	251	2018-08-17T07:56:15.070154489Z	57.14	kafka-001	52.08
15.93	57.77	58.21	861.976	1055.497	15.93	252	2018-08-17T07:56:22.087106945Z	54.97	kafka-001	52.09
15.93	57.66	53.92	853.178	1056.578	15.93	253	2018-08-17T07:56:29.100148137Z	58.21	kafka-001	52.1
15.93	57.2	59.77	1306.581	1073.48	15.93	253	2018-08-17T07:56:36.111518717Z	53.92	kafka-001	52.1
15.93	57.12	60.13	865.923	1060.142	15.93	254	2018-08-17T07:56:43.121541748Z	59.77	kafka-001	52.11
15.93	57.36	59.93	1312.392	1075.371	15.93	255	2018-08-17T07:56:50.132369352Z	60.13	kafka-001	52.12
15.93	57.82	60.67	862.656	1067.241	15.93	255	2018-08-17T07:56:57.145789722Z	59.93	kafka-001	52.13
