memory_rss%	host_moving_avg_cpu	container_cpu%	net_send	net_receive	memory_active_anon%	sensor_count	timestamp	host_cpu	name	memory%
15.93	22.78	25.09	337.534	414.161	15.93	96	2018-08-17T09:08:03.271288354Z	23.34	kafka-001	55.9
15.93	23.24	25.33	515.254	424.71	15.93	97	2018-08-17T09:08:10.282240066Z	25.09	kafka-001	55.9
15.93	23.68	22.23	351.53	422.691	15.93	99	2018-08-17T09:08:17.295358797Z	25.33	kafka-001	55.9
15.93	23.83	25.55	355.282	426.507	15.93	100	2018-08-17T09:08:24.306706899Z	22.23	kafka-001	55.91
15.93	24.09	22.22	530.44	437.096	15.93	101	2018-08-17T09:08:31.318955196Z	25.55	kafka-001	55.91
15.93	23.96	26.53	361.143	437.055	15.93	103	2018-08-17T09:08:38.330295755Z	22.22	kafka-001	55.91
15.93	24.49	33.24	546.95	439.75	15.93	104	2018-08-17T09:08:45.341358975Z	26.53	kafka-001	55.91
15.93	25.85	26.2	375.932	453.335	15.93	105	2018-08-17T09:08:52.351461057Z	33.24	kafka-001	55.92
15.93	25.99	26.2	379.132	459.061	15.93	107	2018-08-17T09:08:59.36950146Z	26.2	kafka-001	55.92
15.93	26.66	26.4	567.462	464.99	15.93	108	2018-08-17T09:09:06.381356871Z	26.2	kafka-001	55.92
15.93	26.8	23.78	384.418	461.232	15.93	109	2018-08-17T09:09:13.392550509Z	26.4	kafka-001	55.93
15.93	27.06	27.73	580.164	468.075	15.93	111	2018-08-17T09:09:20.403859468Z	23.78	kafka-001	55.93
15.93	27.26	26.87	397.39	469.129	15.93	112	2018-08-17T09:09:27.416005126Z	27.73	kafka-001	55.93
15.93	26.2	25.9	397.267	476.419	15.93	113	2018-08-17T09:09:34.428345223Z	26.87	kafka-001	55.94
15.93	26.15	27.4	600.859	485.89	15.93	114	2018-08-17T09:09:41.444086714Z	25.9	kafka-001	55.94
15.93	26.35	34.4	399.811	493.523	15.93	115	2018-08-17T09:09:48.455012105Z	27.4	kafka-001	55.94
15.93	27.68	29.95	611.702	503.008	15.93	117	2018-08-17T09:09:55.466641212Z	34.4	kafka-001	55.95
15.93	28.71	29.76	413.672	507.215	15.93	118	2018-08-17T09:10:02.477713786Z	29.95	kafka-001	55.95
15.93	29.05	30.46	417.168	508.703	15.93	119	2018-08-17T09:10:09.488696788Z	29.76	kafka-001	55.95
15.93	29.64	29.85	632.207	522.91	15.93	120	2018-08-17T09:10:16.500507291Z	30.46	kafka-001	55.96
15.93	30.3	29.17	420.496	523.437	15.93	121	2018-08-17T09:10:23.513253447Z	29.85	kafka-001	55.96
15.93	30.6	31.89	637.514	532.694	15.93	122	2018-08-17T09:10:30.524151939Z	29.17	kafka-001	55.97
15.93	30.18	29.57	434.13	537.229	15.93	124	2018-08-17T09:10:37.535653908Z	31.89	kafka-001	55.97
15.93	30.12	30.49	436.772	542.831	15.93	125	2018-08-17T09:10:44.548022585Z	29.57	kafka-001	55.97
15.93	30.24	31.1	658.06	547.988	15.93	126	2018-08-17T09:10:51.559406103Z	30.49	kafka-001	55.97
15.93	30.34	33.03	442.051	540.293	15.93	127	2018-08-17T09:10:58.571855297Z	31.1	kafka-001	55.98
15.93	30.87	30.35	667.984	556.531	15.93	128	2018-08-17T09:11:05.582994251Z	33.03	kafka-001	55.98
15.93	31.07	32.09	451.07	561.93	15.93	129	2018-08-17T09:11:12.595543674Z	30.35	kafka-001	55.99
15.93	31.1	32.02	454.853	563.155	15.93	130	2018-08-17T09:11:19.607322337Z	32.09	kafka-001	55.99
15.93	31.51	33.6	686.263	569.145	15.93	131	2018-08-17T09:11:26.619191799Z	32.02	kafka-001	55.99
15.93	32.03	32.35	460.74	562.448	15.93	132	2018-08-17T09:11:33.629821956Z	33.6	kafka-001	56.0
15.93	32.24	34.54	696.076	576.53	15.93	133	2018-08-17T09:11:40.642550187Z	32.35	kafka-001	56.0
15.93	32.49	32.95	471.379	576.687	15.93	134	2018-08-17T09:11:47.654773399Z	34.54	kafka-001	56.0
15.93	32.92	33.89	469.116	571.908	15.93	135	2018-08-17T09:11:54.669128256Z	32.95	kafka-001	56.01
15.93	33.22	31.66	720.088	590.761	15.93	136	2018-08-17T09:12:01.680670156Z	33.89	kafka-001	56.01
15.93	33.16	35.34	474.33	589.041	15.93	137	2018-08-17T09:12:08.690882271Z	31.66	kafka-001	56.02
15.93	33.45	33.57	728.581	590.194	15.93	138	2018-08-17T09:12:15.701431608Z	35.34	kafka-001	56.02
15.93	33.66	35.27	487.62	602.289	15.93	139	2018-08-17T09:12:22.712412376Z	33.57	kafka-001	56.03
15.93	33.78	30.56	492.687	604.851	15.93	140	2018-08-17T09:12:29.724493078Z	35.27	kafka-001	56.03
15.93	33.38	33.91	745.952	611.832	15.93	142	2018-08-17T09:12:36.737099747Z	30.56	kafka-001	56.03
15.93	33.38	34.84	498.814	606.627	15.93	142	2018-08-17T09:12:43.75034745Z	33.91	kafka-001	56.04
15.93	33.91	36.61	759.548	615.915	15.93	144	2018-08-17T09:12:50.763262185Z	34.84	kafka-001	56.04
15.93	34.13	29.87	500.882	601.632	15.93	145	2018-08-17T09:12:57.772872498Z	36.61	kafka-001	56.05
15.93	33.51	35.82	501.668	605.259	15.93	145	2018-08-17T09:13:04.783417623Z	29.87	kafka-001	56.05
15.93	33.6	31.48	775.688	629.264	15.93	146	2018-08-17T09:13:11.79411774Z	35.82	kafka-001	56.05
15.93	33.75	36.58	503.078	623.391	15.93	147	2018-08-17T09:13:18.804706174Z	31.48	kafka-001	56.06
15.93	34.2	37.15	778.86	628.698	15.93	148	2018-08-17T09:13:25.817345277Z	36.58	kafka-001	56.06
15.93	34.58	35.66	513.778	631.175	15.93	149	2018-08-17T09:13:32.827919997Z	37.15	kafka-001	56.07
15.93	34.43	34.38	523.181	630.895	15.93	150	2018-08-17T09:13:39.837462874Z	35.66	kafka-001	56.07
15.93	35.18	35.27	803.505	646.422	15.93	151	2018-08-17T09:13:46.848660975Z	34.38	kafka-001	56.08
15.93	35.09	38.16	533.253	645.495	15.93	152	2018-08-17T09:13:53.860125407Z	35.27	kafka-001	56.08
15.93	36.2	37.83	804.638	644.541	15.93	153	2018-08-17T09:14:00.871512978Z	38.16	kafka-001	56.08
15.93	36.41	37.58	540.251	656.67	15.93	154	2018-08-17T09:14:07.881096232Z	37.83	kafka-001	56.09
15.93	36.48	38.63	527.254	657.973	15.93	155	2018-08-17T09:14:14.891484897Z	37.58	kafka-001	56.09
15.93	36.98	37.03	826.223	677.174	15.93	156	2018-08-17T09:14:21.903000706Z	38.63	kafka-001	56.1
15.93	37.42	38.89	547.015	665.989	15.93	157	2018-08-17T09:14:28.914516237Z	37.03	kafka-001	56.1
15.93	38.02	39.47	825.603	674.502	15.93	158	2018-08-17T09:14:35.928796325Z	38.89	kafka-001	56.11
15.93	38.24	37.65	552.266	680.899	15.93	159	2018-08-17T09:14:42.940473928Z	39.47	kafka-001	56.11
15.93	38.21	37.91	553.786	680.933	15.93	160	2018-08-17T09:14:49.951248299Z	37.65	kafka-001	56.12
15.93	38.26	38.31	841.724	684.578	15.93	160	2018-08-17T09:14:56.961967871Z	37.91	kafka-001	56.12
15.93	38.21	33.83	563.115	696.009	15.93	161	2018-08-17T09:15:03.972213654Z	38.31	kafka-001	56.13
15.93	37.68	40.09	845.184	685.129	15.93	162	2018-08-17T09:15:10.982488766Z	33.83	kafka-001	56.13
15.93	37.88	41.13	567.064	692.522	15.93	163	2018-08-17T09:15:17.993706743Z	40.09	kafka-001	56.14
15.93	38.15	39.88	564.812	688.978	15.93	164	2018-08-17T09:15:25.006339696Z	41.13	kafka-001	56.14
15.93	38.52	38.23	852.976	694.493	15.93	165	2018-08-17T09:15:32.017030823Z	39.88	kafka-001	56.14
15.93	38.58	39.72	575.352	704.091	15.93	166	2018-08-17T09:15:39.028319949Z	38.23	kafka-001	56.15
15.93	38.81	39.93	878.28	712.71	15.93	167	2018-08-17T09:15:46.039851469Z	39.72	kafka-001	56.16
15.93	39.83	39.14	580.836	711.345	15.93	168	2018-08-17T09:15:53.051141057Z	39.93	kafka-001	56.16
15.93	39.67	43.48	887.3	718.718	15.93	168	2018-08-17T09:16:00.061060197Z	39.14	kafka-001	56.16
15.93	40.06	35.6	584.994	723.005	15.93	169	2018-08-17T09:16:07.073453957Z	43.48	kafka-001	56.17
15.93	39.35	39.94	596.447	731.191	15.93	170	2018-08-17T09:16:14.083310308Z	35.6	kafka-001	56.17
15.93	39.64	37.38	880.638	729.284	15.93	171	2018-08-17T09:16:21.094509276Z	39.94	kafka-001	56.18
15.93	39.25	46.39	590.07	729.181	15.93	172	2018-08-17T09:16:28.104729002Z	37.38	kafka-001	56.19
15.93	40.32	39.93	899.018	739.0	15.93	173	2018-08-17T09:16:35.125186605Z	46.39	kafka-001	56.19
15.93	40.45	42.34	601.896	744.465	15.93	174	2018-08-17T09:16:42.135764468Z	39.93	kafka-001	56.2
15.93	40.26	43.06	601.381	742.957	15.93	174	2018-08-17T09:16:49.149604575Z	42.34	kafka-001	56.2
15.93	41.51	49.45	916.84	757.014	15.93	175	2018-08-17T09:16:56.161503106Z	43.06	kafka-001	56.21
15.93	43.09	37.05	607.143	757.621	15.93	176	2018-08-17T09:17:03.172854586Z	49.45	kafka-001	56.21
15.93	43.04	43.51	920.512	760.134	15.93	177	2018-08-17T09:17:10.185049346Z	37.05	kafka-001	56.22
15.93	42.56	43.38	609.612	766.459	15.93	178	2018-08-17T09:17:17.195991161Z	43.51	kafka-001	56.22
15.93	43.13	44.01	620.85	768.02	15.93	179	2018-08-17T09:17:24.208747168Z	43.38	kafka-001	56.23
15.93	43.41	40.29	939.286	772.015	15.93	179	2018-08-17T09:17:31.220661953Z	44.01	kafka-001	56.23
15.93	42.95	44.85	622.854	767.757	15.93	180	2018-08-17T09:17:38.233334506Z	40.29	kafka-001	56.24
15.93	42.18	41.41	936.183	777.828	15.93	181	2018-08-17T09:17:45.250191287Z	44.85	kafka-001	56.24
15.93	42.91	43.59	623.458	769.399	15.93	182	2018-08-17T09:17:52.265443894Z	41.41	kafka-001	56.25
15.93	42.92	44.11	628.238	780.277	15.93	183	2018-08-17T09:17:59.277530375Z	43.59	kafka-001	56.25
15.93	43.04	45.08	950.183	782.88	15.93	183	2018-08-17T09:18:06.288992791Z	44.11	kafka-001	56.26
15.93	43.22	42.35	635.388	784.435	15.93	184	2018-08-17T09:18:13.302123853Z	45.08	kafka-001	56.26
15.93	43.57	44.63	959.234	786.382	15.93	185	2018-08-17T09:18:20.314018754Z	42.35	kafka-001	56.27
15.93	43.53	41.68	641.494	793.563	15.93	186	2018-08-17T09:18:27.327136254Z	44.63	kafka-001	56.27
15.93	43.57	46.04	640.585	792.971	15.93	187	2018-08-17T09:18:34.33872222Z	41.68	kafka-001	56.28
15.93	43.98	43.27	971.168	801.956	15.93	188	2018-08-17T09:18:41.349562461Z	46.04	kafka-001	56.28
15.93	43.84	46.87	651.182	808.227	15.93	188	2018-08-17T09:18:48.361058043Z	43.27	kafka-001	56.29
15.93	44.14	45.22	980.612	810.896	15.93	189	2018-08-17T09:18:55.379851012Z	46.87	kafka-001	56.29
15.93	44.62	46.81	652.768	809.066	15.93	190	2018-08-17T09:19:02.392450479Z	45.22	kafka-001	56.3
15.93	44.98	41.68	650.728	811.765	15.93	191	2018-08-17T09:19:09.403138513Z	46.81	kafka-001	56.31
15.93	44.98	45.0	995.744	819.617	15.93	191	2018-08-17T09:19:16.414236567Z	41.68	kafka-001	56.31
15.93	44.81	41.8	661.669	821.235	15.93	192	2018-08-17T09:19:23.425510174Z	45.0	kafka-001	56.32
15.93	44.56	53.62	996.612	816.608	15.93	193	2018-08-17T09:19:30.437192603Z	41.8	kafka-001	56.32
15.93	45.69	47.37	668.02	823.361	15.93	194	2018-08-17T09:19:37.449670017Z	53.62	kafka-001	56.33
15.93	46.05	47.62	668.807	831.337	15.93	195	2018-08-17T09:19:44.459944801Z	47.37	kafka-001	56.33
15.93	46.18	46.84	1017.103	833.268	15.93	195	2018-08-17T09:19:51.471368624Z	47.62	kafka-001	56.34
15.93	47.04	49.45	673.178	834.993	15.93	196	2018-08-17T09:19:58.483162604Z	46.84	kafka-001	56.35
15.93	47.78	32.68	1025.511	846.505	15.93	197	2018-08-17T09:20:05.492286599Z	49.45	kafka-001	56.35
15.93	46.26	48.97	681.286	847.068	15.93	198	2018-08-17T09:20:12.50260953Z	32.68	kafka-001	56.36
15.93	45.49	46.76	679.304	839.735	15.93	199	2018-08-17T09:20:19.515483272Z	48.97	kafka-001	56.36
15.93	45.39	47.56	1027.402	847.632	15.93	199	2018-08-17T09:20:26.527023797Z	46.76	kafka-001	56.37
15.93	45.38	48.42	683.758	841.758	15.93	200	2018-08-17T09:20:33.537849515Z	47.56	kafka-001	56.37
15.93	45.64	48.77	1045.3	857.361	15.93	201	2018-08-17T09:20:40.549226891Z	48.42	kafka-001	56.38
15.93	45.53	45.47	692.902	854.415	15.93	202	2018-08-17T09:20:47.564281035Z	48.77	kafka-001	56.39
15.93	47.66	46.45	699.797	850.961	15.93	202	2018-08-17T09:20:54.576840201Z	45.47	kafka-001	56.39
15.93	47.24	44.75	1058.495	865.7	15.93	203	2018-08-17T09:21:01.588828949Z	46.45	kafka-001	56.4
15.93	46.9	49.71	710.255	863.645	15.93	204	2018-08-17T09:21:08.600174046Z	44.75	kafka-001	56.4
15.93	47.26	48.13	1065.135	880.6	15.93	205	2018-08-17T09:21:15.614824756Z	49.71	kafka-001	56.41
15.93	47.21	49.01	696.294	861.489	15.93	205	2018-08-17T09:21:22.626850532Z	48.13	kafka-001	56.42
15.93	47.25	45.63	712.49	884.305	15.93	206	2018-08-17T09:21:29.639210784Z	49.01	kafka-001	56.42
15.93	47.28	49.13	1079.334	891.606	15.93	207	2018-08-17T09:21:36.652577329Z	45.63	kafka-001	56.43
15.93	47.73	49.41	713.506	891.733	15.93	208	2018-08-17T09:21:43.664036587Z	49.13	kafka-001	56.43
15.93	48.5	51.67	1080.459	895.054	15.93	208	2018-08-17T09:21:50.675655783Z	49.41	kafka-001	56.44
15.93	48.83	46.95	726.331	897.379	15.93	209	2018-08-17T09:21:57.686836233Z	51.67	kafka-001	56.45
15.93	48.63	49.61	724.806	902.867	15.93	210	2018-08-17T09:22:04.698540713Z	46.95	kafka-001	56.45
15.93	48.73	45.22	1094.747	899.376	15.93	210	2018-08-17T09:22:11.709524503Z	49.61	kafka-001	56.46
15.93	48.67	54.66	727.493	901.591	15.93	211	2018-08-17T09:22:18.7205413Z	45.22	kafka-001	56.47
15.93	49.59	48.52	1106.336	904.08	15.93	212	2018-08-17T09:22:25.730645729Z	54.66	kafka-001	56.47
15.93	49.44	50.78	727.338	903.545	15.93	213	2018-08-17T09:22:32.742937159Z	48.52	kafka-001	56.48
15.93	49.29	49.73	740.296	915.481	15.93	213	2018-08-17T09:22:39.756727759Z	50.78	kafka-001	56.49
15.93	49.75	50.27	1101.913	912.004	15.93	214	2018-08-17T09:22:46.768051209Z	49.73	kafka-001	56.49
15.93	49.86	49.7	734.921	915.169	15.93	215	2018-08-17T09:22:53.780903344Z	50.27	kafka-001	56.5
15.93	50.61	61.5	1118.908	920.336	15.93	215	2018-08-17T09:23:00.792837009Z	49.7	kafka-001	56.5
15.93	51.75	51.01	732.351	919.856	15.93	216	2018-08-17T09:23:07.805307551Z	61.5	kafka-001	56.51
15.93	52.17	52.04	746.397	927.6	15.93	217	2018-08-17T09:23:14.817107677Z	51.01	kafka-001	56.52
15.93	52.38	52.66	1127.04	923.652	15.93	218	2018-08-17T09:23:21.832105666Z	52.04	kafka-001	56.52
15.93	52.86	53.52	750.287	931.011	15.93	218	2018-08-17T09:23:28.848414797Z	52.66	kafka-001	56.53
15.93	53.41	52.64	1130.835	930.13	15.93	219	2018-08-17T09:23:35.859116555Z	53.52	kafka-001	56.54
15.93	53.9	51.46	750.514	926.219	15.93	220	2018-08-17T09:23:42.87151484Z	52.64	kafka-001	56.54
15.93	52.22	50.76	762.059	938.61	15.93	220	2018-08-17T09:23:49.88242756Z	51.46	kafka-001	56.55
15.93	52.18	52.73	1146.764	939.339	15.93	221	2018-08-17T09:23:56.89419947Z	50.76	kafka-001	56.55
15.93	52.3	52.92	764.41	945.219	15.93	222	2018-08-17T09:24:03.905833437Z	52.73	kafka-001	56.56
15.93	52.34	53.94	1147.434	939.221	15.93	222	2018-08-17T09:24:10.916312506Z	52.92	kafka-001	56.57
15.93	52.41	52.19	768.411	949.864	15.93	223	2018-08-17T09:24:17.93024139Z	53.94	kafka-001	56.57
15.93	52.33	59.75	766.197	953.641	15.93	224	2018-08-17T09:24:24.945275221Z	52.19	kafka-001	56.58
15.93	53.72	51.04	1172.991	961.266	15.93	225	2018-08-17T09:24:31.959832246Z	59.75	kafka-001	56.59
15.93	53.76	53.54	774.037	955.547	15.93	225	2018-08-17T09:24:38.971929298Z	51.04	kafka-001	56.59
15.93	53.9	53.51	1177.481	961.027	15.93	226	2018-08-17T09:24:45.984799695Z	53.54	kafka-001	56.6
15.93	54.0	54.31	768.936	959.391	15.93	227	2018-08-17T09:24:52.996432378Z	53.51	kafka-001	56.61
15.93	54.06	55.06	774.364	957.074	15.93	227	2018-08-17T09:25:00.00798384Z	54.31	kafka-001	56.61
15.93	54.54	54.35	1171.029	965.669	15.93	228	2018-08-17T09:25:07.019641308Z	55.06	kafka-001	56.62
15.93	53.64	51.18	783.041	971.289	15.93	229	2018-08-17T09:25:14.031884094Z	54.35	kafka-001	56.63
15.93	53.66	54.28	1184.582	965.706	15.93	229	2018-08-17T09:25:21.043925318Z	51.18	kafka-001	56.63
15.93	53.78	52.48	791.26	969.003	15.93	230	2018-08-17T09:25:28.05533323Z	54.28	kafka-001	56.64
15.93	53.61	52.39	1198.458	972.33	15.93	231	2018-08-17T09:25:35.068029736Z	52.48	kafka-001	56.65
15.93	53.29	54.95	790.273	965.503	15.93	231	2018-08-17T09:25:42.079233353Z	52.39	kafka-001	56.65
15.93	53.27	53.41	788.415	964.468	15.93	232	2018-08-17T09:25:49.091448171Z	54.95	kafka-001	56.66
15.93	53.12	54.83	1194.68	975.751	15.93	233	2018-08-17T09:25:56.101769879Z	53.41	kafka-001	56.67
15.93	53.72	51.58	794.747	971.759	15.93	233	2018-08-17T09:26:03.110750018Z	54.83	kafka-001	56.68
15.93	53.27	56.67	1200.051	983.169	15.93	234	2018-08-17T09:26:10.122274316Z	51.58	kafka-001	56.68
15.93	53.97	54.99	803.315	983.324	15.93	235	2018-08-17T09:26:17.132209116Z	56.67	kafka-001	56.69
15.93	54.4	55.0	797.094	989.563	15.93	235	2018-08-17T09:26:24.146347343Z	54.99	kafka-001	56.7
15.93	54.41	54.16	1213.204	990.694	15.93	236	2018-08-17T09:26:31.156903274Z	55.0	kafka-001	56.7
15.93	54.54	55.76	806.534	982.885	15.93	236	2018-08-17T09:26:38.169309613Z	54.16	kafka-001	56.71
15.93	54.69	56.92	1234.121	1006.89	15.93	237	2018-08-17T09:26:45.179141958Z	55.76	kafka-001	56.72
15.93	55.58	56.44	809.149	1008.571	15.93	238	2018-08-17T09:26:52.19144992Z	56.92	kafka-001	56.72
15.93	55.55	56.31	824.189	1017.533	15.93	238	2018-08-17T09:26:59.20211458Z	56.44	kafka-001	56.73
15.93	55.77	56.54	1243.928	1022.756	15.93	239	2018-08-17T09:27:06.214214841Z	56.31	kafka-001	56.74
15.93	56.02	57.59	818.939	1014.627	15.93	240	2018-08-17T09:27:13.225010237Z	56.54	kafka-001	56.74
15.93	56.59	57.98	1253.136	1026.438	15.93	240	2018-08-17T09:27:20.236639846Z	57.59	kafka-001	56.75
15.93	56.96	57.22	826.782	1018.739	15.93	241	2018-08-17T09:27:27.248451251Z	57.98	kafka-001	56.76
15.93	57.01	56.91	828.718	1029.715	15.93	242	2018-08-17T09:27:34.258664396Z	57.22	kafka-001	56.77
15.93	57.09	56.03	1254.767	1027.334	15.93	242	2018-08-17T09:27:41.270832678Z	56.91	kafka-001	56.77
15.93	57.05	56.13	836.011	1032.035	15.93	243	2018-08-17T09:27:48.282604474Z	56.03	kafka-001	56.78
15.93	56.98	57.68	1265.177	1030.73	15.93	244	2018-08-17T09:27:55.29303311Z	56.13	kafka-001	56.79
15.93	56.99	57.8	831.806	1026.103	15.93	244	2018-08-17T09:28:02.303545263Z	57.68	kafka-001	56.79
15.93	56.96	58.05	847.122	1040.725	15.93	245	2018-08-17T09:28:09.315006868Z	57.8	kafka-001	56.8
15.93	57.1	48.2	1259.732	1046.176	15.93	245	2018-08-17T09:28:16.325200401Z	58.05	kafka-001	56.81
15.93	55.65	59.8	837.863	1029.621	15.93	246	2018-08-17T09:28:23.339147538Z	48.2	kafka-001	56.81
15.93	56.28	55.51	1272.973	1042.128	15.93	247	2018-08-17T09:28:30.350503528Z	59.8	kafka-001	56.82
15.93	56.17	55.65	824.674	1030.177	15.93	247	2018-08-17T09:28:37.370791167Z	55.51	kafka-001	56.83
15.93	55.84	59.15	849.28	1052.091	15.93	248	2018-08-17T09:28:44.382314288Z	55.65	kafka-001	56.84
15.93	56.06	59.36	1285.288	1047.629	15.93	248	2018-08-17T09:28:51.393751881Z	59.15	kafka-001	56.84
15.93	56.28	57.2	849.429	1048.248	15.93	249	2018-08-17T09:28:58.406602396Z	59.36	kafka-001	56.85
15.93	57.78	59.64	1288.448	1056.5	15.93	250	2018-08-17T09:29:05.422256202Z	57.2	kafka-001	56.86
15.93	57.75	60.07	854.737	1063.794	15.93	250	2018-08-17T09:29:12.435955061Z	59.64	kafka-001	56.87
15.93	58.51	56.93	861.153	1071.668	15.93	251	2018-08-17T09:29:19.447191096Z	60.07	kafka-001	56.87
15.93	58.72	58.86	1298.226	1073.723	15.93	252	2018-08-17T09:29:26.459941932Z	56.93	kafka-001	56.88
15.93	58.68	60.22	863.973	1075.396	15.93	252	2018-08-17T09:29:33.474264785Z	58.86	kafka-001	56.89
15.93	58.82	58.6	1312.234	1079.992	15.93	253	2018-08-17T09:29:40.483968588Z	60.22	kafka-001	56.9
15.93	59.05	57.81	866.425	1081.505	15.93	253	2018-08-17T09:29:47.494625322Z	58.6	kafka-001	56.9
15.93	58.75	60.31	867.516	1081.621	15.93	254	2018-08-17T09:29:54.504145751Z	57.81	kafka-001	56.91
15.93	58.79	58.25	1318.242	1090.24	15.93	255	2018-08-17T09:30:01.514896088Z	60.31	kafka-001	56.92
