memory_rss%	host_moving_avg_cpu	container_cpu%	net_send	net_receive	memory_active_anon%	sensor_count	timestamp	host_cpu	name	memory%
15.93	23.96	23.61	359.766	434.273	15.93	101	2018-08-17T12:15:07.085821296Z	24.66	kafka-001	65.52
15.93	24.04	25.61	362.892	436.449	15.93	102	2018-08-17T12:15:14.099229663Z	23.61	kafka-001	65.53
15.93	24.64	25.32	548.962	444.079	15.93	103	2018-08-17T12:15:21.111169499Z	25.61	kafka-001	65.53
15.93	24.72	26.65	369.698	448.3	15.93	105	2018-08-17T12:15:28.122959254Z	25.32	kafka-001	65.53
15.93	25.2	27.02	544.78	451.7	15.93	106	2018-08-17T12:15:35.139076999Z	26.65	kafka-001	65.54
15.93	25.48	26.19	374.418	455.037	15.93	107	2018-08-17T12:15:42.149725091Z	27.02	kafka-001	65.54
15.93	25.73	26.72	380.064	468.093	15.93	109	2018-08-17T12:15:49.160088463Z	26.19	kafka-001	65.54
15.93	26.25	26.76	585.065	483.22	15.93	110	2018-08-17T12:15:56.171870786Z	26.72	kafka-001	65.55
15.93	26.44	28.48	396.773	485.839	15.93	111	2018-08-17T12:16:03.183900955Z	26.76	kafka-001	65.55
15.93	26.97	27.8	599.762	493.902	15.93	112	2018-08-17T12:16:10.195430467Z	28.48	kafka-001	65.55
15.93	27.16	28.45	404.658	491.985	15.93	113	2018-08-17T12:16:17.210506181Z	27.8	kafka-001	65.56
15.93	27.4	29.5	405.632	497.213	15.93	115	2018-08-17T12:16:24.222770162Z	28.45	kafka-001	65.56
15.93	27.95	26.6	611.141	505.918	15.93	116	2018-08-17T12:16:31.233600238Z	29.5	kafka-001	65.56
15.93	27.93	29.64	410.802	502.569	15.93	117	2018-08-17T12:16:38.245774311Z	26.6	kafka-001	65.57
15.93	28.41	28.96	618.684	508.302	15.93	118	2018-08-17T12:16:45.257928568Z	29.64	kafka-001	65.57
15.93	28.49	29.71	410.723	510.643	15.93	119	2018-08-17T12:16:52.270479425Z	28.96	kafka-001	65.57
15.93	28.81	28.61	421.14	512.395	15.93	120	2018-08-17T12:16:59.281746655Z	29.71	kafka-001	65.58
15.93	28.84	31.13	633.28	522.98	15.93	122	2018-08-17T12:17:06.292249173Z	28.61	kafka-001	65.58
15.93	29.11	28.38	428.846	526.679	15.93	123	2018-08-17T12:17:13.302862338Z	31.13	kafka-001	65.58
15.93	29.4	31.52	651.562	533.38	15.93	124	2018-08-17T12:17:20.314844691Z	28.38	kafka-001	65.59
15.93	29.72	31.33	439.353	539.307	15.93	125	2018-08-17T12:17:27.327835399Z	31.52	kafka-001	65.59
15.93	30.11	30.36	436.867	526.477	15.93	126	2018-08-17T12:17:34.340757676Z	31.33	kafka-001	65.59
15.93	30.22	31.91	663.633	543.548	15.93	127	2018-08-17T12:17:41.35122815Z	30.36	kafka-001	65.6
15.93	30.77	32.19	449.98	550.775	15.93	128	2018-08-17T12:17:48.362325871Z	31.91	kafka-001	65.6
15.93	30.95	29.79	678.057	549.354	15.93	129	2018-08-17T12:17:55.374679502Z	32.19	kafka-001	65.6
15.93	31.18	31.4	458.84	553.283	15.93	130	2018-08-17T12:18:02.386294659Z	29.79	kafka-001	65.61
15.93	31.16	29.93	459.085	564.639	15.93	131	2018-08-17T12:18:09.402287698Z	31.4	kafka-001	65.61
15.93	30.93	33.31	696.907	567.106	15.93	133	2018-08-17T12:18:16.415255252Z	29.93	kafka-001	65.62
15.93	31.42	31.69	472.454	573.219	15.93	134	2018-08-17T12:18:23.426575396Z	33.31	kafka-001	65.62
15.93	31.38	34.04	708.849	576.076	15.93	135	2018-08-17T12:18:30.437227791Z	31.69	kafka-001	65.62
15.93	31.69	30.7	478.268	580.687	15.93	136	2018-08-17T12:18:37.447910452Z	34.04	kafka-001	65.63
15.93	31.84	34.26	483.147	588.841	15.93	137	2018-08-17T12:18:44.458564784Z	30.7	kafka-001	65.63
15.93	32.32	33.66	723.914	591.46	15.93	138	2018-08-17T12:18:51.470406761Z	34.26	kafka-001	65.64
15.93	32.94	35.73	478.259	586.509	15.93	139	2018-08-17T12:18:58.48131045Z	33.66	kafka-001	65.64
15.93	33.35	33.47	729.458	599.902	15.93	140	2018-08-17T12:19:05.494725596Z	35.73	kafka-001	65.65
15.93	33.64	33.75	488.966	598.001	15.93	141	2018-08-17T12:19:12.506328568Z	33.47	kafka-001	65.65
15.93	33.59	30.27	494.844	602.376	15.93	142	2018-08-17T12:19:19.517281655Z	33.75	kafka-001	65.65
15.93	33.52	36.03	749.348	603.121	15.93	143	2018-08-17T12:19:26.529991408Z	30.27	kafka-001	65.66
15.93	33.82	36.52	500.591	611.357	15.93	144	2018-08-17T12:19:33.54151521Z	36.03	kafka-001	65.66
15.93	34.29	36.39	755.925	613.188	15.93	145	2018-08-17T12:19:40.554449675Z	36.52	kafka-001	65.66
15.93	34.4	30.27	501.974	599.298	15.93	146	2018-08-17T12:19:47.565384112Z	36.39	kafka-001	65.67
15.93	33.87	35.55	511.182	613.948	15.93	147	2018-08-17T12:19:54.575864906Z	30.27	kafka-001	65.67
15.93	34.17	32.01	768.504	614.1	15.93	148	2018-08-17T12:20:01.586341414Z	35.55	kafka-001	65.68
15.93	34.46	35.41	515.008	631.777	15.93	149	2018-08-17T12:20:08.596782831Z	32.01	kafka-001	65.68
15.93	34.36	34.1	778.51	627.424	15.93	150	2018-08-17T12:20:15.604695637Z	35.41	kafka-001	65.69
15.93	33.95	35.76	521.733	633.129	15.93	151	2018-08-17T12:20:22.615649623Z	34.1	kafka-001	65.69
15.93	33.85	32.99	525.265	645.375	15.93	152	2018-08-17T12:20:29.626837461Z	35.76	kafka-001	65.7
15.93	34.3	36.53	794.013	652.75	15.93	153	2018-08-17T12:20:36.637432241Z	32.99	kafka-001	65.7
15.93	34.47	40.07	532.938	649.213	15.93	154	2018-08-17T12:20:43.646295347Z	36.53	kafka-001	65.7
15.93	35.81	39.05	809.699	664.284	15.93	155	2018-08-17T12:20:50.660400455Z	40.07	kafka-001	65.71
15.93	36.42	37.49	543.678	660.201	15.93	156	2018-08-17T12:20:57.673368258Z	39.05	kafka-001	65.71
15.93	36.98	33.9	540.88	661.399	15.93	157	2018-08-17T12:21:04.68775854Z	37.49	kafka-001	65.72
15.93	36.67	38.52	811.723	654.174	15.93	158	2018-08-17T12:21:11.699143368Z	33.9	kafka-001	65.72
15.93	37.59	39.56	548.476	671.894	15.93	159	2018-08-17T12:21:18.710980402Z	38.52	kafka-001	65.73
15.93	38.1	36.53	833.966	676.505	15.93	159	2018-08-17T12:21:25.721800369Z	39.56	kafka-001	65.73
15.93	37.51	38.8	554.228	672.281	15.93	160	2018-08-17T12:21:32.733718574Z	36.53	kafka-001	65.74
15.93	37.47	39.4	555.288	676.439	15.93	161	2018-08-17T12:21:39.749206245Z	38.8	kafka-001	65.74
15.93	37.78	38.83	842.714	691.916	15.93	162	2018-08-17T12:21:46.760286256Z	39.4	kafka-001	65.75
15.93	38.61	39.83	557.168	686.149	15.93	163	2018-08-17T12:21:53.771371544Z	38.83	kafka-001	65.75
15.93	38.82	40.71	852.716	697.826	15.93	164	2018-08-17T12:22:00.782663654Z	39.83	kafka-001	65.76
15.93	39.02	40.13	572.566	701.049	15.93	165	2018-08-17T12:22:07.794382337Z	40.71	kafka-001	65.76
15.93	39.62	39.91	566.979	700.447	15.93	166	2018-08-17T12:22:14.804829347Z	40.13	kafka-001	65.77
15.93	39.8	39.97	862.698	700.304	15.93	167	2018-08-17T12:22:21.816520182Z	39.91	kafka-001	65.77
15.93	39.9	40.09	578.161	706.733	15.93	168	2018-08-17T12:22:28.828205725Z	39.97	kafka-001	65.77
15.93	40.11	41.81	875.678	715.48	15.93	169	2018-08-17T12:22:35.839041994Z	40.09	kafka-001	65.78
15.93	40.44	38.09	587.9	717.547	15.93	170	2018-08-17T12:22:42.850149871Z	41.81	kafka-001	65.78
15.93	40.0	40.5	587.236	722.759	15.93	170	2018-08-17T12:22:49.859845898Z	38.09	kafka-001	65.79
15.93	40.06	41.59	889.176	716.184	15.93	171	2018-08-17T12:22:56.870194746Z	40.5	kafka-001	65.79
15.93	40.34	41.88	591.253	715.237	15.93	172	2018-08-17T12:23:03.88081135Z	41.59	kafka-001	65.8
15.93	40.66	42.27	888.609	722.626	15.93	173	2018-08-17T12:23:10.891158574Z	41.88	kafka-001	65.8
15.93	41.02	42.81	596.248	738.831	15.93	174	2018-08-17T12:23:17.900688955Z	42.27	kafka-001	65.81
15.93	41.19	43.09	601.395	736.091	15.93	175	2018-08-17T12:23:24.911581829Z	42.81	kafka-001	65.81
15.93	42.02	43.16	912.668	749.852	15.93	176	2018-08-17T12:23:31.920593083Z	43.09	kafka-001	65.82
15.93	42.47	43.26	605.854	745.477	15.93	176	2018-08-17T12:23:38.932088201Z	43.16	kafka-001	65.82
15.93	42.74	43.4	925.115	750.466	15.93	177	2018-08-17T12:23:45.942341845Z	43.26	kafka-001	65.83
15.93	43.0	40.02	616.032	750.831	15.93	178	2018-08-17T12:23:52.95509483Z	43.4	kafka-001	65.84
15.93	42.62	39.21	616.052	753.609	15.93	179	2018-08-17T12:23:59.964741336Z	40.02	kafka-001	65.84
15.93	42.02	39.32	924.633	750.754	15.93	180	2018-08-17T12:24:06.977873298Z	39.21	kafka-001	65.85
15.93	41.39	42.65	611.333	763.511	15.93	181	2018-08-17T12:24:13.988846551Z	39.32	kafka-001	65.85
15.93	41.31	33.64	936.786	765.99	15.93	181	2018-08-17T12:24:21.001453966Z	42.65	kafka-001	65.85
15.93	39.71	43.6	625.976	775.991	15.93	182	2018-08-17T12:24:28.011404694Z	33.64	kafka-001	65.86
15.93	39.74	40.98	633.678	781.042	15.93	183	2018-08-17T12:24:35.023758368Z	43.6	kafka-001	65.87
15.93	39.9	43.1	958.547	781.605	15.93	184	2018-08-17T12:24:42.034621086Z	40.98	kafka-001	65.87
15.93	40.55	44.49	631.766	778.139	15.93	185	2018-08-17T12:24:49.046801609Z	43.1	kafka-001	65.88
15.93	41.41	31.91	968.788	797.056	15.93	186	2018-08-17T12:24:56.059008731Z	44.49	kafka-001	65.88
15.93	39.62	33.79	645.009	798.437	15.93	186	2018-08-17T12:25:03.070111009Z	31.91	kafka-001	65.89
15.93	39.64	45.07	975.872	801.648	15.93	187	2018-08-17T12:25:10.082196561Z	33.79	kafka-001	65.89
15.93	39.89	45.84	645.572	789.263	15.93	188	2018-08-17T12:25:17.094460309Z	45.07	kafka-001	65.9
15.93	40.7	44.73	632.336	780.413	15.93	189	2018-08-17T12:25:24.105345107Z	45.84	kafka-001	65.91
15.93	40.97	44.4	984.753	803.544	15.93	189	2018-08-17T12:25:31.115771085Z	44.73	kafka-001	65.91
15.93	40.96	46.66	655.321	802.889	15.93	190	2018-08-17T12:25:38.126198805Z	44.4	kafka-001	65.92
15.93	43.41	45.23	994.765	811.688	15.93	191	2018-08-17T12:25:45.13851318Z	46.66	kafka-001	65.92
15.93	45.32	28.53	660.874	819.603	15.93	192	2018-08-17T12:25:52.14887594Z	45.23	kafka-001	65.93
15.93	42.56	45.99	657.292	811.241	15.93	193	2018-08-17T12:25:59.162878153Z	28.53	kafka-001	65.93
15.93	42.59	46.04	1007.42	819.152	15.93	193	2018-08-17T12:26:06.174375982Z	45.99	kafka-001	65.94
15.93	42.81	46.14	663.428	813.451	15.93	194	2018-08-17T12:26:13.185432168Z	46.04	kafka-001	65.94
15.93	43.1	46.83	1003.777	819.092	15.93	195	2018-08-17T12:26:20.201504362Z	46.14	kafka-001	65.95
15.93	43.13	44.2	674.304	829.009	15.93	196	2018-08-17T12:26:27.213662624Z	46.83	kafka-001	65.95
15.93	42.95	47.56	672.48	823.035	15.93	196	2018-08-17T12:26:34.225003345Z	44.2	kafka-001	65.96
15.93	46.13	47.53	1022.18	831.995	15.93	197	2018-08-17T12:26:41.237089684Z	47.56	kafka-001	65.97
15.93	46.38	47.63	677.845	822.991	15.93	198	2018-08-17T12:26:48.259323368Z	47.53	kafka-001	65.97
15.93	46.65	45.35	1024.816	844.005	15.93	199	2018-08-17T12:26:55.275761846Z	47.63	kafka-001	65.98
15.93	46.52	44.76	681.859	831.029	15.93	199	2018-08-17T12:27:02.286854527Z	45.35	kafka-001	65.98
15.93	46.17	45.48	686.726	841.606	15.93	200	2018-08-17T12:27:09.2990605Z	44.76	kafka-001	65.99
15.93	46.38	48.67	1053.746	864.946	15.93	201	2018-08-17T12:27:16.311486911Z	45.48	kafka-001	66.0
15.93	46.57	46.27	698.726	856.888	15.93	202	2018-08-17T12:27:23.323550837Z	48.67	kafka-001	66.0
15.93	46.36	51.3	1051.407	858.088	15.93	202	2018-08-17T12:27:30.336119472Z	46.27	kafka-001	66.01
15.93	46.97	49.58	697.823	861.705	15.93	203	2018-08-17T12:27:37.348853189Z	51.3	kafka-001	66.01
15.93	47.68	45.95	702.099	858.823	15.93	204	2018-08-17T12:27:44.359972667Z	49.58	kafka-001	66.02
15.93	47.87	44.04	1059.4	847.452	15.93	205	2018-08-17T12:27:51.372536065Z	45.95	kafka-001	66.03
15.93	47.63	49.73	709.638	866.671	15.93	206	2018-08-17T12:27:58.384035242Z	44.04	kafka-001	66.03
15.93	47.81	47.94	1075.645	877.79	15.93	206	2018-08-17T12:28:05.395440759Z	49.73	kafka-001	66.04
15.93	48.09	49.35	712.369	868.449	15.93	207	2018-08-17T12:28:12.408688666Z	47.94	kafka-001	66.04
15.93	47.76	47.4	717.473	880.301	15.93	208	2018-08-17T12:28:19.421612646Z	49.35	kafka-001	66.05
15.93	47.4	48.94	1077.727	890.79	15.93	208	2018-08-17T12:28:26.432413487Z	47.4	kafka-001	66.06
15.93	47.9	52.0	719.583	889.479	15.93	209	2018-08-17T12:28:33.44330501Z	48.94	kafka-001	66.06
15.93	49.23	51.31	1091.875	895.73	15.93	210	2018-08-17T12:28:40.457145524Z	52.0	kafka-001	66.07
15.93	49.49	44.93	724.816	898.217	15.93	211	2018-08-17T12:28:47.467945582Z	51.31	kafka-001	66.07
15.93	48.99	51.08	723.456	894.391	15.93	211	2018-08-17T12:28:54.479380142Z	44.93	kafka-001	66.08
15.93	49.28	46.31	1103.744	899.346	15.93	212	2018-08-17T12:29:01.491796321Z	51.08	kafka-001	66.09
15.93	49.09	50.04	731.248	901.113	15.93	213	2018-08-17T12:29:08.501538866Z	46.31	kafka-001	66.09
15.93	49.28	51.77	1108.977	906.252	15.93	213	2018-08-17T12:29:15.512050708Z	50.04	kafka-001	66.1
15.93	49.24	50.5	728.104	893.993	15.93	214	2018-08-17T12:29:22.527086999Z	51.77	kafka-001	66.1
15.93	49.1	50.43	734.794	906.341	15.93	215	2018-08-17T12:29:29.537656224Z	50.5	kafka-001	66.11
15.93	50.02	52.19	1122.478	924.786	15.93	216	2018-08-17T12:29:36.55185186Z	50.43	kafka-001	66.12
15.93	50.21	52.66	742.367	923.939	15.93	216	2018-08-17T12:29:43.563914046Z	52.19	kafka-001	66.12
15.93	51.26	53.55	1131.253	928.368	15.93	217	2018-08-17T12:29:50.577050927Z	52.66	kafka-001	66.13
15.93	51.85	51.04	745.834	926.484	15.93	218	2018-08-17T12:29:57.592182057Z	53.55	kafka-001	66.14
15.93	51.73	53.13	753.034	934.648	15.93	218	2018-08-17T12:30:04.606310461Z	51.04	kafka-001	66.14
15.93	52.17	49.17	1142.873	940.15	15.93	219	2018-08-17T12:30:11.618235001Z	53.13	kafka-001	66.15
15.93	51.96	53.39	752.068	928.791	15.93	220	2018-08-17T12:30:18.628437384Z	49.17	kafka-001	66.16
15.93	52.16	50.45	1148.505	952.442	15.93	221	2018-08-17T12:30:25.642226012Z	53.39	kafka-001	66.16
15.93	51.79	51.96	762.064	942.261	15.93	221	2018-08-17T12:30:32.655229737Z	50.45	kafka-001	66.17
15.93	51.52	49.53	760.52	949.603	15.93	222	2018-08-17T12:30:39.669120023Z	51.96	kafka-001	66.17
15.93	51.27	52.33	1154.97	958.76	15.93	223	2018-08-17T12:30:46.681137965Z	49.53	kafka-001	66.18
15.93	51.14	54.56	755.742	944.751	15.93	223	2018-08-17T12:30:53.695390864Z	52.33	kafka-001	66.19
15.93	52.04	53.41	1167.022	959.478	15.93	224	2018-08-17T12:31:00.70629489Z	54.56	kafka-001	66.19
15.93	52.04	51.29	779.656	962.029	15.93	225	2018-08-17T12:31:07.717505098Z	53.41	kafka-001	66.2
15.93	52.18	53.3	778.121	963.89	15.93	225	2018-08-17T12:31:14.732076469Z	51.29	kafka-001	66.21
15.93	52.4	54.01	1168.135	962.509	15.93	226	2018-08-17T12:31:21.745433464Z	53.3	kafka-001	66.21
15.93	53.15	54.71	779.965	963.78	15.93	227	2018-08-17T12:31:28.756539764Z	54.01	kafka-001	66.22
15.93	53.55	51.98	1177.807	966.127	15.93	227	2018-08-17T12:31:35.768159726Z	54.71	kafka-001	66.23
15.93	53.12	52.89	784.524	968.188	15.93	228	2018-08-17T12:31:42.779194031Z	51.98	kafka-001	66.23
15.93	53.03	50.1	779.464	969.642	15.93	229	2018-08-17T12:31:49.790863933Z	52.89	kafka-001	66.24
15.93	52.83	52.73	1202.263	982.176	15.93	229	2018-08-17T12:31:56.803693595Z	50.1	kafka-001	66.25
15.93	52.74	51.08	788.398	977.259	15.93	230	2018-08-17T12:32:03.815348572Z	52.73	kafka-001	66.25
15.93	52.25	54.91	1190.668	981.13	15.93	231	2018-08-17T12:32:10.827756947Z	51.08	kafka-001	66.26
15.93	52.28	53.3	792.047	981.391	15.93	231	2018-08-17T12:32:17.841350764Z	54.91	kafka-001	66.27
15.93	52.5	54.35	791.373	976.593	15.93	232	2018-08-17T12:32:24.852307689Z	53.3	kafka-001	66.27
15.93	52.74	54.1	1207.476	998.31	15.93	233	2018-08-17T12:32:31.865563073Z	54.35	kafka-001	66.28
15.93	53.41	54.81	797.823	987.736	15.93	233	2018-08-17T12:32:38.878944988Z	54.1	kafka-001	66.29
15.93	53.76	48.25	1216.287	989.437	15.93	234	2018-08-17T12:32:45.889770655Z	54.81	kafka-001	66.29
15.93	53.29	55.24	809.515	992.987	15.93	235	2018-08-17T12:32:52.90390387Z	48.25	kafka-001	66.3
15.93	53.34	53.76	807.837	993.119	15.93	235	2018-08-17T12:32:59.91777275Z	55.24	kafka-001	66.31
15.93	53.42	55.33	1216.936	981.262	15.93	236	2018-08-17T12:33:06.930165902Z	53.76	kafka-001	66.31
15.93	53.58	56.92	814.724	992.249	15.93	237	2018-08-17T12:33:13.941290291Z	55.33	kafka-001	66.32
15.93	54.05	56.45	1205.719	985.843	15.93	237	2018-08-17T12:33:20.954262173Z	56.92	kafka-001	66.33
15.93	54.32	54.57	817.077	996.807	15.93	238	2018-08-17T12:33:27.966344234Z	56.45	kafka-001	66.34
15.93	55.38	55.92	815.06	985.041	15.93	239	2018-08-17T12:33:34.978884869Z	54.57	kafka-001	66.34
15.93	55.49	53.97	1231.787	990.674	15.93	239	2018-08-17T12:33:41.992330894Z	55.92	kafka-001	66.35
15.93	55.53	56.18	816.108	999.105	15.93	240	2018-08-17T12:33:49.00490726Z	53.97	kafka-001	66.36
15.93	55.67	55.41	1239.732	1003.222	15.93	240	2018-08-17T12:33:56.015013144Z	56.18	kafka-001	66.36
15.93	55.42	56.03	823.561	1005.134	15.93	241	2018-08-17T12:34:03.026991395Z	55.41	kafka-001	66.37
15.93	55.35	57.31	1250.796	1020.009	15.93	242	2018-08-17T12:34:10.039915083Z	56.03	kafka-001	66.38
15.93	55.8	57.24	820.756	1003.901	15.93	242	2018-08-17T12:34:17.051778509Z	57.31	kafka-001	66.39
15.93	56.02	57.3	822.294	1011.517	15.93	243	2018-08-17T12:34:24.062945124Z	57.24	kafka-001	66.39
15.93	56.58	58.51	1254.395	1015.544	15.93	244	2018-08-17T12:34:31.075832696Z	57.3	kafka-001	66.4
15.93	56.97	59.07	833.704	1027.265	15.93	244	2018-08-17T12:34:38.086438438Z	58.51	kafka-001	66.41
15.93	57.58	56.61	1259.179	1020.644	15.93	245	2018-08-17T12:34:45.098156922Z	59.07	kafka-001	66.41
15.93	57.67	56.26	832.423	1030.907	15.93	245	2018-08-17T12:34:52.109657618Z	56.61	kafka-001	66.42
15.93	57.5	55.73	836.542	1021.601	15.93	246	2018-08-17T12:34:59.120760907Z	56.26	kafka-001	66.43
15.93	57.25	51.85	1276.277	1040.736	15.93	247	2018-08-17T12:35:06.129611037Z	55.73	kafka-001	66.44
15.93	56.34	53.41	843.055	1038.079	15.93	247	2018-08-17T12:35:13.142191373Z	51.85	kafka-001	66.44
15.93	55.49	59.08	1269.988	1035.134	15.93	248	2018-08-17T12:35:20.151897837Z	53.41	kafka-001	66.45
15.93	55.49	64.28	845.157	1040.733	15.93	249	2018-08-17T12:35:27.162857872Z	59.08	kafka-001	66.46
15.93	56.77	60.69	855.259	1051.175	15.93	249	2018-08-17T12:35:34.176499586Z	64.28	kafka-001	66.47
15.93	57.51	57.04	1287.912	1059.736	15.93	250	2018-08-17T12:35:41.188051545Z	60.69	kafka-001	66.47
15.93	57.72	60.27	852.18	1052.117	15.93	250	2018-08-17T12:35:48.200769605Z	57.04	kafka-001	66.48
15.93	59.13	55.57	1292.919	1050.698	15.93	251	2018-08-17T12:35:55.216113324Z	60.27	kafka-001	66.49
15.93	59.49	58.31	856.629	1050.179	15.93	252	2018-08-17T12:36:02.229909121Z	55.57	kafka-001	66.5
15.93	59.36	59.59	862.367	1064.561	15.93	252	2018-08-17T12:36:09.244543034Z	58.31	kafka-001	66.5
15.93	58.58	60.51	1296.055	1070.04	15.93	253	2018-08-17T12:36:16.256619356Z	59.59	kafka-001	66.51
15.93	58.55	61.62	863.5	1071.861	15.93	253	2018-08-17T12:36:23.269040993Z	60.51	kafka-001	66.52
15.93	59.31	60.2	1311.039	1072.99	15.93	254	2018-08-17T12:36:30.279597532Z	61.62	kafka-001	66.52
15.93	59.3	60.71	872.697	1077.797	15.93	255	2018-08-17T12:36:37.290560252Z	60.2	kafka-001	66.53
15.93	60.16	59.83	866.832	1074.175	15.93	255	2018-08-17T12:36:44.304452817Z	60.71	kafka-001	66.54
