memory_rss%	host_moving_avg_cpu	container_cpu%	net_send	net_receive	memory_active_anon%	sensor_count	timestamp	host_cpu	name	memory%
38.12	3.92	1.29	11.186	145.064	38.12	118	2018-08-17T10:43:28.097018074Z	7.66	cassandra-001	76.16
38.12	2.35	7.02	19.537	247.799	38.12	119	2018-08-17T10:43:35.103036237Z	1.29	cassandra-001	76.16
38.12	3.33	1.12	16.435	195.847	38.12	120	2018-08-17T10:43:42.111584074Z	7.02	cassandra-001	76.16
38.12	3.25	1.15	14.814	152.385	38.12	121	2018-08-17T10:43:49.119890162Z	1.12	cassandra-001	76.16
38.12	3.24	1.77	25.774	301.162	38.12	122	2018-08-17T10:43:56.126135429Z	1.15	cassandra-001	76.16
38.12	3.33	1.03	14.286	151.538	38.12	123	2018-08-17T10:44:03.132921449Z	1.77	cassandra-001	76.16
38.12	2.23	12.54	26.076	310.312	38.12	124	2018-08-17T10:44:10.1404506Z	1.03	cassandra-001	76.16
38.12	4.1	0.95	15.987	156.807	38.12	126	2018-08-17T10:44:17.146271836Z	12.54	cassandra-001	76.17
38.12	3.09	1.06	17.954	154.439	38.12	127	2018-08-17T10:44:24.152875506Z	0.95	cassandra-001	76.16
38.12	3.08	1.06	34.878	318.465	38.12	128	2018-08-17T10:44:31.159104563Z	1.06	cassandra-001	76.16
38.12	3.07	1.13	16.448	163.408	38.12	129	2018-08-17T10:44:38.166197446Z	1.06	cassandra-001	76.16
38.12	2.96	16.13	28.896	322.335	38.12	130	2018-08-17T10:44:45.172320877Z	1.13	cassandra-001	76.16
38.12	5.48	1.14	19.351	161.722	38.12	131	2018-08-17T10:44:52.18062458Z	16.13	cassandra-001	76.16
38.12	3.58	1.12	19.074	166.122	38.12	132	2018-08-17T10:44:59.188764815Z	1.14	cassandra-001	76.16
38.12	3.61	1.16	39.414	336.076	38.12	133	2018-08-17T10:45:06.198621487Z	1.12	cassandra-001	76.17
38.12	3.62	1.07	17.344	169.633	38.12	134	2018-08-17T10:45:13.205484456Z	1.16	cassandra-001	76.17
38.12	3.62	13.84	31.373	333.323	38.12	135	2018-08-17T10:45:20.21406585Z	1.07	cassandra-001	76.17
38.12	5.74	1.12	17.95	170.057	38.12	136	2018-08-17T10:45:27.22392437Z	13.84	cassandra-001	76.17
38.12	3.24	1.22	12.934	168.778	38.12	137	2018-08-17T10:45:34.234317245Z	1.12	cassandra-001	76.17
38.12	3.25	1.06	34.064	344.318	38.12	139	2018-08-17T10:45:41.242226635Z	1.22	cassandra-001	76.17
38.12	3.24	1.22	18.067	177.524	38.12	140	2018-08-17T10:45:48.252582563Z	1.06	cassandra-001	76.17
38.12	3.25	18.03	31.792	352.093	38.12	141	2018-08-17T10:45:55.25954971Z	1.22	cassandra-001	76.18
38.12	6.08	1.41	14.12	171.279	38.12	142	2018-08-17T10:46:02.267816614Z	18.03	cassandra-001	76.17
38.12	4.01	1.19	17.908	177.954	38.12	143	2018-08-17T10:46:09.2738127Z	1.41	cassandra-001	76.17
38.12	4.02	1.98	34.231	353.657	38.12	144	2018-08-17T10:46:16.281306964Z	1.19	cassandra-001	76.18
38.12	4.15	1.13	18.488	180.941	38.12	145	2018-08-17T10:46:23.288571648Z	1.98	cassandra-001	76.18
38.12	4.16	14.06	33.768	364.215	38.12	146	2018-08-17T10:46:30.295807026Z	1.13	cassandra-001	76.18
38.12	6.3	1.13	18.474	182.822	38.12	147	2018-08-17T10:46:37.30528386Z	14.06	cassandra-001	76.18
38.12	3.48	1.13	18.962	181.489	38.12	148	2018-08-17T10:46:44.31290191Z	1.13	cassandra-001	76.18
38.12	3.44	1.17	32.511	355.71	38.12	149	2018-08-17T10:46:51.320354268Z	1.13	cassandra-001	76.18
38.12	3.43	1.18	19.146	186.69	38.12	150	2018-08-17T10:46:58.326719464Z	1.17	cassandra-001	76.18
38.12	3.3	17.39	40.43	376.876	38.12	151	2018-08-17T10:47:05.339568843Z	1.18	cassandra-001	76.18
38.12	6.01	1.05	15.832	189.878	38.12	152	2018-08-17T10:47:12.347009475Z	17.39	cassandra-001	76.19
38.12	3.84	1.3	21.309	190.74	38.12	153	2018-08-17T10:47:19.354319228Z	1.05	cassandra-001	76.19
38.12	3.87	1.19	40.19	383.345	38.12	153	2018-08-17T10:47:26.364611115Z	1.3	cassandra-001	76.19
38.12	3.88	1.18	19.078	191.969	38.12	154	2018-08-17T10:47:33.372002579Z	1.19	cassandra-001	76.19
38.12	3.88	31.9	41.878	387.636	38.12	155	2018-08-17T10:47:40.379078432Z	1.18	cassandra-001	76.19
38.12	9.0	1.03	22.073	195.499	38.12	156	2018-08-17T10:47:47.38634083Z	31.9	cassandra-001	76.19
38.12	6.27	1.06	20.846	192.501	38.12	157	2018-08-17T10:47:54.398056699Z	1.03	cassandra-001	76.19
38.12	6.28	1.08	36.688	392.543	38.12	158	2018-08-17T10:48:01.407357058Z	1.06	cassandra-001	76.19
38.12	6.24	1.16	15.552	198.513	38.12	159	2018-08-17T10:48:08.414393432Z	1.08	cassandra-001	76.19
38.12	6.23	19.44	38.904	398.604	38.12	160	2018-08-17T10:48:15.420838428Z	1.16	cassandra-001	76.19
38.12	9.28	1.17	23.497	201.398	38.12	161	2018-08-17T10:48:22.430783114Z	19.44	cassandra-001	76.2
38.12	4.16	1.15	21.372	202.278	38.12	162	2018-08-17T10:48:29.439546122Z	1.17	cassandra-001	76.19
38.12	4.18	1.06	45.872	406.662	38.12	163	2018-08-17T10:48:36.446922552Z	1.15	cassandra-001	76.2
38.12	4.18	1.1	20.632	207.385	38.12	164	2018-08-17T10:48:43.458823114Z	1.06	cassandra-001	76.2
38.12	4.18	15.51	43.045	414.708	38.12	164	2018-08-17T10:48:50.468904295Z	1.1	cassandra-001	76.2
38.12	6.57	1.05	18.11	203.987	38.12	165	2018-08-17T10:48:57.475789837Z	15.51	cassandra-001	76.2
38.12	3.51	0.99	20.618	206.458	38.12	166	2018-08-17T10:49:04.48291775Z	1.05	cassandra-001	76.2
38.12	3.48	0.98	44.35	417.922	38.12	167	2018-08-17T10:49:11.490198648Z	0.99	cassandra-001	76.2
38.12	3.45	1.26	23.481	213.446	38.12	168	2018-08-17T10:49:18.500713645Z	0.98	cassandra-001	76.2
38.12	3.48	15.67	35.452	419.516	38.12	169	2018-08-17T10:49:25.512609656Z	1.26	cassandra-001	76.2
38.12	5.91	1.07	16.432	208.303	38.12	170	2018-08-17T10:49:32.519803704Z	15.67	cassandra-001	76.21
38.12	3.5	1.17	18.9	212.516	38.12	171	2018-08-17T10:49:39.529943121Z	1.07	cassandra-001	76.21
38.12	3.52	2.62	37.139	428.342	38.12	171	2018-08-17T10:49:46.540517106Z	1.17	cassandra-001	76.21
38.12	3.8	1.09	23.48	213.284	38.12	172	2018-08-17T10:49:53.547759824Z	2.62	cassandra-001	76.21
38.12	3.81	18.0	41.098	430.15	38.12	173	2018-08-17T10:50:00.561854473Z	1.09	cassandra-001	76.21
38.12	6.6	4.69	18.45	217.463	38.12	174	2018-08-17T10:50:07.570048172Z	18.0	cassandra-001	76.22
38.12	4.77	1.17	16.166	216.622	38.12	175	2018-08-17T10:50:14.582763599Z	4.69	cassandra-001	76.22
38.12	4.79	1.13	39.089	439.334	38.12	176	2018-08-17T10:50:21.590320321Z	1.17	cassandra-001	76.22
38.12	4.78	1.03	19.32	220.845	38.12	177	2018-08-17T10:50:28.596647553Z	1.13	cassandra-001	76.21
38.12	4.52	17.58	36.356	440.828	38.12	177	2018-08-17T10:50:35.603405777Z	1.03	cassandra-001	76.22
38.12	7.27	1.19	21.392	223.204	38.12	178	2018-08-17T10:50:42.611337138Z	17.58	cassandra-001	76.22
38.12	4.46	1.16	20.533	224.81	38.12	179	2018-08-17T10:50:49.619418314Z	1.19	cassandra-001	76.22
38.12	3.88	1.12	40.578	447.066	38.12	180	2018-08-17T10:50:56.626342248Z	1.16	cassandra-001	76.22
38.12	3.87	1.05	18.302	220.228	38.12	181	2018-08-17T10:51:03.632838367Z	1.12	cassandra-001	76.23
38.12	3.85	18.99	32.736	443.416	38.12	182	2018-08-17T10:51:10.641141165Z	1.05	cassandra-001	76.23
38.12	6.85	1.12	27.699	225.97	38.12	182	2018-08-17T10:51:17.647229926Z	18.99	cassandra-001	76.23
38.12	4.1	1.18	26.01	228.624	38.12	183	2018-08-17T10:51:24.656989801Z	1.12	cassandra-001	76.23
38.12	4.1	1.04	49.828	454.442	38.12	184	2018-08-17T10:51:31.66336257Z	1.18	cassandra-001	76.23
38.12	4.08	1.02	24.676	229.356	38.12	185	2018-08-17T10:51:38.669466026Z	1.04	cassandra-001	76.23
38.12	4.07	22.72	51.754	471.747	38.12	186	2018-08-17T10:51:45.675710071Z	1.02	cassandra-001	76.23
38.12	7.68	1.1	19.949	232.702	38.12	186	2018-08-17T10:51:52.682155105Z	22.72	cassandra-001	76.23
38.12	4.7	1.05	17.468	230.051	38.12	187	2018-08-17T10:51:59.689233182Z	1.1	cassandra-001	76.23
38.12	4.68	1.15	43.106	469.898	38.12	188	2018-08-17T10:52:06.699380627Z	1.05	cassandra-001	76.23
38.12	4.68	1.07	24.318	238.015	38.12	189	2018-08-17T10:52:13.706009955Z	1.15	cassandra-001	76.24
38.12	4.68	18.73	47.645	479.687	38.12	190	2018-08-17T10:52:20.715436799Z	1.07	cassandra-001	76.24
38.12	7.64	1.04	25.69	242.555	38.12	190	2018-08-17T10:52:27.721773087Z	18.73	cassandra-001	76.24
38.12	4.02	1.08	23.974	240.701	38.12	191	2018-08-17T10:52:34.729451932Z	1.04	cassandra-001	76.24
38.12	4.02	1.12	46.086	475.283	38.12	192	2018-08-17T10:52:41.735415091Z	1.08	cassandra-001	76.24
38.12	4.03	1.16	27.497	244.365	38.12	193	2018-08-17T10:52:48.744445656Z	1.12	cassandra-001	76.24
38.12	4.03	19.25	48.381	486.415	38.12	193	2018-08-17T10:52:55.752548794Z	1.16	cassandra-001	76.24
38.12	7.06	1.02	24.778	245.323	38.12	194	2018-08-17T10:53:02.759612286Z	19.25	cassandra-001	76.25
38.12	4.11	0.98	25.398	247.8	38.12	195	2018-08-17T10:53:09.766020233Z	1.02	cassandra-001	76.24
38.12	4.1	1.85	55.309	495.252	38.12	196	2018-08-17T10:53:16.773137005Z	0.98	cassandra-001	76.25
38.12	4.23	1.12	19.114	243.939	38.12	196	2018-08-17T10:53:23.77935265Z	1.85	cassandra-001	76.25
38.12	4.23	19.03	42.742	491.413	38.12	197	2018-08-17T10:53:30.786977365Z	1.12	cassandra-001	76.25
38.12	7.21	1.2	22.506	246.858	38.12	198	2018-08-17T10:53:37.79451523Z	19.03	cassandra-001	76.25
38.12	4.2	1.23	18.968	244.102	38.12	199	2018-08-17T10:53:44.801536486Z	1.2	cassandra-001	76.25
38.12	4.24	1.07	40.575	497.538	38.12	200	2018-08-17T10:53:51.809685287Z	1.23	cassandra-001	76.26
38.12	4.25	1.17	27.178	254.297	38.12	200	2018-08-17T10:53:58.816400929Z	1.07	cassandra-001	76.26
38.12	4.14	19.02	51.9	509.414	38.12	201	2018-08-17T10:54:05.822381105Z	1.17	cassandra-001	76.26
38.12	7.12	1.09	25.712	254.139	38.12	202	2018-08-17T10:54:12.828491167Z	19.02	cassandra-001	76.26
38.12	4.13	1.08	25.315	252.975	38.12	203	2018-08-17T10:54:19.835719707Z	1.09	cassandra-001	76.26
38.12	4.11	1.07	53.284	512.889	38.12	203	2018-08-17T10:54:26.84762582Z	1.08	cassandra-001	76.26
38.12	4.08	1.02	29.46	255.143	38.12	204	2018-08-17T10:54:33.856004493Z	1.07	cassandra-001	76.26
38.12	4.08	21.92	58.576	513.869	38.12	205	2018-08-17T10:54:40.86465816Z	1.02	cassandra-001	76.26
38.12	7.53	1.06	25.459	256.144	38.12	205	2018-08-17T10:54:47.871900017Z	21.92	cassandra-001	76.26
38.12	4.54	1.1	27.532	256.735	38.12	206	2018-08-17T10:54:54.879592269Z	1.06	cassandra-001	76.27
38.12	4.54	1.08	51.552	521.031	38.12	207	2018-08-17T10:55:01.890553972Z	1.1	cassandra-001	76.27
38.12	4.54	1.06	24.614	262.005	38.12	208	2018-08-17T10:55:08.896863297Z	1.08	cassandra-001	76.27
38.12	4.54	21.22	43.38	520.738	38.12	208	2018-08-17T10:55:15.904052011Z	1.06	cassandra-001	76.27
38.12	7.91	1.14	25.801	264.275	38.12	209	2018-08-17T10:55:22.912861373Z	21.22	cassandra-001	76.28
38.12	4.44	1.11	21.828	259.691	38.12	210	2018-08-17T10:55:29.919264476Z	1.14	cassandra-001	76.27
38.12	4.45	0.95	43.484	523.37	38.12	211	2018-08-17T10:55:36.92775358Z	1.11	cassandra-001	76.28
38.12	4.43	1.05	20.006	260.306	38.12	211	2018-08-17T10:55:43.938314414Z	0.95	cassandra-001	76.28
38.12	4.42	23.55	52.695	532.276	38.12	212	2018-08-17T10:55:50.947187873Z	1.05	cassandra-001	76.28
38.12	8.17	1.14	21.708	259.572	38.12	213	2018-08-17T10:55:57.953690939Z	23.55	cassandra-001	76.28
38.11	4.82	1.06	24.308	269.838	38.11	213	2018-08-17T10:56:04.961060811Z	1.14	cassandra-001	76.28
38.11	4.81	1.13	51.678	540.082	38.11	214	2018-08-17T10:56:11.96721534Z	1.06	cassandra-001	76.28
38.11	4.81	1.14	24.505	264.362	38.11	215	2018-08-17T10:56:18.973553407Z	1.13	cassandra-001	76.28
38.11	4.84	21.42	49.842	539.112	38.11	216	2018-08-17T10:56:25.984540521Z	1.14	cassandra-001	76.28
38.11	8.24	1.09	25.64	271.75	38.11	216	2018-08-17T10:56:32.991734631Z	21.42	cassandra-001	76.28
38.11	4.5	1.2	22.076	269.303	38.11	217	2018-08-17T10:56:39.997646978Z	1.09	cassandra-001	76.28
38.11	4.51	1.98	53.351	548.575	38.11	218	2018-08-17T10:56:47.003962584Z	1.2	cassandra-001	76.29
38.11	4.66	1.17	22.92	272.001	38.11	218	2018-08-17T10:56:54.011031896Z	1.98	cassandra-001	76.29
38.11	4.67	20.15	64.016	550.893	38.11	219	2018-08-17T10:57:01.022370294Z	1.17	cassandra-001	76.29
38.11	7.84	1.2	32.384	276.67	38.11	220	2018-08-17T10:57:08.032522691Z	20.15	cassandra-001	76.29
38.11	4.47	2.22	27.988	275.327	38.11	221	2018-08-17T10:57:15.041948624Z	1.2	cassandra-001	76.29
38.11	4.65	1.25	51.157	552.171	38.11	221	2018-08-17T10:57:22.049844047Z	2.22	cassandra-001	76.3
38.11	4.66	1.17	26.76	273.798	38.11	222	2018-08-17T10:57:29.057207081Z	1.25	cassandra-001	76.29
38.12	4.53	21.67	54.166	554.798	38.12	223	2018-08-17T10:57:36.065510826Z	1.17	cassandra-001	75.97
38.12	7.94	1.28	19.882	270.606	38.12	223	2018-08-17T10:57:43.075477746Z	21.67	cassandra-001	75.98
38.12	4.8	3.79	41.465	325.71	38.12	224	2018-08-17T10:57:50.085904857Z	1.28	cassandra-001	75.97
38.12	5.23	1.38	52.526	525.015	38.12	225	2018-08-17T10:57:57.09595863Z	3.79	cassandra-001	75.98
38.12	5.09	1.32	25.874	281.832	38.12	225	2018-08-17T10:58:04.104534852Z	1.38	cassandra-001	75.98
38.12	5.1	14.38	61.08	569.569	38.12	226	2018-08-17T10:58:11.110628942Z	1.32	cassandra-001	75.98
38.12	7.3	1.26	28.909	287.244	38.12	227	2018-08-17T10:58:18.116487469Z	14.38	cassandra-001	75.98
38.12	3.9	12.76	59.265	515.311	38.12	227	2018-08-17T10:58:25.122280303Z	1.26	cassandra-001	75.98
38.12	5.82	1.34	41.679	349.96	38.12	228	2018-08-17T10:58:32.131718434Z	12.76	cassandra-001	75.98
38.12	5.41	1.24	33.806	293.628	38.12	229	2018-08-17T10:58:39.138783409Z	1.34	cassandra-001	75.98
38.12	5.38	2.57	56.484	581.217	38.12	229	2018-08-17T10:58:46.147287752Z	1.24	cassandra-001	75.98
38.12	5.59	1.02	29.449	288.937	38.12	230	2018-08-17T10:58:53.155922656Z	2.57	cassandra-001	75.99
38.12	3.37	18.51	54.599	575.505	38.12	231	2018-08-17T10:59:00.163805266Z	1.02	cassandra-001	75.99
38.12	6.24	1.52	31.623	304.52	38.12	231	2018-08-17T10:59:07.170322535Z	18.51	cassandra-001	75.99
38.12	4.37	1.18	31.046	293.702	38.12	232	2018-08-17T10:59:14.183810718Z	1.52	cassandra-001	75.99
38.12	4.34	1.22	57.827	589.867	38.12	233	2018-08-17T10:59:21.192126945Z	1.18	cassandra-001	75.99
38.12	4.34	1.21	27.798	291.728	38.12	233	2018-08-17T10:59:28.20118407Z	1.22	cassandra-001	75.99
38.12	4.11	20.65	58.064	585.066	38.12	234	2018-08-17T10:59:35.208729601Z	1.21	cassandra-001	76.0
38.12	7.38	1.23	28.484	297.964	38.12	235	2018-08-17T10:59:42.215661173Z	20.65	cassandra-001	76.0
38.12	4.5	1.15	31.519	294.017	38.12	235	2018-08-17T10:59:49.221757569Z	1.23	cassandra-001	76.0
38.12	4.44	1.24	56.505	594.399	38.12	236	2018-08-17T10:59:56.230955223Z	1.15	cassandra-001	76.0
38.12	4.45	1.1	27.942	295.686	38.12	237	2018-08-17T11:00:03.240767004Z	1.24	cassandra-001	76.0
38.12	4.43	23.4	61.586	596.084	38.12	237	2018-08-17T11:00:10.249030627Z	1.1	cassandra-001	76.01
38.12	8.13	1.24	24.971	295.508	38.12	238	2018-08-17T11:00:17.256240112Z	23.4	cassandra-001	76.01
38.12	4.89	1.15	30.964	301.732	38.12	239	2018-08-17T11:00:24.266136761Z	1.24	cassandra-001	76.01
38.12	4.88	1.17	57.466	600.489	38.12	239	2018-08-17T11:00:31.273315415Z	1.15	cassandra-001	76.01
38.12	4.88	1.33	28.416	301.85	38.12	240	2018-08-17T11:00:38.282530574Z	1.17	cassandra-001	76.01
38.12	4.9	24.27	49.03	599.935	38.12	240	2018-08-17T11:00:45.290547115Z	1.33	cassandra-001	76.01
38.12	8.76	1.15	26.501	298.189	38.12	241	2018-08-17T11:00:52.301722706Z	24.27	cassandra-001	76.02
38.12	5.05	1.48	25.036	303.239	38.12	242	2018-08-17T11:00:59.311268599Z	1.15	cassandra-001	76.02
38.11	5.09	1.29	67.258	611.574	38.11	242	2018-08-17T11:01:06.32052411Z	1.48	cassandra-001	76.01
38.11	5.12	1.18	37.536	310.843	38.11	243	2018-08-17T11:01:13.329467473Z	1.29	cassandra-001	76.02
38.11	5.12	28.9	54.069	601.018	38.11	244	2018-08-17T11:01:20.3374397Z	1.18	cassandra-001	76.02
38.11	9.71	1.3	26.236	304.726	38.11	244	2018-08-17T11:01:27.346681296Z	28.9	cassandra-001	76.02
38.11	5.88	1.15	26.896	299.384	38.11	245	2018-08-17T11:01:34.354589315Z	1.3	cassandra-001	76.02
38.11	5.88	1.25	68.826	612.265	38.11	246	2018-08-17T11:01:41.365263114Z	1.15	cassandra-001	76.02
38.11	5.85	1.34	30.921	309.59	38.11	246	2018-08-17T11:01:48.372469884Z	1.25	cassandra-001	76.02
38.11	5.85	23.48	69.406	620.513	38.11	247	2018-08-17T11:01:55.37991658Z	1.34	cassandra-001	76.03
38.11	9.57	1.18	32.122	310.821	38.11	247	2018-08-17T11:02:02.389306168Z	23.48	cassandra-001	76.03
38.11	4.95	1.15	34.102	314.712	38.11	248	2018-08-17T11:02:09.396485126Z	1.18	cassandra-001	76.03
38.11	4.93	2.08	63.675	624.793	38.11	249	2018-08-17T11:02:16.403229953Z	1.15	cassandra-001	76.03
38.11	5.08	1.09	31.646	315.375	38.11	249	2018-08-17T11:02:23.409478428Z	2.08	cassandra-001	76.03
38.11	5.05	22.81	57.22	620.817	38.11	250	2018-08-17T11:02:30.417328811Z	1.09	cassandra-001	76.03
38.11	8.63	1.18	32.332	317.359	38.11	250	2018-08-17T11:02:37.425264823Z	22.81	cassandra-001	76.03
38.11	4.92	1.34	31.672	313.965	38.11	251	2018-08-17T11:02:44.443317812Z	1.18	cassandra-001	76.04
38.11	4.94	1.08	66.273	635.51	38.11	252	2018-08-17T11:02:51.450799973Z	1.34	cassandra-001	76.04
38.11	4.93	1.35	31.262	314.734	38.11	252	2018-08-17T11:02:58.459659509Z	1.08	cassandra-001	76.04
38.11	4.81	36.77	62.59	642.54	38.11	253	2018-08-17T11:03:05.469708195Z	1.35	cassandra-001	76.05
38.11	10.76	1.33	27.988	315.897	38.11	253	2018-08-17T11:03:12.478145107Z	36.77	cassandra-001	76.04
