container_cpu%	net_send	sensor_count	memory_rss%	net_receive	host_cpu	host_moving_avg_cpu	name	memory_active_anon%	timestamp	memory%
13.36	264.704	53	15.96	211.966	12.73	11.26	kafka-001	15.96	2018-08-19T01:52:36.654120762Z	88.94
14.69	182.498	55	15.96	227.477	13.36	11.96	kafka-001	15.96	2018-08-19T01:52:43.665438844Z	88.94
16.19	282.131	57	15.96	239.134	14.69	12.86	kafka-001	15.96	2018-08-19T01:52:50.677007655Z	88.95
15.07	193.453	59	15.96	242.263	16.19	13.62	kafka-001	15.96	2018-08-19T01:52:57.688772917Z	88.95
13.85	201.878	61	15.96	253.577	15.07	13.97	kafka-001	15.96	2018-08-19T01:53:04.696957559Z	88.95
15.49	315.902	63	15.96	264.974	13.85	14.31	kafka-001	15.96	2018-08-19T01:53:11.70890371Z	88.95
16.7	212.712	65	15.96	266.084	15.49	14.77	kafka-001	15.96	2018-08-19T01:53:18.720417403Z	88.95
18.1	335.646	67	15.96	274.003	16.7	15.33	kafka-001	15.96	2018-08-19T01:53:25.733603293Z	88.95
16.99	224.476	68	15.96	281.935	18.1	15.9	kafka-001	15.96	2018-08-19T01:53:32.746414253Z	88.96
17.87	230.014	70	15.96	291.453	16.99	16.03	kafka-001	15.96	2018-08-19T01:53:39.758488164Z	88.96
16.77	355.489	72	15.96	304.532	17.87	16.5	kafka-001	15.96	2018-08-19T01:53:46.768022132Z	88.96
24.51	239.758	74	15.96	306.678	16.77	16.99	kafka-001	15.96	2018-08-19T01:53:53.779876596Z	88.96
20.03	381.19	75	15.96	317.075	24.51	18.49	kafka-001	15.96	2018-08-19T01:54:00.789942203Z	88.97
18.99	251.954	77	15.96	319.597	20.03	19.04	kafka-001	15.96	2018-08-19T01:54:07.803358398Z	88.97
19.39	254.704	78	15.96	318.885	18.99	19.19	kafka-001	15.96	2018-08-19T01:54:14.815908145Z	88.97
18.04	399.886	80	15.96	330.583	19.39	19.59	kafka-001	15.96	2018-08-19T01:54:21.825893895Z	88.97
19.93	261.86	81	15.96	335.032	18.04	19.62	kafka-001	15.96	2018-08-19T01:54:28.834970582Z	88.98
21.49	418.866	83	15.96	344.882	19.93	20.15	kafka-001	15.96	2018-08-19T01:54:35.846074327Z	88.98
20.64	279.01	84	15.96	350.845	21.49	19.64	kafka-001	15.96	2018-08-19T01:54:42.855533911Z	88.98
21.01	282.662	86	15.96	358.425	20.64	19.75	kafka-001	15.96	2018-08-19T01:54:49.867943423Z	88.98
22.61	437.063	87	15.96	362.2	21.01	20.08	kafka-001	15.96	2018-08-19T01:54:56.880076214Z	88.98
14.01	294.676	88	15.96	373.947	22.61	20.62	kafka-001	15.96	2018-08-19T01:55:03.890596016Z	88.99
22.29	455.393	90	15.96	378.028	14.01	19.95	kafka-001	15.96	2018-08-19T01:55:10.900973187Z	88.99
20.46	303.274	91	15.96	381.765	22.29	20.34	kafka-001	15.96	2018-08-19T01:55:17.913226658Z	88.99
22.78	305.478	93	15.96	381.434	20.46	20.17	kafka-001	15.96	2018-08-19T01:55:24.925216303Z	88.99
22.55	476.95	94	15.96	388.578	22.78	20.53	kafka-001	15.96	2018-08-19T01:55:31.936904476Z	89.0
23.48	311.247	95	15.96	385.868	22.55	20.78	kafka-001	15.96	2018-08-19T01:55:38.950861548Z	89.0
23.57	482.862	97	15.96	398.536	23.48	20.93	kafka-001	15.96	2018-08-19T01:55:45.961198454Z	89.0
23.47	322.518	98	15.96	403.791	23.57	22.52	kafka-001	15.96	2018-08-19T01:55:52.971877156Z	89.01
20.86	330.268	100	15.96	415.721	23.47	22.72	kafka-001	15.96	2018-08-19T01:55:59.983546343Z	89.01
21.59	507.841	101	15.96	409.6	20.86	22.78	kafka-001	15.96	2018-08-19T01:56:06.99546681Z	89.01
25.35	330.849	102	15.96	414.26	21.59	22.59	kafka-001	15.96	2018-08-19T01:56:14.008312851Z	89.01
26.02	518.934	103	15.96	429.619	25.35	23.05	kafka-001	15.96	2018-08-19T01:56:21.018986098Z	89.02
24.11	347.744	104	15.96	432.477	26.02	23.48	kafka-001	15.96	2018-08-19T01:56:28.030131521Z	89.02
25.99	537.638	106	15.96	440.086	24.11	23.57	kafka-001	15.96	2018-08-19T01:56:35.041202838Z	89.02
24.94	355.882	107	15.96	442.797	25.99	23.99	kafka-001	15.96	2018-08-19T01:56:42.051123065Z	89.03
26.75	355.802	108	15.96	445.137	24.94	24.67	kafka-001	15.96	2018-08-19T01:56:49.062272393Z	89.03
27.2	554.94	109	15.96	458.674	26.75	25.53	kafka-001	15.96	2018-08-19T01:56:56.072868211Z	89.03
24.22	357.484	111	15.96	450.755	27.2	25.83	kafka-001	15.96	2018-08-19T01:57:03.082745597Z	89.04
25.81	561.39	112	15.96	468.834	24.22	25.53	kafka-001	15.96	2018-08-19T01:57:10.098275183Z	89.04
28.43	374.246	113	15.96	461.495	25.81	25.82	kafka-001	15.96	2018-08-19T01:57:17.110828077Z	89.04
27.8	373.358	114	15.96	477.627	28.43	26.22	kafka-001	15.96	2018-08-19T01:57:24.123993718Z	89.05
29.37	584.351	115	15.96	488.832	27.8	26.7	kafka-001	15.96	2018-08-19T01:57:31.133297212Z	89.05
25.74	385.25	117	15.96	488.001	29.37	27.14	kafka-001	15.96	2018-08-19T01:57:38.145430843Z	89.05
28.57	594.47	118	15.96	486.322	25.74	26.9	kafka-001	15.96	2018-08-19T01:57:45.15670373Z	89.06
26.79	394.201	119	15.96	490.153	28.57	27.62	kafka-001	15.96	2018-08-19T01:57:52.168452651Z	89.06
29.32	395.466	120	15.96	500.032	26.79	27.78	kafka-001	15.96	2018-08-19T01:57:59.17880278Z	89.06
29.17	609.486	121	15.96	504.531	29.32	27.93	kafka-001	15.96	2018-08-19T01:58:06.190097821Z	89.07
27.93	403.7	122	15.96	498.948	29.17	28.16	kafka-001	15.96	2018-08-19T01:58:13.200649571Z	89.07
27.8	619.848	123	15.96	518.391	27.93	27.92	kafka-001	15.96	2018-08-19T01:58:20.214292283Z	89.07
29.4	409.93	125	15.96	508.604	27.8	28.26	kafka-001	15.96	2018-08-19T01:58:27.225477059Z	89.08
30.51	417.176	126	15.96	522.694	29.4	28.4	kafka-001	15.96	2018-08-19T01:58:34.236203143Z	89.08
31.12	645.555	127	15.96	524.936	30.51	29.02	kafka-001	15.96	2018-08-19T01:58:41.247957795Z	89.08
31.3	425.896	128	15.96	527.597	31.12	29.32	kafka-001	15.96	2018-08-19T01:58:48.258253701Z	89.09
30.02	654.935	129	15.96	534.508	31.3	29.68	kafka-001	15.96	2018-08-19T01:58:55.270432032Z	89.09
27.28	424.801	130	15.96	535.631	30.02	30.02	kafka-001	15.96	2018-08-19T01:59:02.282006227Z	89.09
30.15	428.751	131	15.96	545.353	27.28	29.94	kafka-001	15.96	2018-08-19T01:59:09.295764437Z	89.1
30.57	659.587	132	15.96	536.72	30.15	30.06	kafka-001	15.96	2018-08-19T01:59:16.309194898Z	89.1
32.23	441.696	133	15.96	546.253	30.57	30.07	kafka-001	15.96	2018-08-19T01:59:23.320965217Z	89.11
29.81	679.426	134	15.96	544.458	32.23	30.26	kafka-001	15.96	2018-08-19T01:59:30.334426313Z	89.11
32.65	453.728	135	15.96	560.759	29.81	30.01	kafka-001	15.96	2018-08-19T01:59:37.346307551Z	89.12
32.41	450.524	136	15.96	564.489	32.65	30.45	kafka-001	15.96	2018-08-19T01:59:44.362277719Z	89.12
33.81	696.237	137	15.96	568.784	32.41	31.3	kafka-001	15.96	2018-08-19T01:59:51.374715273Z	89.12
34.77	459.75	138	15.96	571.433	33.81	31.91	kafka-001	15.96	2018-08-19T01:59:58.386189373Z	89.13
23.81	697.407	139	15.96	579.094	34.77	32.61	kafka-001	15.96	2018-08-19T02:00:05.396458429Z	89.13
29.87	460.504	140	15.96	581.093	23.81	31.21	kafka-001	15.96	2018-08-19T02:00:12.407381901Z	89.14
34.62	467.798	141	15.96	577.183	29.87	31.22	kafka-001	15.96	2018-08-19T02:00:19.418856323Z	89.14
28.43	717.233	142	15.96	580.715	34.62	31.55	kafka-001	15.96	2018-08-19T02:00:26.430334566Z	89.14
33.27	474.752	143	15.96	587.18	28.43	30.88	kafka-001	15.96	2018-08-19T02:00:33.440685483Z	89.15
31.82	728.12	144	15.96	585.936	33.27	30.8	kafka-001	15.96	2018-08-19T02:00:40.450749861Z	89.15
34.52	484.5	145	15.96	600.133	31.82	30.3	kafka-001	15.96	2018-08-19T02:00:47.462138645Z	88.91
31.58	486.856	146	15.96	601.375	34.52	32.09	kafka-001	15.96	2018-08-19T02:00:54.476384432Z	88.91
33.67	742.178	147	15.96	605.348	31.58	32.37	kafka-001	15.96	2018-08-19T02:01:01.488800841Z	88.92
29.99	488.148	148	15.96	610.241	33.67	32.22	kafka-001	15.96	2018-08-19T02:01:08.501857831Z	88.92
36.76	747.709	149	15.96	612.72	29.99	32.48	kafka-001	15.96	2018-08-19T02:01:15.515099916Z	88.92
31.16	495.454	150	15.96	618.549	36.76	33.06	kafka-001	15.96	2018-08-19T02:01:22.52641587Z	88.93
34.62	493.484	151	15.96	609.609	31.16	32.95	kafka-001	15.96	2018-08-19T02:01:29.537419165Z	88.93
35.31	765.041	152	15.96	625.126	34.62	32.96	kafka-001	15.96	2018-08-19T02:01:36.551792174Z	88.94
36.87	498.318	153	15.96	620.333	35.31	33.58	kafka-001	15.96	2018-08-19T02:01:43.567037223Z	88.94
35.87	759.36	154	15.96	615.16	36.87	34.12	kafka-001	15.96	2018-08-19T02:01:50.577643536Z	88.95
36.69	493.368	155	15.96	622.287	35.87	35.1	kafka-001	15.96	2018-08-19T02:01:57.590751989Z	88.95
33.53	497.318	156	15.96	612.788	36.69	35.09	kafka-001	15.96	2018-08-19T02:02:04.601598973Z	88.95
36.65	764.175	157	15.96	625.717	33.53	35.48	kafka-001	15.96	2018-08-19T02:02:11.617976524Z	88.96
35.93	501.056	158	15.96	623.025	36.65	35.82	kafka-001	15.96	2018-08-19T02:02:18.629458643Z	88.96
35.68	758.561	158	15.96	620.08	35.93	35.92	kafka-001	15.96	2018-08-19T02:02:25.640754551Z	88.97
31.86	496.722	159	15.96	620.473	35.68	35.72	kafka-001	15.96	2018-08-19T02:02:32.657859165Z	88.97
36.44	493.927	160	15.96	616.175	31.86	35.06	kafka-001	15.96	2018-08-19T02:02:39.67086371Z	88.98
33.74	760.425	161	15.96	620.457	36.44	35.01	kafka-001	15.96	2018-08-19T02:02:46.681532196Z	88.98
36.76	500.018	162	15.96	626.894	33.74	35.05	kafka-001	15.96	2018-08-19T02:02:53.695410118Z	88.99
30.38	762.505	163	15.96	633.748	36.76	35.07	kafka-001	15.96	2018-08-19T02:03:00.707482525Z	88.99
35.3	496.877	164	15.96	628.889	30.38	34.14	kafka-001	15.96	2018-08-19T02:03:07.718967663Z	89.0
33.15	496.912	165	15.96	630.255	35.3	34.08	kafka-001	15.96	2018-08-19T02:03:14.731328248Z	89.0
36.41	759.852	166	15.96	628.803	33.15	34.29	kafka-001	15.96	2018-08-19T02:03:21.742529972Z	89.0
32.13	502.77	166	15.96	628.798	36.41	34.29	kafka-001	15.96	2018-08-19T02:03:28.755696441Z	89.01
35.69	764.833	167	15.96	624.998	32.13	34.02	kafka-001	15.96	2018-08-19T02:03:35.768112557Z	89.01
35.23	500.418	168	15.96	627.543	35.69	33.84	kafka-001	15.96	2018-08-19T02:03:42.779548684Z	89.02
36.92	498.834	169	15.96	630.131	35.23	34.65	kafka-001	15.96	2018-08-19T02:03:49.791303824Z	89.02
34.32	760.603	170	15.96	628.86	36.92	34.92	kafka-001	15.96	2018-08-19T02:03:56.802267223Z	89.02
37.59	497.858	171	15.96	627.599	34.32	35.12	kafka-001	15.96	2018-08-19T02:04:03.814820704Z	89.03
36.08	758.91	172	15.96	626.637	37.59	35.31	kafka-001	15.96	2018-08-19T02:04:10.827493481Z	89.03
36.75	501.392	173	15.96	631.274	36.08	35.97	kafka-001	15.96	2018-08-19T02:04:17.838216086Z	89.04
36.93	498.273	173	15.96	625.388	36.75	36.15	kafka-001	15.96	2018-08-19T02:04:24.849980406Z	89.04
36.22	758.342	174	15.96	631.894	36.93	36.43	kafka-001	15.96	2018-08-19T02:04:31.861534377Z	89.05
33.7	518.237	175	15.96	633.136	36.22	36.32	kafka-001	15.96	2018-08-19T02:04:38.87341705Z	89.05
38.33	763.643	176	15.96	639.666	33.7	36.21	kafka-001	15.96	2018-08-19T02:04:45.885975676Z	89.06
36.32	497.266	177	15.96	637.301	38.33	36.33	kafka-001	15.96	2018-08-19T02:04:52.897311112Z	89.06
36.97	498.134	177	15.96	636.997	36.32	36.37	kafka-001	15.96	2018-08-19T02:04:59.908481339Z	89.06
27.85	767.411	178	15.96	645.806	36.97	36.41	kafka-001	15.96	2018-08-19T02:05:06.919617389Z	89.07
37.86	499.29	179	15.96	630.071	27.85	34.9	kafka-001	15.96	2018-08-19T02:05:13.931369181Z	89.07
34.24	763.62	180	15.96	640.736	37.86	35.17	kafka-001	15.96	2018-08-19T02:05:20.942805167Z	89.08
36.96	497.141	181	15.96	627.341	34.24	35.26	kafka-001	15.96	2018-08-19T02:05:27.956140334Z	89.08
34.7	500.747	181	15.96	631.449	36.96	35.03	kafka-001	15.96	2018-08-19T02:05:34.966880262Z	89.09
36.29	763.164	182	15.96	638.788	34.7	34.76	kafka-001	15.96	2018-08-19T02:05:41.978869777Z	89.09
36.51	500.544	183	15.96	637.749	36.29	34.65	kafka-001	15.96	2018-08-19T02:05:48.990597272Z	89.1
37.24	765.133	184	15.96	642.591	36.51	36.09	kafka-001	15.96	2018-08-19T02:05:56.002463868Z	89.1
35.97	498.367	185	15.96	636.246	37.24	35.99	kafka-001	15.96	2018-08-19T02:06:03.014678704Z	89.1
36.95	759.69	185	15.96	638.664	35.97	36.28	kafka-001	15.96	2018-08-19T02:06:10.027096016Z	89.11
32.54	498.814	186	15.96	637.017	36.95	36.28	kafka-001	15.96	2018-08-19T02:06:17.037885448Z	89.11
37.29	495.35	187	15.96	630.855	32.54	35.92	kafka-001	15.96	2018-08-19T02:06:24.051892742Z	89.12
36.39	764.883	188	15.96	643.902	37.29	36.08	kafka-001	15.96	2018-08-19T02:06:31.06629856Z	89.12
42.28	500.057	189	15.96	639.215	36.39	36.06	kafka-001	15.96	2018-08-19T02:06:38.079420764Z	89.13
34.76	762.776	189	15.96	642.116	42.28	36.9	kafka-001	15.96	2018-08-19T02:06:45.091400057Z	89.13
35.49	496.27	190	15.96	639.226	34.76	36.7	kafka-001	15.96	2018-08-19T02:06:52.103566428Z	89.14
32.3	496.889	191	15.96	632.178	35.49	36.46	kafka-001	15.96	2018-08-19T02:06:59.114460689Z	89.14
36.76	762.95	192	15.96	638.424	32.3	36.42	kafka-001	15.96	2018-08-19T02:07:06.126865186Z	89.14
33.83	497.448	192	15.96	632.289	36.76	36.33	kafka-001	15.96	2018-08-19T02:07:13.138493187Z	89.15
36.94	763.072	193	15.96	640.925	33.83	35.9	kafka-001	15.96	2018-08-19T02:07:20.149471903Z	89.15
33.68	500.323	194	15.96	637.836	36.94	35.01	kafka-001	15.96	2018-08-19T02:07:27.160465246Z	89.16
36.74	500.168	195	15.96	634.539	33.68	34.83	kafka-001	15.96	2018-08-19T02:07:34.171035909Z	89.16
36.02	765.164	195	15.96	639.736	36.74	35.04	kafka-001	15.96	2018-08-19T02:07:41.179230122Z	89.17
36.6	499.815	196	15.96	635.841	36.02	35.66	kafka-001	15.96	2018-08-19T02:07:48.191457452Z	88.93
33.98	765.203	197	15.96	641.59	36.6	35.64	kafka-001	15.96	2018-08-19T02:07:55.201276738Z	88.93
35.58	496.953	197	15.96	636.977	33.98	35.66	kafka-001	15.96	2018-08-19T02:08:02.215477148Z	88.94
36.61	498.774	198	15.96	640.733	35.58	35.43	kafka-001	15.96	2018-08-19T02:08:09.225911623Z	88.94
37.1	763.904	199	15.96	641.187	36.61	35.92	kafka-001	15.96	2018-08-19T02:08:16.239029556Z	88.94
35.79	498.632	199	15.96	632.002	37.1	35.98	kafka-001	15.96	2018-08-19T02:08:23.249114277Z	88.95
36.24	759.906	200	15.96	638.426	35.79	35.94	kafka-001	15.96	2018-08-19T02:08:30.259504853Z	88.95
37.28	495.651	201	15.96	634.409	36.24	35.88	kafka-001	15.96	2018-08-19T02:08:37.269621048Z	88.96
36.88	506.009	202	15.96	638.109	37.28	36.43	kafka-001	15.96	2018-08-19T02:08:44.281818959Z	88.96
35.69	759.649	202	15.96	640.09	36.88	36.65	kafka-001	15.96	2018-08-19T02:08:51.294150549Z	88.97
36.65	498.996	203	15.96	638.067	35.69	36.5	kafka-001	15.96	2018-08-19T02:08:58.308481995Z	88.97
33.84	762.398	204	15.96	638.914	36.65	36.42	kafka-001	15.96	2018-08-19T02:09:05.322839387Z	88.97
36.98	499.71	205	15.96	637.075	33.84	36.1	kafka-001	15.96	2018-08-19T02:09:12.336007461Z	88.98
35.6	500.394	205	15.96	638.661	36.98	36.22	kafka-001	15.96	2018-08-19T02:09:19.347681356Z	88.98
35.04	759.87	206	15.96	639.326	35.6	35.94	kafka-001	15.96	2018-08-19T02:09:26.359481046Z	88.99
37.97	499.799	207	15.96	635.096	35.04	35.63	kafka-001	15.96	2018-08-19T02:09:33.37425955Z	88.99
34.79	762.803	208	15.96	639.205	37.97	36.01	kafka-001	15.96	2018-08-19T02:09:40.386926513Z	89.0
34.82	498.742	208	15.96	635.391	34.79	35.7	kafka-001	15.96	2018-08-19T02:09:47.400609559Z	89.0
32.5	496.48	209	15.96	630.192	34.82	35.87	kafka-001	15.96	2018-08-19T02:09:54.412193236Z	89.01
35.82	763.728	210	15.96	643.251	32.5	35.12	kafka-001	15.96	2018-08-19T02:10:01.421806782Z	89.01
35.77	499.304	210	15.96	636.501	35.82	35.16	kafka-001	15.96	2018-08-19T02:10:08.434277747Z	89.02
36.02	765.916	211	15.96	639.986	35.77	35.28	kafka-001	15.96	2018-08-19T02:10:15.443660446Z	89.02
35.54	496.795	212	15.96	636.595	36.02	34.95	kafka-001	15.96	2018-08-19T02:10:22.457046033Z	89.02
37.0	497.71	212	15.96	633.522	35.54	35.08	kafka-001	15.96	2018-08-19T02:10:29.469863109Z	89.03
33.04	762.0	213	15.96	641.701	37.0	35.44	kafka-001	15.96	2018-08-19T02:10:36.481439839Z	89.03
36.97	501.394	214	15.96	638.781	33.04	35.53	kafka-001	15.96	2018-08-19T02:10:43.492223306Z	89.04
38.09	765.355	215	15.96	640.565	36.97	35.72	kafka-001	15.96	2018-08-19T02:10:50.502845706Z	89.04
37.4	497.784	215	15.96	636.0	38.09	36.11	kafka-001	15.96	2018-08-19T02:10:57.513666609Z	89.04
38.04	500.307	216	15.96	639.779	37.4	36.34	kafka-001	15.96	2018-08-19T02:11:04.523989824Z	89.05
37.45	762.712	217	15.96	642.298	38.04	36.76	kafka-001	15.96	2018-08-19T02:11:11.534402902Z	89.05
36.67	500.365	217	15.96	638.885	37.45	36.83	kafka-001	15.96	2018-08-19T02:11:18.54976994Z	89.06
36.25	757.664	218	15.96	638.166	36.67	37.44	kafka-001	15.96	2018-08-19T02:11:25.559316601Z	89.06
35.57	499.435	219	15.96	640.887	36.25	37.32	kafka-001	15.96	2018-08-19T02:11:32.571907703Z	89.07
35.68	497.295	219	15.96	638.093	35.57	36.9	kafka-001	15.96	2018-08-19T02:11:39.584746057Z	89.07
32.14	763.223	220	15.96	641.05	35.68	36.61	kafka-001	15.96	2018-08-19T02:11:46.595866506Z	89.08
36.69	500.422	221	15.96	641.981	32.14	35.63	kafka-001	15.96	2018-08-19T02:11:53.610288528Z	89.08
35.21	764.506	221	15.96	644.088	36.69	35.5	kafka-001	15.96	2018-08-19T02:12:00.624091859Z	89.08
37.16	500.022	222	15.96	640.889	35.21	35.26	kafka-001	15.96	2018-08-19T02:12:07.637484481Z	89.09
36.52	499.284	223	15.96	636.129	37.16	35.41	kafka-001	15.96	2018-08-19T02:12:14.649859577Z	89.09
36.69	763.49	223	15.96	637.922	36.52	35.57	kafka-001	15.96	2018-08-19T02:12:21.661284995Z	89.1
37.49	500.864	224	15.96	636.923	36.69	35.74	kafka-001	15.96	2018-08-19T02:12:28.678190648Z	89.1
38.11	763.275	225	15.96	639.564	37.49	36.63	kafka-001	15.96	2018-08-19T02:12:35.691461712Z	89.11
35.53	497.014	225	15.96	640.305	38.11	36.86	kafka-001	15.96	2018-08-19T02:12:42.702624302Z	89.11
36.04	500.08	225	15.96	640.665	35.53	36.92	kafka-001	15.96	2018-08-19T02:12:49.71375589Z	89.11
36.69	763.528	225	15.96	634.978	36.04	36.73	kafka-001	15.96	2018-08-19T02:12:56.725327275Z	89.12
38.08	498.67	225	15.96	634.749	36.69	36.76	kafka-001	15.96	2018-08-19T02:13:03.736413062Z	89.12
36.12	764.354	225	15.96	640.929	38.08	36.99	kafka-001	15.96	2018-08-19T02:13:10.747146927Z	89.13
37.32	498.604	225	15.96	637.175	36.12	36.76	kafka-001	15.96	2018-08-19T02:13:17.758816808Z	89.13
36.71	499.545	225	15.96	638.38	37.32	36.63	kafka-001	15.96	2018-08-19T02:13:24.770370294Z	89.14
36.99	759.774	225	15.96	642.596	36.71	36.83	kafka-001	15.96	2018-08-19T02:13:31.782171079Z	89.14
36.32	500.551	225	15.96	641.01	36.99	36.98	kafka-001	15.96	2018-08-19T02:13:38.794534092Z	89.14
37.59	763.34	225	15.96	643.509	36.32	36.92	kafka-001	15.96	2018-08-19T02:13:45.80507062Z	89.15
33.56	501.246	225	15.96	640.337	37.59	36.84	kafka-001	15.96	2018-08-19T02:13:52.817060017Z	89.16
37.09	500.14	225	15.96	635.533	33.56	36.42	kafka-001	15.96	2018-08-19T02:13:59.827824329Z	89.16
