container_cpu%	net_send	sensor_count	memory_rss%	net_receive	host_cpu	host_moving_avg_cpu	name	memory_active_anon%	timestamp	memory%
1.16	12.112	113	38.51	140.028	3.5	4.73	cassandra-001	38.48	2018-08-19T05:26:03.140271518Z	67.84
14.01	30.322	114	38.51	285.073	1.16	4.11	cassandra-001	38.51	2018-08-19T05:26:10.147809402Z	67.84
1.2	15.503	115	38.51	143.064	14.01	6.22	cassandra-001	38.51	2018-08-19T05:26:17.156316302Z	67.84
1.41	13.708	116	38.51	143.837	1.2	3.76	cassandra-001	38.51	2018-08-19T05:26:24.164012656Z	67.84
1.26	30.794	117	38.51	291.464	1.41	3.77	cassandra-001	38.51	2018-08-19T05:26:31.170531613Z	67.84
1.26	14.288	118	38.51	146.481	1.26	3.76	cassandra-001	38.51	2018-08-19T05:26:38.177088721Z	67.84
12.75	33.802	120	38.51	301.103	1.26	3.38	cassandra-001	38.51	2018-08-19T05:26:45.183807992Z	67.85
1.31	16.649	121	38.52	151.852	12.75	5.31	cassandra-001	38.49	2018-08-19T05:26:52.190839805Z	67.86
1.08	13.072	122	38.52	151.187	1.31	3.2	cassandra-001	38.52	2018-08-19T05:26:59.198817048Z	67.86
1.31	36.4	123	38.57	301.878	1.08	3.18	cassandra-001	38.57	2018-08-19T05:27:06.206543907Z	67.92
1.13	18.272	124	38.57	152.202	1.31	3.16	cassandra-001	38.57	2018-08-19T05:27:13.214234708Z	67.92
14.81	37.361	125	38.57	315.105	1.13	3.14	cassandra-001	38.57	2018-08-19T05:27:20.221708342Z	67.92
1.27	18.522	126	38.57	160.515	14.81	5.4	cassandra-001	38.57	2018-08-19T05:27:27.229467166Z	67.92
1.19	18.614	127	38.57	162.078	1.27	3.48	cassandra-001	38.57	2018-08-19T05:27:34.23674125Z	67.92
1.25	32.488	128	38.56	322.552	1.19	3.46	cassandra-001	38.56	2018-08-19T05:27:41.244760555Z	67.9
0.98	15.999	129	38.56	160.876	1.25	3.49	cassandra-001	38.56	2018-08-19T05:27:48.256067093Z	67.9
14.47	34.572	131	38.56	326.361	0.98	3.44	cassandra-001	38.56	2018-08-19T05:27:55.263775387Z	67.91
1.22	18.414	132	38.56	162.081	14.47	5.66	cassandra-001	38.56	2018-08-19T05:28:02.271611646Z	67.91
1.21	18.242	133	38.56	167.379	1.22	3.4	cassandra-001	38.56	2018-08-19T05:28:09.279488645Z	67.91
2.36	36.417	134	38.56	333.409	1.21	3.39	cassandra-001	38.56	2018-08-19T05:28:16.286583216Z	67.91
1.2	19.218	135	38.56	165.172	2.36	3.58	cassandra-001	38.56	2018-08-19T05:28:23.293080413Z	67.91
16.22	36.31	136	38.56	340.011	1.2	3.57	cassandra-001	38.56	2018-08-19T05:28:30.300685354Z	67.91
1.3	17.422	137	38.56	172.58	16.22	6.11	cassandra-001	38.56	2018-08-19T05:28:37.308563159Z	67.91
1.19	16.128	138	38.56	173.353	1.3	3.92	cassandra-001	38.54	2018-08-19T05:28:44.324296287Z	67.92
1.19	34.287	139	38.57	348.205	1.19	3.91	cassandra-001	38.54	2018-08-19T05:28:51.333613448Z	67.92
1.2	15.19	140	38.57	176.214	1.19	3.91	cassandra-001	38.57	2018-08-19T05:28:58.340888351Z	67.92
20.28	36.662	141	38.59	349.716	1.2	3.72	cassandra-001	38.59	2018-08-19T05:29:05.347996021Z	67.95
1.19	16.311	142	38.59	169.658	20.28	6.9	cassandra-001	38.59	2018-08-19T05:29:12.35525528Z	67.95
1.15	20.402	142	38.6	178.366	1.19	4.39	cassandra-001	38.57	2018-08-19T05:29:19.362364113Z	67.95
3.03	37.004	143	38.6	357.611	1.15	4.37	cassandra-001	38.6	2018-08-19T05:29:26.369561991Z	67.96
1.2	18.99	144	38.6	178.603	3.03	4.67	cassandra-001	38.6	2018-08-19T05:29:33.378246047Z	67.96
15.34	34.112	145	38.6	358.955	1.2	4.67	cassandra-001	38.57	2018-08-19T05:29:40.384906979Z	67.96
1.29	19.345	145	38.6	180.843	15.34	7.03	cassandra-001	38.6	2018-08-19T05:29:47.393264577Z	67.96
1.27	19.834	146	38.62	186.379	1.29	3.87	cassandra-001	38.59	2018-08-19T05:29:54.402037847Z	67.98
1.39	39.614	147	38.62	372.066	1.27	3.88	cassandra-001	38.62	2018-08-19T05:30:01.40909663Z	67.99
1.27	19.912	148	38.62	183.771	1.39	3.92	cassandra-001	38.62	2018-08-19T05:30:08.415891252Z	67.98
17.31	39.124	149	38.62	364.759	1.27	3.63	cassandra-001	38.62	2018-08-19T05:30:15.423675526Z	67.99
2.78	19.977	150	38.62	188.511	17.31	6.31	cassandra-001	38.62	2018-08-19T05:30:22.430472125Z	67.99
4.75	20.928	151	38.62	189.837	2.78	4.22	cassandra-001	38.59	2018-08-19T05:30:29.436780271Z	68.0
5.29	39.282	152	38.62	375.91	4.75	4.79	cassandra-001	38.62	2018-08-19T05:30:36.445909912Z	68.01
6.68	23.106	153	38.66	189.218	5.29	5.46	cassandra-001	38.63	2018-08-19T05:30:43.456700732Z	68.08
23.61	39.783	154	38.66	377.407	6.68	6.35	cassandra-001	38.66	2018-08-19T05:30:50.464927009Z	68.1
15.9	18.024	155	38.66	187.681	23.61	10.07	cassandra-001	38.66	2018-08-19T05:30:57.473300339Z	68.13
17.78	18.09	156	38.66	182.229	15.9	9.83	cassandra-001	38.66	2018-08-19T05:31:04.480294023Z	68.16
18.24	41.922	157	38.65	374.016	17.78	12.33	cassandra-001	38.65	2018-08-19T05:31:11.488873346Z	68.2
12.27	17.535	158	38.65	189.091	18.24	14.58	cassandra-001	38.65	2018-08-19T05:31:18.498766714Z	68.24
31.19	37.764	159	38.65	376.324	12.27	15.75	cassandra-001	38.65	2018-08-19T05:31:25.507582815Z	68.28
14.82	15.714	160	38.65	185.649	31.19	19.83	cassandra-001	38.65	2018-08-19T05:31:32.516708801Z	68.33
16.48	19.74	161	38.65	189.703	14.82	18.37	cassandra-001	38.65	2018-08-19T05:31:39.524888671Z	68.39
17.39	35.559	161	38.65	376.51	16.48	18.46	cassandra-001	38.65	2018-08-19T05:31:46.565991546Z	68.45
19.97	22.908	162	38.66	192.786	17.39	18.4	cassandra-001	38.66	2018-08-19T05:31:53.573002488Z	68.52
39.14	39.81	163	38.66	376.698	19.97	18.69	cassandra-001	38.66	2018-08-19T05:32:00.582908934Z	68.6
17.79	18.222	164	38.66	186.818	39.14	23.16	cassandra-001	38.66	2018-08-19T05:32:07.589997001Z	68.67
23.93	18.618	165	38.65	186.47	17.79	20.93	cassandra-001	38.65	2018-08-19T05:32:14.59714937Z	68.74
22.97	40.047	166	38.65	377.669	23.93	22.45	cassandra-001	38.65	2018-08-19T05:32:21.604681791Z	68.82
21.73	16.242	167	38.65	185.899	22.97	23.53	cassandra-001	38.65	2018-08-19T05:32:28.611884123Z	68.91
36.63	42.318	168	38.65	382.904	21.73	24.25	cassandra-001	38.65	2018-08-19T05:32:35.618501354Z	69.01
24.74	21.852	168	38.65	192.252	36.63	27.03	cassandra-001	38.65	2018-08-19T05:32:42.626861926Z	69.1
27.42	16.215	169	38.65	188.577	24.74	24.63	cassandra-001	38.65	2018-08-19T05:32:49.633610996Z	69.2
31.0	41.856	170	38.65	377.905	27.42	26.24	cassandra-001	38.65	2018-08-19T05:32:56.640579913Z	69.31
25.93	17.298	171	38.65	185.388	31.0	27.41	cassandra-001	38.65	2018-08-19T05:33:03.647303856Z	70.35
53.66	35.718	172	38.65	374.222	25.93	27.91	cassandra-001	38.65	2018-08-19T05:33:10.653981375Z	70.47
28.24	20.967	173	38.65	188.562	53.66	33.23	cassandra-001	38.65	2018-08-19T05:33:17.661121041Z	70.59
26.22	20.07	173	38.65	188.346	28.24	31.83	cassandra-001	38.65	2018-08-19T05:33:24.670430156Z	70.71
29.03	39.15	174	38.65	373.98	26.22	32.08	cassandra-001	38.65	2018-08-19T05:33:31.677465361Z	70.84
31.31	20.862	175	38.66	186.855	29.03	32.35	cassandra-001	38.66	2018-08-19T05:33:38.683579139Z	70.97
40.49	44.562	176	38.65	374.66	31.31	32.4	cassandra-001	38.65	2018-08-19T05:33:45.69072512Z	71.09
33.37	20.043	177	38.65	189.445	40.49	34.82	cassandra-001	38.65	2018-08-19T05:33:52.697647841Z	71.23
34.73	20.73	177	38.65	188.941	33.37	31.44	cassandra-001	38.65	2018-08-19T05:33:59.704455212Z	71.37
33.5	38.16	178	38.65	379.164	34.73	32.52	cassandra-001	38.65	2018-08-19T05:34:06.713040859Z	71.52
113.62	15.252	179	38.65	187.077	33.5	33.74	cassandra-001	38.65	2018-08-19T05:34:13.718989253Z	72.55
50.76	41.631	180	38.65	379.318	113.62	47.84	cassandra-001	38.65	2018-08-19T05:34:20.725961523Z	72.71
38.39	18.222	181	38.65	189.876	50.76	51.08	cassandra-001	38.65	2018-08-19T05:34:27.734482658Z	72.87
39.03	19.872	181	38.65	190.959	38.39	50.73	cassandra-001	38.65	2018-08-19T05:34:34.743101074Z	73.04
37.19	34.53	182	38.65	370.609	39.03	51.67	cassandra-001	38.65	2018-08-19T05:34:41.751864478Z	73.2
42.33	19.119	183	38.65	189.983	37.19	52.08	cassandra-001	38.65	2018-08-19T05:34:48.760700665Z	73.37
71.31	33.804	184	38.65	375.928	42.33	53.55	cassandra-001	38.65	2018-08-19T05:34:55.770514455Z	73.55
41.05	19.212	185	38.65	189.979	71.31	46.5	cassandra-001	38.65	2018-08-19T05:35:02.778328361Z	73.73
71.77	20.466	185	38.65	185.665	41.05	44.88	cassandra-001	38.65	2018-08-19T05:35:09.785277548Z	75.03
75.51	39.849	186	38.65	372.583	71.77	50.45	cassandra-001	38.65	2018-08-19T05:35:16.792028323Z	76.92
81.8	17.628	187	38.65	186.411	75.51	56.53	cassandra-001	38.65	2018-08-19T05:35:23.798736309Z	78.75
63.26	43.902	188	38.62	375.908	81.8	63.96	cassandra-001	38.62	2018-08-19T05:35:30.810292442Z	75.89
54.14	20.004	188	38.6	186.909	63.26	67.45	cassandra-001	38.6	2018-08-19T05:35:37.817224454Z	76.08
56.06	16.308	189	38.6	185.556	54.14	64.59	cassandra-001	38.6	2018-08-19T05:35:44.825317782Z	76.28
58.04	40.707	190	38.6	375.921	56.06	67.09	cassandra-001	38.6	2018-08-19T05:35:51.832461364Z	76.49
54.24	22.116	191	38.61	188.473	58.04	64.8	cassandra-001	38.61	2018-08-19T05:35:58.839154897Z	77.52
69.3	39.15	191	38.61	370.753	54.24	61.26	cassandra-001	38.61	2018-08-19T05:36:05.84588361Z	77.74
46.59	17.628	192	38.61	186.381	69.3	59.17	cassandra-001	38.61	2018-08-19T05:36:12.854545099Z	77.94
51.14	16.611	193	38.6	186.584	46.59	56.4	cassandra-001	38.6	2018-08-19T05:36:19.861368119Z	78.16
42.77	34.53	194	38.6	375.008	51.14	55.9	cassandra-001	38.6	2018-08-19T05:36:26.868793312Z	78.39
69.39	20.598	195	38.61	190.602	42.77	53.68	cassandra-001	38.61	2018-08-19T05:36:33.875824804Z	79.42
56.24	37.632	195	38.61	376.561	69.39	55.57	cassandra-001	38.61	2018-08-19T05:36:40.883056465Z	79.66
49.95	19.185	196	38.61	188.294	56.24	55.9	cassandra-001	38.61	2018-08-19T05:36:47.889139427Z	79.89
50.79	20.862	197	38.6	189.042	49.95	52.68	cassandra-001	38.6	2018-08-19T05:36:54.89645968Z	80.12
65.05	32.55	197	38.6	372.414	50.79	53.38	cassandra-001	38.6	2018-08-19T05:37:01.903756284Z	80.37
106.13	17.826	198	38.6	186.891	65.05	55.7	cassandra-001	38.6	2018-08-19T05:37:08.911064327Z	81.4
66.21	39.48	199	38.6	380.028	106.13	66.26	cassandra-001	38.6	2018-08-19T05:37:15.918448641Z	81.65
55.99	19.845	200	38.6	188.783	66.21	65.73	cassandra-001	38.6	2018-08-19T05:37:22.924909872Z	81.92
61.07	19.674	200	38.61	188.368	55.99	65.69	cassandra-001	38.61	2018-08-19T05:37:29.931115491Z	82.17
58.51	34.86	201	38.6	372.062	61.07	67.54	cassandra-001	38.6	2018-08-19T05:37:36.942499935Z	82.43
84.09	18.036	202	38.61	186.934	58.51	68.83	cassandra-001	38.61	2018-08-19T05:37:43.950559393Z	84.07
122.49	38.925	202	38.6	379.928	84.09	72.0	cassandra-001	38.6	2018-08-19T05:37:50.958790873Z	85.74
59.04	18.552	203	38.61	185.638	122.49	74.73	cassandra-001	38.61	2018-08-19T05:37:57.966952284Z	87.16
72.02	17.892	204	38.6	188.913	59.04	73.53	cassandra-001	38.6	2018-08-19T05:38:04.975696002Z	84.28
58.42	34.53	205	38.6	373.701	72.02	76.2	cassandra-001	38.6	2018-08-19T05:38:11.98275578Z	85.31
72.95	22.221	205	38.6	191.298	58.42	75.76	cassandra-001	38.6	2018-08-19T05:38:18.991447459Z	85.59
81.99	40.944	206	38.61	376.377	72.95	78.17	cassandra-001	38.61	2018-08-19T05:38:25.998511877Z	85.89
55.43	16.848	207	38.61	189.098	81.99	77.82	cassandra-001	38.61	2018-08-19T05:38:33.005468632Z	86.18
61.35	18.882	208	38.61	187.153	55.43	66.64	cassandra-001	38.61	2018-08-19T05:38:40.013993721Z	87.2
59.64	36.681	208	38.61	373.157	61.35	67.03	cassandra-001	38.61	2018-08-19T05:38:47.022804555Z	87.49
63.99	17.1	209	38.61	188.534	59.64	64.96	cassandra-001	38.61	2018-08-19T05:38:54.031755956Z	87.8
73.81	35.256	210	38.6	375.936	63.99	65.89	cassandra-001	38.6	2018-08-19T05:39:01.043554993Z	88.1
69.58	21.258	210	38.6	189.531	73.81	66.03	cassandra-001	38.6	2018-08-19T05:39:08.051607226Z	89.12
77.16	21.548	211	38.6	190.976	69.58	63.97	cassandra-001	38.6	2018-08-19T05:39:15.059004406Z	89.43
60.17	42.595	212	38.6	370.817	77.16	67.59	cassandra-001	38.6	2018-08-19T05:39:22.066314852Z	89.74
100.58	21.984	212	38.6	187.859	60.17	67.39	cassandra-001	38.6	2018-08-19T05:39:29.07526405Z	91.32
135.03	38.886	213	38.6	375.809	100.58	74.21	cassandra-001	38.6	2018-08-19T05:39:36.081977324Z	91.87
70.32	17.522	214	38.6	187.464	135.03	86.05	cassandra-001	38.6	2018-08-19T05:39:43.088042331Z	91.68
65.85	26.41	215	38.6	301.473	70.32	85.47	cassandra-001	38.6	2018-08-19T05:39:50.095000763Z	89.83
61.66	25.589	215	38.6	257.729	65.85	84.85	cassandra-001	38.6	2018-08-19T05:39:57.102554396Z	90.17
67.11	22.776	216	38.6	192.666	61.66	82.27	cassandra-001	38.6	2018-08-19T05:40:04.110033607Z	90.49
123.8	37.698	217	38.6	375.323	67.11	83.42	cassandra-001	38.6	2018-08-19T05:40:11.117742824Z	91.51
82.15	15.423	217	38.6	186.001	123.8	87.3	cassandra-001	38.6	2018-08-19T05:40:18.124294406Z	91.85
79.19	36.642	218	38.6	377.076	82.15	78.48	cassandra-001	38.6	2018-08-19T05:40:25.133823106Z	91.91
71.55	19.014	219	38.6	187.569	79.19	79.96	cassandra-001	38.6	2018-08-19T05:40:32.140184935Z	91.63
77.58	20.004	219	38.61	187.906	71.55	80.91	cassandra-001	38.61	2018-08-19T05:40:39.146462706Z	91.52
76.12	41.658	220	38.42	377.314	77.58	83.56	cassandra-001	38.42	2018-08-19T05:40:46.154218877Z	91.68
168.58	20.967	221	38.42	189.007	76.12	85.06	cassandra-001	38.42	2018-08-19T05:40:53.16131115Z	84.21
86.12	37.764	221	38.42	374.941	168.58	92.53	cassandra-001	38.42	2018-08-19T05:41:00.167976673Z	84.66
91.45	21.72	222	38.42	189.857	86.12	93.19	cassandra-001	38.42	2018-08-19T05:41:07.176025407Z	85.03
74.78	16.902	223	38.42	187.235	91.45	95.23	cassandra-001	38.42	2018-08-19T05:41:14.191587899Z	85.89
73.11	33.711	223	38.42	372.253	74.78	95.77	cassandra-001	38.42	2018-08-19T05:41:21.198514785Z	86.27
67.56	20.862	224	38.42	187.906	73.11	95.03	cassandra-001	38.42	2018-08-19T05:41:28.213494843Z	86.65
79.86	37.83	225	38.42	373.399	67.56	93.6	cassandra-001	38.42	2018-08-19T05:41:35.219891859Z	87.03
72.74	19.872	225	38.42	188.237	79.86	78.81	cassandra-001	38.42	2018-08-19T05:41:42.227439923Z	87.42
70.24	15.555	225	38.42	183.564	72.74	76.58	cassandra-001	38.42	2018-08-19T05:41:49.234849555Z	89.06
63.29	36.972	225	38.42	376.791	70.24	73.05	cassandra-001	38.42	2018-08-19T05:41:56.243982551Z	89.44
65.27	17.43	225	38.42	186.976	63.29	71.13	cassandra-001	38.42	2018-08-19T05:42:03.25064261Z	89.84
90.77	37.17	225	38.42	376.784	65.27	69.83	cassandra-001	38.42	2018-08-19T05:42:10.258074569Z	90.22
81.36	19.317	225	38.42	187.179	90.77	73.7	cassandra-001	38.42	2018-08-19T05:42:17.265851318Z	90.59
84.19	21.654	225	38.42	188.717	81.36	73.94	cassandra-001	38.42	2018-08-19T05:42:24.27408698Z	91.88
99.78	36.114	225	38.41	376.36	84.19	75.85	cassandra-001	38.41	2018-08-19T05:42:31.281069769Z	91.65
110.07	17.232	225	38.41	186.053	99.78	80.78	cassandra-001	38.41	2018-08-19T05:42:38.287246848Z	91.67
122.63	33.078	225	38.41	374.122	110.07	88.57	cassandra-001	38.41	2018-08-19T05:42:45.293103715Z	91.48
71.61	21.363	225	38.41	191.358	122.63	98.13	cassandra-001	38.41	2018-08-19T05:42:52.300303412Z	91.75
97.43	20.664	225	38.41	188.355	71.61	94.94	cassandra-001	38.41	2018-08-19T05:42:59.308196558Z	88.4
