container_cpu%	net_send	sensor_count	memory_rss%	net_receive	host_cpu	host_moving_avg_cpu	name	memory_active_anon%	timestamp	memory%
14.6	180.615	56	15.96	219.051	13.66	11.93	kafka-001	15.96	2018-08-19T02:45:33.949399277Z	89.04
14.7	285.722	58	15.96	243.808	14.6	12.64	kafka-001	15.96	2018-08-19T02:45:40.960782256Z	89.04
12.69	196.078	60	15.96	243.696	14.7	12.94	kafka-001	15.96	2018-08-19T02:45:47.972372697Z	89.04
15.27	202.684	62	15.96	253.234	12.69	13.28	kafka-001	15.96	2018-08-19T02:45:54.988671245Z	89.04
14.11	319.114	64	15.96	267.566	15.27	13.87	kafka-001	15.96	2018-08-19T02:46:02.000274593Z	89.04
16.87	215.6	66	15.96	272.689	14.11	14.17	kafka-001	15.96	2018-08-19T02:46:09.011684808Z	89.05
16.85	330.372	67	15.96	272.774	16.87	14.71	kafka-001	15.96	2018-08-19T02:46:16.023296361Z	89.05
17.68	221.458	69	15.96	279.92	16.85	15.08	kafka-001	15.96	2018-08-19T02:46:23.035400765Z	89.05
18.73	357.672	71	15.96	298.699	17.68	15.58	kafka-001	15.96	2018-08-19T02:46:30.047007306Z	89.05
17.81	238.434	72	15.96	299.665	18.73	16.59	kafka-001	15.96	2018-08-19T02:46:37.060064951Z	89.05
19.32	244.0	74	15.96	305.473	17.81	17.01	kafka-001	15.96	2018-08-19T02:46:44.072854455Z	89.06
18.26	375.032	76	15.96	317.638	19.32	17.88	kafka-001	15.96	2018-08-19T02:46:51.084458906Z	89.06
19.73	249.308	77	15.96	310.897	18.26	18.11	kafka-001	15.96	2018-08-19T02:46:58.096367168Z	89.06
20.16	389.17	79	15.96	318.426	19.73	18.59	kafka-001	15.96	2018-08-19T02:47:05.108390852Z	89.06
19.24	263.05	80	15.96	321.429	20.16	19.0	kafka-001	15.96	2018-08-19T02:47:12.124081237Z	89.06
19.34	271.312	82	15.96	336.419	19.24	19.09	kafka-001	15.96	2018-08-19T02:47:19.135096704Z	89.07
20.39	420.238	83	15.96	342.765	19.34	19.34	kafka-001	15.96	2018-08-19T02:47:26.145800337Z	89.07
28.34	281.806	85	15.96	350.464	20.39	19.52	kafka-001	15.96	2018-08-19T02:47:33.162936075Z	89.07
21.26	431.524	86	15.96	355.392	28.34	21.2	kafka-001	15.96	2018-08-19T02:47:40.175557577Z	89.08
18.97	290.562	88	15.96	357.844	21.26	21.46	kafka-001	15.96	2018-08-19T02:47:47.186933849Z	89.08
19.8	282.886	89	15.96	350.7	18.97	21.26	kafka-001	15.96	2018-08-19T02:47:54.198018045Z	89.08
21.62	448.104	91	15.96	347.144	19.8	21.35	kafka-001	15.96	2018-08-19T02:48:01.211011971Z	89.08
22.37	305.838	92	15.96	372.227	21.62	21.73	kafka-001	15.96	2018-08-19T02:48:08.223904784Z	89.08
22.67	471.336	93	15.96	379.584	22.37	22.06	kafka-001	15.96	2018-08-19T02:48:15.23722287Z	89.09
22.1	315.716	95	15.96	384.151	22.67	21.12	kafka-001	15.96	2018-08-19T02:48:22.252872611Z	89.09
22.82	316.047	96	15.96	385.245	22.1	21.26	kafka-001	15.96	2018-08-19T02:48:29.263677797Z	89.09
24.46	490.768	97	15.96	404.04	22.82	21.9	kafka-001	15.96	2018-08-19T02:48:36.282782993Z	89.1
24.8	320.58	99	15.96	405.943	24.46	22.67	kafka-001	15.96	2018-08-19T02:48:43.293893042Z	89.1
23.18	503.88	100	15.96	399.734	24.8	23.2	kafka-001	15.96	2018-08-19T02:48:50.305003176Z	89.1
24.66	329.072	101	15.96	418.353	23.18	23.34	kafka-001	15.96	2018-08-19T02:48:57.320889034Z	89.1
23.16	338.31	103	15.96	421.009	24.66	23.67	kafka-001	15.96	2018-08-19T02:49:04.332807838Z	89.11
24.4	525.219	104	15.96	436.712	23.16	23.85	kafka-001	15.96	2018-08-19T02:49:11.34465308Z	89.11
25.46	341.827	105	15.96	425.179	24.4	24.11	kafka-001	15.96	2018-08-19T02:49:18.357694452Z	89.11
26.18	527.97	106	15.96	439.566	25.46	24.28	kafka-001	15.96	2018-08-19T02:49:25.368589925Z	89.12
25.25	358.384	108	15.96	449.909	26.18	24.51	kafka-001	15.96	2018-08-19T02:49:32.384837497Z	89.12
26.12	362.726	109	15.96	453.227	25.25	24.85	kafka-001	15.96	2018-08-19T02:49:39.397645209Z	89.12
26.7	558.248	110	15.96	455.824	26.12	25.1	kafka-001	15.96	2018-08-19T02:49:46.411737101Z	89.13
27.39	363.672	111	15.96	447.557	26.7	25.69	kafka-001	15.96	2018-08-19T02:49:53.423367023Z	89.13
28.06	565.414	113	15.96	466.82	27.39	26.18	kafka-001	15.96	2018-08-19T02:50:00.436901488Z	89.13
26.79	377.392	114	15.96	478.627	28.06	26.62	kafka-001	15.96	2018-08-19T02:50:07.451491243Z	89.14
23.98	381.426	115	15.96	482.793	26.79	26.72	kafka-001	15.96	2018-08-19T02:50:14.467769983Z	89.14
27.67	584.668	116	15.96	491.648	23.98	26.51	kafka-001	15.96	2018-08-19T02:50:21.479801358Z	89.14
28.74	388.79	117	15.96	486.367	27.67	26.77	kafka-001	15.96	2018-08-19T02:50:28.489091782Z	89.15
29.28	598.763	118	15.96	501.85	28.74	27.11	kafka-001	15.96	2018-08-19T02:50:35.50045681Z	89.15
25.62	396.339	120	15.96	500.917	29.28	27.42	kafka-001	15.96	2018-08-19T02:50:42.509926929Z	89.15
29.14	396.882	121	15.96	497.851	25.62	27.01	kafka-001	15.96	2018-08-19T02:50:49.523721346Z	89.16
27.48	617.295	122	15.96	513.74	29.14	27.41	kafka-001	15.96	2018-08-19T02:50:56.532655265Z	89.16
30.91	407.852	123	15.96	514.905	27.48	27.99	kafka-001	15.96	2018-08-19T02:51:03.544594042Z	89.16
29.6	627.79	124	15.96	522.006	30.91	28.53	kafka-001	15.96	2018-08-19T02:51:10.555413598Z	89.17
30.94	410.766	125	15.96	513.511	29.6	28.67	kafka-001	15.96	2018-08-19T02:51:17.567685589Z	89.17
30.31	418.745	126	15.96	529.725	30.94	28.95	kafka-001	15.96	2018-08-19T02:51:24.575907512Z	89.17
28.31	645.3	127	15.96	536.035	30.31	29.73	kafka-001	15.96	2018-08-19T02:51:31.586683647Z	89.18
31.15	419.972	129	15.96	530.072	28.31	29.59	kafka-001	15.96	2018-08-19T02:51:38.595084867Z	89.18
32.57	654.681	130	15.96	538.626	31.15	30.2	kafka-001	15.96	2018-08-19T02:51:45.605730765Z	89.18
31.68	434.794	131	15.96	544.687	32.57	30.48	kafka-001	15.96	2018-08-19T02:51:52.617677941Z	89.19
31.53	438.873	132	15.96	549.443	31.68	30.83	kafka-001	15.96	2018-08-19T02:51:59.630531983Z	89.19
29.94	669.356	133	15.96	546.982	31.53	30.93	kafka-001	15.96	2018-08-19T02:52:06.640097231Z	89.19
29.81	441.118	134	15.96	551.013	29.94	30.86	kafka-001	15.96	2018-08-19T02:52:13.652001748Z	89.2
31.77	680.927	135	15.96	546.142	29.81	31.11	kafka-001	15.96	2018-08-19T02:52:20.66010636Z	89.2
33.29	453.049	136	15.96	562.281	31.77	31.22	kafka-001	15.96	2018-08-19T02:52:27.671698937Z	88.96
29.67	443.696	137	15.96	567.265	33.29	31.34	kafka-001	15.96	2018-08-19T02:52:34.683882097Z	88.96
33.42	698.058	138	15.96	575.448	29.67	31.0	kafka-001	15.96	2018-08-19T02:52:41.698617609Z	88.97
34.67	462.308	139	15.96	577.995	33.42	31.32	kafka-001	15.96	2018-08-19T02:52:48.71127428Z	88.97
34.94	706.462	140	15.96	585.958	34.67	32.11	kafka-001	15.96	2018-08-19T02:52:55.725787325Z	88.97
33.08	467.423	141	15.96	586.635	34.94	32.96	kafka-001	15.96	2018-08-19T02:53:02.738291988Z	88.98
34.21	470.414	142	15.96	589.805	33.08	33.18	kafka-001	15.96	2018-08-19T02:53:09.750239167Z	88.98
33.91	725.595	143	15.96	595.238	34.21	33.33	kafka-001	15.96	2018-08-19T02:53:16.760388375Z	88.99
34.11	479.033	144	15.96	597.632	33.91	34.04	kafka-001	15.96	2018-08-19T02:53:23.772357913Z	88.99
33.81	731.436	145	15.96	586.808	34.11	34.15	kafka-001	15.96	2018-08-19T02:53:30.784462553Z	89.0
34.68	483.218	146	15.96	600.148	33.81	34.01	kafka-001	15.96	2018-08-19T02:53:37.795928821Z	89.0
34.91	488.517	147	15.96	602.607	34.68	33.97	kafka-001	15.96	2018-08-19T02:53:44.807560731Z	89.0
35.31	744.26	148	15.96	607.614	34.91	34.27	kafka-001	15.96	2018-08-19T02:53:51.821134292Z	89.01
36.61	488.617	149	15.96	601.143	35.31	34.46	kafka-001	15.96	2018-08-19T02:53:58.833221276Z	89.01
33.79	754.764	150	15.96	616.18	36.61	34.9	kafka-001	15.96	2018-08-19T02:54:05.845410332Z	89.02
34.2	496.074	151	15.96	612.659	33.79	34.85	kafka-001	15.96	2018-08-19T02:54:12.85382149Z	89.02
35.26	497.66	152	15.96	620.609	34.2	34.92	kafka-001	15.96	2018-08-19T02:54:19.865323385Z	89.03
37.01	759.936	153	15.96	627.586	35.26	35.01	kafka-001	15.96	2018-08-19T02:54:26.877846994Z	89.03
34.92	498.922	154	15.96	621.951	37.01	35.36	kafka-001	15.96	2018-08-19T02:54:33.891052917Z	89.03
37.81	763.444	155	15.96	629.31	34.92	35.3	kafka-001	15.96	2018-08-19T02:54:40.902802588Z	89.04
35.81	497.861	156	15.96	620.999	37.81	35.5	kafka-001	15.96	2018-08-19T02:54:47.913287723Z	89.04
36.08	501.0	157	15.96	626.019	35.81	35.83	kafka-001	15.96	2018-08-19T02:54:54.924624356Z	89.05
30.19	759.816	158	15.96	620.482	36.08	36.15	kafka-001	15.96	2018-08-19T02:55:01.935004469Z	89.05
38.87	493.394	159	15.96	619.282	30.19	35.3	kafka-001	15.96	2018-08-19T02:55:08.944770926Z	89.05
36.51	767.247	160	15.96	630.957	38.87	35.61	kafka-001	15.96	2018-08-19T02:55:15.955162265Z	89.06
35.29	492.651	160	15.96	627.265	36.51	35.88	kafka-001	15.96	2018-08-19T02:55:22.966303289Z	89.06
36.89	497.163	161	15.96	623.283	35.29	35.46	kafka-001	15.96	2018-08-19T02:55:29.976700833Z	89.07
33.67	761.365	162	15.96	630.924	36.89	35.64	kafka-001	15.96	2018-08-19T02:55:36.988813279Z	89.07
35.15	496.185	163	15.96	629.693	33.67	35.24	kafka-001	15.96	2018-08-19T02:55:44.000822653Z	89.08
36.01	764.383	164	15.96	628.006	35.15	36.06	kafka-001	15.96	2018-08-19T02:55:51.012381504Z	89.08
32.98	497.391	165	15.96	626.845	36.01	35.59	kafka-001	15.96	2018-08-19T02:55:58.024026967Z	89.09
36.49	760.749	166	15.96	628.492	32.98	35.0	kafka-001	15.96	2018-08-19T02:56:05.035669852Z	89.09
35.96	498.587	167	15.96	622.759	36.49	35.2	kafka-001	15.96	2018-08-19T02:56:12.047227143Z	89.09
38.26	501.788	167	15.96	629.989	35.96	35.04	kafka-001	15.96	2018-08-19T02:56:19.058653422Z	89.1
36.13	765.064	168	15.96	630.952	38.26	35.81	kafka-001	15.96	2018-08-19T02:56:26.070072435Z	89.1
35.46	500.164	169	15.96	625.79	36.13	35.97	kafka-001	15.96	2018-08-19T02:56:33.081019654Z	89.11
37.01	760.01	170	15.96	623.045	35.46	35.88	kafka-001	15.96	2018-08-19T02:56:40.092344423Z	89.11
36.59	501.05	171	15.96	624.849	37.01	36.55	kafka-001	15.96	2018-08-19T02:56:47.104135662Z	89.12
37.05	500.246	172	15.96	624.779	36.59	36.57	kafka-001	15.96	2018-08-19T02:56:54.119036658Z	89.12
36.13	759.676	173	15.96	629.878	37.05	36.75	kafka-001	15.96	2018-08-19T02:57:01.130835654Z	89.12
31.31	500.904	173	15.96	630.057	36.13	36.4	kafka-001	15.96	2018-08-19T02:57:08.142864762Z	89.13
35.22	755.933	174	15.96	628.544	31.31	35.59	kafka-001	15.96	2018-08-19T02:57:15.154916199Z	89.14
33.6	491.41	175	15.96	615.407	35.22	35.55	kafka-001	15.96	2018-08-19T02:57:22.167831944Z	89.14
36.8	498.126	176	15.96	614.759	33.6	34.98	kafka-001	15.96	2018-08-19T02:57:29.179990563Z	89.14
35.34	755.393	176	15.96	626.769	36.8	35.02	kafka-001	15.96	2018-08-19T02:57:36.190406686Z	89.15
36.96	494.965	177	15.96	615.157	35.34	34.73	kafka-001	15.96	2018-08-19T02:57:43.202705322Z	89.15
32.55	763.027	178	15.96	627.825	36.96	34.87	kafka-001	15.96	2018-08-19T02:57:50.213233724Z	89.16
34.23	501.251	179	15.96	630.251	32.55	35.08	kafka-001	15.96	2018-08-19T02:57:57.226696479Z	89.16
32.27	500.999	180	15.96	635.955	34.23	34.91	kafka-001	15.96	2018-08-19T02:58:04.239343368Z	89.16
37.86	761.262	180	15.96	636.292	32.27	34.69	kafka-001	15.96	2018-08-19T02:58:11.251956108Z	89.17
37.66	499.508	181	15.96	635.747	37.86	34.87	kafka-001	15.96	2018-08-19T02:58:18.263651061Z	89.17
36.54	762.614	182	15.96	638.022	37.66	35.25	kafka-001	15.96	2018-08-19T02:58:25.274972225Z	89.18
37.0	500.394	183	15.96	637.757	36.54	35.18	kafka-001	15.96	2018-08-19T02:58:32.28534256Z	89.18
36.72	494.613	184	15.96	635.135	37.0	35.93	kafka-001	15.96	2018-08-19T02:58:39.296130847Z	89.19
37.41	767.043	184	15.96	641.29	36.72	36.34	kafka-001	15.96	2018-08-19T02:58:46.308212273Z	89.19
37.31	499.477	185	15.96	630.541	37.41	37.2	kafka-001	15.96	2018-08-19T02:58:53.319214156Z	89.19
36.45	764.408	186	15.96	636.75	37.31	37.11	kafka-001	15.96	2018-08-19T02:59:00.331377002Z	89.2
37.45	496.765	187	15.96	627.876	36.45	36.9	kafka-001	15.96	2018-08-19T02:59:07.342114073Z	89.21
36.72	500.794	187	15.96	631.286	37.45	37.06	kafka-001	15.96	2018-08-19T02:59:14.355624189Z	89.21
37.2	762.318	188	15.96	640.726	36.72	37.01	kafka-001	15.96	2018-08-19T02:59:21.368205733Z	89.21
36.27	497.64	189	15.96	636.775	37.2	37.09	kafka-001	15.96	2018-08-19T02:59:28.381665011Z	88.96
38.19	763.46	190	15.96	642.586	36.27	36.9	kafka-001	15.96	2018-08-19T02:59:35.395532983Z	88.97
33.7	501.092	190	15.96	640.716	38.19	37.05	kafka-001	15.96	2018-08-19T02:59:42.408151835Z	88.97
36.57	496.453	191	15.96	638.818	33.7	36.59	kafka-001	15.96	2018-08-19T02:59:49.420555289Z	88.98
34.92	763.485	192	15.96	641.956	36.57	36.44	kafka-001	15.96	2018-08-19T02:59:56.431010132Z	88.98
29.67	500.03	192	15.96	639.707	34.92	36.14	kafka-001	15.96	2018-08-19T03:00:03.441452476Z	88.99
37.65	760.61	193	15.96	639.984	29.67	34.89	kafka-001	15.96	2018-08-19T03:00:10.452154133Z	88.99
35.93	500.022	194	15.96	639.613	37.65	35.12	kafka-001	15.96	2018-08-19T03:00:17.463634565Z	88.99
34.17	497.008	194	15.96	634.506	35.93	34.74	kafka-001	15.96	2018-08-19T03:00:24.474728137Z	89.0
37.1	763.292	195	15.96	640.027	34.17	34.82	kafka-001	15.96	2018-08-19T03:00:31.485452978Z	89.0
34.29	497.116	196	15.96	639.493	37.1	34.91	kafka-001	15.96	2018-08-19T03:00:38.496267821Z	89.01
37.85	764.38	197	15.96	644.898	34.29	34.8	kafka-001	15.96	2018-08-19T03:00:45.50739532Z	89.01
35.6	500.386	197	15.96	641.763	37.85	36.16	kafka-001	15.96	2018-08-19T03:00:52.519414421Z	89.01
36.81	497.191	198	15.96	637.575	35.6	35.82	kafka-001	15.96	2018-08-19T03:00:59.531030738Z	89.02
34.11	765.974	199	15.96	644.04	36.81	35.97	kafka-001	15.96	2018-08-19T03:01:06.542821295Z	89.02
37.47	498.975	199	15.96	641.919	34.11	35.96	kafka-001	15.96	2018-08-19T03:01:13.553757Z	89.03
38.07	764.725	200	15.96	642.558	37.47	36.02	kafka-001	15.96	2018-08-19T03:01:20.56566144Z	89.03
36.89	501.598	201	15.96	637.625	38.07	36.65	kafka-001	15.96	2018-08-19T03:01:27.576905491Z	89.04
35.39	501.933	202	15.96	637.006	36.89	36.49	kafka-001	15.96	2018-08-19T03:01:34.588660408Z	89.04
37.41	758.667	202	15.96	641.831	35.39	36.46	kafka-001	15.96	2018-08-19T03:01:41.59989239Z	89.05
37.28	501.126	203	15.96	641.659	37.41	36.56	kafka-001	15.96	2018-08-19T03:01:48.610989618Z	89.05
38.87	764.085	204	15.96	640.32	37.28	37.08	kafka-001	15.96	2018-08-19T03:01:55.623041971Z	89.06
35.85	500.098	204	15.96	637.725	38.87	37.32	kafka-001	15.96	2018-08-19T03:02:02.635263623Z	89.06
36.62	494.492	205	15.96	637.163	35.85	36.95	kafka-001	15.96	2018-08-19T03:02:09.646377246Z	89.06
34.63	761.872	206	15.96	643.57	36.62	36.9	kafka-001	15.96	2018-08-19T03:02:16.65870044Z	89.07
37.35	500.311	206	15.96	640.715	34.63	36.78	kafka-001	15.96	2018-08-19T03:02:23.670174179Z	89.07
34.88	766.998	207	15.96	642.89	37.35	36.77	kafka-001	15.96	2018-08-19T03:02:30.681453795Z	89.08
36.17	499.169	208	15.96	636.596	34.88	36.37	kafka-001	15.96	2018-08-19T03:02:37.698562121Z	89.08
33.96	495.708	209	15.96	636.008	36.17	35.92	kafka-001	15.96	2018-08-19T03:02:44.71205787Z	89.09
43.67	760.21	209	15.96	631.994	33.96	35.6	kafka-001	15.96	2018-08-19T03:02:51.724041072Z	89.09
36.07	502.03	210	15.96	640.977	43.67	36.78	kafka-001	15.96	2018-08-19T03:02:58.736047233Z	89.1
37.51	763.897	211	15.96	641.016	36.07	37.02	kafka-001	15.96	2018-08-19T03:03:05.748174073Z	89.1
31.67	495.078	211	15.96	639.143	37.51	37.04	kafka-001	15.96	2018-08-19T03:03:12.759317958Z	89.1
36.57	499.956	212	15.96	635.449	31.67	36.51	kafka-001	15.96	2018-08-19T03:03:19.771671866Z	89.11
34.32	764.24	213	15.96	642.182	36.57	36.58	kafka-001	15.96	2018-08-19T03:03:26.781622916Z	89.11
37.61	497.634	213	15.96	629.535	34.32	36.64	kafka-001	15.96	2018-08-19T03:03:33.793257275Z	89.12
38.15	762.317	214	15.96	637.376	37.61	35.62	kafka-001	15.96	2018-08-19T03:03:40.804046308Z	89.12
36.38	500.03	215	15.96	634.135	38.15	35.97	kafka-001	15.96	2018-08-19T03:03:47.815537431Z	89.12
33.28	500.574	215	15.96	636.797	36.38	35.78	kafka-001	15.96	2018-08-19T03:03:54.829751287Z	89.13
37.79	762.525	216	15.96	637.992	33.28	36.05	kafka-001	15.96	2018-08-19T03:04:01.84025316Z	89.13
33.39	499.588	217	15.96	636.419	37.79	36.26	kafka-001	15.96	2018-08-19T03:04:08.851097674Z	89.14
38.1	762.541	217	15.96	636.59	33.39	36.1	kafka-001	15.96	2018-08-19T03:04:15.864336694Z	89.14
41.2	497.328	218	15.96	635.981	38.1	36.18	kafka-001	15.96	2018-08-19T03:04:22.875440013Z	89.15
36.65	499.653	219	15.96	638.813	41.2	36.69	kafka-001	15.96	2018-08-19T03:04:29.887559946Z	89.15
32.97	762.095	219	15.96	642.144	36.65	36.74	kafka-001	15.96	2018-08-19T03:04:36.896979141Z	89.16
37.97	498.284	220	15.96	634.121	32.97	36.68	kafka-001	15.96	2018-08-19T03:04:43.911734926Z	89.16
37.06	765.512	220	15.96	642.893	37.97	36.71	kafka-001	15.96	2018-08-19T03:04:50.921704569Z	89.16
36.67	499.773	221	15.96	632.888	37.06	37.33	kafka-001	15.96	2018-08-19T03:04:57.932606081Z	89.17
32.03	495.186	222	15.96	636.774	36.67	37.09	kafka-001	15.96	2018-08-19T03:05:04.941229123Z	89.17
37.49	762.196	222	15.96	640.197	32.03	35.56	kafka-001	15.96	2018-08-19T03:05:11.950825625Z	89.18
34.93	498.706	223	15.96	638.659	37.49	35.7	kafka-001	15.96	2018-08-19T03:05:18.961605404Z	89.18
37.98	764.459	224	15.96	640.016	34.93	36.03	kafka-001	15.96	2018-08-19T03:05:25.972877931Z	89.18
32.12	499.391	224	15.96	638.658	37.98	36.03	kafka-001	15.96	2018-08-19T03:05:32.982935588Z	89.19
37.04	498.3	225	15.96	634.313	32.12	35.2	kafka-001	15.96	2018-08-19T03:05:39.993702452Z	89.19
37.01	762.576	225	15.96	638.183	37.04	35.27	kafka-001	15.96	2018-08-19T03:05:47.005443901Z	89.2
37.36	497.89	225	15.96	635.423	37.01	36.1	kafka-001	15.96	2018-08-19T03:05:54.016924226Z	89.2
37.08	764.728	225	15.96	639.51	37.36	36.07	kafka-001	15.96	2018-08-19T03:06:01.027757957Z	89.21
37.87	501.526	225	15.96	638.302	37.08	36.43	kafka-001	15.96	2018-08-19T03:06:08.039609208Z	89.21
37.43	764.281	225	15.96	641.087	37.87	36.41	kafka-001	15.96	2018-08-19T03:06:15.051151814Z	89.22
36.12	496.507	225	15.96	634.584	37.43	37.3	kafka-001	15.96	2018-08-19T03:06:22.065839179Z	89.22
37.34	497.595	225	15.96	636.286	36.12	37.15	kafka-001	15.96	2018-08-19T03:06:29.076880973Z	89.22
36.82	763.867	225	15.96	636.876	37.34	37.2	kafka-001	15.96	2018-08-19T03:06:36.088049372Z	89.23
35.31	500.009	225	15.96	635.005	36.82	37.11	kafka-001	15.96	2018-08-19T03:06:43.099288942Z	88.98
35.0	767.537	225	15.96	639.488	35.31	36.82	kafka-001	15.96	2018-08-19T03:06:50.110239186Z	88.98
35.16	492.144	225	15.96	629.87	35.0	36.34	kafka-001	15.96	2018-08-19T03:06:57.121057983Z	88.99
