net_receive	host_cpu	sensor_count	timestamp	memory%	net_send	memory_active_anon%	container_cpu%	host_moving_avg_cpu	name	memory_rss%
178.338	1.17	74	2018-08-17T16:02:05.148068073Z	76.83	17.879	38.12	9.39	2.74	cassandra-001	38.12
90.525	9.39	76	2018-08-17T16:02:12.154597677Z	76.83	8.378	38.12	1.14	4.12	cassandra-001	38.12
96.041	1.14	77	2018-08-17T16:02:19.16567683Z	76.83	9.658	38.12	1.04	2.55	cassandra-001	38.12
197.245	1.04	79	2018-08-17T16:02:26.173110714Z	76.83	20.186	38.12	1.17	2.52	cassandra-001	38.12
102.148	1.17	80	2018-08-17T16:02:33.182258273Z	76.83	11.953	38.12	1.13	2.51	cassandra-001	38.12
200.495	1.13	82	2018-08-17T16:02:40.191582703Z	76.83	20.87	38.12	9.09	2.51	cassandra-001	38.12
101.132	9.09	83	2018-08-17T16:02:47.203269534Z	76.83	10.672	38.12	1.17	3.83	cassandra-001	38.12
105.576	1.17	85	2018-08-17T16:02:54.211620152Z	76.83	11.094	38.12	1.28	2.46	cassandra-001	38.12
214.469	1.28	86	2018-08-17T16:03:01.218745429Z	76.91	22.437	38.12	1.03	2.48	cassandra-001	38.12
107.087	1.03	87	2018-08-17T16:03:08.227082805Z	76.91	12.162	38.12	1.12	2.48	cassandra-001	38.12
222.827	1.12	89	2018-08-17T16:03:15.235122444Z	76.91	24.138	38.12	9.56	2.47	cassandra-001	38.12
110.776	9.56	90	2018-08-17T16:03:22.244013407Z	76.91	9.93	38.12	1.03	3.87	cassandra-001	38.12
112.669	1.03	91	2018-08-17T16:03:29.256021875Z	76.91	9.731	38.12	2.07	2.53	cassandra-001	38.12
229.798	2.07	93	2018-08-17T16:03:36.26858557Z	76.91	19.33	38.12	1.18	2.68	cassandra-001	38.12
110.275	1.18	94	2018-08-17T16:03:43.276068975Z	76.91	10.232	38.12	1.05	2.66	cassandra-001	38.12
234.834	1.05	95	2018-08-17T16:03:50.283326721Z	76.91	23.578	38.12	9.3	2.67	cassandra-001	38.12
120.04	9.3	97	2018-08-17T16:03:57.290529473Z	76.91	11.432	38.12	1.04	4.03	cassandra-001	38.12
122.726	1.04	98	2018-08-17T16:04:04.297347852Z	76.91	12.091	38.12	1.16	2.61	cassandra-001	38.12
250.785	1.16	99	2018-08-17T16:04:11.30601737Z	76.91	27.812	38.12	1.23	2.63	cassandra-001	38.12
126.533	1.23	101	2018-08-17T16:04:18.315402824Z	76.91	11.932	38.12	1.12	2.49	cassandra-001	38.12
246.577	1.12	102	2018-08-17T16:04:25.325565013Z	76.91	26.82	38.12	10.57	2.48	cassandra-001	38.12
128.703	10.57	103	2018-08-17T16:04:32.331992031Z	76.91	12.419	38.12	1.07	4.07	cassandra-001	38.12
130.627	1.07	104	2018-08-17T16:04:39.340430841Z	76.91	12.076	38.12	1.08	2.7	cassandra-001	38.12
261.337	1.08	106	2018-08-17T16:04:46.349082281Z	76.92	26.012	38.12	3.45	2.7	cassandra-001	38.12
131.915	3.45	107	2018-08-17T16:04:53.356089847Z	76.91	13.87	38.12	1.05	3.09	cassandra-001	38.12
274.448	1.05	108	2018-08-17T16:05:00.363184321Z	76.92	32.609	38.12	13.22	3.06	cassandra-001	38.12
133.889	13.22	110	2018-08-17T16:05:07.3738622Z	76.92	15.994	38.12	1.17	5.07	cassandra-001	38.12
137.971	1.17	111	2018-08-17T16:05:14.381544867Z	76.92	16.654	38.12	1.13	3.51	cassandra-001	38.12
281.128	1.13	112	2018-08-17T16:05:21.388812721Z	76.92	29.096	38.12	1.14	3.52	cassandra-001	38.12
140.866	1.14	113	2018-08-17T16:05:28.395246748Z	76.92	15.544	38.12	1.13	3.53	cassandra-001	38.12
287.078	1.13	114	2018-08-17T16:05:35.409474258Z	76.92	33.251	38.12	13.28	3.14	cassandra-001	38.12
142.685	13.28	115	2018-08-17T16:05:42.418115448Z	76.92	15.094	38.12	1.06	5.18	cassandra-001	38.12
141.838	1.06	117	2018-08-17T16:05:49.42458856Z	76.92	15.16	38.12	1.1	3.15	cassandra-001	38.12
295.523	1.1	118	2018-08-17T16:05:56.431045084Z	76.92	29.87	38.12	1.06	3.14	cassandra-001	38.12
150.762	1.06	119	2018-08-17T16:06:03.439346032Z	76.92	15.805	38.12	1.17	3.13	cassandra-001	38.12
301.289	1.17	120	2018-08-17T16:06:10.448416501Z	76.93	30.026	38.12	11.7	3.13	cassandra-001	38.12
153.041	11.7	121	2018-08-17T16:06:17.460062779Z	76.93	16.94	38.12	1.13	4.89	cassandra-001	38.12
152.831	1.13	122	2018-08-17T16:06:24.466784672Z	76.92	16.636	38.12	1.21	2.87	cassandra-001	38.12
304.297	1.21	123	2018-08-17T16:06:31.472935222Z	76.93	24.809	38.12	1.06	2.89	cassandra-001	38.12
153.698	1.06	125	2018-08-17T16:06:38.48058838Z	76.93	17.902	38.12	1.28	2.89	cassandra-001	38.12
307.567	1.28	126	2018-08-17T16:06:45.486907741Z	76.93	29.626	38.12	12.38	2.92	cassandra-001	38.12
158.447	12.38	127	2018-08-17T16:06:52.495728023Z	76.93	15.71	38.12	1.22	4.79	cassandra-001	38.12
159.156	1.22	128	2018-08-17T16:06:59.504097858Z	76.93	14.587	38.12	1.78	3.05	cassandra-001	38.12
321.129	1.78	129	2018-08-17T16:07:06.510491294Z	76.93	30.402	38.12	1.1	3.15	cassandra-001	38.12
162.314	1.1	130	2018-08-17T16:07:13.516463923Z	76.93	15.854	38.12	1.09	3.14	cassandra-001	38.12
322.34	1.09	131	2018-08-17T16:07:20.524523552Z	76.94	30.202	38.12	14.55	3.14	cassandra-001	38.12
163.696	14.55	132	2018-08-17T16:07:27.532294875Z	76.94	16.328	38.12	1.17	5.35	cassandra-001	38.12
167.303	1.17	133	2018-08-17T16:07:34.538382835Z	76.93	18.479	38.12	1.22	3.48	cassandra-001	38.12
340.451	1.22	134	2018-08-17T16:07:41.546187065Z	76.94	36.562	38.12	1.26	3.48	cassandra-001	38.12
169.605	1.26	136	2018-08-17T16:07:48.554117015Z	76.94	16.142	38.12	0.99	3.4	cassandra-001	38.12
339.244	0.99	136	2018-08-17T16:07:55.560239291Z	76.94	33.828	38.12	14.53	3.38	cassandra-001	38.12
173.541	14.53	138	2018-08-17T16:08:02.568528138Z	76.94	17.355	38.12	1.05	5.62	cassandra-001	38.12
174.091	1.05	139	2018-08-17T16:08:09.57769447Z	76.94	16.986	38.12	1.35	3.37	cassandra-001	38.12
341.265	1.35	140	2018-08-17T16:08:16.584329435Z	76.94	37.878	38.12	1.3	3.4	cassandra-001	38.12
172.45	1.3	141	2018-08-17T16:08:23.592027944Z	76.94	16.404	38.12	1.12	3.41	cassandra-001	38.12
357.24	1.12	142	2018-08-17T16:08:30.60018096Z	76.94	36.767	38.12	13.88	3.39	cassandra-001	38.12
178.777	13.88	143	2018-08-17T16:08:37.607942748Z	76.94	15.796	38.12	1.18	5.54	cassandra-001	38.12
173.755	1.18	144	2018-08-17T16:08:44.6140464Z	76.94	15.294	38.12	1.07	3.31	cassandra-001	38.12
356.956	1.07	145	2018-08-17T16:08:51.620560358Z	76.94	28.832	38.12	1.18	3.32	cassandra-001	38.12
178.751	1.18	146	2018-08-17T16:08:58.627464781Z	76.95	13.828	38.12	1.16	3.29	cassandra-001	38.12
363.311	1.16	147	2018-08-17T16:09:05.635435241Z	76.95	32.803	38.12	17.18	3.26	cassandra-001	38.12
180.585	17.18	148	2018-08-17T16:09:12.644271098Z	76.95	15.134	38.12	1.13	5.94	cassandra-001	38.12
183.396	1.13	149	2018-08-17T16:09:19.651541598Z	76.95	16.744	38.12	1.26	3.82	cassandra-001	38.12
372.001	1.26	150	2018-08-17T16:09:26.65855302Z	76.95	36.946	38.12	1.12	3.83	cassandra-001	38.12
189.752	1.12	151	2018-08-17T16:09:33.666137537Z	76.95	19.079	38.12	1.28	3.84	cassandra-001	38.12
381.745	1.28	152	2018-08-17T16:09:40.673252777Z	76.95	39.228	38.12	29.69	3.85	cassandra-001	38.12
190.11	29.69	152	2018-08-17T16:09:47.687770655Z	76.95	16.32	38.11	1.26	8.61	cassandra-001	38.11
190.805	1.26	153	2018-08-17T16:09:54.695327034Z	76.95	17.904	38.11	1.14	5.96	cassandra-001	38.11
380.763	1.14	154	2018-08-17T16:10:01.703013323Z	76.95	36.783	38.11	1.14	5.96	cassandra-001	38.11
191.299	1.14	155	2018-08-17T16:10:08.710381014Z	76.95	21.718	38.11	1.17	5.94	cassandra-001	38.11
392.475	1.17	156	2018-08-17T16:10:15.718802696Z	76.96	38.366	38.11	15.57	5.95	cassandra-001	38.11
195.138	15.57	157	2018-08-17T16:10:22.728267035Z	76.96	18.602	38.11	1.23	8.33	cassandra-001	38.11
198.629	1.23	158	2018-08-17T16:10:29.736007471Z	76.96	20.845	38.11	2.41	3.58	cassandra-001	38.11
395.872	2.41	159	2018-08-17T16:10:36.745012368Z	76.96	46.878	38.11	1.15	3.78	cassandra-001	38.11
198.367	1.15	160	2018-08-17T16:10:43.752576108Z	76.96	20.264	38.11	1.12	3.78	cassandra-001	38.11
406.884	1.12	161	2018-08-17T16:10:50.758887067Z	76.96	41.174	38.11	14.25	3.77	cassandra-001	38.11
200.043	14.25	162	2018-08-17T16:10:57.765428694Z	76.96	18.006	38.11	1.03	5.95	cassandra-001	38.11
196.819	1.03	163	2018-08-17T16:11:04.773582103Z	76.96	18.863	38.11	1.16	3.53	cassandra-001	38.11
403.622	1.16	164	2018-08-17T16:11:11.783233906Z	76.96	35.364	38.11	1.21	3.52	cassandra-001	38.11
206.058	1.21	164	2018-08-17T16:11:18.791535186Z	76.96	21.12	38.11	1.04	3.32	cassandra-001	38.11
411.12	1.04	165	2018-08-17T16:11:25.799739498Z	76.97	43.256	38.11	14.96	3.3	cassandra-001	38.11
211.767	14.96	166	2018-08-17T16:11:32.807373889Z	76.96	22.505	38.11	1.12	5.61	cassandra-001	38.11
206.603	1.12	167	2018-08-17T16:11:39.815993268Z	76.97	22.096	38.11	1.28	3.42	cassandra-001	38.11
420.388	1.28	168	2018-08-17T16:11:46.826292298Z	76.97	42.33	38.11	1.17	3.46	cassandra-001	38.11
209.608	1.17	169	2018-08-17T16:11:53.839271075Z	76.97	18.518	38.11	1.02	3.46	cassandra-001	38.11
421.528	1.02	170	2018-08-17T16:12:00.84865959Z	76.97	40.731	38.11	21.28	3.43	cassandra-001	38.11
210.39	21.28	171	2018-08-17T16:12:07.857518427Z	76.97	20.946	38.11	1.17	6.8	cassandra-001	38.11
214.661	1.17	171	2018-08-17T16:12:14.863949858Z	76.97	22.464	38.11	1.09	4.51	cassandra-001	38.11
429.134	1.09	172	2018-08-17T16:12:21.873286549Z	76.97	40.65	38.11	1.24	4.5	cassandra-001	38.11
218.702	1.24	173	2018-08-17T16:12:28.88024602Z	76.98	22.621	38.11	2.04	4.49	cassandra-001	38.11
437.568	2.04	174	2018-08-17T16:12:35.891363435Z	76.98	41.454	38.11	19.86	4.64	cassandra-001	38.11
221.372	19.86	175	2018-08-17T16:12:42.899325321Z	76.98	23.426	38.11	0.93	7.78	cassandra-001	38.11
222.953	0.93	176	2018-08-17T16:12:49.905739525Z	76.98	24.31	38.12	1.09	4.39	cassandra-001	38.12
448.198	1.09	176	2018-08-17T16:12:56.912936281Z	76.98	54.322	38.12	1.14	4.37	cassandra-001	38.12
219.598	1.14	177	2018-08-17T16:13:03.920738021Z	76.98	25.167	38.12	1.2	4.38	cassandra-001	38.12
451.623	1.2	178	2018-08-17T16:13:10.93122705Z	76.99	52.446	38.12	15.9	4.38	cassandra-001	38.12
230.077	15.9	179	2018-08-17T16:13:17.941004331Z	76.99	28.546	38.12	1.15	6.69	cassandra-001	38.12
225.668	1.15	180	2018-08-17T16:13:24.948420185Z	76.99	24.546	38.12	1.05	3.57	cassandra-001	38.12
444.732	1.05	181	2018-08-17T16:13:31.955532138Z	76.99	53.064	38.12	1.3	3.59	cassandra-001	38.12
226.681	1.3	181	2018-08-17T16:13:38.964522769Z	76.99	26.182	38.12	1.15	3.62	cassandra-001	38.12
458.269	1.15	182	2018-08-17T16:13:45.973018571Z	76.99	51.796	38.12	21.72	3.62	cassandra-001	38.12
229.13	21.72	183	2018-08-17T16:13:52.983519187Z	76.99	26.34	38.12	1.23	7.04	cassandra-001	38.12
235.864	1.23	184	2018-08-17T16:13:59.991687459Z	77.0	28.319	38.12	1.4	4.6	cassandra-001	38.12
464.892	1.4	185	2018-08-17T16:14:07.001259798Z	77.0	46.818	38.12	1.17	4.64	cassandra-001	38.12
232.945	1.17	185	2018-08-17T16:14:14.010693114Z	76.99	22.59	38.12	1.24	4.66	cassandra-001	38.12
470.809	1.24	186	2018-08-17T16:14:21.021672419Z	77.0	53.588	38.12	18.72	4.65	cassandra-001	38.12
231.525	18.72	187	2018-08-17T16:14:28.034166973Z	77.0	23.078	38.12	1.17	7.58	cassandra-001	38.12
238.323	1.17	188	2018-08-17T16:14:35.04266076Z	77.0	24.793	38.12	1.16	4.16	cassandra-001	38.12
471.216	1.16	189	2018-08-17T16:14:42.053407689Z	77.0	43.99	38.12	1.22	4.14	cassandra-001	38.12
237.072	1.22	189	2018-08-17T16:14:49.059496963Z	77.0	24.12	38.12	1.0	4.11	cassandra-001	38.12
482.352	1.0	190	2018-08-17T16:14:56.065992969Z	77.0	54.126	38.12	15.62	4.08	cassandra-001	38.12
243.839	15.62	191	2018-08-17T16:15:03.073207696Z	77.0	29.161	38.12	1.09	6.48	cassandra-001	38.12
258.882	1.09	192	2018-08-17T16:15:10.081626706Z	77.01	28.682	38.12	5.51	3.54	cassandra-001	38.12
476.575	5.51	192	2018-08-17T16:15:17.088786667Z	77.01	58.854	38.12	1.02	4.27	cassandra-001	38.12
245.826	1.02	193	2018-08-17T16:15:24.103121009Z	77.01	24.818	38.12	1.25	4.24	cassandra-001	38.12
489.439	1.25	194	2018-08-17T16:15:31.109163244Z	77.01	51.443	38.11	9.84	4.25	cassandra-001	38.11
246.678	9.84	195	2018-08-17T16:15:38.119483582Z	77.01	28.104	38.11	1.12	5.72	cassandra-001	38.11
461.509	1.12	195	2018-08-17T16:15:45.12933573Z	77.01	52.34	38.11	13.98	3.3	cassandra-001	38.11
279.783	13.98	196	2018-08-17T16:15:52.136645703Z	77.01	30.664	38.11	1.22	5.45	cassandra-001	38.11
244.385	1.22	197	2018-08-17T16:15:59.14482326Z	77.01	25.687	38.11	2.21	4.74	cassandra-001	38.11
490.041	2.21	198	2018-08-17T16:16:06.154306097Z	77.01	50.754	38.11	1.39	4.94	cassandra-001	38.11
246.83	1.39	198	2018-08-17T16:16:13.165555883Z	77.01	23.72	38.11	1.15	4.96	cassandra-001	38.11
493.734	1.15	199	2018-08-17T16:16:20.172526906Z	77.02	48.324	38.11	21.6	3.51	cassandra-001	38.11
250.293	21.6	200	2018-08-17T16:16:27.179814072Z	77.02	25.858	38.11	1.05	6.93	cassandra-001	38.11
251.164	1.05	201	2018-08-17T16:16:34.186543367Z	77.02	27.903	38.11	1.16	4.77	cassandra-001	38.11
506.365	1.16	201	2018-08-17T16:16:41.193580337Z	77.02	47.834	38.11	1.03	4.76	cassandra-001	38.11
253.686	1.03	202	2018-08-17T16:16:48.205279904Z	77.02	29.012	38.11	1.16	4.56	cassandra-001	38.11
500.694	1.16	203	2018-08-17T16:16:55.2122966Z	77.02	56.584	38.11	18.93	4.53	cassandra-001	38.11
250.91	18.93	204	2018-08-17T16:17:02.220640714Z	77.02	29.367	38.11	1.23	7.49	cassandra-001	38.11
257.13	1.23	204	2018-08-17T16:17:09.226933778Z	77.02	24.14	38.11	0.97	4.09	cassandra-001	38.11
510.961	0.97	205	2018-08-17T16:17:16.234044044Z	77.03	48.042	38.11	3.97	4.08	cassandra-001	38.11
254.701	3.97	206	2018-08-17T16:17:23.240893886Z	77.02	25.618	38.11	1.12	4.55	cassandra-001	38.11
522.286	1.12	207	2018-08-17T16:17:30.249180492Z	77.03	58.851	38.11	24.0	4.56	cassandra-001	38.11
258.191	24.0	207	2018-08-17T16:17:37.25631668Z	77.03	24.086	38.11	1.08	8.37	cassandra-001	38.11
262.464	1.08	208	2018-08-17T16:17:44.265198519Z	77.03	26.198	38.11	1.21	5.4	cassandra-001	38.11
529.379	1.21	209	2018-08-17T16:17:51.272309801Z	77.03	55.22	38.11	1.09	5.39	cassandra-001	38.11
263.889	1.09	209	2018-08-17T16:17:58.27961171Z	77.03	23.214	38.11	1.3	5.41	cassandra-001	38.11
524.535	1.3	210	2018-08-17T16:18:05.289211379Z	77.04	50.387	38.11	35.67	4.97	cassandra-001	38.11
257.414	35.67	211	2018-08-17T16:18:12.300935403Z	77.04	22.184	38.11	1.3	10.72	cassandra-001	38.11
266.963	1.3	212	2018-08-17T16:18:19.312385609Z	77.04	27.49	38.11	1.27	6.94	cassandra-001	38.11
531.586	1.27	212	2018-08-17T16:18:26.321752258Z	77.05	53.356	38.11	1.35	6.97	cassandra-001	38.11
261.899	1.35	213	2018-08-17T16:18:33.328270839Z	77.04	23.727	38.11	1.13	7.0	cassandra-001	38.11
532.361	1.13	214	2018-08-17T16:18:40.335831662Z	77.05	51.124	38.11	20.42	7.0	cassandra-001	38.11
266.427	20.42	215	2018-08-17T16:18:47.346000775Z	77.05	30.208	38.11	1.18	10.19	cassandra-001	38.11
276.126	1.18	215	2018-08-17T16:18:54.354269712Z	77.05	33.112	38.11	1.28	4.44	cassandra-001	38.11
544.401	1.28	216	2018-08-17T16:19:01.363468208Z	77.05	54.699	38.11	1.23	4.44	cassandra-001	38.11
272.023	1.23	217	2018-08-17T16:19:08.370596806Z	77.05	30.392	38.11	1.19	4.43	cassandra-001	38.11
545.557	1.19	217	2018-08-17T16:19:15.378943893Z	77.06	59.952	38.11	20.53	4.4	cassandra-001	38.11
266.559	20.53	218	2018-08-17T16:19:22.389857724Z	77.05	27.316	38.11	1.08	7.64	cassandra-001	38.11
275.395	1.08	219	2018-08-17T16:19:29.398708167Z	77.06	31.935	38.11	2.24	4.41	cassandra-001	38.11
550.799	2.24	219	2018-08-17T16:19:36.408778871Z	77.06	62.168	38.11	1.29	4.59	cassandra-001	38.11
278.512	1.29	220	2018-08-17T16:19:43.41560449Z	77.06	30.14	38.11	1.08	4.59	cassandra-001	38.11
557.098	1.08	221	2018-08-17T16:19:50.422421427Z	77.06	57.032	38.11	20.77	4.57	cassandra-001	38.11
276.252	20.77	221	2018-08-17T16:19:57.431590146Z	77.06	26.232	38.11	1.07	7.83	cassandra-001	38.11
273.675	1.07	222	2018-08-17T16:20:04.440574886Z	77.06	21.347	38.11	1.23	4.59	cassandra-001	38.11
555.503	1.23	223	2018-08-17T16:20:11.449161679Z	77.07	46.972	38.11	1.05	4.61	cassandra-001	38.11
276.407	1.05	223	2018-08-17T16:20:18.457373354Z	77.07	22.126	38.11	1.2	4.41	cassandra-001	38.11
561.501	1.2	224	2018-08-17T16:20:25.466042522Z	77.07	52.066	38.11	21.52	4.4	cassandra-001	38.11
274.635	21.52	225	2018-08-17T16:20:32.475781381Z	77.07	23.445	38.11	1.06	7.81	cassandra-001	38.11
277.527	1.06	226	2018-08-17T16:20:39.48305224Z	77.07	21.848	38.11	1.01	4.52	cassandra-001	38.11
556.172	1.01	226	2018-08-17T16:20:46.492147293Z	77.08	47.286	38.11	2.72	4.51	cassandra-001	38.11
281.485	2.72	227	2018-08-17T16:20:53.502541834Z	77.07	26.164	38.11	1.21	4.76	cassandra-001	38.11
568.141	1.21	228	2018-08-17T16:21:00.513643859Z	77.08	46.743	38.11	24.34	4.79	cassandra-001	38.11
284.43	24.34	228	2018-08-17T16:21:07.520875366Z	77.08	25.688	38.11	1.23	8.64	cassandra-001	38.11
284.467	1.23	229	2018-08-17T16:21:14.531229402Z	77.08	23.642	38.11	1.44	5.26	cassandra-001	38.11
576.781	1.44	230	2018-08-17T16:21:21.540773417Z	77.08	55.124	38.11	1.14	5.32	cassandra-001	38.11
288.591	1.14	230	2018-08-17T16:21:28.548827559Z	77.09	26.704	38.11	1.18	5.35	cassandra-001	38.11
579.395	1.18	231	2018-08-17T16:21:35.557484183Z	77.09	54.753	38.11	23.09	5.09	cassandra-001	38.11
291.015	23.09	232	2018-08-17T16:21:42.568463158Z	77.09	25.898	38.11	1.17	8.74	cassandra-001	38.11
291.294	1.17	232	2018-08-17T16:21:49.576974791Z	77.09	27.218	38.11	1.15	4.87	cassandra-001	38.11
581.347	1.15	233	2018-08-17T16:21:56.583637154Z	77.09	54.818	38.11	1.2	4.86	cassandra-001	38.11
291.053	1.2	234	2018-08-17T16:22:03.590246673Z	77.09	25.857	38.11	1.0	4.82	cassandra-001	38.11
582.827	1.0	234	2018-08-17T16:22:10.596844263Z	77.1	62.288	38.11	23.6	4.8	cassandra-001	38.11
293.35	23.6	235	2018-08-17T16:22:17.60267011Z	77.1	29.21	38.11	1.0	8.53	cassandra-001	38.11
295.403	1.0	235	2018-08-17T16:22:24.608965688Z	77.1	27.718	38.11	1.2	4.85	cassandra-001	38.11
594.266	1.2	236	2018-08-17T16:22:31.617826415Z	77.1	61.045	38.11	1.18	4.86	cassandra-001	38.11
297.855	1.18	237	2018-08-17T16:22:38.629068277Z	77.1	33.882	38.11	1.09	4.86	cassandra-001	38.11
597.341	1.09	237	2018-08-17T16:22:45.635121908Z	77.11	54.656	38.11	25.55	4.84	cassandra-001	38.11
300.224	25.55	238	2018-08-17T16:22:52.641247085Z	77.1	31.598	38.11	1.22	8.94	cassandra-001	38.11
297.532	1.22	239	2018-08-17T16:22:59.648075248Z	77.11	29.287	38.11	1.95	5.21	cassandra-001	38.11
607.609	1.95	239	2018-08-17T16:23:06.654699672Z	77.11	75.154	38.11	1.1	5.36	cassandra-001	38.11
304.779	1.1	240	2018-08-17T16:23:13.663277769Z	77.11	37.392	38.11	1.13	5.35	cassandra-001	38.11
612.507	1.13	241	2018-08-17T16:23:20.669474045Z	77.11	62.626	38.11	21.56	5.34	cassandra-001	38.11
296.023	21.56	241	2018-08-17T16:23:27.676453642Z	77.11	22.396	38.11	1.18	8.75	cassandra-001	38.11
299.685	1.18	242	2018-08-17T16:23:34.684466884Z	77.11	21.577	38.11	1.18	4.69	cassandra-001	38.11
600.526	1.18	242	2018-08-17T16:23:41.693001758Z	77.12	61.252	38.11	1.08	4.68	cassandra-001	38.11
304.521	1.08	243	2018-08-17T16:23:48.702670365Z	77.12	31.398	38.11	1.13	4.54	cassandra-001	38.11
614.217	1.13	244	2018-08-17T16:23:55.709713942Z	77.12	63.64	38.11	24.32	4.54	cassandra-001	38.11
305.943	24.32	244	2018-08-17T16:24:02.718736804Z	77.12	30.631	38.11	1.12	8.41	cassandra-001	38.11
308.676	1.12	245	2018-08-17T16:24:09.72562552Z	77.12	31.978	38.11	1.62	5.0	cassandra-001	38.11
613.984	1.62	246	2018-08-17T16:24:16.732138447Z	77.12	61.83	38.11	1.22	5.07	cassandra-001	38.11
306.684	1.22	246	2018-08-17T16:24:23.739896371Z	77.12	29.364	38.11	1.18	5.08	cassandra-001	38.11
628.521	1.18	247	2018-08-17T16:24:30.748110271Z	77.13	69.115	38.11	21.66	5.1	cassandra-001	38.11
312.979	21.66	247	2018-08-17T16:24:37.755980612Z	77.13	36.874	38.11	1.16	8.52	cassandra-001	38.11
317.417	1.16	248	2018-08-17T16:24:44.763233382Z	77.13	38.128	38.11	1.07	4.66	cassandra-001	38.11
630.843	1.07	249	2018-08-17T16:24:51.770975546Z	77.13	73.404	38.11	1.02	4.65	cassandra-001	38.12
316.556	1.02	249	2018-08-17T16:24:58.778696633Z	77.14	36.662	38.12	1.2	4.55	cassandra-001	38.12
638.561	1.2	250	2018-08-17T16:25:05.785325973Z	77.14	73.627	38.12	21.84	4.55	cassandra-001	38.12
317.124	21.84	250	2018-08-17T16:25:12.793762079Z	77.14	36.49	38.12	1.18	7.99	cassandra-001	38.12
317.461	1.18	251	2018-08-17T16:25:19.801450867Z	77.14	35.302	38.12	1.27	4.58	cassandra-001	38.12
636.849	1.27	252	2018-08-17T16:25:26.809432793Z	77.14	69.006	38.12	1.3	4.6	cassandra-001	38.12
322.497	1.3	252	2018-08-17T16:25:33.818833505Z	77.14	37.545	38.12	1.15	4.63	cassandra-001	38.12
