net_receive	host_cpu	sensor_count	timestamp	memory%	net_send	memory_active_anon%	container_cpu%	host_moving_avg_cpu	name	memory_rss%
378.731	20.81	87	2018-08-17T17:58:23.844984888Z	83.97	315.73	15.93	20.51	20.67	kafka-001	15.93
387.37	20.51	88	2018-08-17T17:58:30.856040761Z	83.97	468.996	15.93	23.89	20.8	kafka-001	15.93
391.885	23.89	90	2018-08-17T17:58:37.866804711Z	83.97	329.464	15.93	22.81	21.22	kafka-001	15.93
387.691	22.81	91	2018-08-17T17:58:44.877892315Z	83.97	325.644	15.93	22.62	21.54	kafka-001	15.93
403.398	22.62	93	2018-08-17T17:58:51.890379251Z	83.98	499.19	15.93	24.23	21.9	kafka-001	15.93
403.889	24.23	94	2018-08-17T17:58:58.90247696Z	83.98	334.952	15.93	24.36	22.48	kafka-001	15.93
402.488	24.36	95	2018-08-17T17:59:05.913627629Z	83.98	508.735	15.93	26.78	23.07	kafka-001	15.93
402.369	26.78	97	2018-08-17T17:59:12.926819728Z	83.99	340.125	15.93	23.72	24.11	kafka-001	15.93
405.097	23.72	98	2018-08-17T17:59:19.937319965Z	83.99	341.01	15.93	23.3	24.09	kafka-001	15.93
426.876	23.3	99	2018-08-17T17:59:26.949550949Z	83.99	519.102	15.93	25.86	24.17	kafka-001	15.93
426.892	25.86	101	2018-08-17T17:59:33.960207253Z	84.0	354.562	15.93	19.99	24.71	kafka-001	15.93
423.333	19.99	102	2018-08-17T17:59:40.972274214Z	83.99	531.933	15.93	24.3	24.0	kafka-001	15.93
438.533	24.3	104	2018-08-17T17:59:47.985298262Z	84.0	366.672	15.93	25.49	23.99	kafka-001	15.93
443.057	25.49	105	2018-08-17T17:59:54.996191625Z	84.0	372.64	15.93	25.27	23.78	kafka-001	15.93
445.851	25.27	106	2018-08-17T18:00:02.008306754Z	84.0	557.604	15.93	25.65	24.04	kafka-001	15.93
444.186	25.65	107	2018-08-17T18:00:09.019873625Z	84.01	366.553	15.93	26.08	24.43	kafka-001	15.93
455.886	26.08	109	2018-08-17T18:00:16.03110392Z	84.01	568.422	15.93	25.78	24.46	kafka-001	15.93
456.939	25.78	110	2018-08-17T18:00:23.042310926Z	84.02	376.498	15.93	27.62	25.43	kafka-001	15.93
478.126	27.62	111	2018-08-17T18:00:30.056783531Z	84.02	586.65	15.93	26.34	25.98	kafka-001	15.93
466.307	26.34	112	2018-08-17T18:00:37.071899355Z	84.02	385.172	15.93	28.38	26.12	kafka-001	15.93
489.859	28.38	113	2018-08-17T18:00:44.083826081Z	84.02	401.803	15.93	27.87	26.64	kafka-001	15.93
492.16	27.87	115	2018-08-17T18:00:51.094898502Z	84.03	605.183	15.93	28.45	27.01	kafka-001	15.93
493.701	28.45	116	2018-08-17T18:00:58.105608346Z	84.03	404.689	15.93	28.79	27.41	kafka-001	15.93
506.194	28.79	117	2018-08-17T18:01:05.116702145Z	84.03	618.839	15.93	29.32	27.91	kafka-001	15.93
511.175	29.32	118	2018-08-17T18:01:12.133847443Z	84.04	417.669	15.93	29.48	28.19	kafka-001	15.93
518.665	29.48	119	2018-08-17T18:01:19.144842925Z	84.04	420.653	15.93	31.05	28.71	kafka-001	15.93
519.193	31.05	120	2018-08-17T18:01:26.156324768Z	84.04	623.53	15.93	27.44	29.16	kafka-001	15.93
515.261	27.44	122	2018-08-17T18:01:33.168604261Z	84.05	424.894	15.93	30.67	29.09	kafka-001	15.93
533.275	30.67	123	2018-08-17T18:01:40.181317925Z	84.05	648.862	15.93	32.3	29.46	kafka-001	15.93
537.967	32.3	124	2018-08-17T18:01:47.197969758Z	84.05	438.719	15.93	30.3	30.04	kafka-001	15.93
531.291	30.3	125	2018-08-17T18:01:54.208430929Z	84.06	435.282	15.93	30.65	30.21	kafka-001	15.93
546.872	30.65	126	2018-08-17T18:02:01.219015757Z	84.06	670.881	15.93	30.9	30.4	kafka-001	15.93
546.413	30.9	127	2018-08-17T18:02:08.229278355Z	84.07	448.379	15.93	29.81	30.38	kafka-001	15.93
546.148	29.81	128	2018-08-17T18:02:15.240185362Z	84.07	665.238	15.93	31.82	30.77	kafka-001	15.93
555.987	31.82	129	2018-08-17T18:02:22.251634484Z	84.07	460.988	15.93	31.61	30.96	kafka-001	15.93
539.721	31.61	130	2018-08-17T18:02:29.263943987Z	84.08	449.239	15.93	31.1	30.85	kafka-001	15.93
564.206	31.1	131	2018-08-17T18:02:36.277664214Z	84.08	688.347	15.93	31.4	30.98	kafka-001	15.93
564.207	31.4	132	2018-08-17T18:02:43.29121422Z	84.09	461.336	15.93	33.97	31.11	kafka-001	15.93
574.916	33.97	134	2018-08-17T18:02:50.302142199Z	84.09	706.36	15.93	34.13	31.62	kafka-001	15.93
570.275	34.13	135	2018-08-17T18:02:57.315637895Z	84.09	470.294	15.93	32.81	32.34	kafka-001	15.93
574.469	32.81	136	2018-08-17T18:03:04.327861111Z	84.1	473.874	15.93	33.08	32.5	kafka-001	15.93
592.03	33.08	137	2018-08-17T18:03:11.354247451Z	84.1	728.521	15.93	34.97	32.75	kafka-001	15.93
590.179	34.97	138	2018-08-17T18:03:18.365477093Z	84.11	473.002	15.93	33.76	33.39	kafka-001	15.93
581.508	33.76	139	2018-08-17T18:03:25.377052715Z	84.11	723.306	15.93	32.7	33.79	kafka-001	15.93
581.097	32.7	140	2018-08-17T18:03:32.390278738Z	84.11	485.6	15.93	34.15	33.58	kafka-001	15.93
592.433	34.15	141	2018-08-17T18:03:39.402369374Z	84.12	490.024	15.93	34.07	33.58	kafka-001	15.93
602.77	34.07	142	2018-08-17T18:03:46.416249089Z	84.12	745.77	15.93	34.68	33.79	kafka-001	15.93
604.427	34.68	143	2018-08-17T18:03:53.427908213Z	84.12	493.678	15.93	35.02	34.06	kafka-001	15.93
607.201	35.02	144	2018-08-17T18:04:00.439016846Z	84.13	739.903	15.93	43.04	34.06	kafka-001	15.93
609.687	43.04	145	2018-08-17T18:04:07.452012305Z	84.13	502.425	15.93	35.98	35.61	kafka-001	15.93
613.109	35.98	146	2018-08-17T18:04:14.463794631Z	84.14	506.886	15.93	34.01	36.16	kafka-001	15.93
620.139	34.01	147	2018-08-17T18:04:21.477191972Z	84.14	766.228	15.93	34.13	36.13	kafka-001	15.93
609.101	34.13	148	2018-08-17T18:04:28.48798891Z	84.15	511.282	15.93	37.43	36.14	kafka-001	15.93
632.096	37.43	149	2018-08-17T18:04:35.49833462Z	84.15	776.565	15.93	37.04	36.6	kafka-001	15.93
616.019	37.04	150	2018-08-17T18:04:42.509344497Z	84.15	513.923	15.93	31.34	36.94	kafka-001	15.93
639.881	31.34	151	2018-08-17T18:04:49.520581447Z	84.16	524.089	15.93	36.14	34.99	kafka-001	15.93
643.404	36.14	152	2018-08-17T18:04:56.531841478Z	84.16	792.576	15.93	37.14	35.02	kafka-001	15.93
650.663	37.14	153	2018-08-17T18:05:03.542207043Z	84.17	526.982	15.93	37.09	35.54	kafka-001	15.93
660.351	37.09	154	2018-08-17T18:05:10.551644453Z	84.17	810.859	15.93	37.59	36.03	kafka-001	15.93
655.532	37.59	155	2018-08-17T18:05:17.569320352Z	84.18	528.692	15.93	37.8	36.06	kafka-001	15.93
660.346	37.8	155	2018-08-17T18:05:24.579795148Z	84.18	541.812	15.93	37.64	36.18	kafka-001	15.93
664.915	37.64	156	2018-08-17T18:05:31.590114539Z	84.18	820.632	15.93	31.75	37.23	kafka-001	15.93
667.915	31.75	157	2018-08-17T18:05:38.600716512Z	84.19	548.783	15.93	40.19	36.5	kafka-001	15.93
681.538	40.19	158	2018-08-17T18:05:45.611347626Z	84.19	834.869	15.93	38.85	37.01	kafka-001	15.93
672.431	38.85	159	2018-08-17T18:05:52.623320984Z	84.2	552.23	15.93	38.15	37.3	kafka-001	15.93
680.103	38.15	160	2018-08-17T18:05:59.636549151Z	84.2	554.61	15.93	43.42	37.4	kafka-001	15.93
693.916	43.42	161	2018-08-17T18:06:06.646584279Z	84.21	841.674	15.93	39.76	38.33	kafka-001	15.93
694.288	39.76	162	2018-08-17T18:06:13.658123477Z	84.21	565.046	15.93	36.9	38.69	kafka-001	15.93
691.569	36.9	163	2018-08-17T18:06:20.669990888Z	84.22	847.591	15.93	39.48	39.55	kafka-001	15.93
692.085	39.48	164	2018-08-17T18:06:27.681362983Z	84.22	563.95	15.93	37.84	39.43	kafka-001	15.93
690.157	37.84	165	2018-08-17T18:06:34.693385759Z	84.23	564.249	15.93	39.2	39.26	kafka-001	15.93
705.361	39.2	165	2018-08-17T18:06:41.706623977Z	84.23	863.958	15.93	38.37	39.43	kafka-001	15.93
699.488	38.37	166	2018-08-17T18:06:48.717953512Z	84.24	571.369	15.93	40.76	38.59	kafka-001	15.93
708.733	40.76	167	2018-08-17T18:06:55.729761706Z	84.24	871.863	15.93	39.68	38.76	kafka-001	15.93
706.968	39.68	168	2018-08-17T18:07:02.741186043Z	84.25	577.53	15.93	40.6	39.22	kafka-001	15.93
720.123	40.6	169	2018-08-17T18:07:09.753102622Z	84.25	584.151	15.93	38.65	39.41	kafka-001	15.93
730.262	38.65	170	2018-08-17T18:07:16.765927508Z	84.26	891.292	15.93	41.4	39.54	kafka-001	15.93
726.407	41.4	171	2018-08-17T18:07:23.776122543Z	84.26	583.01	15.93	40.08	39.91	kafka-001	15.93
732.218	40.08	172	2018-08-17T18:07:30.788256871Z	84.27	900.197	15.93	40.1	40.2	kafka-001	15.93
722.693	40.1	172	2018-08-17T18:07:37.80397105Z	84.27	593.594	15.93	41.33	40.09	kafka-001	15.93
731.11	41.33	173	2018-08-17T18:07:44.815965272Z	84.28	605.005	15.93	42.0	40.36	kafka-001	15.93
746.055	42.0	174	2018-08-17T18:07:51.826358376Z	84.28	911.001	15.93	40.92	40.59	kafka-001	15.93
745.199	40.92	175	2018-08-17T18:07:58.838236802Z	84.29	605.04	15.93	43.57	40.97	kafka-001	15.93
751.168	43.57	176	2018-08-17T18:08:05.8485556Z	84.29	914.93	15.93	43.05	41.33	kafka-001	15.93
753.305	43.05	177	2018-08-17T18:08:12.860737266Z	84.3	612.5	15.93	41.97	41.83	kafka-001	15.93
748.543	41.97	178	2018-08-17T18:08:19.873677752Z	84.3	607.772	15.93	41.89	42.14	kafka-001	15.93
751.752	41.89	178	2018-08-17T18:08:26.887333866Z	84.31	927.982	15.93	42.36	42.23	kafka-001	15.93
766.073	42.36	179	2018-08-17T18:08:33.90006962Z	84.31	612.703	15.93	41.99	42.29	kafka-001	15.93
759.462	41.99	180	2018-08-17T18:08:40.91323813Z	84.32	931.981	15.93	45.35	42.47	kafka-001	15.93
767.393	45.35	181	2018-08-17T18:08:47.929200032Z	84.33	623.513	15.93	41.15	42.77	kafka-001	15.93
771.289	41.15	182	2018-08-17T18:08:54.940118316Z	84.33	624.1	15.93	42.09	42.45	kafka-001	15.93
776.976	42.09	182	2018-08-17T18:09:01.949596701Z	84.33	952.39	15.93	39.15	42.47	kafka-001	15.93
776.279	39.15	183	2018-08-17T18:09:08.9628908Z	84.34	629.55	15.93	45.83	42.02	kafka-001	15.93
784.546	45.83	184	2018-08-17T18:09:15.97391676Z	84.35	954.815	15.93	45.48	42.59	kafka-001	15.93
781.304	45.48	185	2018-08-17T18:09:22.988946544Z	84.35	634.232	15.93	45.0	43.18	kafka-001	15.93
782.311	45.0	186	2018-08-17T18:09:30.001138676Z	84.36	632.245	15.93	44.99	43.12	kafka-001	15.93
791.409	44.99	187	2018-08-17T18:09:37.013856618Z	84.36	966.497	15.93	44.81	43.76	kafka-001	15.93
794.721	44.81	187	2018-08-17T18:09:44.025133009Z	84.37	642.658	15.93	45.86	44.21	kafka-001	15.93
807.263	45.86	188	2018-08-17T18:09:51.036298648Z	84.37	984.306	15.93	45.65	45.33	kafka-001	15.93
802.078	45.65	189	2018-08-17T18:09:58.047196455Z	84.38	656.171	15.93	44.26	45.3	kafka-001	15.93
808.694	44.26	190	2018-08-17T18:10:05.057958594Z	84.38	983.926	15.93	30.51	45.1	kafka-001	15.93
811.991	30.51	190	2018-08-17T18:10:12.067962562Z	84.39	662.389	15.93	41.84	42.68	kafka-001	15.93
810.037	41.84	191	2018-08-17T18:10:19.079831264Z	84.4	660.563	15.93	46.46	42.16	kafka-001	15.93
821.902	46.46	192	2018-08-17T18:10:26.09211828Z	84.4	1008.413	15.93	41.27	42.43	kafka-001	15.93
807.887	41.27	193	2018-08-17T18:10:33.103983168Z	84.41	660.194	15.93	44.73	41.66	kafka-001	15.93
825.512	44.73	194	2018-08-17T18:10:40.117465001Z	84.41	1019.117	15.93	44.31	41.51	kafka-001	15.93
810.695	44.31	194	2018-08-17T18:10:47.129940136Z	84.42	667.078	15.93	45.26	41.52	kafka-001	15.93
825.801	45.26	195	2018-08-17T18:10:54.141286466Z	84.42	669.983	15.93	46.48	43.98	kafka-001	15.93
829.734	46.48	196	2018-08-17T18:11:01.152715584Z	84.43	1025.721	15.93	45.67	44.75	kafka-001	15.93
833.275	45.67	197	2018-08-17T18:11:08.164530392Z	84.43	682.451	15.93	45.02	44.62	kafka-001	15.93
838.162	45.02	197	2018-08-17T18:11:15.178563637Z	84.44	1014.885	15.93	48.89	45.24	kafka-001	15.93
841.012	48.89	198	2018-08-17T18:11:22.193134024Z	84.45	682.209	15.93	53.34	45.94	kafka-001	15.93
820.091	53.34	199	2018-08-17T18:11:29.204194733Z	84.45	670.062	15.93	45.36	47.44	kafka-001	15.93
838.875	45.36	199	2018-08-17T18:11:36.216605042Z	84.46	1046.382	15.93	46.23	47.46	kafka-001	15.93
840.443	46.23	200	2018-08-17T18:11:43.230481301Z	84.46	688.804	15.93	50.1	47.42	kafka-001	15.93
845.976	50.1	201	2018-08-17T18:11:50.241742602Z	84.47	1040.044	15.93	46.65	48.16	kafka-001	15.93
839.979	46.65	202	2018-08-17T18:11:57.252946635Z	84.47	692.888	15.93	51.7	48.43	kafka-001	15.93
850.379	51.7	202	2018-08-17T18:12:04.265146029Z	84.48	690.954	15.93	45.22	48.9	kafka-001	15.93
854.936	45.22	203	2018-08-17T18:12:11.27824121Z	84.49	1051.46	15.93	47.91	47.54	kafka-001	15.93
861.085	47.91	204	2018-08-17T18:12:18.290447995Z	84.49	704.413	15.93	49.19	47.97	kafka-001	15.93
865.508	49.19	205	2018-08-17T18:12:25.302292834Z	84.5	1048.781	15.93	45.63	48.46	kafka-001	15.93
859.165	45.63	206	2018-08-17T18:12:32.314026774Z	84.5	705.252	15.93	47.42	47.72	kafka-001	15.93
864.715	47.42	206	2018-08-17T18:12:39.327057766Z	84.51	702.929	15.93	49.03	47.84	kafka-001	15.93
883.108	49.03	207	2018-08-17T18:12:46.338969171Z	84.51	1070.397	15.93	45.39	47.4	kafka-001	15.93
888.439	45.39	208	2018-08-17T18:12:53.349283442Z	84.52	719.947	15.93	50.17	47.43	kafka-001	15.93
900.742	50.17	209	2018-08-17T18:13:00.36045221Z	84.53	1085.268	15.93	48.88	47.8	kafka-001	15.93
900.313	48.88	209	2018-08-17T18:13:07.371578452Z	84.54	721.842	15.93	46.38	47.75	kafka-001	15.93
890.265	46.38	210	2018-08-17T18:13:14.386256135Z	84.54	718.068	15.93	47.99	47.88	kafka-001	15.93
895.789	47.99	211	2018-08-17T18:13:21.398694843Z	84.55	1097.345	15.93	49.24	47.97	kafka-001	15.93
886.904	49.24	211	2018-08-17T18:13:28.412036549Z	84.55	696.152	15.93	48.02	48.01	kafka-001	15.93
886.101	48.02	212	2018-08-17T18:13:35.422014238Z	84.56	1107.422	15.93	50.31	48.45	kafka-001	15.93
893.687	50.31	213	2018-08-17T18:13:42.432969453Z	84.56	735.064	15.93	44.91	48.47	kafka-001	15.93
873.163	44.91	214	2018-08-17T18:13:49.445445624Z	84.57	729.181	15.93	46.97	47.81	kafka-001	15.93
902.513	46.97	214	2018-08-17T18:13:56.455636143Z	84.58	1117.062	15.93	46.44	47.91	kafka-001	15.93
910.31	46.44	215	2018-08-17T18:14:03.466216483Z	84.58	747.321	15.93	50.77	47.65	kafka-001	15.93
907.936	50.77	216	2018-08-17T18:14:10.475554292Z	84.59	1117.146	15.93	48.73	47.9	kafka-001	15.93
910.921	48.73	216	2018-08-17T18:14:17.485881027Z	84.6	747.73	15.93	49.48	48.02	kafka-001	15.93
926.623	49.48	217	2018-08-17T18:14:24.497639276Z	84.6	749.507	15.93	44.26	47.88	kafka-001	15.93
935.112	44.26	218	2018-08-17T18:14:31.509700938Z	84.61	1137.115	15.93	51.12	47.78	kafka-001	15.93
932.205	51.12	218	2018-08-17T18:14:38.520414967Z	84.62	752.498	15.93	52.52	48.47	kafka-001	15.93
936.73	52.52	219	2018-08-17T18:14:45.535034922Z	84.62	1143.831	15.93	50.8	49.48	kafka-001	15.93
936.083	50.8	220	2018-08-17T18:14:52.546489107Z	84.63	753.336	15.93	45.09	49.48	kafka-001	15.93
941.063	45.09	221	2018-08-17T18:14:59.556865698Z	84.64	752.638	15.93	52.85	48.88	kafka-001	15.93
942.408	52.85	221	2018-08-17T18:15:06.569432707Z	84.64	1143.453	15.93	45.86	49.44	kafka-001	15.93
945.827	45.86	222	2018-08-17T18:15:13.582994144Z	84.65	765.346	15.93	54.39	49.71	kafka-001	15.93
954.38	54.39	223	2018-08-17T18:15:20.593394247Z	84.66	1167.244	15.93	60.7	50.25	kafka-001	15.93
939.131	60.7	223	2018-08-17T18:15:27.60466157Z	84.66	757.884	15.93	52.56	51.62	kafka-001	15.93
957.905	52.56	224	2018-08-17T18:15:34.618651915Z	84.67	767.161	15.93	51.98	51.91	kafka-001	15.93
958.894	51.98	225	2018-08-17T18:15:41.630610446Z	84.68	1165.726	15.93	53.96	53.06	kafka-001	15.93
957.325	53.96	225	2018-08-17T18:15:48.642536349Z	84.68	779.006	15.93	52.42	53.24	kafka-001	15.93
963.812	52.42	226	2018-08-17T18:15:55.655507735Z	84.69	1172.643	15.93	54.01	54.34	kafka-001	15.93
945.891	54.01	227	2018-08-17T18:16:02.666724074Z	84.7	771.336	15.93	52.97	54.27	kafka-001	15.93
956.799	52.97	228	2018-08-17T18:16:09.678996984Z	84.7	776.579	15.93	54.51	52.98	kafka-001	15.93
952.322	54.51	228	2018-08-17T18:16:16.689491547Z	84.71	1171.275	15.93	46.93	53.31	kafka-001	15.93
964.887	46.93	229	2018-08-17T18:16:23.703444341Z	84.72	781.966	15.93	55.97	52.47	kafka-001	15.93
970.234	55.97	229	2018-08-17T18:16:30.716692255Z	84.72	1182.135	15.93	55.5	52.8	kafka-001	15.93
968.135	55.5	230	2018-08-17T18:16:37.728964712Z	84.73	791.423	15.93	55.3	53.32	kafka-001	15.93
972.741	55.3	231	2018-08-17T18:16:44.741229168Z	84.74	790.315	15.93	42.46	53.53	kafka-001	15.93
960.67	42.46	232	2018-08-17T18:16:51.753045837Z	84.74	1195.918	15.93	53.48	51.78	kafka-001	15.93
974.645	53.48	232	2018-08-17T18:16:58.76429102Z	84.75	796.223	15.93	48.12	51.61	kafka-001	15.93
982.902	48.12	233	2018-08-17T18:17:05.774518619Z	84.75	1206.579	15.93	54.24	51.8	kafka-001	15.93
987.365	54.24	233	2018-08-17T18:17:12.794401526Z	84.76	800.154	15.93	54.31	51.52	kafka-001	15.93
979.243	54.31	234	2018-08-17T18:17:19.807872789Z	84.77	793.367	15.93	59.52	51.32	kafka-001	15.93
987.564	59.52	235	2018-08-17T18:17:26.818699873Z	84.78	1215.854	15.93	52.94	52.02	kafka-001	15.93
982.54	52.94	235	2018-08-17T18:17:33.829954186Z	84.78	799.946	15.93	57.71	53.77	kafka-001	15.93
1002.083	57.71	236	2018-08-17T18:17:40.844603156Z	84.79	1232.953	15.93	55.83	54.47	kafka-001	15.93
1001.35	55.83	237	2018-08-17T18:17:47.856902169Z	84.8	813.026	15.93	55.14	55.76	kafka-001	15.93
998.358	55.14	237	2018-08-17T18:17:54.871378453Z	84.8	813.388	15.93	55.73	55.91	kafka-001	15.93
1000.204	55.73	238	2018-08-17T18:18:01.884106408Z	84.81	1233.37	15.93	56.47	56.14	kafka-001	15.93
1002.593	56.47	239	2018-08-17T18:18:08.895771661Z	84.82	817.206	15.93	54.81	55.64	kafka-001	15.93
1017.548	54.81	239	2018-08-17T18:18:15.907770189Z	84.82	1236.607	15.93	57.36	55.95	kafka-001	15.93
1007.543	57.36	240	2018-08-17T18:18:22.919349234Z	84.83	819.015	15.93	56.2	55.89	kafka-001	15.93
1013.419	56.2	241	2018-08-17T18:18:29.941550899Z	84.84	827.39	15.93	55.71	55.95	kafka-001	15.93
1023.85	55.71	241	2018-08-17T18:18:36.955258899Z	84.85	1246.87	15.93	52.41	56.05	kafka-001	15.93
1021.797	52.41	242	2018-08-17T18:18:43.967396429Z	84.85	830.424	15.93	59.25	55.49	kafka-001	15.93
1034.664	59.25	243	2018-08-17T18:18:50.977301639Z	84.86	1258.156	15.93	56.1	55.96	kafka-001	15.93
1021.603	56.1	243	2018-08-17T18:18:57.989355531Z	84.87	829.78	15.93	51.8	56.17	kafka-001	15.93
1026.265	51.8	244	2018-08-17T18:19:05.000586915Z	84.87	835.91	15.93	54.03	55.24	kafka-001	15.93
1040.138	54.03	244	2018-08-17T18:19:12.010661755Z	84.88	1265.182	15.93	56.74	54.88	kafka-001	15.93
1034.913	56.74	245	2018-08-17T18:19:19.021557523Z	84.89	843.978	15.93	59.17	55.05	kafka-001	15.93
1037.026	59.17	246	2018-08-17T18:19:26.030997588Z	84.9	1273.982	15.93	58.0	56.18	kafka-001	15.93
1022.877	58.0	246	2018-08-17T18:19:33.044251362Z	84.9	835.553	15.93	57.22	55.97	kafka-001	15.93
1042.977	57.22	247	2018-08-17T18:19:40.057269677Z	84.91	1287.818	15.93	57.62	56.16	kafka-001	15.93
1035.1	57.62	247	2018-08-17T18:19:47.075770383Z	84.92	848.026	15.93	57.28	57.13	kafka-001	15.93
1034.708	57.28	248	2018-08-17T18:19:54.086964713Z	84.92	839.255	15.93	58.51	57.67	kafka-001	15.93
1038.471	58.51	249	2018-08-17T18:20:01.097859289Z	84.93	1284.311	15.93	56.03	57.97	kafka-001	15.93
1051.276	56.03	249	2018-08-17T18:20:08.110243589Z	84.94	854.147	15.93	57.91	57.44	kafka-001	15.93
1053.883	57.91	250	2018-08-17T18:20:15.121192904Z	84.94	1290.214	15.93	59.83	57.43	kafka-001	15.93
1050.909	59.83	251	2018-08-17T18:20:22.132610216Z	84.95	849.806	15.93	57.23	57.86	kafka-001	15.93
1046.517	57.23	251	2018-08-17T18:20:29.143607485Z	84.96	855.057	15.93	59.82	57.8	kafka-001	15.93
1063.376	59.82	252	2018-08-17T18:20:36.153825383Z	84.97	1305.893	15.93	57.51	58.22	kafka-001	15.93
1062.592	57.51	252	2018-08-17T18:20:43.164743469Z	84.97	861.457	15.93	59.33	58.05	kafka-001	15.93
1068.355	59.33	253	2018-08-17T18:20:50.17494402Z	84.98	1306.144	15.93	53.0	58.6	kafka-001	15.93
1065.639	53.0	254	2018-08-17T18:20:57.190195838Z	84.99	866.453	15.93	59.11	57.79	kafka-001	15.93
1065.373	59.11	254	2018-08-17T18:21:04.200613681Z	85.0	869.351	15.93	51.11	57.67	kafka-001	15.93
1077.85	51.11	255	2018-08-17T18:21:11.21371347Z	85.0	1322.97	15.93	61.16	56.65	kafka-001	15.93
