net_receive	host_cpu	sensor_count	timestamp	memory%	net_send	memory_active_anon%	container_cpu%	host_moving_avg_cpu	name	memory_rss%
261.734	2.77	107	2018-08-17T21:51:21.414193071Z	77.61	24.018	38.09	1.1	4.09	cassandra-001	38.09
134.451	1.1	108	2018-08-17T21:51:28.423793388Z	77.61	13.566	38.09	1.39	4.06	cassandra-001	38.09
265.128	1.39	109	2018-08-17T21:51:35.431926954Z	77.61	25.098	38.09	13.05	3.62	cassandra-001	38.09
139.12	13.05	111	2018-08-17T21:51:42.442917999Z	77.61	15.954	38.09	1.21	5.58	cassandra-001	38.09
140.445	1.21	112	2018-08-17T21:51:49.452331083Z	77.61	16.019	38.09	1.13	3.46	cassandra-001	38.09
284.829	1.13	113	2018-08-17T21:51:56.460014213Z	77.61	30.93	38.09	1.12	3.44	cassandra-001	38.09
144.745	1.12	114	2018-08-17T21:52:03.468868198Z	77.61	16.494	38.09	1.25	3.17	cassandra-001	38.09
291.307	1.25	115	2018-08-17T21:52:10.480367067Z	77.61	32.802	38.09	12.29	3.19	cassandra-001	38.09
149.024	12.29	117	2018-08-17T21:52:17.487975237Z	77.62	17.205	38.09	1.19	5.01	cassandra-001	38.09
144.494	1.19	118	2018-08-17T21:52:24.498987419Z	77.61	14.552	38.09	1.23	3.03	cassandra-001	38.09
294.65	1.23	119	2018-08-17T21:52:31.506554629Z	77.62	28.866	38.09	1.11	3.04	cassandra-001	38.09
149.157	1.11	120	2018-08-17T21:52:38.516018601Z	77.62	14.274	38.09	1.21	3.03	cassandra-001	38.09
299.732	1.21	121	2018-08-17T21:52:45.524126513Z	77.62	30.051	38.09	13.09	3.05	cassandra-001	38.09
152.537	13.09	122	2018-08-17T21:52:52.531515133Z	77.62	13.89	38.09	1.16	5.02	cassandra-001	38.09
155.6	1.16	124	2018-08-17T21:52:59.541138352Z	77.62	15.87	38.09	1.09	3.17	cassandra-001	38.09
309.229	1.09	125	2018-08-17T21:53:06.54996378Z	77.62	30.432	38.09	0.95	3.15	cassandra-001	38.09
156.433	0.95	126	2018-08-17T21:53:13.556838219Z	77.62	16.278	38.09	1.03	3.1	cassandra-001	38.09
317.91	1.03	127	2018-08-17T21:53:20.563521665Z	77.62	31.921	38.09	12.45	3.09	cassandra-001	38.09
162.623	12.45	128	2018-08-17T21:53:27.570889947Z	77.62	17.848	38.09	1.19	4.96	cassandra-001	38.09
161.942	1.19	129	2018-08-17T21:53:34.577270821Z	77.62	16.224	38.09	1.04	2.98	cassandra-001	38.09
322.645	1.04	130	2018-08-17T21:53:41.583211752Z	77.62	30.322	38.08	1.12	2.96	cassandra-001	38.08
166.786	1.12	131	2018-08-17T21:53:48.589694542Z	77.61	17.965	38.08	1.02	2.96	cassandra-001	38.08
331.559	1.02	132	2018-08-17T21:53:55.595579499Z	77.62	35.006	38.08	13.21	2.98	cassandra-001	38.08
164.872	13.21	133	2018-08-17T21:54:02.602083425Z	77.61	15.932	38.08	1.19	5.01	cassandra-001	38.08
168.775	1.19	134	2018-08-17T21:54:09.608549415Z	77.62	16.882	38.08	1.2	3.13	cassandra-001	38.08
337.542	1.2	135	2018-08-17T21:54:16.620023692Z	77.62	30.251	38.08	2.46	3.13	cassandra-001	38.08
168.387	2.46	137	2018-08-17T21:54:23.630621495Z	77.62	18.082	38.08	1.38	3.37	cassandra-001	38.08
345.02	1.38	138	2018-08-17T21:54:30.642309097Z	77.62	33.88	38.08	15.91	3.41	cassandra-001	38.08
173.653	15.91	139	2018-08-17T21:54:37.652239289Z	77.62	18.398	38.08	1.17	5.89	cassandra-001	38.08
173.988	1.17	140	2018-08-17T21:54:44.660047704Z	77.62	15.427	38.08	2.11	3.89	cassandra-001	38.08
353.033	2.11	141	2018-08-17T21:54:51.666842784Z	77.62	39.382	38.08	1.03	4.04	cassandra-001	38.08
178.91	1.03	142	2018-08-17T21:54:58.674090009Z	77.62	20.984	38.08	1.07	4.01	cassandra-001	38.08
364.21	1.07	143	2018-08-17T21:55:05.685816756Z	77.63	44.198	38.08	15.06	3.78	cassandra-001	38.08
180.199	15.06	144	2018-08-17T21:55:12.695211032Z	77.63	22.158	38.08	5.69	6.06	cassandra-001	38.08
181.923	5.69	145	2018-08-17T21:55:19.702029743Z	77.63	20.639	38.08	1.07	4.36	cassandra-001	38.08
365.336	1.07	146	2018-08-17T21:55:26.70889253Z	77.63	40.196	38.08	1.19	4.34	cassandra-001	38.08
184.071	1.19	147	2018-08-17T21:55:33.716160228Z	77.63	19.662	38.08	1.24	4.19	cassandra-001	38.08
373.935	1.24	148	2018-08-17T21:55:40.725757964Z	77.63	41.752	38.08	15.3	4.22	cassandra-001	38.08
188.336	15.3	149	2018-08-17T21:55:47.735432857Z	77.63	20.017	38.08	1.17	6.59	cassandra-001	38.08
188.595	1.17	150	2018-08-17T21:55:54.742168411Z	77.63	18.948	38.08	1.12	4.28	cassandra-001	38.08
377.139	1.12	151	2018-08-17T21:56:01.750241958Z	77.64	34.912	38.08	0.97	3.52	cassandra-001	38.08
191.412	0.97	152	2018-08-17T21:56:08.756418775Z	77.63	20.056	38.08	1.07	3.5	cassandra-001	38.08
378.083	1.07	153	2018-08-17T21:56:15.763260757Z	77.64	39.543	38.08	16.62	3.48	cassandra-001	38.08
191.849	16.62	154	2018-08-17T21:56:22.772254244Z	77.64	22.154	38.08	1.26	6.04	cassandra-001	38.08
193.526	1.26	155	2018-08-17T21:56:29.779246995Z	77.64	20.728	38.08	1.08	3.7	cassandra-001	38.08
390.848	1.08	156	2018-08-17T21:56:36.787339835Z	77.64	41.284	38.08	1.12	3.69	cassandra-001	38.08
196.536	1.12	157	2018-08-17T21:56:43.794275416Z	77.64	19.235	38.08	2.0	3.69	cassandra-001	38.08
397.137	2.0	158	2018-08-17T21:56:50.803669554Z	77.64	37.164	38.08	14.53	3.86	cassandra-001	38.08
198.304	14.53	158	2018-08-17T21:56:57.810434219Z	77.64	21.162	38.08	1.03	6.1	cassandra-001	38.08
198.381	1.03	159	2018-08-17T21:57:04.817155319Z	77.64	20.172	38.08	1.09	3.5	cassandra-001	38.08
395.052	1.09	160	2018-08-17T21:57:11.829997068Z	77.65	34.39	38.08	1.02	3.48	cassandra-001	38.08
200.296	1.02	161	2018-08-17T21:57:18.837837136Z	77.65	20.857	38.08	1.08	3.47	cassandra-001	38.08
399.502	1.08	162	2018-08-17T21:57:25.845232209Z	77.65	34.164	38.08	15.24	3.46	cassandra-001	38.08
199.241	15.24	163	2018-08-17T21:57:32.853647099Z	77.65	17.306	38.08	1.16	5.67	cassandra-001	38.08
201.495	1.16	164	2018-08-17T21:57:39.861962636Z	77.65	16.012	38.08	1.05	3.44	cassandra-001	38.08
409.658	1.05	165	2018-08-17T21:57:46.87126527Z	77.65	33.541	38.08	2.9	3.44	cassandra-001	38.08
207.656	2.9	166	2018-08-17T21:57:53.880180378Z	77.65	17.186	38.08	1.07	3.74	cassandra-001	38.08
413.329	1.07	167	2018-08-17T21:58:00.890336343Z	77.66	35.916	38.08	15.58	3.75	cassandra-001	38.08
210.274	15.58	167	2018-08-17T21:58:07.896911602Z	77.66	23.508	38.08	1.16	6.17	cassandra-001	38.08
209.136	1.16	168	2018-08-17T21:58:14.90327564Z	77.65	19.455	38.08	1.1	3.82	cassandra-001	38.08
424.217	1.1	169	2018-08-17T21:58:21.910657869Z	77.66	42.316	38.08	1.22	3.81	cassandra-001	38.08
215.963	1.22	170	2018-08-17T21:58:28.918815292Z	77.66	23.098	38.08	1.06	3.84	cassandra-001	38.08
434.348	1.06	171	2018-08-17T21:58:35.926189837Z	77.66	48.426	38.08	16.31	3.53	cassandra-001	38.08
217.011	16.31	172	2018-08-17T21:58:42.935794743Z	77.66	24.074	38.08	1.21	6.07	cassandra-001	38.08
218.015	1.21	173	2018-08-17T21:58:49.94324866Z	77.66	20.443	38.08	1.18	3.68	cassandra-001	38.08
434.851	1.18	174	2018-08-17T21:58:56.949797013Z	77.67	40.966	38.08	0.96	3.68	cassandra-001	38.08
217.619	0.96	174	2018-08-17T21:59:03.963080468Z	77.66	21.42	38.08	1.13	3.66	cassandra-001	38.08
436.822	1.13	175	2018-08-17T21:59:10.969752891Z	77.67	40.74	38.08	23.75	3.64	cassandra-001	38.08
218.502	23.75	176	2018-08-17T21:59:17.980678708Z	77.67	19.465	38.08	1.22	7.42	cassandra-001	38.08
221.731	1.22	177	2018-08-17T21:59:24.986967238Z	77.67	23.148	38.08	1.07	4.91	cassandra-001	38.08
440.877	1.07	178	2018-08-17T21:59:31.993697756Z	77.67	41.108	38.08	0.86	4.88	cassandra-001	38.08
225.179	0.86	179	2018-08-17T21:59:39.001228618Z	77.67	24.652	38.08	1.18	4.83	cassandra-001	38.08
451.322	1.18	179	2018-08-17T21:59:46.010361543Z	77.67	42.967	38.08	16.37	4.87	cassandra-001	38.08
224.254	16.37	180	2018-08-17T21:59:53.020317682Z	77.67	20.058	38.08	1.07	7.41	cassandra-001	38.08
227.45	1.07	181	2018-08-17T22:00:00.029106667Z	77.68	20.744	38.08	1.26	3.63	cassandra-001	38.08
454.685	1.26	182	2018-08-17T22:00:07.037312505Z	77.68	47.81	38.08	1.07	3.64	cassandra-001	38.08
227.89	1.07	183	2018-08-17T22:00:14.044028486Z	77.68	26.907	38.08	2.11	3.64	cassandra-001	38.08
460.501	2.11	184	2018-08-17T22:00:21.051604726Z	77.68	48.086	38.08	18.12	3.84	cassandra-001	38.08
229.275	18.12	184	2018-08-17T22:00:28.060689592Z	77.69	24.082	38.08	1.24	6.67	cassandra-001	38.08
287.979	1.24	185	2018-08-17T22:00:35.069944392Z	77.68	33.542	38.08	5.8	4.15	cassandra-001	38.08
406.349	5.8	186	2018-08-17T22:00:42.07794521Z	77.68	47.138	38.08	1.04	4.93	cassandra-001	38.08
230.766	1.04	187	2018-08-17T22:00:49.085778105Z	77.69	18.497	38.08	1.09	4.9	cassandra-001	38.08
468.112	1.09	188	2018-08-17T22:00:56.091919897Z	77.69	40.242	38.08	22.11	4.9	cassandra-001	38.08
234.693	22.11	188	2018-08-17T22:01:03.09767605Z	77.69	19.17	38.08	1.35	8.23	cassandra-001	38.08
377.505	1.35	189	2018-08-17T22:01:10.103634571Z	77.69	31.124	38.08	10.18	5.44	cassandra-001	38.08
325.164	10.18	190	2018-08-17T22:01:17.110525937Z	77.69	31.229	38.08	2.61	6.93	cassandra-001	38.08
239.394	2.61	191	2018-08-17T22:01:24.120861674Z	77.69	21.994	38.08	1.14	6.4	cassandra-001	38.08
473.854	1.14	192	2018-08-17T22:01:31.128389489Z	77.69	37.744	38.08	8.11	6.41	cassandra-001	38.08
240.505	8.11	192	2018-08-17T22:01:38.136853656Z	77.7	25.848	38.08	1.22	7.58	cassandra-001	38.08
481.563	1.22	193	2018-08-17T22:01:45.143129391Z	77.7	53.067	38.08	19.35	4.1	cassandra-001	38.08
244.333	19.35	194	2018-08-17T22:01:52.150843201Z	77.7	23.722	38.08	1.13	7.1	cassandra-001	38.08
245.477	1.13	195	2018-08-17T22:01:59.159286297Z	77.7	24.606	38.08	1.08	5.59	cassandra-001	38.08
483.132	1.08	195	2018-08-17T22:02:06.167842877Z	77.7	49.37	38.08	1.27	5.34	cassandra-001	38.08
241.246	1.27	196	2018-08-17T22:02:13.174005021Z	77.7	21.662	38.08	1.49	5.36	cassandra-001	38.08
496.669	1.49	197	2018-08-17T22:02:20.181431362Z	77.7	46.609	38.08	18.01	4.26	cassandra-001	38.08
249.438	18.01	198	2018-08-17T22:02:27.18921614Z	77.71	25.278	38.08	1.23	7.06	cassandra-001	38.08
249.39	1.23	198	2018-08-17T22:02:34.197973741Z	77.7	23.72	38.08	1.36	4.03	cassandra-001	38.08
499.437	1.36	199	2018-08-17T22:02:41.20624546Z	77.71	49.71	38.08	1.16	4.07	cassandra-001	38.08
247.685	1.16	200	2018-08-17T22:02:48.217773109Z	77.71	27.085	38.08	1.3	4.09	cassandra-001	38.08
502.001	1.3	201	2018-08-17T22:02:55.227116717Z	77.71	53.154	38.08	19.86	4.09	cassandra-001	38.08
253.55	19.86	202	2018-08-17T22:03:02.23407011Z	77.71	29.87	38.08	1.24	7.15	cassandra-001	38.08
253.709	1.24	202	2018-08-17T22:03:09.24237949Z	77.71	28.088	38.08	1.1	4.36	cassandra-001	38.08
509.372	1.1	203	2018-08-17T22:03:16.248970125Z	77.72	54.485	38.08	3.62	4.34	cassandra-001	38.08
253.641	3.62	204	2018-08-17T22:03:23.255844755Z	77.71	25.632	38.08	1.29	4.71	cassandra-001	38.08
511.752	1.29	205	2018-08-17T22:03:30.262599338Z	77.72	46.63	38.08	19.61	4.73	cassandra-001	38.08
260.885	19.61	205	2018-08-17T22:03:37.269292982Z	77.72	27.994	38.08	1.25	7.79	cassandra-001	38.08
255.966	1.25	206	2018-08-17T22:03:44.276190415Z	77.72	23.413	38.08	1.93	4.68	cassandra-001	38.08
518.66	1.93	207	2018-08-17T22:03:51.283167666Z	77.72	54.007	38.08	1.27	4.8	cassandra-001	38.08
259.285	1.27	207	2018-08-17T22:03:58.290674728Z	77.72	29.894	38.08	1.25	4.83	cassandra-001	38.08
523.204	1.25	208	2018-08-17T22:04:05.297733093Z	77.73	53.478	38.08	20.53	4.43	cassandra-001	38.08
264.246	20.53	209	2018-08-17T22:04:12.307924578Z	77.73	27.28	38.08	1.16	7.64	cassandra-001	38.08
264.759	1.16	210	2018-08-17T22:04:19.313816287Z	77.73	26.751	38.08	1.14	4.56	cassandra-001	38.08
533.267	1.14	210	2018-08-17T22:04:26.321509831Z	77.73	55.1	38.08	1.15	4.55	cassandra-001	38.08
267.637	1.15	211	2018-08-17T22:04:33.327619926Z	77.73	30.17	38.08	1.18	4.42	cassandra-001	38.08
531.819	1.18	212	2018-08-17T22:04:40.33641053Z	77.73	52.274	38.08	20.64	4.4	cassandra-001	38.08
270.544	20.64	213	2018-08-17T22:04:47.342450014Z	77.74	29.667	38.08	1.08	7.63	cassandra-001	38.08
268.443	1.08	213	2018-08-17T22:04:54.350401561Z	77.73	25.932	38.08	1.34	4.39	cassandra-001	38.08
531.535	1.34	214	2018-08-17T22:05:01.356808441Z	77.74	51.916	38.08	1.06	4.42	cassandra-001	38.08
268.46	1.06	215	2018-08-17T22:05:08.364066388Z	77.74	23.014	38.08	1.12	4.41	cassandra-001	38.08
536.945	1.12	215	2018-08-17T22:05:15.373917051Z	77.75	46.885	38.09	20.37	4.4	cassandra-001	38.09
273.873	20.37	216	2018-08-17T22:05:22.381710724Z	77.75	26.274	38.09	1.12	7.6	cassandra-001	38.09
272.649	1.12	217	2018-08-17T22:05:29.390181491Z	77.75	24.914	38.09	1.27	4.35	cassandra-001	38.09
544.518	1.27	218	2018-08-17T22:05:36.403811103Z	77.75	48.534	38.09	1.11	4.38	cassandra-001	38.09
270.484	1.11	218	2018-08-17T22:05:43.41149247Z	77.75	26.722	38.09	1.19	4.34	cassandra-001	38.09
545.083	1.19	219	2018-08-17T22:05:50.419435826Z	77.75	54.261	38.06	21.71	4.36	cassandra-001	38.09
275.587	21.71	220	2018-08-17T22:05:57.429665629Z	77.76	22.55	38.09	1.02	7.79	cassandra-001	38.09
275.726	1.02	220	2018-08-17T22:06:04.440036364Z	77.77	28.556	38.1	1.22	4.57	cassandra-001	38.1
545.236	1.22	221	2018-08-17T22:06:11.447531747Z	77.78	51.488	38.08	1.08	4.59	cassandra-001	38.11
273.673	1.08	222	2018-08-17T22:06:18.45473712Z	77.78	24.885	38.11	1.06	4.55	cassandra-001	38.11
550.605	1.06	222	2018-08-17T22:06:25.463962334Z	77.78	55.724	38.11	21.54	4.55	cassandra-001	38.11
277.27	21.54	223	2018-08-17T22:06:32.470118463Z	77.78	26.258	38.11	1.11	7.94	cassandra-001	38.11
278.193	1.11	224	2018-08-17T22:06:39.478965351Z	77.79	22.588	38.09	1.15	4.5	cassandra-001	38.11
562.681	1.15	224	2018-08-17T22:06:46.485790636Z	77.79	54.877	38.11	3.16	4.53	cassandra-001	38.11
279.857	3.16	225	2018-08-17T22:06:53.494382882Z	77.81	29.742	38.1	1.28	4.85	cassandra-001	38.13
566.151	1.28	226	2018-08-17T22:07:00.502329836Z	77.81	57.688	38.13	22.3	4.88	cassandra-001	38.13
283.291	22.3	226	2018-08-17T22:07:07.508964998Z	77.81	27.682	38.13	1.14	8.42	cassandra-001	38.13
283.915	1.14	227	2018-08-17T22:07:14.516068422Z	77.81	27.259	38.13	2.74	5.02	cassandra-001	38.13
573.762	2.74	228	2018-08-17T22:07:21.525066969Z	77.82	59.046	38.13	1.27	5.29	cassandra-001	38.13
284.517	1.27	228	2018-08-17T22:07:28.534315504Z	77.82	29.78	38.13	1.2	5.32	cassandra-001	38.13
580.442	1.2	229	2018-08-17T22:07:35.543809162Z	77.82	64.008	38.12	23.59	4.99	cassandra-001	38.12
289.85	23.59	230	2018-08-17T22:07:42.553090986Z	77.84	32.908	38.12	1.01	8.71	cassandra-001	38.14
291.699	1.01	230	2018-08-17T22:07:49.559973088Z	77.84	30.729	38.14	1.11	5.16	cassandra-001	38.14
590.39	1.11	231	2018-08-17T22:07:56.56811715Z	77.84	68.904	38.14	1.11	5.15	cassandra-001	38.14
287.976	1.11	232	2018-08-17T22:08:03.575128833Z	77.84	26.624	38.14	1.19	4.88	cassandra-001	38.14
584.588	1.19	232	2018-08-17T22:08:10.581202632Z	77.84	61.26	38.14	20.98	4.87	cassandra-001	38.14
294.792	20.98	233	2018-08-17T22:08:17.588386684Z	77.84	28.075	38.14	0.93	8.16	cassandra-001	38.14
290.624	0.93	234	2018-08-17T22:08:24.596088311Z	77.84	26.676	38.14	1.4	4.39	cassandra-001	38.14
593.304	1.4	234	2018-08-17T22:08:31.60293602Z	77.84	61.76	38.14	1.1	4.45	cassandra-001	38.14
296.477	1.1	235	2018-08-17T22:08:38.610501246Z	77.85	35.084	38.14	1.11	4.45	cassandra-001	38.14
583.834	1.11	236	2018-08-17T22:08:45.617358979Z	77.85	65.375	38.14	23.71	4.45	cassandra-001	38.14
290.616	23.71	236	2018-08-17T22:08:52.624491619Z	77.85	25.434	38.14	1.13	8.2	cassandra-001	38.14
294.361	1.13	237	2018-08-17T22:08:59.631223103Z	77.86	29.79	38.12	1.05	4.9	cassandra-001	38.15
587.08	1.05	238	2018-08-17T22:09:06.640421499Z	77.86	46.366	38.15	1.26	4.92	cassandra-001	38.15
294.319	1.26	238	2018-08-17T22:09:13.648120222Z	77.86	25.79	38.15	1.24	4.89	cassandra-001	38.15
599.841	1.24	239	2018-08-17T22:09:20.656063835Z	77.86	56.555	38.15	22.85	4.92	cassandra-001	38.15
297.54	22.85	239	2018-08-17T22:09:27.662197037Z	77.86	28.152	38.15	1.17	8.54	cassandra-001	38.15
296.988	1.17	240	2018-08-17T22:09:34.670588923Z	77.86	28.68	38.15	1.25	4.78	cassandra-001	38.15
594.658	1.25	241	2018-08-17T22:09:41.67772217Z	77.87	53.254	38.15	1.23	4.8	cassandra-001	38.15
300.121	1.23	241	2018-08-17T22:09:48.688764402Z	77.87	28.903	38.15	1.2	4.83	cassandra-001	38.15
610.585	1.2	242	2018-08-17T22:09:55.69638816Z	77.87	59.272	38.15	23.12	4.82	cassandra-001	38.15
303.175	23.12	243	2018-08-17T22:10:02.704096341Z	77.87	27.174	38.15	1.16	8.47	cassandra-001	38.15
302.387	1.16	243	2018-08-17T22:10:09.711436585Z	77.87	30.936	38.15	1.1	4.85	cassandra-001	38.15
609.767	1.1	244	2018-08-17T22:10:16.718216595Z	77.88	57.343	38.15	3.07	4.84	cassandra-001	38.15
312.31	3.07	244	2018-08-17T22:10:23.729298649Z	77.88	35.608	38.15	1.14	5.15	cassandra-001	38.15
623.43	1.14	245	2018-08-17T22:10:30.736818254Z	77.88	66.622	38.15	25.52	5.13	cassandra-001	38.15
306.222	25.52	246	2018-08-17T22:10:37.746216176Z	77.88	32.994	38.15	1.2	9.18	cassandra-001	38.15
311.013	1.2	246	2018-08-17T22:10:44.752325227Z	77.88	31.119	38.15	2.74	5.53	cassandra-001	38.15
626.475	2.74	247	2018-08-17T22:10:51.76123734Z	77.88	66.964	38.15	1.28	5.8	cassandra-001	38.15
314.678	1.28	248	2018-08-17T22:10:58.768657828Z	77.89	36.874	38.15	1.15	5.82	cassandra-001	38.15
628.02	1.15	248	2018-08-17T22:11:05.777806652Z	77.89	68.494	38.15	22.6	5.5	cassandra-001	38.15
311.654	22.6	249	2018-08-17T22:11:12.78839283Z	77.89	32.28	38.15	1.62	9.08	cassandra-001	38.15
318.593	1.62	249	2018-08-17T22:11:19.799262106Z	77.89	35.751	38.15	1.12	5.1	cassandra-001	38.15
627.144	1.12	250	2018-08-17T22:11:26.807374393Z	77.89	68.044	38.15	1.21	5.08	cassandra-001	38.15
315.547	1.21	251	2018-08-17T22:11:33.814658633Z	77.89	34.642	38.15	1.27	4.83	cassandra-001	38.15
635.251	1.27	251	2018-08-17T22:11:40.820775976Z	77.89	72.346	38.15	24.82	4.83	cassandra-001	38.15
317.879	24.82	252	2018-08-17T22:11:47.829933263Z	77.9	33.783	38.15	1.08	8.77	cassandra-001	38.15
319.118	1.08	252	2018-08-17T22:11:54.839056693Z	77.9	35.024	38.15	1.03	5.19	cassandra-001	38.15
638.13	1.03	253	2018-08-17T22:12:01.846849032Z	77.9	62.458	38.15	1.07	5.09	cassandra-001	38.15
318.641	1.07	254	2018-08-17T22:12:08.85747043Z	77.9	32.146	38.15	1.1	5.08	cassandra-001	38.15
643.803	1.1	254	2018-08-17T22:12:15.864661787Z	77.91	71.353	38.15	23.04	5.06	cassandra-001	38.15
