memory_rss%	host_moving_avg_cpu	name	sensor_count	host_cpu	container_cpu%	net_receive	memory%	timestamp	net_send	memory_active_anon%
29.76	35.75	kafka-001	61	39.48	40.62	54242.217	88.38	2019-04-23T06:37:14.272443658Z	381.187	29.76
29.76	36.79	kafka-001	63	40.62	36.96	51974.009	88.07	2019-04-23T06:37:21.284853025Z	474.077	29.76
29.76	37.97	kafka-001	65	36.96	40.86	55233.064	88.35	2019-04-23T06:37:28.294926037Z	386.454	29.76
29.76	39.13	kafka-001	66	40.86	46.86	62572.947	88.71	2019-04-23T06:37:35.306899792Z	515.76	29.76
29.76	41.11	kafka-001	68	46.86	48.3	71552.354	88.69	2019-04-23T06:37:42.318822125Z	448.901	29.76
29.76	42.18	kafka-001	70	48.3	50.1	72255.816	88.31	2019-04-23T06:37:49.33124491Z	449.624	29.76
29.73	43.95	kafka-001	71	50.1	44.15	58029.026	88.52	2019-04-23T06:37:56.342791361Z	527.894	29.73
29.73	44.54	kafka-001	73	44.15	43.06	65742.163	88.18	2019-04-23T06:38:03.356063842Z	442.42	29.73
29.74	45.56	kafka-001	75	43.06	53.46	67839.031	88.68	2019-04-23T06:38:10.366387222Z	583.82	29.74
29.73	47.66	kafka-001	76	53.46	44.24	67409.203	87.99	2019-04-23T06:38:17.378095949Z	460.684	29.73
29.73	47.22	kafka-001	78	44.24	53.18	75290.658	88.65	2019-04-23T06:38:24.38702112Z	492.49	29.73
29.73	48.03	kafka-001	79	53.18	50.86	76161.024	88.56	2019-04-23T06:38:31.396919517Z	628.848	29.73
29.73	48.16	kafka-001	81	50.86	51.96	70375.264	88.52	2019-04-23T06:38:38.405790921Z	488.322	29.73
29.73	49.46	kafka-001	82	51.96	39.08	63318.966	88.89	2019-04-23T06:38:45.415189524Z	599.413	29.73
29.73	48.8	kafka-001	84	39.08	50.6	68705.927	88.43	2019-04-23T06:38:52.425506659Z	493.521	29.73
29.73	48.32	kafka-001	85	50.6	51.38	74572.295	88.31	2019-04-23T06:38:59.436054988Z	501.365	29.73
29.73	49.51	kafka-001	86	51.38	55.96	76155.152	88.23	2019-04-23T06:39:06.446094273Z	663.225	29.73
29.74	49.97	kafka-001	88	55.96	44.93	71141.234	88.99	2019-04-23T06:39:13.457656619Z	507.091	29.74
29.74	48.98	kafka-001	89	44.93	55.21	77242.51	88.74	2019-04-23T06:39:20.468688451Z	674.805	29.74
29.74	49.53	kafka-001	90	55.21	43.18	77168.579	88.42	2019-04-23T06:39:27.483436091Z	538.06	29.74
29.74	50.21	kafka-001	92	43.18	56.7	78125.291	88.97	2019-04-23T06:39:34.492023589Z	532.764	29.74
29.74	51.23	kafka-001	93	56.7	41.0	75461.552	88.49	2019-04-23T06:39:41.502898497Z	683.127	29.74
29.74	49.5	kafka-001	94	41.0	53.32	72637.552	88.15	2019-04-23T06:39:48.514034555Z	542.757	29.74
29.74	49.06	kafka-001	95	53.32	51.89	75680.782	89.01	2019-04-23T06:39:55.521632239Z	703.375	29.74
29.74	50.22	kafka-001	97	51.89	54.6	77763.405	88.98	2019-04-23T06:40:02.53184466Z	546.903	29.74
29.74	50.12	kafka-001	98	54.6	65.57	78012.158	88.77	2019-04-23T06:40:09.541424009Z	552.034	29.74
29.74	53.85	kafka-001	99	65.57	54.21	76118.321	88.51	2019-04-23T06:40:16.551180973Z	708.891	29.74
29.74	53.43	kafka-001	100	54.21	62.51	76945.193	89.04	2019-04-23T06:40:23.562050361Z	551.747	29.74
29.74	57.02	kafka-001	102	62.51	61.11	71140.007	89.03	2019-04-23T06:40:30.571488028Z	703.298	29.74
29.74	58.32	kafka-001	103	61.11	55.85	78046.828	88.83	2019-04-23T06:40:37.579495419Z	563.66	29.74
29.74	58.98	kafka-001	104	55.85	54.77	77696.702	88.61	2019-04-23T06:40:44.592949523Z	566.202	29.74
29.74	59.0	kafka-001	105	54.77	54.73	77902.195	88.77	2019-04-23T06:40:51.606111146Z	741.503	29.74
29.74	57.2	kafka-001	106	54.73	55.84	73770.498	88.65	2019-04-23T06:40:58.618835757Z	572.516	29.74
29.74	57.47	kafka-001	108	55.84	52.65	77825.749	89.21	2019-04-23T06:41:05.629937423Z	754.662	29.74
29.74	55.82	kafka-001	109	52.65	57.54	78637.096	89.22	2019-04-23T06:41:12.640337108Z	595.123	29.74
29.74	55.23	kafka-001	110	57.54	59.63	71912.895	88.87	2019-04-23T06:41:19.651039938Z	579.291	29.74
29.74	55.86	kafka-001	111	59.63	55.27	74212.836	88.96	2019-04-23T06:41:26.660802959Z	757.667	29.74
29.74	55.94	kafka-001	112	55.27	53.96	78626.261	88.59	2019-04-23T06:41:33.667895132Z	600.504	29.74
29.74	55.81	kafka-001	113	53.96	59.59	78875.747	88.61	2019-04-23T06:41:40.677517188Z	794.876	29.74
29.74	56.44	kafka-001	115	59.59	59.96	79001.289	88.44	2019-04-23T06:41:47.685504652Z	605.706	29.74
29.74	57.66	kafka-001	116	59.96	66.43	78359.721	89.38	2019-04-23T06:41:54.697049471Z	609.041	29.74
29.74	59.14	kafka-001	117	66.43	61.75	76867.627	89.5	2019-04-23T06:42:01.707347141Z	803.343	29.74
29.74	59.49	kafka-001	118	61.75	48.52	72246.996	89.36	2019-04-23T06:42:08.719465101Z	604.719	29.74
29.75	58.37	kafka-001	119	48.52	62.14	78305.253	89.37	2019-04-23T06:42:15.727628524Z	818.009	29.75
29.74	59.73	kafka-001	120	62.14	55.89	78182.056	89.0	2019-04-23T06:42:22.736439819Z	629.667	29.74
29.74	59.11	kafka-001	121	55.89	60.02	77274.057	89.17	2019-04-23T06:42:29.742668849Z	622.14	29.74
29.74	59.12	kafka-001	122	60.02	62.63	75215.896	89.3	2019-04-23T06:42:36.752324479Z	824.386	29.74
29.74	58.49	kafka-001	123	62.63	58.81	78575.633	89.13	2019-04-23T06:42:43.760932266Z	632.635	29.74
29.74	58.0	kafka-001	124	58.81	64.26	79057.43	89.17	2019-04-23T06:42:50.772873684Z	841.429	29.74
29.74	60.62	kafka-001	125	64.26	59.75	76259.899	89.15	2019-04-23T06:42:57.779502849Z	638.37	29.74
29.74	60.23	kafka-001	126	59.75	61.98	73971.27	89.06	2019-04-23T06:43:04.790407747Z	628.942	29.74
29.75	61.24	kafka-001	127	61.98	62.12	77380.844	89.08	2019-04-23T06:43:11.800242658Z	852.478	29.75
29.75	61.59	kafka-001	129	62.12	59.08	78630.014	88.93	2019-04-23T06:43:18.810714039Z	650.102	29.75
29.75	61.0	kafka-001	130	59.08	66.28	78930.072	88.98	2019-04-23T06:43:25.81817982Z	874.249	29.75
29.74	62.24	kafka-001	131	66.28	67.47	79260.231	89.37	2019-04-23T06:43:32.829735573Z	659.972	29.74
29.74	62.78	kafka-001	132	67.47	67.72	77615.91	89.39	2019-04-23T06:43:39.840138123Z	655.639	29.74
29.74	64.11	kafka-001	133	67.72	60.58	74162.799	89.51	2019-04-23T06:43:46.849355773Z	876.636	29.74
29.74	63.87	kafka-001	134	60.58	62.57	78619.057	89.56	2019-04-23T06:43:53.855924678Z	664.595	29.74
29.74	63.95	kafka-001	135	62.57	59.82	79149.779	89.26	2019-04-23T06:44:00.86600901Z	888.343	29.74
29.74	64.07	kafka-001	136	59.82	65.68	74255.475	88.67	2019-04-23T06:44:07.874496995Z	668.46	29.74
29.75	63.97	kafka-001	137	65.68	58.0	76230.161	89.59	2019-04-23T06:44:14.883856178Z	666.228	29.75
29.75	62.39	kafka-001	138	58.0	66.54	78542.268	89.28	2019-04-23T06:44:21.894815317Z	906.402	29.75
29.75	62.2	kafka-001	139	66.54	59.33	78773.032	89.16	2019-04-23T06:44:28.905977701Z	679.098	29.75
29.75	61.99	kafka-001	140	59.33	66.0	74764.187	89.13	2019-04-23T06:44:35.91782571Z	913.098	29.75
29.75	62.56	kafka-001	141	66.0	62.94	75228.466	89.02	2019-04-23T06:44:42.928485853Z	680.017	29.75
29.75	63.08	kafka-001	142	62.94	67.05	78388.891	89.08	2019-04-23T06:44:49.93990953Z	690.362	29.75
29.75	63.31	kafka-001	143	67.05	61.04	77169.041	88.92	2019-04-23T06:44:56.952345786Z	929.688	29.75
29.75	63.82	kafka-001	143	61.04	66.26	78661.293	89.71	2019-04-23T06:45:03.965701691Z	691.314	29.75
29.76	63.77	kafka-001	144	66.26	73.2	78094.612	89.02	2019-04-23T06:45:10.976161935Z	929.219	29.76
29.76	66.08	kafka-001	145	73.2	67.64	78312.261	89.09	2019-04-23T06:45:17.989268757Z	700.698	29.76
29.76	66.35	kafka-001	146	67.64	68.89	74661.574	89.07	2019-04-23T06:45:25.000526477Z	705.262	29.76
29.76	67.35	kafka-001	147	68.89	66.16	78602.155	89.15	2019-04-23T06:45:32.016039608Z	948.49	29.76
29.76	67.2	kafka-001	148	66.16	59.45	78349.295	88.69	2019-04-23T06:45:39.02909713Z	709.213	29.76
29.76	66.93	kafka-001	149	59.45	60.91	73244.045	89.36	2019-04-23T06:45:46.040530312Z	953.934	29.76
29.76	66.04	kafka-001	150	60.91	65.8	76213.468	89.02	2019-04-23T06:45:53.050868207Z	710.198	29.76
29.76	64.81	kafka-001	151	65.8	80.28	78148.8	89.09	2019-04-23T06:46:00.061075955Z	718.482	29.76
29.76	66.91	kafka-001	152	80.28	67.58	77452.751	88.8	2019-04-23T06:46:07.07364472Z	964.064	29.76
29.77	66.7	kafka-001	153	67.58	69.08	78173.809	89.8	2019-04-23T06:46:14.084985537Z	730.88	29.77
29.77	67.18	kafka-001	153	69.08	65.42	71725.665	89.53	2019-04-23T06:46:21.095002076Z	965.393	29.77
29.78	68.18	kafka-001	154	65.42	67.98	78475.371	89.62	2019-04-23T06:46:28.10657475Z	728.204	29.78
29.78	69.36	kafka-001	155	67.98	66.94	78040.099	89.3	2019-04-23T06:46:35.119666443Z	982.202	29.78
29.78	69.55	kafka-001	156	66.94	65.46	79558.202	89.23	2019-04-23T06:46:42.14153215Z	729.077	29.78
29.78	67.08	kafka-001	157	65.46	67.01	78443.968	88.97	2019-04-23T06:46:49.152558908Z	741.616	29.78
29.8	66.98	kafka-001	158	67.01	68.59	75172.158	89.55	2019-04-23T06:46:56.160824653Z	993.767	29.8
29.8	66.9	kafka-001	159	68.59	60.22	75017.693	89.56	2019-04-23T06:47:03.170747219Z	749.466	29.8
29.83	66.03	kafka-001	160	60.22	73.42	78194.072	89.51	2019-04-23T06:47:10.182546315Z	1002.587	29.83
29.83	66.94	kafka-001	160	73.42	59.24	78175.019	89.44	2019-04-23T06:47:17.192174355Z	746.217	29.83
29.83	65.66	kafka-001	161	59.24	63.95	76757.083	89.14	2019-04-23T06:47:24.202327282Z	751.666	29.83
29.83	65.4	kafka-001	162	63.95	81.42	73087.974	89.83	2019-04-23T06:47:31.221377719Z	1022.347	29.83
29.83	67.81	kafka-001	163	81.42	68.57	78342.401	89.6	2019-04-23T06:47:38.231765468Z	756.415	29.83
29.83	67.8	kafka-001	164	68.57	65.01	77972.961	89.35	2019-04-23T06:47:45.243257278Z	1024.178	29.83
29.83	68.6	kafka-001	164	65.01	72.1	77207.057	89.09	2019-04-23T06:47:52.253967176Z	757.272	29.83
29.83	68.38	kafka-001	165	72.1	63.43	70947.619	88.86	2019-04-23T06:47:59.265223495Z	745.718	29.83
29.83	69.08	kafka-001	166	63.43	67.82	78112.284	89.69	2019-04-23T06:48:06.275408289Z	1033.024	29.83
29.83	69.72	kafka-001	167	67.82	73.08	80071.388	88.97	2019-04-23T06:48:13.286436775Z	777.474	29.83
29.83	68.33	kafka-001	168	73.08	72.86	77913.89	89.78	2019-04-23T06:48:20.29812178Z	1038.305	29.83
29.83	69.05	kafka-001	169	72.86	62.55	78169.872	89.82	2019-04-23T06:48:27.309128062Z	767.937	29.83
29.83	68.64	kafka-001	169	62.55	55.39	75485.719	89.53	2019-04-23T06:48:34.320062734Z	768.236	29.83
29.83	65.85	kafka-001	170	55.39	65.15	74112.577	89.21	2019-04-23T06:48:41.333682646Z	1029.095	29.83
29.83	66.14	kafka-001	171	65.15	69.85	78789.165	89.52	2019-04-23T06:48:48.351360279Z	769.944	29.83
29.83	66.48	kafka-001	172	69.85	76.28	79087.394	89.14	2019-04-23T06:48:55.362476021Z	1064.241	29.83
29.83	67.01	kafka-001	173	76.28	61.51	77778.414	88.89	2019-04-23T06:49:02.372190231Z	778.13	29.83
29.83	65.12	kafka-001	173	61.51	58.22	72999.458	89.62	2019-04-23T06:49:09.382608382Z	786.875	29.83
29.83	64.4	kafka-001	174	58.22	60.38	74279.985	88.95	2019-04-23T06:49:16.393576875Z	1070.861	29.83
29.83	65.23	kafka-001	175	60.38	65.2	78596.053	88.93	2019-04-23T06:49:23.403418796Z	795.031	29.83
29.84	65.24	kafka-001	176	65.2	69.92	77072.897	89.74	2019-04-23T06:49:30.414750031Z	1064.482	29.84
29.84	65.25	kafka-001	176	69.92	42.0	74771.804	89.61	2019-04-23T06:49:37.425576066Z	767.219	29.84
29.84	59.54	kafka-001	177	42.0	75.25	76595.316	89.4	2019-04-23T06:49:44.434442786Z	809.248	29.84
29.84	61.83	kafka-001	178	75.25	70.59	75948.489	89.32	2019-04-23T06:49:51.443974543Z	1072.471	29.84
29.84	63.89	kafka-001	179	70.59	77.71	79114.794	89.16	2019-04-23T06:49:58.456146283Z	798.323	29.84
29.84	66.78	kafka-001	180	77.71	65.61	77513.021	88.8	2019-04-23T06:50:05.474503308Z	1085.499	29.84
29.84	66.85	kafka-001	180	65.61	72.93	76747.733	89.6	2019-04-23T06:50:12.485282861Z	799.373	29.84
29.81	67.35	kafka-001	181	72.93	53.9	73714.641	89.29	2019-04-23T06:50:19.496471209Z	799.526	29.81
29.81	69.33	kafka-001	182	53.9	73.91	77369.553	88.93	2019-04-23T06:50:26.506845816Z	1113.014	29.81
29.81	69.11	kafka-001	183	73.91	67.08	78288.57	89.7	2019-04-23T06:50:33.516926299Z	818.163	29.81
29.81	68.52	kafka-001	183	67.08	73.67	78636.399	89.7	2019-04-23T06:50:40.52641735Z	1111.911	29.81
29.81	67.85	kafka-001	184	73.67	58.24	77040.37	89.83	2019-04-23T06:50:47.537502428Z	815.14	29.81
29.81	66.62	kafka-001	185	58.24	72.33	77820.825	89.66	2019-04-23T06:50:54.551680302Z	826.543	29.81
29.81	66.52	kafka-001	186	72.33	67.37	77614.038	89.47	2019-04-23T06:51:01.561528697Z	1130.12	29.81
29.82	68.77	kafka-001	186	67.37	74.06	76503.822	89.27	2019-04-23T06:51:08.572688037Z	819.539	29.82
29.82	68.79	kafka-001	187	74.06	64.39	73686.131	89.87	2019-04-23T06:51:15.585452189Z	1120.384	29.82
29.82	68.34	kafka-001	188	64.39	75.88	79602.608	89.74	2019-04-23T06:51:22.594131749Z	826.048	29.82
29.82	68.71	kafka-001	189	75.88	76.08	77861.894	89.57	2019-04-23T06:51:29.604928532Z	825.211	29.82
29.82	71.68	kafka-001	190	76.08	74.19	77810.659	89.06	2019-04-23T06:51:36.619188597Z	1140.27	29.82
29.82	71.99	kafka-001	190	74.19	73.74	77969.695	89.07	2019-04-23T06:51:43.63196771Z	842.052	29.82
29.82	73.06	kafka-001	191	73.74	85.63	79598.845	88.96	2019-04-23T06:51:50.643477045Z	1158.753	29.82
29.82	74.98	kafka-001	192	85.63	47.26	75303.523	89.73	2019-04-23T06:51:57.655377517Z	815.304	29.82
29.82	72.13	kafka-001	192	47.26	77.03	73610.961	89.16	2019-04-23T06:52:04.664493037Z	851.421	29.82
29.82	72.32	kafka-001	193	77.03	65.73	76147.673	88.98	2019-04-23T06:52:11.674989909Z	1145.001	29.82
29.82	70.6	kafka-001	194	65.73	71.52	79027.649	89.03	2019-04-23T06:52:18.684726628Z	851.369	29.82
29.82	70.15	kafka-001	195	71.52	76.08	76341.877	89.85	2019-04-23T06:52:25.693771555Z	1161.307	29.82
29.82	70.54	kafka-001	195	76.08	74.26	71263.242	89.56	2019-04-23T06:52:32.705361384Z	838.392	29.82
29.82	68.65	kafka-001	196	74.26	70.34	77214.741	89.03	2019-04-23T06:52:39.716095109Z	848.062	29.82
29.82	72.49	kafka-001	197	70.34	75.75	78566.6	89.24	2019-04-23T06:52:46.725786841Z	1202.028	29.82
29.82	72.28	kafka-001	198	75.75	71.45	71910.306	89.81	2019-04-23T06:52:53.739857842Z	837.342	29.82
29.82	73.23	kafka-001	198	71.45	80.89	77480.249	89.32	2019-04-23T06:53:00.749885161Z	1178.123	29.82
29.82	74.79	kafka-001	199	80.89	71.48	78724.052	89.23	2019-04-23T06:53:07.759973536Z	867.827	29.82
29.82	74.03	kafka-001	200	71.48	76.07	77867.549	89.42	2019-04-23T06:53:14.771571467Z	863.948	29.82
29.82	74.33	kafka-001	201	76.07	68.76	79298.603	88.65	2019-04-23T06:53:21.781971987Z	1203.411	29.82
29.82	74.07	kafka-001	201	68.76	78.41	78906.42	89.55	2019-04-23T06:53:28.794089591Z	877.893	29.82
29.82	74.51	kafka-001	202	78.41	73.25	79191.192	89.47	2019-04-23T06:53:35.804602334Z	1207.276	29.82
29.83	74.81	kafka-001	203	73.25	79.47	76583.049	88.98	2019-04-23T06:53:42.813084313Z	865.272	29.83
29.83	74.57	kafka-001	204	79.47	81.53	78947.066	89.23	2019-04-23T06:53:49.825601637Z	880.404	29.83
29.83	76.25	kafka-001	204	81.53	76.88	79262.439	89.33	2019-04-23T06:53:56.836585211Z	1204.106	29.83
29.83	76.38	kafka-001	205	76.88	69.88	77948.193	89.23	2019-04-23T06:54:03.846721075Z	883.487	29.83
29.82	76.57	kafka-001	206	69.88	79.76	79304.035	89.02	2019-04-23T06:54:10.858628699Z	1220.981	29.82
29.82	76.79	kafka-001	207	79.76	71.13	78888.661	88.95	2019-04-23T06:54:17.869706508Z	895.247	29.82
29.83	76.44	kafka-001	207	71.13	77.78	79616.389	89.66	2019-04-23T06:54:24.879343293Z	898.101	29.83
29.83	76.16	kafka-001	208	77.78	77.61	78892.259	89.6	2019-04-23T06:54:31.890390501Z	1227.807	29.83
29.83	75.51	kafka-001	209	77.61	85.63	88450.482	89.43	2019-04-23T06:54:38.900207121Z	920.877	29.83
29.83	76.96	kafka-001	210	85.63	83.52	95893.755	89.62	2019-04-23T06:54:45.910802248Z	1288.616	29.83
29.83	79.24	kafka-001	210	83.52	86.88	96928.963	88.88	2019-04-23T06:54:52.921423966Z	961.147	29.83
29.83	80.42	kafka-001	211	86.88	84.88	96539.133	89.24	2019-04-23T06:54:59.931819114Z	955.261	29.83
29.83	82.72	kafka-001	212	84.88	84.74	96887.558	89.13	2019-04-23T06:55:06.943311939Z	1297.984	29.83
29.83	83.88	kafka-001	212	84.74	85.47	96086.968	89.34	2019-04-23T06:55:13.953617599Z	955.74	29.83
29.83	85.19	kafka-001	213	85.47	95.28	96915.261	89.74	2019-04-23T06:55:20.963597078Z	1310.185	29.83
29.83	86.79	kafka-001	214	95.28	79.51	96965.3	89.81	2019-04-23T06:55:27.972968628Z	966.555	29.83
30.25	86.13	kafka-001	215	79.51	162.95	97182.594	89.84	2019-04-23T06:55:34.981537527Z	968.931	30.25
30.03	98.8	kafka-001	215	162.95	85.31	96165.8	89.7	2019-04-23T06:55:41.988981556Z	1313.497	30.03
30.04	98.88	kafka-001	216	85.31	85.95	95646.857	89.76	2019-04-23T06:55:48.997847986Z	967.258	30.04
30.04	99.08	kafka-001	217	85.95	81.03	96138.864	89.23	2019-04-23T06:55:56.007778311Z	1319.406	30.04
30.04	98.34	kafka-001	217	81.03	87.5	97454.929	89.31	2019-04-23T06:56:03.017799131Z	970.416	30.04
30.04	97.04	kafka-001	218	87.5	92.51	96961.362	89.09	2019-04-23T06:56:10.027817876Z	974.539	30.04
30.04	99.21	kafka-001	219	92.51	88.54	95810.381	88.84	2019-04-23T06:56:17.039207691Z	1319.287	30.04
30.04	86.81	kafka-001	220	88.54	86.82	104180.083	88.98	2019-04-23T06:56:24.048430038Z	1008.379	30.04
30.04	87.06	kafka-001	220	86.82	89.6	113847.404	89.18	2019-04-23T06:56:31.057763417Z	1386.684	30.04
30.04	87.67	kafka-001	221	89.6	85.09	112581.089	89.35	2019-04-23T06:56:38.069018148Z	1033.23	30.04
30.04	88.34	kafka-001	222	85.09	94.91	111525.121	88.89	2019-04-23T06:56:45.079544324Z	1028.555	30.04
30.04	89.58	kafka-001	222	94.91	89.83	109118.123	88.86	2019-04-23T06:56:52.095218582Z	1383.8	30.04
30.04	89.13	kafka-001	223	89.83	91.93	112819.462	89.38	2019-04-23T06:56:59.106081276Z	1035.035	30.04
30.04	89.7	kafka-001	224	91.93	94.79	114263.816	88.7	2019-04-23T06:57:06.116912323Z	1408.667	30.04
30.04	91.03	kafka-001	224	94.79	96.79	111514.617	89.2	2019-04-23T06:57:13.130244512Z	1036.527	30.04
30.04	92.22	kafka-001	225	96.79	101.82	112374.329	89.39	2019-04-23T06:57:20.14256542Z	1397.3	30.04
30.04	95.01	kafka-001	226	101.82	100.59	111974.447	89.59	2019-04-23T06:57:27.154707935Z	1043.277	30.04
30.04	95.96	kafka-001	226	100.59	96.42	112049.519	89.79	2019-04-23T06:57:34.168654938Z	1045.109	30.04
30.04	97.06	kafka-001	227	96.42	96.13	111445.017	88.93	2019-04-23T06:57:41.177658608Z	1411.52	30.04
30.04	97.76	kafka-001	228	96.13	84.85	113471.969	89.18	2019-04-23T06:57:48.184691438Z	1062.011	30.04
30.07	96.1	kafka-001	228	84.85	98.95	114231.908	89.65	2019-04-23T06:57:55.195101247Z	1423.617	30.07
30.07	96.46	kafka-001	229	98.95	88.42	106366.57	88.84	2019-04-23T06:58:02.202464588Z	1046.501	30.07
30.07	94.23	kafka-001	230	88.42	93.67	112377.316	89.08	2019-04-23T06:58:09.213606968Z	1053.849	30.07
30.07	93.07	kafka-001	230	93.67	96.42	112428.092	89.33	2019-04-23T06:58:16.225363018Z	1440.769	30.07
30.07	93.07	kafka-001	231	96.42	95.0	125666.842	88.69	2019-04-23T06:58:23.235118777Z	1093.844	30.07
30.07	92.88	kafka-001	232	95.0	86.78	126793.748	89.3	2019-04-23T06:58:30.243286908Z	1474.737	30.07
30.07	93.21	kafka-001	232	86.78	97.43	124768.038	88.65	2019-04-23T06:58:37.253766546Z	1091.144	30.07
30.07	92.95	kafka-001	233	97.43	95.79	124876.328	89.22	2019-04-23T06:58:44.265752365Z	1109.271	30.07
30.07	94.18	kafka-001	234	95.79	101.45	126403.503	89.24	2019-04-23T06:58:51.275954929Z	1488.048	30.07
30.07	95.48	kafka-001	234	101.45	98.22	125994.785	89.42	2019-04-23T06:58:58.282916641Z	1106.357	30.07
30.07	95.78	kafka-001	235	98.22	103.03	124110.944	88.8	2019-04-23T06:59:05.292882571Z	1477.412	30.07
30.07	97.12	kafka-001	235	103.03	100.59	124910.96	89.4	2019-04-23T06:59:12.301376868Z	1109.219	30.07
30.07	99.42	kafka-001	236	100.59	92.24	126125.835	88.85	2019-04-23T06:59:19.309666009Z	1113.573	30.07
30.07	98.55	kafka-001	237	92.24	97.45	123025.461	89.42	2019-04-23T06:59:26.315869135Z	1497.935	30.07
30.07	98.83	kafka-001	237	97.45	101.12	127263.981	88.91	2019-04-23T06:59:33.324268404Z	1123.178	30.07
30.07	98.78	kafka-001	238	101.12	95.97	126367.604	89.56	2019-04-23T06:59:40.334631361Z	1492.863	30.07
30.07	98.4	kafka-001	239	95.97	105.28	126754.614	89.06	2019-04-23T06:59:47.344794321Z	1123.525	30.07
30.07	98.78	kafka-001	239	105.28	101.59	124796.201	89.7	2019-04-23T06:59:54.356061622Z	1119.445	30.07
30.07	98.94	kafka-001	240	101.59	98.7	122637.375	89.11	2019-04-23T07:00:01.365608373Z	1518.52	30.07
30.07	100.02	kafka-001	240	98.7	94.52	126036.958	88.93	2019-04-23T07:00:08.37528227Z	1129.306	30.07
30.07	99.53	kafka-001	241	94.52	108.72	125473.943	89.6	2019-04-23T07:00:15.386057178Z	1512.401	30.07
30.07	100.8	kafka-001	241	108.72	106.06	128660.432	89.19	2019-04-23T07:00:22.397238642Z	1154.928	30.07
30.07	102.48	kafka-001	242	106.06	89.35	137669.83	89.0	2019-04-23T07:00:29.409558389Z	1165.817	30.07
30.07	99.82	kafka-001	242	89.35	94.93	133940.644	89.04	2019-04-23T07:00:36.415709164Z	1539.489	30.07
30.07	98.71	kafka-001	242	94.93	92.8	138970.776	88.91	2019-04-23T07:00:43.434478202Z	1167.642	30.07
30.07	97.73	kafka-001	242	92.8	94.22	139075.8	88.8	2019-04-23T07:00:50.441367011Z	1552.972	30.07
30.07	97.68	kafka-001	242	94.22	99.58	138317.202	88.67	2019-04-23T07:00:57.456683227Z	1172.625	30.07
30.07	96.16	kafka-001	242	99.58	102.83	136746.713	89.67	2019-04-23T07:01:04.466467595Z	1169.749	30.07
