container_cpu%	net_send	sensor_count	memory_rss%	net_receive	host_cpu	host_moving_avg_cpu	name	memory_active_anon%	timestamp	memory%
26.28	406.614	126	15.96	507.594	29.83	28.76	kafka-001	15.96	2018-08-19T04:35:12.042205863Z	89.28
31.11	423.122	128	15.96	530.591	26.28	28.29	kafka-001	15.96	2018-08-19T04:35:19.053915787Z	89.28
31.49	652.048	129	15.96	532.882	31.11	29.11	kafka-001	15.96	2018-08-19T04:35:26.064649388Z	89.03
29.68	431.686	130	15.96	535.213	31.49	29.33	kafka-001	15.96	2018-08-19T04:35:33.075888808Z	89.03
32.92	666.121	131	15.96	544.658	29.68	29.81	kafka-001	15.96	2018-08-19T04:35:40.087916351Z	89.03
31.54	440.317	132	15.96	548.625	32.92	30.22	kafka-001	15.96	2018-08-19T04:35:47.102348443Z	89.04
32.08	438.135	133	15.96	550.849	31.54	30.5	kafka-001	15.96	2018-08-19T04:35:54.115068167Z	89.04
31.76	677.249	134	15.96	555.052	32.08	31.47	kafka-001	15.96	2018-08-19T04:36:01.125818444Z	89.05
31.75	454.483	135	15.96	557.407	31.76	31.58	kafka-001	15.96	2018-08-19T04:36:08.13902785Z	89.05
29.72	680.246	136	15.96	567.944	31.75	31.62	kafka-001	15.96	2018-08-19T04:36:15.15059998Z	89.05
33.72	447.049	137	15.96	563.841	29.72	31.63	kafka-001	15.96	2018-08-19T04:36:22.162569846Z	89.06
30.89	457.165	138	15.96	573.887	33.72	31.76	kafka-001	15.96	2018-08-19T04:36:29.176222818Z	89.06
33.55	702.214	139	15.96	578.137	30.89	31.65	kafka-001	15.96	2018-08-19T04:36:36.189473725Z	89.06
30.43	464.238	140	15.96	584.426	33.55	31.9	kafka-001	15.96	2018-08-19T04:36:43.211597872Z	89.07
34.25	715.519	141	15.96	588.945	30.43	31.68	kafka-001	15.96	2018-08-19T04:36:50.223003332Z	89.07
31.42	465.678	142	15.96	591.534	34.25	32.09	kafka-001	15.96	2018-08-19T04:36:57.240572693Z	89.08
35.22	471.394	143	15.96	592.4	31.42	32.38	kafka-001	15.96	2018-08-19T04:37:04.252654466Z	89.08
34.2	727.521	144	15.96	602.63	35.22	32.63	kafka-001	15.96	2018-08-19T04:37:11.263566699Z	89.09
35.51	479.471	145	15.96	594.854	34.2	33.18	kafka-001	15.96	2018-08-19T04:37:18.27580348Z	89.09
32.38	736.057	146	15.96	608.364	35.51	33.51	kafka-001	15.96	2018-08-19T04:37:25.290411302Z	89.1
32.05	481.786	147	15.96	611.437	32.38	33.83	kafka-001	15.96	2018-08-19T04:37:32.303089253Z	89.1
34.72	488.592	147	15.96	618.087	32.05	33.46	kafka-001	15.96	2018-08-19T04:37:39.31357878Z	89.1
35.76	752.08	148	15.96	620.168	34.72	34.01	kafka-001	15.96	2018-08-19T04:37:46.325370541Z	89.11
35.41	496.212	149	15.96	626.385	35.76	34.1	kafka-001	15.96	2018-08-19T04:37:53.336946297Z	89.11
36.92	759.999	150	15.96	626.19	35.41	34.31	kafka-001	15.96	2018-08-19T04:38:00.347656898Z	89.12
37.16	498.848	151	15.96	630.464	36.92	34.54	kafka-001	15.96	2018-08-19T04:38:07.361291235Z	89.12
35.19	498.754	152	15.96	621.668	37.16	35.34	kafka-001	15.96	2018-08-19T04:38:14.373878319Z	89.12
33.31	758.611	153	15.96	630.146	35.19	35.86	kafka-001	15.96	2018-08-19T04:38:21.384787918Z	89.13
37.66	499.448	154	15.96	630.515	33.31	35.63	kafka-001	15.96	2018-08-19T04:38:28.396182545Z	89.13
32.01	758.643	155	15.96	633.718	37.66	35.94	kafka-001	15.96	2018-08-19T04:38:35.408242853Z	89.14
35.21	499.82	156	15.96	627.818	32.01	35.38	kafka-001	15.96	2018-08-19T04:38:42.421740886Z	89.14
36.1	497.944	157	15.96	629.186	35.21	35.09	kafka-001	15.96	2018-08-19T04:38:49.432046529Z	89.15
35.13	759.437	158	15.96	619.362	36.1	34.91	kafka-001	15.96	2018-08-19T04:38:56.441909093Z	89.15
34.79	498.435	159	15.96	626.673	35.13	34.9	kafka-001	15.96	2018-08-19T04:39:03.45204382Z	89.16
38.83	763.719	160	15.96	637.076	34.79	35.15	kafka-001	15.96	2018-08-19T04:39:10.463154396Z	89.16
36.48	500.888	161	15.96	633.641	38.83	35.35	kafka-001	15.96	2018-08-19T04:39:17.478792052Z	89.16
35.64	497.2	161	15.96	629.085	36.48	36.09	kafka-001	15.96	2018-08-19T04:39:24.490952199Z	89.17
35.84	764.052	162	15.96	627.622	35.64	36.16	kafka-001	15.96	2018-08-19T04:39:31.503404952Z	89.17
37.31	499.024	163	15.96	632.349	35.84	36.12	kafka-001	15.96	2018-08-19T04:39:38.515036077Z	89.18
37.45	759.911	164	15.96	630.276	37.31	36.48	kafka-001	15.96	2018-08-19T04:39:45.525014966Z	89.18
37.26	499.237	165	15.96	629.067	37.45	36.93	kafka-001	15.96	2018-08-19T04:39:52.536025933Z	89.19
34.63	499.572	166	15.96	634.923	37.26	36.66	kafka-001	15.96	2018-08-19T04:39:59.549109478Z	89.19
26.64	756.05	167	15.96	635.517	34.63	36.36	kafka-001	15.96	2018-08-19T04:40:06.559345278Z	89.19
36.83	500.052	168	15.96	635.67	26.64	34.86	kafka-001	15.96	2018-08-19T04:40:13.569811331Z	89.2
37.17	762.847	168	15.96	639.48	36.83	35.02	kafka-001	15.96	2018-08-19T04:40:20.580293082Z	89.2
33.45	498.324	169	15.96	636.965	37.17	35.0	kafka-001	15.96	2018-08-19T04:40:27.591250675Z	89.21
35.85	498.758	170	15.96	635.369	33.45	34.33	kafka-001	15.96	2018-08-19T04:40:34.604273873Z	89.21
37.2	763.715	171	15.96	639.018	35.85	34.1	kafka-001	15.96	2018-08-19T04:40:41.616614038Z	89.22
37.5	499.544	171	15.96	637.917	37.2	34.52	kafka-001	15.96	2018-08-19T04:40:48.62777698Z	89.22
37.53	760.886	172	15.96	643.128	37.5	36.33	kafka-001	15.96	2018-08-19T04:40:55.639028022Z	89.22
37.22	499.725	173	15.96	636.257	37.53	36.45	kafka-001	15.96	2018-08-19T04:41:02.652229021Z	89.23
37.07	497.22	174	15.96	633.583	37.22	36.46	kafka-001	15.96	2018-08-19T04:41:09.664738287Z	89.23
37.23	763.336	175	15.96	635.318	37.07	37.06	kafka-001	15.96	2018-08-19T04:41:16.677458278Z	89.24
32.78	499.132	176	15.96	631.975	37.23	37.29	kafka-001	15.96	2018-08-19T04:41:23.688271772Z	89.24
37.52	766.477	177	15.96	639.858	32.78	36.56	kafka-001	15.96	2018-08-19T04:41:30.699391752Z	89.25
36.92	497.762	177	15.96	634.946	37.52	36.56	kafka-001	15.96	2018-08-19T04:41:37.711609468Z	89.25
37.19	500.318	178	15.96	639.714	36.92	36.46	kafka-001	15.96	2018-08-19T04:41:44.72944659Z	89.25
34.84	766.259	179	15.96	641.648	37.19	36.45	kafka-001	15.96	2018-08-19T04:41:51.743557948Z	89.26
38.6	499.765	180	15.96	638.395	34.84	36.08	kafka-001	15.96	2018-08-19T04:41:58.75456195Z	89.26
41.69	760.148	181	15.96	637.291	38.6	36.31	kafka-001	15.96	2018-08-19T04:42:05.766285255Z	89.27
35.98	496.874	181	15.96	631.392	41.69	37.79	kafka-001	15.96	2018-08-19T04:42:12.776681763Z	89.27
35.57	496.574	182	15.96	628.639	35.98	37.54	kafka-001	15.96	2018-08-19T04:42:19.789516295Z	89.28
37.04	762.034	183	15.96	638.796	35.57	37.31	kafka-001	15.96	2018-08-19T04:42:26.80029161Z	89.28
35.06	497.966	184	15.96	630.384	37.04	37.29	kafka-001	15.96	2018-08-19T04:42:33.8112812Z	89.29
36.03	762.765	185	15.96	639.042	35.06	37.32	kafka-001	15.96	2018-08-19T04:42:40.824170213Z	89.29
31.22	497.838	185	15.96	634.814	36.03	36.9	kafka-001	15.96	2018-08-19T04:42:47.839532854Z	89.03
37.53	500.792	186	15.96	637.509	31.22	35.15	kafka-001	15.96	2018-08-19T04:42:54.851958093Z	89.04
33.56	762.94	187	15.96	638.98	37.53	35.41	kafka-001	15.96	2018-08-19T04:43:01.863498676Z	89.04
38.34	497.556	187	15.96	639.823	33.56	35.07	kafka-001	15.96	2018-08-19T04:43:08.874564518Z	89.05
34.86	763.376	188	15.96	635.836	38.34	35.29	kafka-001	15.96	2018-08-19T04:43:15.885675015Z	89.05
36.49	497.112	189	15.96	636.447	34.86	35.26	kafka-001	15.96	2018-08-19T04:43:22.903890597Z	89.06
34.92	498.732	190	15.96	636.282	36.49	35.33	kafka-001	15.96	2018-08-19T04:43:29.916401442Z	89.06
37.67	764.886	190	15.96	640.819	34.92	35.95	kafka-001	15.96	2018-08-19T04:43:36.928602139Z	89.07
36.69	499.103	191	15.96	642.573	37.67	35.97	kafka-001	15.96	2018-08-19T04:43:43.939974481Z	89.07
37.05	762.474	192	15.96	642.107	36.69	36.5	kafka-001	15.96	2018-08-19T04:43:50.953737231Z	89.07
34.7	500.238	193	15.96	639.606	37.05	36.28	kafka-001	15.96	2018-08-19T04:43:57.965725514Z	89.08
36.19	501.854	193	15.96	637.765	34.7	36.25	kafka-001	15.96	2018-08-19T04:44:04.977794965Z	89.08
33.68	764.149	194	15.96	645.128	36.19	36.2	kafka-001	15.96	2018-08-19T04:44:11.988242866Z	89.09
38.39	500.878	195	15.96	639.867	33.68	36.0	kafka-001	15.96	2018-08-19T04:44:18.999162172Z	89.09
35.22	760.77	196	15.96	634.354	38.39	36.12	kafka-001	15.96	2018-08-19T04:44:26.013087375Z	89.1
36.07	495.44	196	15.96	635.847	35.22	35.87	kafka-001	15.96	2018-08-19T04:44:33.027507792Z	89.1
32.94	759.464	197	15.96	638.196	36.07	35.71	kafka-001	15.96	2018-08-19T04:44:40.04095206Z	89.11
37.03	499.89	198	15.96	639.245	32.94	35.42	kafka-001	15.96	2018-08-19T04:44:47.053211015Z	89.11
36.93	501.134	198	15.96	639.403	37.03	35.56	kafka-001	15.96	2018-08-19T04:44:54.064930571Z	89.11
36.24	761.824	199	15.96	640.818	36.93	36.1	kafka-001	15.96	2018-08-19T04:45:01.076554045Z	89.12
35.38	498.5	200	15.96	641.441	36.24	35.74	kafka-001	15.96	2018-08-19T04:45:08.087819079Z	89.12
36.96	766.493	201	15.96	645.006	35.38	35.77	kafka-001	15.96	2018-08-19T04:45:15.100208179Z	89.13
35.71	500.782	201	15.96	640.431	36.96	35.91	kafka-001	15.96	2018-08-19T04:45:22.11099743Z	89.13
35.68	499.792	202	15.96	639.962	35.71	36.38	kafka-001	15.96	2018-08-19T04:45:29.121620464Z	89.14
35.07	761.992	203	15.96	640.669	35.68	36.15	kafka-001	15.96	2018-08-19T04:45:36.133144615Z	89.14
36.49	496.086	203	15.96	635.189	35.07	35.84	kafka-001	15.96	2018-08-19T04:45:43.143821626Z	89.14
38.26	765.167	204	15.96	640.551	36.49	35.88	kafka-001	15.96	2018-08-19T04:45:50.158848563Z	89.15
36.9	497.798	205	15.96	638.952	38.26	36.36	kafka-001	15.96	2018-08-19T04:45:57.170463388Z	89.15
34.97	495.558	205	15.96	639.0	36.9	36.35	kafka-001	15.96	2018-08-19T04:46:04.179944278Z	89.16
36.62	763.717	206	15.96	643.387	34.97	36.23	kafka-001	15.96	2018-08-19T04:46:11.193072653Z	89.16
37.71	499.754	207	15.96	639.537	36.62	36.39	kafka-001	15.96	2018-08-19T04:46:18.204776799Z	89.17
38.35	759.956	208	15.96	638.154	37.71	36.83	kafka-001	15.96	2018-08-19T04:46:25.217044251Z	89.17
34.25	497.431	208	15.96	635.459	38.35	37.14	kafka-001	15.96	2018-08-19T04:46:32.227366152Z	89.17
34.08	499.158	209	15.96	637.207	34.25	36.47	kafka-001	15.96	2018-08-19T04:46:39.239608428Z	89.18
35.2	762.268	210	15.96	635.409	34.08	36.0	kafka-001	15.96	2018-08-19T04:46:46.248412298Z	89.18
36.05	499.34	210	15.96	638.798	35.2	36.04	kafka-001	15.96	2018-08-19T04:46:53.260080773Z	89.19
38.09	766.33	211	15.96	639.964	36.05	35.94	kafka-001	15.96	2018-08-19T04:47:00.271067923Z	89.19
36.25	497.388	212	15.96	637.339	38.09	36.0	kafka-001	15.96	2018-08-19T04:47:07.282172891Z	89.2
36.56	499.305	212	15.96	639.669	36.25	35.65	kafka-001	15.96	2018-08-19T04:47:14.290727514Z	89.2
37.57	764.46	213	15.96	644.098	36.56	36.04	kafka-001	15.96	2018-08-19T04:47:21.301650523Z	89.21
36.57	500.149	214	15.96	641.02	37.57	36.62	kafka-001	15.96	2018-08-19T04:47:28.313916847Z	89.21
37.94	763.652	214	15.96	640.095	36.57	36.85	kafka-001	15.96	2018-08-19T04:47:35.327829544Z	89.21
33.31	500.667	215	15.96	640.045	37.94	37.16	kafka-001	15.96	2018-08-19T04:47:42.336753605Z	89.22
36.79	501.607	216	15.96	641.8	33.31	36.37	kafka-001	15.96	2018-08-19T04:47:49.347010996Z	89.22
35.6	763.316	216	15.96	643.521	36.79	36.46	kafka-001	15.96	2018-08-19T04:47:56.359998845Z	89.23
37.15	499.364	217	15.96	634.759	35.6	36.3	kafka-001	15.96	2018-08-19T04:48:03.372939363Z	89.23
38.23	759.773	218	15.96	641.802	37.15	36.23	kafka-001	15.96	2018-08-19T04:48:10.386687726Z	89.24
36.21	499.106	219	15.96	640.235	38.23	36.5	kafka-001	15.96	2018-08-19T04:48:17.400002203Z	89.24
36.51	498.984	219	15.96	639.743	36.21	36.22	kafka-001	15.96	2018-08-19T04:48:24.410857397Z	89.25
36.38	765.342	220	15.96	644.698	36.51	36.75	kafka-001	15.96	2018-08-19T04:48:31.421499393Z	89.25
38.5	497.592	221	15.96	640.023	36.38	36.68	kafka-001	15.96	2018-08-19T04:48:38.433204868Z	89.25
36.9	761.57	221	15.96	638.266	38.5	37.16	kafka-001	15.96	2018-08-19T04:48:45.444825321Z	89.26
37.16	500.801	222	15.96	639.783	36.9	37.12	kafka-001	15.96	2018-08-19T04:48:52.456626481Z	89.26
35.16	497.598	223	15.96	635.888	37.16	36.94	kafka-001	15.96	2018-08-19T04:48:59.468286454Z	89.26
36.88	762.465	223	15.96	642.569	35.16	36.77	kafka-001	15.96	2018-08-19T04:49:06.4775974Z	89.27
37.93	501.202	224	15.96	635.726	36.88	36.83	kafka-001	15.96	2018-08-19T04:49:13.488570913Z	89.28
38.18	761.992	225	15.96	638.771	37.93	37.09	kafka-001	15.96	2018-08-19T04:49:20.499430108Z	89.28
32.8	499.134	225	15.96	634.971	38.18	37.04	kafka-001	15.96	2018-08-19T04:49:27.510138404Z	89.28
35.59	497.831	225	15.96	637.729	32.8	36.35	kafka-001	15.96	2018-08-19T04:49:34.518824335Z	89.29
36.51	763.641	225	15.96	640.1	35.59	36.09	kafka-001	15.96	2018-08-19T04:49:41.531237857Z	89.29
38.44	497.152	225	15.96	641.203	36.51	36.32	kafka-001	15.96	2018-08-19T04:49:48.545449288Z	89.3
37.03	765.168	225	15.96	644.67	38.44	36.58	kafka-001	15.96	2018-08-19T04:49:55.558877559Z	89.3
37.01	501.164	225	15.96	644.017	37.03	36.43	kafka-001	15.96	2018-08-19T04:50:02.57090226Z	89.31
35.75	494.785	225	15.96	637.557	37.01	36.23	kafka-001	15.96	2018-08-19T04:50:09.58097879Z	89.05
35.97	760.171	225	15.96	643.404	35.75	36.72	kafka-001	15.96	2018-08-19T04:50:16.589458902Z	89.05
36.74	498.296	225	15.96	638.707	35.97	36.79	kafka-001	15.96	2018-08-19T04:50:23.59999149Z	89.06
37.98	763.866	225	15.96	641.272	36.74	36.82	kafka-001	15.96	2018-08-19T04:50:30.609828616Z	89.06
36.2	496.727	225	15.96	636.007	37.98	36.75	kafka-001	15.96	2018-08-19T04:50:37.621245301Z	89.07
36.89	498.813	225	15.96	636.573	36.2	36.61	kafka-001	15.96	2018-08-19T04:50:44.632998857Z	89.07
