container_cpu%	net_send	sensor_count	memory_rss%	net_receive	host_cpu	host_moving_avg_cpu	name	memory_active_anon%	timestamp	memory%
28.04	608.454	121	15.96	497.448	28.23	27.64	kafka-001	15.96	2018-08-19T05:26:51.23485257Z	89.29
30.0	403.368	122	15.96	501.167	28.04	27.79	kafka-001	15.96	2018-08-19T05:26:58.246573374Z	89.29
31.07	1120.135	123	15.96	542.851	30.0	28.13	kafka-001	15.96	2018-08-19T05:27:05.258611222Z	89.29
29.64	2482.942	124	15.97	558.896	31.07	28.89	kafka-001	15.97	2018-08-19T05:27:12.271506021Z	89.09
28.97	423.278	125	15.97	504.7	29.64	29.26	kafka-001	15.97	2018-08-19T05:27:19.284288227Z	89.1
31.01	670.87	126	15.97	544.74	28.97	29.32	kafka-001	15.97	2018-08-19T05:27:26.295845032Z	89.1
29.61	443.775	127	15.97	533.943	31.01	29.79	kafka-001	15.97	2018-08-19T05:27:33.308279934Z	89.1
33.23	680.214	128	15.97	547.786	29.61	30.05	kafka-001	15.97	2018-08-19T05:27:40.320759955Z	89.1
30.1	458.737	130	15.97	556.203	33.23	30.59	kafka-001	15.97	2018-08-19T05:27:47.335774143Z	89.11
32.78	454.596	131	15.97	557.421	30.1	30.43	kafka-001	15.97	2018-08-19T05:27:54.347086225Z	89.11
33.7	679.215	132	15.97	556.868	32.78	30.95	kafka-001	15.97	2018-08-19T05:28:01.360064912Z	89.12
33.53	463.896	133	15.97	565.277	33.7	31.74	kafka-001	15.97	2018-08-19T05:28:08.371649569Z	89.12
30.96	699.491	134	15.97	572.064	33.53	32.16	kafka-001	15.97	2018-08-19T05:28:15.382845023Z	89.13
31.97	468.047	135	15.97	568.035	30.96	32.38	kafka-001	15.97	2018-08-19T05:28:22.396155745Z	89.13
32.11	463.052	136	15.97	566.448	31.97	32.17	kafka-001	15.97	2018-08-19T05:28:29.408529438Z	89.13
33.03	715.52	137	15.97	570.576	32.11	32.51	kafka-001	15.97	2018-08-19T05:28:36.423827578Z	89.14
28.69	477.968	138	15.97	568.206	33.03	32.55	kafka-001	15.97	2018-08-19T05:28:43.435187239Z	89.14
33.67	731.597	139	15.97	591.126	28.69	31.72	kafka-001	15.97	2018-08-19T05:28:50.447191671Z	89.15
32.11	487.742	140	15.97	589.605	33.67	31.74	kafka-001	15.97	2018-08-19T05:28:57.457890246Z	89.15
34.69	493.143	141	15.97	598.767	32.11	31.93	kafka-001	15.97	2018-08-19T05:29:04.470532482Z	89.15
33.85	734.71	142	15.97	602.64	34.69	32.38	kafka-001	15.97	2018-08-19T05:29:11.487478036Z	89.16
36.2	496.708	142	15.97	609.375	33.85	32.67	kafka-001	15.97	2018-08-19T05:29:18.499744717Z	89.16
33.11	751.18	143	15.97	609.05	36.2	33.2	kafka-001	15.97	2018-08-19T05:29:25.511368412Z	89.17
35.03	506.356	144	15.97	612.399	33.11	33.94	kafka-001	15.97	2018-08-19T05:29:32.522014382Z	89.17
35.63	495.511	145	15.97	592.439	35.03	34.16	kafka-001	15.97	2018-08-19T05:29:39.533261414Z	89.17
34.02	755.158	146	15.97	609.907	35.63	34.75	kafka-001	15.97	2018-08-19T05:29:46.543832196Z	89.18
35.29	511.02	147	15.97	617.596	34.02	34.64	kafka-001	15.97	2018-08-19T05:29:53.551925539Z	89.18
37.13	772.448	148	15.97	627.368	35.29	34.88	kafka-001	15.97	2018-08-19T05:30:00.563378578Z	89.19
35.9	513.786	149	15.97	629.559	37.13	35.03	kafka-001	15.97	2018-08-19T05:30:07.573300081Z	89.19
36.01	515.806	150	15.97	622.949	35.9	35.5	kafka-001	15.97	2018-08-19T05:30:14.583645915Z	89.2
35.61	772.434	151	15.97	631.674	36.01	35.66	kafka-001	15.97	2018-08-19T05:30:21.595566414Z	89.2
37.94	520.791	151	15.97	630.089	35.61	35.66	kafka-001	15.97	2018-08-19T05:30:28.608558132Z	89.2
35.24	785.018	152	15.97	626.888	37.94	36.31	kafka-001	15.97	2018-08-19T05:30:35.620721425Z	89.21
36.35	524.732	153	15.97	626.173	35.24	36.3	kafka-001	15.97	2018-08-19T05:30:42.632895569Z	89.21
35.61	522.688	154	15.97	630.744	36.35	36.17	kafka-001	15.97	2018-08-19T05:30:49.64537164Z	89.22
36.57	784.558	155	15.97	632.527	35.61	36.13	kafka-001	15.97	2018-08-19T05:30:56.657007565Z	89.22
34.27	518.29	156	15.97	635.929	36.57	36.22	kafka-001	15.97	2018-08-19T05:31:03.667474792Z	89.23
37.16	772.459	157	15.97	633.696	34.27	36.0	kafka-001	15.97	2018-08-19T05:31:10.678265829Z	89.23
35.68	518.68	158	15.97	636.105	37.16	35.87	kafka-001	15.97	2018-08-19T05:31:17.690806765Z	89.23
34.8	529.479	159	15.97	638.141	35.68	35.94	kafka-001	15.97	2018-08-19T05:31:24.70579259Z	89.24
37.53	788.767	160	15.97	644.488	34.8	35.68	kafka-001	15.97	2018-08-19T05:31:31.718004418Z	89.24
38.59	523.176	161	15.97	641.127	37.53	36.0	kafka-001	15.97	2018-08-19T05:31:38.73138345Z	89.25
35.26	780.797	162	15.97	628.37	38.59	36.34	kafka-001	15.97	2018-08-19T05:31:45.748306453Z	89.25
35.85	521.068	163	15.97	633.529	35.26	36.5	kafka-001	15.97	2018-08-19T05:31:52.760662757Z	89.26
37.09	522.497	163	15.97	637.415	35.85	36.28	kafka-001	15.97	2018-08-19T05:31:59.77423323Z	89.26
36.03	780.171	164	15.97	646.889	37.09	36.52	kafka-001	15.97	2018-08-19T05:32:06.794301031Z	89.26
36.26	520.234	165	15.97	644.446	36.03	36.72	kafka-001	15.97	2018-08-19T05:32:13.806258806Z	89.27
37.92	785.589	166	15.97	644.561	36.26	36.51	kafka-001	15.97	2018-08-19T05:32:20.817821592Z	89.27
37.06	518.227	167	15.97	640.454	37.92	36.4	kafka-001	15.97	2018-08-19T05:32:27.828768176Z	89.28
33.83	521.448	168	15.97	638.986	37.06	36.7	kafka-001	15.97	2018-08-19T05:32:34.840205438Z	89.28
37.66	796.239	169	15.97	647.167	33.83	36.36	kafka-001	15.97	2018-08-19T05:32:41.852461902Z	89.29
38.03	522.273	169	15.97	641.845	37.66	36.46	kafka-001	15.97	2018-08-19T05:32:48.870272895Z	89.29
37.03	782.287	170	15.97	632.729	38.03	36.79	kafka-001	15.97	2018-08-19T05:32:55.882183168Z	89.3
37.55	515.661	171	15.97	633.778	37.03	36.92	kafka-001	15.97	2018-08-19T05:33:02.893633901Z	89.3
37.72	519.88	172	15.97	643.177	37.55	36.86	kafka-001	15.97	2018-08-19T05:33:09.908155252Z	89.3
35.66	786.841	173	15.97	644.312	37.72	36.97	kafka-001	15.97	2018-08-19T05:33:16.921103888Z	89.31
37.35	523.53	174	15.97	644.705	35.66	37.27	kafka-001	15.97	2018-08-19T05:33:23.933633643Z	89.31
38.17	783.428	174	15.97	638.644	37.35	37.22	kafka-001	15.97	2018-08-19T05:33:30.946809232Z	89.32
37.48	518.983	175	15.97	642.082	38.17	37.25	kafka-001	15.97	2018-08-19T05:33:37.957534946Z	89.32
34.93	525.342	176	15.97	646.574	37.48	37.32	kafka-001	15.97	2018-08-19T05:33:44.970629532Z	89.33
38.03	783.682	177	15.97	646.342	34.93	36.88	kafka-001	15.97	2018-08-19T05:33:51.979480707Z	89.33
36.87	522.59	178	15.97	647.588	38.03	36.94	kafka-001	15.97	2018-08-19T05:33:58.9916202Z	89.34
37.62	797.622	178	15.97	653.899	36.87	37.14	kafka-001	15.97	2018-08-19T05:34:05.999562872Z	89.34
38.08	526.444	179	15.97	650.349	37.62	37.18	kafka-001	15.97	2018-08-19T05:34:13.014258834Z	89.34
39.58	794.624	180	15.97	655.169	38.08	37.17	kafka-001	15.97	2018-08-19T05:34:20.029908038Z	89.08
37.79	522.438	181	15.97	652.742	39.58	37.52	kafka-001	15.97	2018-08-19T05:34:27.041771397Z	89.09
39.51	524.432	182	15.97	655.337	37.79	37.99	kafka-001	15.97	2018-08-19T05:34:34.054801415Z	89.09
35.66	784.276	182	15.97	650.809	39.51	38.24	kafka-001	15.97	2018-08-19T05:34:41.066948896Z	89.1
37.81	519.769	183	15.97	650.571	35.66	38.04	kafka-001	15.97	2018-08-19T05:34:48.077690799Z	89.1
34.11	787.458	184	15.97	651.441	37.81	38.07	kafka-001	15.97	2018-08-19T05:34:55.088083322Z	89.11
37.52	523.504	185	15.97	652.263	34.11	37.41	kafka-001	15.97	2018-08-19T05:35:02.099192074Z	89.11
33.74	524.686	186	15.97	651.275	37.52	37.07	kafka-001	15.97	2018-08-19T05:35:09.114355051Z	89.11
38.08	781.424	186	15.97	650.192	33.74	36.39	kafka-001	15.97	2018-08-19T05:35:16.126893785Z	89.12
36.26	519.977	187	15.97	644.007	38.08	36.15	kafka-001	15.97	2018-08-19T05:35:23.137960333Z	89.12
39.3	787.908	188	15.97	653.178	36.26	36.25	kafka-001	15.97	2018-08-19T05:35:30.150166118Z	89.13
37.71	520.372	189	15.97	651.516	39.3	36.5	kafka-001	15.97	2018-08-19T05:35:37.163259895Z	89.13
37.96	523.376	189	15.97	653.614	37.71	37.1	kafka-001	15.97	2018-08-19T05:35:44.180598877Z	89.14
34.68	785.427	190	15.97	656.924	37.96	37.17	kafka-001	15.97	2018-08-19T05:35:51.191520946Z	89.14
38.85	520.87	191	15.97	646.365	34.68	37.33	kafka-001	15.97	2018-08-19T05:35:58.203603936Z	89.15
37.31	788.412	192	15.97	658.805	38.85	37.46	kafka-001	15.97	2018-08-19T05:36:05.215759097Z	89.15
37.33	522.316	192	15.97	654.112	37.31	37.63	kafka-001	15.97	2018-08-19T05:36:12.227510637Z	89.15
36.73	521.014	193	15.97	652.733	37.33	37.31	kafka-001	15.97	2018-08-19T05:36:19.246800397Z	89.16
38.49	788.912	194	15.97	657.178	36.73	37.14	kafka-001	15.97	2018-08-19T05:36:26.259318252Z	89.16
37.82	525.306	195	15.97	654.529	38.49	37.23	kafka-001	15.97	2018-08-19T05:36:33.271934417Z	89.17
38.25	785.915	195	15.97	651.114	37.82	37.75	kafka-001	15.97	2018-08-19T05:36:40.285164139Z	89.17
37.89	521.946	196	15.97	650.427	38.25	37.65	kafka-001	15.97	2018-08-19T05:36:47.307765456Z	89.18
37.51	524.475	197	15.97	655.803	37.89	37.75	kafka-001	15.97	2018-08-19T05:36:54.325150788Z	89.18
32.7	784.818	198	15.97	656.532	37.51	37.78	kafka-001	15.97	2018-08-19T05:37:01.337199565Z	89.18
39.53	522.828	198	15.97	656.011	32.7	37.11	kafka-001	15.97	2018-08-19T05:37:08.350989358Z	89.19
38.69	785.812	199	15.97	655.138	39.53	37.28	kafka-001	15.97	2018-08-19T05:37:15.361215613Z	89.19
37.86	525.123	200	15.97	654.383	38.69	37.43	kafka-001	15.97	2018-08-19T05:37:22.372508941Z	89.2
35.27	521.273	200	15.97	649.043	37.86	37.36	kafka-001	15.97	2018-08-19T05:37:29.383803621Z	89.2
37.81	792.923	201	15.97	658.87	35.27	36.93	kafka-001	15.97	2018-08-19T05:37:36.395734173Z	89.21
38.45	515.954	202	15.97	652.155	37.81	36.98	kafka-001	15.97	2018-08-19T05:37:43.407667494Z	89.21
38.22	784.679	203	15.97	648.574	38.45	37.93	kafka-001	15.97	2018-08-19T05:37:50.420520153Z	89.22
37.12	519.366	203	15.97	639.69	38.22	37.72	kafka-001	15.97	2018-08-19T05:37:57.430417609Z	89.22
38.39	521.489	204	15.97	648.114	37.12	37.45	kafka-001	15.97	2018-08-19T05:38:04.444395382Z	89.22
37.66	786.407	205	15.97	649.746	38.39	37.54	kafka-001	15.97	2018-08-19T05:38:11.456835229Z	89.23
38.22	521.018	206	15.97	643.435	37.66	37.94	kafka-001	15.97	2018-08-19T05:38:18.467860614Z	89.23
38.47	787.299	206	15.97	650.238	38.22	38.01	kafka-001	15.97	2018-08-19T05:38:25.479805799Z	89.24
36.76	523.378	207	15.97	645.843	38.47	38.01	kafka-001	15.97	2018-08-19T05:38:32.491348085Z	89.24
37.52	521.176	208	15.97	645.745	36.76	37.77	kafka-001	15.97	2018-08-19T05:38:39.506085615Z	89.25
38.2	782.078	208	15.97	654.906	37.52	37.84	kafka-001	15.97	2018-08-19T05:38:46.516991895Z	89.25
38.15	519.844	209	15.97	644.783	38.2	37.8	kafka-001	15.97	2018-08-19T05:38:53.52934999Z	89.25
38.77	786.914	210	15.97	651.622	38.15	37.89	kafka-001	15.97	2018-08-19T05:39:00.539695793Z	89.26
36.78	523.544	211	15.97	651.541	38.77	37.98	kafka-001	15.97	2018-08-19T05:39:07.550566959Z	89.26
37.6	523.58	211	15.97	652.841	36.78	37.7	kafka-001	15.97	2018-08-19T05:39:14.564599637Z	89.27
35.46	784.328	212	15.97	656.693	37.6	37.84	kafka-001	15.97	2018-08-19T05:39:21.576702302Z	89.27
38.6	522.722	213	15.97	651.627	35.46	37.49	kafka-001	15.97	2018-08-19T05:39:28.590863042Z	89.28
34.67	786.263	213	15.97	650.987	38.6	37.56	kafka-001	15.97	2018-08-19T05:39:35.601336085Z	89.28
37.88	522.964	214	15.97	653.817	34.67	36.98	kafka-001	15.97	2018-08-19T05:39:42.61158302Z	89.29
37.26	519.578	215	15.97	644.967	37.88	36.83	kafka-001	15.97	2018-08-19T05:39:49.626459312Z	89.29
37.27	787.186	215	15.97	651.612	37.26	36.91	kafka-001	15.97	2018-08-19T05:39:56.639613847Z	89.29
35.33	523.82	216	15.97	649.887	37.27	36.86	kafka-001	15.97	2018-08-19T05:40:03.651408137Z	89.3
39.61	792.221	217	15.97	660.158	35.33	36.83	kafka-001	15.97	2018-08-19T05:40:10.662535121Z	89.3
34.1	528.705	218	15.97	658.607	39.61	37.0	kafka-001	15.97	2018-08-19T05:40:17.673526589Z	89.31
37.51	521.93	218	15.97	653.42	34.1	36.91	kafka-001	15.97	2018-08-19T05:40:24.685612314Z	89.31
38.17	794.93	219	15.97	659.185	37.51	36.85	kafka-001	15.97	2018-08-19T05:40:31.69704807Z	89.32
38.71	521.5	220	15.97	648.12	38.17	37.0	kafka-001	15.97	2018-08-19T05:40:38.709880336Z	89.32
34.83	789.154	220	15.97	650.355	38.71	37.24	kafka-001	15.97	2018-08-19T05:40:45.721233676Z	89.33
42.97	521.7	221	15.97	646.525	34.83	37.15	kafka-001	15.97	2018-08-19T05:40:52.735160547Z	89.33
37.19	531.078	222	15.97	653.217	42.97	37.71	kafka-001	15.97	2018-08-19T05:40:59.749104886Z	89.33
35.56	786.626	222	15.97	652.618	37.19	38.23	kafka-001	15.97	2018-08-19T05:41:06.758255939Z	89.34
38.99	523.178	223	15.97	654.637	35.56	37.9	kafka-001	15.97	2018-08-19T05:41:13.768758444Z	89.35
38.28	787.396	224	15.97	653.064	38.99	38.04	kafka-001	15.97	2018-08-19T05:41:20.779986626Z	89.35
34.49	524.334	224	15.97	650.811	38.28	37.97	kafka-001	15.97	2018-08-19T05:41:27.791118935Z	89.35
37.9	518.742	225	15.97	647.133	34.49	37.91	kafka-001	15.97	2018-08-19T05:41:34.803427819Z	89.36
36.59	785.255	225	15.97	649.83	37.9	37.07	kafka-001	15.97	2018-08-19T05:41:41.814894346Z	89.1
37.91	521.682	225	15.97	647.29	36.59	36.97	kafka-001	15.97	2018-08-19T05:41:48.82707828Z	89.1
38.37	783.703	225	15.97	653.871	37.91	37.36	kafka-001	15.97	2018-08-19T05:41:55.837889326Z	89.11
38.03	521.742	225	15.97	651.685	38.37	37.26	kafka-001	15.97	2018-08-19T05:42:02.849532186Z	89.11
38.25	520.317	225	15.97	648.457	38.03	37.21	kafka-001	15.97	2018-08-19T05:42:09.86075775Z	89.11
37.19	791.296	225	15.97	657.463	38.25	37.84	kafka-001	15.97	2018-08-19T05:42:16.873804794Z	89.12
34.89	528.728	225	15.97	651.312	37.19	37.72	kafka-001	15.97	2018-08-19T05:42:23.884948096Z	89.12
38.64	796.096	225	15.97	661.294	34.89	37.44	kafka-001	15.97	2018-08-19T05:42:30.896457532Z	89.13
33.64	521.052	225	15.97	648.042	38.64	37.56	kafka-001	15.97	2018-08-19T05:42:37.910505994Z	89.13
37.76	521.733	225	15.97	647.78	33.64	36.77	kafka-001	15.97	2018-08-19T05:42:44.925046858Z	89.14
36.85	785.07	225	15.97	652.662	37.76	36.73	kafka-001	15.97	2018-08-19T05:42:51.935828176Z	89.14
37.9	524.672	225	15.97	650.767	36.85	36.49	kafka-001	15.97	2018-08-19T05:42:58.946010847Z	89.15
