container_cpu%	net_send	sensor_count	memory_rss%	net_receive	host_cpu	host_moving_avg_cpu	name	memory_active_anon%	timestamp	memory%
16.97	227.092	69	15.96	288.469	16.3	15.6	kafka-001	15.96	2018-08-19T03:39:09.27934846Z	89.13
17.97	353.004	70	15.96	297.164	16.97	16.33	kafka-001	15.96	2018-08-19T03:39:16.289542636Z	89.13
18.53	236.157	72	15.96	301.883	17.97	16.77	kafka-001	15.96	2018-08-19T03:39:23.299759Z	89.13
19.44	372.854	74	15.96	309.958	18.53	17.3	kafka-001	15.96	2018-08-19T03:39:30.310831312Z	89.13
18.6	246.63	75	15.96	315.348	19.44	17.75	kafka-001	15.96	2018-08-19T03:39:37.322310847Z	89.13
18.55	250.694	77	15.96	313.63	18.6	17.97	kafka-001	15.96	2018-08-19T03:39:44.334324753Z	89.14
18.75	395.522	79	15.96	329.873	18.55	18.34	kafka-001	15.96	2018-08-19T03:39:51.346216837Z	89.14
20.69	264.676	80	15.96	336.23	18.75	18.64	kafka-001	15.96	2018-08-19T03:39:58.358319977Z	89.14
19.52	411.204	82	15.96	343.447	20.69	19.09	kafka-001	15.96	2018-08-19T03:40:05.368785199Z	89.14
25.37	272.99	83	15.96	344.888	19.52	19.26	kafka-001	15.96	2018-08-19T03:40:12.380490999Z	89.15
21.25	278.188	85	15.96	356.003	25.37	20.25	kafka-001	15.96	2018-08-19T03:40:19.39241293Z	89.15
22.0	426.826	86	15.96	349.735	21.25	20.69	kafka-001	15.96	2018-08-19T03:40:26.405111477Z	89.15
22.61	292.212	88	15.96	363.478	22.0	21.26	kafka-001	15.96	2018-08-19T03:40:33.422854101Z	89.15
21.97	449.63	89	15.96	361.304	22.61	21.91	kafka-001	15.96	2018-08-19T03:40:40.435405573Z	89.16
21.31	300.162	91	15.96	370.635	21.97	22.12	kafka-001	15.96	2018-08-19T03:40:47.446368929Z	89.16
21.4	302.178	92	15.96	369.835	21.31	22.42	kafka-001	15.96	2018-08-19T03:40:54.456305617Z	89.16
22.9	469.613	93	15.96	384.192	21.4	21.76	kafka-001	15.96	2018-08-19T03:41:01.46950355Z	89.17
23.3	305.558	95	15.96	385.175	22.9	22.03	kafka-001	15.96	2018-08-19T03:41:08.482138416Z	89.17
21.32	484.172	96	15.96	396.28	23.3	22.25	kafka-001	15.96	2018-08-19T03:41:15.493880611Z	89.17
23.96	321.504	98	15.96	399.778	21.32	22.03	kafka-001	15.96	2018-08-19T03:41:22.506874713Z	89.17
22.47	322.422	99	15.96	392.517	23.96	22.37	kafka-001	15.96	2018-08-19T03:41:29.518096535Z	89.18
23.5	501.612	100	15.96	407.547	22.47	22.56	kafka-001	15.96	2018-08-19T03:41:36.529240958Z	89.18
24.5	337.002	101	15.96	414.441	23.5	22.91	kafka-001	15.96	2018-08-19T03:41:43.548106378Z	89.18
25.91	516.434	103	15.96	424.488	24.5	23.18	kafka-001	15.96	2018-08-19T03:41:50.559044122Z	89.19
22.72	331.724	104	15.96	420.277	25.91	23.61	kafka-001	15.96	2018-08-19T03:41:57.572429116Z	89.19
25.83	349.862	106	15.96	431.355	22.72	23.84	kafka-001	15.96	2018-08-19T03:42:04.584853554Z	89.19
23.94	540.304	107	15.96	438.772	25.83	24.16	kafka-001	15.96	2018-08-19T03:42:11.596004014Z	89.19
27.49	358.643	108	15.96	446.695	23.94	24.4	kafka-001	15.96	2018-08-19T03:42:18.607590447Z	89.2
27.46	548.929	109	15.96	444.64	27.49	25.07	kafka-001	15.96	2018-08-19T03:42:25.619236106Z	89.2
26.45	364.782	111	15.96	453.775	27.46	25.56	kafka-001	15.96	2018-08-19T03:42:32.631341328Z	89.2
26.71	370.758	112	15.96	462.023	26.45	25.65	kafka-001	15.96	2018-08-19T03:42:39.650171432Z	89.21
26.74	560.548	113	15.96	463.266	26.71	26.31	kafka-001	15.96	2018-08-19T03:42:46.663013576Z	89.21
28.72	378.176	114	15.96	474.569	26.74	26.47	kafka-001	15.96	2018-08-19T03:42:53.675870544Z	89.21
29.53	579.399	115	15.96	482.44	28.72	27.26	kafka-001	15.96	2018-08-19T03:43:00.687388699Z	89.21
28.63	389.614	117	15.96	492.875	29.53	27.6	kafka-001	15.96	2018-08-19T03:43:07.698708048Z	89.22
29.82	384.534	118	15.96	493.074	28.63	27.8	kafka-001	15.96	2018-08-19T03:43:14.710594178Z	89.22
28.57	600.254	119	15.96	497.699	29.82	28.36	kafka-001	15.96	2018-08-19T03:43:21.722712352Z	89.23
29.84	396.788	120	15.96	501.547	28.57	28.67	kafka-001	15.96	2018-08-19T03:43:28.738228483Z	89.23
28.04	610.708	121	15.96	496.09	29.84	29.19	kafka-001	15.96	2018-08-19T03:43:35.74865567Z	89.23
27.74	401.499	122	15.96	488.217	28.04	29.07	kafka-001	15.96	2018-08-19T03:43:42.75959834Z	89.24
28.01	409.066	123	15.96	503.957	27.74	28.77	kafka-001	15.96	2018-08-19T03:43:49.77119526Z	89.24
29.17	621.616	125	15.96	514.524	28.01	28.67	kafka-001	15.96	2018-08-19T03:43:56.783792743Z	89.24
25.46	418.938	126	15.96	520.099	29.17	28.56	kafka-001	15.96	2018-08-19T03:44:03.794863225Z	89.25
30.93	641.696	127	15.96	524.884	25.46	28.04	kafka-001	15.96	2018-08-19T03:44:10.809622312Z	89.25
28.09	424.461	128	15.96	523.081	30.93	28.23	kafka-001	15.96	2018-08-19T03:44:17.820170592Z	89.0
30.31	425.991	129	15.96	526.423	28.09	28.23	kafka-001	15.96	2018-08-19T03:44:24.833223118Z	89.0
30.91	657.798	130	15.96	530.282	30.31	28.66	kafka-001	15.96	2018-08-19T03:44:31.844630143Z	89.01
32.65	432.84	131	15.96	533.617	30.91	29.15	kafka-001	15.96	2018-08-19T03:44:38.867258725Z	89.01
32.28	662.142	132	15.96	549.858	32.65	29.73	kafka-001	15.96	2018-08-19T03:44:45.887807767Z	89.02
32.24	435.142	133	15.96	547.745	32.28	30.86	kafka-001	15.96	2018-08-19T03:44:52.899664439Z	89.02
33.34	445.782	134	15.96	559.899	32.24	31.08	kafka-001	15.96	2018-08-19T03:44:59.911273119Z	89.02
31.5	686.022	135	15.96	571.114	33.34	31.96	kafka-001	15.96	2018-08-19T03:45:06.921283628Z	89.03
38.38	459.062	137	15.96	571.419	31.5	32.15	kafka-001	15.96	2018-08-19T03:45:13.932822896Z	89.03
33.98	694.201	138	15.96	574.118	38.38	33.4	kafka-001	15.96	2018-08-19T03:45:20.945740688Z	89.04
33.34	460.012	139	15.96	575.029	33.98	33.62	kafka-001	15.96	2018-08-19T03:45:27.956531171Z	89.04
33.39	461.282	140	15.96	575.541	33.34	33.8	kafka-001	15.96	2018-08-19T03:45:34.967901579Z	89.04
31.86	709.843	141	15.96	584.37	33.39	33.99	kafka-001	15.96	2018-08-19T03:45:41.981122471Z	89.05
34.38	467.432	142	15.96	580.549	31.86	33.74	kafka-001	15.96	2018-08-19T03:45:48.99233689Z	89.05
35.08	712.607	143	15.96	586.944	34.38	34.22	kafka-001	15.96	2018-08-19T03:45:56.004343303Z	89.06
34.49	478.138	144	15.96	590.943	35.08	33.67	kafka-001	15.96	2018-08-19T03:46:03.018510425Z	89.06
35.35	728.679	145	15.96	599.212	34.49	33.76	kafka-001	15.96	2018-08-19T03:46:10.031847883Z	89.06
34.89	485.31	146	15.96	600.967	35.35	34.09	kafka-001	15.96	2018-08-19T03:46:17.044514942Z	89.07
35.57	487.194	147	15.96	606.589	34.89	34.34	kafka-001	15.96	2018-08-19T03:46:24.056397777Z	89.07
35.72	744.63	148	15.96	607.954	35.57	34.96	kafka-001	15.96	2018-08-19T03:46:31.067478068Z	89.08
33.59	494.271	149	15.96	617.387	35.72	35.18	kafka-001	15.96	2018-08-19T03:46:38.082530211Z	89.08
37.53	754.846	150	15.96	619.708	33.59	34.94	kafka-001	15.96	2018-08-19T03:46:45.094371233Z	89.09
35.13	497.056	151	15.96	619.005	37.53	35.44	kafka-001	15.96	2018-08-19T03:46:52.107473251Z	89.09
36.95	499.7	151	15.96	625.147	35.13	35.41	kafka-001	15.96	2018-08-19T03:46:59.118933667Z	89.09
33.96	749.693	152	15.96	623.278	36.95	35.75	kafka-001	15.96	2018-08-19T03:47:06.130703057Z	89.1
34.43	492.402	153	15.96	608.465	33.96	35.48	kafka-001	15.96	2018-08-19T03:47:13.144691567Z	89.1
35.86	764.563	154	15.96	625.394	34.43	35.27	kafka-001	15.96	2018-08-19T03:47:20.157592962Z	89.11
35.47	498.111	155	15.96	626.143	35.86	35.64	kafka-001	15.96	2018-08-19T03:47:27.168735761Z	89.11
35.46	497.938	156	15.96	625.671	35.47	35.3	kafka-001	15.96	2018-08-19T03:47:34.180766746Z	89.12
36.76	765.081	157	15.96	633.952	35.46	35.36	kafka-001	15.96	2018-08-19T03:47:41.192676959Z	89.12
36.11	500.226	158	15.96	629.031	36.76	35.32	kafka-001	15.96	2018-08-19T03:47:48.205481086Z	89.12
36.11	756.662	159	15.96	633.654	36.11	35.68	kafka-001	15.96	2018-08-19T03:47:55.224034027Z	89.13
33.71	497.747	160	15.96	623.083	36.11	35.96	kafka-001	15.96	2018-08-19T03:48:02.23667255Z	89.13
36.92	500.001	161	15.96	630.255	33.71	35.6	kafka-001	15.96	2018-08-19T03:48:09.247360674Z	89.14
33.95	755.732	162	15.96	632.48	36.92	35.85	kafka-001	15.96	2018-08-19T03:48:16.260022861Z	89.14
37.51	497.244	163	15.96	625.447	33.95	35.59	kafka-001	15.96	2018-08-19T03:48:23.271818364Z	89.15
37.17	763.122	163	15.96	632.286	37.51	35.72	kafka-001	15.96	2018-08-19T03:48:30.290275331Z	89.15
36.89	498.666	164	15.96	630.849	37.17	35.9	kafka-001	15.96	2018-08-19T03:48:37.303784809Z	89.15
36.67	498.876	165	15.96	628.493	36.89	36.03	kafka-001	15.96	2018-08-19T03:48:44.3143057Z	89.16
35.17	760.962	166	15.96	631.104	36.67	36.52	kafka-001	15.96	2018-08-19T03:48:51.325878526Z	89.16
36.01	501.701	167	15.96	632.991	35.17	36.23	kafka-001	15.96	2018-08-19T03:48:58.334138372Z	89.17
37.07	763.515	168	15.96	634.962	36.01	36.57	kafka-001	15.96	2018-08-19T03:49:05.347582513Z	89.17
34.81	494.19	169	15.96	629.249	37.07	36.5	kafka-001	15.96	2018-08-19T03:49:12.355880858Z	89.18
36.11	500.722	170	15.96	629.929	34.81	36.1	kafka-001	15.96	2018-08-19T03:49:19.367844665Z	89.18
34.41	761.943	170	15.96	638.428	36.11	35.97	kafka-001	15.96	2018-08-19T03:49:26.379121487Z	89.19
36.37	498.556	171	15.96	633.643	34.41	35.6	kafka-001	15.96	2018-08-19T03:49:33.390289811Z	89.19
35.8	759.66	172	15.96	636.388	36.37	35.8	kafka-001	15.96	2018-08-19T03:49:40.399099746Z	89.19
36.81	500.202	173	15.96	635.461	35.8	35.76	kafka-001	15.96	2018-08-19T03:49:47.412266098Z	89.2
37.34	500.802	174	15.96	634.991	36.81	35.72	kafka-001	15.96	2018-08-19T03:49:54.424439562Z	89.2
38.1	761.293	175	15.96	637.012	37.34	36.14	kafka-001	15.96	2018-08-19T03:50:01.436095099Z	89.21
38.12	499.518	175	15.96	636.737	38.1	36.47	kafka-001	15.96	2018-08-19T03:50:08.446808975Z	89.21
36.98	759.196	176	15.96	627.882	38.12	37.09	kafka-001	15.96	2018-08-19T03:50:15.458011159Z	89.22
36.56	497.86	177	15.96	630.605	36.98	37.19	kafka-001	15.96	2018-08-19T03:50:22.47269556Z	89.22
35.88	498.675	178	15.96	632.214	36.56	37.32	kafka-001	15.96	2018-08-19T03:50:29.483001542Z	89.23
34.03	759.493	179	15.96	630.757	35.88	37.16	kafka-001	15.96	2018-08-19T03:50:36.493016941Z	89.23
37.94	500.36	179	15.96	630.227	34.03	36.61	kafka-001	15.96	2018-08-19T03:50:43.505881628Z	89.24
37.69	758.766	180	15.96	635.07	37.94	36.59	kafka-001	15.96	2018-08-19T03:50:50.515932239Z	89.24
34.92	499.72	181	15.96	635.639	37.69	36.51	kafka-001	15.96	2018-08-19T03:50:57.529145488Z	89.24
37.02	499.81	182	15.96	633.059	34.92	36.17	kafka-001	15.96	2018-08-19T03:51:04.543247917Z	89.25
36.77	763.73	183	15.96	635.356	37.02	36.25	kafka-001	15.96	2018-08-19T03:51:11.555968386Z	89.25
38.28	499.639	184	15.96	638.541	36.77	36.4	kafka-001	15.96	2018-08-19T03:51:18.568738464Z	89.26
34.18	761.032	184	15.96	638.376	38.28	37.1	kafka-001	15.96	2018-08-19T03:51:25.580577182Z	89.26
35.51	497.608	185	15.96	625.072	34.18	36.48	kafka-001	15.96	2018-08-19T03:51:32.591829481Z	89.01
42.98	499.058	186	15.96	628.933	35.51	36.11	kafka-001	15.96	2018-08-19T03:51:39.605566849Z	89.01
34.72	766.622	187	15.96	637.691	42.98	37.46	kafka-001	15.96	2018-08-19T03:51:46.615094577Z	89.02
36.38	497.094	187	15.96	632.979	34.72	37.07	kafka-001	15.96	2018-08-19T03:51:53.625786581Z	89.02
36.59	759.56	188	15.96	637.774	36.38	37.01	kafka-001	15.96	2018-08-19T03:52:00.637703733Z	89.03
34.52	498.259	189	15.96	634.86	36.59	36.73	kafka-001	15.96	2018-08-19T03:52:07.650243819Z	89.03
37.31	499.164	190	15.96	636.482	34.52	36.78	kafka-001	15.96	2018-08-19T03:52:14.662247969Z	89.04
36.95	762.332	191	15.96	636.359	37.31	37.08	kafka-001	15.96	2018-08-19T03:52:21.672182409Z	89.04
37.3	500.564	191	15.96	635.76	36.95	36.08	kafka-001	15.96	2018-08-19T03:52:28.6832135Z	89.04
29.36	761.639	192	15.96	631.843	37.3	36.51	kafka-001	15.96	2018-08-19T03:52:35.693677061Z	89.05
36.3	497.002	193	15.96	636.008	29.36	35.34	kafka-001	15.96	2018-08-19T03:52:42.703070988Z	89.05
34.19	499.922	193	15.96	635.089	36.3	35.29	kafka-001	15.96	2018-08-19T03:52:49.713903741Z	89.06
36.12	760.539	194	15.96	636.404	34.19	35.24	kafka-001	15.96	2018-08-19T03:52:56.725164368Z	89.06
36.69	497.732	195	15.96	637.471	36.12	35.04	kafka-001	15.96	2018-08-19T03:53:03.736244015Z	89.07
36.27	760.201	196	15.96	640.157	36.69	34.99	kafka-001	15.96	2018-08-19T03:53:10.744854605Z	89.07
35.96	499.781	196	15.96	638.522	36.27	34.82	kafka-001	15.96	2018-08-19T03:53:17.755967474Z	89.07
36.81	500.212	197	15.96	634.685	35.96	35.92	kafka-001	15.96	2018-08-19T03:53:24.767051022Z	89.08
36.45	762.784	198	15.96	636.51	36.81	36.01	kafka-001	15.96	2018-08-19T03:53:31.779302305Z	89.08
37.98	500.108	199	15.96	632.969	36.45	36.38	kafka-001	15.96	2018-08-19T03:53:38.79054115Z	89.09
32.15	761.224	199	15.96	636.632	37.98	36.69	kafka-001	15.96	2018-08-19T03:53:45.802613249Z	89.09
37.18	495.723	200	15.96	628.437	32.15	35.94	kafka-001	15.96	2018-08-19T03:53:52.814924084Z	89.1
33.48	496.858	201	15.96	628.724	37.18	36.09	kafka-001	15.96	2018-08-19T03:53:59.826903049Z	89.1
36.26	760.694	202	15.96	638.194	33.48	35.68	kafka-001	15.96	2018-08-19T03:54:06.837774228Z	89.1
33.34	500.816	202	15.96	638.694	36.26	35.58	kafka-001	15.96	2018-08-19T03:54:13.849208874Z	89.11
38.4	763.432	203	15.96	643.082	33.34	35.07	kafka-001	15.96	2018-08-19T03:54:20.861292126Z	89.11
37.45	498.988	204	15.96	637.403	38.4	35.14	kafka-001	15.96	2018-08-19T03:54:27.873489696Z	89.12
36.45	497.73	205	15.96	638.279	37.45	36.02	kafka-001	15.96	2018-08-19T03:54:34.886005853Z	89.12
36.74	764.449	205	15.96	640.584	36.45	35.9	kafka-001	15.96	2018-08-19T03:54:41.897344304Z	89.13
38.81	501.158	206	15.96	642.101	36.74	36.44	kafka-001	15.96	2018-08-19T03:54:48.908535858Z	89.13
35.02	763.601	207	15.96	640.268	38.81	36.87	kafka-001	15.96	2018-08-19T03:54:55.920078687Z	89.14
37.29	499.702	207	15.96	640.387	35.02	37.15	kafka-001	15.96	2018-08-19T03:55:02.93243276Z	89.14
33.61	498.597	208	15.96	638.765	37.29	36.96	kafka-001	15.96	2018-08-19T03:55:09.950105162Z	89.14
37.02	762.158	209	15.96	640.022	33.61	36.32	kafka-001	15.96	2018-08-19T03:55:16.963230792Z	89.15
36.92	499.121	210	15.96	638.633	37.02	36.42	kafka-001	15.96	2018-08-19T03:55:23.97487599Z	89.15
38.29	764.464	210	15.96	640.264	36.92	36.45	kafka-001	15.96	2018-08-19T03:55:30.987459111Z	89.16
36.07	499.055	211	15.96	633.699	38.29	36.36	kafka-001	15.96	2018-08-19T03:55:37.999611291Z	89.16
37.19	496.103	212	15.96	641.39	36.07	36.53	kafka-001	15.96	2018-08-19T03:55:45.010122149Z	89.17
34.73	764.289	212	15.96	638.759	37.19	36.52	kafka-001	15.96	2018-08-19T03:55:52.020968718Z	89.17
36.2	493.99	213	15.96	631.489	34.73	36.7	kafka-001	15.96	2018-08-19T03:55:59.032503425Z	89.18
34.16	764.526	214	15.96	640.536	36.2	36.57	kafka-001	15.96	2018-08-19T03:56:06.043574996Z	89.18
37.38	499.834	215	15.96	637.867	34.16	36.11	kafka-001	15.96	2018-08-19T03:56:13.055397458Z	89.18
42.24	762.077	215	15.96	639.112	37.38	35.96	kafka-001	15.96	2018-08-19T03:56:20.068240262Z	89.19
37.66	499.982	216	15.96	636.141	42.24	36.98	kafka-001	15.96	2018-08-19T03:56:27.081411621Z	89.19
38.01	499.55	217	15.96	639.621	37.66	37.06	kafka-001	15.96	2018-08-19T03:56:34.094376421Z	89.2
37.27	758.822	217	15.96	639.386	38.01	37.61	kafka-001	15.96	2018-08-19T03:56:41.106658748Z	89.2
37.41	498.94	218	15.96	636.823	37.27	37.79	kafka-001	15.96	2018-08-19T03:56:48.120108435Z	89.2
37.18	766.434	219	15.96	643.576	37.41	38.33	kafka-001	15.96	2018-08-19T03:56:55.130875149Z	89.21
37.78	497.27	219	15.96	636.611	37.18	38.3	kafka-001	15.96	2018-08-19T03:57:02.142246338Z	89.21
38.02	501.414	220	15.96	641.453	37.78	37.55	kafka-001	15.96	2018-08-19T03:57:09.152615187Z	89.22
37.4	762.788	221	15.96	639.074	38.02	37.61	kafka-001	15.96	2018-08-19T03:57:16.163330569Z	89.22
37.06	500.389	222	15.96	637.159	37.4	37.51	kafka-001	15.96	2018-08-19T03:57:23.177360748Z	89.23
35.46	762.306	222	15.96	639.2	37.06	37.48	kafka-001	15.96	2018-08-19T03:57:30.190639067Z	89.23
36.56	498.748	223	15.96	638.331	35.46	37.15	kafka-001	15.96	2018-08-19T03:57:37.202381981Z	89.24
37.33	497.746	224	15.96	639.365	36.56	37.05	kafka-001	15.96	2018-08-19T03:57:44.21359945Z	89.24
36.59	762.96	224	15.96	636.013	37.33	36.97	kafka-001	15.96	2018-08-19T03:57:51.224174191Z	89.25
38.34	499.264	225	15.96	639.916	36.59	36.73	kafka-001	15.96	2018-08-19T03:57:58.235007563Z	89.25
36.7	762.282	225	15.96	638.696	38.34	36.89	kafka-001	15.96	2018-08-19T03:58:05.24611979Z	89.25
32.68	499.382	225	15.96	635.296	36.7	36.83	kafka-001	15.96	2018-08-19T03:58:12.256944334Z	89.26
35.96	498.91	225	15.96	631.032	32.68	36.37	kafka-001	15.96	2018-08-19T03:58:19.268587172Z	89.26
35.53	759.099	225	15.96	640.181	35.96	36.27	kafka-001	15.96	2018-08-19T03:58:26.281421186Z	89.27
36.7	500.882	225	15.96	636.99	35.53	35.97	kafka-001	15.96	2018-08-19T03:58:33.293647874Z	89.02
37.62	762.882	225	15.96	639.511	36.7	35.98	kafka-001	15.96	2018-08-19T03:58:40.31745747Z	89.02
36.36	499.693	225	15.96	629.36	37.62	35.86	kafka-001	15.96	2018-08-19T03:58:47.328319477Z	89.02
34.24	498.824	225	15.96	634.475	36.36	35.81	kafka-001	15.96	2018-08-19T03:58:54.339940744Z	89.03
37.11	764.174	225	15.96	638.26	34.24	36.07	kafka-001	15.96	2018-08-19T03:59:01.350967266Z	89.03
37.67	499.031	225	15.96	639.098	37.11	36.26	kafka-001	15.96	2018-08-19T03:59:08.361768893Z	89.04
37.97	762.15	225	15.96	634.769	37.67	36.62	kafka-001	15.96	2018-08-19T03:59:15.37491712Z	89.04
34.12	499.441	225	15.96	634.723	37.97	36.83	kafka-001	15.96	2018-08-19T03:59:22.387318852Z	89.05
